EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,BlockingFouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,ShortMidRangeAssists,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,on,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,HeaveAttempts,StepOutOfBoundsTurnovers
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,14194.0,237,109,438,437,71,84,42,875,17.0,33.0,3.0,5.0,2.0,5.0,20.0,41.0,16.0,40.0,1.0,53.0,114.0,1.0,20.0,126,398,9.0,16.0,3.0,21.0,5.0,12.0,6.0,16.0,60.0,46.0,1.0,14.0,12.0,8.0,20.0,5.0,3.0,10.0,2.0,48.0,2.0,6.0,2.0,5.0,40.0,1.0,46.0,10.0,56.0,5.0,5.0,7.0,5.0,3.0,1.0,2.0,1.0,10.0,1.0,2.0,9.0,11.0,1.0,1.0,22.0,1.0,1.0,26.0,6.0,16.0,17.0,10.0,7.0,17.0,9.0,16.0,71,0.5660377358490566,0.5660377358490566,0.4649122807017544,0.5625,0.4166666666666667,0.4608695652173913,0.5625,0.4166666666666667,0.504,0.5833333333333334,0.5333333333333333,0.008695652173913044,0.12280701754385964,0.24242424242424243,0.12195121951219512,0.025,27.66393442622951,0.7,0.125,0.16666666666666666,0.2,0.0410958904109589,0.13513513513513514,0.03773584905660377,0.189873417721519,0.04020100502512563,0.046511627906976744,0.020833333333333332,0.05454545454545454,0.03225806451612903,0.045454545454545456,0.12698412698412698,0.2571428571428571,0.208955223880597,0.14285714285714285,0.1111111111111111,0.5294117647058824,0.28695652173913044,0.5151515151515151,0.68,0.7647058823529411,0.3565217391304348,0.4878048780487805,0.5555555555555556,0.15,0.34782608695652173,0.4,0.41025641025641024,0.875,0.008695652173913044,0.3125,0.6,0.6666666666666666,0.4166666666666667,0.4,0.2956521739130435,0.44296826086956526,0.44233571428571433,0.4946,0.128,0.12903225806451613,0.16666666666666666,0.12698412698412698,9.662280701754385,24.1,0.16210045662100456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,3584.0,60,13,112,112,35,24,7,224,3.0,4.0,,,,1.0,,,,,3.0,3.0,4.0,8.0,1.0,22,111,,,,,,1.0,,6.0,2.0,4.0,3.0,1.0,5.0,,5.0,,,5.0,,10.0,,1.0,,,2.0,2.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,,1.0,3.0,9.0,,,4.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,35,0.3333333333333333,0.3333333333333333,0.75,,,0.875,,0.6,0.9166666666666666,,0.6,0.6666666666666666,0.25,0.25,,,12.5,0.6666666666666666,0.4,,0.043478260869565216,0.037037037037037035,,,0.03389830508474576,0.023255813953488372,0.07142857142857142,,,,,0.058823529411764705,0.07692307692307693,,,,0.5,0.3333333333333333,0.75,1.0,0.3333333333333333,,,,,,,,,0.25,,,,0.2,,1.0,0.5356791666666667,,0.5349,0.08333333333333333,0.25,,0.2727272727272727,2.5250000000000004,24.025,0.3125,4.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,15.0,1.0,1.0,1.0,1.0,1.0,0.625,0.5,0.625,0.4166666666666667,0.8,0.8,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,4735.0,79,24,146,144,70,68,14,290,5.0,7.0,,,3.0,5.0,2.0,3.0,1.0,3.0,10.0,8.0,13.0,11.0,11.0,39,146,1.0,1.0,2.0,4.0,4.0,6.0,6.0,23.0,10.0,6.0,10.0,,8.0,4.0,12.0,1.0,3.0,6.0,1.0,28.0,1.0,,,,4.0,,4.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,,1.0,,4.0,,3.0,2.0,7.0,,1.0,11.0,,1.0,12.0,,5.0,1.0,1.0,,1.0,1.0,23.0,70,0.625,0.625,0.6153846153846154,1.0,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.7727272727272727,0.6551724137931034,0.5,0.8214285714285714,0.4583333333333333,,,,,20.496894409937887,0.75,,,0.07692307692307693,,,0.037037037037037035,0.05333333333333334,0.016129032258064516,,,,0.05555555555555555,,,0.05263157894736842,0.16666666666666666,,,1.0,0.2916666666666667,0.7142857142857143,0.7142857142857143,1.0,0.125,0.6666666666666666,0.6666666666666666,,0.125,0.3333333333333333,0.3333333333333333,,0.4166666666666667,,,,0.45454545454545453,0.6,0.75,0.4797875,0.53505,0.5075727272727273,0.20689655172413793,0.2777777777777778,0.10256410256410256,0.5897435897435898,6.538461538461538,25.427272727272726,0.4794520547945205,,1.0,,,4.0,3.0,5.0,4.0,3.0,5.0,9.0,4.0,,1.0,,0.75,0.36363636363636365,0.6,0.36363636363636365,0.041666666666666664,,,,0.4,0.4,0.75,,,0.45454545454545453,0.6,0.4,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,17359.0,289,110,538,541,107,118,51,1079,13.0,21.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,7.0,28.0,18.0,33.0,58.0,7.0,103,515,3.0,3.0,1.0,13.0,1.0,3.0,1.0,15.0,28.0,8.0,28.0,5.0,12.0,3.0,15.0,3.0,,7.0,5.0,33.0,2.0,1.0,,5.0,37.0,,42.0,3.0,45.0,7.0,5.0,10.0,7.0,5.0,,3.0,,15.0,,4.0,14.0,24.0,,,14.0,,,10.0,,3.0,10.0,4.0,5.0,10.0,5.0,15.0,107,0.7777777777777778,0.7777777777777778,0.5454545454545454,1.0,0.3333333333333333,0.5274725274725275,0.6666666666666666,0.4666666666666667,0.5364583333333334,0.65,0.46875,0.6373626373626373,0.15151515151515152,0.14285714285714285,0.4,,18.592964824120603,0.6666666666666666,,,0.15879828326180256,0.006024096385542169,0.1,0.029850746268656716,0.14840989399293286,0.012875536480686695,,,0.016666666666666666,0.02564102564102564,0.03571428571428571,0.13157894736842105,0.136986301369863,0.20238095238095238,0.13157894736842105,,0.5,0.23076923076923078,0.6190476190476191,0.7222222222222222,0.9230769230769231,0.054945054945054944,0.4,0.6666666666666666,0.5,0.07692307692307693,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3076923076923077,0.1111111111111111,1.0,1.0,0.13333333333333333,0.5,0.8681318681318682,0.5557933333333334,0.5369833333333334,0.5416233333333333,0.031914893617021274,0.08333333333333333,0.1262135922330097,0.14563106796116504,5.745454545454545,24.47068965517241,0.19888475836431227,12.0,30.0,3.0,8.0,8.0,1.0,4.0,20.0,4.0,12.0,60.0,8.0,3.0,1.0,1.0,1.0,0.3448275862068966,0.3333333333333333,0.3448275862068966,0.32967032967032966,0.4,0.4,1.0,0.2857142857142857,0.2857142857142857,1.0,0.5333333333333333,0.375,0.26666666666666666,0.25,0.2857142857142857,4.0,2.0,6.0,,,2.0,,,,,0.4444444444444444,0.2222222222222222,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.02127659574468085,0.25,1.0,0.5,1.0,,True,,,,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,11003.0,183,91,342,345,39,56,35,687,12.0,21.0,2.0,6.0,3.0,3.0,1.0,3.0,,1.0,8.0,13.0,25.0,8.0,3.0,41,306,2.0,6.0,,4.0,3.0,4.0,,6.0,14.0,12.0,8.0,2.0,17.0,5.0,22.0,2.0,3.0,8.0,5.0,49.0,5.0,13.0,,4.0,23.0,4.0,31.0,18.0,49.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,,5.0,1.0,,3.0,10.0,,3.0,4.0,1.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,6.0,39,0.5384615384615384,0.5833333333333334,0.52,0.3333333333333333,0.75,0.5757575757575758,0.3333333333333333,0.75,0.5857142857142857,0.3333333333333333,0.75,0.24242424242424243,0.08,0.047619047619047616,0.3333333333333333,,10.12987012987013,0.8,0.5,,0.152317880794702,0.10317460317460317,0.14814814814814814,0.1388888888888889,0.15168539325842698,0.1111111111111111,0.1951219512195122,0.05128205128205128,0.06521739130434782,0.09523809523809523,0.2,0.20408163265306123,0.14893617021276595,0.10909090909090909,0.1,0.2857142857142857,1.0,0.6363636363636364,0.5714285714285714,0.6,0.5833333333333334,0.09090909090909091,0.3333333333333333,0.5,,0.030303030303030304,,,,0.24242424242424243,1.0,0.3333333333333333,,0.75,1.0,0.8787878787878788,0.5618090909090908,0.5852666666666666,0.655,0.029411764705882353,0.038461538461538464,0.0975609756097561,0.14634146341463414,2.816,24.5625,0.11403508771929824,,,,,4.0,,,4.0,,,12.0,4.0,1.0,1.0,2.0,1.0,0.5,,0.5,,,,,0.5,0.5,1.0,,,,,0.5,,,,,4.0,,,,,,,,,,,,5.0,3.0,,,,1.0,,,,,0.35714285714285715,,,,,2.0,True,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,2595.0,43,7,74,79,11,15,5,153,,,,,,,,,,,3.0,,,4.0,,3,90,,,,,,,,,,,3.0,,,2.0,2.0,,2.0,,,6.0,,,,1.0,1.0,1.0,3.0,,3.0,,,,,,,,,,,,4.0,7.0,,,,,,,,,1.0,,1.0,1.0,1.0,,11,,,,,,0.375,,,0.375,,,1.0,,,,,5.0,,0.25,,0.027777777777777776,,0.09090909090909091,,0.0425531914893617,,,,,,,,0.125,,0.1111111111111111,,1.0,,,,,,,,,,,,,0.75,,,,,,1.0,0.5574749999999999,,,,,,,,24.7,0.14864864864864866,,1.0,,,1.0,,,1.0,,,3.0,1.0,,,,1.0,0.25,,0.25,0.25,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,1235.0,21,-1,40,39,19,24,7,79,8.0,9.0,4.0,4.0,2.0,2.0,,1.0,,1.0,,8.0,11.0,,2.0,18,43,4.0,4.0,1.0,9.0,2.0,3.0,2.0,6.0,8.0,8.0,,1.0,,,,,,,,,1.0,2.0,,1.0,2.0,,3.0,3.0,6.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,2.0,,,2.0,,,4.0,,2.0,,,,,,6.0,19,0.5,0.8,0.7272727272727273,1.0,0.6666666666666666,0.7272727272727273,1.0,0.6666666666666666,0.6923076923076923,0.9,0.6,,0.09090909090909091,0.1111111111111111,,,29.787234042553195,,,,0.18181818181818182,0.16666666666666666,0.2,0.16666666666666666,0.1875,0.16666666666666666,0.5,,0.1111111111111111,,0.5,0.3333333333333333,,0.14285714285714285,0.2,,,0.8181818181818182,0.8888888888888888,1.0,0.5,0.09090909090909091,,,,0.09090909090909091,,,,,1.0,1.0,0.25,0.6666666666666666,1.0,0.8181818181818182,0.5298454545454545,0.4991,0.6100666666666666,0.15384615384615385,0.15384615384615385,0.5,0.3333333333333333,3.6454545454545455,,0.475,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,True,,,,,,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,2012.0,34,-9,65,64,26,14,7,129,4.0,4.0,1.0,1.0,,,,2.0,2.0,3.0,6.0,6.0,9.0,6.0,5.0,32,76,2.0,2.0,2.0,9.0,,1.0,2.0,5.0,2.0,10.0,6.0,,,2.0,2.0,1.0,1.0,,,6.0,,1.0,,1.0,3.0,,4.0,1.0,5.0,1.0,,2.0,2.0,,,,,2.0,,1.0,,1.0,,,5.0,,,5.0,1.0,2.0,,,,,,5.0,26,0.16666666666666666,0.2,0.6666666666666666,1.0,,0.9,1.1666666666666667,0.5,0.9411764705882353,1.125,0.625,0.4,,,,,26.38888888888889,1.0,,,0.1875,0.058823529411764705,0.14285714285714285,,0.17391304347826086,0.03571428571428571,0.125,,,,,0.14285714285714285,0.3333333333333333,0.16666666666666666,,0.5,,0.26666666666666666,1.0,1.0,0.25,0.13333333333333333,,,,0.2,0.6666666666666666,0.6666666666666666,,0.4,0.3333333333333333,1.0,,,,0.6666666666666666,0.49896,0.5680333333333333,0.47725,0.125,0.2,0.28125,0.15625,9.433333333333332,25.716666666666665,0.4,,,,,5.0,1.0,2.0,5.0,1.0,2.0,6.0,5.0,,,,0.4,0.8333333333333334,0.5,0.8333333333333334,,,,,0.8333333333333334,0.8333333333333334,0.4,,,0.6666666666666666,0.5,0.8333333333333334,,1.0,1.0,9.0,,,,,,,,0.3333333333333333,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,2.0,True,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,15007.0,250,113,467,468,80,91,41,935,20.0,29.0,,,8.0,10.0,17.0,36.0,19.0,40.0,4.0,56.0,105.0,7.0,23.0,141,435,,2.0,,3.0,14.0,23.0,10.0,38.0,22.0,90.0,4.0,9.0,33.0,19.0,52.0,9.0,10.0,23.0,8.0,123.0,,3.0,,3.0,24.0,,27.0,3.0,30.0,4.0,2.0,13.0,7.0,10.0,2.0,6.0,1.0,23.0,,2.0,4.0,10.0,,,24.0,,1.0,29.0,2.0,10.0,,,,,,38.0,80,0.19642857142857142,0.19642857142857142,0.5333333333333333,,0.6086956521739131,0.5267857142857143,0.5,0.5833333333333334,0.56,0.5,0.6333333333333333,0.0625,0.08571428571428572,0.1724137931034483,0.1111111111111111,,28.682170542635657,0.5652173913043478,,,0.11267605633802817,0.02054794520547945,0.07692307692307693,,0.10714285714285714,0.01507537688442211,,0.041666666666666664,0.01818181818181818,,,0.08571428571428572,0.14285714285714285,0.1095890410958904,0.10344827586206896,,,0.25892857142857145,0.6896551724137931,0.8333333333333334,0.2,0.32142857142857145,0.4722222222222222,0.53125,0.058823529411764705,0.35714285714285715,0.475,0.475,0.3157894736842105,0.03571428571428571,,,,0.4166666666666667,0.8,0.32142857142857145,0.4795200892857143,0.4808,0.5015604166666667,0.08333333333333333,0.08849557522123894,0.02127659574468085,0.2695035460992908,10.05142857142857,23.857142857142858,0.17130620985010706,,3.0,,,2.0,,1.0,2.0,,1.0,3.0,2.0,,,2.0,0.5,0.2857142857142857,,0.2857142857142857,0.026785714285714284,,,,0.5,0.5,0.5,,,0.041666666666666664,,0.5,,1.0,1.0,3.0,2.0,,,1.0,,,,0.3333333333333333,,,1.0,1.0,2.0,2.0,5.0,1.0,1.0,5.0,,,4.0,1.0,0.044444444444444446,,,1.0,,,True,,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,10958.0,183,73,342,348,47,61,32,690,10.0,12.0,,1.0,1.0,1.0,5.0,8.0,2.0,5.0,7.0,17.0,25.0,18.0,10.0,74,321,1.0,2.0,2.0,10.0,2.0,3.0,2.0,6.0,22.0,12.0,7.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,,10.0,2.0,4.0,,7.0,27.0,4.0,38.0,6.0,44.0,10.0,6.0,2.0,1.0,3.0,,1.0,1.0,5.0,,,2.0,8.0,,,14.0,,,12.0,4.0,7.0,4.0,2.0,2.0,4.0,3.0,6.0,47,0.6470588235294118,0.6470588235294118,0.68,0.5,0.6666666666666666,0.7441860465116279,0.8,0.3333333333333333,0.7872340425531915,0.8333333333333334,0.42857142857142855,0.4186046511627907,0.08,0.16666666666666666,,,13.648293963254593,0.4,0.8,,0.17197452229299362,0.035398230088495575,0.2692307692307692,0.04878048780487805,0.18579234972677597,0.03896103896103896,0.034482758620689655,0.05128205128205128,0.022222222222222223,0.08,,0.15384615384615385,0.1568627450980392,0.2037037037037037,0.17647058823529413,0.4444444444444444,0.75,0.27906976744186046,0.8333333333333334,1.0,0.9,0.18604651162790697,0.625,0.625,0.4,0.11627906976744186,0.4,0.4,,0.16279069767441862,0.2,,,0.16666666666666666,1.0,0.6976744186046512,0.5549383720930232,0.543375,0.531775,0.15217391304347827,0.25,0.13513513513513514,0.08108108108108109,7.112,23.816666666666666,0.13742690058479531,6.0,11.0,,2.0,4.0,,1.0,10.0,,3.0,30.0,4.0,,1.0,,1.0,0.5555555555555556,,0.5555555555555556,0.2558139534883721,0.5454545454545454,0.5454545454545454,1.0,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,,0.16666666666666666,,0.5714285714285714,2.0,1.0,3.0,,,,,,,,0.4,0.2,,1.0,1.0,2.0,1.0,4.0,2.0,,,1.0,,,1.0,0.6666666666666666,0.07142857142857142,0.5,1.0,1.0,1.0,,True,,,,,,,,,
