EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted2s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,ShootingFouls,Fouls,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2A,PenaltyFtPoints,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefArc3ReboundPct,ShortMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,Steals,BadPassSteals,DeadBallTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,BlockingFoulsDrawn,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,BlockingFouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,Arc3Assists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedCorner3,3SecondViolations
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,389.0,6.0,-11.0,14,13.0,14.0,10.0,1.0,27,1.0,2.0,1.0,2.0,1.0,2.0,2.0,14.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,13.333333333333334,0.2,0.14285714285714285,0.25,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.4168,0.4168,1.0,2.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,811.0,14.0,-2.0,28,27.0,15.0,14.0,1.0,55,,,,,2.0,4.0,4.0,33.0,1.0,2.0,2.0,2.0,,,,2.0,14.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,13.333333333333334,,,,,,,,,,,0.414225,0.3969,0.5,16.8,0.5357142857142857,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.25,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202332,1610612760,Cole Aldrich,Cole Aldrich,202332,OKC,1108.0,18.0,-12.0,38,36.0,25.0,20.0,2.0,74,1.0,4.0,,3.0,1.0,5.0,4.0,43.0,,4.0,1.0,2.0,4.0,6.0,8.0,1.0,24.0,1.0,1.0,0.2,,0.2,,0.2857142857142857,0.1,17.073170731707318,0.4,0.3125,0.42857142857142855,0.8,0.25,0.3333333333333333,1.0,0.75,,0.8,0.46563999999999994,0.487775,0.25,2.7800000000000002,0.6578947368421053,,1.0,,,,,,,,1.0,1.0,0.2,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,0.2,0.25,0.5,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.25,0.2,0.3333333333333333,0.5,1.0,0.5679,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202351,1610612760,Lazar Hayward,Lazar Hayward,202351,OKC,1108.0,18.0,-12.0,38,36.0,25.0,20.0,2.0,74,1.0,1.0,,,2.0,3.0,4.0,43.0,,,,2.0,1.0,4.0,4.0,,24.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,9.75609756097561,0.1,0.1875,0.14285714285714285,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,0.47846666666666665,,,11.4,0.6578947368421053,1.0,1.0,,1.0,2.0,,,,,1.0,2.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,2.0,1.0,,,,,,,0.5,,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,1610612760,Royal Ivey,Royal Ivey,2767,OKC,1005.0,17.0,-13.0,35,33.0,25.0,17.0,2.0,68,,,,,1.0,4.0,9.0,37.0,,3.0,1.0,2.0,,1.0,1.0,,24.0,1.0,1.0,0.25,,0.4444444444444444,,0.45,0.07142857142857142,28.94736842105263,,0.06666666666666667,,,,,,,,0.5555555555555556,0.4715611111111111,0.466175,0.1111111111111111,13.5,0.7142857142857143,,2.0,1.0,2.0,,,1.0,,2.0,,2.0,0.2222222222222222,,,0.2222222222222222,0.5,0.5,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,,,,,0.16666666666666666,,,,,,,0.3771,,,,,1.0,1.0,,,0.25,,2.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.16666666666666666,0.3333333333333333,24.32,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,5.0,,,1,,1.0,,,1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,1011.0,17.0,-11.0,33,32.0,20.0,16.0,2.0,65,,,,,,1.0,3.0,39.0,,1.0,3.0,,,,,3.0,20.0,,,,,0.3,0.375,0.3,0.375,16.666666666666668,,,,,,,,,,0.8,0.50186,0.4799875,1.0,18.6,0.6060606060606061,,,,1.0,,1.0,4.0,1.0,9.0,,1.0,,,,0.2,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,4.0,3.0,1.0,4.0,3.0,,4.0,3.0,,1.0,,,,,,0.25,0.25,0.8,,,,,0.8,,0.75,24.725,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,103.0,2.0,1.0,3,3.0,,3.0,,6,1.0,1.0,,,1.0,1.0,5.0,6.0,,,,,,,,,,,,1.0,,1.25,,1.25,,66.66666666666667,,,,0.5,1.0,1.0,,,,1.0,0.605275,,,1.4,,,,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,0.5,,,,,0.5,,,24.5,1.0,,,3.0,1.0,,,,,,1.0,1.0,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,4566.0,76.0,-10.0,136,132.0,39.0,48.0,19.0,268,5.0,8.0,,,7.0,14.0,16.0,152.0,1.0,2.0,3.0,12.0,6.0,8.0,15.0,3.0,39.0,0.8571428571428571,1.0,0.5,0.5,0.5,0.5,0.5,0.5,11.464968152866241,0.12244897959183673,0.12307692307692308,0.05263157894736842,0.5714285714285714,0.625,0.8333333333333334,0.8,,,0.5714285714285714,0.5277,0.41100000000000003,0.1875,6.45,0.2867647058823529,1.0,2.0,1.0,4.0,2.0,,1.0,,2.0,11.0,19.0,0.14285714285714285,0.5,0.5,0.2857142857142857,0.25,0.25,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,,7.0,2.0,4.0,2.0,0.14285714285714285,0.25,,0.06,0.125,0.1,0.06666666666666667,0.08,0.15,0.25,1.0,0.53985,0.125,0.125,1.0,1.0,2.0,,,0.5,0.08333333333333333,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,False,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,0.5,0.5,0.5,0.2,0.07692307692307693,0.42857142857142855,0.2,0.6666666666666666,0.5,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,26781.0,446.0,-6.0,842,847.0,125.0,200.0,85.0,1689,20.0,32.0,3.0,4.0,25.0,53.0,106.0,911.0,3.0,5.0,13.0,30.0,28.0,42.0,53.0,13.0,120.0,0.6,0.6521739130434783,0.4716981132075472,0.6,0.4803921568627451,0.375,0.4953271028037383,0.4642857142857143,12.380952380952381,0.09427609427609428,0.10268948655256724,0.053763440860215055,0.3137254901960784,0.625,0.6896551724137931,0.55,0.3333333333333333,0.75,0.7941176470588235,0.5783752475247524,0.5787041666666667,0.12264150943396226,6.739622641509433,0.14845605700712589,3.0,7.0,2.0,14.0,20.0,4.0,26.0,,56.0,23.0,44.0,0.06862745098039216,0.42857142857142855,0.42857142857142855,0.13725490196078433,0.14285714285714285,0.15384615384615385,0.5,6.0,8.0,7.0,4.0,4.0,7.0,14.0,,11.0,10.0,9.0,2.0,0.07547169811320754,0.09375,,0.02422145328719723,0.125,0.025252525252525252,0.04040404040404041,0.00909090909090909,0.10204081632653061,0.16666666666666666,0.6,0.5745374999999999,0.019230769230769232,0.03636363636363636,7.0,5.0,11.0,1.0,2.0,0.6363636363636364,0.10975609756097561,1.0,8.0,26.0,5.0,23.0,2.0,16.0,49.0,7.0,45.0,22.0,22.0,10.0,30.0,20.0,4.0,,3.0,0.9375,0.32653061224489793,0.3333333333333333,0.4803921568627451,0.2549019607843137,0.3076923076923077,0.32,1.0,0.22549019607843138,0.4166666666666667,0.16666666666666666,24.136734693877557,8.0,1.0,1.0,3.0,8.0,3.0,9.0,10.0,,0.14285714285714285,0.34782608695652173,0.34782608695652173,0.5,0.36363636363636365,False,4.0,4.0,3.0,11.0,4.0,3.0,3.0,2.0,9.0,5.0,3.0,9.0,4.0,0.5714285714285714,0.4,0.4583333333333333,0.028037383177570093,0.024691358024691357,0.038461538461538464,0.12264150943396226,0.4444444444444444,0.6666666666666666,0.10377358490566038,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02040816326530612,0.07142857142857142,0.038461538461538464,0.0625,0.025,0.01818181818181818,0.875,0.25,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,
