EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyFG2M,Fg2aBlocked,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Charge Fouls,Loose Ball Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,BlockedShortMidRange,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,HeaveAttempts,Travels,LongMidRangePctBlocked,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,SecondChanceTurnovers,on,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes,BlockedLongMidRange,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,3746.0,62.0,10,123.0,123,49.0,50.0,6.0,246,3.0,3.0,1.0,1.0,5.0,18.0,2.0,6.0,3.0,4.0,5.0,19.0,3.0,24.0,130,2.0,6.0,3.0,3.0,6.0,12.0,3.0,18.0,5.0,4.0,4.0,8.0,2.0,2.0,4.0,20.0,5.0,2.0,7.0,7.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,6.0,3.0,3.0,7.0,6.0,1.0,5.0,1.0,1.0,2.0,3.0,49.0,3.0,2.0,0.8,0.2631578947368421,0.2631578947368421,0.75,0.45652173913043476,0.48,0.1875,0.8260869565217391,23.846153846153847,0.6666666666666666,0.05405405405405406,0.20833333333333334,0.11475409836065574,0.045454545454545456,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.13043478260869565,1.0,1.0,0.043478260869565216,0.043478260869565216,0.782608695652174,0.2777777777777778,0.2777777777777778,0.8,1.0,1.0,0.9565217391304348,0.2777777777777778,0.5374108695652174,0.53715,0.48194999999999993,0.043478260869565216,0.25,0.125,1.9,26.65263157894737,0.3983739837398374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,366.0,6.0,7,13.0,13,8.0,6.0,2.0,26,,,2.0,,,,,,1.0,2.0,,,,2.0,11,,,,,,,,,,1.0,2.0,3.0,2.0,,1.0,8.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,8.0,,,,,,0.5,0.5,0.5,,,18.75,1.0,,,,,,,,,,,1.0,,,,,,,,,,0.37570000000000003,0.3884,0.3884,,,,9.8,,0.6153846153846154,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629164,1610612739,Brandon Goodwin,Brandon Goodwin,1629164,CLE,1855.0,31.0,14,62.0,58,41.0,41.0,5.0,120,3.0,5.0,,,,,,,4.0,7.0,,,7.0,15.0,47,,,4.0,10.0,8.0,,,,,2.0,1.0,3.0,,1.0,1.0,7.0,4.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,5.0,1.0,8.0,2.0,4.0,1.0,10.0,41.0,,1.0,,,,0.5714285714285714,0.5714285714285714,0.75,0.7142857142857143,,17.64705882352941,0.5,0.0625,0.2222222222222222,0.14705882352941177,0.125,,0.21428571428571427,0.25,0.7142857142857143,0.6,0.75,,,,,,,,,0.7142857142857143,,0.5704,,0.5368999999999999,0.4444444444444444,0.4444444444444444,0.6666666666666666,6.328571428571429,,0.6612903225806451,,,5.0,,,,,,,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.6,0.6,0.14285714285714285,0.2,0.2857142857142857,0.5,0.5,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,4034.0,67.0,14,139.0,139,53.0,47.0,12.0,278,5.0,7.0,5.0,8.0,10.0,24.0,2.0,10.0,9.0,16.0,12.0,32.0,9.0,63.0,136,2.0,12.0,6.0,31.0,6.0,33.0,3.0,24.0,10.0,3.0,,3.0,,,3.0,6.0,10.0,11.0,25.0,26.0,1.0,,3.0,2.0,4.0,,1.0,7.0,2.0,4.0,7.0,5.0,1.0,9.0,,2.0,1.0,31.0,53.0,,1.0,0.9166666666666666,0.375,0.375,0.5625,0.5625,0.6057692307692307,0.7045454545454546,0.6666666666666666,39.0728476821192,0.42857142857142855,0.3055555555555556,0.3125,0.3088235294117647,0.2777777777777778,0.25,0.3157894736842105,0.3076923076923077,0.14583333333333334,0.7142857142857143,0.7142857142857143,0.10416666666666667,0.16666666666666666,0.5,0.4166666666666667,0.4166666666666667,0.9,0.6666666666666666,0.5263157894736842,0.8125,0.4166666666666667,0.5409083333333334,0.570125,0.5555421052631578,0.058823529411764705,0.1111111111111111,0.49206349206349204,8.01875,25.962499999999995,0.381294964028777,2.0,1.0,7.0,12.0,0.6666666666666666,0.75,0.4,0.4,0.5,4.0,5.0,2.0,4.0,5.0,,,1.0,2.0,0.7142857142857143,0.6578947368421053,,,0.08333333333333333,0.5,0.5,0.2631578947368421,0.8,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,7.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4166666666666667,1.0,0.8333333333333334,0.875,1.0,0.045454545454545456,0.016666666666666666,0.08333333333333333,0.4,1.0,0.8,0.5,0.25,0.25,1.0,0.3333333333333333,1.0,0.5,1.0,0.10526315789473684,0.5,0.4,0.030303030303030304,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202334,1610612739,Ed Davis,Ed Davis,202334,CLE,12082.0,201.0,16,398.0,397,150.0,143.0,40.0,795,9.0,12.0,4.0,,,,,,11.0,16.0,,,6.0,28.0,388,,,3.0,5.0,6.0,,,,,4.0,3.0,7.0,3.0,,1.0,17.0,25.0,23.0,50.0,64.0,3.0,2.0,1.0,1.0,4.0,,,5.0,,23.0,33.0,11.0,3.0,14.0,,4.0,3.0,5.0,150.0,1.0,3.0,,,,0.6875,0.6875,0.6086956521739131,0.4166666666666667,,6.306306306306306,0.2,0.23,0.2604166666666667,0.24489795918367346,0.30434782608695654,0.15,0.3235294117647059,0.10714285714285714,0.75,0.75,0.75,0.25,,,,,,,,0.75,,0.5753874999999999,0.57248,0.53745,0.2,0.2,0.17857142857142858,2.325,,0.3768844221105528,2.0,5.0,2.0,16.0,0.7272727272727273,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0625,,,,,0.5,1.0,3.0,5.0,,,,,,3.0,,6.0,12.0,,6.0,9.0,2.0,14.0,,3.0,3.0,,9.0,7.0,9.0,6.0,,,0.6,0.6,0.6,0.14285714285714285,0.12,0.07222222222222222,0.027777777777777776,0.17647058823529413,0.6666666666666666,0.6666666666666666,,,,,1.0,0.6,,,,,,,0.42857142857142855,2.0,4.0,1.0,1.0,2.0,0.25,0.1111111111111111,0.0380952380952381,0.3333333333333333,0.05555555555555555,0.013333333333333334,0.1,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627756,1610612739,Denzel Valentine,Denzel Valentine,1627756,CLE,1847.0,31.0,-21,64.0,65,18.0,24.0,5.0,129,,,3.0,3.0,3.0,6.0,,2.0,,3.0,3.0,9.0,,9.0,70,2.0,2.0,,3.0,,6.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,,,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,1.0,,,2.0,3.0,1.0,1.0,3.0,,,,,,,3.0,18.0,1.0,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.375,0.375,0.5,0.75,21.73913043478261,1.0,0.06666666666666667,0.2727272727272727,0.15384615384615385,0.3333333333333333,,0.2727272727272727,,,,,0.25,0.25,0.5,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.75,0.5,0.4916041666666667,0.4821,0.47079999999999994,,,0.3333333333333333,8.5,25.466666666666665,0.28125,,,1.0,,,,,,,,,,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,0.5,,,,,0.08333333333333333,0.03571428571428571,0.14285714285714285,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,0.1111111111111111,2.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201937,1610612739,Ricky Rubio,Ricky Rubio,201937,CLE,4146.0,69.0,-3,139.0,144,55.0,40.0,11.0,283,4.0,5.0,6.0,7.0,3.0,14.0,2.0,7.0,6.0,15.0,4.0,21.0,8.0,32.0,153,2.0,11.0,6.0,16.0,6.0,3.0,9.0,13.0,3.0,6.0,8.0,14.0,6.0,2.0,4.0,36.0,4.0,3.0,7.0,7.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,7.0,4.0,3.0,3.0,7.0,,9.0,1.0,4.0,1.0,16.0,55.0,,1.0,0.25,0.19047619047619047,0.2,0.4,0.3333333333333333,0.4,0.47058823529411764,0.5833333333333334,30.92105263157895,0.5714285714285714,0.08823529411764706,0.125,0.10606060606060606,0.043478260869565216,0.25,0.043478260869565216,0.3333333333333333,0.1388888888888889,0.8,0.8,0.16666666666666666,0.19444444444444445,0.3888888888888889,0.21428571428571427,0.21428571428571427,,0.6666666666666666,0.5,0.7222222222222222,0.23076923076923078,0.5311442857142857,0.501025,0.5074964285714286,0.10256410256410256,0.2222222222222222,0.5,8.493333333333334,26.62857142857143,0.39568345323741005,2.0,1.0,3.0,6.0,0.5,0.5,0.3333333333333333,0.4,0.5,1.0,1.0,,4.0,2.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.35714285714285715,0.2,,0.1111111111111111,,,0.07142857142857142,1.0,,,1.0,1.0,4.0,,1.0,,,,,2.0,,,,,,,,,,,,,,0.18181818181818182,,,,,,,,0.14285714285714285,,0.5,,0.14285714285714285,0.14285714285714285,1.0,,,,,0.2857142857142857,0.25,0.14285714285714285,,,1.0,,,,,0.16666666666666666,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,
1628374,1610612739,Lauri Markkanen,Lauri Markkanen,1628374,CLE,1492.0,25.0,9,49.0,48,18.0,24.0,6.0,97,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,6.0,3.0,13.0,48,1.0,3.0,2.0,2.0,2.0,6.0,,4.0,2.0,1.0,,1.0,,,1.0,2.0,3.0,1.0,4.0,4.0,,,,,1.0,,,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,,2.0,18.0,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.65,0.25,0.6666666666666666,20.0,,0.07692307692307693,0.25,0.16,0.16666666666666666,,0.25,0.25,0.1111111111111111,1.0,1.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.5,0.5,1.0,1.0,0.6666666666666666,0.7777777777777778,0.5,0.4924722222222222,0.5355,0.44744999999999996,0.2,0.5,0.15384615384615385,5.633333333333333,26.033333333333335,0.3673469387755102,1.0,,,2.0,0.5,0.5,0.5,1.0,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,0.5,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,5497.0,92.0,43,185.0,181,50.0,41.0,24.0,366,6.0,8.0,12.0,3.0,7.0,20.0,3.0,8.0,14.0,25.0,9.0,23.0,10.0,65.0,170,4.0,8.0,4.0,23.0,20.0,15.0,12.0,20.0,7.0,13.0,7.0,20.0,6.0,1.0,12.0,47.0,4.0,2.0,6.0,6.0,7.0,4.0,8.0,5.0,6.0,2.0,3.0,14.0,3.0,,4.0,11.0,,10.0,2.0,4.0,1.0,23.0,50.0,1.0,1.0,0.5555555555555556,0.391304347826087,0.391304347826087,0.56,0.5729166666666666,0.6176470588235294,0.6470588235294118,0.4791666666666667,30.51643192488263,0.5714285714285714,0.047619047619047616,0.08695652173913043,0.06818181818181818,0.045454545454545456,,0.03571428571428571,0.16666666666666666,0.16666666666666666,0.75,0.75,0.25,0.0625,0.4166666666666667,0.35,0.35,0.5714285714285714,0.75,0.5,0.6458333333333334,0.35,0.5007104166666666,0.47257499999999997,0.471746875,0.08,0.14814814814814814,0.35384615384615387,7.916,26.98695652173913,0.2702702702702703,5.0,,8.0,8.0,0.2857142857142857,0.2857142857142857,0.4166666666666667,0.45454545454545453,0.2,2.0,2.0,3.0,5.0,5.0,1.0,1.0,3.0,1.0,0.625,0.59375,0.04,,0.10416666666666667,0.6,0.6,0.125,1.0,,,2.0,,,1.0,3.0,,2.0,,6.0,3.0,,,,,,,3.0,,,,,,0.5,0.375,,0.75,0.75,,,,,0.08333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,0.3333333333333333,,,,0.375,,0.09230769230769231,,,,,,0.08333333333333333,,,,,,,,1.0,0.25,,,,1.0,2.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,5143.0,86.0,11,171.0,176,31.0,29.0,21.0,347,9.0,13.0,3.0,8.0,,2.0,1.0,1.0,9.0,17.0,2.0,10.0,4.0,28.0,169,2.0,2.0,,3.0,6.0,6.0,,2.0,,2.0,4.0,6.0,3.0,1.0,2.0,16.0,3.0,4.0,7.0,17.0,1.0,1.0,2.0,1.0,,,1.0,2.0,1.0,2.0,6.0,5.0,,6.0,,3.0,,3.0,31.0,,,1.0,0.2,0.2,0.5294117647058824,0.4444444444444444,0.4666666666666667,0.5,0.37037037037037035,16.3265306122449,1.0,0.1111111111111111,0.06521739130434782,0.08536585365853659,0.058823529411764705,0.2222222222222222,0.1,,0.48148148148148145,0.6923076923076923,0.75,0.1111111111111111,0.2962962962962963,0.07407407407407407,,,,0.125,0.5,0.8518518518518519,,0.6092722222222222,0.6801666666666667,0.591075,0.1,0.15,0.10714285714285714,2.911764705882353,23.919999999999998,0.18128654970760233,,6.0,,12.0,0.6666666666666666,0.75,,,,,,,1.0,,1.0,,,,,0.75,0.058823529411764705,0.07692307692307693,0.037037037037037035,,,,,2.0,5.0,2.0,1.0,1.0,,,2.0,,,4.0,1.0,2.0,4.0,,10.0,,,,,1.0,1.0,1.0,1.0,,0.5,0.3333333333333333,0.25,0.2222222222222222,,0.10810810810810811,0.11494252873563218,0.058823529411764705,0.1,1.0,0.6666666666666666,,0.25,0.25,1.0,0.625,0.4,,,0.5,1.0,,,0.14285714285714285,,6.0,,1.0,,,,0.12,0.16666666666666666,0.125,0.17647058823529413,,0.06666666666666667,1.0,0.125,,,,,,,,1.0,0.5,,,True,,,,,,,,,,,,,,,,
