EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,BlockedCorner3,LongMidRangePctBlocked,FTOffRebounds,3SecondViolations,OffFTReboundPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,BlockedLongMidRange,on,Corner3PctBlocked,HeaveMakes,OffensiveGoaltends
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,15642.0,261,27.0,540,540,146,159.0,64.0,1080,26.0,35.0,8.0,11.0,7.0,9.0,1.0,4.0,4.0,9.0,5.0,1.0,1.0,27.0,39.0,4.0,14.0,16.0,82.0,588,8.0,12.0,1.0,3.0,19.0,7.0,11.0,1.0,6.0,20.0,42.0,12.0,12.0,8.0,5.0,6.0,1.0,5.0,6.0,11.0,5.0,1.0,2.0,2.0,1.0,28.0,5.0,12.0,12.0,18.0,2.0,32.0,17.0,49.0,9.0,6.0,3.0,2.0,2.0,1.0,3.0,13.0,28.0,2.0,1.0,19.0,3.0,19.0,3.0,10.0,1.0,10.0,1.0,1.0,8.0,2.0,11.0,8.0,1.0,20.0,146,4.0,1.0,0.7777777777777778,0.9130434782608695,1.0,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.6666666666666666,0.6363636363636364,0.6226415094339622,0.6153846153846154,0.5833333333333334,0.6721311475409836,0.6333333333333333,0.6666666666666666,0.2641509433962264,0.07142857142857142,0.15384615384615385,0.11428571428571428,0.5,0.2,10.474631751227495,0.6666666666666666,0.25,0.13953488372093023,0.07894736842105263,0.10909090909090909,0.05434782608695652,0.12552301255230125,0.06967213114754098,0.08163265306122448,0.09615384615384616,0.058823529411764705,0.058823529411764705,0.041666666666666664,0.16923076923076924,0.06666666666666667,0.21052631578947367,0.08433734939759036,0.18518518518518517,0.7272727272727273,0.660377358490566,0.7428571428571429,0.8387096774193549,0.7692307692307693,0.07547169811320754,0.25,0.5,1.0,0.16981132075471697,0.4444444444444444,0.4444444444444444,1.0,0.09433962264150944,0.8461538461538461,0.7272727272727273,0.375,0.07692307692307693,0.75,0.7777777777777778,0.08333333333333333,0.9245283018867925,0.6178358490566038,0.6181111111111112,0.6040291666666667,0.16666666666666666,0.21739130434782608,0.23170731707317074,0.24390243902439024,2.0641025641025643,24.092857142857145,0.27037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627936,1610612741,Alex Caruso,Alex Caruso,1627936,CHI,68811.0,1147,110.0,2319,2324,569,628.0,230.0,4643,42.0,78.0,6.0,14.0,14.0,21.0,13.0,33.0,19.0,49.0,77.0,8.0,17.0,60.0,130.0,42.0,126.0,58.0,304.0,2512,9.0,20.0,12.0,3.0,33.0,21.0,33.0,29.0,25.0,88.0,68.0,52.0,117.0,6.0,75.0,17.0,1.0,112.0,53.0,165.0,35.0,18.0,82.0,16.0,14.0,383.0,18.0,15.0,56.0,51.0,8.0,115.0,33.0,148.0,71.0,51.0,20.0,39.0,30.0,18.0,57.0,54.0,106.0,3.0,1.0,93.0,6.0,73.0,7.0,30.0,9.0,14.0,1.0,1.0,12.0,2.0,15.0,5.0,,88.0,563,11.0,8.0,0.5666666666666667,0.5964912280701754,0.9285714285714286,0.3333333333333333,0.3387096774193548,0.46153846153846156,0.45,0.6363636363636364,0.48046875,0.46875,0.5080645161290323,0.5277777777777778,0.4714285714285714,0.5789473684210527,0.4921875,0.007936507936507936,0.13076923076923078,0.1282051282051282,0.21212121212121213,0.012987012987012988,13.341067285382831,0.6842105263157895,0.16326530612244897,0.08916083916083917,0.02377179080824089,0.11642411642411643,0.03956043956043956,0.10161443494776828,0.03038674033149171,0.04504504504504504,0.01507537688442211,0.009523809523809525,0.036036036036036036,0.04918032786885246,0.05701754385964912,0.1271186440677966,0.07407407407407407,0.10427807486631016,0.1588785046728972,0.3333333333333333,0.3046875,0.5384615384615384,0.6176470588235294,0.6428571428571429,0.12890625,0.3939393939393939,0.5,0.38461538461538464,0.19140625,0.3877551020408163,0.3877551020408163,1.0,0.30078125,0.4375,0.42857142857142855,0.5,0.25,0.3387096774193548,0.6666666666666666,0.27419354838709675,0.796875,0.5427021653543309,0.55122,0.537677049180328,0.10752688172043011,0.19607843137254902,0.10855263157894737,0.2894736842105263,5.673846153846154,25.417460317460318,0.24536438119879259,5.0,19.0,1.0,4.0,4.0,12.0,23.0,3.0,3.0,4.0,7.0,9.0,2.0,23.0,4.0,9.0,5.0,9.0,1.0,1.0,6.0,1.0,7.0,23.0,0.3333333333333333,0.2413793103448276,0.03125,0.07421875,0.2631578947368421,0.2631578947368421,0.4,0.2987012987012987,0.3026315789473684,0.8695652173913043,0.125,0.25,1.0,0.375,1.0,0.1935483870967742,0.3333333333333333,0.17647058823529413,0.30666666666666664,,,,,,,,,,,,,True,,,
1628366,1610612741,Lonzo Ball,Lonzo Ball,1628366,CHI,27562.0,459,93.0,945,944,231,270.0,93.0,1889,15.0,20.0,2.0,2.0,5.0,5.0,1.0,9.0,12.0,28.0,72.0,6.0,13.0,19.0,40.0,43.0,100.0,6.0,173.0,987,2.0,2.0,12.0,,19.0,6.0,9.0,19.0,4.0,31.0,18.0,20.0,114.0,4.0,71.0,2.0,,40.0,14.0,54.0,8.0,6.0,29.0,6.0,5.0,122.0,6.0,6.0,30.0,23.0,4.0,57.0,12.0,69.0,24.0,17.0,7.0,20.0,16.0,9.0,29.0,10.0,29.0,,2.0,16.0,2.0,10.0,,3.0,2.0,9.0,1.0,,5.0,4.0,10.0,6.0,,29.0,227,2.0,1.0,0.47368421052631576,0.5294117647058824,0.8837209302325582,0.43,0.43434343434343436,0.475,1.0,0.6666666666666666,0.5964285714285714,0.6785714285714286,0.48214285714285715,0.596551724137931,0.6785714285714286,0.5,0.7142857142857143,,0.05,0.05,,,16.571428571428573,0.6896551724137931,0.23529411764705882,0.09663865546218488,0.025,0.15228426395939088,0.031088082901554404,0.12183908045977011,0.02771362586605081,0.03296703296703297,0.014705882352941176,0.024691358024691357,0.028368794326241134,0.038461538461538464,0.11224489795918367,0.06315789473684211,0.13333333333333333,0.15789473684210525,0.13333333333333333,0.6,0.14285714285714285,0.75,0.7894736842105263,0.5333333333333333,0.06428571428571428,0.1111111111111111,0.1111111111111111,,0.2,0.42857142857142855,0.42857142857142855,1.0,0.5142857142857142,0.14285714285714285,1.0,,0.42857142857142855,0.17857142857142858,1.0,0.4642857142857143,0.8571428571428571,0.5526053956834532,0.5475666666666668,0.5579462962962962,0.02097902097902098,0.06976744186046512,0.10982658959537572,0.1791907514450867,7.654999999999999,25.581000000000003,0.24444444444444444,3.0,11.0,2.0,6.0,1.0,6.0,31.0,3.0,4.0,5.0,5.0,15.0,1.0,31.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,,1.0,2.0,0.4166666666666667,0.2631578947368421,0.02666666666666667,0.07857142857142857,0.2727272727272727,0.3,0.3333333333333333,0.4305555555555556,0.4305555555555556,0.8387096774193549,0.42857142857142855,0.3333333333333333,1.0,0.5,1.0,0.21428571428571427,0.16666666666666666,0.3076923076923077,0.43661971830985913,1.0,1.0,0.09090909090909091,,,,,,,,,,True,,,
1628396,1610612741,Tony Bradley,Tony Bradley,1628396,CHI,10208.0,170,93.0,337,341,57,76.0,41.0,678,20.0,35.0,8.0,14.0,2.0,3.0,2.0,5.0,,,,,,23.0,41.0,,,3.0,49.0,330,8.0,14.0,,,16.0,2.0,3.0,,,4.0,30.0,16.0,,16.0,,8.0,,3.0,3.0,6.0,,3.0,,2.0,1.0,15.0,8.0,16.0,13.0,18.0,2.0,33.0,25.0,58.0,1.0,,1.0,4.0,,6.0,10.0,9.0,17.0,1.0,4.0,9.0,3.0,3.0,1.0,2.0,,8.0,,,6.0,2.0,8.0,5.0,,4.0,57,1.0,,0.6521739130434783,1.0,,,,0.5609756097560976,0.5714285714285714,0.6666666666666666,0.5609756097560976,0.5714285714285714,0.6666666666666666,0.5833333333333334,0.5714285714285714,0.6666666666666666,,,0.1951219512195122,0.17142857142857143,0.4,,13.471502590673575,0.4,0.2857142857142857,0.16363636363636364,0.16161616161616163,0.19117647058823528,0.15384615384615385,0.17415730337078653,0.15894039735099338,0.23684210526315788,0.07407407407407407,0.14705882352941177,0.14285714285714285,0.2,0.16216216216216217,0.13725490196078433,0.22727272727272727,0.1896551724137931,0.2,0.625,0.8536585365853658,0.5714285714285714,0.6896551724137931,0.6,0.12195121951219512,0.4,0.6666666666666666,1.0,,,,,,1.0,0.5714285714285714,,,1.0,0.6666666666666666,,0.8536585365853658,0.5935097560975611,0.6682727272727272,0.6435,0.047619047619047616,0.047619047619047616,0.32653061224489793,0.08163265306122448,2.229268292682927,,0.16913946587537093,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,4.0,,1.0,,,,1.0,,,0.2,0.024390243902439025,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,0.2,,,,,,,True,,,
201942,1610612741,DeMar DeRozan,DeMar DeRozan,201942,CHI,49426.0,824,174.0,1688,1681,426,473.0,164.0,3369,62.0,89.0,6.0,7.0,18.0,28.0,66.0,131.0,6.0,22.0,31.0,,10.0,215.0,419.0,16.0,53.0,195.0,673.0,1777,22.0,34.0,2.0,6.0,50.0,52.0,116.0,15.0,68.0,181.0,108.0,322.0,42.0,6.0,28.0,25.0,,38.0,52.0,90.0,36.0,16.0,21.0,10.0,7.0,232.0,4.0,11.0,45.0,64.0,4.0,113.0,15.0,128.0,17.0,11.0,6.0,33.0,22.0,17.0,50.0,28.0,59.0,1.0,5.0,146.0,,216.0,24.0,99.0,13.0,10.0,,,6.0,4.0,10.0,5.0,,173.0,420,4.0,7.0,0.25116279069767444,0.25471698113207547,0.875,0.3018867924528302,0.32,0.513126491646778,0.6470588235294118,0.4482758620689655,0.5063559322033898,0.6111111111111112,0.4312977099236641,0.5934163701067615,0.6578947368421053,0.5484848484848485,0.11228813559322035,,0.059665871121718374,0.15730337078651685,0.07633587786259542,,32.55194459243474,0.66,0.0975609756097561,0.1580246913580247,0.023809523809523808,0.13005780346820808,0.013029315960912053,0.14513981358189082,0.01950585175552666,0.04666666666666667,0.014285714285714285,0.011627906976744186,0.018518518518518517,,0.12352941176470589,0.20253164556962025,0.14285714285714285,0.13740458015267176,0.10714285714285714,0.5,0.1885593220338983,0.6966292134831461,0.8266666666666667,0.3548387096774194,0.2775423728813559,0.5038167938931297,0.5454545454545454,0.16666666666666666,0.046610169491525424,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.06567796610169492,0.19444444444444445,0.8571428571428571,0.6666666666666666,,0.21374045801526717,0.6428571428571429,0.07633587786259542,0.3008474576271186,0.46481332622601285,0.473036,0.46678294573643414,0.18579234972677597,0.20040485829959515,0.07429420505200594,0.2689450222882615,11.535083532219573,25.852830188679246,0.2523696682464455,87.0,199.0,,2.0,1.0,5.0,10.0,,2.0,,3.0,6.0,3.0,10.0,5.0,4.0,3.0,11.0,2.0,1.0,11.0,3.0,,1.0,,0.2,0.023809523809523808,0.4216101694915254,0.4371859296482412,0.4393939393939394,0.2413793103448276,0.3225806451612903,0.3225806451612903,0.9,0.05555555555555555,,,,,0.03816793893129771,0.2,0.2,0.35714285714285715,,,0.005025125628140704,,,,1.0,6.0,3.0,0.05454545454545454,,,True,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,41724.0,695,13.0,1400,1404,352,415.0,124.0,2804,70.0,104.0,9.0,11.0,26.0,37.0,21.0,49.0,12.0,25.0,131.0,6.0,37.0,118.0,219.0,61.0,156.0,107.0,526.0,1587,10.0,16.0,7.0,3.0,29.0,37.0,64.0,39.0,52.0,168.0,86.0,150.0,108.0,6.0,131.0,20.0,,51.0,30.0,81.0,18.0,12.0,30.0,15.0,6.0,192.0,2.0,5.0,48.0,39.0,3.0,90.0,7.0,97.0,15.0,14.0,1.0,32.0,15.0,13.0,45.0,14.0,25.0,1.0,2.0,86.0,1.0,124.0,10.0,51.0,11.0,7.0,,,1.0,6.0,7.0,4.0,,168.0,349,,11.0,0.3644067796610169,0.3739130434782609,0.5901639344262295,0.391025641025641,0.391025641025641,0.5388127853881278,0.625,0.578125,0.5586666666666666,0.5652173913043478,0.5631067961165048,0.6086448598130841,0.58,0.6395348837209303,0.416,,0.091324200913242,0.125,0.14285714285714285,,30.53582956746288,0.7111111111111111,0.10344827586206896,0.11304347826086956,0.014285714285714285,0.1610738255033557,0.006825938566552901,0.13530326594090203,0.01088646967340591,0.015037593984962405,0.02830188679245283,,0.009569377990430622,,0.04878048780487805,0.0958904109589041,0.25,0.18218623481781376,0.058823529411764705,0.5714285714285714,0.2773333333333333,0.6730769230769231,0.7692307692307693,0.5285714285714286,0.13066666666666665,0.42857142857142855,0.5,0.09523809523809523,0.06666666666666667,0.48,0.48,0.75,0.34933333333333333,0.4782608695652174,0.8181818181818182,0.4444444444444444,0.2608695652173913,0.3592233009708738,0.7027027027027027,0.3592233009708738,0.6933333333333334,0.5327245308310993,0.56120625,0.5348651960784313,0.12470023980815348,0.19615384615384615,0.055133079847908745,0.3193916349809886,8.350684931506848,26.15576923076923,0.25142857142857145,27.0,66.0,,1.0,1.0,2.0,49.0,2.0,13.0,2.0,14.0,75.0,,49.0,3.0,2.0,3.0,17.0,3.0,2.0,12.0,,,,0.2857142857142857,0.358974358974359,0.017241379310344827,0.176,0.4090909090909091,0.4090909090909091,0.14814814814814814,0.37404580152671757,0.37404580152671757,0.5510204081632653,0.043478260869565216,,,0.3333333333333333,0.5,0.019417475728155338,0.5,0.35135135135135137,0.37404580152671757,3.0,,,,,,,7.0,1.0,0.006369426751592357,1.0,,True,,,
1628993,1610612741,Alize Johnson,Alize Johnson,1628993,CHI,4275.0,71,-31.0,134,141,34,37.0,19.0,275,6.0,8.0,4.0,4.0,,1.0,5.0,9.0,,,1.0,,1.0,11.0,17.0,,1.0,3.0,25.0,168,6.0,6.0,,,12.0,2.0,4.0,1.0,,4.0,14.0,8.0,,6.0,,1.0,,1.0,2.0,3.0,2.0,,1.0,,,8.0,4.0,4.0,6.0,7.0,1.0,14.0,8.0,22.0,1.0,1.0,,1.0,,4.0,5.0,5.0,8.0,,1.0,5.0,1.0,5.0,1.0,3.0,,,,,,,,,,4.0,34,,,0.6363636363636364,0.875,,,,0.6470588235294118,1.0,0.5,0.6111111111111112,1.0,0.4,0.625,1.0,0.4,0.05555555555555555,,0.058823529411764705,0.125,,,16.33986928104575,0.2,0.25,0.23333333333333334,0.10526315789473684,0.20689655172413793,0.13793103448275862,0.22033898305084745,0.11940298507462686,0.2,0.07692307692307693,0.06666666666666667,0.15,0.1111111111111111,0.07692307692307693,0.5454545454545454,,0.10526315789473684,0.4,,0.4444444444444444,0.75,0.8571428571428571,0.6666666666666666,0.5,0.5555555555555556,0.5555555555555556,0.6,,,,,0.05555555555555555,0.6666666666666666,1.0,0.5,,0.2,,0.2,0.5,0.5408235294117647,0.669575,0.43967500000000004,0.15,0.15789473684210525,0.48,0.16,3.9764705882352938,51.5,0.2537313432835821,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,2.0,2.0,1.0,,,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,
1629076,1610612741,Tyler Cook,Tyler Cook,1629076,CHI,650.0,11,-6.0,23,24,3,5.0,1.0,47,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,2.0,4.0,28,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,3.0,,3.0,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,2.0,3,,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,12.5,,,0.16666666666666666,,0.25,,0.21428571428571427,,,,,,,,0.5,,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.766,,,,,,0.5,0.9,,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,17551.0,293,49.0,585,580,158,146.0,61.0,1165,20.0,27.0,3.0,4.0,7.0,9.0,5.0,13.0,2.0,9.0,55.0,4.0,16.0,29.0,49.0,14.0,64.0,11.0,111.0,604,4.0,7.0,5.0,,8.0,8.0,12.0,18.0,1.0,23.0,26.0,32.0,42.0,2.0,53.0,2.0,,13.0,9.0,22.0,6.0,3.0,6.0,3.0,4.0,53.0,3.0,2.0,13.0,18.0,,31.0,5.0,36.0,7.0,4.0,3.0,10.0,8.0,8.0,18.0,12.0,29.0,,,13.0,,14.0,2.0,7.0,1.0,1.0,,,,1.0,1.0,1.0,,23.0,158,5.0,1.0,0.4482758620689655,0.4642857142857143,1.0,0.21875,0.22580645161290322,0.5918367346938775,0.5714285714285714,0.6666666666666666,0.4424778761061947,0.3333333333333333,0.36666666666666664,0.46638655462184875,0.3333333333333333,0.3709677419354839,0.5663716814159292,,0.04081632653061224,0.07407407407407407,,,20.85235920852359,0.5555555555555556,,0.125,0.011976047904191617,0.10743801652892562,0.024390243902439025,0.1169811320754717,0.017241379310344827,0.021739130434782608,,0.01694915254237288,0.010526315789473684,0.07142857142857142,0.12280701754385964,0.13333333333333333,0.1111111111111111,0.125,0.06060606060606061,1.0,0.23893805309734514,0.7407407407407407,0.8,0.6,0.11504424778761062,0.38461538461538464,0.38461538461538464,,0.07964601769911504,0.2222222222222222,0.2222222222222222,1.0,0.48672566371681414,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333,0.3,0.7777777777777778,0.5333333333333333,0.8053097345132744,0.5221468468468469,0.5472499999999999,0.5324357142857143,0.059322033898305086,0.12962962962962962,0.07207207207207207,0.2072072072072072,6.92448979591837,26.540625,0.27008547008547007,4.0,9.0,,1.0,,2.0,12.0,,2.0,,2.0,,2.0,12.0,1.0,,1.0,2.0,2.0,1.0,3.0,3.0,,1.0,,0.1111111111111111,0.015151515151515152,0.07964601769911504,0.4444444444444444,0.4444444444444444,0.25,0.21818181818181817,0.21818181818181817,1.0,0.08333333333333333,,,,,0.06666666666666667,,0.125,0.22641509433962265,2.0,,,,,,,,,,,,True,,,
1629750,1610612741,Javonte Green,Javonte Green,1629750,CHI,22857.0,381,14.0,762,772,156,193.0,83.0,1534,28.0,47.0,9.0,18.0,5.0,11.0,2.0,5.0,3.0,10.0,10.0,,4.0,30.0,52.0,7.0,20.0,28.0,109.0,846,9.0,18.0,,7.0,25.0,5.0,13.0,6.0,11.0,27.0,36.0,24.0,21.0,18.0,10.0,3.0,,9.0,10.0,19.0,5.0,5.0,6.0,2.0,1.0,48.0,10.0,18.0,19.0,22.0,5.0,46.0,29.0,75.0,12.0,8.0,4.0,3.0,3.0,4.0,7.0,17.0,32.0,2.0,1.0,27.0,3.0,30.0,4.0,15.0,2.0,8.0,,,5.0,3.0,8.0,5.0,,25.0,150,4.0,1.0,0.6,0.8571428571428571,1.0,0.35,0.35,0.5769230769230769,0.5,0.38461538461538464,0.5625,0.5,0.42105263157894735,0.6411764705882353,0.5952380952380952,0.5625,0.2777777777777778,,0.057692307692307696,0.06382978723404255,,,10.672853828306266,0.42857142857142855,0.29411764705882354,0.11956521739130435,0.08108108108108109,0.11585365853658537,0.06756756756756757,0.11781609195402298,0.07567567567567568,0.09473684210526316,0.058823529411764705,0.0847457627118644,0.05504587155963303,0.10256410256410256,0.09210526315789473,0.12987012987012986,0.16129032258064516,0.1111111111111111,0.1276595744680851,0.625,0.6527777777777778,0.5957446808510638,0.6363636363636364,0.6071428571428571,0.06944444444444445,0.4,0.4,0.5,0.1388888888888889,0.3,0.3,1.0,0.1388888888888889,1.0,0.5,,,0.5789473684210527,0.45454545454545453,0.21052631578947367,0.9305555555555556,0.6125805555555556,0.6078066666666667,0.5527289473684209,0.18072289156626506,0.23809523809523808,0.22935779816513763,0.24770642201834864,1.7884615384615385,24.805,0.2047244094488189,,,,,1.0,2.0,4.0,,1.0,,2.0,,,4.0,1.0,1.0,,,,2.0,1.0,1.0,2.0,1.0,,0.3333333333333333,0.03125,,,,,0.4,0.4,1.0,,,,,,0.10526315789473684,0.5,0.25,0.4,1.0,,,1.0,,0.058823529411764705,,,,,,,True,,,
