EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Blocked2s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,FTDefRebounds,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,DefFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,Fg3aBlocked,Charge Fouls,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Offensive Fouls,Charge Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,Arc3PctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,on,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,3SecondViolations,HeaveMakes,OffensiveGoaltends,3pt And 1 Free Throw Trips
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,6304.0,105.0,-35.0,212.0,218.0,64.0,74.0,28.0,430.0,3.0,6.0,1.0,2.0,4.0,11.0,3.0,11.0,2.0,5.0,1.0,3.0,7.0,1.0,2.0,2.0,10.0,28.0,5.0,12.0,11.0,46.0,263.0,3.0,4.0,1.0,2.0,9.0,3.0,7.0,3.0,8.0,14.0,4.0,16.0,12.0,3.0,2.0,7.0,3.0,2.0,5.0,7.0,2.0,3.0,1.0,1.0,19.0,1.0,5.0,2.0,7.0,1.0,8,2.0,1.0,1.0,7.0,6.0,1.0,7.0,1.0,2.0,2.0,6.0,13.0,1.0,1.0,12.0,2.0,4.0,1.0,1.0,1.0,1.0,14.0,64.0,3.0,0.2,0.2222222222222222,0.8,0.4166666666666667,0.5,0.4166666666666667,0.35714285714285715,0.75,0.42857142857142855,0.4375,0.75,0.3,0.5,0.75,0.5,0.3,21.721311475409838,1.0,0.044444444444444446,0.01639344262295082,0.1,0.07368421052631578,0.008849557522123894,0.04,0.0625,0.06666666666666667,0.1111111111111111,0.07142857142857142,1.0,0.15,0.5,0.5,0.3333333333333333,0.275,0.36363636363636365,0.36363636363636365,0.25,0.275,0.2727272727272727,0.2727272727272727,0.125,0.4,0.4,1.0,0.175,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.5,1.0,0.2,0.5,0.1,0.2,0.45,0.42857142857142855,0.48818874999999995,0.4387,0.46240500000000007,0.047619047619047616,0.06666666666666667,0.1956521739130435,0.30434782608695654,11.717857142857143,24.549999999999997,0.3018867924528302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626153,1610612737,Delon Wright,Delon Wright,1626153,ATL,12373.0,206.0,-39.0,413.0,412.0,133.0,144.0,43.0,825.0,8.0,12.0,1.0,1.0,2.0,7.0,1.0,4.0,1.0,7.0,3.0,5.0,11.0,2.0,3.0,3.0,11.0,23.0,6.0,18.0,7.0,47.0,466.0,3.0,5.0,2.0,5.0,12.0,1.0,4.0,6.0,5.0,13.0,10.0,12.0,12.0,6.0,2.0,10.0,5.0,15.0,22.0,37.0,15.0,7.0,6.0,7.0,96.0,6.0,13.0,11.0,24.0,14.0,38,8.0,5.0,3.0,8.0,6.0,2.0,11.0,,3.0,1.0,8.0,11.0,,1.0,8.0,1.0,3.0,1.0,,3.0,2.0,13.0,133.0,2.0,0.45454545454545453,0.5,0.6666666666666666,0.3333333333333333,0.4,0.35294117647058826,0.4782608695652174,0.6,0.25,0.4878048780487805,0.6,0.4,0.5222222222222223,0.6,0.5,0.43902439024390244,12.06896551724138,0.7272727272727273,0.13414634146341464,0.06,0.1368421052631579,0.13559322033898305,0.07035175879396985,0.0625,0.08695652173913043,0.1891891891891892,0.1643835616438356,0.045454545454545456,0.6666666666666666,0.2926829268292683,0.6666666666666666,0.7272727272727273,0.375,0.17073170731707318,0.2857142857142857,0.3333333333333333,0.5,0.0975609756097561,0.25,0.25,0.17073170731707318,0.14285714285714285,0.14285714285714285,1.0,0.2682926829268293,0.45454545454545453,0.45454545454545453,0.6,0.3,0.6666666666666666,0.5,0.1,1.0,0.3,0.3,0.7317073170731707,0.5,0.5481262499999999,0.56899375,0.5124,0.023809523809523808,0.041666666666666664,0.2553191489361702,0.2765957446808511,6.686956521739131,26.05,0.3220338983050847,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.08695652173913043,0.08333333333333333,0.14285714285714285,0.08080808080808081,0.05555555555555555,0.0625,0.09210526315789473,0.043478260869565216,0.09090909090909091,0.05,1.0,0.4,0.5,0.5,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627789,1610612737,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,ATL,4916.0,82.0,-13.0,180.0,174.0,96.0,88.0,20.0,354.0,4.0,12.0,2.0,5.0,,,1.0,3.0,3.0,4.0,2.0,3.0,12.0,,,7.0,5.0,15.0,6.0,16.0,7.0,35.0,196.0,,3.0,1.0,1.0,3.0,2.0,5.0,9.0,3.0,22.0,6.0,4.0,15.0,3.0,,12.0,3.0,6.0,3.0,9.0,2.0,1.0,2.0,2.0,21.0,1.0,6.0,3.0,10.0,1.0,11,3.0,1.0,2.0,2.0,1.0,1.0,4.0,,2.0,2.0,2.0,7.0,,,8.0,4.0,1.0,1.0,,1.0,1.0,22.0,96.0,,0.6,0.6,0.8333333333333334,0.375,1.0,0.375,0.3333333333333333,,0.4,0.45161290322580644,0.375,0.6785714285714286,0.5,0.375,0.7333333333333333,0.5161290322580645,19.597989949748744,0.5,0.09090909090909091,0.027777777777777776,0.15,0.1232876712328767,0.013513513513513514,,0.1,0.07142857142857142,0.1,0.3,1.0,0.3870967741935484,0.3333333333333333,0.36363636363636365,0.75,,,,,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.12903225806451613,0.75,0.75,1.0,0.3870967741935484,0.25,0.25,0.6666666666666666,,,,0.35714285714285715,0.4,0.14285714285714285,0.5,0.9032258064516129,0.25,0.5435435483870967,0.5081875,0.5396821428571429,0.11764705882352941,0.2222222222222222,0.08571428571428572,0.6285714285714286,4.86,25.218750000000004,0.5333333333333333,,2.0,1.0,2.0,3.0,5.0,,1.0,2.0,,1.0,1.0,2.0,,,,,1.0,,,,0.5555555555555556,0.06666666666666667,0.08333333333333333,,,0.05,,,,0.1111111111111111,0.05555555555555555,,0.5,,,0.25,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,
1629629,1610612737,Cam Reddish,Cam Reddish,1629629,ATL,12077.0,201.0,-28.0,401.0,409.0,119.0,105.0,55.0,810.0,13.0,29.0,1.0,6.0,5.0,13.0,8.0,20.0,8.0,12.0,2.0,14.0,32.0,,2.0,13.0,26.0,62.0,22.0,44.0,19.0,137.0,434.0,3.0,9.0,,2.0,8.0,5.0,12.0,15.0,7.0,35.0,28.0,24.0,60.0,6.0,,32.0,14.0,4.0,1.0,5.0,1.0,,4.0,,11.0,4.0,14.0,6.0,22.0,4.0,26,13.0,12.0,1.0,9.0,5.0,4.0,14.0,1.0,7.0,3.0,10.0,16.0,3.0,1.0,22.0,9.0,3.0,1.0,,4.0,1.0,35.0,119.0,3.0,0.5384615384615384,0.5384615384615384,0.9090909090909091,0.5,,0.5,0.41935483870967744,0.3333333333333333,0.4166666666666667,0.5566037735849056,0.2727272727272727,0.5185185185185185,0.5905172413793104,0.3333333333333333,0.5645161290322581,0.41509433962264153,27.956989247311824,0.6428571428571429,0.06521739130434782,0.03333333333333333,0.1320754716981132,0.10101010101010101,0.01834862385321101,0.047619047619047616,0.1,0.05555555555555555,0.1282051282051282,0.14285714285714285,0.25,0.27358490566037735,0.4482758620689655,0.52,0.5384615384615384,0.12264150943396226,0.38461538461538464,0.45454545454545453,0.6,0.18867924528301888,0.4,0.4,0.11320754716981132,0.6666666666666666,0.8,1.0,0.3018867924528302,0.4375,0.4375,0.8571428571428571,0.18181818181818182,,,0.2222222222222222,0.16666666666666666,0.07407407407407407,0.48148148148148145,0.6886792452830188,0.4375,0.5303344339622642,0.5486350000000001,0.5052462962962964,0.07964601769911504,0.13043478260869565,0.058394160583941604,0.25547445255474455,8.338709677419354,25.45909090909091,0.2967581047381546,2.0,6.0,,1.0,5.0,6.0,,6.0,,,2.0,1.0,5.0,1.0,2.0,,3.0,1.0,1.0,2.0,2.0,0.4,0.0967741935483871,0.13793103448275862,0.15384615384615385,,0.02564102564102564,0.02564102564102564,,,0.038461538461538464,0.04081632653061224,0.5,0.5454545454545454,0.3333333333333333,1.0,,0.5,0.38461538461538464,,2.0,,2.0,0.15384615384615385,,,2.0,2.0,1.0,1.0,0.045454545454545456,0.16666666666666666,,,,,,,,,,True,,,,,,,
203476,1610612737,Gorgui Dieng,Gorgui Dieng,203476,ATL,22268.0,371.0,-63.0,749.0,748.0,242.0,238.0,81.0,1497.0,11.0,16.0,5.0,5.0,6.0,13.0,7.0,15.0,2.0,5.0,,27.0,63.0,3.0,5.0,20.0,24.0,44.0,29.0,68.0,19.0,154.0,844.0,2.0,5.0,3.0,5.0,17.0,6.0,10.0,20.0,6.0,45.0,40.0,8.0,81.0,6.0,2.0,63.0,27.0,20.0,14.0,34.0,8.0,6.0,14.0,1.0,82.0,21.0,44.0,37.0,88.0,32.0,120,11.0,6.0,5.0,6.0,5.0,1.0,20.0,4.0,6.0,24.0,52.0,29.0,1.0,2.0,26.0,13.0,2.0,1.0,,13.0,9.0,45.0,242.0,2.0,0.8333333333333334,0.8695652173913043,0.9310344827586207,0.4264705882352941,0.6,0.4264705882352941,0.5454545454545454,0.4,0.6,0.6026785714285714,0.65,0.65,0.6260162601626016,0.7083333333333334,0.6818181818181818,0.6071428571428571,17.064439140811455,0.3,0.22839506172839505,0.11229946524064172,0.2543352601156069,0.2417910447761194,0.08672086720867209,0.15625,0.25,0.25,0.2462686567164179,0.28205128205128205,0.6923076923076923,0.14285714285714285,0.6875,0.7333333333333333,0.7272727272727273,0.11607142857142858,0.46153846153846156,0.6,0.8333333333333334,0.13392857142857142,0.4666666666666667,0.4666666666666667,0.044642857142857144,0.4,0.4,1.0,0.5625,0.42857142857142855,0.43548387096774194,0.9259259259259259,0.5,0.6,1.0,0.16666666666666666,1.0,,0.6666666666666666,0.75,0.42857142857142855,0.5132732142857143,0.5513100000000001,0.516385,0.10743801652892562,0.24528301886792453,0.11038961038961038,0.2922077922077922,9.545454545454547,25.336764705882356,0.32309746328437916,1.0,2.0,,,9.0,9.0,,4.0,5.0,11.0,,1.0,14.0,,6.0,5.0,12.0,1.0,9.0,3.0,5.0,0.45,0.09090909090909091,0.0625,0.23076923076923078,0.06043956043956044,0.0967741935483871,0.08196721311475409,0.05755395683453238,0.06976744186046512,0.17391304347826086,,1.0,0.2,0.5,,,,0.45,,7.0,,4.0,0.30434782608695654,,,4.0,1.0,,,0.014705882352941176,,5.0,2.0,1.0,2.0,0.015873015873015872,,,,,True,,,,,,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,7809.0,130.0,-25.0,256.0,263.0,75.0,81.0,33.0,519.0,3.0,5.0,,1.0,4.0,13.0,4.0,8.0,6.0,8.0,4.0,9.0,24.0,2.0,3.0,10.0,11.0,26.0,15.0,32.0,16.0,83.0,305.0,1.0,5.0,2.0,4.0,8.0,3.0,5.0,14.0,8.0,35.0,12.0,10.0,36.0,9.0,,23.0,9.0,3.0,1.0,4.0,1.0,,,1.0,9.0,5.0,7.0,11.0,20.0,7.0,27,5.0,3.0,2.0,2.0,,2.0,5.0,2.0,2.0,6.0,10.0,14.0,1.0,,17.0,5.0,2.0,,,,,35.0,75.0,2.0,0.5454545454545454,0.5454545454545454,0.8,0.46875,0.5,0.4838709677419355,0.4230769230769231,0.2,0.6,0.5775862068965517,0.4444444444444444,0.7105263157894737,0.6230769230769231,0.4444444444444444,0.7608695652173914,0.5517241379310345,23.972602739726028,0.4,0.1896551724137931,0.07352941176470588,0.1206896551724138,0.15517241379310345,0.05223880597014925,0.0625,0.10526315789473684,0.25,0.16279069767441862,,,0.08620689655172414,0.6,0.6,0.6666666666666666,0.22413793103448276,0.3076923076923077,0.36363636363636365,0.5,0.13793103448275862,0.5,0.5,0.13793103448275862,0.75,0.75,1.0,0.41379310344827586,0.375,0.375,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.05263157894736842,,0.21052631578947367,0.5263157894736842,0.6379310344827587,0.391304347826087,0.49764649122807025,0.4765333333333333,0.5156222222222222,0.07936507936507936,0.16129032258064516,0.0963855421686747,0.42168674698795183,10.834615384615384,25.918750000000003,0.29296875,1.0,2.0,1.0,3.0,4.0,7.0,1.0,2.0,2.0,2.0,,,3.0,3.0,,1.0,,,,,1.0,0.5,0.07692307692307693,,0.15384615384615385,0.030303030303030304,0.07692307692307693,0.08695652173913043,0.03773584905660377,,0.2,,0.5,0.2222222222222222,0.5,1.0,0.1111111111111111,0.75,0.4,,2.0,,,0.25,,,,,,,,,,,,,,3.0,,,,True,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,3941.0,66.0,-29.0,127.0,127.0,12.0,11.0,11.0,254.0,6.0,9.0,2.0,2.0,5.0,9.0,,2.0,1.0,2.0,,2.0,3.0,,,1.0,11.0,20.0,3.0,5.0,3.0,34.0,151.0,2.0,2.0,,,4.0,2.0,3.0,1.0,,7.0,14.0,8.0,9.0,,4.0,3.0,2.0,4.0,1.0,5.0,1.0,,3.0,,11.0,2.0,1.0,7.0,10.0,3.0,13,,,,3.0,1.0,2.0,4.0,,,1.0,3.0,8.0,,,5.0,3.0,,,,2.0,,7.0,12.0,,0.6363636363636364,0.7777777777777778,1.0,0.6,,0.6,0.55,1.0,0.6666666666666666,0.62,1.0,0.875,0.6296296296296297,1.0,0.875,0.2,21.98581560283688,0.75,0.2,0.0625,0.03571428571428571,0.12698412698412698,0.04918032786885246,0.08333333333333333,0.18181818181818182,0.125,0.047619047619047616,,,0.36,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.36,0.5555555555555556,0.5555555555555556,0.6,0.08,,,0.08,0.5,0.5,1.0,0.12,0.6666666666666666,0.6666666666666666,1.0,,,,0.5,1.0,,0.25,0.56,0.6666666666666666,0.543256,0.8688,0.6038125,0.1111111111111111,0.13636363636363635,0.11764705882352941,0.20588235294117646,6.175,25.2,0.09448818897637795,2.0,2.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,2.0,,1.0,1.0,,1.0,,,,0.034482758620689655,0.08333333333333333,,0.058823529411764705,,0.375,,,1.0,1.0,,,,1.0,,2.0,,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,7004.0,117.0,24.0,231.0,235.0,54.0,64.0,26.0,466.0,2.0,5.0,,1.0,9.0,15.0,2.0,10.0,,5.0,1.0,3.0,16.0,2.0,2.0,4.0,13.0,30.0,3.0,21.0,,35.0,216.0,1.0,4.0,2.0,2.0,8.0,1.0,6.0,5.0,,5.0,8.0,18.0,6.0,3.0,2.0,16.0,3.0,7.0,6.0,13.0,3.0,3.0,2.0,4.0,32.0,1.0,9.0,6.0,16.0,2.0,18,,,,4.0,3.0,1.0,8.0,1.0,3.0,3.0,6.0,,,,,,,,,3.0,1.0,5.0,54.0,,0.3076923076923077,0.3333333333333333,0.6666666666666666,0.14285714285714285,1.0,0.14285714285714285,0.43333333333333335,0.25,0.16666666666666666,0.3431372549019608,0.6666666666666666,0.22727272727272727,0.3431372549019608,0.6666666666666666,0.22727272727272727,0.4117647058823529,22.69230769230769,0.5,0.1016949152542373,0.015384615384615385,0.15,0.12605042016806722,0.01694915254237288,0.045454545454545456,,0.06451612903225806,0.10869565217391304,0.2857142857142857,0.3333333333333333,0.09803921568627451,0.4,0.4,0.5,0.29411764705882354,0.6,0.6,0.3333333333333333,0.19607843137254902,0.2,0.2,0.09803921568627451,,,,0.3137254901960784,0.1875,0.1875,0.6666666666666666,0.3333333333333333,1.0,0.5,0.09090909090909091,,0.09090909090909091,0.36363636363636365,0.5098039215686274,0.1875,0.48852745098039224,0.52075,0.47934090909090904,,,0.22857142857142856,0.14285714285714285,10.916666666666664,25.82857142857143,0.23376623376623376,1.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,3.0,,2.0,1.0,,0.2,,,,0.018867924528301886,,,0.024390243902439025,,0.25,0.02857142857142857,,0.3333333333333333,0.5,,,,0.25,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,True,,,,,,,
1628995,1610612737,Kevin Knox II,Kevin Knox II,1628995,ATL,2545.0,42.0,-15.0,96.0,90.0,54.0,58.0,13.0,186.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,,3.0,2.0,1.0,7.0,,1.0,4.0,5.0,8.0,1.0,10.0,5.0,18.0,111.0,,1.0,,1.0,2.0,4.0,4.0,6.0,2.0,13.0,6.0,4.0,3.0,,,7.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,,14.0,1.0,3.0,2.0,5.0,2.0,7,,,,,,,1.0,,1.0,3.0,3.0,5.0,1.0,,6.0,2.0,1.0,,,,,13.0,54.0,1.0,0.6,0.6,1.0,0.1,,0.1,0.625,,1.0,0.3611111111111111,,0.55,0.42857142857142855,0.3333333333333333,0.5909090909090909,0.5555555555555556,20.37037037037037,,0.09090909090909091,0.05555555555555555,0.13043478260869565,0.1111111111111111,0.044444444444444446,0.3333333333333333,0.2222222222222222,,0.1111111111111111,0.2,,0.2222222222222222,0.75,0.75,0.3333333333333333,0.1111111111111111,0.5,0.5,1.0,0.1111111111111111,0.5,0.5,0.16666666666666666,,,,0.3888888888888889,0.14285714285714285,0.14285714285714285,1.0,0.5,,,0.3,1.0,0.2,0.4,0.7777777777777778,0.14285714285714285,0.5334972222222222,0.6001,0.56525,0.1,0.2,0.1111111111111111,0.7222222222222222,7.3500000000000005,24.72,0.5625,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.16666666666666666,,,,0.037037037037037035,,,0.043478260869565216,,,0.08333333333333333,1.0,0.5,,,,,0.25,,,,,,,,2.0,,,,,,,,,,,,,,,True,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,5777.0,96.0,9.0,193.0,189.0,63.0,62.0,15.0,382.0,7.0,12.0,2.0,6.0,3.0,8.0,5.0,11.0,,1.0,,6.0,15.0,,,8.0,15.0,31.0,6.0,16.0,15.0,63.0,208.0,2.0,3.0,,1.0,5.0,5.0,11.0,8.0,9.0,31.0,,30.0,3.0,15.0,2.0,15.0,6.0,9.0,5.0,14.0,4.0,1.0,5.0,4.0,33.0,1.0,4.0,5.0,9.0,1.0,10,3.0,2.0,1.0,6.0,4.0,2.0,7.0,,1.0,,4.0,12.0,,,16.0,4.0,4.0,,,1.0,1.0,31.0,63.0,3.0,,,0.16666666666666666,0.375,,0.375,0.4838709677419355,0.6666666666666666,0.45454545454545453,0.5106382978723404,0.5,0.5789473684210527,0.5740740740740741,0.625,0.6739130434782609,0.3404255319148936,29.047619047619047,0.8571428571428571,0.10869565217391304,0.023809523809523808,0.1111111111111111,0.10975609756097561,0.010869565217391304,,0.23076923076923078,0.045454545454545456,0.13333333333333333,,1.0,0.2553191489361702,0.5833333333333334,0.6363636363636364,,0.1702127659574468,0.375,0.375,,0.23404255319148937,0.45454545454545453,0.45454545454545453,0.02127659574468085,,,,0.3191489361702128,0.4,0.4,0.16666666666666666,,,,0.3157894736842105,0.3333333333333333,,0.42105263157894735,0.5957446808510638,0.4,0.5226989361702127,0.46309999999999996,0.5368894736842105,0.08,0.11764705882352941,0.07936507936507936,0.49206349206349204,9.441935483870965,26.431250000000002,0.32642487046632124,,,1.0,,4.0,4.0,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,0.5,0.03225806451612903,0.08333333333333333,,,,0.07142857142857142,,,0.09090909090909091,,,,,,0.25,,0.5,,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,True,,,,,,,
