EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,SelfORebPct,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,851.0,14.0,-1.0,26,29.0,8,15.0,55,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,7.0,27.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,8,0.5,0.5,0.5,0.5,0.5833333333333334,0.25,0.25,1.0,23.076923076923077,0.3333333333333333,0.2,0.25,0.5,0.25,0.25,1.0,1.0,0.5,0.5,0.5,1.0,0.25,0.4404,0.2418,0.3333333333333333,0.3333333333333333,0.14285714285714285,11.875,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,24905.0,415.0,38.0,826,833.0,261,222.0,1659,47.0,5.0,23.0,3.0,8.0,43.0,78.0,29.0,166.0,888.0,16.0,9.0,45.0,46.0,40.0,5.0,7.0,15.0,4.0,37.0,28.0,51.0,76.0,13.0,10.0,3.0,25.0,35.0,16.0,45.0,261,0.5348837209302325,0.575,0.5512820512820513,0.5661157024793388,0.6014492753623188,0.6428571428571429,0.0641025641025641,0.0425531914893617,16.756176154672396,0.12280701754385964,0.11380145278450363,0.11299435028248588,0.1568627450980392,0.3884297520661157,0.19008264462809918,0.21739130434782608,0.23809523809523808,0.06611570247933884,0.375,0.42857142857142855,0.6666666666666666,0.743801652892562,0.543652479338843,0.5234583333333334,0.11851851851851852,0.17391304347826086,0.2710843373493976,5.188461538461539,0.3159806295399516,90.0,35.0,7.0,9.0,6.0,8.0,9.0,20.0,1.0,1.0,4.0,8.0,23.0,1.0,3.0,5.0,10.0,17.0,43.0,7.0,10.0,1.0,4.0,17.0,9.0,6.0,14.0,51.0,6.0,23.0,8.0,2.0,8.0,3.0,7.0,1.0,15.0,10.0,19.0,4.0,25.0,11.0,8.0,8.0,1.0,3.0,2.0,19.0,1.0,4.0,13.0,28.0,3.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,4.0,2.0,8.0,6.0,2.0,5.0,2.0,1.0,0.3953488372093023,0.25,0.42857142857142855,0.3953488372093023,0.7,0.5625,0.6071428571428571,0.6,0.6071428571428571,0.35537190082644626,0.046511627906976744,0.08695652173913043,0.125,0.05,0.043478260869565216,0.5789473684210527,0.16666666666666666,0.10270270270270271,0.052083333333333336,0.08426966292134831,0.06756756756756757,0.078125,0.0449438202247191,0.02564102564102564,0.08208955223880597,0.09090909090909091,0.08823529411764706,0.09333333333333334,0.14285714285714285,0.75,0.7446808510638298,0.7777777777777778,0.5428571428571428,0.4,0.1652892561983471,0.45,0.47368421052631576,1.0,0.19008264462809918,0.34782608695652173,0.36363636363636365,1.0,0.6428571428571429,0.7777777777777778,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.3333333333333333,1.0,0.26666666666666666,0.75,0.13333333333333333,0.25,0.3333333333333333,0.5,0.34782608695652173,0.6210857142857142,0.10240963855421686,24.66511627906977,,,,,,,,,,,,,,,,,,,,,,,,,True
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,29678.0,495.0,34.0,968,976.0,197,202.0,1944,28.0,6.0,17.0,10.0,18.0,33.0,63.0,15.0,204.0,1035.0,11.0,7.0,51.0,16.0,50.0,8.0,28.0,53.0,17.0,134.0,15.0,25.0,29.0,19.0,11.0,8.0,27.0,18.0,6.0,51.0,197,0.24242424242424243,0.25806451612903225,0.5238095238095238,0.5526315789473685,0.5698324022346368,0.6375,0.12698412698412698,0.21428571428571427,18.81371640407785,0.05791505791505792,0.04950495049504951,0.05102040816326531,0.07936507936507936,0.16374269005847952,0.09941520467836257,0.35294117647058826,0.4,0.10526315789473684,0.5555555555555556,0.5555555555555556,0.2,0.7953216374269005,0.5218172619047619,0.49791060606060605,0.03954802259887006,0.08823529411764706,0.25,8.526984126984127,0.20351239669421486,98.0,17.0,3.0,4.0,4.0,5.0,10.0,29.0,2.0,2.0,4.0,31.0,79.0,2.0,6.0,8.0,21.0,41.0,108.0,4.0,5.0,2.0,8.0,14.0,7.0,10.0,25.0,81.0,4.0,77.0,31.0,2.0,25.0,11.0,18.0,4.0,3.0,1.0,10.0,,4.0,13.0,10.0,11.0,,3.0,,24.0,1.0,4.0,24.0,46.0,2.0,2.0,7.0,1.0,2.0,6.0,,,5.0,,1.0,6.0,1.0,,2.0,2.0,0.6585365853658537,0.37962962962962965,0.25,0.4,0.3867924528301887,0.8,0.6363636363636364,0.5384615384615384,0.6111111111111112,0.5384615384615384,0.631578947368421,0.018518518518518517,0.11764705882352941,,,0.02531645569620253,0.5416666666666666,,0.04065040650406504,0.0048543689320388345,0.013100436681222707,0.009195402298850575,,0.011764705882352941,,0.018072289156626505,,0.04040404040404041,0.038834951456310676,0.045454545454545456,0.16666666666666666,0.6071428571428571,0.7727272727272727,0.29411764705882354,0.16666666666666666,0.1695906432748538,0.3448275862068966,0.3448275862068966,0.8,0.4619883040935672,0.3924050632911392,0.4025974025974026,0.6129032258064516,0.3076923076923077,0.75,0.3333333333333333,0.15384615384615385,0.46153846153846156,0.3333333333333333,0.5,0.1388888888888889,0.8,0.1111111111111111,0.5,0.5833333333333334,0.38095238095238093,0.4025974025974026,0.46993,0.06862745098039216,26.313888888888876,42.0,2.0,3.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,0.023809523809523808,0.009174311926605505,,,,,,,,,,,,,True
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,619.0,10.0,-3.0,21,23.0,8,,44,1.0,,,,,,1.0,,,24.0,,,,,,1.0,,,,,,3.0,4.0,1.0,,1.0,1.0,,,,8,,,,,,,1.0,1.0,4.3478260869565215,,0.25,,,1.0,,,,,,,,1.0,0.4179,,,,,3.0,0.38095238095238093,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,0.16666666666666666,0.1111111111111111,,,,0.16666666666666666,,,0.6666666666666666,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True
203473,1610612748,Dewayne Dedmon,Dewayne Dedmon,203473,MIA,63910.0,1065.0,48.0,2101,2117.0,589,519.0,4218,159.0,34.0,66.0,4.0,18.0,145.0,243.0,75.0,422.0,2326.0,69.0,32.0,136.0,206.0,84.0,23.0,20.0,47.0,13.0,114.0,137.0,281.0,386.0,24.0,15.0,9.0,94.0,100.0,40.0,136.0,589,0.7103448275862069,0.9035087719298246,0.5967078189300411,0.5982758620689655,0.6298507462686567,0.68,0.09465020576131687,0.10062893081761007,17.023959646910466,0.25,0.24829600778967867,0.2617283950617284,0.21678321678321677,0.5482758620689655,0.22758620689655173,0.5151515151515151,0.576271186440678,0.06206896551724138,0.2222222222222222,0.2222222222222222,0.5,0.7103448275862069,0.5207350694444447,0.5041923076923077,0.12422360248447205,0.14545454545454545,0.3222748815165877,4.556378600823045,0.2803426939552594,245.0,107.0,34.0,52.0,34.0,50.0,2.0,6.0,,1.0,1.0,17.0,41.0,1.0,1.0,3.0,10.0,19.0,47.0,40.0,68.0,1.0,1.0,98.0,46.0,4.0,11.0,54.0,62.0,39.0,17.0,,27.0,7.0,14.0,6.0,38.0,65.0,118.0,26.0,105.0,20.0,9.0,50.0,1.0,11.0,1.0,70.0,7.0,22.0,78.0,174.0,30.0,12.0,5.0,8.0,13.0,42.0,,,30.0,,10.0,42.0,21.0,2.0,16.0,12.0,0.9473684210526315,0.40425531914893614,1.0,0.36363636363636365,0.4222222222222222,0.5882352941176471,0.6666666666666666,0.6014492753623188,0.65,0.620253164556962,0.16206896551724137,,0.10606060606060606,,,,0.2857142857142857,0.43333333333333335,0.24634655532359082,0.13238289205702647,0.07818930041152264,0.10542476970317298,0.1875,0.1267605633802817,0.049019607843137254,0.06784660766961652,0.10204081632653061,0.14285714285714285,0.30392156862745096,0.31,0.5,0.6729559748427673,0.7482517482517482,0.6728971962616822,0.8529411764705882,0.020689655172413793,0.3333333333333333,0.3333333333333333,1.0,0.1413793103448276,0.4146341463414634,0.4146341463414634,0.9411764705882353,0.7536231884057971,0.6538461538461539,0.058823529411764705,,0.014492753623188406,1.0,1.0,0.625,0.68,0.0125,1.0,0.125,0.3,0.4358974358974359,0.541159574468085,0.23222748815165878,26.78297872340426,3.0,2.0,7.0,6.0,2.0,5.0,5.0,19.0,12.0,,0.06060606060606061,,15.0,2.0,2.0,2.0,3.0,5.0,0.04878048780487805,,,,,,True
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,43385.0,723.0,23.0,1424,1440.0,424,385.0,2864,73.0,59.0,128.0,30.0,68.0,130.0,269.0,56.0,496.0,1583.0,68.0,22.0,135.0,68.0,192.0,27.0,40.0,85.0,28.0,210.0,57.0,103.0,112.0,17.0,12.0,5.0,56.0,66.0,24.0,135.0,424,0.26153846153846155,0.26356589147286824,0.483271375464684,0.5213270142180095,0.5503355704697986,0.5075187969924813,0.10037174721189591,0.2191780821917808,31.45859085290482,0.1565934065934066,0.13380281690140844,0.14963503649635038,0.17777777777777778,0.17298578199052134,0.3033175355450237,0.4609375,0.49166666666666664,0.16113744075829384,0.4411764705882353,0.46153846153846156,0.26666666666666666,0.5355450236966824,0.4844190758293839,0.4616404166666667,0.06334841628959276,0.08362369337979095,0.2721774193548387,9.498884758364314,0.29775280898876405,167.0,41.0,3.0,5.0,8.0,15.0,13.0,31.0,6.0,2.0,8.0,47.0,122.0,1.0,5.0,17.0,44.0,60.0,153.0,12.0,19.0,3.0,11.0,33.0,28.0,19.0,52.0,123.0,2.0,122.0,47.0,3.0,45.0,12.0,29.0,2.0,5.0,4.0,38.0,8.0,9.0,43.0,24.0,19.0,1.0,19.0,3.0,62.0,4.0,11.0,16.0,33.0,1.0,,3.0,6.0,5.0,1.0,,,1.0,,,1.0,1.0,,3.0,5.0,0.6833333333333333,0.39215686274509803,0.2727272727272727,0.36538461538461536,0.39215686274509803,0.631578947368421,0.4117647058823529,0.55,0.4708333333333333,0.55,0.36255924170616116,0.0196078431372549,0.0625,0.04411764705882353,0.03225806451612903,0.01639344262295082,0.6935483870967742,0.17777777777777778,0.10982658959537572,0.011494252873563218,0.015384615384615385,0.01337295690936107,,0.0064516129032258064,0.0379746835443038,0.008888888888888889,0.03,0.07258064516129033,0.06711409395973154,0.2602739726027397,1.0,0.5616438356164384,0.7192982456140351,0.34146341463414637,0.2033898305084746,0.07345971563981042,0.41935483870967744,0.43333333333333335,1.0,0.2890995260663507,0.38524590163934425,0.39166666666666666,0.5957446808510638,0.16666666666666666,0.6,0.3333333333333333,0.2,0.16666666666666666,0.2,,0.125,0.5333333333333333,0.06666666666666667,0.25,0.36666666666666664,0.38636363636363635,0.38524590163934425,0.5091388888888889,0.06653225806451613,25.67450980392157,57.0,,14.0,3.0,9.0,3.0,1.0,,1.0,4.0,0.015463917525773196,0.025806451612903226,,,,1.0,,,,2.0,2.0,4.0,0.3333333333333333,1.0,True
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,32703.0,545.0,-15.0,1076,1061.0,262,194.0,2137,18.0,5.0,8.0,1.0,5.0,15.0,31.0,20.0,209.0,1226.0,5.0,4.0,38.0,20.0,10.0,4.0,11.0,21.0,6.0,53.0,21.0,39.0,45.0,10.0,4.0,6.0,20.0,24.0,5.0,38.0,262,0.6666666666666666,0.7142857142857143,0.4838709677419355,0.5192307692307693,0.5416666666666666,0.40425531914893614,0.12903225806451613,0.16666666666666666,17.11934156378601,0.07608695652173914,0.078,0.06930693069306931,0.0945945945945946,0.0989010989010989,0.04395604395604396,0.625,0.7142857142857143,0.027472527472527472,0.2,0.2,1.0,0.9285714285714286,0.560392032967033,0.5586366666666667,0.042105263157894736,0.1388888888888889,0.18181818181818182,5.441935483870967,0.24349442379182157,129.0,9.0,1.0,2.0,2.0,4.0,16.0,44.0,5.0,4.0,15.0,37.0,107.0,3.0,9.0,6.0,25.0,53.0,151.0,2.0,4.0,4.0,14.0,18.0,2.0,10.0,40.0,156.0,2.0,107.0,37.0,3.0,10.0,5.0,5.0,,3.0,3.0,18.0,,6.0,10.0,7.0,6.0,1.0,3.0,,16.0,2.0,5.0,26.0,47.0,1.0,3.0,,,2.0,1.0,,,1.0,,,1.0,1.0,,5.0,2.0,0.9811320754716981,0.3509933774834437,0.2857142857142857,0.25,0.3509933774834437,0.5,0.4,0.4444444444444444,0.37777777777777777,0.47368421052631576,0.8296703296703297,0.019867549668874173,0.125,,0.022727272727272728,0.018691588785046728,0.625,,0.08035714285714286,0.012552301255230125,0.011029411764705883,0.011741682974559686,0.023255813953488372,0.009615384615384616,,0.01639344262295082,,0.07317073170731707,0.09803921568627451,0.05,1.0,0.5,0.6,0.7777777777777778,0.4,0.24175824175824176,0.36363636363636365,0.37209302325581395,1.0,0.5879120879120879,0.34579439252336447,0.3523809523809524,0.972972972972973,0.1111111111111111,0.5,1.0,0.2777777777777778,0.5,0.3333333333333333,1.0,0.08888888888888889,0.5,0.3333333333333333,0.26666666666666666,0.5555555555555556,0.24,0.34579439252336447,0.5657944444444445,0.0861244019138756,25.47880794701987,3.0,,5.0,1.0,2.0,2.0,,4.0,1.0,3.0,0.009433962264150943,0.01948051948051948,2.0,,,2.0,,1.0,,1.0,,1.0,0.2,1.0,True
1629657,1610612748,Kyle Guy,Kyle Guy,1629657,MIA,1379.0,23.0,3.0,43,46.0,11,14.0,89,1.0,,1.0,2.0,3.0,2.0,5.0,,7.0,45.0,3.0,,2.0,4.0,,1.0,,,,,2.0,2.0,2.0,,,,2.0,,,2.0,11,1.0,1.0,0.4,0.3888888888888889,0.3888888888888889,0.3333333333333333,0.2,1.0,20.408163265306122,0.13333333333333333,0.10526315789473684,0.15384615384615385,,0.1111111111111111,0.1111111111111111,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5555555555555556,0.45476111111111117,0.35453333333333337,,,0.2857142857142857,13.3,0.2558139534883721,4.0,,,,,,,1.0,,,,1.0,3.0,,1.0,,,1.0,4.0,,,,1.0,,1.0,,,3.0,,3.0,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.25,,,0.25,,0.3333333333333333,,0.3333333333333333,,0.4444444444444444,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,,,,,,,0.3333333333333333,0.5562,,24.700000000000003,,,,,,,,,,,,,,,,,,,,,,,,,True
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,29072.0,485.0,44.0,955,971.0,299,273.0,1926,31.0,3.0,7.0,2.0,4.0,26.0,42.0,10.0,206.0,1052.0,12.0,5.0,51.0,36.0,16.0,3.0,18.0,33.0,10.0,84.0,17.0,53.0,66.0,10.0,5.0,5.0,17.0,16.0,6.0,51.0,299,0.6923076923076923,0.75,0.6190476190476191,0.6012269938650306,0.6058823529411764,0.5795454545454546,0.07142857142857142,0.0967741935483871,16.928769657724327,0.07024793388429752,0.10828025477707007,0.08241758241758242,0.03333333333333333,0.1901840490797546,0.04294478527607362,0.42857142857142855,0.42857142857142855,0.024539877300613498,0.5,0.5,0.5,0.9325153374233128,0.5475196319018406,0.54851875,0.04142011834319527,0.1276595744680851,0.24757281553398058,4.940476190476191,0.31308900523560207,108.0,21.0,4.0,4.0,8.0,10.0,15.0,39.0,5.0,2.0,10.0,33.0,82.0,2.0,5.0,8.0,18.0,48.0,121.0,4.0,4.0,4.0,10.0,20.0,8.0,10.0,28.0,135.0,4.0,82.0,33.0,2.0,15.0,8.0,8.0,,9.0,4.0,34.0,2.0,13.0,9.0,5.0,4.0,2.0,4.0,1.0,13.0,,2.0,18.0,30.0,,4.0,1.0,1.0,1.0,6.0,,,4.0,,1.0,6.0,2.0,,2.0,1.0,0.9375,0.39669421487603307,0.4,0.35714285714285715,0.39669421487603307,1.0,0.6666666666666666,0.7142857142857143,0.575,0.7142857142857143,0.7423312883435583,0.01652892561983471,,,0.05128205128205128,,0.6923076923076923,0.07407407407407407,0.14847161572052403,0.0182648401826484,0.041474654377880185,0.02981651376146789,0.02531645569620253,,0.045454545454545456,0.05194805194805195,0.015873015873015872,0.17721518987341772,0.17346938775510204,0.057692307692307696,0.3333333333333333,0.6774193548387096,0.75,0.7142857142857143,0.6666666666666666,0.2392638036809816,0.38461538461538464,0.40540540540540543,1.0,0.5030674846625767,0.4024390243902439,0.4024390243902439,0.9090909090909091,0.2857142857142857,1.0,0.25,0.35714285714285715,0.35714285714285715,0.4,1.0,0.25,0.8,0.25,0.2,0.45,0.4444444444444444,0.4024390243902439,0.59524375,0.0970873786407767,25.54793388429752,9.0,,7.0,1.0,,1.0,,1.0,1.0,1.0,0.012048192771084338,0.00819672131147541,,,1.0,,,,,2.0,,,0.4,1.0,True
200768,1610612748,Kyle Lowry,Kyle Lowry,200768,MIA,32043.0,534.0,-22.0,1063,1076.0,217,219.0,2139,20.0,5.0,18.0,16.0,24.0,32.0,62.0,50.0,216.0,1192.0,14.0,28.0,54.0,18.0,46.0,6.0,71.0,140.0,49.0,351.0,33.0,55.0,66.0,15.0,8.0,7.0,72.0,60.0,16.0,54.0,217,0.28125,0.3,0.5161290322580645,0.5286624203821656,0.5842391304347826,0.5294117647058824,0.0967741935483871,0.3,19.21470342522974,0.1166077738515901,0.1067193675889328,0.11557788944723618,0.11904761904761904,0.12738853503184713,0.11464968152866242,0.2777777777777778,0.2777777777777778,0.15286624203821655,0.6666666666666666,0.6666666666666666,0.25,0.732484076433121,0.5074764516129033,0.4641470588235294,0.09941520467836257,0.21333333333333335,0.25,10.774193548387096,0.2041392285983067,119.0,11.0,2.0,4.0,4.0,5.0,5.0,18.0,3.0,,2.0,29.0,77.0,4.0,10.0,4.0,19.0,34.0,95.0,2.0,7.0,5.0,13.0,21.0,7.0,4.0,21.0,63.0,4.0,75.0,29.0,1.0,69.0,22.0,42.0,7.0,8.0,3.0,21.0,1.0,11.0,27.0,22.0,19.0,3.0,5.0,3.0,46.0,2.0,13.0,15.0,36.0,2.0,11.0,4.0,3.0,12.0,6.0,,,2.0,,3.0,6.0,3.0,,2.0,12.0,0.6176470588235294,0.35789473684210527,0.38461538461538464,0.19047619047619047,0.3655913978494624,0.2857142857142857,0.5,0.475,0.37142857142857144,0.5,0.6050955414012739,0.010526315789473684,,,,0.012987012987012988,0.5869565217391305,0.03333333333333333,0.09417040358744394,0.012195121951219513,0.03137254901960784,0.021956087824351298,0.02830188679245283,,,0.029585798816568046,0.03488372093023256,0.04819277108433735,0.12121212121212122,0.12195121951219512,0.5,0.55,0.7857142857142857,0.36363636363636365,0.2,0.11464968152866242,0.2777777777777778,0.2777777777777778,0.8,0.49044585987261147,0.37662337662337664,0.3815789473684211,0.5862068965517241,0.2,0.5,,0.15,0.5,0.4,0.75,0.14285714285714285,0.8,0.05714285714285714,,0.5428571428571428,0.21052631578947367,0.38666666666666666,0.4934900000000001,0.09722222222222222,27.04736842105263,39.0,2.0,20.0,,9.0,1.0,,5.0,4.0,2.0,,0.010416666666666666,2.0,,1.0,,,1.0,,1.0,,1.0,0.3333333333333333,1.0,True
