EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,LostBallSteals,Offensive Fouls Drawn,BlockedAtRim,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,FTDefRebounds,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Travels,LongMidRangeAssists,DefensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers,BlockedLongMidRange,on,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,OffensiveGoaltends
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,3451.0,58.0,49.0,114,117.0,17,21.0,12.0,231,1.0,1.0,1.0,5.0,8.0,11.0,2.0,4.0,10.0,17.0,2.0,4.0,7.0,33.0,105.0,1.0,1.0,6.0,6.0,2.0,18.0,6.0,4.0,2.0,14.0,8.0,22.0,6.0,2.0,7.0,7.0,52.0,1.0,6.0,4.0,10.0,1.0,11.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,6.0,1.0,4.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,15,2.0,0.1,0.1,0.5,0.5,0.5882352941176471,0.6190476190476191,0.64,0.6,0.19047619047619047,21.538461538461537,1.0,0.12903225806451613,0.24,0.05,0.17857142857142858,0.021739130434782608,0.0625,0.08333333333333333,0.08333333333333333,0.2857142857142857,0.21739130434782608,0.5,1.0,0.047619047619047616,1.0,1.0,0.23809523809523808,0.2,0.2,0.5238095238095238,0.7272727272727273,0.7272727272727273,0.125,0.19047619047619047,0.5,0.5,0.23809523809523808,0.5,0.4393976190476191,0.4108,0.4108,0.18181818181818182,14.852941176470589,25.85,0.14912280701754385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,4992.0,83.0,18.0,173,175.0,68,71.0,24.0,348,6.0,8.0,9.0,18.0,8.0,15.0,6.0,20.0,23.0,41.0,6.0,22.0,14.0,78.0,193.0,7.0,12.0,9.0,25.0,10.0,36.0,9.0,20.0,6.0,4.0,6.0,10.0,2.0,4.0,2.0,2.0,26.0,,5.0,11.0,16.0,3.0,19.0,1.0,1.0,9.0,4.0,5.0,11.0,3.0,7.0,1.0,14.0,19.0,1.0,4.0,,,,,,25.0,66,3.0,0.21739130434782608,0.23809523809523808,0.2727272727272727,0.2727272727272727,0.5609756097560976,0.5079365079365079,0.5347222222222222,0.4807692307692308,0.3492063492063492,41.0,0.8181818181818182,0.22916666666666666,0.15151515151515152,,0.19753086419753085,0.038461538461538464,,0.2,0.13636363636363635,0.45454545454545453,0.14814814814814814,0.16666666666666666,,0.12698412698412698,0.75,0.8571428571428571,0.2857142857142857,0.5,0.6,0.23809523809523808,0.5333333333333333,0.5714285714285714,0.125,0.31746031746031744,0.3,0.3157894736842105,0.47619047619047616,0.3,0.4689095238095237,0.4909071428571429,0.4716473684210526,0.32051282051282054,12.036585365853659,26.313636363636366,0.3930635838150289,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,6.0,3.0,4.0,16.0,5.0,2.0,7.0,9.0,4.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,6.0,0.5,0.2857142857142857,0.8571428571428571,0.4166666666666667,0.6,0.42105263157894735,0.6666666666666666,0.045454545454545456,0.12195121951219512,0.125,0.16666666666666666,0.06666666666666667,0.05,0.06521739130434782,0.1111111111111111,0.07407407407407407,0.03571428571428571,0.5,0.1111111111111111,0.031746031746031744,0.5,0.3,1.0,0.3333333333333333,0.2,0.1,0.05263157894736842,1.0,0.05263157894736842,0.3157894736842105,0.3333333333333333,0.08823529411764706,0.13043478260869565,0.20512820512820512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,4921.0,82.0,52.0,161,167.0,49,58.0,24.0,328,6.0,7.0,4.0,10.0,,,2.0,4.0,10.0,17.0,3.0,8.0,7.0,36.0,159.0,3.0,2.0,4.0,9.0,18.0,2.0,,4.0,2.0,3.0,1.0,4.0,,1.0,3.0,,9.0,,4.0,6.0,10.0,2.0,12.0,3.0,,,,,,3.0,5.0,,8.0,10.0,,1.0,1.0,,1.0,,,9.0,47,1.0,0.9,0.9,0.375,0.375,0.5882352941176471,0.58,0.6206896551724138,0.6428571428571429,0.32,15.263157894736842,,0.13333333333333333,0.11764705882352941,,0.12658227848101267,0.027777777777777776,,0.05555555555555555,0.21052631578947367,0.125,0.1,0.25,,0.28,0.8571428571428571,0.8571428571428571,0.4,0.4,0.4,,,,,0.16,0.5,0.5,0.6,0.5,0.54877,0.41855,0.48467499999999997,0.25,6.294117647058824,24.675,0.30434782608695654,,,,,4.0,,1.0,,,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,9.0,,,,2.0,,,,,,,2.0,5.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.625,0.5,,,,,,,0.045454545454545456,,0.04,,1.0,0.75,0.16,1.0,,,,,,,,0.25,0.25,,0.17857142857142858,0.25,0.08333333333333333,1.0,1.0,3.0,1.0,1.0,0.14285714285714285,0.25,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629013,1610612756,Landry Shamet,Landry Shamet,1629013,PHX,8405.0,140.0,12.0,292,296.0,113,139.0,40.0,588,3.0,5.0,3.0,8.0,4.0,4.0,10.0,29.0,10.0,17.0,14.0,39.0,10.0,72.0,311.0,2.0,7.0,3.0,32.0,10.0,10.0,3.0,29.0,10.0,9.0,3.0,12.0,3.0,,8.0,1.0,27.0,2.0,4.0,5.0,10.0,2.0,12.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,8.0,,12.0,12.0,1.0,1.0,2.0,1.0,2.0,,,32.0,113,1.0,0.5,0.5,0.358974358974359,0.358974358974359,0.5882352941176471,0.5535714285714286,0.5819672131147541,0.64,0.6964285714285714,18.823529411764707,1.0,0.06578947368421052,0.07407407407407407,0.02857142857142857,0.06923076923076923,0.013793103448275862,0.0196078431372549,0.05,0.02564102564102564,0.17647058823529413,0.1,,,0.08928571428571429,0.6,0.75,0.14285714285714285,0.375,0.375,0.07142857142857142,1.0,1.0,0.5,0.5178571428571429,0.3448275862068966,0.3448275862068966,0.7857142857142857,0.3448275862068966,0.5176571428571427,0.4854916666666666,0.5328934782608695,0.4444444444444444,8.452941176470588,25.541025641025637,0.386986301369863,,,2.0,4.0,10.0,1.0,5.0,4.0,4.0,11.0,2.0,5.0,1.0,11.0,4.0,7.0,16.0,39.0,,1.0,,,1.0,,,,1.0,,,3.0,0.9285714285714286,0.4375,1.0,0.5714285714285714,0.7142857142857143,0.6304347826086957,0.6875,,0.058823529411764705,0.2,,,,,,,0.03225806451612903,0.6666666666666666,0.3333333333333333,0.17857142857142858,0.9,,,,0.14285714285714285,0.5714285714285714,0.17391304347826086,0.5,0.21739130434782608,0.4782608695652174,0.36363636363636365,0.06666666666666667,0.15,0.1527777777777778,4.0,3.0,,2.0,1.0,,0.4,0.4,1.0,0.6,2.0,2.0,1.0,1.0,1.0,0.4,0.08333333333333333,0.05263157894736842,0.5,0.5,0.025,,,,,,,,,,,,,,,,,,,,True,,,,
1630688,1610612756,Ish Wainright,Ish Wainright,1630688,PHX,21523.0,359.0,39.0,751,754.0,315,348.0,110.0,1505,19.0,29.0,3.0,14.0,,2.0,6.0,30.0,22.0,45.0,19.0,59.0,7.0,108.0,779.0,15.0,16.0,5.0,44.0,28.0,16.0,,30.0,6.0,7.0,8.0,15.0,6.0,2.0,4.0,3.0,38.0,13.0,13.0,10.0,27.0,27.0,54.0,20.0,11.0,5.0,5.0,,13.0,25.0,49.0,4.0,19.0,12.0,,2.0,5.0,3.0,6.0,4.0,,44.0,311,2.0,0.6363636363636364,0.7777777777777778,0.3220338983050847,0.3220338983050847,0.4888888888888889,0.4855769230769231,0.5,0.4888888888888889,0.5673076923076923,13.765642775881686,0.38461538461538464,0.053475935828877004,0.09090909090909091,0.0783132530120482,0.0696969696969697,0.06486486486486487,0.09166666666666666,0.06896551724137931,0.034482758620689655,0.07142857142857142,0.09166666666666666,0.08695652173913043,0.6666666666666666,0.27884615384615385,0.6551724137931034,0.7307692307692307,0.1346153846153846,0.21428571428571427,0.2727272727272727,0.019230769230769232,,,,0.28846153846153844,0.2,0.2,0.8461538461538461,0.2,0.5304759615384615,0.517855,0.5178809523809524,0.4074074074074074,4.177777777777778,24.62033898305085,0.4194407456724368,7.0,11.0,8.0,11.0,29.0,1.0,12.0,6.0,3.0,14.0,8.0,7.0,3.0,25.0,9.0,7.0,26.0,57.0,8.0,6.0,1.0,11.0,4.0,1.0,8.0,1.0,4.0,5.0,2.0,4.0,1.0,0.2692307692307692,0.5333333333333333,0.5625,0.5,0.4642857142857143,0.5434782608695652,0.01694915254237288,0.13333333333333333,0.10344827586206896,0.21428571428571427,,,0.05392156862745098,0.046875,0.03636363636363636,0.07142857142857142,0.631578947368421,0.6666666666666666,0.27884615384615385,1.0,0.5,0.6363636363636364,0.2857142857142857,0.045454545454545456,0.2727272727272727,0.2619047619047619,0.7272727272727273,0.2857142857142857,0.3333333333333333,0.21428571428571427,0.03773584905660377,0.0851063829787234,0.23148148148148148,13.0,4.0,9.0,,2.0,0.13333333333333333,0.4482758620689655,0.4642857142857143,1.0,0.3333333333333333,1.0,2.0,4.0,,6.0,0.2857142857142857,0.13793103448275862,0.043478260869565216,0.16666666666666666,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.034482758620689655,0.10714285714285714,1.0,1.0,,,,,,,,True,,,,
1629661,1610612756,Cameron Johnson,Cameron Johnson,1629661,PHX,8126.0,135.0,64.0,279,280.0,102,99.0,39.0,559,10.0,10.0,4.0,8.0,,2.0,11.0,20.0,14.0,20.0,17.0,33.0,16.0,95.0,272.0,1.0,6.0,12.0,36.0,18.0,10.0,3.0,19.0,11.0,6.0,2.0,8.0,2.0,,5.0,1.0,18.0,5.0,8.0,7.0,16.0,7.0,23.0,4.0,3.0,2.0,1.0,1.0,3.0,6.0,11.0,2.0,13.0,17.0,,3.0,1.0,,1.0,,,36.0,100,3.0,0.6428571428571429,0.6428571428571429,0.5151515151515151,0.53125,0.7,0.7452830188679245,0.7916666666666666,0.6666666666666666,0.6226415094339622,19.5046439628483,0.6666666666666666,0.09722222222222222,0.13333333333333333,0.09090909090909091,0.11363636363636363,0.03816793893129771,0.11904761904761904,0.13043478260869565,0.06451612903225806,0.1111111111111111,0.12727272727272726,0.2,,0.18867924528301888,1.0,1.0,0.1509433962264151,0.5,0.5714285714285714,0.03773584905660377,,,,0.37735849056603776,0.55,0.55,0.8113207547169812,0.5789473684210527,0.546614423076923,0.5433250000000001,0.5468428571428572,0.37894736842105264,5.275,25.524242424242424,0.3655913978494624,,,3.0,3.0,13.0,2.0,7.0,3.0,5.0,8.0,,5.0,4.0,16.0,3.0,6.0,15.0,48.0,,1.0,,,,1.0,1.0,,2.0,,1.0,3.0,0.9411764705882353,0.4,,0.5,1.0,0.5714285714285714,1.0,,0.05,,0.125,,,,,,,0.6,0.75,0.24528301886792453,0.9090909090909091,,,,0.3333333333333333,0.5,0.14285714285714285,1.0,0.3333333333333333,0.38095238095238093,0.625,0.08771929824561403,0.13636363636363635,0.16842105263157894,6.0,1.0,1.0,1.0,1.0,,0.46153846153846156,0.46153846153846156,1.0,0.14285714285714285,3.0,4.0,1.0,2.0,2.0,0.8,0.1,,1.0,0.6666666666666666,0.05714285714285714,1.0,2.0,,,,1.0,,,,0.18181818181818182,0.5,1.0,1.0,,,,,,,True,,,,
1630188,1610612756,Jalen Smith,Jalen Smith,1630188,PHX,4430.0,74.0,-14.0,156,152.0,99,86.0,27.0,308,3.0,7.0,5.0,9.0,,2.0,1.0,7.0,8.0,18.0,1.0,10.0,6.0,25.0,144.0,7.0,12.0,6.0,21.0,10.0,6.0,,7.0,1.0,1.0,1.0,2.0,,1.0,1.0,,5.0,7.0,9.0,5.0,17.0,13.0,30.0,1.0,,,,,5.0,1.0,7.0,1.0,10.0,10.0,,1.0,5.0,1.0,5.0,3.0,,21.0,97,,0.625,0.7142857142857143,0.1,0.1,0.4444444444444444,0.3392857142857143,0.390625,0.45652173913043476,0.35714285714285715,19.3717277486911,,0.1282051282051282,0.225,0.17073170731707318,0.17721518987341772,0.12903225806451613,0.1724137931034483,0.07142857142857142,0.26666666666666666,,0.15625,0.5,0.6,0.25,0.42857142857142855,0.5,0.32142857142857145,0.5555555555555556,0.5555555555555556,0.07142857142857142,,,,0.25,0.14285714285714285,0.14285714285714285,0.6071428571428571,0.14285714285714285,0.4741892857142857,0.5434300000000001,0.49386315789473684,0.84,6.433333333333334,25.05,0.6346153846153846,1.0,4.0,2.0,4.0,3.0,2.0,3.0,,1.0,4.0,3.0,2.0,1.0,7.0,6.0,1.0,7.0,3.0,2.0,2.0,,5.0,,,5.0,,3.0,4.0,2.0,5.0,1.0,0.14285714285714285,0.42857142857142855,0.5,0.3333333333333333,0.39473684210526316,0.35,,0.1111111111111111,0.14285714285714285,,0.5,,0.09615384615384616,0.13333333333333333,0.07407407407407407,,0.3333333333333333,0.8,0.10714285714285714,1.0,0.4444444444444444,0.25,,0.2222222222222222,,0.21052631578947367,0.5,0.15789473684210525,0.21052631578947367,0.25,0.16129032258064516,0.23809523809523808,0.28,,,1.0,,4.0,0.1,,,,,,,3.0,,1.0,,0.5,0.16666666666666666,,,,,1.0,,,,1.0,,,,0.1111111111111111,,,,1.0,,,,,,True,,,,
202687,1610612756,Bismack Biyombo,Bismack Biyombo,202687,PHX,9345.0,156.0,-4.0,323,327.0,129,175.0,43.0,650,19.0,25.0,8.0,22.0,,1.0,,,27.0,48.0,,,9.0,63.0,345.0,9.0,18.0,8.0,34.0,42.0,12.0,,,,4.0,3.0,7.0,3.0,,1.0,2.0,17.0,6.0,15.0,23.0,42.0,11.0,53.0,2.0,2.0,3.0,1.0,2.0,5.0,18.0,23.0,,16.0,18.0,,4.0,10.0,5.0,10.0,6.0,,34.0,129,4.0,0.7777777777777778,0.8076923076923077,,,0.5625,0.5625,0.5625,0.7083333333333334,,16.397849462365592,0.6,0.2948717948717949,0.25862068965517243,0.08,0.27941176470588236,0.06707317073170732,0.05263157894736842,0.4166666666666667,0.225,0.2857142857142857,0.2765957446808511,0.18181818181818182,0.6,0.5208333333333334,0.76,0.8260869565217391,0.4583333333333333,0.36363636363636365,0.42105263157894735,0.020833333333333332,,,,,,,0.5208333333333334,,0.5159020833333334,0.5341,0.5302555555555556,0.5396825396825397,5.40625,,0.3993808049535604,4.0,6.0,8.0,8.0,,,,,,,4.0,,2.0,10.0,13.0,,,,2.0,5.0,,5.0,,,2.0,1.0,,,2.0,6.0,,,0.4444444444444444,0.7222222222222222,0.4444444444444444,0.7222222222222222,0.5,,0.10416666666666667,0.08,0.13636363636363635,,,0.056179775280898875,0.07142857142857142,0.06521739130434782,,0.8947368421052632,0.5,,,0.6666666666666666,0.6666666666666666,0.5,,,0.4444444444444444,1.0,,,,0.11538461538461539,0.11538461538461539,0.15873015873015872,,,,,5.0,,,,,,,,4.0,,2.0,,0.3076923076923077,0.16666666666666666,,,,,,,,,3.0,,,,,,,,1.0,1.0,1.0,1.0,,,True,,,,
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,7002.0,117.0,6.0,250,249.0,130,100.0,39.0,499,4.0,12.0,10.0,23.0,1.0,1.0,6.0,17.0,15.0,36.0,6.0,17.0,9.0,57.0,244.0,3.0,15.0,8.0,37.0,4.0,26.0,6.0,16.0,6.0,14.0,6.0,20.0,4.0,2.0,6.0,8.0,46.0,1.0,17.0,11.0,28.0,1.0,29.0,2.0,1.0,12.0,7.0,5.0,14.0,7.0,14.0,,10.0,9.0,1.0,1.0,3.0,3.0,3.0,3.0,,35.0,128,,0.13333333333333333,0.13333333333333333,0.35294117647058826,0.375,0.4166666666666667,0.4528301886792453,0.49122807017543857,0.578125,0.32075471698113206,24.14965986394558,0.8571428571428571,0.1746031746031746,0.3333333333333333,0.01818181818181818,0.24561403508771928,0.008064516129032258,0.024390243902439025,0.07142857142857142,0.24242424242424243,0.125,0.3902439024390244,0.1,1.0,0.22641509433962265,0.3333333333333333,0.36363636363636365,0.4339622641509434,0.43478260869565216,0.45454545454545453,0.018867924528301886,1.0,1.0,,0.32075471698113206,0.35294117647058826,0.4,0.5471698113207547,0.375,0.46599519230769226,0.41145,0.4775944444444445,0.6491228070175439,6.722222222222222,27.417647058823523,0.52,,1.0,2.0,7.0,,,,2.0,5.0,13.0,1.0,2.0,1.0,9.0,7.0,5.0,13.0,12.0,,2.0,2.0,,,,2.0,1.0,6.0,,,3.0,0.6666666666666666,0.38461538461538464,0.3333333333333333,0.4666666666666667,0.8,0.5178571428571429,0.8,0.11764705882352941,0.05555555555555555,0.08333333333333333,0.043478260869565216,,0.11764705882352941,,,,,0.25,0.1,,0.6666666666666666,0.2,,,,0.4,0.25,0.2857142857142857,,0.4642857142857143,0.38461538461538464,0.05357142857142857,0.07692307692307693,0.15789473684210525,,,1.0,4.0,,,,,,,2.0,2.0,,,3.0,1.0,,,1.0,0.5,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,True,,,,
201580,1610612756,JaVale McGee,JaVale McGee,201580,PHX,4681.0,78.0,-10.0,164,163.0,51,45.0,20.0,327,14.0,18.0,4.0,8.0,,,,2.0,18.0,26.0,,2.0,10.0,46.0,196.0,8.0,5.0,8.0,18.0,24.0,12.0,,2.0,,2.0,1.0,3.0,1.0,,1.0,,7.0,4.0,8.0,9.0,19.0,11.0,30.0,2.0,2.0,4.0,2.0,2.0,5.0,8.0,15.0,4.0,11.0,14.0,,2.0,6.0,3.0,6.0,5.0,1.0,18.0,51,3.0,0.6666666666666666,0.8571428571428571,,,0.6923076923076923,0.6428571428571429,0.6764705882352942,0.9,0.07142857142857142,20.418848167539267,0.8,0.24324324324324326,0.2962962962962963,0.125,0.265625,0.1506849315068493,0.05,0.25,0.16666666666666666,0.36363636363636365,0.28,0.5,0.8333333333333334,0.6428571428571429,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.5,0.5,,,,,0.07142857142857142,,,0.7142857142857143,,0.5580089285714286,0.5297666666666666,0.6145400000000001,0.391304347826087,3.4653846153846155,26.35,0.31097560975609756,4.0,6.0,4.0,4.0,,,,,,,4.0,,1.0,9.0,5.0,,,,8.0,,,7.0,2.0,,1.0,,,,2.0,6.0,,,0.5,1.0,0.5,1.0,0.5625,,,,,,,0.17073170731707318,0.21428571428571427,0.13043478260869565,0.2,0.6428571428571429,0.75,,,0.75,0.6666666666666666,,,,0.8,1.0,,,,0.1875,0.2,0.1956521739130435,,,,,2.0,0.25,,,,,,,2.0,,3.0,,0.5,0.25,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,True,,,,
