EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,FTOffRebounds,Travels,OffFTReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,HeaveAttempts,Clear Path Fouls,on,LongMidRangePctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,37021.0,617,40.0,1221,1217,204.0,210.0,142.0,2438,49.0,59.0,12.0,14.0,8.0,9.0,20.0,38.0,2.0,6.0,7.0,25.0,2.0,4.0,25.0,73.0,5.0,7.0,6.0,13.0,71.0,103.0,32.0,98.0,32.0,270.0,1378,13.0,17.0,5.0,9.0,4.0,45.0,13.0,19.0,6.0,17.0,7.0,51.0,96.0,46.0,96.0,20.0,73.0,25.0,9.0,10.0,9.0,19.0,6.0,3.0,8.0,1.0,1.0,47.0,19.0,10.0,42.0,67.0,11.0,120.0,29.0,149.0,1.0,16.0,10.0,6.0,7.0,6.0,12.0,2.0,1.0,2.0,19.0,3.0,7.0,38.0,54.0,3.0,2.0,2.0,39.0,1.0,5.0,37.0,7.0,20.0,2.0,51.0,1.0,1.0,31.0,20.0,52.0,32.0,8.0,1.0,1.0,51.0,203.0,2.0,2.0,0.676056338028169,0.7868852459016393,1.0,0.3265306122448979,0.5555555555555556,0.3529411764705882,0.3265306122448979,0.6893203883495146,0.7647058823529411,0.6842105263157895,0.5920398009950248,0.7884615384615384,0.6111111111111112,0.625,0.8035714285714286,0.6375,0.4875621890547263,0.087378640776699,0.0847457627118644,0.1052631578947368,16.967509025270758,0.3684210526315789,0.3235294117647059,0.202416918429003,0.0354609929078014,0.1818181818181818,0.0620915032679738,0.193950177935943,0.0493197278911564,0.0294117647058823,0.0461538461538461,0.02,0.0655021834061135,0.0519480519480519,0.1376146788990825,0.2466666666666666,0.2083333333333333,0.1944444444444444,0.1372549019607843,0.0114942528735632,0.6153846153846154,0.2935323383084577,0.8305084745762712,0.9074074074074074,0.6938775510204082,0.1890547263681592,0.5263157894736842,0.5882352941176471,0.6,0.0298507462686567,0.3333333333333333,0.3333333333333333,1.0,0.1243781094527363,0.28,0.28,1.0,0.36318407960199,0.3424657534246575,0.3424657534246575,1.0,0.5384615384615384,0.8571428571428571,0.1666666666666666,0.0769230769230769,0.2692307692307692,0.7142857142857143,1.0,0.25,0.8888888888888888,0.1111111111111111,0.3611111111111111,0.4615384615384615,0.7810945273631841,0.3424657534246575,0.5384577114427861,0.50656875,0.5004138888888889,0.0934579439252336,0.1724137931034483,0.1666666666666666,0.1888888888888888,4.913592233009707,25.56428571428572,0.167076167076167,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626208,1610612754,Keifer Sykes,Keifer Sykes,1626208,IND,1358.0,23,-20.0,46,46,5.0,12.0,5.0,92,1.0,2.0,,,,1.0,,1.0,2.0,3.0,,1.0,,,1.0,2.0,1.0,1.0,,1.0,3.0,6.0,1.0,3.0,2.0,11.0,64,,,1.0,1.0,,3.0,,1.0,,1.0,,,2.0,4.0,3.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,2.0,,,,3.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,5.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.5,,,0.5,1.5,,0.55,1.5,,0.3333333333333333,0.1666666666666666,0.5,,23.07692307692308,0.5,,,,0.1,0.1111111111111111,0.0454545454545454,0.0416666666666666,,,,0.1666666666666666,,,,,0.1,,,,0.2222222222222222,0.5,1.0,,0.1111111111111111,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,,,,,1.0,1.0,1.0,0.5,,,0.5,,0.5555555555555556,0.5,0.4724944444444445,0.4698,0.441775,0.1,0.1428571428571428,0.2727272727272727,,11.916666666666666,25.03333333333333,0.108695652173913,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,50172.0,836,34.0,1685,1661,331.0,341.0,210.0,3346,140.0,187.0,33.0,50.0,23.0,33.0,17.0,45.0,3.0,13.0,2.0,12.0,1.0,2.0,12.0,39.0,,2.0,1.0,5.0,160.0,245.0,14.0,51.0,112.0,474.0,1864,34.0,57.0,,3.0,32.0,100.0,24.0,40.0,1.0,7.0,30.0,81.0,200.0,120.0,42.0,58.0,39.0,12.0,19.0,64.0,55.0,119.0,41.0,14.0,37.0,12.0,15.0,293.0,25.0,68.0,93.0,118.0,15.0,226.0,94.0,320.0,16.0,19.0,13.0,6.0,42.0,21.0,33.0,6.0,21.0,1.0,75.0,8.0,13.0,37.0,77.0,4.0,10.0,12.0,133.0,18.0,3.0,147.0,19.0,69.0,15.0,9.0,,,6.0,3.0,9.0,9.0,,2.0,1.0,81.0,330.0,4.0,12.0,0.625,0.7633587786259542,1.0,0.2745098039215686,,0.1428571428571428,0.2745098039215686,0.6530612244897959,0.5964912280701754,0.6,0.6114864864864865,0.5666666666666667,0.5425531914893617,0.6565096952908587,0.6329113924050633,0.5955882352941176,0.1722972972972972,0.0775510204081632,0.0748663101604278,0.1111111111111111,22.452146921883084,0.56,0.3488372093023256,0.2681818181818182,0.167076167076167,0.2826747720364742,0.0621890547263681,0.2743823146944083,0.1149567367119901,0.2088607594936709,0.1621621621621621,0.078125,0.0608108108108108,0.0660377358490566,0.2697368421052631,0.2666666666666666,0.2688172043010752,0.3052208835341365,0.2125,0.1568627450980392,1.0,0.6317567567567568,0.7486631016042781,0.8092485549132948,0.6214285714285714,0.152027027027027,0.3777777777777777,0.425,0.6470588235294118,0.0439189189189189,0.2307692307692307,0.2307692307692307,0.6666666666666666,0.0405405405405405,0.1666666666666666,0.1666666666666666,1.0,0.1317567567567567,0.3076923076923077,0.3076923076923077,1.0,0.8333333333333334,0.66,0.0303030303030303,0.0166666666666666,0.0333333333333333,,,0.7021276595744681,0.696969696969697,0.0425531914893617,0.1063829787234042,0.2,0.8040540540540541,0.3076923076923077,0.5484756756756755,0.5611020408163264,0.525918085106383,0.1994219653179191,0.2338983050847457,0.2109704641350211,0.170886075949367,3.638367346938776,25.052941176470597,0.1964391691394658,6.0,1.0,1.0,0.0294117647058823,,,,,,,,,,,,,,,,,,,True,,,,
1627747,1610612754,Caris LeVert,Caris LeVert,1627747,IND,72810.0,1214,-19.0,2442,2433,496.0,551.0,302.0,4875,93.0,148.0,11.0,16.0,18.0,35.0,106.0,242.0,18.0,43.0,9.0,26.0,2.0,2.0,52.0,163.0,3.0,11.0,15.0,44.0,217.0,433.0,61.0,189.0,111.0,728.0,2801,19.0,40.0,4.0,13.0,9.0,59.0,43.0,98.0,16.0,46.0,45.0,179.0,128.0,306.0,105.0,6.0,163.0,52.0,37.0,104.0,69.0,173.0,55.0,14.0,85.0,10.0,9.0,415.0,11.0,19.0,51.0,65.0,4.0,120.0,30.0,150.0,12.0,35.0,23.0,12.0,44.0,19.0,31.0,5.0,25.0,3.0,75.0,6.0,16.0,39.0,91.0,,4.0,5.0,125.0,1.0,10.0,146.0,14.0,66.0,11.0,18.0,,,5.0,12.0,18.0,13.0,,,,175.0,491.0,11.0,7.0,0.2949308755760368,0.2990654205607476,0.5737704918032787,0.3227513227513227,0.3076923076923077,0.3478260869565217,0.3227513227513227,0.5011547344110855,0.475,0.4387755102040816,0.4959807073954984,0.4716981132075472,0.4652777777777778,0.5306122448979592,0.5,0.5295857988165681,0.3038585209003215,0.0854503464203233,0.1013513513513513,0.0909090909090909,27.197998570407435,0.5866666666666667,0.0666666666666666,0.1035031847133758,0.0313014827018121,0.1040816326530612,0.0193661971830985,0.1037567084078712,0.025531914893617,0.0301724137931034,0.03971119133574,0.010204081632653,0.0260663507109004,,0.1101321585903083,0.0855018587360594,0.1287878787878787,0.0962566844919786,0.1293103448275862,0.040133779264214,0.7222222222222222,0.2379421221864952,0.6283783783783784,0.6992481203007519,0.4086021505376344,0.3890675241157556,0.4380165289256198,0.4818181818181818,0.1886792452830188,0.0691318327974276,0.4186046511627907,0.4186046511627907,0.3333333333333333,0.0418006430868167,0.3461538461538461,0.3461538461538461,0.7777777777777778,0.2620578778135048,0.3190184049079754,0.3209876543209876,0.5384615384615384,0.3018867924528302,0.6875,0.1818181818181818,0.0377358490566037,0.2075471698113207,0.2727272727272727,0.6666666666666666,0.2430555555555555,0.5142857142857142,0.0138888888888888,0.3055555555555556,0.3409090909090909,0.5418006430868167,0.3190184049079754,0.4922178456591642,0.4664796875,0.475682638888889,0.0992592592592592,0.1360824742268041,0.081043956043956,0.2458791208791208,7.589376443418017,25.44550264550264,0.2031122031122031,10.0,,5.0,,1.0,1.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0052910052910052,0.0061349693251533,0.5,1.0,0.5,0.0052631578947368,,,,True,,,,
203200,1610612754,Justin Holiday,Justin Holiday,203200,IND,38386.0,640,-51.0,1302,1301,252.0,295.0,165.0,2603,14.0,23.0,,1.0,2.0,3.0,4.0,12.0,12.0,26.0,20.0,50.0,11.0,7.0,37.0,100.0,2.0,10.0,6.0,12.0,30.0,61.0,57.0,150.0,16.0,247.0,1545,1.0,4.0,2.0,21.0,3.0,11.0,5.0,8.0,10.0,19.0,4.0,44.0,52.0,8.0,165.0,,100.0,37.0,3.0,31.0,13.0,44.0,8.0,5.0,24.0,6.0,1.0,101.0,6.0,4.0,24.0,24.0,4.0,52.0,10.0,62.0,2.0,18.0,10.0,8.0,17.0,12.0,3.0,1.0,5.0,,20.0,2.0,4.0,22.0,37.0,,1.0,,20.0,1.0,,19.0,1.0,8.0,1.0,9.0,1.0,,4.0,4.0,10.0,5.0,,,,42.0,247.0,1.0,,0.8666666666666667,0.8666666666666667,0.9649122807017544,0.38,0.0952380952380952,0.5263157894736842,0.38,0.4918032786885246,0.25,0.625,0.54739336492891,0.16,0.7407407407407407,0.5613636363636364,0.2037037037037037,0.7586206896551724,0.7109004739336493,0.0491803278688524,,0.25,16.03206412825651,0.85,0.1176470588235294,0.0764331210191082,0.0118694362017804,0.0909090909090909,0.0189274447949526,0.0830449826989619,0.0152905198776758,0.0144927536231884,0.0138888888888888,,0.0125,0.0389610389610389,0.0737704918032786,0.0564516129032258,0.1176470588235294,0.1089108910891089,0.032258064516129,0.0166666666666666,0.5,0.1090047393364928,0.6086956521739131,0.6086956521739131,0.8571428571428571,0.0568720379146919,0.3333333333333333,0.4444444444444444,0.75,0.1232227488151658,0.4615384615384615,0.4615384615384615,0.9166666666666666,0.2369668246445497,0.4,0.4,1.0,0.4739336492890995,0.37,0.37,0.945945945945946,0.04,,,0.44,0.4,0.2,0.5,0.1111111111111111,0.6666666666666666,0.2592592592592592,0.4444444444444444,0.5,0.8199052132701422,0.37,0.5367094786729859,0.5438653846153845,0.5151185185185185,0.0410958904109589,0.1176470588235294,0.0445344129554655,0.1781376518218623,10.404918032786888,25.04133333333333,0.1935483870967742,2.0,,,,,4.0,6.0,,2.0,,1.0,1.0,,,,,,0.5714285714285714,0.0066225165562913,1.0,,,True,,,,
1628470,1610612754,Torrey Craig,Torrey Craig,1628470,IND,23734.0,396,-91.0,801,812,163.0,233.0,106.0,1613,20.0,27.0,9.0,11.0,3.0,4.0,6.0,11.0,2.0,5.0,6.0,20.0,,1.0,11.0,33.0,,1.0,1.0,6.0,28.0,43.0,17.0,53.0,5.0,112.0,989,9.0,12.0,,1.0,4.0,22.0,6.0,8.0,1.0,7.0,1.0,16.0,30.0,26.0,51.0,12.0,32.0,11.0,4.0,12.0,12.0,24.0,6.0,6.0,7.0,5.0,,60.0,7.0,11.0,19.0,22.0,5.0,46.0,19.0,65.0,2.0,6.0,5.0,1.0,7.0,5.0,8.0,3.0,2.0,,15.0,2.0,1.0,22.0,43.0,1.0,4.0,,10.0,,2.0,7.0,1.0,4.0,,12.0,1.0,,7.0,5.0,13.0,8.0,,,,16.0,160.0,4.0,,0.5357142857142857,0.6818181818181818,1.0,0.320754716981132,,0.1428571428571428,0.3269230769230769,0.6511627906976745,0.75,0.75,0.5572916666666666,0.6923076923076923,0.5,0.5656565656565656,0.7333333333333333,0.5,0.5520833333333334,0.0930232558139534,0.1481481481481481,,12.377850162866448,0.4666666666666667,0.2272727272727272,0.1111111111111111,0.0523809523809523,0.1194968553459119,0.0397727272727272,0.1148459383753501,0.0466321243523316,0.037037037037037,0.0568181818181818,0.073170731707317,0.0461538461538461,0.0217391304347826,0.1298701298701298,0.12,0.0652173913043478,0.1186440677966101,0.1219512195121951,0.0434782608695652,0.6153846153846154,0.28125,0.7407407407407407,0.8695652173913043,0.6,0.1145833333333333,0.5454545454545454,0.5454545454545454,0.5,0.0520833333333333,0.4,0.4,,0.2083333333333333,0.3,0.3,1.0,0.34375,0.3333333333333333,0.3333333333333333,1.0,0.8461538461538461,0.8181818181818182,0.3333333333333333,,0.0769230769230769,,,0.2666666666666666,0.75,0.0666666666666666,0.4,0.1666666666666666,0.8333333333333334,0.34375,0.5526957894736843,0.5647666666666666,0.5212785714285714,0.0404040404040404,0.0869565217391304,0.1964285714285714,0.1428571428571428,5.353488372093023,25.55094339622641,0.2034956304619226,3.0,1.0,1.0,0.032258064516129,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,
1627763,1610612754,Malcolm Brogdon,Malcolm Brogdon,1627763,IND,28190.0,470,53.0,923,911,161.0,149.0,115.0,1834,35.0,62.0,7.0,10.0,9.0,18.0,9.0,22.0,9.0,24.0,4.0,13.0,2.0,3.0,21.0,67.0,,5.0,2.0,9.0,53.0,108.0,25.0,80.0,25.0,206.0,996,8.0,14.0,,7.0,6.0,22.0,13.0,30.0,3.0,12.0,13.0,48.0,28.0,78.0,42.0,12.0,67.0,21.0,12.0,57.0,30.0,87.0,18.0,12.0,41.0,7.0,9.0,204.0,5.0,7.0,27.0,31.0,,58.0,12.0,70.0,3.0,12.0,8.0,4.0,15.0,11.0,10.0,2.0,4.0,,25.0,2.0,5.0,13.0,30.0,,1.0,1.0,36.0,1.0,4.0,30.0,3.0,7.0,5.0,1.0,2.0,1.0,1.0,,3.0,3.0,,,,48.0,161.0,2.0,5.0,0.2641509433962264,0.2978723404255319,0.56,0.3125,,0.25,0.3125,0.4907407407407407,0.5714285714285714,0.4333333333333333,0.4813829787234042,0.3809523809523809,0.4166666666666667,0.5050761421319797,0.4318181818181818,0.4791666666666667,0.425531914893617,0.1111111111111111,0.1612903225806451,0.0909090909090909,21.082621082621085,0.6,,0.1156716417910447,0.0321100917431192,0.1451612903225806,0.0212765957446808,0.1277533039647577,0.0264900662251655,0.036144578313253,0.0421052631578947,,0.0172413793103448,0.0327868852459016,0.1075268817204301,0.1034482758620689,0.1525423728813559,0.1319444444444444,0.1904761904761904,0.03125,1.0,0.3297872340425531,0.5645161290322581,0.6730769230769231,0.2,0.1170212765957446,0.4090909090909091,0.45,0.3333333333333333,0.1276595744680851,0.375,0.375,0.4444444444444444,0.0691489361702127,0.3076923076923077,0.3076923076923077,1.0,0.3563829787234042,0.3134328358208955,0.3134328358208955,0.4761904761904761,0.4761904761904761,0.7,0.1428571428571428,0.0952380952380952,0.238095238095238,,,0.4285714285714285,0.5,0.0714285714285714,0.2142857142857142,0.2222222222222222,0.7553191489361702,0.3134328358208955,0.5252071808510639,0.5250392857142857,0.4925607142857142,0.0364583333333333,0.0625,0.1067961165048543,0.233009708737864,6.781481481481482,25.54125,0.1744312026002167,6.0,,,,,1.0,33.0,,,9.0,,,,,,,,0.3333333333333333,,1.0,,,True,,,,
1629052,1610612754,Oshae Brissett,Oshae Brissett,1629052,IND,16757.0,279,19.0,558,564,180.0,215.0,90.0,1122,20.0,30.0,7.0,11.0,5.0,9.0,2.0,10.0,,1.0,3.0,13.0,1.0,5.0,3.0,19.0,,,2.0,9.0,22.0,41.0,6.0,32.0,17.0,79.0,635,8.0,15.0,1.0,1.0,1.0,20.0,7.0,13.0,3.0,14.0,6.0,29.0,30.0,14.0,18.0,12.0,18.0,3.0,4.0,4.0,3.0,7.0,1.0,2.0,3.0,1.0,,17.0,8.0,15.0,17.0,22.0,4.0,43.0,24.0,67.0,3.0,12.0,11.0,1.0,3.0,3.0,4.0,1.0,,,7.0,1.0,1.0,5.0,22.0,,3.0,1.0,18.0,,,26.0,3.0,10.0,3.0,3.0,,,2.0,1.0,3.0,3.0,,,,29.0,179.0,4.0,2.0,0.6818181818181818,0.9375,1.0,0.1875,1.0,0.2142857142857142,0.1935483870967742,0.5365853658536586,0.5333333333333333,0.5384615384615384,0.4246575342465753,0.59375,0.4259259259259259,0.4702380952380952,0.5882352941176471,0.453125,0.4383561643835616,0.0975609756097561,0.0666666666666666,0.2,13.622754491017965,0.4285714285714285,0.4,0.1456953642384106,0.1056338028169014,0.1666666666666666,0.0615384615384615,0.1541501976284585,0.0845588235294117,0.1206896551724138,0.088235294117647,0.125,0.0543478260869565,0.0789473684210526,0.1166666666666666,0.15625,0.1851851851851851,0.1666666666666666,0.1666666666666666,0.081081081081081,1.0,0.410958904109589,0.6666666666666666,0.7142857142857143,0.7,0.136986301369863,0.2,0.25,0.5,0.0136986301369863,,,,0.1780821917808219,0.2307692307692307,0.2307692307692307,1.0,0.2602739726027397,0.1578947368421052,0.1578947368421052,1.0,0.6875,0.6363636363636364,0.2857142857142857,0.0625,,,,0.3333333333333333,0.5555555555555556,0.1851851851851851,0.3333333333333333,0.2222222222222222,0.8493150684931506,0.1666666666666666,0.5558118055555555,0.5376291666666667,0.5404134615384615,0.1358024691358024,0.2083333333333333,0.2531645569620253,0.3670886075949367,3.1170731707317074,25.415625,0.3225806451612903,1.0,1.0,1.0,0.0666666666666666,1.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,0.2,0.0303030303030303,,1.0,,True,,,,
1629103,1610612754,Kelan Martin,Kelan Martin,1629103,IND,9605.0,160,-16.0,315,309,100.0,80.0,45.0,624,9.0,12.0,4.0,4.0,2.0,2.0,1.0,7.0,4.0,6.0,5.0,12.0,1.0,1.0,3.0,20.0,,1.0,2.0,9.0,14.0,25.0,8.0,32.0,1.0,53.0,339,4.0,4.0,,2.0,,8.0,5.0,7.0,3.0,10.0,,19.0,20.0,8.0,24.0,6.0,20.0,3.0,2.0,4.0,3.0,7.0,3.0,,2.0,2.0,,17.0,4.0,2.0,3.0,5.0,2.0,10.0,6.0,16.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,,,,4.0,1.0,2.0,7.0,14.0,,,,2.0,,,2.0,,1.0,,2.0,,,,2.0,2.0,,,,,19.0,100.0,,,0.7142857142857143,0.9090909090909092,1.0,0.25,,0.3,0.25,0.56,1.0,0.7142857142857143,0.4561403508771929,0.6666666666666666,0.5588235294117647,0.4568965517241379,0.6666666666666666,0.5588235294117647,0.5614035087719298,0.08,0.0833333333333333,0.1428571428571428,16.893732970027248,0.75,0.3333333333333333,0.0588235294117647,0.0266666666666666,0.046875,0.0439560439560439,0.0536912751677852,0.036144578313253,0.0454545454545454,0.0238095238095238,,0.0441176470588235,0.0434782608695652,0.125,0.025,0.0476190476190476,0.0416666666666666,0.0625,0.032258064516129,,0.2105263157894736,0.75,0.8181818181818182,0.6666666666666666,0.1228070175438596,0.1428571428571428,0.1666666666666666,1.0,0.1052631578947368,0.6666666666666666,0.6666666666666666,0.75,0.2105263157894736,0.4166666666666667,0.4166666666666667,1.0,0.3508771929824561,0.15,0.15,1.0,0.6666666666666666,1.0,0.25,0.1666666666666666,0.1666666666666666,,,0.1176470588235294,1.0,0.0588235294117647,0.5294117647058824,0.2222222222222222,0.7719298245614035,0.15,0.5361736842105264,0.56025,0.5051558823529411,0.0172413793103448,0.0384615384615384,0.1509433962264151,0.3584905660377358,6.844000000000001,25.04375,0.3174603174603174,,,,,,1.0,,,,,,,,,,,,1.0,,,,,True,,,,
1630537,1610612754,Chris Duarte,Chris Duarte,1630537,IND,38276.0,638,-5.0,1285,1279,247.0,268.0,151.0,2564,37.0,63.0,5.0,6.0,3.0,9.0,12.0,34.0,19.0,38.0,12.0,31.0,4.0,6.0,27.0,63.0,2.0,4.0,2.0,10.0,68.0,135.0,39.0,94.0,31.0,284.0,1489,6.0,10.0,2.0,8.0,8.0,26.0,7.0,20.0,3.0,16.0,7.0,30.0,66.0,70.0,99.0,8.0,61.0,27.0,15.0,43.0,14.0,57.0,10.0,4.0,30.0,13.0,,128.0,9.0,9.0,43.0,32.0,1.0,76.0,18.0,94.0,1.0,26.0,18.0,8.0,23.0,13.0,8.0,1.0,10.0,1.0,31.0,3.0,3.0,16.0,37.0,1.0,,1.0,36.0,1.0,1.0,38.0,2.0,18.0,2.0,3.0,,,2.0,1.0,3.0,2.0,,,,30.0,244.0,2.0,2.0,0.4852941176470588,0.515625,0.8461538461538461,0.4148936170212766,0.25,0.1875,0.4239130434782608,0.5037037037037037,0.6,0.35,0.5524017467248908,0.5,0.3194444444444444,0.5748987854251012,0.5909090909090909,0.375,0.4104803493449782,0.1111111111111111,0.1428571428571428,0.1764705882352941,19.028062970568104,0.7419354838709677,0.037037037037037,0.0990712074303405,0.0282131661442006,0.1546762589928057,0.0324909747292418,0.124792013311148,0.0302013422818791,0.016260162601626,0.0489510489510489,,0.034313725490196,0.0273972602739726,0.1150442477876106,0.0805369127516778,0.1147540983606557,0.1442307692307692,0.1857142857142857,0.01,0.6666666666666666,0.2751091703056768,0.5873015873015873,0.6851851851851852,0.5405405405405406,0.148471615720524,0.3529411764705882,0.4285714285714285,0.25,0.1659388646288209,0.5,0.5,0.5263157894736842,0.1353711790393013,0.3870967741935484,0.3870967741935484,1.0,0.2751091703056768,0.4285714285714285,0.4354838709677419,0.7777777777777778,0.3333333333333333,0.8333333333333334,0.4,0.2222222222222222,0.2222222222222222,0.5,0.5,0.25,0.3333333333333333,0.1666666666666666,0.2777777777777778,0.2,0.6855895196506551,0.4426229508196721,0.5245193832599119,0.53366,0.4890642857142857,0.073469387755102,0.119205298013245,0.0915492957746478,0.1056338028169014,8.128148148148147,25.387234042553192,0.1922178988326848,4.0,,,,,1.0,18.0,1.0,,,,,,0.0106382978723404,0.0158730158730158,,,0.1666666666666666,,,2.0,1.0,True,,,,
