EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,ShortMidRangeAssists,LostBallTurnovers,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,Corner3FGM,SelfOReb,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,Corner3Assists,Charge Fouls,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,OffensiveGoaltends,LongMidRangePctBlocked,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,SecondChanceCorner3FGM,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,Clear Path Fouls,Corner3PctBlocked,3SecondViolations
1626168,1610612765,Trey Lyles,Trey Lyles,1626168,DET,2510.0,42,-13,82,81,43.0,34.0,5.0,163,8.0,9.0,1.0,2.0,4.0,4.0,3.0,7.0,1.0,1.0,1.0,5.0,1.0,11.0,17.0,6.0,10.0,32.0,96,1.0,2.0,2.0,4.0,6.0,9.0,2.0,9.0,21.0,16.0,6.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,3.0,1.0,9.0,3.0,12.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,11.0,1.0,16.0,2.0,5.0,4.0,21.0,43.0,3.0,0.7272727272727273,0.8,0.6470588235294118,0.5,0.6666666666666666,0.4782608695652174,0.5,0.5454545454545454,0.5333333333333333,0.5,0.6176470588235294,0.2608695652173913,0.058823529411764705,0.1111111111111111,37.5,0.3333333333333333,0.25,0.17647058823529413,0.10526315789473684,0.21739130434782608,0.0625,0.2,0.08571428571428572,0.18181818181818182,0.1111111111111111,0.2,0.3333333333333333,0.23529411764705882,0.16666666666666666,0.391304347826087,0.8888888888888888,1.0,0.625,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,0.043478260869565216,0.043478260869565216,0.21739130434782608,1.0,0.5,0.36363636363636365,1.0,0.09090909090909091,0.09090909090909091,0.6521739130434783,0.4868022727272727,0.6281,0.4757272727272728,0.19230769230769232,0.25,0.125,0.65625,5.529411764705882,34.83333333333333,0.524390243902439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628367,1610612765,Josh Jackson,Josh Jackson,1628367,DET,3245.0,54,-26,107,108,45.0,26.0,9.0,215,3.0,4.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,3.0,,4.0,1.0,6.0,10.0,7.0,6.0,21.0,130,1.0,1.0,,2.0,2.0,3.0,1.0,1.0,5.0,8.0,4.0,2.0,,4.0,1.0,,,,,,,,,2.0,1.0,1.0,4.0,1.0,5.0,1.0,,1.0,,,1.0,1.0,1.0,4.0,8.0,1.0,7.0,3.0,5.0,,5.0,45.0,1.0,0.6666666666666666,0.8,0.6,1.0,0.6666666666666666,0.4411764705882353,1.0,0.5,0.5526315789473685,1.0,0.625,0.4117647058823529,0.1,,16.80672268907563,1.0,0.3333333333333333,0.047619047619047616,,0.06666666666666667,,0.058823529411764705,,,,,0.125,0.047619047619047616,0.1111111111111111,0.23529411764705882,0.75,0.75,0.6666666666666666,0.29411764705882354,0.6,0.75,0.6666666666666666,0.058823529411764705,0.17647058823529413,0.23529411764705882,1.0,1.0,0.5,1.0,,0.25,0.6470588235294118,0.4989588235294117,0.3099,0.5396625,0.2631578947368421,0.4166666666666667,0.09523809523809523,0.23809523809523808,6.17,24.985714285714284,0.4205607476635514,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.2,0.125,0.25,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630165,1610612765,Killian Hayes,Killian Hayes,1630165,DET,1831.0,31,-1,59,60,36.0,26.0,7.0,119,1.0,1.0,,,,,1.0,2.0,,1.0,1.0,4.0,3.0,2.0,3.0,5.0,,7.0,57,,,,,1.0,2.0,4.0,,2.0,,4.0,,,4.0,1.0,3.0,1.0,4.0,1.0,1.0,9.0,,,2.0,2.0,,4.0,1.0,5.0,2.0,1.0,1.0,1.0,,3.0,1.0,2.0,4.0,,,,,,,2.0,36.0,,,,0.6666666666666666,,0.5,0.4375,,0.16666666666666666,0.4375,,0.16666666666666666,0.625,0.3333333333333333,,15.942028985507248,0.6666666666666666,,0.11764705882352941,,0.125,,0.12121212121212122,,,,,,0.14285714285714285,,0.125,1.0,1.0,,0.25,0.5,1.0,,,0.125,0.5,,,,,0.16666666666666666,0.5,0.75,0.48783125,0.49965000000000004,0.45352499999999996,,,,0.2857142857142857,6.566666666666666,25.160000000000004,0.6101694915254238,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,3.0,,3.0,,0.2,0.2,0.5,0.14285714285714285,0.25,0.25,,0.25,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630199,1610612765,Cassius Stanley,Cassius Stanley,1630199,DET,9299.0,155,-15,315,319,139.0,122.0,36.0,634,9.0,16.0,1.0,3.0,3.0,4.0,6.0,12.0,1.0,8.0,3.0,9.0,4.0,15.0,29.0,17.0,10.0,52.0,345,1.0,3.0,2.0,4.0,3.0,5.0,7.0,5.0,11.0,18.0,12.0,,,9.0,2.0,2.0,2.0,4.0,2.0,1.0,10.0,2.0,2.0,7.0,6.0,1.0,14.0,5.0,19.0,5.0,,3.0,1.0,,6.0,1.0,9.0,17.0,12.0,1.0,10.0,2.0,5.0,1.0,11.0,139.0,1.0,0.6,0.6,0.5172413793103449,0.3333333333333333,0.6,0.45652173913043476,0.3333333333333333,0.25,0.52,0.5,0.39285714285714285,0.3695652173913043,0.06896551724137931,0.0625,15.426997245179065,0.8333333333333334,0.07692307692307693,0.0759493670886076,0.021052631578947368,0.09859154929577464,0.03225806451612903,0.08666666666666667,0.025477707006369428,,0.023809523809523808,0.10714285714285714,0.06060606060606061,0.11363636363636363,0.07407407407407407,0.34782608695652173,0.5625,0.6,0.5555555555555556,0.2608695652173913,0.5,0.5454545454545454,0.6666666666666666,0.021739130434782608,0.17391304347826086,0.1956521739130435,1.0,0.3333333333333333,0.3333333333333333,0.75,0.25,0.3333333333333333,0.717391304347826,0.4891478260869567,0.8647,0.4604166666666667,0.10204081632653061,0.15625,0.07692307692307693,0.21153846153846154,5.086206896551724,25.094117647058823,0.44126984126984126,2.0,4.0,12.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.23529411764705882,0.23529411764705882,0.08333333333333333,0.06666666666666667,0.2222222222222222,0.2222222222222222,1.0,0.2222222222222222,,,,1.0,2.0,,1.0,1.0,0.05555555555555555,0.5,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.05,0.04,0.25,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630240,1610612765,Saben Lee,Saben Lee,1630240,DET,2978.0,50,-14,96,98,50.0,26.0,10.0,194,1.0,4.0,,1.0,1.0,2.0,1.0,6.0,,1.0,1.0,,,2.0,10.0,1.0,6.0,10.0,114,,2.0,,,2.0,4.0,1.0,3.0,7.0,2.0,2.0,,,,3.0,6.0,3.0,9.0,2.0,4.0,21.0,,2.0,4.0,2.0,,6.0,2.0,8.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,10.0,1.0,8.0,,3.0,1.0,7.0,50.0,1.0,0.5,0.5,0.2,,0.5,0.18181818181818182,,0.4,0.3333333333333333,,0.5,0.09090909090909091,0.3,0.25,14.545454545454545,,,0.125,0.06060606060606061,0.15384615384615385,,0.14285714285714285,0.0392156862745098,0.06666666666666667,,,0.14285714285714285,0.17647058823529413,0.1111111111111111,0.36363636363636365,0.25,0.3333333333333333,1.0,0.5454545454545454,0.16666666666666666,0.25,,,0.09090909090909091,,0.5,,0.4,0.5,0.2,,0.45454545454545453,0.4763681818181818,0.5246,0.52453,0.21428571428571427,0.23076923076923078,,0.7,4.67,22.7,0.5208333333333334,,,,,,2.0,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,2.0,,,,,0.25,,,,1.0,,,,,,0.07692307692307693,,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203585,1610612765,Rodney McGruder,Rodney McGruder,203585,DET,637.0,11,-2,21,20,10.0,5.0,,41,,,,,,,,,,1.0,1.0,,,,,1.0,,,18,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,2.0,2.0,,3.0,,,,,,,,10.0,,,,,,,,,,,,,1.0,,,14.285714285714286,0.5,,,,0.14285714285714285,,0.0625,,,,,,0.14285714285714285,,,,,,,,,,,1.0,,,,,,1.0,,1.0,0.57705,,0.57705,,,,,,24.4,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630568,1610612765,Luka Garza,Luka Garza,1630568,DET,4295.0,72,15,149,144,59.0,35.0,20.0,293,5.0,6.0,2.0,3.0,3.0,3.0,2.0,5.0,5.0,,,9.0,4.0,8.0,16.0,9.0,7.0,35.0,155,4.0,6.0,4.0,12.0,3.0,7.0,4.0,1.0,13.0,6.0,10.0,4.0,,9.0,2.0,3.0,1.0,4.0,1.0,1.0,9.0,3.0,6.0,4.0,4.0,1.0,9.0,9.0,18.0,,1.0,,3.0,,3.0,3.0,2.0,6.0,8.0,,10.0,1.0,4.0,,13.0,59.0,,0.375,0.5,0.5,0.6666666666666666,0.42857142857142855,0.56,0.6666666666666666,0.5454545454545454,0.6071428571428571,0.75,0.5454545454545454,0.36,0.125,0.16666666666666666,17.51412429378531,,0.2,0.09302325581395349,0.13953488372093023,0.14814814814814814,0.10344827586206896,0.11428571428571428,0.125,0.17391304347826086,0.05263157894736842,,0.2,0.2,0.08333333333333333,0.24,0.8333333333333334,1.0,0.4,0.2,0.4,0.5,,0.2,,0.36,0.5,0.6666666666666666,0.2727272727272727,1.0,,0.36363636363636365,0.6,0.483038,0.52174,0.449,0.14285714285714285,0.21052631578947367,0.34285714285714286,0.37142857142857144,8.51875,26.54444444444444,0.3959731543624161,4.0,4.0,12.0,4.0,,1.0,1.0,,2.0,1.0,3.0,2.0,3.0,1.0,0.4444444444444444,0.4444444444444444,0.2,,0.4444444444444444,0.4444444444444444,1.0,0.4444444444444444,,,,1.0,,1.0,2.0,1.0,,0.6666666666666666,,,1.0,1.0,1.0,,,,0.16666666666666666,0.2,0.1,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.2,0.2,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,617.0,10,4,20,20,15.0,10.0,3.0,40,1.0,3.0,,,1.0,3.0,,1.0,,,,3.0,2.0,1.0,4.0,3.0,,5.0,22,,,,,1.0,4.0,2.0,,5.0,,2.0,,,3.0,,2.0,,2.0,,1.0,4.0,,,3.0,,,3.0,,3.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,5.0,15.0,,,,0.25,,0.25,0.35714285714285715,,0.4166666666666667,0.35714285714285715,,0.4166666666666667,0.42857142857142855,,,32.0,,,,,0.75,,0.75,,,,,,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,,,,,,0.42857142857142855,,,0.5,0.3333333333333333,,0.3333333333333333,0.8571428571428571,0.54605,0.43125,0.5478833333333334,,,,1.0,4.6,25.900000000000002,0.75,1.0,1.0,3.0,1.0,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202709,1610612765,Cory Joseph,Cory Joseph,202709,DET,2107.0,35,-11,70,71,35.0,21.0,6.0,141,2.0,4.0,,,1.0,1.0,,1.0,1.0,1.0,,5.0,5.0,2.0,6.0,6.0,7.0,26.0,86,,,,3.0,1.0,3.0,5.0,5.0,19.0,4.0,,,,5.0,,7.0,1.0,8.0,1.0,7.0,17.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,3.0,4.0,,8.0,,1.0,2.0,19.0,35.0,2.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.7916666666666666,1.5,0.875,0.8,1.5,0.8636363636363636,0.5,,,19.48051948051948,,,,,0.05,,0.03225806451612903,,,,,,0.07692307692307693,,0.3333333333333333,0.5,0.5,1.0,0.08333333333333333,,,,0.08333333333333333,0.08333333333333333,0.4166666666666667,,,0.125,1.0,,0.625,0.8333333333333334,0.47045833333333326,0.50895,0.48679374999999997,0.07692307692307693,0.14285714285714285,0.11538461538461539,0.7307692307692307,6.400000000000001,26.45,0.5,4.0,5.0,9.0,4.0,,,,,,,,,,0.6,0.8333333333333334,0.8333333333333334,,,0.8,0.8,0.5,0.8,1.0,1.0,6.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,4.0,4.0,,,2.0,0.8,,,,0.8,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,
1628977,1610612765,Hamidou Diallo,Hamidou Diallo,1628977,DET,4518.0,75,18,156,154,66.0,57.0,20.0,310,8.0,10.0,1.0,3.0,3.0,4.0,9.0,18.0,10.0,3.0,1.0,3.0,1.0,22.0,38.0,6.0,10.0,60.0,152,2.0,5.0,3.0,7.0,8.0,14.0,2.0,6.0,25.0,20.0,24.0,2.0,,3.0,4.0,1.0,4.0,5.0,2.0,1.0,14.0,,7.0,6.0,2.0,1.0,9.0,7.0,16.0,3.0,3.0,1.0,5.0,,8.0,4.0,6.0,9.0,11.0,,14.0,2.0,8.0,,25.0,66.0,,0.45454545454545453,0.47619047619047616,0.5789473684210527,0.4,0.5714285714285714,0.5681818181818182,0.4,0.59375,0.6,0.5,0.6578947368421053,0.13636363636363635,0.10526315789473684,,32.04419889502763,0.375,0.14285714285714285,0.043478260869565216,0.14285714285714285,0.2,,0.10526315789473684,0.09090909090909091,0.14285714285714285,,,0.045454545454545456,0.2,0.2,0.22727272727272727,0.8,0.8,0.625,0.4090909090909091,0.5,0.6,0.2222222222222222,0.22727272727272727,0.06818181818181818,0.06818181818181818,0.6,0.3333333333333333,0.25,0.75,0.0625,0.0625,0.36363636363636365,0.45395113636363643,0.6053666666666667,0.44522812500000003,0.16,0.18181818181818182,0.11666666666666667,0.4166666666666667,8.586842105263159,24.600000000000005,0.4230769230769231,1.0,2.0,3.0,1.0,,5.0,2.0,3.0,,,2.0,1.0,2.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,3.0,,2.0,1.0,1.0,1.0,0.14285714285714285,0.5,,1.0,3.0,1.0,,1.0,,,0.2,,0.1875,0.3333333333333333,0.3333333333333333,1.0,,2.0,,5.0,,1.0,,1.0,,0.5,0.5,0.5555555555555556,0.6,,,,,,,1.0,1.0,0.1,0.09090909090909091,1.0,,,,,True,,,,,,,,,,,,,,,
