EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyFtPoints,HeaveAttempts,Fg3aBlocked,FTOffRebounds,Charge Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Charge Fouls Drawn,Technical Free Throw Trips,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,DefensiveGoaltends,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Clear Path Fouls
1628408,1610612743,P.J. Dozier,P.J. Dozier,1628408,DEN,2355.0,39,-1,81,77,19.0,12.0,6.0,158,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,9,83,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,19.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.6428571428571429,0.75,0.5,0.3333333333333333,0.5,10.227272727272727,1.0,0.5,0.07407407407407407,0.05555555555555555,0.1875,0.11627906976744186,0.02857142857142857,0.14285714285714285,0.125,0.0625,0.125,0.25,0.3333333333333333,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.5,0.6666666666666666,0.47173333333333334,0.481375,0.14285714285714285,0.25,0.3333333333333333,7.933333333333334,25.3,0.2345679012345679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,13186.0,220,54,455,449,79.0,77.0,41.0,904,16.0,8.0,18.0,6.0,17.0,,4.0,26.0,51.0,9.0,26.0,2.0,81,432,12.0,,5.0,14.0,26.0,24.0,3.0,17.0,6.0,3.0,3.0,9.0,4.0,,13.0,4.0,17.0,4.0,1.0,4.0,3.0,12.0,8.0,13.0,8.0,4.0,2.0,,,1.0,14.0,79.0,0.8888888888888888,0.34615384615384615,,0.34615384615384615,0.5098039215686274,0.512987012987013,0.4117647058823529,0.5126582278481012,0.4117647058823529,0.33766233766233766,0.058823529411764705,0.0625,17.98418972332016,0.3333333333333333,,0.03305785123966942,0.02912621359223301,0.09,0.058823529411764705,0.020100502512562814,,0.02702702702702703,0.05,0.1095890410958904,0.037037037037037035,0.2077922077922078,0.23376623376623376,0.4444444444444444,0.4444444444444444,0.22077922077922077,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.23529411764705882,,0.5584415584415584,0.35294117647058826,0.5128350649350649,0.5239264705882354,0.02531645569620253,0.03773584905660377,0.1728395061728395,10.241176470588234,24.75769230769231,0.17362637362637362,11.0,17.0,3.0,3.0,7.0,3.0,9.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,9.0,7.0,26.0,2.0,17.0,13.0,30.0,10.0,3.0,9.0,3.0,5.0,73.0,1.0,3.0,3.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.52,0.25,0.6666666666666666,0.5833333333333334,0.5,0.5625,0.11764705882352941,0.010416666666666666,0.08333333333333333,0.06666666666666667,0.07692307692307693,1.0,0.22077922077922077,0.6470588235294118,0.7333333333333333,0.6363636363636364,0.4375,0.4666666666666667,0.5714285714285714,0.25,0.11688311688311688,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.42857142857142855,0.3333333333333333,1.0,0.17647058823529413,1.0,0.058823529411764705,0.5073785714285713,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,15903.0,265,58,548,538,103.0,94.0,45.0,1086,10.0,10.0,22.0,10.0,43.0,3.0,8.0,27.0,55.0,10.0,48.0,5.0,89,523,7.0,3.0,9.0,21.0,16.0,27.0,3.0,42.0,10.0,3.0,4.0,24.0,23.0,3.0,50.0,9.0,59.0,10.0,3.0,5.0,3.0,12.0,6.0,16.0,10.0,9.0,5.0,2.0,1.0,2.0,21.0,103.0,0.9,0.20833333333333334,0.3333333333333333,0.2127659574468085,0.4909090909090909,0.4077669902912621,0.59375,0.419811320754717,0.5833333333333334,0.46601941747572817,0.05454545454545454,,19.56882255389718,0.4166666666666667,0.25,0.1513157894736842,0.03389830508474576,0.19672131147540983,0.17153284671532848,0.029914529914529916,0.0975609756097561,0.08333333333333333,0.16666666666666666,0.18181818181818182,0.23529411764705882,0.0970873786407767,0.21359223300970873,0.45454545454545453,0.45454545454545453,0.4174757281553398,0.23255813953488372,0.23809523809523808,0.9,0.5,0.375,0.6893203883495146,0.23809523809523808,0.5311382352941175,0.5364500000000001,0.047619047619047616,0.08771929824561403,0.23595505617977527,9.681818181818182,25.829166666666666,0.18795620437956204,14.0,23.0,2.0,3.0,3.0,,5.0,,1.0,,1.0,4.0,9.0,,1.0,,8.0,5.0,38.0,4.0,13.0,4.0,17.0,3.0,1.0,10.0,2.0,1.0,38.0,3.0,1.0,7.0,2.0,7.0,,2.0,,1.0,,2.0,,3.0,,,,1.0,0.7037037037037037,0.76,,0.4444444444444444,0.7142857142857143,0.4,0.4,0.13043478260869565,0.02586206896551724,,0.05263157894736842,0.01639344262295082,0.5,0.22330097087378642,0.6086956521739131,0.7,0.5714285714285714,0.3,0.3,1.0,0.8,0.04854368932038835,,,,,0.1,,,0.1875,0.6666666666666666,0.0625,0.4678888888888889,0.0898876404494382,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.020833333333333332,0.023255813953488372,0.1111111111111111,0.020618556701030927,0.23076923076923078,0.3,0.6666666666666666,,,,,,,,True,,,,,,,,,,,,,,
1630267,1610612743,Facundo Campazzo,Facundo Campazzo,1630267,DEN,2593.0,43,-7,87,82,20.0,13.0,5.0,169,,,,1.0,3.0,,,,,1.0,3.0,2.0,5,91,,,,,,3.0,,3.0,1.0,,,2.0,2.0,,4.0,,4.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,,20.0,1.0,0.3333333333333333,,0.3333333333333333,,0.5,,0.625,,1.0,,,7.526881720430107,0.6666666666666666,,0.08695652173913043,,0.09523809523809523,0.09090909090909091,,,0.125,0.07692307692307693,0.08333333333333333,0.1111111111111111,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.52155,,0.25,1.0,,,25.133333333333336,0.22988505747126436,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201145,1610612743,Jeff Green,Jeff Green,201145,DEN,2535.0,42,-10,92,85,30.0,27.0,1.0,177,2.0,1.0,2.0,,3.0,,1.0,9.0,11.0,,4.0,8.0,26,93,4.0,,1.0,10.0,6.0,,,3.0,,,,2.0,4.0,1.0,7.0,,7.0,,,,,1.0,3.0,6.0,8.0,11.0,4.0,1.0,,1.0,10.0,30.0,,,,,0.8181818181818182,0.6,0.6,0.65,0.7142857142857143,0.26666666666666666,,,22.82608695652174,,0.3333333333333333,0.15384615384615385,,0.10526315789473684,0.13333333333333333,,,,0.23076923076923078,0.08333333333333333,0.14285714285714285,0.13333333333333333,0.13333333333333333,0.5,0.5,0.2,,,,0.2,,0.7333333333333333,,0.50272,0.43738,0.2222222222222222,0.2857142857142857,0.38461538461538464,6.781818181818181,25.225,0.32608695652173914,7.0,7.0,3.0,3.0,1.0,,1.0,,,,,,,,,,,3.0,12.0,,3.0,1.0,4.0,1.0,,,1.0,2.0,9.0,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,,,0.75,,,,,,,,,0.4666666666666667,1.0,1.0,0.7142857142857143,0.5,0.5,,1.0,0.06666666666666667,,,,,,,,0.6,1.0,,,,,,4.0,,,,,,1.0,2.0,1.0,,2.0,,,,,0.3333333333333333,,,1.0,,,,,,,True,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,13166.0,219,54,457,450,78.0,66.0,40.0,907,33.0,5.0,6.0,9.0,29.0,5.0,8.0,52.0,73.0,10.0,30.0,18.0,152,430,9.0,5.0,8.0,31.0,50.0,30.0,,29.0,9.0,1.0,9.0,23.0,47.0,2.0,72.0,12.0,84.0,8.0,3.0,19.0,14.0,28.0,9.0,22.0,32.0,24.0,13.0,5.0,1.0,5.0,31.0,78.0,1.0,0.3333333333333333,0.625,0.3333333333333333,0.7123287671232876,0.6504854368932039,0.7941176470588235,0.6741071428571429,0.775,0.2912621359223301,0.0136986301369863,0.030303030303030304,27.77777777777778,0.6785714285714286,0.25,0.3533834586466165,0.09375,0.22772277227722773,0.29914529914529914,0.061224489795918366,0.05555555555555555,0.425,0.34328358208955223,0.2328767123287671,0.21428571428571427,0.32038834951456313,0.05825242718446602,0.8333333333333334,0.8333333333333334,0.2815533980582524,0.3103448275862069,0.3103448275862069,1.0,0.47058823529411764,0.625,0.6213592233009708,0.3103448275862069,0.5078800970873787,0.4772882352941176,0.11711711711711711,0.16049382716049382,0.20394736842105263,5.909589041095891,25.58,0.17067833698030635,28.0,34.0,3.0,3.0,19.0,1.0,1.0,,,,2.0,6.0,10.0,,2.0,,12.0,6.0,54.0,6.0,32.0,8.0,40.0,5.0,3.0,19.0,4.0,9.0,88.0,3.0,2.0,5.0,3.0,9.0,2.0,5.0,,1.0,3.0,3.0,2.0,2.0,2.0,,,5.0,0.5192307692307693,0.5510204081632653,,0.6,0.6666666666666666,0.5,0.5,,0.03,0.18181818181818182,,0.05128205128205128,1.0,0.3300970873786408,0.8235294117647058,0.8235294117647058,0.5,0.5757575757575758,0.59375,0.5263157894736842,0.6,0.009708737864077669,1.0,1.0,1.0,,0.16666666666666666,,,0.17647058823529413,1.0,,0.5328125,0.07894736842105263,4.0,7.0,4.0,,,,1.0,1.0,5.0,1.0,4.0,,1.0,,,,0.03571428571428571,0.2692307692307692,0.5833333333333334,0.5714285714285714,,1.0,0.037037037037037035,0.25,,,,True,,,,,,,,,,,,,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,12973.0,216,63,450,447,85.0,82.0,41.0,897,10.0,2.0,5.0,3.0,10.0,1.0,2.0,32.0,50.0,7.0,16.0,9.0,94,422,8.0,2.0,3.0,20.0,32.0,18.0,3.0,10.0,3.0,6.0,8.0,13.0,15.0,4.0,32.0,14.0,46.0,2.0,,6.0,4.0,16.0,4.0,14.0,16.0,15.0,7.0,4.0,2.0,5.0,20.0,85.0,0.8571428571428571,0.4375,0.6666666666666666,0.4375,0.64,0.6439393939393939,0.8181818181818182,0.6527777777777778,0.7692307692307693,0.24242424242424243,0.12,0.2,17.635270541082164,0.375,0.36363636363636365,0.11811023622047244,0.08247422680412371,0.13131313131313133,0.12389380530973451,0.07329842931937172,0.08571428571428572,0.1,0.109375,0.12162162162162163,0.16,0.15151515151515152,0.07575757575757576,0.4,0.4,0.15151515151515152,0.3,0.3,0.6666666666666666,0.18181818181818182,0.5,0.7727272727272727,0.3,0.5547901515151514,0.5817318181818182,0.1,0.12962962962962962,0.2127659574468085,4.5760000000000005,24.55625,0.18888888888888888,25.0,35.0,5.0,6.0,5.0,4.0,6.0,,1.0,1.0,1.0,6.0,10.0,1.0,1.0,2.0,17.0,6.0,32.0,8.0,5.0,5.0,10.0,4.0,1.0,4.0,,1.0,25.0,6.0,1.0,2.0,2.0,10.0,3.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,0.5,0.5714285714285714,1.0,0.6,0.75,0.6818181818181818,0.7083333333333334,0.11428571428571428,0.06382978723404255,0.12121212121212122,0.13333333333333333,0.05,0.8,0.5303030303030303,0.7142857142857143,0.8064516129032258,0.56,0.5,0.625,,1.0,0.09090909090909091,0.6666666666666666,0.6666666666666666,1.0,,0.09090909090909091,1.0,1.0,0.5454545454545454,0.8333333333333334,0.09090909090909091,0.5047714285714285,0.18085106382978725,5.0,8.0,2.0,,,,3.0,1.0,3.0,2.0,2.0,1.0,2.0,,,,0.05063291139240506,0.17391304347826086,0.7272727272727273,0.625,,,0.034482758620689655,0.2,1.0,1.0,1.0,True,,,,,,,,,,,,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,12763.0,213,52,444,436,84.0,90.0,33.0,880,10.0,6.0,14.0,6.0,24.0,1.0,3.0,29.0,48.0,12.0,33.0,5.0,99,419,8.0,1.0,3.0,14.0,38.0,24.0,12.0,24.0,6.0,3.0,2.0,15.0,6.0,,21.0,2.0,23.0,10.0,4.0,7.0,5.0,13.0,4.0,6.0,15.0,8.0,3.0,4.0,1.0,5.0,14.0,84.0,0.6666666666666666,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.6041666666666666,0.5802469135802469,0.5,0.5823529411764706,0.5384615384615384,0.4074074074074074,0.0625,0.1,20.206185567010312,0.5384615384615384,,0.05217391304347826,0.021739130434782608,0.14563106796116504,0.0963302752293578,0.01098901098901099,0.06666666666666667,0.05405405405405406,0.03508771929824561,0.18181818181818182,0.038461538461538464,0.12345679012345678,0.1728395061728395,0.42857142857142855,0.42857142857142855,0.2962962962962963,0.25,0.2608695652173913,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.7037037037037037,0.25,0.5282993827160494,0.4831181818181818,0.03571428571428571,0.058823529411764705,0.1414141414141414,8.239583333333334,24.948484848484846,0.1891891891891892,18.0,24.0,2.0,4.0,5.0,6.0,9.0,,,,,2.0,3.0,,,2.0,6.0,4.0,20.0,4.0,19.0,9.0,28.0,6.0,3.0,12.0,7.0,,65.0,,1.0,6.0,4.0,6.0,2.0,2.0,,,1.0,4.0,,,3.0,1.0,1.0,4.0,0.3448275862068966,0.37037037037037035,,0.6666666666666666,0.5,0.6666666666666666,0.75,0.08333333333333333,,,,0.027777777777777776,0.8,0.2962962962962963,0.75,0.8181818181818182,0.4444444444444444,0.5,0.5555555555555556,,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,0.36363636363636365,0.5,,0.6119,0.06060606060606061,2.0,3.0,3.0,,1.0,,,,,1.0,3.0,2.0,,0.030303030303030304,0.041666666666666664,,,0.09523809523809523,1.0,0.6666666666666666,,,,,,,,True,,,,,,,,,,,,,,
203210,1610612743,JaMychal Green,JaMychal Green,203210,DEN,1634.0,27,8,52,50,2.0,1.0,5.0,102,,2.0,2.0,,1.0,,,4.0,5.0,,3.0,,8,51,,,,,2.0,,,1.0,,1.0,2.0,3.0,1.0,1.0,5.0,2.0,7.0,2.0,1.0,1.0,,2.0,1.0,3.0,2.0,,,1.0,,1.0,,2.0,,,,,0.8,0.5,,0.5,,0.375,0.2,,16.666666666666668,0.5,1.0,0.07692307692307693,0.13333333333333333,0.21428571428571427,0.14814814814814814,0.08,0.25,,0.1111111111111111,0.18181818181818182,0.3333333333333333,,0.25,1.0,1.0,0.125,,,,,,0.75,,0.57818125,,,,,8.34,23.933333333333334,0.038461538461538464,2.0,3.0,,,,,2.0,,,,,1.0,1.0,,,,2.0,,6.0,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,0.75,0.75,,1.0,,1.0,1.0,0.3333333333333333,,,,,,0.375,0.6666666666666666,1.0,1.0,,,,0.5,0.25,,,,,,,,,,,0.363,0.25,,,,,,,,2.0,,,1.0,,,,,,,,,,,,0.2,,,,,True,,,,,,,,,,,,,,
1630538,1610612743,Bones Hyland,Bones Hyland,1630538,DEN,1967.0,33,23,62,63,15.0,8.0,6.0,125,1.0,,1.0,3.0,7.0,1.0,3.0,3.0,7.0,3.0,7.0,,15,55,3.0,1.0,3.0,5.0,4.0,3.0,6.0,7.0,3.0,2.0,,,2.0,,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,5.0,15.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5357142857142857,0.4166666666666667,0.5357142857142857,0.4166666666666667,0.5,0.2857142857142857,,21.42857142857143,1.0,,0.09090909090909091,,,0.06060606060606061,,,0.125,0.08333333333333333,,,0.07142857142857142,0.07142857142857142,,,0.5,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,0.3333333333333333,0.8571428571428571,0.42857142857142855,0.5463821428571428,0.52515,,,0.3333333333333333,5.328571428571429,26.014285714285716,0.24193548387096775,2.0,5.0,1.0,3.0,1.0,,,,,,,,1.0,,,,,1.0,2.0,,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,,,2.0,,,,,,,,,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,0.4,,,,,,0.35714285714285715,0.4,0.6666666666666666,0.5,1.0,1.0,,,,,,,,,,,0.5,0.3333333333333333,,0.3951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
