EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedCorner3,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,BlockedAtRim,Offensive Fouls,BlockedLongMidRange,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,Travels,Loose Ball Fouls,Charge Fouls Drawn,DefensiveGoaltends,Charge Fouls,Technical Free Throw Trips,BlockedArc3,FTOffRebounds,OffFTReboundPct,on,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,LongMidRangePctBlocked,3SecondViolations,Clear Path Fouls,HeaveMakes
1626162,1610612766,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,CHA,18353.0,306,-34,639,642,146,193.0,68.0,1281,31.0,42.0,4.0,7.0,2.0,7.0,12.0,23.0,2.0,4.0,6.0,23.0,1.0,3.0,2.0,5.0,27.0,69.0,2.0,5.0,4.0,9.0,45.0,69.0,33.0,92.0,25.0,214.0,716,4.0,8.0,3.0,8.0,7.0,24.0,3.0,11.0,6.0,14.0,8.0,32.0,58.0,32.0,93.0,6.0,4.0,69.0,27.0,5.0,6.0,8.0,14.0,5.0,3.0,4.0,2.0,36.0,2.0,8.0,20.0,17.0,1.0,38.0,10.0,48.0,3.0,8.0,3.0,5.0,7.0,2.0,3.0,4.0,4.0,2.0,11.0,1.0,1.0,13.0,28.0,32.0,3.0,1.0,43.0,5.0,2.0,20.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,30.0,143,4.0,2.0,0.6444444444444445,0.6744186046511628,0.9393939393939394,0.358695652173913,0.375,0.4285714285714285,0.358695652173913,0.6521739130434783,0.5,0.2727272727272727,0.5869565217391305,0.53125,0.48,0.5977653631284916,0.6,0.5,0.5714285714285714,0.072463768115942,0.0714285714285714,0.0869565217391304,26.64796633941094,0.6363636363636364,0.0588235294117647,0.1231884057971014,0.0467836257309941,0.131578947368421,0.0141843971631205,0.1275862068965517,0.032051282051282,0.0625,0.0253164556962025,0.0714285714285714,0.019047619047619,0.0363636363636363,0.1698113207547169,0.2,0.1196581196581196,0.1714285714285714,0.0384615384615384,0.2608695652173913,0.7380952380952381,0.7948717948717948,0.6774193548387096,0.1428571428571428,0.5217391304347826,0.5714285714285714,0.5,0.0248447204968944,0.5,0.5,1.0,0.1428571428571428,0.2608695652173913,0.2608695652173913,1.0,0.4285714285714285,0.391304347826087,0.391304347826087,0.925925925925926,0.4375,0.5714285714285714,0.25,0.1875,0.3333333333333333,1.0,0.3125,0.4,1.0,0.28,0.2857142857142857,0.2,0.4,0.36,0.4444444444444444,0.8322981366459627,0.391304347826087,0.552102795031056,0.5757958333333334,0.5299560000000001,0.125,0.238095238095238,0.0217391304347826,0.1121495327102803,0.1495327102803738,4.418840579710144,25.375,0.2284820031298904,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,6636.0,111,-79,225,226,58,68.0,21.0,451,4.0,10.0,1.0,1.0,1.0,2.0,2.0,10.0,,6.0,1.0,5.0,,1.0,1.0,1.0,2.0,18.0,1.0,1.0,1.0,8.0,6.0,26.0,3.0,23.0,8.0,29.0,280,1.0,1.0,1.0,2.0,,5.0,1.0,6.0,2.0,9.0,5.0,13.0,8.0,4.0,6.0,3.0,,17.0,2.0,5.0,6.0,5.0,11.0,3.0,2.0,4.0,,27.0,,1.0,5.0,6.0,1.0,12.0,1.0,13.0,,1.0,,1.0,8.0,2.0,8.0,4.0,,1.0,12.0,1.0,,4.0,8.0,11.0,1.0,,11.0,,,2.0,1.0,2.0,1.0,,,,1.0,11.0,55,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1304347826086956,0.5,0.2222222222222222,0.1363636363636363,0.2307692307692307,1.0,0.1666666666666666,0.2142857142857142,0.8333333333333334,0.2666666666666666,0.2685185185185185,0.8333333333333334,0.3611111111111111,0.4693877551020408,0.1923076923076923,0.2,0.3,26.72064777327935,0.6666666666666666,0.1666666666666666,0.1016949152542373,0.0147058823529411,0.0925925925925925,,0.0973451327433628,0.008695652173913,0.04,,,,0.0384615384615384,0.2272727272727272,,0.0869565217391304,0.125,,0.2040816326530612,0.4,0.5,0.5,0.2040816326530612,0.2,0.2857142857142857,1.0,0.1224489795918367,,,,0.1020408163265306,0.2,0.2,1.0,0.3673469387755102,0.1111111111111111,0.1111111111111111,0.5,0.3333333333333333,1.0,,0.3333333333333333,,,0.3333333333333333,1.0,,0.1333333333333333,0.5,0.0666666666666666,1.0,0.5333333333333333,0.125,0.673469387755102,0.1176470588235294,0.5024979166666667,0.6010166666666666,0.4911678571428571,0.0576923076923076,0.0714285714285714,0.0416666666666666,0.1724137931034483,0.4482758620689655,8.303846153846154,26.14782608695652,0.2577777777777778,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,12527.0,209,-22,437,435,123,141.0,45.0,872,23.0,30.0,5.0,5.0,3.0,3.0,6.0,18.0,4.0,4.0,1.0,5.0,1.0,1.0,,1.0,11.0,31.0,,1.0,3.0,8.0,33.0,52.0,12.0,36.0,29.0,131.0,514,6.0,9.0,1.0,2.0,,15.0,6.0,7.0,3.0,9.0,9.0,30.0,32.0,34.0,24.0,12.0,4.0,31.0,11.0,3.0,8.0,5.0,13.0,5.0,,6.0,,31.0,2.0,5.0,18.0,13.0,9.0,40.0,7.0,47.0,3.0,11.0,7.0,4.0,7.0,3.0,4.0,6.0,3.0,,13.0,1.0,7.0,7.0,12.0,24.0,,1.0,34.0,4.0,,14.0,,5.0,8.0,,,3.0,8.0,30.0,119,,4.0,0.4848484848484848,0.5161290322580645,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.6346153846153846,0.6666666666666666,0.8571428571428571,0.5795454545454546,0.6818181818181818,0.65625,0.6359223300970874,0.6818181818181818,0.75,0.4090909090909091,0.0576923076923076,0.0666666666666666,0.0555555555555555,23.577235772357724,0.5384615384615384,0.6,0.1203703703703703,0.0467289719626168,0.1818181818181818,0.0219780219780219,0.1497584541062802,0.0353535353535353,0.0465116279069767,0.0434782608695652,0.0555555555555555,0.0147058823529411,0.081081081081081,0.1111111111111111,0.1923076923076923,0.2328767123287671,0.0384615384615384,0.0769230769230769,0.3409090909090909,0.7666666666666667,0.8214285714285714,0.5652173913043478,0.2045454545454545,0.3333333333333333,0.3529411764705882,0.3333333333333333,0.0454545454545454,1.0,1.0,0.25,0.0568181818181818,0.2,0.2,1.0,0.3522727272727273,0.3548387096774194,0.3548387096774194,0.6363636363636364,0.4545454545454545,1.0,0.2,0.0909090909090909,1.0,1.0,0.0909090909090909,,,0.1875,1.0,0.0625,,0.5,0.375,0.75,0.3548387096774194,0.5224784090909091,0.4107166666666667,0.50475,0.1428571428571428,0.2258064516129032,,0.1145038167938931,0.2290076335877862,4.786538461538461,25.40277777777777,0.2814645308924485,,2.0,2.0,4.0,1.0,1.0,4.0,0.0434782608695652,0.5,,,,,,,,,,True,,,,,,,,,,
1628998,1610612766,Cody Martin,Cody Martin,1628998,CHA,18080.0,301,-29,625,634,172,184.0,64.0,1259,19.0,31.0,4.0,5.0,5.0,6.0,,7.0,2.0,9.0,4.0,9.0,1.0,1.0,1.0,2.0,4.0,12.0,,2.0,1.0,5.0,21.0,47.0,8.0,21.0,25.0,91.0,709,4.0,6.0,1.0,3.0,4.0,15.0,5.0,12.0,2.0,7.0,13.0,29.0,30.0,12.0,18.0,6.0,4.0,12.0,4.0,5.0,14.0,13.0,27.0,10.0,3.0,10.0,3.0,67.0,4.0,10.0,14.0,14.0,4.0,32.0,14.0,46.0,2.0,11.0,9.0,2.0,6.0,1.0,1.0,4.0,5.0,,10.0,,1.0,5.0,12.0,27.0,2.0,3.0,33.0,,,10.0,1.0,5.0,5.0,,,1.0,5.0,29.0,171,3.0,5.0,0.7142857142857143,0.7894736842105263,0.75,0.3809523809523809,0.3333333333333333,0.2857142857142857,0.3809523809523809,0.4468085106382978,0.6666666666666666,0.4166666666666667,0.4852941176470588,0.6111111111111112,0.4210526315789473,0.5416666666666666,0.625,0.5370370370370371,0.3088235294117647,0.1063829787234042,0.0967741935483871,0.2857142857142857,13.352272727272728,0.6,0.2857142857142857,0.1029411764705882,0.0602409638554216,0.1,0.032258064516129,0.1014492753623188,0.0482758620689655,0.0895522388059701,0.0166666666666666,0.0769230769230769,0.0416666666666666,0.14,0.0727272727272727,0.0967741935483871,0.1111111111111111,0.0625,0.0588235294117647,0.4558823529411764,0.6129032258064516,0.6785714285714286,0.7368421052631579,0.1029411764705882,,,,0.1323529411764706,0.2222222222222222,0.2222222222222222,0.5,0.1323529411764706,0.4444444444444444,0.4444444444444444,1.0,0.1764705882352941,0.3333333333333333,0.3333333333333333,0.5,0.5555555555555556,0.8,0.25,0.1111111111111111,1.0,1.0,0.2222222222222222,,,0.3157894736842105,0.8333333333333334,0.1052631578947368,0.5,0.2631578947368421,0.2,0.7647058823529411,0.3333333333333333,0.5610808823529411,0.5032214285714286,0.5151552631578948,0.1392405063291139,0.175438596491228,0.0454545454545454,0.1648351648351648,0.3186813186813186,5.708510638297873,24.7,0.2752,,1.0,1.0,4.0,1.0,,3.0,,0.6,1.0,1.0,6.0,1.0,,,,,,True,,,,,,,,,,
202397,1610612766,Ish Smith,Ish Smith,202397,CHA,30668.0,511,-95,1066,1073,303,349.0,116.0,2139,25.0,55.0,,3.0,2.0,10.0,20.0,59.0,18.0,46.0,3.0,6.0,,,1.0,2.0,7.0,19.0,,1.0,1.0,6.0,63.0,160.0,10.0,25.0,12.0,168.0,1218,4.0,14.0,,1.0,,8.0,14.0,36.0,2.0,8.0,9.0,43.0,30.0,96.0,24.0,6.0,,17.0,7.0,10.0,67.0,31.0,98.0,27.0,4.0,54.0,6.0,227.0,7.0,4.0,28.0,17.0,1.0,46.0,11.0,57.0,2.0,20.0,11.0,9.0,25.0,7.0,14.0,11.0,11.0,3.0,36.0,1.0,8.0,20.0,34.0,24.0,,1.0,19.0,3.0,,8.0,,3.0,9.0,1.0,1.0,6.0,10.0,42.0,298,4.0,2.0,0.238095238095238,0.238095238095238,0.8,0.4,,0.25,0.4347826086956521,0.39375,0.2857142857142857,0.3888888888888889,0.4216216216216216,0.2666666666666666,0.3863636363636363,0.4352331606217616,0.2666666666666666,0.4215686274509804,0.1351351351351351,0.0625,0.109090909090909,0.0677966101694915,19.115191986644408,0.6944444444444444,0.0344827586206896,0.0732758620689655,0.0136986301369863,0.1102362204724409,0.032258064516129,0.0925925925925925,0.0216110019646365,0.0178571428571428,0.016,,0.024390243902439,0.0666666666666666,0.0851063829787234,0.0625,0.1117021276595744,0.106060606060606,0.0202020202020202,0.2972972972972973,0.4545454545454545,0.5102040816326531,0.24,0.3189189189189189,0.3389830508474576,0.3636363636363636,0.15,0.2486486486486486,0.391304347826087,0.391304347826087,0.3333333333333333,0.0324324324324324,0.5,0.5,1.0,0.1027027027027027,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.2,,,,,,0.0666666666666666,,,0.2272727272727272,0.2,0.0454545454545454,0.5,0.1363636363636363,0.1666666666666666,0.4324324324324324,0.4117647058823529,0.4814114754098362,0.4441727272727273,0.4599666666666665,0.0421052631578947,0.0484848484848484,,0.0476190476190476,0.2559523809523809,9.376875,26.90000000000001,0.2842401500938086,2.0,7.0,,2.0,1.0,1.0,4.0,0.0566037735849056,0.4,,,3.0,,,,,,,True,,,,,,,,,,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,15671.0,261,-34,540,541,156,192.0,60.0,1081,19.0,26.0,3.0,4.0,5.0,8.0,2.0,12.0,,,2.0,8.0,1.0,1.0,1.0,5.0,18.0,48.0,,4.0,7.0,12.0,21.0,38.0,20.0,56.0,13.0,115.0,617,3.0,4.0,1.0,5.0,2.0,11.0,5.0,11.0,8.0,17.0,3.0,37.0,34.0,8.0,60.0,,6.0,48.0,18.0,7.0,7.0,9.0,16.0,5.0,4.0,4.0,,41.0,3.0,9.0,22.0,23.0,3.0,48.0,12.0,60.0,1.0,8.0,3.0,5.0,9.0,2.0,6.0,5.0,3.0,,14.0,2.0,5.0,13.0,21.0,15.0,1.0,,17.0,1.0,,8.0,,1.0,6.0,1.0,1.0,2.0,7.0,36.0,153,2.0,,0.8095238095238095,0.9444444444444444,1.0,0.3571428571428571,0.2,0.4705882352941176,0.3571428571428571,0.5526315789473685,0.75,0.4545454545454545,0.5425531914893617,0.5,0.6071428571428571,0.5637254901960784,0.55,0.6166666666666667,0.5957446808510638,0.1842105263157894,0.1538461538461538,0.25,19.07894736842105,0.6428571428571429,0.2142857142857142,0.1825396825396825,0.0604026845637583,0.1946902654867256,0.024390243902439,0.1882845188284518,0.0441176470588235,0.0793650793650793,0.0333333333333333,0.0769230769230769,0.0111111111111111,0.26,0.1320754716981132,0.1304347826086956,0.1851851851851851,0.21875,0.0217391304347826,0.2765957446808511,0.7307692307692307,0.8636363636363636,0.7894736842105263,0.1276595744680851,0.1666666666666666,0.2222222222222222,1.0,,,,,0.0851063829787234,0.25,0.25,1.0,0.5106382978723404,0.375,0.375,1.0,0.4444444444444444,0.75,,0.1111111111111111,1.0,1.0,0.4444444444444444,,,0.2857142857142857,0.625,0.1785714285714285,0.2,0.4285714285714285,0.5833333333333334,0.8723404255319149,0.375,0.5465670212765956,0.6031299999999999,0.5478214285714286,0.0792079207920792,0.1777777777777777,,0.0956521739130434,0.3217391304347826,3.352631578947369,25.526785714285715,0.2888888888888888,,3.0,1.0,4.0,1.0,,4.0,0.0606060606060606,0.5714285714285714,,2.0,,2.0,,,,,,True,,,,,,,,,,
203486,1610612766,Mason Plumlee,Mason Plumlee,203486,CHA,8413.0,140,-52,283,289,69,67.0,37.0,572,12.0,19.0,2.0,4.0,5.0,9.0,1.0,4.0,,,,,,,,,,,,,,,13.0,23.0,,,12.0,38.0,321,2.0,5.0,,,3.0,7.0,5.0,9.0,,,6.0,16.0,20.0,6.0,,,4.0,,,6.0,8.0,2.0,10.0,2.0,,6.0,1.0,22.0,6.0,4.0,11.0,15.0,2.0,28.0,10.0,38.0,2.0,4.0,2.0,2.0,7.0,,6.0,2.0,1.0,,9.0,,1.0,9.0,19.0,24.0,6.0,,24.0,2.0,,10.0,,3.0,2.0,,,1.0,2.0,16.0,69,1.0,2.0,0.7692307692307693,0.9090909090909092,,,,,,0.5652173913043478,0.4,0.5555555555555556,0.5652173913043478,0.4,0.5555555555555556,0.5588235294117647,0.5,0.5333333333333333,,0.2608695652173913,0.2631578947368421,0.25,13.271604938271604,0.7777777777777778,0.2857142857142857,0.2238805970149253,0.0465116279069767,0.1571428571428571,0.0967741935483871,0.1897810218978102,0.0675675675675675,0.0689655172413793,0.0476190476190476,,0.0851063829787234,0.1923076923076923,0.24,0.25,0.16,0.15,0.5,0.8260869565217391,0.631578947368421,0.8571428571428571,0.75,0.1739130434782608,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,0.8,0.5,,,,,,,,1.0,0.5555555555555556,,,,,0.8260869565217391,,0.5800043478260869,0.5114666666666667,0.6529555555555555,0.3225806451612903,0.3225806451612903,,0.1842105263157894,0.4210526315789473,2.7,,0.2438162544169611,,1.0,,1.0,2.0,,1.0,0.1333333333333333,0.5,,1.0,,1.0,,,,,,True,,,,,,,,,,
1630208,1610612766,Nick Richards,Nick Richards,1630208,CHA,7458.0,124,-36,259,261,80,100.0,33.0,520,16.0,23.0,4.0,7.0,7.0,10.0,8.0,11.0,,,,,,,,,,,,,,,24.0,34.0,,,14.0,62.0,309,4.0,7.0,,,3.0,11.0,10.0,13.0,,,5.0,25.0,36.0,12.0,,,8.0,,,3.0,3.0,3.0,6.0,1.0,2.0,,1.0,15.0,3.0,9.0,15.0,3.0,2.0,20.0,12.0,32.0,1.0,3.0,3.0,,4.0,,4.0,2.0,,,6.0,1.0,1.0,2.0,9.0,14.0,1.0,1.0,19.0,3.0,,10.0,,1.0,7.0,1.0,1.0,2.0,8.0,25.0,80,1.0,1.0,0.75,0.9,,,,,,0.7058823529411765,0.5714285714285714,0.7692307692307693,0.7058823529411765,0.5714285714285714,0.7692307692307693,0.7380952380952381,0.6111111111111112,0.78125,,0.088235294117647,0.1304347826086956,,16.107382550335572,0.6666666666666666,0.3333333333333333,0.0666666666666666,0.1097560975609756,0.2112676056338028,0.0625,0.1551724137931034,0.0923076923076923,0.1034482758620689,0.1142857142857142,0.1111111111111111,0.0465116279069767,,0.15,,0.2553191489361702,0.125,0.1428571428571428,0.6764705882352942,0.6956521739130435,0.8,0.75,0.3235294117647059,0.7272727272727273,0.7272727272727273,0.75,,,,,,,,,,,,,1.0,0.5714285714285714,,,,,,,,0.7692307692307693,0.7,,,,,0.6764705882352942,,0.5859235294117646,0.5657833333333333,0.6124615384615386,0.2439024390243902,0.2439024390243902,,0.1774193548387097,0.4032258064516129,3.238235294117647,,0.3088803088803089,,2.0,1.0,5.0,1.0,,4.0,0.2,0.5,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,
1629667,1610612766,Jalen McDaniels,Jalen McDaniels,1629667,CHA,10862.0,181,2,375,374,110,120.0,38.0,749,11.0,14.0,,2.0,4.0,4.0,6.0,12.0,2.0,2.0,2.0,9.0,,1.0,1.0,4.0,5.0,13.0,,1.0,3.0,6.0,19.0,28.0,7.0,22.0,14.0,73.0,402,1.0,3.0,,2.0,,2.0,5.0,5.0,4.0,10.0,5.0,27.0,22.0,16.0,21.0,,,13.0,5.0,,7.0,9.0,16.0,7.0,2.0,3.0,1.0,41.0,3.0,3.0,10.0,8.0,1.0,19.0,6.0,25.0,,11.0,4.0,7.0,4.0,1.0,2.0,3.0,2.0,,7.0,1.0,3.0,3.0,15.0,19.0,2.0,2.0,20.0,,,6.0,,4.0,3.0,,,2.0,3.0,27.0,109,1.0,4.0,0.5789473684210527,0.5789473684210527,1.0,0.3181818181818182,,0.4,0.3181818181818182,0.6785714285714286,0.3333333333333333,1.0,0.59,0.2,0.7333333333333333,0.6083333333333333,0.2,0.7105263157894737,0.44,,,,16.06714628297362,0.5714285714285714,0.1428571428571428,0.1038961038961039,0.0303030303030303,0.0980392156862745,0.04,0.1005586592178771,0.0344827586206896,,0.0666666666666666,,0.0508474576271186,0.1153846153846153,0.088235294117647,0.1176470588235294,0.1014492753623188,0.0909090909090909,,0.28,0.7857142857142857,0.7857142857142857,0.7272727272727273,0.24,0.5,0.5,0.1666666666666666,0.04,1.0,1.0,1.0,0.18,0.2222222222222222,0.2222222222222222,1.0,0.26,0.3846153846153846,0.3846153846153846,1.0,0.4,,,0.2,,,0.2,,,0.2666666666666666,1.0,0.2666666666666666,0.25,0.4,0.5,0.72,0.3846153846153846,0.534546,0.50125,0.5854466666666666,0.1071428571428571,0.1764705882352941,,0.0273972602739726,0.3698630136986301,5.939285714285715,24.968181818181822,0.2933333333333333,,3.0,,1.0,,,2.0,,0.6666666666666666,,1.0,,,2.0,,,,,True,,,,,,,,,,
202330,1610612766,Gordon Hayward,Gordon Hayward,202330,CHA,12927.0,215,-43,452,467,120,142.0,49.0,919,18.0,26.0,4.0,6.0,7.0,10.0,7.0,21.0,6.0,15.0,1.0,3.0,,,,,11.0,25.0,1.0,5.0,4.0,7.0,31.0,62.0,12.0,28.0,7.0,105.0,518,5.0,10.0,1.0,5.0,,13.0,12.0,18.0,4.0,7.0,4.0,40.0,30.0,32.0,30.0,6.0,4.0,25.0,11.0,4.0,13.0,8.0,21.0,8.0,,11.0,,50.0,1.0,5.0,18.0,6.0,2.0,26.0,6.0,32.0,1.0,7.0,6.0,1.0,8.0,,5.0,6.0,3.0,,14.0,,3.0,4.0,13.0,14.0,,3.0,10.0,1.0,,3.0,,2.0,2.0,1.0,,1.0,3.0,40.0,118,1.0,2.0,0.4838709677419355,0.5172413793103449,0.8333333333333334,0.4285714285714285,0.2,0.5714285714285714,0.4285714285714285,0.5,0.5,0.6666666666666666,0.5444444444444444,0.4333333333333333,0.72,0.5531914893617021,0.4333333333333333,0.7222222222222222,0.3111111111111111,0.064516129032258,0.0769230769230769,0.0952380952380952,21.25984251968504,0.5714285714285714,0.1666666666666666,0.0697674418604651,0.0378787878787878,0.1651376146788991,0.0126582278481012,0.123076923076923,0.0284360189573459,0.0588235294117647,0.0178571428571428,0.04,0.0178571428571428,0.0333333333333333,0.1052631578947368,0.0555555555555555,0.1724137931034483,0.1363636363636363,0.0232558139534883,0.2888888888888888,0.6923076923076923,0.75,0.4444444444444444,0.2333333333333333,0.3333333333333333,0.3684210526315789,0.5714285714285714,0.1666666666666666,0.4,0.4,0.5,0.0333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2777777777777778,0.44,0.44,0.8181818181818182,0.4,0.6666666666666666,0.25,,,,0.3333333333333333,0.2,1.0,0.4,0.7,,,0.28,0.5714285714285714,0.6,0.44,0.5251344444444445,0.5814583333333333,0.5576799999999998,0.0326086956521739,0.046875,,0.1238095238095238,0.3809523809523809,8.485483870967743,25.86428571428572,0.2654867256637168,,2.0,,1.0,4.0,,2.0,,0.6666666666666666,,,,,2.0,1.0,1.0,,,True,,,,,,,,,,
