EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,PenaltyCorner3FGM,Corner3Assists,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,DefFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedArc3,HeaveAttempts,DefensiveGoaltends,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls Drawn,3SecondViolations,on,HeaveMakes,LongMidRangeAssists,Clear Path Fouls,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctAssisted,Corner3PctBlocked
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,7683.0,128,-11,262,273,71,89,37,535,22,27,7.0,10.0,8.0,9.0,3.0,9.0,,,4.0,8.0,,2.0,1.0,6.0,,2.0,,2.0,25,36,5.0,14.0,14,79,319,7.0,10.0,,2.0,1.0,15.0,8.0,9,1.0,4.0,4.0,23,20.0,30,15.0,,8.0,6.0,1.0,4.0,5.0,9.0,14.0,9.0,5.0,37.0,5.0,8.0,,6,7.0,14,13.0,27,2.0,5.0,1.0,,5.0,,8.0,,1.0,8.0,3.0,11.0,17,1.0,1.0,17,,20,3.0,9,1.0,2.0,2.0,,2.0,3.0,2.0,,23,70,2.0,2.0,0.4,0.47619047619047616,1.0,0.35714285714285715,,0.25,0.35714285714285715,0.6944444444444444,0.7,0.8888888888888888,0.65,0.5833333333333334,0.7307692307692307,0.6810344827586207,0.625,0.71875,0.28,0.1111111111111111,0.07407407407407407,0.2222222222222222,21.428571428571427,,,0.0958904109589041,0.13114754098360656,0.11764705882352941,0.07462686567164178,0.10483870967741936,0.1015625,0.11428571428571428,0.17391304347826086,0.10416666666666667,,0.06451612903225806,0.11428571428571428,0.14285714285714285,0.12195121951219512,0.1,0.125,0.6666666666666666,0.54,0.8148148148148148,0.88,0.4090909090909091,0.18,0.3333333333333333,0.42857142857142855,0.3333333333333333,,,,0.16,0.5,0.5,1.0,0.12,0.16666666666666666,0.16666666666666666,1.0,0.8333333333333334,0.7,,0.16666666666666666,,0.6923076923076923,0.8888888888888888,0.15384615384615385,0.15384615384615385,,0.82,0.16666666666666666,0.5530010000000002,0.584675,0.6229692307692308,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.189873417721519,0.2911392405063291,2.869444444444444,24.607142857142858,0.27099236641221375,,1.0,,1.0,4.0,1.0,,1.0,,1.0,,0.1111111111111111,,0.2857142857142857,,0.5,,,,,1.0,,1.0,,,,,,,1.0,,True,,,,,,,
1629726,1610612745,Garrison Mathews,Garrison Mathews,1629726,HOU,9383.0,156,-32,338,342,103,126,49,680,3,4,1.0,1.0,,,,2.0,,,1.0,6.0,1.0,2.0,10.0,33.0,1.0,1.0,2.0,10.0,3,6,11.0,39.0,9,48,399,1.0,2.0,1.0,2.0,,5.0,,2,2.0,12.0,1.0,7,4.0,2,33.0,,,33.0,10.0,,7.0,2.0,9.0,1.0,6.0,20.0,2.0,,,6,4.0,13,2.0,15,,5.0,5.0,3.0,,3.0,4.0,,1.0,7.0,1.0,14.0,22,1.0,,14,1.0,11,,1,4.0,,2.0,2.0,,3.0,2.0,,7,103,3.0,,0.6666666666666666,0.6666666666666666,1.0,0.28205128205128205,0.5,0.16666666666666666,0.28205128205128205,0.5,0.5,,0.43333333333333335,0.625,0.21428571428571427,0.5,0.625,0.25,0.8666666666666667,,,,13.819095477386934,0.42857142857142855,,0.05263157894736842,,0.09523809523809523,0.02127659574468085,0.07194244604316546,0.0111731843575419,,,0.027777777777777776,,0.05405405405405406,0.06896551724137931,,0.08333333333333333,0.13333333333333333,,0.6666666666666666,0.08888888888888889,0.75,0.75,0.6666666666666666,0.044444444444444446,,,,,,,0.13333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.7333333333333333,0.30303030303030304,0.30303030303030304,1.0,0.25,1.0,0.25,0.25,1.0,,,0.14285714285714285,0.7142857142857143,0.2,0.9555555555555556,0.30303030303030304,0.5230288888888889,0.5664,0.49145714285714287,0.10416666666666667,0.14285714285714285,0.0975609756097561,0.10416666666666667,0.14583333333333334,3.6666666666666665,26.51794871794872,0.3047337278106509,1.0,,1.0,3.0,,,,2.0,4.0,1.0,,0.14285714285714285,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,3.0,,True,,,,,,,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,12978.0,216,-66,443,444,160,180,73,887,26,50,11.0,14.0,12.0,20.0,9.0,14.0,,2.0,,1.0,,,4.0,11.0,,1.0,,2.0,35,66,4.0,12.0,27,109,550,13.0,17.0,,1.0,4.0,30.0,13.0,24,,2.0,14.0,40,26.0,44,12.0,,12.0,9.0,4.0,10.0,15.0,11.0,26.0,9.0,14.0,63.0,10.0,11.0,2.0,17,17.0,38,23.0,61,3.0,10.0,4.0,14.0,3.0,9.0,15.0,5.0,1.0,29.0,11.0,18.0,33,1.0,4.0,39,2.0,41,5.0,18,,5.0,6.0,6.0,,6.0,4.0,1.0,40,160,3.0,5.0,0.37142857142857144,0.4482758620689655,1.0,0.3333333333333333,,,0.4,0.5303030303030303,0.7647058823529411,0.5416666666666666,0.5256410256410257,0.7222222222222222,0.5,0.5677083333333334,0.7142857142857143,0.5714285714285714,0.15384615384615385,0.15151515151515152,0.18,0.07142857142857142,23.85496183206107,0.4827586206896552,0.08695652173913043,0.20987654320987653,0.1,0.16346153846153846,0.10526315789473684,0.1837837837837838,0.1024390243902439,0.11764705882352941,0.0967741935483871,0.08333333333333333,0.17391304347826086,0.225,0.21428571428571427,0.15384615384615385,0.19047619047619047,0.05,0.11538461538461539,0.6666666666666666,0.6410256410256411,0.52,0.6341463414634146,0.4230769230769231,0.1794871794871795,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.02564102564102564,,,0.01282051282051282,,,,0.14102564102564102,0.36363636363636365,0.36363636363636365,1.0,0.7777777777777778,0.7857142857142857,,0.05555555555555555,,0.7692307692307693,0.6,,0.07692307692307693,,0.7948717948717948,0.4444444444444444,0.5548072368421053,0.5588916666666666,0.5639958333333334,0.1978021978021978,0.22784810126582278,,0.27522935779816515,0.3669724770642202,3.275757575757575,31.99999999999999,0.3611738148984199,1.0,,2.0,4.0,6.0,1.0,,3.0,3.0,,,0.3333333333333333,,0.2727272727272727,,,,,,5.0,,,,2.0,2.0,,,,,4.0,3.0,True,,,,,,,
1630231,1610612745,Kenyon Martin Jr.,Kenyon Martin Jr.,1630231,HOU,18366.0,306,-72,636,638,245,254,85,1274,33,58,9.0,17.0,11.0,17.0,5.0,12.0,,,1.0,5.0,1.0,2.0,13.0,28.0,1.0,1.0,6.0,12.0,38,70,14.0,33.0,24,142,772,10.0,18.0,1.0,2.0,,23.0,12.0,20,6.0,14.0,8.0,50,50.0,26,42.0,,10.0,28.0,13.0,11.0,11.0,7.0,18.0,4.0,9.0,43.0,5.0,13.0,,18,13.0,35,18.0,53,4.0,9.0,6.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,2.0,10.0,16,2.0,2.0,21,,31,3.0,16,,1.0,4.0,4.0,,4.0,2.0,1.0,50,244,,1.0,0.6578947368421053,0.7575757575757576,1.0,0.42424242424242425,0.5,0.42857142857142855,0.42424242424242425,0.5428571428571428,0.5555555555555556,0.6,0.5728155339805825,0.575,0.6176470588235294,0.6068376068376068,0.575,0.6410256410256411,0.32038834951456313,0.15714285714285714,0.15517241379310345,0.16666666666666666,17.073170731707318,0.3333333333333333,,0.09701492537313433,0.0896551724137931,0.1258741258741259,0.033783783783783786,0.11191335740072202,0.06143344709897611,0.1111111111111111,0.0625,0.034482758620689655,0.03125,0.057971014492753624,0.15555555555555556,0.1,0.11607142857142858,0.16129032258064516,0.10256410256410256,0.5,0.5631067961165048,0.5689655172413793,0.673469387755102,0.6666666666666666,0.11650485436893204,0.4166666666666667,0.5,0.6,,,,0.04854368932038835,0.2,0.2,1.0,0.27184466019417475,0.4642857142857143,0.4642857142857143,1.0,0.85,0.5294117647058824,0.05,0.05,1.0,0.5,0.6470588235294118,0.058823529411764705,0.35294117647058826,0.5,0.883495145631068,0.4642857142857143,0.5609529126213592,0.5888384615384615,0.5701220588235294,0.13793103448275862,0.1927710843373494,,0.1619718309859155,0.352112676056338,2.4371428571428573,25.448484848484846,0.38522012578616355,2.0,,3.0,4.0,3.0,,1.0,1.0,,,,0.2857142857142857,,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
203471,1610612745,Dennis Schroder,Dennis Schroder,203471,HOU,1886.0,31,-6,68,65,18,27,7,133,3,5,,,2.0,2.0,,1.0,1.0,4.0,,,,,1.0,6.0,,,,2.0,4,10,1.0,6.0,7,18,83,,,,,2.0,2.0,2.0,3,,2.0,3.0,7,,8,3.0,,,6.0,1.0,3.0,5.0,6.0,11.0,4.0,2.0,28.0,,,,2,1.0,3,,3,,,,,1.0,,1.0,,,1.0,,1.0,3,,,5,,7,1.0,4,,,1.0,,1.0,1.0,1.0,,7,18,1.0,,,,1.0,0.16666666666666666,,,0.16666666666666666,0.4,,0.6666666666666666,0.34375,,0.4,0.47368421052631576,1.0,0.5833333333333334,0.375,0.3,0.2,1.0,26.666666666666668,,,0.05555555555555555,,0.25,,0.11538461538461539,,,,,,,0.125,,,1.0,,1.0,0.3125,0.6,0.75,,0.0625,,,,0.25,0.25,0.3333333333333333,,,,,0.375,0.16666666666666666,0.16666666666666666,1.0,,,,,,0.4,1.0,,0.4,,0.6875,0.16666666666666666,0.47189687499999994,,0.49305000000000004,0.21052631578947367,0.3076923076923077,,0.1111111111111111,0.3888888888888889,8.680000000000001,26.28333333333333,0.2647058823529412,3.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,True,,,,,,,
1630243,1610612745,Trevelin Queen,Trevelin Queen,1630243,HOU,1554.0,26,2,56,56,36,23,6,112,3,3,,,1.0,1.0,,1.0,,,,,,,2.0,9.0,,1.0,2.0,7.0,3,4,2.0,9.0,1,13,63,,,,1.0,,,1.0,1,2.0,7.0,,8,4.0,2,,6.0,,9.0,2.0,,1.0,1.0,2.0,1.0,,5.0,,,1.0,3,,3,1.0,4,,,,,,,,,,,,1.0,1,,,1,,1,1.0,1,,,,,,,,,8,36,,,0.6666666666666666,0.6666666666666666,,0.2222222222222222,,0.2857142857142857,0.2222222222222222,0.75,,1.0,0.46153846153846156,,0.5,0.5,,0.5,0.6923076923076923,,,,20.967741935483872,,0.5,,,0.1875,,0.11538461538461539,,,,,,,,,0.1,0.3333333333333333,,,0.23076923076923078,1.0,1.0,0.6666666666666666,0.07692307692307693,,,,,,,,,,,0.6923076923076923,0.2222222222222222,0.2222222222222222,,,,,1.0,,0.125,1.0,,0.875,0.2857142857142857,0.9230769230769231,0.2222222222222222,0.4981576923076923,0.486,0.4832875,0.07692307692307693,0.25,,,0.6153846153846154,2.7,27.61111111111111,0.6428571428571429,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630586,1610612745,Usman Garuba,Usman Garuba,1630586,HOU,5148.0,86,26,176,179,100,65,20,355,4,7,1.0,2.0,2.0,4.0,,,,,,4.0,1.0,1.0,3.0,8.0,,,2.0,5.0,4,7,3.0,12.0,1,18,183,1.0,2.0,,1.0,,2.0,2.0,4,2.0,6.0,1.0,11,6.0,2,9.0,,2.0,8.0,3.0,1.0,4.0,2.0,6.0,2.0,4.0,14.0,1.0,4.0,1.0,14,10.0,25,6.0,31,,5.0,2.0,3.0,,2.0,1.0,1.0,,4.0,3.0,3.0,9,,,2,,2,,1,,,6.0,5.0,1.0,6.0,4.0,,11,100,1.0,,0.75,1.0,1.0,0.25,,0.3333333333333333,0.25,0.5714285714285714,0.5,0.5,0.4473684210526316,0.3333333333333333,0.5,0.45,0.3333333333333333,0.5,0.631578947368421,0.14285714285714285,0.14285714285714285,,12.06030150753769,0.75,0.125,0.24390243902439024,0.10810810810810811,0.28,0.025,0.26373626373626374,0.06493506493506493,0.15,0.07692307692307693,0.03225806451612903,,0.2,0.25,0.3333333333333333,0.2682926829268293,0.3333333333333333,,0.6666666666666666,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.75,,,,,,,,0.21052631578947367,,,,0.42105263157894735,0.375,0.375,1.0,0.6666666666666666,0.5,0.3333333333333333,,,0.4,0.5,0.1,0.5,0.4,1.0,0.375,0.6232236842105264,0.61415,0.6429450000000001,0.05,0.125,,0.1111111111111111,0.6111111111111112,0.8142857142857142,24.95,0.5681818181818182,,,,1.0,3.0,,,,,,,0.16666666666666666,,,,,,,,1.0,,,,,1.0,,,,,,,True,,,,,,,
1628981,1610612745,Bruno Fernando,Bruno Fernando,1628981,HOU,2083.0,35,-4,73,73,31,41,8,146,7,11,2.0,5.0,5.0,8.0,4.0,5.0,,,,1.0,,1.0,,,,,,,11,16,,1.0,2,24,84,3.0,6.0,,,1.0,7.0,7.0,10,,1.0,,14,20.0,2,,,2.0,,,,,,,,,,2.0,2.0,,5,5.0,11,4.0,15,,,,2.0,1.0,,1.0,2.0,,3.0,1.0,5.0,9,,1.0,3,,5,1.0,2,,1.0,3.0,,3.0,3.0,3.0,,14,31,1.0,,0.9090909090909091,1.0,,,,,,0.6875,0.5,0.7,0.6470588235294118,0.5,0.6363636363636364,0.631578947368421,0.5833333333333334,0.5833333333333334,0.058823529411764705,,,,26.19047619047619,0.6666666666666666,,0.3125,0.11764705882352941,0.3333333333333333,0.13333333333333333,0.3225806451612903,0.125,0.2222222222222222,,,0.4,0.25,0.4,,0.3333333333333333,0.3333333333333333,,1.0,0.6470588235294118,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.29411764705882354,0.8,0.8,1.0,,,,0.058823529411764705,,,,,,,,0.8333333333333334,0.4,,,,0.7272727272727273,0.625,0.09090909090909091,,,0.7058823529411765,,0.5427117647058823,0.6432,0.5640363636363636,0.1111111111111111,0.11764705882352941,,0.2916666666666667,0.5833333333333334,2.78125,23.2,0.4246575342465753,,,,1.0,,,,,,,,0.5,,0.5,,,,,,,,,,,1.0,,,,,,,True,,,,,,,
1626174,1610612745,Christian Wood,Christian Wood,1626174,HOU,115277.0,1921,-328,4015,3999,1140,989,394,8014,204,297,46.0,63.0,56.0,86.0,68.0,151.0,9.0,42.0,17.0,36.0,1.0,5.0,104.0,272.0,2.0,9.0,30.0,82.0,281,490,121.0,308.0,193,1118,4686,53.0,77.0,3.0,10.0,32.0,147.0,78.0,139,32.0,87.0,89.0,341,344.0,218,309.0,54.0,74.0,269.0,103.0,44.0,86.0,59.0,145.0,40.0,70.0,349.0,33.0,54.0,8.0,223,267.0,539,95.0,634,17.0,45.0,33.0,54.0,14.0,28.0,57.0,26.0,4.0,111.0,31.0,87.0,159,9.0,14.0,295,28.0,302,26.0,117,2.0,44.0,55.0,37.0,17.0,60.0,36.0,4.0,341,1136,12.0,42.0,0.6120996441281139,0.7049180327868853,0.8512396694214877,0.39285714285714285,0.3,0.367816091954023,0.39215686274509803,0.573469387755102,0.6883116883116883,0.5611510791366906,0.5795739348370927,0.6609195402298851,0.5575221238938053,0.597860962566845,0.6805555555555556,0.583904109589041,0.38596491228070173,0.08979591836734693,0.09764309764309764,0.09271523178807947,23.550642905481617,0.4864864864864865,0.05755395683453238,0.2819429778247096,0.06436233611442194,0.23952738990332975,0.03506907545164718,0.26091586794462196,0.04887640449438202,0.08009708737864078,0.06451612903225806,0.0311284046692607,0.052941176470588235,0.28,0.29381443298969073,0.2631578947368421,0.24498567335243554,0.22317596566523606,0.04871060171919771,0.6,0.37218045112781956,0.6868686868686869,0.7611940298507462,0.6617647058823529,0.18922305764411027,0.4503311258278146,0.49635036496350365,0.5147058823529411,0.05263157894736842,0.21428571428571427,0.21951219512195122,0.045112781954887216,0.4722222222222222,0.4722222222222222,0.8823529411764706,0.3408521303258145,0.38235294117647056,0.38235294117647056,0.8461538461538461,0.7241379310344828,0.7301587301587301,0.011494252873563218,0.10344827586206896,0.2222222222222222,0.3805309734513274,0.6511627906976745,0.022123893805309734,0.36283185840707965,0.36585365853658536,0.7581453634085213,0.3828996282527881,0.536218592964824,0.5489190476190475,0.5193084821428572,0.1335578002244669,0.20137693631669534,0.0064516129032258064,0.13148479427549195,0.30500894454382826,4.9393877551020395,25.975000000000012,0.28393524283935245,13.0,2.0,19.0,49.0,12.0,11.0,1.0,10.0,10.0,5.0,,0.5157894736842106,0.008547008547008548,0.17391304347826086,0.5,0.4,1.0,1.0,1.0,16.0,,,5.0,2.0,2.0,0.023809523809523808,,,,,,False,1.0,3.0,1.0,1.0,1.0,0.2222222222222222,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,12010.0,200,-17,427,418,132,104,45,845,9,21,2.0,2.0,2.0,5.0,1.0,7.0,3.0,6.0,3.0,11.0,2.0,2.0,4.0,14.0,,1.0,3.0,6.0,13,34,7.0,25.0,13,60,475,3.0,3.0,,3.0,,6.0,4.0,8,4.0,8.0,9.0,29,22.0,4,18.0,3.0,2.0,13.0,4.0,5.0,5.0,9.0,14.0,8.0,5.0,37.0,2.0,2.0,,18,8.0,30,4.0,34,,4.0,4.0,10.0,5.0,5.0,7.0,5.0,1.0,17.0,5.0,10.0,14,,,12,1.0,15,1.0,4,,4.0,5.0,2.0,3.0,5.0,3.0,,27,129,2.0,3.0,0.8461538461538461,0.9166666666666666,0.8571428571428571,0.28,,0.5,0.2916666666666667,0.38235294117647056,1.0,0.5,0.3983050847457627,0.5,0.625,0.45454545454545453,0.5,0.6904761904761905,0.423728813559322,0.14705882352941177,0.14285714285714285,0.2857142857142857,17.291666666666668,0.5882352941176471,,0.09411764705882353,0.018018018018018018,0.15517241379310345,0.02127659574468085,0.12935323383084577,0.01951219512195122,0.015384615384615385,,0.02631578947368421,,0.07692307692307693,0.0625,0.21428571428571427,0.18604651162790697,0.06666666666666667,,0.6,0.3559322033898305,0.42857142857142855,0.5,0.8888888888888888,0.11864406779661017,0.14285714285714285,0.2,,0.1016949152542373,0.5,0.5,0.1864406779661017,0.2727272727272727,0.2727272727272727,1.0,0.23728813559322035,0.2857142857142857,0.2857142857142857,0.75,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,,0.3125,0.4,0.125,0.375,0.5,0.7796610169491526,0.3076923076923077,0.5617939655172413,0.62056,0.5631533333333334,0.06451612903225806,0.10810810810810811,,0.1,0.48333333333333334,6.167647058823528,25.843999999999998,0.3091334894613583,,1.0,1.0,4.0,,,,,,,,0.3333333333333333,0.09090909090909091,0.5,,0.5,,,,,,,,1.0,,,,,,1.0,,False,,,,,,1.0,
1628464,1610612745,Daniel Theis,Daniel Theis,1628464,HOU,30777.0,513,-207,1048,1064,225,213,106,2112,41,56,10.0,17.0,12.0,14.0,8.0,18.0,4.0,13.0,6.0,17.0,1.0,3.0,16.0,56.0,1.0,3.0,4.0,12.0,53,87,22.0,73.0,22,194,1200,10.0,17.0,1.0,4.0,3.0,26.0,16.0,20,5.0,15.0,9.0,56,84.0,22,66.0,,14.0,55.0,16.0,5.0,7.0,9.0,16.0,8.0,6.0,41.0,12.0,16.0,,47,38.0,86,28.0,114,2.0,11.0,8.0,18.0,4.0,12.0,11.0,6.0,1.0,29.0,7.0,32.0,57,,1.0,38,4.0,33,3.0,14,,4.0,13.0,12.0,1.0,13.0,7.0,,56,225,5.0,4.0,0.7924528301886793,0.9130434782608695,1.0,0.3013698630136986,0.25,0.3333333333333333,0.3055555555555556,0.6091954022988506,0.5882352941176471,0.8,0.5375,0.5476190476190477,0.6714285714285714,0.5542857142857143,0.5652173913043478,0.7,0.45625,0.05747126436781609,0.07142857142857142,0.05555555555555555,17.616580310880828,0.6206896551724138,,0.14960629921259844,0.06896551724137931,0.17343173431734318,0.04460966542750929,0.1619047619047619,0.05588822355289421,0.05982905982905983,0.10526315789473684,0.04090909090909091,0.061224489795918366,0.12389380530973451,0.20238095238095238,0.12280701754385964,0.19069767441860466,0.10714285714285714,0.02564102564102564,0.5384615384615384,0.35,0.7321428571428571,0.7884615384615384,0.8048780487804879,0.1125,0.4444444444444444,0.47058823529411764,0.75,0.08125,0.3076923076923077,0.3076923076923077,0.10625,0.35294117647058826,0.35294117647058826,1.0,0.35,0.2857142857142857,0.2857142857142857,1.0,0.8095238095238095,0.5882352941176471,0.047619047619047616,0.14285714285714285,0.3333333333333333,0.4,0.8571428571428571,0.08571428571428572,0.34285714285714286,0.3333333333333333,0.80625,0.2909090909090909,0.5611345911949686,0.5841687499999999,0.5590735294117648,0.08187134502923976,0.14285714285714285,,0.13402061855670103,0.28865979381443296,5.154022988505747,25.76438356164383,0.21469465648854963,,1.0,1.0,1.0,3.0,,,3.0,5.0,,,0.045454545454545456,0.02564102564102564,0.2,1.0,0.3333333333333333,,,,6.0,,,,1.0,1.0,,,,,,,False,,1.0,,,,0.75,
1629645,1610612745,Kevin Porter Jr.,Kevin Porter Jr.,1629645,HOU,105297.0,1755,-219,3689,3673,983,959,367,7362,111,184,10.0,11.0,27.0,40.0,33.0,107.0,26.0,73.0,18.0,40.0,9.0,8.0,126.0,337.0,9.0,17.0,41.0,113.0,170,364,144.0,377.0,116,888,4269,13.0,17.0,13.0,26.0,9.0,74.0,41.0,89,45.0,121.0,45.0,262,94.0,246,219.0,213.0,14.0,337.0,126.0,31.0,191.0,159.0,350.0,130.0,155.0,859.0,22.0,15.0,1.0,103,102.0,208,38.0,246,6.0,63.0,34.0,129.0,24.0,84.0,47.0,45.0,3.0,176.0,46.0,58.0,144,1.0,10.0,162,6.0,182,19.0,69,10.0,16.0,17.0,11.0,6.0,18.0,9.0,,259,977,20.0,14.0,0.27647058823529413,0.2883435582822086,0.5069444444444444,0.3819628647214854,0.5,0.371900826446281,0.3819628647214854,0.46703296703296704,0.7647058823529411,0.4606741573033708,0.5209176788124157,0.7558139534883721,0.5166666666666667,0.543451652386781,0.7708333333333334,0.5413223140495868,0.5087719298245614,0.08516483516483517,0.10326086956521739,0.11214953271028037,24.350171652770964,0.7329545454545454,0.008849557522123894,0.11710677382319173,0.019404915912031046,0.11935110081112399,0.02549246813441483,0.1182237600922722,0.022616136919315404,0.02247191011235955,0.020338983050847456,0.028169014084507043,0.013071895424836602,0.07142857142857142,0.12181303116147309,0.19230769230769232,0.1130030959752322,0.1382488479262673,0.015789473684210527,0.5,0.2483130904183536,0.6032608695652174,0.6727272727272727,0.3333333333333333,0.14439946018893388,0.308411214953271,0.3473684210526316,0.18181818181818182,0.09851551956815115,0.3561643835616438,0.3561643835616438,0.05398110661268556,0.45,0.45,0.8888888888888888,0.45479082321187586,0.37388724035608306,0.3761194029850746,0.4523809523809524,0.2558139534883721,0.9090909090909091,0.20930232558139536,0.3953488372093023,0.5294117647058824,0.19047619047619047,0.675,0.0380952380952381,0.5380952380952381,0.36283185840707965,0.757085020242915,0.37388724035608306,0.5242898648648648,0.5285214285714286,0.501430861244019,0.0986267166042447,0.16666666666666666,0.025839793281653745,0.08333333333333333,0.29504504504504503,6.77912087912088,25.97135278514589,0.2664678774735701,26.0,4.0,29.0,3.0,29.0,8.0,2.0,6.0,17.0,1.0,,0.03125,0.00819672131147541,0.3,0.5555555555555556,0.5,4.0,0.4444444444444444,0.75,8.0,,1.0,1.0,,,,2.0,0.005305039787798408,0.005934718100890208,1.0,,False,,10.0,,,,0.15384615384615385,
