EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,Fg2aBlocked,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,FTDefRebounds,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyFG2M,PtsUnassisted3s,AtRimAssists,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyFg2Pct,DefArc3ReboundPct,AtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShortMidRangeFGA,OffThreePtRebounds,OffRebounds,ShortMidRangePctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,PenaltyFtPoints,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,SecondChanceFG2A,FTOffRebounds,OffFTReboundPct,SelfOReb,SelfORebPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,LostBallSteals,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,HeaveAttempts,BlockedArc3,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Offensive Fouls,Corner3PctBlocked,SecondChanceCorner3PctAssisted,Charge Fouls,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes,Clear Path Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips
1626153,1610612737,Delon Wright,Delon Wright,1626153,ATL,1265.0,21.0,-20.0,46,45,25,14,2.0,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,53.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,25,1.0,1.0,0.5,1.0,0.5,1.0,0.8333333333333334,1.5,0.8333333333333334,1.5,0.6666666666666666,10.416666666666668,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6052166666666666,0.40845,0.594,0.6,0.4,24.8,0.5434782608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627789,1610612737,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,ATL,1310.0,22.0,-13.0,50,48,33,27,3.0,98,,3.0,2.0,2.0,,4.0,,,,3.0,1.0,6.0,5.0,49.0,,,,5.0,,3.0,4.0,,1.0,2.0,3.0,,1.0,8.0,,,,1.0,,33,,1.0,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,0.25,,0.6666666666666666,20.754716981132074,0.3333333333333333,,,0.2222222222222222,0.4444444444444444,,,,,,,0.2857142857142857,1.0,,0.6238611111111111,,0.6282642857142857,,0.7000000000000001,24.400000000000002,0.66,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.2,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,0.1111111111111111,0.25,0.25,0.3333333333333333,0.5,0.25,0.5,0.5,1.0,0.2857142857142857,0.5,0.42857142857142855,0.1,0.25,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629629,1610612737,Cam Reddish,Cam Reddish,1629629,ATL,830.0,14.0,-26.0,27,29,3,8,1.0,56,,,1.0,,,,,,1.0,4.0,,1.0,2.0,42.0,,,,,,,,,,,,,,,,,,,2.0,3,1.0,,,,,0.25,0.2,,0.2,,0.2,17.857142857142854,,,,0.2,,,,,,,,,0.2,,0.4234,,,,16.825,23.0,0.1111111111111111,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.5,0.8,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630536,1610612737,Sharife Cooper,Sharife Cooper,1630536,ATL,2315.0,39.0,-35.0,82,83,42,33,6.0,165,2.0,8.0,2.0,,1.0,4.0,,,2.0,8.0,1.0,6.0,7.0,89.0,,,,4.0,2.0,,4.0,1.0,3.0,2.0,5.0,1.0,1.0,12.0,1.0,3.0,1.0,5.0,1.0,42,1.0,,0.16666666666666666,,0.16666666666666666,0.25,0.25,,0.25,,0.42857142857142855,21.59090909090909,0.5714285714285714,0.25,0.4,0.14285714285714285,0.2857142857142857,0.25,0.25,,,,,,1.0,0.25,0.593475,,0.5756785714285714,,1.825,24.700000000000003,0.5121951219512195,3.0,,,4.0,,3.0,1.0,5.0,3.0,1.0,2.0,3.0,5.0,5.0,,,2.0,1.0,1.0,,,5.0,0.25,0.35714285714285715,0.35714285714285715,0.375,0.375,0.4,0.21428571428571427,0.125,0.16666666666666666,0.25,0.3333333333333333,,0.2,,,,0.42857142857142855,,0.5714285714285714,,,0.7142857142857143,,,2.0,,,0.5,0.5,,,,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,0.3333333333333333,0.09090909090909091,0.5,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203476,1610612737,Gorgui Dieng,Gorgui Dieng,203476,ATL,1244.0,21.0,-35.0,41,42,3,20,3.0,83,1.0,1.0,,,2.0,6.0,1.0,1.0,2.0,4.0,2.0,6.0,10.0,58.0,1.0,1.0,3.0,1.0,,6.0,6.0,2.0,,,,,,,,,,,3.0,3,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,1.5,0.5,1.5,0.6,22.727272727272727,0.1,1.0,1.0,,0.6,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,0.7,0.3333333333333333,0.5066900000000001,0.56475,0.51675,0.3,8.775,25.349999999999998,0.07317073170731707,,,,1.0,,,1.0,3.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,,,1.0,,,3.0,1.0,1.5,1.5,0.25,,,1.0,0.125,0.2222222222222222,,1.0,,,,,,,,1.0,,,0.3,1.0,1.0,4.0,,2.0,1.0,1.0,,0.1,1.0,1.0,1.0,,1.0,,,,,,,,0.16666666666666666,1.0,,1.0,2.0,1.0,1.0,0.5,0.07692307692307693,0.041666666666666664,0.16666666666666666,0.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,582.0,10.0,-1.0,21,21,9,8,2.0,42,,,,,,,,,,,,,1.0,19.0,,,,,,,,,,,,,,,,,,1.0,1.0,9,,,,,,,,,0.5,,,8.695652173913043,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,0.5,,,1.0,,0.2,0.1,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630219,1610612737,Skylar Mays,Skylar Mays,1630219,ATL,1158.0,19.0,-14.0,44,42,36,18,3.0,86,1.0,1.0,2.0,1.0,,1.0,,1.0,2.0,2.0,1.0,3.0,7.0,42.0,,1.0,,2.0,,3.0,1.0,,,1.0,1.0,,,3.0,,1.0,1.0,1.0,2.0,36,,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.7,,0.7,,0.6,12.765957446808512,0.2,1.0,1.0,0.4,0.2,,,,1.0,,,0.25,0.8,,0.52081,,0.5160875,,10.75,24.166666666666668,0.8181818181818182,1.0,1.0,1.0,1.0,,2.0,1.0,7.0,,1.0,1.0,1.0,2.0,2.0,,,,,1.0,,,7.0,0.5,0.875,0.875,,,,0.09090909090909091,0.1111111111111111,0.1,,,0.25,,0.5,0.5,1.0,0.25,1.0,0.25,,,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,,0.2,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,0.14285714285714285,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,1427.0,24.0,-21.0,51,52,32,19,4.0,103,2.0,2.0,1.0,,2.0,4.0,,,2.0,5.0,2.0,5.0,12.0,53.0,,,,4.0,,6.0,4.0,2.0,,1.0,1.0,,,3.0,,,,,1.0,32,,1.0,0.4,,0.4,0.4,0.5,,0.5,,0.5,21.818181818181817,0.2,1.0,1.0,0.1,0.4,0.5,0.5,1.0,,,,,0.7,0.5,0.501125,,0.4677928571428572,,11.14,24.580000000000002,0.6274509803921569,1.0,,,4.0,2.0,3.0,2.0,10.0,1.0,1.0,5.0,1.0,7.0,7.0,,,,,2.0,4.0,1.0,10.0,0.5,0.5714285714285714,0.5555555555555556,0.2,,,0.1111111111111111,0.5,0.3157894736842105,,,0.3333333333333333,0.5,,,,0.14285714285714285,,0.5714285714285714,0.09090909090909091,0.16666666666666666,0.8333333333333334,,2.0,4.0,1.0,1.0,1.0,1.0,0.5,0.2,,,,1.0,2.0,1.0,,,,,,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,,,,,,,0.1,2.0,,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,326.0,5.0,-2.0,10,12,5,1,1.0,22,,,,,,,,,,2.0,,,1.0,10.0,,,,,,,,,,,,,,,,,,1.0,,5,,,,,,,,,0.16666666666666666,,,36.36363636363637,,,,,,,,,,,,,,,0.35005,0.2664,0.2664,,5.6,,0.5,,,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,2.0,2.0,,1.0,,,0.25,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,41.0,1.0,1.0,2,2,2,2,,4,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,2.0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
