EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,Travels,Charge Fouls Drawn,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallSteals,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,FTOffRebounds,Technical Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,OffFTReboundPct,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,3SecondViolations,on,OffensiveGoaltends,LongMidRangePctBlocked,OffLongMidRangeReboundPct
1626174,1610612745,Christian Wood,Christian Wood,1626174,HOU,18702.0,312,-59.0,647,642,177,192,80.0,1289,42.0,58.0,10.0,12.0,13.0,20.0,14.0,28.0,2.0,9.0,1.0,5.0,1.0,14.0,50.0,2.0,3.0,14.0,58.0,95.0,15.0,55.0,34.0,195.0,786,10.0,14.0,2.0,7.0,27.0,18.0,30.0,3.0,15.0,16.0,61.0,78.0,38.0,39.0,6.0,16.0,1.0,1.0,48.0,13.0,3.0,10.0,13.0,23.0,10.0,3.0,9.0,1.0,59.0,13.0,9.0,27.0,49.0,12.0,88.0,22.0,110.0,3.0,5.0,5.0,9.0,3.0,4.0,8.0,1.0,5.0,17.0,1.0,5.0,12.0,25.0,2.0,1.0,4.0,2.0,52.0,8.0,54.0,4.0,22.0,7.0,11.0,6.0,5.0,11.0,5.0,1.0,1.0,61.0,177,2.0,7.0,0.6724137931034483,0.78,0.8666666666666667,0.2727272727272727,0.2,0.2592592592592592,0.6105263157894737,0.7142857142857143,0.6,0.5366666666666666,0.625,0.5,0.5571428571428572,0.6428571428571429,0.5169491525423728,0.3666666666666666,0.031578947368421,0.0344827586206896,0.0357142857142857,26.08695652173913,0.5294117647058824,0.7058823529411765,0.298780487804878,0.0692307692307692,0.2,0.0680628272251308,0.2541806020066889,0.0685358255451713,0.0952380952380952,0.0576923076923076,0.0649350649350649,0.081081081081081,0.2950819672131147,0.3333333333333333,0.2142857142857142,0.2285714285714285,0.1,0.0410958904109589,0.4545454545454545,0.3866666666666666,0.7241379310344828,0.75,0.6666666666666666,0.1866666666666666,0.5,0.5185185185185185,0.7857142857142857,0.06,0.2222222222222222,0.2222222222222222,0.0333333333333333,0.2,0.2,1.0,0.3333333333333333,0.28,0.28,0.8571428571428571,0.75,0.8333333333333334,0.1,0.125,0.4444444444444444,0.65,0.0222222222222222,0.3111111111111111,0.2142857142857142,0.7533333333333333,0.2708333333333333,0.5456848993288591,0.615125,0.5322659090909091,0.1309523809523809,0.1946902654867256,0.1384615384615384,0.3128205128205128,5.105263157894737,26.19090909090909,0.2735703245749614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,5546.0,92,2.0,193,192,68,57,26.0,385,7.0,9.0,2.0,2.0,2.0,3.0,,3.0,3.0,5.0,2.0,9.0,2.0,1.0,5.0,,,2.0,10.0,17.0,3.0,14.0,8.0,37.0,217,3.0,3.0,2.0,,6.0,5.0,8.0,1.0,4.0,2.0,15.0,16.0,4.0,6.0,3.0,2.0,,,5.0,1.0,2.0,4.0,2.0,6.0,2.0,,3.0,1.0,14.0,2.0,1.0,8.0,4.0,2.0,14.0,3.0,17.0,,1.0,1.0,3.0,2.0,2.0,4.0,,1.0,7.0,,3.0,5.0,8.0,,,,,8.0,1.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,,15.0,68,,1.0,0.8,0.8888888888888888,0.6666666666666666,0.2142857142857142,0.25,0.2142857142857142,0.5882352941176471,1.0,0.625,0.4677419354838709,0.6,0.5416666666666666,0.5285714285714286,0.6,0.5769230769230769,0.4516129032258064,0.1176470588235294,0.1111111111111111,0.3333333333333333,18.75,0.4285714285714285,0.2857142857142857,0.1025641025641025,0.0217391304347826,0.1666666666666666,0.0377358490566037,0.1379310344827586,0.0303030303030303,0.04,,0.05,,0.1578947368421052,0.0714285714285714,,0.1875,0.125,,0.5,0.2903225806451613,0.7777777777777778,0.875,0.8571428571428571,0.0967741935483871,,,,0.1612903225806451,0.6,0.6,0.2903225806451613,0.2222222222222222,0.2222222222222222,1.0,0.1612903225806451,0.2,0.2,,0.4,1.0,0.5,,0.25,0.6666666666666666,0.1666666666666666,0.1666666666666666,,0.7419354838709677,0.2,0.5569032258064516,0.6359375,0.5360083333333333,0.1176470588235294,0.2,0.1621621621621621,0.4054054054054054,7.658823529411764,24.27857142857143,0.3523316062176165,2.0,1.0,1.0,1.0,0.6666666666666666,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629645,1610612745,Kevin Porter Jr.,Kevin Porter Jr.,1629645,HOU,6763.0,113,5.0,235,239,52,63,31.0,474,4.0,8.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,4.0,1.0,5.0,,7.0,28.0,1.0,1.0,8.0,7.0,22.0,8.0,33.0,12.0,50.0,265,1.0,1.0,3.0,2.0,10.0,2.0,6.0,1.0,8.0,3.0,10.0,4.0,10.0,15.0,9.0,2.0,,,28.0,7.0,5.0,15.0,13.0,28.0,10.0,3.0,12.0,3.0,69.0,3.0,1.0,7.0,6.0,,13.0,4.0,17.0,1.0,3.0,,12.0,1.0,9.0,3.0,1.0,3.0,15.0,,4.0,1.0,5.0,,,,,15.0,,18.0,,5.0,1.0,,,,,,,,10.0,52,,1.0,0.2857142857142857,0.3333333333333333,0.625,0.2424242424242424,0.125,0.2424242424242424,0.3181818181818182,1.0,0.3333333333333333,0.3454545454545454,1.0,0.25,0.3968253968253968,1.0,0.3125,0.6,0.2272727272727272,0.125,0.4,28.676470588235293,0.8,,0.0869565217391304,0.0222222222222222,0.1428571428571428,0.0405405405405405,0.1101694915254237,0.0336134453781512,0.0526315789473684,,0.0327868852459016,0.0769230769230769,0.0666666666666666,0.0689655172413793,0.2,0.1842105263157894,,0.0303030303030303,,0.1454545454545454,0.5,0.5714285714285714,0.5,0.1818181818181818,0.2,0.3333333333333333,,0.0727272727272727,0.25,0.25,0.0909090909090909,0.2,0.2,1.0,0.509090909090909,0.25,0.2592592592592592,0.5714285714285714,0.25,1.0,,0.25,0.0714285714285714,1.0,,0.5714285714285714,0.125,0.7454545454545455,0.25,0.5207909090909091,0.5703750000000001,0.4637642857142857,0.1129032258064516,0.1851851851851851,0.2,0.2,7.040909090909093,25.430303030303037,0.2212765957446808,2.0,,,,,0.5,,1.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,0.6666666666666666,0.0303030303030303,0.0357142857142857,0.5,1.0,1.0,0.0571428571428571,,,,,,,,,,,,,True,,,
1629717,1610612745,Armoni Brooks,Armoni Brooks,1629717,HOU,41396.0,690,-69.0,1423,1414,425,426,183.0,2837,18.0,25.0,1.0,1.0,8.0,12.0,4.0,9.0,1.0,4.0,8.0,29.0,9.0,56.0,184.0,9.0,28.0,60.0,23.0,38.0,64.0,213.0,16.0,254.0,1631,1.0,3.0,14.0,2.0,19.0,12.0,21.0,30.0,69.0,6.0,120.0,30.0,16.0,156.0,36.0,,,1.0,183.0,56.0,3.0,32.0,17.0,49.0,13.0,4.0,25.0,5.0,115.0,6.0,5.0,43.0,24.0,2.0,69.0,12.0,81.0,,21.0,17.0,14.0,3.0,7.0,9.0,,7.0,23.0,2.0,6.0,35.0,60.0,,2.0,1.0,1.0,18.0,2.0,19.0,3.0,7.0,1.0,7.0,3.0,4.0,8.0,4.0,,,120.0,425,3.0,,0.6521739130434783,0.6521739130434783,0.8125,0.3004694835680751,0.4347826086956521,0.3018867924528302,0.6052631578947368,0.3333333333333333,0.5714285714285714,0.4741035856573705,0.5,0.6333333333333333,0.490272373540856,0.5277777777777778,0.6467391304347826,0.848605577689243,0.0789473684210526,0.12,,17.20958819913952,0.6086956521739131,0.0425531914893617,0.075,0.0174216027874564,0.1319018404907975,0.014251781472684,0.1037151702786377,0.0155367231638418,0.0066225165562913,0.0373831775700934,0.0148809523809523,0.0117647058823529,0.0656934306569343,0.0862068965517241,0.0746268656716417,0.1302521008403361,0.1363636363636363,,0.5,0.099601593625498,0.72,0.8181818181818182,0.6666666666666666,0.0358565737051792,0.4444444444444444,0.4444444444444444,0.75,0.0159362549800796,0.25,0.25,0.1155378486055776,0.2758620689655172,0.2857142857142857,0.875,0.7330677290836654,0.3043478260869565,0.3043478260869565,0.8035714285714286,0.0588235294117647,1.0,1.0,0.5294117647058824,0.1333333333333333,0.6666666666666666,0.1,0.6666666666666666,0.4666666666666667,0.9482071713147412,0.3060109289617486,0.540229919678715,0.4984318181818182,0.5275662921348315,0.03125,0.1666666666666666,0.0748031496062992,0.4724409448818897,4.976315789473684,26.43896713615024,0.2986647926914968,5.0,2.0,2.0,1.0,,0.2941176470588235,0.2222222222222222,1.0,4.0,5.0,1.0,4.0,3.0,2.0,1.0,0.3571428571428571,0.0046948356807511,,0.2,1.0,0.4444444444444444,0.0046728971962616,2.0,1.0,3.0,1.0,1.0,0.0344827586206896,0.0227272727272727,1.0,,,,,True,,,
1629726,1610612745,Garrison Mathews,Garrison Mathews,1629726,HOU,17762.0,296,-7.0,609,602,171,169,76.0,1211,8.0,13.0,3.0,4.0,1.0,1.0,1.0,5.0,,,4.0,21.0,4.0,21.0,46.0,2.0,3.0,10.0,9.0,18.0,25.0,67.0,24.0,117.0,690,4.0,5.0,5.0,,17.0,2.0,3.0,5.0,14.0,7.0,26.0,14.0,4.0,75.0,,,,,46.0,21.0,5.0,4.0,5.0,9.0,4.0,1.0,4.0,,23.0,6.0,,15.0,13.0,3.0,31.0,6.0,37.0,1.0,8.0,7.0,4.0,1.0,3.0,4.0,1.0,1.0,8.0,1.0,2.0,13.0,27.0,1.0,,1.0,,26.0,,27.0,,5.0,2.0,4.0,2.0,2.0,4.0,2.0,,,26.0,171,5.0,2.0,0.7777777777777778,0.7777777777777778,1.0,0.373134328358209,0.3571428571428571,0.373134328358209,0.5,0.8,0.6666666666666666,0.5470588235294118,0.85,0.5588235294117647,0.6052631578947368,0.85,0.5952380952380952,0.788235294117647,0.2777777777777778,0.2307692307692307,0.4,14.862914862914865,0.5,0.12,0.0822784810126582,,0.1063829787234042,0.031413612565445,0.0936454849498327,0.0197368421052631,,,0.0335570469798657,0.0238095238095238,0.044776119402985,0.0701754385964912,0.1764705882352941,0.1111111111111111,0.0909090909090909,0.0238095238095238,0.5,0.1529411764705882,0.6153846153846154,0.8,0.75,0.0588235294117647,0.2,0.3333333333333333,1.0,,,,0.2470588235294117,0.1904761904761904,0.2,1.0,0.5411764705882353,0.4565217391304347,0.4883720930232558,1.0,0.4,0.75,1.0,0.2,0.0588235294117647,1.0,0.2352941176470588,0.5882352941176471,0.3,0.9411764705882352,0.4565217391304347,0.5693317647058824,0.656575,0.5521294117647058,0.1075268817204301,0.217391304347826,0.1452991452991453,0.2222222222222222,3.088888888888889,25.90298507462687,0.2807881773399014,3.0,2.0,1.0,5.0,,0.3,0.5,1.0,2.0,3.0,4.0,1.0,,5.0,5.0,0.6,0.0597014925373134,0.0652173913043478,0.3333333333333333,1.0,1.0,0.0714285714285714,,,2.0,,,0.0476190476190476,,1.0,2.0,,,,True,,,
1630231,1610612745,Kenyon Martin Jr.,Kenyon Martin Jr.,1630231,HOU,21324.0,355,-27.0,724,719,246,236,102.0,1443,43.0,65.0,17.0,21.0,15.0,22.0,7.0,17.0,,,3.0,9.0,2.0,6.0,23.0,,1.0,4.0,50.0,82.0,9.0,32.0,18.0,145.0,826,19.0,24.0,,4.0,42.0,19.0,33.0,2.0,6.0,5.0,49.0,56.0,44.0,27.0,,16.0,,,23.0,6.0,12.0,8.0,17.0,25.0,12.0,5.0,8.0,,67.0,10.0,10.0,29.0,14.0,4.0,47.0,21.0,68.0,3.0,6.0,6.0,2.0,,,4.0,2.0,2.0,6.0,3.0,1.0,14.0,20.0,,,2.0,1.0,23.0,2.0,29.0,5.0,16.0,1.0,7.0,4.0,3.0,7.0,3.0,1.0,1.0,49.0,246,1.0,2.0,0.56,0.6666666666666666,1.0,0.28125,0.3333333333333333,0.28125,0.6097560975609756,0.7916666666666666,0.5757575757575758,0.5570175438596491,0.7916666666666666,0.5641025641025641,0.5753968253968254,0.8076923076923077,0.5697674418604651,0.2807017543859649,0.1463414634146341,0.1384615384615384,0.1764705882352941,15.770609318996415,0.3333333333333333,0.1818181818181818,0.0864197530864197,0.0699300699300699,0.1666666666666666,0.045045045045045,0.1279761904761904,0.0547945205479452,0.050632911392405,0.1111111111111111,0.04,0.0638297872340425,0.0294117647058823,0.0754716981132075,0.1951219512195122,0.1416666666666666,0.2222222222222222,0.0697674418604651,0.4285714285714285,0.5701754385964912,0.6615384615384615,0.7678571428571429,0.5581395348837209,0.1491228070175438,0.4117647058823529,0.5,0.5714285714285714,,,,0.0789473684210526,0.3333333333333333,0.3333333333333333,1.0,0.2017543859649122,0.2608695652173913,0.2608695652173913,1.0,0.875,0.8095238095238095,0.2941176470588235,,0.5641025641025641,0.6818181818181818,0.0512820512820512,0.1025641025641025,0.25,0.8508771929824561,0.2608695652173913,0.5621144736842105,0.5817571428571429,0.5370320512820512,0.128,0.1720430107526881,0.2896551724137931,0.3379310344827586,2.598780487804877,25.340625,0.3397790055248619,,1.0,,,,,0.5,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,0.03125,,,,,,True,,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,15043.0,251,-52.0,514,507,121,138,61.0,1021,41.0,57.0,12.0,13.0,9.0,12.0,9.0,26.0,,,3.0,9.0,,2.0,12.0,1.0,,1.0,50.0,83.0,5.0,21.0,22.0,137.0,604,12.0,13.0,4.0,4.0,31.0,10.0,19.0,,1.0,12.0,32.0,34.0,66.0,15.0,,16.0,,,12.0,2.0,7.0,21.0,23.0,44.0,21.0,2.0,18.0,3.0,111.0,6.0,9.0,25.0,14.0,3.0,42.0,15.0,57.0,4.0,12.0,4.0,6.0,2.0,3.0,9.0,1.0,3.0,15.0,1.0,3.0,16.0,40.0,2.0,,1.0,2.0,32.0,,32.0,6.0,14.0,5.0,6.0,2.0,3.0,7.0,5.0,,,32.0,121,1.0,4.0,0.34,0.4047619047619047,1.0,0.238095238095238,,0.238095238095238,0.6024096385542169,0.9230769230769232,0.5263157894736842,0.5528846153846154,0.7941176470588235,0.5,0.5854700854700855,0.8611111111111112,0.5714285714285714,0.2019230769230769,0.0843373493975903,0.0701754385964912,0.1153846153846153,22.719449225473323,0.4,0.1666666666666666,0.125,0.0865384615384615,0.2049180327868852,0.04,0.1666666666666666,0.0590551181102362,0.0185185185185185,0.2105263157894736,0.0434782608695652,0.0285714285714285,0.0816326530612244,0.1739130434782608,0.1176470588235294,0.202020202020202,0.217391304347826,0.0952380952380952,0.7142857142857143,0.5480769230769231,0.7192982456140351,0.7735849056603774,0.3902439024390244,0.25,0.3461538461538461,0.391304347826087,0.1111111111111111,,,,0.0865384615384615,0.3333333333333333,0.3333333333333333,1.0,0.1153846153846153,0.1666666666666666,0.1666666666666666,1.0,0.7647058823529411,0.9230769230769232,0.0833333333333333,0.0588235294117647,0.6,0.75,,0.05,,0.75,0.1666666666666666,0.5437961538461538,0.58345,0.497965,0.125,0.1538461538461538,0.2262773722627737,0.2335766423357664,3.125301204819276,24.866666666666667,0.235408560311284,3.0,,2.0,1.0,,0.1764705882352941,,1.0,,1.0,,8.0,,2.0,,0.25,,,0.3333333333333333,1.0,,,,,,1.0,,,,,,1.0,1.0,,True,,,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,16348.0,272,-36.0,554,543,164,152,73.0,1097,36.0,57.0,14.0,17.0,9.0,13.0,9.0,21.0,1.0,4.0,,,,5.0,16.0,2.0,1.0,4.0,46.0,82.0,5.0,16.0,34.0,141.0,651,15.0,20.0,2.0,8.0,38.0,10.0,18.0,1.0,4.0,14.0,37.0,32.0,60.0,12.0,3.0,20.0,,2.0,14.0,5.0,10.0,19.0,22.0,41.0,18.0,4.0,14.0,4.0,104.0,13.0,15.0,17.0,13.0,6.0,36.0,28.0,64.0,3.0,14.0,9.0,16.0,6.0,7.0,12.0,,9.0,28.0,6.0,10.0,34.0,51.0,,,3.0,2.0,45.0,6.0,45.0,5.0,19.0,6.0,18.0,11.0,7.0,19.0,9.0,1.0,,37.0,164,3.0,6.0,0.3478260869565217,0.4444444444444444,0.8,0.3125,0.25,0.3571428571428571,0.5609756097560976,0.75,0.5555555555555556,0.5459183673469388,0.6818181818181818,0.5227272727272727,0.597457627118644,0.7307692307692307,0.6379310344827587,0.1632653061224489,0.1219512195121951,0.1228070175438596,0.1428571428571428,22.848200312989047,0.5714285714285714,0.2727272727272727,0.1214953271028037,0.1293103448275862,0.1349206349206349,0.0878378378378378,0.1287553648068669,0.106060606060606,0.1641791044776119,0.0975609756097561,0.0775862068965517,0.125,0.0555555555555555,0.1290322580645161,0.2727272727272727,0.1428571428571428,0.119047619047619,0.0857142857142857,0.4736842105263157,0.5816326530612245,0.631578947368421,0.72,0.3888888888888889,0.2142857142857142,0.4285714285714285,0.5,0.1111111111111111,0.0408163265306122,0.25,0.25,,,,,0.1632653061224489,0.3125,0.3125,0.8,0.7727272727272727,0.8235294117647058,0.2142857142857142,0.0909090909090909,0.5909090909090909,0.6923076923076923,,0.1818181818181818,0.25,0.7448979591836735,0.3571428571428571,0.5459140625,0.5771999999999998,0.5309666666666667,0.1696428571428571,0.1979166666666666,0.2695035460992908,0.2624113475177305,3.7121951219512193,29.64375,0.296028880866426,,,2.0,3.0,1.0,,,,,,,5.0,,3.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,True,,,
201571,1610612745,D.J. Augustin,D.J. Augustin,201571,HOU,8124.0,135,-14.0,267,260,85,63,39.0,527,6.0,10.0,1.0,1.0,1.0,1.0,,2.0,,,4.0,6.0,1.0,5.0,19.0,2.0,1.0,8.0,6.0,12.0,9.0,25.0,12.0,51.0,316,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,9.0,3.0,11.0,6.0,6.0,18.0,9.0,,,,19.0,5.0,,6.0,9.0,15.0,6.0,3.0,5.0,1.0,39.0,1.0,1.0,6.0,4.0,,10.0,2.0,12.0,,2.0,1.0,6.0,1.0,6.0,2.0,,,8.0,,2.0,1.0,5.0,,1.0,,1.0,8.0,,13.0,,2.0,2.0,,,,,,,,11.0,85,,1.0,0.5,0.5,0.6666666666666666,0.36,0.2222222222222222,0.36,0.5,1.0,0.5,0.527027027027027,0.3333333333333333,0.3636363636363636,0.5833333333333334,0.3333333333333333,0.4230769230769231,0.6756756756756757,,,,16.025641025641026,0.75,,0.064516129032258,0.0185185185185185,0.0869565217391304,0.0125,0.0763358778625954,0.0149253731343283,0.03125,,0.0163934426229508,,0.0714285714285714,0.0476190476190476,0.0769230769230769,0.0925925925925925,0.0666666666666666,,,0.2702702702702703,0.6,0.6,0.5,0.054054054054054,,,,,,,0.1621621621621621,0.6666666666666666,0.6666666666666666,0.75,0.5135135135135135,0.2631578947368421,0.2631578947368421,0.6,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0909090909090909,1.0,0.0909090909090909,0.7272727272727273,0.125,0.945945945945946,0.2631578947368421,0.5424837837837838,0.4852166666666666,0.4834954545454545,0.075,0.1428571428571428,0.0392156862745098,0.2156862745098039,2.4916666666666667,25.439999999999998,0.3183520599250936,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,0.0384615384615384,,,2.0,,,,,,,,,,True,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,15927.0,265,-43.0,556,551,153,154,60.0,1107,26.0,38.0,2.0,3.0,4.0,8.0,6.0,16.0,1.0,2.0,2.0,2.0,1.0,17.0,45.0,4.0,5.0,9.0,33.0,56.0,19.0,47.0,19.0,142.0,656,2.0,5.0,4.0,,4.0,5.0,13.0,6.0,10.0,3.0,31.0,18.0,48.0,39.0,18.0,,,,45.0,17.0,9.0,24.0,13.0,37.0,11.0,2.0,19.0,5.0,87.0,2.0,2.0,9.0,3.0,1.0,13.0,4.0,17.0,,4.0,2.0,15.0,3.0,11.0,7.0,1.0,4.0,22.0,,5.0,4.0,12.0,,,,1.0,24.0,,28.0,8.0,16.0,1.0,2.0,,1.0,2.0,,,,31.0,153,3.0,1.0,0.2727272727272727,0.2727272727272727,0.6842105263157895,0.4042553191489361,0.6,0.4042553191489361,0.5892857142857143,0.4,0.3846153846153846,0.5970873786407767,0.2222222222222222,0.6086956521739131,0.6339285714285714,0.2222222222222222,0.5961538461538461,0.4563106796116505,0.1607142857142857,0.131578947368421,0.25,21.61290322580645,0.6818181818181818,0.0714285714285714,0.0223880597014925,0.0185185185185185,0.0697674418604651,0.0126582278481012,0.0456273764258555,0.0150375939849624,0.0363636363636363,,0.0153846153846153,,0.0196078431372549,0.0357142857142857,,0.0412371134020618,0.15625,,,0.3689320388349514,0.6842105263157895,0.7878787878787878,0.3076923076923077,0.1553398058252427,0.375,0.5,0.1666666666666666,0.0194174757281553,0.5,0.5,0.0194174757281553,1.0,1.0,1.0,0.4368932038834951,0.3777777777777777,0.3777777777777777,0.6470588235294118,0.3333333333333333,0.6666666666666666,0.5,0.4444444444444444,0.3478260869565217,0.5,0.0434782608695652,0.391304347826087,0.5555555555555556,0.8252427184466019,0.3777777777777777,0.5515155339805825,0.388425,0.4852652173913043,0.1441441441441441,0.25,0.028169014084507,0.2183098591549295,3.7142857142857135,26.927659574468088,0.2751798561151079,,1.0,2.0,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,True,,,
