EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Fg2aBlocked,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,HeaveAttempts,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,PtsUnassisted3s,LongMidRangeFGM,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,on,SecondChanceFtPoints,LongMidRangeAssists,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Arc3PctBlocked,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,520.0,9,-10,16,17,1.0,5.0,1.0,33,1.0,2.0,1.0,1.0,3.0,2.0,22,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,17.64705882352941,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.25,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.3809,0.4198,1.0,12.0,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,640.0,11,5,25,23,5.0,8.0,2.0,48,,,,,,,22,,,,,,2.0,2.0,2.0,2.0,1.0,,,,,4.0,,,,,,,,,3.7037037037037033,0.3333333333333333,,0.2222222222222222,,,,,,,,,,,,,0.2,2.0,2.0,2.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629683,1610612744,Quinndary Weatherspoon,Quinndary Weatherspoon,1629683,GSW,4405.0,73,-10,153,148,52.0,69.0,8.0,301,2.0,4.0,,11.0,16.0,30.0,185,2.0,2.0,4.0,18.0,7.0,5.0,12.0,14.0,15.0,,1.0,,1.0,1.0,51.0,0.8181818181818182,0.9,0.6875,1.0,0.5952380952380952,1.0,0.6818181818181818,1.0,15.527950310559005,0.15625,0.23333333333333334,0.1935483870967742,0.15384615384615385,0.18518518518518517,1.0,0.19047619047619047,0.5,0.5,1.0,,0.5300238095238096,0.5799000000000001,0.13333333333333333,3.1,0.33986928104575165,3.0,5.0,2.0,12.0,1.0,1.0,,2.0,2.0,3.0,0.6666666666666666,0.1111111111111111,0.2,9.0,12.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,11.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,5.0,5.0,3.0,4.0,1.0,11.0,2.0,1.0,0.2,0.2,1.0,0.7142857142857143,0.7857142857142857,0.23809523809523808,0.06666666666666667,0.03278688524590164,0.07692307692307693,0.07142857142857142,0.6666666666666666,0.1111111111111111,0.5714285714285714,0.75,0.75,0.7777777777777778,0.047619047619047616,0.19047619047619047,0.25,0.25,1.0,1.0,1.0,0.5,0.5714285714285714,1.0,0.2857142857142857,0.8095238095238095,0.25,0.4851285714285714,0.18181818181818182,0.23529411764705882,0.36666666666666664,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630228,1610612744,Jonathan Kuminga,Jonathan Kuminga,1630228,GSW,3635.0,61,5,127,124,39.0,60.0,8.0,251,,4.0,,10.0,17.0,50.0,154,1.0,2.0,5.0,16.0,3.0,2.0,7.0,8.0,6.0,,,,,,38.0,0.8,0.8,0.5882352941176471,0.5,0.7321428571428571,0.8333333333333334,0.8064516129032258,0.8333333333333334,24.444444444444443,0.07142857142857142,0.13043478260869565,0.09803921568627451,0.09090909090909091,0.15,,0.14285714285714285,,,,,0.5812839285714286,0.5576500000000001,0.1,3.452941176470588,0.30708661417322836,,2.0,,6.0,,,,1.0,,2.0,0.5,,0.1111111111111111,10.0,13.0,1.0,2.0,2.0,3.0,3.0,6.0,8.0,2.0,7.0,11.0,9.0,2.0,4.0,3.0,4.0,14.0,4.0,21.0,,8.0,6.0,2.0,1.0,1.0,,1.0,1.0,,1.0,3.0,1.0,7.0,10.0,2.0,5.0,,14.0,1.0,1.0,0.6363636363636364,0.6363636363636364,0.5,0.7142857142857143,0.875,0.39285714285714285,0.043478260869565216,0.020833333333333332,,0.1,,,0.4642857142857143,0.7692307692307693,0.9090909090909091,0.8,0.10714285714285714,0.2857142857142857,0.75,0.75,1.0,0.6666666666666666,0.5,1.0,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.8571428571428571,0.75,0.5517214285714286,0.16129032258064516,0.25,0.28,25.218181818181822,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.23529411764705882,0.15384615384615385,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,209.0,3,-11,7,6,5.0,5.0,,13,,,,,1.0,,13,,,,,1.0,,1.0,1.0,,,,,,,5.0,,,,,,,,,28.57142857142857,,1.0,1.0,,1.0,,,,,,,0.6355,,,1.7,0.7142857142857143,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,0.5,,,,,,,0.5,,0.5,1.0,,0.6355,,,,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,2376.0,40,3,82,81,32.0,35.0,5.0,163,1.0,3.0,2.0,2.0,7.0,8.0,100,,,,,3.0,5.0,8.0,8.0,2.0,,,,,,32.0,,,0.2857142857142857,,0.2,,0.3333333333333333,,13.793103448275863,0.29411764705882354,0.15789473684210525,0.2222222222222222,0.3333333333333333,0.1875,,0.3,0.3333333333333333,0.3333333333333333,,0.2,0.4458277777777778,,,9.142857142857142,0.3902439024390244,1.0,3.0,1.0,8.0,2.0,2.0,,,,,,0.16666666666666666,0.375,1.0,2.0,,,,,1.0,,2.0,1.0,,3.0,4.0,1.0,3.0,1.0,4.0,6.0,4.0,,,1.0,,2.0,2.0,,,,,,,,,4.0,4.0,,,,6.0,1.0,,,,0.3333333333333333,0.25,0.5,0.3,,,,,,,0.2,0.5,0.5,,0.1,0.2,,,,,,,,,0.25,0.5,,0.3098,,,0.75,40.300000000000004,,,,,,,,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,1.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,1149.0,19,5,42,41,21.0,24.0,2.0,83,2.0,3.0,,3.0,5.0,22.0,48,,,,2.0,2.0,1.0,3.0,4.0,,,1.0,,1.0,1.0,20.0,0.3333333333333333,0.3333333333333333,0.6,,0.5769230769230769,,0.6111111111111112,,40.90909090909091,0.125,0.15384615384615385,0.14285714285714285,,0.16666666666666666,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,,,0.4861192307692308,,,5.34,0.5,5.0,5.0,2.0,10.0,1.0,1.0,,,,,,0.5,,1.0,2.0,,,1.0,1.0,2.0,2.0,6.0,3.0,3.0,8.0,7.0,1.0,2.0,4.0,2.0,7.0,4.0,6.0,,6.0,2.0,,,,3.0,1.0,1.0,1.0,,,,6.0,10.0,,3.0,1.0,7.0,,0.6666666666666666,0.375,0.375,0.5,0.4166666666666667,0.4375,0.6153846153846154,0.125,0.06666666666666667,,0.2,,0.14285714285714285,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,,,,0.16666666666666666,1.0,0.5,0.7692307692307693,0.3333333333333333,0.46760833333333335,0.1875,0.375,0.3181818181818182,26.562500000000004,1.0,1.0,,,1.0,,,1.0,,,,,,0.25,,,,,0.5,0.5,1.0,,,,0.16666666666666666,0.3333333333333333,,2.0,1.0,,3.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629185,1610612744,Chris Chiozza,Chris Chiozza,1629185,GSW,2604.0,43,-8,90,87,35.0,43.0,5.0,177,1.0,2.0,2.0,4.0,6.0,14.0,107,,,,,1.0,2.0,4.0,4.0,4.0,,,,,,35.0,,,0.6666666666666666,,0.6363636363636364,,0.6363636363636364,,14.73684210526316,0.09523809523809523,0.1,0.0967741935483871,0.1111111111111111,0.125,,0.18181818181818182,0.5,0.5,,0.18181818181818182,0.48591818181818186,,,10.45,0.3888888888888889,4.0,9.0,4.0,23.0,1.0,,1.0,1.0,1.0,3.0,0.3333333333333333,,0.2,1.0,2.0,,,,1.0,,2.0,5.0,,2.0,5.0,,2.0,4.0,,,4.0,8.0,3.0,,5.0,2.0,5.0,4.0,1.0,,,,,2.0,,,3.0,,,,,4.0,1.0,0.5,0.4,0.4,0.5,0.5,0.5,0.45454545454545453,,,,,,,0.18181818181818182,0.5,0.5,,,0.45454545454545453,0.4,0.4,0.5,,,,0.25,,,0.6363636363636364,0.4,0.38385,,,0.2857142857142857,26.060000000000002,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,1565.0,26,-4,58,54,13.0,28.0,3.0,112,,,,1.0,2.0,16.0,67,,,,2.0,1.0,1.0,2.0,2.0,,,,,,,13.0,1.0,1.0,0.5,,0.875,,0.8888888888888888,,14.754098360655737,0.07692307692307693,0.08333333333333333,0.08,,0.09090909090909091,,,,,,,0.5073625,,,3.8,0.22413793103448276,1.0,1.0,1.0,2.0,,,,,,,,0.25,,1.0,2.0,,,,,2.0,2.0,4.0,,4.0,6.0,2.0,,,,,,,12.0,,4.0,2.0,,,,,,,,,,,1.0,2.0,,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.75,,,,,,,0.25,0.5,0.5,1.0,0.25,0.5,0.5,0.5,1.0,,,,,,,1.0,0.5,,0.1111111111111111,0.3333333333333333,,25.01666666666667,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,373.0,6,-5,10,10,,,1.0,20,,,1.0,1.0,2.0,2.0,12,,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,27.272727272727273,,,,,,,,,,,0.3333333333333333,0.49185000000000006,0.56835,,8.8,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,,,,,22.6,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
