EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FTOffRebounds,LostBallSteals,BadPassTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,Corner3PctBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Charge Fouls Drawn,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,DefensiveGoaltends,BlockedLongMidRange,3SecondViolations,on,BlockedCorner3
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,5968.0,99,31.0,200,199,46.0,41.0,23.0,399,5.0,10.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,7.0,15.0,1.0,2.0,1.0,18.0,186,1.0,4.0,2.0,2.0,4.0,4.0,10.0,4.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,7.0,3.0,1.0,1.0,1.0,1.0,18.0,2.0,5.0,4.0,10.0,1.0,15.0,7.0,22.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,4.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,46.0,0.7142857142857143,0.8333333333333334,1.0,0.5,0.5,0.4666666666666667,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.11764705882352941,0.26666666666666666,0.3,0.25,10.176991150442479,0.2,0.14285714285714285,0.17857142857142858,0.10416666666666667,0.09302325581395349,0.037037037037037035,0.1414141414141414,0.06862745098039216,0.05,0.3076923076923077,0.05128205128205128,0.25,0.11538461538461539,0.21428571428571427,0.11764705882352941,0.2,1.0,0.5882352941176471,0.5,0.7142857142857143,0.8,0.23529411764705882,0.5,0.6666666666666666,0.5,0.058823529411764705,0.11764705882352941,0.5,0.5,1.0,0.75,0.3333333333333333,1.0,0.5,0.7058823529411765,0.5,0.5208058823529411,0.5583,0.67305,0.05555555555555555,0.0625,0.1111111111111111,0.2222222222222222,5.08,26.35,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,76216.0,1270,220.0,2446,2452,547.0,516.0,279.0,4898,57.0,80.0,13.0,18.0,11.0,16.0,15.0,28.0,6.0,52.0,133.0,74.0,114.0,90.0,226.0,18.0,436.0,2727,14.0,21.0,51.0,14.0,22.0,86.0,104.0,44.0,264.0,22.0,132.0,52.0,3.0,45.0,33.0,78.0,18.0,15.0,31.0,7.0,7.0,189.0,33.0,27.0,62.0,49.0,11.0,122.0,62.0,184.0,12.0,45.0,29.0,25.0,2.0,12.0,5.0,3.0,37.0,4.0,37.0,84.0,3.0,37.0,4.0,31.0,14.0,22.0,19.0,22.0,10.0,83.0,536.0,0.7027027027027027,0.8253968253968254,0.9777777777777777,0.39823008849557523,0.4,0.6491228070175439,0.6666666666666666,0.6363636363636364,0.6147058823529412,0.5212765957446809,0.6076923076923076,0.615819209039548,0.53125,0.6142857142857143,0.6647058823529411,0.02631578947368421,0.0375,,14.166666666666666,0.6756756756756757,0.1375,0.07153284671532846,0.05410821643286573,0.1183206106870229,0.050381679389312976,0.09181141439205956,0.05199306759098787,0.11875,0.024896265560165973,0.05672268907563025,0.11574074074074074,0.043076923076923075,0.06944444444444445,0.1134020618556701,0.07017543859649122,0.45454545454545453,0.23529411764705882,0.7125,0.7402597402597403,0.7017543859649122,0.08235294117647059,0.5357142857142857,0.5357142857142857,0.6666666666666666,0.01764705882352941,0.3911764705882353,0.39097744360902253,0.3939393939393939,0.9807692307692307,0.3829787234042553,0.7222222222222222,0.24615384615384617,0.6875,0.9,0.3939393939393939,0.5750693215339233,0.6023599999999999,0.5876921875,0.039886039886039885,0.112,0.11697247706422019,0.19724770642201836,3.82719298245614,24.88893805309735,0.22363041700735894,2.0,38.0,93.0,2.0,7.0,7.0,20.0,5.0,19.0,10.0,23.0,7.0,26.0,2.0,17.0,43.0,7.0,6.0,1.0,1.0,2.0,16.0,20.0,6.0,3.0,10.0,3.0,3.0,3.0,3.0,1.0,2.0,7.0,1.0,0.2692307692307692,0.3953488372093023,0.004424778761061947,0.007518796992481203,0.034482758620689655,0.02040816326530612,0.0335195530726257,0.1323529411764706,0.3333333333333333,0.3333333333333333,1.0,0.2735294117647059,0.40860215053763443,0.40860215053763443,0.9736842105263158,0.15384615384615385,0.14893617021276595,0.2857142857142857,0.5,0.40425531914893614,0.2631578947368421,0.8,0.3076923076923077,0.35,0.35384615384615387,0.43478260869565216,,,,,,,,,,,,,,,,True,
1628373,1610612742,Frank Ntilikina,Frank Ntilikina,1628373,DAL,12915.0,215,41.0,432,431,88.0,90.0,49.0,863,3.0,10.0,1.0,2.0,,1.0,6.0,13.0,11.0,10.0,25.0,14.0,34.0,14.0,41.0,7.0,77.0,438,3.0,5.0,15.0,1.0,5.0,12.0,18.0,10.0,36.0,2.0,25.0,10.0,5.0,11.0,6.0,17.0,5.0,1.0,9.0,1.0,1.0,40.0,2.0,1.0,9.0,13.0,1.0,23.0,3.0,26.0,,11.0,7.0,5.0,1.0,4.0,1.0,,9.0,,9.0,19.0,2.0,10.0,,8.0,3.0,3.0,1.0,4.0,3.0,12.0,88.0,0.6428571428571429,0.6923076923076923,0.8571428571428571,0.34146341463414637,0.34146341463414637,0.4117647058823529,0.6,0.2,0.4666666666666667,0.6818181818181818,0.4583333333333333,0.4873417721518987,0.6818181818181818,0.46153846153846156,0.5466666666666666,0.14705882352941177,0.3,0.15384615384615385,18.0327868852459,0.5555555555555556,0.07142857142857142,0.10317460317460317,0.009433962264150943,0.10843373493975904,0.017241379310344827,0.10526315789473684,0.013513513513513514,0.023255813953488372,,0.0125,0.05128205128205128,0.11290322580645161,0.16,0.07575757575757576,,0.75,0.13333333333333333,0.3,0.42857142857142855,0.3333333333333333,0.17333333333333334,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.14666666666666667,0.3333333333333333,0.4,0.4,0.9,0.18181818181818182,0.5,0.08333333333333333,,0.68,0.4,0.50964,0.47667499999999996,0.45475,0.038461538461538464,0.08108108108108109,0.19480519480519481,0.15584415584415584,9.329411764705883,24.963414634146343,0.2037037037037037,5.0,4.0,16.0,,2.0,,,3.0,4.0,3.0,7.0,3.0,6.0,,3.0,7.0,1.0,6.0,,1.0,,4.0,4.0,2.0,1.0,3.0,1.0,,1.0,2.0,,,,,0.5,0.42857142857142855,0.024390243902439025,,,,0.027777777777777776,0.23529411764705882,0.45454545454545453,0.45454545454545453,0.8,0.21333333333333335,0.25,0.26666666666666666,0.75,,0.18181818181818182,,,0.36363636363636365,0.75,1.0,,,0.5833333333333334,0.42857142857142855,1.0,1.0,0.0625,,,,,,,,,,,,,True,
1628425,1610612742,Sterling Brown,Sterling Brown,1628425,DAL,10165.0,169,-9.0,344,343,93.0,83.0,35.0,687,4.0,8.0,1.0,3.0,1.0,3.0,,2.0,,4.0,13.0,4.0,10.0,7.0,28.0,2.0,31.0,349,1.0,3.0,4.0,1.0,3.0,10.0,4.0,4.0,21.0,2.0,12.0,4.0,2.0,5.0,5.0,10.0,1.0,4.0,4.0,1.0,,25.0,1.0,4.0,17.0,12.0,2.0,31.0,6.0,37.0,1.0,4.0,1.0,7.0,,1.0,3.0,,8.0,,6.0,19.0,,3.0,,2.0,1.0,1.0,,1.0,1.0,10.0,93.0,0.5,0.6666666666666666,1.0,0.25,0.25925925925925924,0.4,0.3333333333333333,0.3333333333333333,0.3815789473684211,0.3333333333333333,0.4444444444444444,0.3974358974358974,0.5,0.5,0.7368421052631579,0.2,0.125,0.5,12.176165803108809,0.875,0.16666666666666666,0.12371134020618557,0.043010752688172046,0.24285714285714285,0.011494252873563218,0.17365269461077845,0.027777777777777776,0.08823529411764706,0.03125,0.01639344262295082,0.13793103448275862,0.14583333333333334,0.05,0.20754716981132076,0.047619047619047616,1.0,0.21052631578947367,0.5,0.5714285714285714,0.5,0.05263157894736842,,,,,0.34210526315789475,0.3076923076923077,0.4,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9473684210526315,0.3333333333333333,0.5587783783783782,0.6216999999999999,0.5561277777777778,0.02564102564102564,0.09090909090909091,0.12903225806451613,0.3225806451612903,3.47,25.457142857142856,0.2703488372093023,,3.0,15.0,,,,2.0,,,2.0,4.0,,,2.0,2.0,6.0,2.0,,1.0,4.0,1.0,3.0,4.0,1.0,1.0,,,,,1.0,,,2.0,,,0.3333333333333333,0.14285714285714285,0.23076923076923078,0.14285714285714285,,,0.35294117647058826,,,,0.39473684210526316,0.2,0.21428571428571427,1.0,,,,,,,,0.2222222222222222,,0.4444444444444444,0.5,,,0.06666666666666667,,,,,,,,,,,,,True,
203493,1610612742,Reggie Bullock,Reggie Bullock,203493,DAL,114107.0,1902,270.0,3717,3725,914.0,842.0,401.0,7442,34.0,50.0,4.0,10.0,10.0,15.0,13.0,34.0,25.0,68.0,209.0,60.0,109.0,141.0,392.0,40.0,583.0,4059,10.0,25.0,96.0,18.0,32.0,143.0,92.0,28.0,417.0,8.0,209.0,68.0,10.0,49.0,34.0,83.0,15.0,19.0,28.0,15.0,6.0,200.0,17.0,16.0,100.0,96.0,12.0,208.0,33.0,241.0,6.0,41.0,31.0,23.0,3.0,17.0,2.0,,40.0,6.0,44.0,111.0,3.0,23.0,,48.0,10.0,13.0,6.0,14.0,4.0,142.0,903.0,0.7666666666666667,0.8214285714285714,0.9858156028368794,0.3596938775510204,0.3596938775510204,0.5504587155963303,0.4,0.5625,0.5419161676646707,0.647887323943662,0.5338983050847458,0.5517578125,0.6527777777777778,0.5604838709677419,0.782435129740519,0.09174311926605505,0.08,0.17647058823529413,13.22294216462683,0.575,0.10810810810810811,0.09421000981354269,0.020253164556962026,0.12738853503184713,0.017598343685300208,0.10864745011086474,0.01879271070615034,0.028925619834710745,0.010471204188481676,0.011396011396011397,0.09815950920245399,0.08492569002123142,0.10810810810810811,0.1234991423670669,0.02142857142857143,0.2857142857142857,0.0998003992015968,0.68,0.7391304347826086,0.7058823529411765,0.06786427145708583,0.38235294117647056,0.4642857142857143,0.8461538461538461,0.0499001996007984,0.4171656686626746,0.3253588516746411,0.3300970873786408,0.9705882352941176,0.14084507042253522,0.4,0.1271186440677966,0.6666666666666666,0.8822355289421158,0.3253588516746411,0.557268236472946,0.5274475000000001,0.5512688034188034,0.021653543307086614,0.08695652173913043,0.1646655231560892,0.24528301886792453,7.4688073394495405,24.65688775510204,0.24589722894807642,13.0,73.0,183.0,12.0,22.0,18.0,49.0,12.0,24.0,12.0,37.0,24.0,46.0,4.0,30.0,86.0,17.0,6.0,,6.0,,10.0,21.0,8.0,1.0,5.0,5.0,4.0,4.0,7.0,,1.0,11.0,2.0,0.5217391304347826,0.3488372093023256,0.015306122448979591,0.014354066985645933,,0.030120481927710843,0.03409090909090909,0.13861386138613863,0.52,0.52,0.8461538461538461,0.3652694610778443,0.3989071038251366,0.40555555555555556,1.0,0.25,0.30985915492957744,0.5454545454545454,1.0,0.3380281690140845,0.5,0.8333333333333334,0.4152542372881356,0.3673469387755102,0.3135593220338983,0.32432432432432434,1.0,1.0,0.01639344262295082,4.0,5.0,22.0,1.0,0.002544529262086514,,,,,,,,True,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,74121.0,1235,207.0,2411,2397,522.0,498.0,257.0,4808,78.0,114.0,8.0,13.0,20.0,27.0,95.0,186.0,82.0,26.0,90.0,215.0,382.0,43.0,122.0,81.0,640.0,2644,14.0,27.0,43.0,43.0,81.0,127.0,100.0,330.0,102.0,4.0,90.0,26.0,20.0,75.0,106.0,181.0,72.0,34.0,45.0,19.0,11.0,468.0,9.0,8.0,73.0,59.0,3.0,135.0,18.0,153.0,6.0,27.0,19.0,44.0,5.0,21.0,11.0,3.0,65.0,1.0,26.0,78.0,5.0,132.0,4.0,100.0,47.0,2.0,2.0,2.0,1.0,125.0,515.0,0.23255813953488372,0.2347417840375587,0.7906976744186046,0.3524590163934426,0.3524590163934426,0.56282722513089,0.5185185185185185,0.5308641975308642,0.5545634920634921,0.524390243902439,0.4642857142857143,0.5874769797421732,0.524390243902439,0.503968253968254,0.24206349206349206,0.05235602094240838,0.07017543859649122,0.05913978494623656,22.510181414291,0.676923076923077,0.046875,0.0891238670694864,0.015355086372360844,0.14455445544554454,0.01468189233278956,0.11311053984575835,0.014991181657848324,0.01282051282051282,0.015151515151515152,0.015659955257270694,0.056074766355140186,0.10679611650485436,0.10071942446043165,0.13709677419354838,0.027777777777777776,0.5,0.2261904761904762,0.6842105263157895,0.7358490566037735,0.21794871794871795,0.36904761904761907,0.510752688172043,0.5428571428571428,0.21052631578947367,0.1626984126984127,0.17857142857142858,0.28888888888888886,0.28888888888888886,0.6923076923076923,0.3170731707317073,0.6153846153846154,0.24107142857142858,0.7407407407407407,0.46825396825396826,0.28888888888888886,0.47155376984126973,0.5112722222222221,0.4704508928571429,0.0914179104477612,0.11407766990291263,0.0671875,0.1984375,8.60340314136126,25.141803278688514,0.21650767316466196,42.0,17.0,32.0,4.0,6.0,2.0,7.0,1.0,8.0,4.0,24.0,5.0,14.0,,6.0,31.0,23.0,27.0,,,1.0,8.0,33.0,19.0,3.0,5.0,15.0,17.0,7.0,,,,7.0,5.0,0.35714285714285715,0.1935483870967742,,,0.018518518518518517,0.019801980198019802,0.012048192771084338,0.16541353383458646,0.5121951219512195,0.5185185185185185,0.30952380952380953,0.06349206349206349,0.53125,0.53125,0.9411764705882353,0.375,0.14634146341463414,0.6666666666666666,0.75,0.1951219512195122,0.125,1.0,0.0625,0.2857142857142857,0.21428571428571427,0.16666666666666666,,,,3.0,1.0,3.0,2.0,0.016129032258064516,1.0,6.0,0.012195121951219513,,,,,True,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,71033.0,1184,237.0,2311,2318,637.0,536.0,247.0,4629,84.0,117.0,16.0,19.0,33.0,42.0,114.0,254.0,60.0,98.0,276.0,221.0,431.0,105.0,290.0,219.0,976.0,2536,23.0,41.0,76.0,64.0,121.0,342.0,38.0,404.0,78.0,30.0,276.0,98.0,25.0,169.0,144.0,313.0,81.0,63.0,135.0,26.0,8.0,770.0,12.0,20.0,122.0,136.0,31.0,289.0,33.0,322.0,14.0,43.0,31.0,104.0,24.0,48.0,31.0,3.0,152.0,10.0,38.0,77.0,4.0,232.0,1.0,292.0,116.0,14.0,6.0,17.0,8.0,334.0,627.0,0.08597285067873303,0.09223300970873786,0.24761904761904763,0.3620689655172414,0.3620689655172414,0.5127610208816705,0.5609756097560976,0.5289256198347108,0.5249653259361997,0.5350877192982456,0.5700483091787439,0.5722679200940071,0.5846153846153846,0.6245421245421245,0.40221914008321774,0.058004640371229696,0.06837606837606838,0.05511811023622047,38.81578947368421,0.6842105263157895,0.4696969696969697,0.21350078492935637,0.045662100456621,0.2454728370221328,0.01951219512195122,0.2275132275132275,0.030389363722697058,0.024193548387096774,0.07327586206896551,0.015945330296127564,0.17346938775510204,0.20069204152249134,0.2894736842105263,0.2648648648648649,0.038356164383561646,0.47058823529411764,0.1622746185852982,0.717948717948718,0.7706422018348624,0.10714285714285714,0.3522884882108183,0.44881889763779526,0.475,0.07017543859649122,0.08321775312066575,0.3828016643550624,0.35507246376811596,0.35507246376811596,0.24489795918367346,0.3333333333333333,0.8421052631578947,0.2028985507246377,0.7857142857142857,0.5644937586685159,0.35507246376811596,0.48291604166666663,0.49569032258064505,0.47821966019417467,0.14532019704433496,0.22264875239923224,0.0778688524590164,0.35040983606557374,8.185150812064968,26.77103448275863,0.27563825183903073,23.0,7.0,14.0,2.0,6.0,2.0,4.0,3.0,10.0,34.0,82.0,5.0,16.0,15.0,36.0,86.0,106.0,237.0,,,1.0,12.0,73.0,39.0,4.0,1.0,4.0,26.0,39.0,8.0,,,5.0,33.0,0.3125,0.4186046511627907,,,0.015873015873015872,,0.028409090909090908,0.1889763779527559,0.38333333333333336,0.40350877192982454,0.08695652173913043,0.019417475728155338,0.5,0.5,0.2857142857142857,0.125,0.10526315789473684,0.3333333333333333,0.5,0.17543859649122806,0.3,0.6666666666666666,0.01932367149758454,0.5,0.3961352657004831,0.4146341463414634,3.0,3.0,,7.0,3.0,4.0,2.0,0.006872852233676976,,1.0,0.05,1.0,1.0,,,True,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,25824.0,430,29.0,833,838,197.0,213.0,81.0,1671,15.0,29.0,1.0,3.0,4.0,6.0,14.0,29.0,39.0,30.0,96.0,42.0,97.0,36.0,112.0,27.0,219.0,870,3.0,9.0,10.0,7.0,18.0,54.0,60.0,24.0,87.0,,94.0,30.0,6.0,14.0,17.0,31.0,10.0,7.0,10.0,3.0,1.0,79.0,3.0,3.0,19.0,20.0,3.0,42.0,7.0,49.0,,13.0,6.0,11.0,1.0,4.0,6.0,,15.0,,12.0,27.0,,36.0,1.0,32.0,14.0,2.0,1.0,3.0,1.0,52.0,195.0,0.7142857142857143,0.7142857142857143,0.8055555555555556,0.32142857142857145,0.32727272727272727,0.4329896907216495,0.3333333333333333,0.3888888888888889,0.45933014354066987,0.1875,0.5340909090909091,0.4954545454545455,0.2,0.5638297872340425,0.5358851674641149,0.061855670103092786,0.1724137931034483,,25.29601722282024,0.7333333333333333,0.08823529411764706,0.08733624454148471,0.01507537688442211,0.10674157303370786,0.013392857142857142,0.09582309582309582,0.014184397163120567,0.016666666666666666,0.011904761904761904,0.017341040462427744,0.07792207792207792,0.061224489795918366,0.14814814814814814,0.140625,,0.3333333333333333,0.13875598086124402,0.5172413793103449,0.625,0.7333333333333333,0.13875598086124402,0.4827586206896552,0.4827586206896552,0.7857142857142857,0.18660287081339713,0.45933014354066987,0.3125,0.3157894736842105,0.7666666666666667,0.125,0.3333333333333333,0.13636363636363635,0.6666666666666666,0.6746411483253588,0.3191489361702128,0.5069925120772947,0.4694,0.5020916666666666,0.07339449541284404,0.1346153846153846,0.045662100456621,0.2465753424657534,10.491752577319588,26.495535714285722,0.23649459783913565,13.0,6.0,16.0,,1.0,2.0,3.0,1.0,14.0,9.0,23.0,1.0,15.0,1.0,11.0,26.0,7.0,21.0,2.0,2.0,1.0,7.0,5.0,5.0,,2.0,2.0,7.0,2.0,1.0,,,5.0,1.0,0.06666666666666667,0.4230769230769231,0.017857142857142856,0.010416666666666666,0.06666666666666667,0.01818181818181818,,0.02,0.3333333333333333,0.34210526315789475,0.6153846153846154,0.07655502392344497,0.375,0.4,1.0,1.0,0.041666666666666664,,,0.5833333333333334,0.07142857142857142,1.0,0.06818181818181818,0.6666666666666666,0.5227272727272727,0.391304347826087,1.0,1.0,0.0625,1.0,2.0,1.0,2.0,0.017543859649122806,,4.0,0.02564102564102564,,,,,True,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,6406.0,107,-7.0,207,212,52.0,59.0,13.0,419,6.0,10.0,,,2.0,3.0,5.0,9.0,16.0,5.0,15.0,17.0,35.0,6.0,17.0,5.0,57.0,234,1.0,1.0,2.0,4.0,6.0,14.0,6.0,28.0,15.0,,15.0,5.0,,9.0,5.0,14.0,4.0,1.0,5.0,2.0,2.0,33.0,1.0,,6.0,2.0,,8.0,1.0,9.0,,5.0,2.0,3.0,2.0,5.0,1.0,,8.0,,5.0,10.0,2.0,11.0,,6.0,3.0,,,,,14.0,52.0,0.17647058823529413,0.17647058823529413,0.8333333333333334,0.35294117647058826,0.35294117647058826,0.4857142857142857,1.0,0.6666666666666666,0.5,0.5,0.6363636363636364,0.5181818181818182,0.5,0.6363636363636364,0.3269230769230769,,,,28.378378378378375,0.375,,0.03571428571428571,,0.13953488372093023,0.025,0.08080808080808081,0.011494252873563218,,,,0.05555555555555555,0.04,,0.08108108108108109,,,0.19230769230769232,0.6,0.6,0.3333333333333333,0.17307692307692307,0.5555555555555556,0.5555555555555556,,0.3076923076923077,0.28846153846153844,0.3333333333333333,0.3333333333333333,0.8,,,0.2727272727272727,0.6666666666666666,0.5192307692307693,0.3333333333333333,0.4803201923076923,0.5235,0.5142227272727272,0.05454545454545454,0.07894736842105263,0.03508771929824561,0.24561403508771928,10.81142857142857,25.770588235294117,0.25120772946859904,6.0,1.0,2.0,,,,,,1.0,2.0,5.0,,1.0,,2.0,5.0,,3.0,,,,3.0,2.0,,,1.0,2.0,,,,,,,,,0.4,,,,,0.09090909090909091,0.5,0.375,0.375,0.16666666666666666,0.038461538461538464,0.5,0.5,1.0,,,,,0.5,,,,,0.45454545454545453,0.4,,,,1.0,,,,,,,,,,,,True,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,37120.0,619,45.0,1218,1224,380.0,321.0,144.0,2442,24.0,31.0,10.0,11.0,7.0,11.0,2.0,6.0,5.0,30.0,92.0,26.0,42.0,38.0,121.0,18.0,184.0,1307,10.0,11.0,27.0,8.0,15.0,47.0,38.0,14.0,111.0,10.0,92.0,30.0,6.0,17.0,10.0,27.0,5.0,5.0,6.0,9.0,2.0,64.0,20.0,14.0,45.0,79.0,7.0,131.0,37.0,168.0,2.0,16.0,11.0,12.0,,8.0,4.0,3.0,20.0,2.0,35.0,59.0,3.0,38.0,5.0,25.0,10.0,19.0,9.0,21.0,14.0,47.0,375.0,0.7307692307692307,0.9047619047619048,0.9736842105263158,0.3140495867768595,0.3140495867768595,0.6190476190476191,0.9090909090909091,0.5333333333333333,0.50920245398773,0.6764705882352942,0.5,0.5287356321839081,0.7105263157894737,0.5222222222222223,0.7423312883435583,0.14285714285714285,0.16129032258064516,0.16666666666666666,14.150255288110866,0.6,0.17073170731707318,0.23303834808259588,0.06060606060606061,0.16666666666666666,0.05509641873278237,0.20361247947454844,0.05723905723905724,0.109375,0.05172413793103448,0.044444444444444446,0.21904761904761905,0.23809523809523808,0.24242424242424243,0.14009661835748793,0.02247191011235955,0.6666666666666666,0.1901840490797546,0.7741935483870968,0.9230769230769231,0.7083333333333334,0.03680981595092025,0.3333333333333333,0.4,1.0,0.03067484662576687,0.5644171779141104,0.32608695652173914,0.3333333333333333,0.9666666666666667,0.6470588235294118,0.9090909090909091,0.275,0.6363636363636364,0.9325153374233128,0.32608695652173914,0.559061111111111,0.603325,0.5503675000000001,0.058823529411764705,0.20408163265306123,0.14673913043478262,0.2554347826086957,4.576190476190477,25.342975206611566,0.31198686371100165,,8.0,29.0,1.0,2.0,1.0,7.0,,4.0,7.0,18.0,1.0,6.0,4.0,8.0,25.0,7.0,3.0,,2.0,3.0,5.0,8.0,7.0,1.0,2.0,3.0,3.0,4.0,10.0,,,3.0,4.0,0.16666666666666666,0.32,0.01652892561983471,0.021739130434782608,0.10344827586206896,0.0196078431372549,0.08602150537634409,0.25396825396825395,,,,0.17791411042944785,0.27586206896551724,0.27586206896551724,1.0,0.4,0.11764705882352941,0.5,1.0,0.23529411764705882,,,0.175,0.14285714285714285,0.45,0.3888888888888889,2.0,2.0,,,1.0,,,,,5.0,,,,,,True,
