EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,Blocked3s,BlockedArc3,PenaltyFg3Pct,LongMidRangeFrequency,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,NonHeaveArc3FGM,BlockedCorner3,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,3SecondViolations,Corner3PctBlocked,OffFTReboundPct,DefensiveGoaltends,on,OffensiveGoaltends,HeaveAttempts
1627761,1610612751,DeAndre' Bembry,DeAndre' Bembry,1627761,BKN,31763.0,529,21,1062,1087,184,243,106.0,2149,59.0,79.0,6.0,9.0,9.0,10.0,7.0,16.0,6.0,12.0,2.0,2.0,7.0,1.0,66.0,95.0,6.0,19.0,9.0,159.0,1244,7.0,10.0,2.0,2.0,2.0,22.0,9.0,13.0,1.0,3.0,21.0,98.0,34.0,18.0,14.0,7.0,9.0,15.0,9.0,24.0,8.0,1.0,8.0,5.0,2.0,57.0,7.0,15.0,41.0,16.0,2.0,59.0,22.0,81.0,2.0,26.0,21.0,5.0,8.0,5.0,6.0,8.0,2.0,1.0,16.0,2.0,2.0,17.0,52.0,1.0,1.0,22.0,1.0,3.0,21.0,3.0,11.0,1.0,14.0,3.0,3.0,8.0,14.0,7.0,21.0,181,6.0,1.0,0.7424242424242424,0.8305084745762712,1.0,0.3157894736842105,1.0,0.3157894736842105,0.6947368421052632,0.7,0.6923076923076923,0.6578947368421053,0.8333333333333334,0.6428571428571429,0.6463414634146342,0.7857142857142857,0.6176470588235294,0.1666666666666666,0.0947368421052631,0.0759493670886076,0.1875,11.789652247667515,0.5,0.0909090909090909,0.0588235294117647,0.0579150579150579,0.1459074733096085,0.0351758793969849,0.1030741410488245,0.0480349344978165,0.07,0.048076923076923,0.0545454545454545,0.0277777777777777,0.0545454545454545,0.0471698113207547,0.0727272727272727,0.0535714285714285,0.1348837209302325,0.1818181818181818,0.0625,0.5,0.6929824561403509,0.7468354430379747,0.8082191780821918,0.7457627118644068,0.1403508771929824,0.4375,0.5384615384615384,0.7142857142857143,0.1052631578947368,0.5,0.5,1.0,0.0614035087719298,0.75,0.6666666666666666,0.1666666666666666,1.0,1.0,0.7142857142857143,0.9,0.0714285714285714,0.8596491228070176,0.6230399122807019,0.6320625,0.61465,0.0901639344262295,0.1067961165048543,0.1383647798742138,0.1320754716981132,2.4010526315789478,23.93684210526316,0.1732580037664783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628971,1610612751,Bruce Brown,Bruce Brown,1628971,BKN,35295.0,588,-89,1203,1233,233,349,111.0,2436,55.0,83.0,9.0,15.0,7.0,16.0,20.0,54.0,6.0,23.0,1.0,1.0,3.0,1.0,75.0,140.0,6.0,26.0,18.0,186.0,1408,10.0,18.0,1.0,1.0,2.0,25.0,8.0,24.0,8.0,2.0,27.0,114.0,36.0,18.0,14.0,3.0,12.0,17.0,14.0,31.0,8.0,6.0,9.0,5.0,3.0,76.0,11.0,26.0,34.0,35.0,3.0,72.0,37.0,109.0,8.0,34.0,22.0,12.0,10.0,,5.0,8.0,5.0,1.0,18.0,4.0,5.0,41.0,79.0,1.0,5.0,25.0,2.0,2.0,23.0,5.0,14.0,,8.0,3.0,,5.0,9.0,5.0,27.0,232,8.0,,0.76,0.8382352941176471,1.0,0.2307692307692307,1.0,0.2307692307692307,0.5357142857142857,0.5555555555555556,0.3333333333333333,0.5060240963855421,0.6052631578947368,0.390625,0.5314285714285715,0.625,0.4090909090909091,0.1566265060240964,0.0857142857142857,0.1204819277108433,0.037037037037037,14.360119047619047,0.5555555555555556,0.1153846153846153,0.1118210862619808,0.086092715231788,0.1287878787878787,0.0415094339622641,0.1195840554592721,0.0652557319223985,0.0818181818181818,0.0992907801418439,0.0588235294117647,0.0303030303030303,0.0746268656716417,0.0992907801418439,0.1192660550458715,0.1269841269841269,0.1274509803921568,0.1333333333333333,0.1126760563380281,0.5555555555555556,0.5,0.6626506024096386,0.7534246575342466,0.7454545454545455,0.3253012048192771,0.3703703703703703,0.3846153846153846,0.8,0.1385542168674698,0.2608695652173913,0.2608695652173913,1.0,0.0180722891566265,0.7894736842105263,0.6,0.0526315789473684,1.0,1.0,0.5,0.4375,0.03125,0.6566265060240963,0.5453746987951806,0.5633566666666666,0.51821875,0.08,0.0939597315436241,0.1344086021505376,0.1451612903225806,4.37,23.430769230769236,0.1936824605153782,3.0,3.0,7.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,0.375,0.0180722891566265,0.2222222222222222,0.21875,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628975,1610612751,Jevon Carter,Jevon Carter,1628975,BKN,10339.0,172,1,336,349,68,97,42.0,685,,1.0,,,,,1.0,2.0,2.0,15.0,,1.0,20.0,8.0,3.0,7.0,8.0,35.0,,30.0,367,2.0,2.0,,2.0,,4.0,1.0,1.0,10.0,,8.0,6.0,,24.0,,20.0,1.0,7.0,5.0,12.0,2.0,3.0,5.0,2.0,,29.0,3.0,1.0,8.0,11.0,,19.0,4.0,23.0,,5.0,3.0,2.0,1.0,2.0,1.0,4.0,,,5.0,,1.0,8.0,21.0,,1.0,3.0,,1.0,,,,,4.0,1.0,1.0,2.0,5.0,3.0,8.0,65,3.0,,1.0,1.0,1.0,0.2285714285714285,,0.2285714285714285,0.4285714285714285,1.0,1.0,0.3571428571428571,0.5,0.3636363636363636,0.3571428571428571,0.5,0.3636363636363636,0.8333333333333334,0.1428571428571428,1.0,,12.020460358056264,0.2,,0.1235955056179775,0.0103092783505154,0.0792079207920792,0.036144578313253,0.1,0.0222222222222222,0.0217391304347826,,,0.0508474576271186,,0.1379310344827586,0.1025641025641025,0.1428571428571428,0.0945945945945946,0.037037037037037,,0.6,0.0238095238095238,,,,0.0476190476190476,0.5,0.5,1.0,0.3571428571428571,0.1333333333333333,0.1333333333333333,1.0,0.4761904761904761,,,0.25,,,,,0.7272727272727273,0.8571428571428571,0.5422390243902439,0.5160125,0.534845,,,0.1333333333333333,0.2666666666666666,15.657142857142858,25.11142857142857,0.2023809523809523,4.0,,2.0,2.0,1.0,,,1.0,1.0,,0.2,0.0952380952380952,,0.1818181818181818,,2.0,6.0,1.0,2.0,6.0,1.0,0.5,0.5,1.0,0.3,0.3,1.0,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,True,,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,22955.0,383,-84,765,776,88,136,80.0,1541,64.0,81.0,16.0,22.0,2.0,6.0,3.0,22.0,,,,,,,67.0,104.0,,,25.0,159.0,909,16.0,24.0,,,,32.0,2.0,7.0,,2.0,6.0,100.0,34.0,,22.0,,9.0,12.0,5.0,17.0,5.0,,7.0,3.0,2.0,39.0,17.0,17.0,33.0,26.0,6.0,65.0,34.0,99.0,6.0,8.0,6.0,2.0,5.0,1.0,1.0,6.0,4.0,,11.0,2.0,1.0,24.0,43.0,,5.0,45.0,7.0,2.0,45.0,7.0,26.0,,19.0,13.0,,6.0,21.0,9.0,6.0,85,1.0,,0.746268656716418,0.8928571428571429,,,,,0.6442307692307693,0.6666666666666666,0.2857142857142857,0.6442307692307693,0.6666666666666666,0.2857142857142857,0.6463414634146342,0.6666666666666666,0.3333333333333333,,0.0865384615384615,0.037037037037037,0.2727272727272727,15.690866510538644,0.4545454545454545,0.4,0.124401913875598,0.0890052356020942,0.1609756097560975,0.1017964071856287,0.1425120772946859,0.0949720670391061,0.0461538461538461,0.1224489795918367,0.0714285714285714,0.1085271317829457,0.0789473684210526,0.1097560975609756,0.1558441558441558,0.1,0.1728395061728395,0.1162790697674418,0.2222222222222222,0.4285714285714285,0.7788461538461539,0.7901234567901234,0.8205128205128205,0.734375,0.2115384615384615,0.1363636363636363,0.1875,1.0,,,,,,0.9166666666666666,0.7272727272727273,,,,0.8571428571428571,0.3333333333333333,,0.7788461538461539,0.602843269230769,0.6221428571428571,0.6401000000000001,0.2113821138211382,0.2113821138211382,0.2012578616352201,0.0377358490566037,2.523076923076923,,0.115032679738562,1.0,,,,1.0,,,4.0,2.0,,,0.0096153846153846,0.0625,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201935,1610612751,James Harden,James Harden,201935,BKN,97632.0,1627,23,3315,3333,600,813,347.0,6648,111.0,204.0,15.0,25.0,20.0,35.0,66.0,167.0,4.0,19.0,,1.0,288.0,71.0,190.0,399.0,102.0,307.0,304.0,990.0,3782,22.0,36.0,10.0,24.0,18.0,92.0,29.0,60.0,75.0,81.0,208.0,60.0,320.0,72.0,28.0,288.0,63.0,329.0,118.0,447.0,81.0,37.0,176.0,83.0,70.0,1012.0,17.0,25.0,144.0,141.0,24.0,309.0,42.0,351.0,16.0,56.0,33.0,23.0,154.0,27.0,104.0,56.0,50.0,5.0,210.0,11.0,25.0,45.0,105.0,5.0,5.0,255.0,3.0,2.0,350.0,31.0,124.0,23.0,29.0,17.0,1.0,11.0,31.0,11.0,202.0,591,9.0,18.0,0.1578947368421052,0.1704545454545454,0.2352941176470588,0.3322475570032573,0.4166666666666667,0.3322475570032573,0.4761904761904761,0.6111111111111112,0.4833333333333333,0.4858356940509915,0.6166666666666667,0.4703703703703704,0.580568720379147,0.696969696969697,0.5880681818181818,0.4348441926345609,0.1578947368421052,0.1715686274509804,0.155688622754491,28.37146702557201,0.7333333333333333,0.3529411764705882,0.1666666666666666,0.0300480769230769,0.1834394904458598,0.0250368188512518,0.1747394236664623,0.0277961614824619,0.03125,0.04,0.0061728395061728,0.0178571428571428,0.0457142857142857,0.155015197568389,0.1641791044776119,0.1923076923076923,0.1822742474916387,0.1871657754010695,0.0465116279069767,0.3548387096774194,0.2889518413597733,0.5441176470588235,0.6568047337278107,0.1801801801801801,0.2365439093484419,0.3952095808383233,0.4680851063829787,0.1515151515151515,0.0269121813031161,0.2105263157894736,0.2105263157894736,0.25,0.4079320113314447,0.4166666666666667,0.6,0.0166666666666666,,,0.2592592592592592,0.5714285714285714,0.5259259259259259,0.7237960339943342,0.5263334277620398,0.520801282051282,0.5224111111111113,0.1887941534713763,0.2520325203252032,0.0929292929292929,0.2101010101010101,5.170676691729323,26.006188925081425,0.1809954751131221,28.0,2.0,4.0,23.0,5.0,4.0,,8.0,2.0,2.0,0.3066666666666666,0.0396600566572237,,0.0296296296296296,0.5,13.0,98.0,23.0,21.0,98.0,,0.4642857142857143,0.5,,0.3402777777777778,0.343859649122807,0.2346938775510204,0.3833333333333333,0.2957746478873239,0.3402777777777778,10.0,234.0,3.0,1.0,9.0,12.0,31.0,1.0,0.009771986970684,0.0714285714285714,0.0104166666666666,0.4347826086956521,0.1,0.094224924012158,,,,,,True,,
200746,1610612751,LaMarcus Aldridge,LaMarcus Aldridge,200746,BKN,31698.0,528,40,1078,1083,215,315,110.0,2161,40.0,58.0,16.0,26.0,6.0,11.0,42.0,72.0,1.0,7.0,,1.0,15.0,4.0,131.0,220.0,5.0,22.0,26.0,303.0,1227,22.0,37.0,,2.0,5.0,49.0,17.0,33.0,6.0,10.0,47.0,200.0,62.0,15.0,24.0,15.0,3.0,6.0,8.0,14.0,6.0,2.0,4.0,2.0,,36.0,13.0,26.0,44.0,45.0,8.0,97.0,40.0,137.0,5.0,11.0,10.0,1.0,6.0,1.0,4.0,8.0,2.0,1.0,14.0,1.0,3.0,23.0,39.0,,4.0,32.0,6.0,,29.0,9.0,16.0,3.0,28.0,22.0,,6.0,28.0,15.0,45.0,212,2.0,2.0,0.7633587786259542,0.8403361344537815,1.0,0.2272727272727272,,0.2272727272727272,0.5954545454545455,0.5945945945945946,0.5151515151515151,0.5723140495867769,0.5641025641025641,0.4743589743589743,0.6011904761904762,0.5833333333333334,0.5595238095238095,0.0909090909090909,0.0136363636363636,0.0172413793103448,0.0277777777777777,22.074688796680498,0.4285714285714285,0.3333333333333333,0.1612903225806451,0.0915492957746478,0.171875,0.0698924731182795,0.1663551401869158,0.0829787234042553,0.1666666666666666,0.0530973451327433,0.0617283950617283,0.0704225352112676,0.0681818181818181,0.1122448979591836,0.1707317073170731,0.2241379310344827,0.182741116751269,0.135593220338983,0.0495049504950495,0.5357142857142857,0.2396694214876033,0.6896551724137931,0.7017543859649122,0.625,0.2975206611570248,0.5833333333333334,0.6,0.6904761904761905,0.0289256198347107,0.1428571428571428,0.1666666666666666,1.0,0.0619834710743801,0.6666666666666666,0.6153846153846154,0.0256410256410256,,,0.282051282051282,0.5454545454545454,0.1025641025641025,0.3305785123966942,0.4855725206611571,0.5603421875,0.4909051282051281,0.0642570281124498,0.0704845814977973,0.1617161716171617,0.1551155115511551,10.68909090909091,24.66818181818182,0.199443413729128,90.0,,2.0,1.0,1.0,,1.0,3.0,,,0.1666666666666666,0.371900826446281,0.125,0.0512820512820512,,49.0,4.0,1.0,1.0,4.0,,0.5444444444444444,0.5444444444444444,0.9387755102040816,0.2666666666666666,0.2666666666666666,1.0,0.0256410256410256,0.25,0.2666666666666666,,,1.0,,,,,,0.0454545454545454,,,,,,1.0,1.0,0.1428571428571428,0.0666666666666666,,True,,
201142,1610612751,Kevin Durant,Kevin Durant,201142,BKN,54244.0,904,39,1873,1883,373,506,166.0,3756,53.0,67.0,7.0,7.0,12.0,15.0,86.0,174.0,7.0,13.0,1.0,2.0,106.0,23.0,216.0,361.0,45.0,119.0,125.0,692.0,2102,17.0,24.0,4.0,10.0,6.0,52.0,44.0,79.0,27.0,56.0,186.0,248.0,184.0,105.0,10.0,106.0,13.0,80.0,39.0,119.0,24.0,15.0,53.0,16.0,11.0,277.0,4.0,8.0,74.0,71.0,5.0,150.0,12.0,162.0,1.0,21.0,13.0,8.0,44.0,8.0,28.0,28.0,16.0,1.0,72.0,3.0,16.0,20.0,45.0,1.0,1.0,113.0,3.0,,139.0,7.0,47.0,18.0,20.0,14.0,,6.0,24.0,13.0,181.0,366,2.0,14.0,0.5740740740740741,0.5876777251184834,0.7777777777777778,0.3781512605042016,0.4,0.3781512605042016,0.5983379501385041,0.7083333333333334,0.5569620253164557,0.590625,0.6764705882352942,0.6132075471698113,0.6349353049907579,0.7027027027027027,0.6865671641791045,0.2479166666666666,0.0360110803324099,0.044776119402985,0.057471264367816,29.742843279961185,0.6111111111111112,0.1428571428571428,0.1494736842105263,0.0184757505773672,0.1670428893905192,0.0106100795755968,0.1579520697167756,0.0148148148148148,0.0352112676056338,0.0103092783505154,0.0103092783505154,0.0107913669064748,0.0101010101010101,0.1099476439790576,0.1978609625668449,0.134020618556701,0.1711711711711711,0.1545454545454545,0.0049019607843137,0.5416666666666666,0.1395833333333333,0.7910447761194029,0.828125,0.6792452830188679,0.3625,0.4942528735632184,0.524390243902439,0.5116279069767442,0.0270833333333333,0.5384615384615384,0.5384615384615384,1.0,0.2208333333333333,0.2058823529411764,1.0,0.0588235294117647,0.5,1.0,0.1415094339622641,0.8,0.2169811320754717,0.3875,0.4872551041666667,0.487846551724138,0.4728608490566037,0.0975143403441682,0.1172069825436409,0.0751445086705202,0.26878612716763,10.841274238227149,25.41596638655463,0.199145755472504,120.0,3.0,4.0,14.0,7.0,2.0,,9.0,4.0,1.0,0.5185185185185185,0.25,0.1428571428571428,0.0377358490566037,0.75,77.0,38.0,8.0,11.0,38.0,3.0,0.6416666666666667,0.6416666666666667,0.5714285714285714,0.3584905660377358,0.3619047619047619,0.7368421052631579,0.2352941176470588,0.4782608695652174,0.3584905660377358,3.0,30.0,1.0,1.0,1.0,6.0,4.0,,0.0084033613445378,,0.0094339622641509,0.375,1.0,0.0327868852459016,,,,,,True,,
201933,1610612751,Blake Griffin,Blake Griffin,201933,BKN,29076.0,485,32,1005,1010,234,279,83.0,2015,36.0,63.0,6.0,15.0,13.0,20.0,9.0,18.0,7.0,29.0,,1.0,42.0,8.0,45.0,82.0,12.0,71.0,28.0,154.0,1119,6.0,16.0,,3.0,6.0,18.0,15.0,25.0,12.0,10.0,43.0,72.0,18.0,36.0,10.0,42.0,10.0,29.0,23.0,52.0,17.0,6.0,14.0,7.0,8.0,127.0,14.0,21.0,39.0,36.0,2.0,77.0,35.0,112.0,7.0,14.0,10.0,4.0,7.0,1.0,4.0,4.0,3.0,1.0,11.0,1.0,1.0,25.0,49.0,,3.0,62.0,6.0,8.0,37.0,7.0,18.0,5.0,10.0,7.0,,3.0,10.0,6.0,43.0,233,6.0,3.0,0.8,0.9,1.0,0.1690140845070422,,0.1690140845070422,0.5487804878048781,0.375,0.6,0.4117647058823529,0.3157894736842105,0.4459459459459459,0.4556213017751479,0.4090909090909091,0.5119047619047619,0.4640522875816993,0.1219512195121951,0.0952380952380952,0.2222222222222222,16.152450090744104,0.6363636363636364,0.125,0.1463414634146341,0.0985915492957746,0.1741071428571428,0.0603448275862069,0.1595744680851064,0.0786516853932584,0.1058823529411764,0.1089108910891089,0.037037037037037,0.0643274853801169,0.0491803278688524,0.1546391752577319,0.1237113402061855,0.173076923076923,0.1454545454545454,0.2542372881355932,0.0833333333333333,0.6,0.4117647058823529,0.5714285714285714,0.631578947368421,0.8055555555555556,0.1176470588235294,0.5,0.6428571428571429,0.7777777777777778,0.1895424836601307,0.2413793103448276,0.2592592592592592,1.0,0.2745098039215686,0.7894736842105263,0.4,0.0526315789473684,,,0.5405405405405406,0.65,0.2162162162162162,0.8758169934640523,0.5694735294117644,0.5759833333333333,0.548204054054054,0.1097560975609756,0.1935483870967742,0.1168831168831168,0.2792207792207792,3.0926829268292684,24.64929577464789,0.2328358208955223,1.0,1.0,4.0,1.0,1.0,,,1.0,,,0.0833333333333333,0.0065359477124183,0.1666666666666666,0.1081081081081081,0.25,,5.0,2.0,,5.0,,,,,0.119047619047619,0.119047619047619,1.0,0.1052631578947368,,0.119047619047619,,,2.0,13.0,,,,,0.028169014084507,,,,,,,,0.0689655172413793,,,True,,
201988,1610612751,Patty Mills,Patty Mills,201988,BKN,57485.0,958,139,1964,1937,327,451,204.0,3901,17.0,24.0,1.0,1.0,2.0,3.0,4.0,14.0,25.0,68.0,2.0,8.0,156.0,19.0,36.0,79.0,102.0,224.0,20.0,398.0,2195,2.0,5.0,8.0,25.0,2.0,30.0,3.0,7.0,32.0,6.0,54.0,52.0,20.0,294.0,2.0,156.0,4.0,43.0,13.0,56.0,7.0,6.0,26.0,10.0,7.0,125.0,3.0,2.0,23.0,24.0,2.0,49.0,5.0,54.0,1.0,22.0,10.0,12.0,9.0,6.0,8.0,12.0,1.0,,21.0,3.0,,14.0,48.0,,,40.0,1.0,14.0,22.0,2.0,5.0,3.0,11.0,4.0,1.0,6.0,11.0,6.0,52.0,321,8.0,2.0,0.7222222222222222,0.7428571428571429,0.9607843137254902,0.4553571428571428,0.32,0.4553571428571428,0.4556962025316455,0.4,0.4285714285714285,0.6237623762376238,0.4666666666666667,0.6153846153846154,0.639871382636656,0.4838709677419355,0.6428571428571429,0.7392739273927392,0.050632911392405,0.125,0.0714285714285714,15.139078887368902,0.4285714285714285,0.0571428571428571,0.0481927710843373,0.004040404040404,0.0495689655172413,0.0078534031413612,0.0488565488565488,0.0057012542759407,,0.0095238095238095,,0.0105633802816901,,0.0406976744186046,0.0533980582524271,0.05,0.0545977011494252,0.0344827586206896,0.0064102564102564,0.5454545454545454,0.0792079207920792,0.7083333333333334,0.8095238095238095,0.6470588235294118,0.0462046204620462,0.2857142857142857,0.3076923076923077,1.0,0.2244224422442244,0.3676470588235294,0.373134328358209,0.96,0.5148514851485149,0.0333333333333333,1.0,0.2666666666666666,0.25,1.0,0.0769230769230769,0.6666666666666666,0.4871794871794871,0.8184818481848185,0.5408655115511551,0.524115,0.5323974358974359,0.0292207792207792,0.0609756097560975,0.0753768844221105,0.135678391959799,11.68481012658228,24.918303571428577,0.1664969450101833,41.0,6.0,13.0,14.0,,3.0,,3.0,,,0.4375,0.1353135313531353,,0.3333333333333333,0.4615384615384615,15.0,77.0,17.0,8.0,77.0,,0.3658536585365853,0.3658536585365853,0.7333333333333333,0.4935897435897436,0.4967741935483871,0.961038961038961,0.5666666666666667,0.4210526315789473,0.4935897435897436,6.0,12.0,2.0,2.0,2.0,,4.0,,0.0089285714285714,,0.0064102564102564,0.3529411764705882,1.0,0.0176991150442477,,,0.0147058823529411,,,True,,
1630549,1610612751,Day'Ron Sharpe,Day'Ron Sharpe,1630549,BKN,8709.0,145,9,292,292,16,22,41.0,584,33.0,55.0,11.0,18.0,1.0,1.0,1.0,7.0,,,,,,,34.0,63.0,,,7.0,75.0,357,12.0,19.0,,,1.0,25.0,1.0,3.0,,,2.0,48.0,20.0,,18.0,,12.0,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,12.0,17.0,18.0,16.0,,34.0,29.0,63.0,2.0,4.0,4.0,,5.0,,3.0,4.0,2.0,1.0,9.0,2.0,1.0,15.0,22.0,,,10.0,1.0,2.0,7.0,1.0,4.0,,5.0,5.0,,,5.0,4.0,2.0,16,1.0,,0.7058823529411765,0.96,,,,,0.5396825396825397,0.631578947368421,0.3333333333333333,0.5396825396825397,0.631578947368421,0.3333333333333333,0.5681818181818182,0.6578947368421053,0.3333333333333333,,0.1904761904761904,0.1818181818181818,0.2857142857142857,22.12389380530973,0.5555555555555556,,0.2222222222222222,0.2023809523809523,0.3157894736842105,0.2352941176470588,0.2635658914728682,0.2148148148148148,0.1951219512195122,0.1923076923076923,0.2352941176470588,0.2432432432432432,0.2142857142857142,0.1034482758620689,0.3103448275862069,0.2857142857142857,0.3095238095238095,0.3333333333333333,0.1176470588235294,0.8,0.873015873015873,0.6,0.7333333333333333,0.7272727272727273,0.1111111111111111,0.1428571428571428,0.2,,,,,,,0.9473684210526316,0.6111111111111112,,,,0.3333333333333333,1.0,,0.873015873015873,0.6314650793650792,0.6356428571428572,0.4637333333333333,0.0606060606060606,0.0606060606060606,0.3333333333333333,0.0266666666666666,2.088888888888889,,0.0547945205479452,1.0,,,,1.0,,,,,,,0.0158730158730158,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,True,,
