EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,PtsAssisted2s,HeaveAttempts,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,FTDefRebounds,DeadBallTurnovers,Offensive Fouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceFtPoints,LostBallTurnovers,Travels,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,LongMidRangePctAssisted,PtsPutbacks,Technical Free Throw Trips,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangePctBlocked,on,Fg3aBlocked,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,OffCorner3ReboundPct,FTOffRebounds,StepOutOfBoundsTurnovers,Corner3PctBlocked,OffFTReboundPct,Charge Fouls,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes,Clear Path Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,2181.0,36,25.0,74,70,20,15,8,144,1.0,1.0,4.0,3.0,6.0,1.0,3.0,4.0,1.0,1.0,3.0,11.0,3.0,5.0,4.0,19.0,55.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,6.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,6.0,20,1.0,0.6666666666666666,0.6,1.0,0.6,0.2727272727272727,0.5,0.5,0.46875,0.5,0.8333333333333334,0.5277777777777778,0.5,0.75,0.3125,0.09090909090909091,0.25,27.380952380952383,1.0,0.13333333333333333,0.05128205128205128,0.18181818181818182,0.0625,0.25,0.375,0.5,0.5,0.0625,0.25,0.75,0.75,0.6666666666666666,0.5,0.3333333333333333,1.0,0.375,0.75,0.46133749999999996,0.5305500000000001,0.39431666666666665,0.058823529411764705,0.16666666666666666,0.10526315789473684,0.3157894736842105,13.890909090909092,25.04,0.2702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1626153,1610612737,Delon Wright,Delon Wright,1626153,ATL,4602.0,77,24.0,151,153,60,33,18,304,4.0,1.0,2.0,,1.0,2.0,1.0,6.0,,2.0,3.0,7.0,1.0,8.0,9.0,18.0,130.0,,1.0,,1.0,1.0,,3.0,7.0,9.0,2.0,,3.0,5.0,1.0,,7.0,12.0,6.0,31.0,8.0,18.0,25.0,3.0,3.0,3.0,9.0,10.0,,3.0,9.0,60,3.0,,0.125,,0.14285714285714285,0.42857142857142855,,1.0,0.3,,0.25,0.45,,0.5625,0.5333333333333333,,,13.372093023255815,1.0,0.2,0.24,0.23333333333333334,0.26666666666666666,0.13333333333333333,0.06666666666666667,,,0.13333333333333333,0.4,0.16666666666666666,0.16666666666666666,,0.5,0.5,,0.8,0.2,0.5515392857142857,0.6281,0.5778833333333333,0.11764705882352941,,,0.5,5.6000000000000005,28.212500000000002,0.3973509933774834,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,5.0,10.0,7.0,1.0,5.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.1111111111111111,0.06060606060606061,0.08974358974358974,0.16666666666666666,0.15384615384615385,0.06896551724137931,0.25,0.375,0.14285714285714285,0.1,0.1,0.75,0.75,0.6666666666666666,0.5,0.25,1.0,0.25,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,3589.0,60,27.0,115,115,20,17,10,230,8.0,,7.0,,,1.0,3.0,4.0,1.0,1.0,8.0,15.0,3.0,5.0,4.0,29.0,127.0,,1.0,,1.0,2.0,1.0,1.0,,5.0,4.0,9.0,,4.0,3.0,3.0,,3.0,,6.0,3.0,10.0,11.0,,,1.0,12.0,6.0,,,5.0,20,,1.0,0.6,1.0,0.6,0.5333333333333333,,0.5,0.625,,0.8333333333333334,0.6304347826086957,,0.8333333333333334,0.25,0.2,,19.047619047619047,,0.10344827586206896,0.14545454545454545,0.13043478260869565,0.4,0.35,,,,0.05,0.2,0.75,0.75,1.0,,0.3333333333333333,1.0,0.65,0.75,0.5254475000000001,0.3846,0.5754166666666666,0.13043478260869565,,,0.1724137931034483,5.593333333333334,24.7,0.17391304347826086,4.0,,1.0,,,,12.0,,3.0,,3.0,,,,1.0,5.0,1.0,,2.0,1.0,1.0,,3.0,9.0,,3.0,0.75,0.75,0.19230769230769232,0.03571428571428571,,0.02127659574468085,,,,0.23076923076923078,,0.3333333333333333,,,0.5,0.8,1.0,,0.3333333333333333,,,0.16666666666666666,4.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,0.375,0.6666666666666666,0.14285714285714285,1.0,0.5714285714285714,0.5714285714285714,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,2609.0,43,-1.0,83,83,21,11,8,166,1.0,,3.0,1.0,6.0,,5.0,7.0,1.0,2.0,2.0,10.0,5.0,7.0,6.0,25.0,86.0,,1.0,2.0,,1.0,1.0,2.0,4.0,7.0,2.0,12.0,3.0,7.0,5.0,1.0,1.0,4.0,1.0,9.0,5.0,12.0,12.0,1.0,,2.0,5.0,6.0,,,7.0,21,,0.8,0.7142857142857143,0.5,0.7142857142857143,0.2,,,0.5588235294117647,,0.5,0.625,0.5,0.7,0.4117647058823529,0.1,,23.404255319148938,0.5,0.23809523809523808,0.3076923076923077,0.23076923076923078,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.16666666666666666,0.16666666666666666,,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.8,,0.6666666666666666,0.5,0.47058823529411764,0.7142857142857143,0.4633676470588236,0.4088,0.49856666666666666,0.15,,0.08,0.28,14.05,25.657142857142855,0.25301204819277107,,,,,,,2.0,,3.0,,3.0,,,,,7.0,,,,,,,,1.0,,3.0,0.5,0.5,0.3888888888888889,,,,,,,0.5,0.2857142857142857,0.3333333333333333,0.25,,,,,,,,,0.23076923076923078,1.0,,1.0,,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203524,1610612737,Solomon Hill,Solomon Hill,203524,ATL,8365.0,139,41.0,277,278,88,65,31,555,6.0,2.0,1.0,,,3.0,1.0,10.0,,4.0,1.0,7.0,2.0,13.0,,8.0,273.0,,2.0,3.0,,,,5.0,,,,6.0,,9.0,1.0,1.0,8.0,12.0,7.0,32.0,11.0,17.0,23.0,,,1.0,2.0,,,,,88,,1.0,0.15384615384615385,,0.16666666666666666,0.14285714285714285,,,0.2,0.3,,0.2,0.3,,0.65,0.14285714285714285,,6.666666666666667,,0.16417910447761194,0.11940298507462686,0.1568627450980392,0.3,0.05,,,,0.15,0.5,0.1,0.1,1.0,0.4,0.8,,0.95,0.1111111111111111,0.5825210526315789,0.6134700000000001,0.5675399999999999,,,0.375,,1.9142857142857141,26.438461538461542,0.3176895306859206,1.0,,,,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,6.0,2.0,4.0,3.0,1.0,,6.0,16.0,,,1.0,1.0,0.07462686567164178,0.0379746835443038,0.05357142857142857,0.044444444444444446,0.03333333333333333,0.03571428571428571,0.0625,0.047619047619047616,,0.2222222222222222,0.1875,0.13333333333333333,0.16666666666666666,0.2,1.0,,,,0.2,,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.1111111111111111,0.047619047619047616,0.5,,,,,,,1.0,1.0,3.0,1.0,2.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1629629,1610612737,Cam Reddish,Cam Reddish,1629629,ATL,3465.0,58,18.0,121,121,53,42,15,242,11.0,2.0,6.0,1.0,5.0,2.0,5.0,12.0,4.0,8.0,8.0,22.0,7.0,14.0,8.0,45.0,101.0,2.0,3.0,6.0,3.0,7.0,4.0,8.0,3.0,21.0,6.0,18.0,3.0,12.0,5.0,4.0,,1.0,,2.0,7.0,9.0,11.0,3.0,2.0,5.0,6.0,9.0,,1.0,21.0,53,1.0,0.8571428571428571,0.5,0.5,0.5,0.36363636363636365,0.6666666666666666,0.42857142857142855,0.5138888888888888,0.5,0.6,0.5625,0.6,0.6176470588235294,0.3888888888888889,0.18181818181818182,0.16666666666666666,32.37410071942446,0.6,0.21875,0.15,0.20833333333333334,0.3055555555555556,0.16666666666666666,0.1388888888888889,0.2,0.2,0.05555555555555555,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.8,0.5,0.5333333333333333,0.5,0.6944444444444444,0.4166666666666667,0.5278125000000001,0.5443625,0.5144533333333333,0.10256410256410256,,0.13333333333333333,0.4666666666666667,7.2,26.807142857142857,0.4380165289256198,4.0,1.0,4.0,,,1.0,10.0,,1.0,,1.0,,,,2.0,2.0,2.0,1.0,5.0,5.0,,4.0,2.0,3.0,,4.0,0.625,0.625,0.07142857142857142,0.05714285714285714,,0.031746031746031744,,0.2,,,0.13333333333333333,,0.25,0.058823529411764705,0.36363636363636365,0.5,0.75,,0.26666666666666666,0.25,,0.16,3.0,,2.0,,,,,,,,0.2727272727272727,,,,0.5,0.6,0.6666666666666666,2.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0,1.0,1.0,0.25,,,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203476,1610612737,Gorgui Dieng,Gorgui Dieng,203476,ATL,3195.0,53,42.0,112,110,58,37,12,222,2.0,,4.0,3.0,3.0,,3.0,6.0,1.0,3.0,6.0,9.0,3.0,6.0,2.0,23.0,79.0,,1.0,,2.0,4.0,1.0,3.0,1.0,8.0,2.0,9.0,,6.0,3.0,,5.0,5.0,2.0,15.0,8.0,20.0,25.0,,,4.0,4.0,3.0,,,8.0,58,,1.0,0.5,0.3333333333333333,0.5,0.6666666666666666,,0.5,0.7,,0.5,0.71875,,0.5714285714285714,0.4,,,15.748031496062993,,0.26666666666666666,0.32142857142857145,0.25,0.13333333333333333,0.26666666666666666,0.2,1.0,1.0,,0.4,0.5,0.5,1.0,,0.42857142857142855,0.3333333333333333,0.5333333333333333,0.5,0.47670999999999997,,0.4766142857142857,0.125,,,0.34782608695652173,10.799999999999999,25.45,0.5178571428571429,1.0,1.0,1.0,,,1.0,10.0,,,3.0,,,,2.0,3.0,10.0,5.0,,2.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,0.8333333333333334,0.8333333333333334,0.38461538461538464,0.1,0.07692307692307693,0.08928571428571429,0.08333333333333333,0.16666666666666666,0.08695652173913043,0.75,0.35714285714285715,0.25,0.3333333333333333,,0.5,0.5,,,0.14285714285714285,1.0,,0.2,2.0,2.0,4.0,,1.0,1.0,,1.0,2.0,1.0,,0.5,0.08333333333333333,0.5,0.5,0.5,1.0,,,2.0,,,1.0,,,,,,,,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,3040.0,51,-9.0,97,99,4,15,13,196,14.0,8.0,1.0,,,,,,,,8.0,15.0,,,2.0,18.0,122.0,3.0,9.0,6.0,,,,,,,4.0,,,,,,2.0,2.0,2.0,6.0,5.0,12.0,22.0,,,,4.0,3.0,,,,4,,,,,,0.5333333333333333,0.3333333333333333,,0.5333333333333333,0.3333333333333333,,0.5625,0.3333333333333333,,,,,14.035087719298247,,0.2631578947368421,0.2391304347826087,0.26666666666666666,0.9333333333333333,0.06666666666666667,,,,,,,,,0.8888888888888888,,,0.9333333333333333,,0.6183666666666666,0.5444285714285714,,0.125,,0.3333333333333333,,1.4066666666666667,,0.041237113402061855,7.0,,,,,,12.0,,,,,,,2.0,8.0,6.0,10.0,4.0,3.0,3.0,,,3.0,5.0,,2.0,0.75,0.8571428571428571,0.2222222222222222,0.24242424242424243,0.1111111111111111,0.19607843137254902,0.35714285714285715,0.0625,0.13333333333333333,0.09090909090909091,0.2222222222222222,0.42857142857142855,0.25,0.5714285714285714,0.5,0.5,0.8571428571428571,,,,,0.125,1.0,1.0,,,,3.0,3.0,,3.0,3.0,,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,2.0,,1.0,0.25,0.5,,,,2.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,3877.0,65,16.0,129,129,26,30,12,258,3.0,,11.0,2.0,5.0,,9.0,17.0,2.0,2.0,10.0,19.0,9.0,17.0,15.0,62.0,149.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,10.0,18.0,18.0,12.0,15.0,17.0,9.0,1.0,4.0,13.0,3.0,30.0,1.0,7.0,7.0,7.0,5.0,9.0,11.0,17.0,2.0,4.0,18.0,26,4.0,0.4444444444444444,0.5294117647058824,1.0,0.5294117647058824,0.5263157894736842,0.5,0.5,0.6527777777777778,0.8333333333333334,1.0,0.7209302325581395,0.8333333333333334,1.0,0.4722222222222222,0.05263157894736842,0.09090909090909091,35.862068965517246,0.7777777777777778,0.034482758620689655,0.11475409836065574,0.045454545454545456,0.08333333333333333,0.3055555555555556,0.1388888888888889,0.4,0.4,,0.4722222222222222,0.5294117647058824,0.5294117647058824,0.4444444444444444,,0.5,1.0,0.5555555555555556,0.5294117647058824,0.49442857142857144,0.4797,0.48335,0.07692307692307693,0.10526315789473684,0.08064516129032258,0.2903225806451613,10.342105263157896,28.647058823529413,0.20155038759689922,3.0,,,,,1.0,2.0,,9.0,1.0,7.0,2.0,,,,6.0,,,,,,1.0,2.0,2.0,,1.0,0.1,0.1,0.1875,,,,,,,0.3,0.16666666666666666,0.1,,,1.0,1.0,,,,,,0.05,5.0,,2.0,,,,,,,,,,,,0.45454545454545453,0.5,0.2,,2.0,,,1.0,1.0,1.0,,,1.0,,,,0.3333333333333333,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1627789,1610612737,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,ATL,972.0,16,10.0,34,32,29,4,5,66,2.0,,,,,2.0,,2.0,,2.0,2.0,2.0,2.0,4.0,4.0,14.0,28.0,,,3.0,2.0,2.0,2.0,4.0,3.0,13.0,,6.0,,2.0,,,,2.0,,4.0,1.0,3.0,3.0,,,,3.0,4.0,,1.0,13.0,29,,1.0,0.5,0.5,0.5,1.0,,1.0,0.8333333333333334,1.5,0.8333333333333334,0.875,1.5,0.9285714285714286,0.6666666666666666,,,20.51282051282051,,0.14285714285714285,0.15384615384615385,0.16666666666666666,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,1.0,,0.5738416666666667,0.52005,0.5738416666666667,0.2857142857142857,,0.21428571428571427,0.9285714285714286,2.35,24.599999999999998,0.8529411764705882,2.0,2.0,2.0,1.0,2.0,1.0,4.0,,2.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,0.16666666666666666,,,,,,,,,0.5,,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,1.0,,,,,,,,,,0.5,,,,,,,,,2.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,
