EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,3pt And 1 Free Throw Trips,BlockedCorner3,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,Clear Path Fouls,OffensiveGoaltends,on,3SecondViolations
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,76889.0,1281,226.0,2645,2640,583.0,393,293.0,5285,87.0,131.0,38.0,61.0,16.0,27.0,62.0,121.0,21.0,51.0,36.0,89.0,5.0,12.0,6.0,17.0,53.0,133.0,1.0,5.0,6.0,21.0,170.0,303.0,89.0,222.0,50.0,657.0,2980,46.0,80.0,6.0,17.0,11.0,121.0,34.0,63.0,12.0,38.0,21.0,125.0,192.0,148.0,267.0,64.0,2.0,131.0,53.0,19.0,2.0,23.0,31.0,54.0,21.0,10.0,16.0,5.0,2.0,139.0,50.0,47.0,6.0,165.0,121.0,29.0,315.0,103.0,418.0,15.0,37.0,27.0,10.0,21.0,5.0,10.0,23.0,3.0,11.0,1.0,5.0,44.0,8.0,10.0,49.0,104.0,1.0,7.0,8.0,65.0,17.0,2.0,68.0,7.0,26.0,1.0,10.0,30.0,1.0,1.0,16.0,1.0,13.0,31.0,20.0,1.0,1.0,123.0,574.0,8.0,9.0,0.5647058823529412,0.6956521739130435,1.0,0.4009009009009009,0.35294117647058826,0.3157894736842105,0.40454545454545454,0.5610561056105611,0.575,0.5396825396825397,0.5780952380952381,0.5670103092783505,0.5148514851485149,0.5918918918918918,0.5761904761904761,0.5580357142857143,0.4228571428571429,0.009009009009009009,0.0627062706270627,0.061068702290076333,0.09090909090909091,0.011235955056179775,0.007518796992481203,20.013364517206817,0.4772727272727273,0.4915254237288136,0.08333333333333333,0.2119089316987741,0.07820299500831947,0.23404255319148937,0.07974481658692185,0.22413793103448276,0.07899022801302931,0.08695652173913043,0.07473309608540925,0.07079646017699115,0.08547008547008547,0.06289308176100629,0.16759776536312848,0.21862348178137653,0.25517241379310346,0.24087591240875914,0.21019108280254778,0.06198347107438017,0.6451612903225806,0.24952380952380954,0.6641221374045801,0.7073170731707317,0.5172413793103449,0.23047619047619047,0.512396694214876,0.5636363636363636,0.532258064516129,0.09714285714285714,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.16952380952380952,0.4044943820224719,0.4090909090909091,1.0,0.25333333333333335,0.39849624060150374,0.4015151515151515,1.0,0.6288659793814433,0.6229508196721312,0.13157894736842105,0.12371134020618557,0.4166666666666667,1.0,0.05154639175257732,0.2,1.0,0.26732673267326734,0.5925925925925926,0.16831683168316833,0.35294117647058826,0.2079207920792079,0.2857142857142857,0.6723809523809524,0.40458015267175573,0.5301092734225622,0.5604686440677966,0.5196030303030303,0.04954128440366973,0.08074534161490683,0.004484304932735426,0.1841704718417047,0.1902587519025875,7.101980198019801,25.395945945945947,0.22041587901701323,,,,,,,,,True,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,58424.0,974,166.0,1992,1997,575.0,353,212.0,3989,37.0,49.0,8.0,11.0,9.0,14.0,10.0,15.0,,,32.0,65.0,2.0,10.0,9.0,20.0,67.0,156.0,5.0,9.0,17.0,42.0,47.0,64.0,99.0,221.0,27.0,418.0,2247,8.0,11.0,7.0,19.0,5.0,42.0,9.0,15.0,26.0,62.0,13.0,109.0,74.0,20.0,285.0,8.0,,156.0,67.0,4.0,2.0,21.0,18.0,39.0,11.0,7.0,11.0,8.0,2.0,96.0,20.0,10.0,,57.0,68.0,6.0,131.0,30.0,161.0,4.0,38.0,24.0,14.0,8.0,3.0,7.0,9.0,1.0,1.0,1.0,1.0,17.0,,1.0,23.0,43.0,1.0,2.0,2.0,37.0,4.0,9.0,33.0,3.0,9.0,4.0,5.0,7.0,3.0,2.0,4.0,,3.0,10.0,9.0,,,106.0,562.0,,3.0,0.7872340425531915,0.8604651162790697,0.9595959595959596,0.4479638009049774,0.3684210526315789,0.41935483870967744,0.4479638009049774,0.734375,0.7272727272727273,0.6,0.6859649122807018,0.6166666666666667,0.6233766233766234,0.7013422818791947,0.65625,0.6488095238095238,0.775438596491228,0.00904977375565611,0.0625,0.061224489795918366,0.06666666666666667,0.015384615384615385,0.00641025641025641,13.975155279503106,0.47058823529411764,0.1276595744680851,,0.1574074074074074,0.02386634844868735,0.1089866156787763,0.03913894324853229,0.13089005235602094,0.03225806451612903,0.03821656050955414,0.010362694300518135,0.028985507246376812,0.03836317135549872,0.041666666666666664,0.136986301369863,0.1712707182320442,0.1619047619047619,0.1225,0.06504065040650407,0.030534351145038167,0.9,0.17192982456140352,0.7551020408163265,0.8043478260869565,0.8108108108108109,0.05263157894736842,0.6666666666666666,0.7142857142857143,0.7,,,,,0.22807017543859648,0.49230769230769234,0.5,1.0,0.5473684210526316,0.42948717948717946,0.432258064516129,0.9402985074626866,0.36666666666666664,0.7272727272727273,0.375,0.3333333333333333,0.2,1.0,0.3,0.5555555555555556,1.0,0.18181818181818182,0.6428571428571429,0.2597402597402597,0.45,0.5454545454545454,0.40476190476190477,0.9473684210526315,0.42948717948717946,0.5563803508771928,0.5719684210526317,0.5512461038961037,0.04436860068259386,0.12857142857142856,0.017937219730941704,0.10047846889952153,0.2607655502392344,3.123437499999999,25.690045248868778,0.28865461847389556,12.0,2.0,1.0,,,,,,True,
1628400,1610612749,Semi Ojeleye,Semi Ojeleye,1628400,MIL,7172.0,120,-56.0,242,251,58.0,40,25.0,493,,2.0,,,,,1.0,10.0,,,1.0,5.0,,,1.0,1.0,1.0,9.0,,1.0,,1.0,1.0,12.0,2.0,14.0,2.0,10.0,289,1.0,2.0,,1.0,,2.0,1.0,3.0,1.0,2.0,2.0,7.0,,2.0,6.0,,,9.0,1.0,5.0,,1.0,3.0,4.0,2.0,1.0,,1.0,,11.0,7.0,5.0,1.0,6.0,2.0,,8.0,13.0,21.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,1.0,2.0,8.0,,2.0,,2.0,1.0,,2.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,7.0,58.0,2.0,,,,1.0,0.14285714285714285,,0.5,0.14285714285714285,0.08333333333333333,0.5,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.5,0.18518518518518517,0.3333333333333333,0.5833333333333334,0.5384615384615384,,0.4166666666666667,0.5,0.4,,,10.661764705882351,0.5,,0.16666666666666666,0.045454545454545456,0.078125,0.08571428571428572,0.0958904109589041,0.07017543859649122,0.08759124087591241,0.058823529411764705,0.1111111111111111,,0.05084745762711865,0.2857142857142857,0.06666666666666667,,0.08333333333333333,0.07272727272727272,0.13333333333333333,,1.0,0.07692307692307693,,,,0.38461538461538464,0.1,0.16666666666666666,,,,,,0.19230769230769232,0.2,0.2,1.0,0.34615384615384615,0.1111111111111111,0.1111111111111111,1.0,,,,,,,0.3333333333333333,,,,,0.2,1.0,0.2,,0.6153846153846154,0.1111111111111111,0.5106096153846154,,0.48287,0.037037037037037035,0.07692307692307693,,0.2,0.7,8.225,24.92142857142857,0.2396694214876033,,,,,,,,,True,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,66516.0,1109,186.0,2296,2288,325.0,210,245.0,4584,39.0,58.0,2.0,5.0,4.0,7.0,14.0,34.0,4.0,9.0,32.0,72.0,,3.0,5.0,12.0,61.0,167.0,10.0,24.0,5.0,23.0,57.0,101.0,93.0,239.0,40.0,433.0,2556,4.0,8.0,10.0,27.0,3.0,41.0,5.0,10.0,10.0,35.0,6.0,46.0,78.0,36.0,270.0,2.0,,167.0,61.0,7.0,5.0,34.0,26.0,60.0,13.0,13.0,25.0,7.0,2.0,146.0,12.0,8.0,,57.0,47.0,,104.0,20.0,124.0,3.0,28.0,20.0,8.0,18.0,2.0,14.0,8.0,,4.0,1.0,2.0,26.0,,1.0,24.0,48.0,2.0,3.0,1.0,43.0,3.0,5.0,45.0,5.0,17.0,1.0,4.0,10.0,,,5.0,,5.0,10.0,8.0,,,46.0,320.0,1.0,2.0,0.6842105263157895,0.6964285714285714,0.967741935483871,0.3891213389121339,0.37037037037037035,0.2857142857142857,0.3891213389121339,0.5643564356435643,0.5,0.5,0.5779411764705882,0.5428571428571428,0.4444444444444444,0.6008403361344538,0.5540540540540541,0.4791666666666667,0.7029411764705882,0.02092050209205021,0.06930693069306931,0.034482758620689655,0.14705882352941177,0.041666666666666664,0.011976047904191617,14.813374805598757,0.6923076923076923,,,0.09631147540983606,0.016194331983805668,0.09208400646203554,0.021739130434782608,0.0939476061427281,0.019120458891013385,0.017142857142857144,0.017857142857142856,0.010526315789473684,0.01909307875894988,0.03007518796992481,0.12195121951219512,0.06796116504854369,0.11016949152542373,0.0975609756097561,0.07086614173228346,0.016853932584269662,0.8,0.17058823529411765,0.6724137931034483,0.6964285714285714,0.6666666666666666,0.1,0.4117647058823529,0.4827586206896552,0.6428571428571429,0.026470588235294117,0.4444444444444444,0.4444444444444444,1.0,0.21176470588235294,0.4444444444444444,0.463768115942029,1.0,0.49117647058823527,0.3652694610778443,0.3696969696969697,0.9508196721311475,0.14285714285714285,0.4,0.5,0.08571428571428572,,,0.6857142857142857,0.4166666666666667,1.0,0.15555555555555556,0.5714285714285714,0.26666666666666666,0.4166666666666667,0.5111111111111111,0.21739130434782608,0.8735294117647059,0.3652694610778443,0.5588579411764711,0.5425181818181818,0.5491188888888888,0.05099150141643059,0.1504424778761062,0.004166666666666667,0.09468822170900693,0.10623556581986143,5.357425742574257,25.423012552301252,0.14155052264808363,9.0,,,1.0,5.0,,,,True,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,132456.0,2208,426.0,4568,4566,1101.0,751,488.0,9134,160.0,259.0,18.0,30.0,45.0,68.0,134.0,272.0,52.0,102.0,12.0,35.0,3.0,8.0,1.0,7.0,120.0,286.0,8.0,20.0,32.0,69.0,346.0,633.0,132.0,321.0,137.0,1225.0,5088,28.0,52.0,11.0,28.0,4.0,93.0,85.0,148.0,33.0,76.0,56.0,325.0,136.0,556.0,171.0,18.0,,286.0,120.0,40.0,2.0,261.0,196.0,457.0,137.0,59.0,184.0,51.0,26.0,1110.0,29.0,38.0,2.0,120.0,107.0,5.0,232.0,69.0,301.0,15.0,108.0,56.0,52.0,131.0,20.0,81.0,52.0,10.0,50.0,2.0,6.0,183.0,8.0,43.0,63.0,133.0,5.0,2.0,3.0,153.0,3.0,6.0,180.0,11.0,75.0,,17.0,27.0,2.0,2.0,9.0,4.0,14.0,29.0,16.0,,1.0,321.0,1076.0,11.0,13.0,0.19653179190751446,0.20178041543026706,0.4318181818181818,0.411214953271028,0.39285714285714285,0.4342105263157895,0.411214953271028,0.5466034755134281,0.5384615384615384,0.5743243243243243,0.570230607966457,0.55625,0.6004464285714286,0.5893719806763285,0.5670731707317073,0.6254826254826255,0.33647798742138363,0.006230529595015576,0.0631911532385466,0.07722007722007722,0.07352941176470588,0.02857142857142857,0.0034965034965034965,23.668869024485037,0.7158469945355191,0.05154639175257732,0.015503875968992248,0.10732196589769308,0.03796203796203796,0.09966777408637874,0.026876737720111215,0.10313493866424353,0.03221153846153846,0.036211699164345405,0.04035874439461883,0.03571428571428571,0.02586206896551724,0.0299625468164794,0.09584664536741214,0.0988235294117647,0.13513513513513514,0.0962962962962963,0.11196911196911197,0.035211267605633804,0.5517241379310345,0.27148846960167716,0.6177606177606177,0.6694560669456067,0.31875,0.2851153039832285,0.49264705882352944,0.5317460317460317,0.09701492537313433,0.1069182389937107,0.5098039215686274,0.5098039215686274,0.07692307692307693,0.03668763102725367,0.34285714285714286,0.35294117647058826,0.8333333333333334,0.29979035639413,0.4195804195804196,0.42105263157894735,0.39166666666666666,0.375,0.6,0.2222222222222222,0.1,0.375,0.6666666666666666,0.25,0.4,0.625,0.30357142857142855,0.6617647058823529,0.03125,0.14285714285714285,0.3080357142857143,0.463768115942029,0.6079664570230608,0.4195804195804196,0.5060915441176472,0.4998010869565217,0.5011143497757847,0.07367387033398821,0.10760401721664276,,0.07591836734693877,0.2653061224489796,7.2576619273301715,26.116199376947062,0.2410245183887916,225.0,,,4.0,5.0,,,,True,
1629670,1610612749,Jordan Nwora,Jordan Nwora,1629670,MIL,24299.0,405,14.0,836,843,182.0,161,87.0,1679,22.0,37.0,6.0,10.0,6.0,8.0,7.0,19.0,6.0,9.0,8.0,24.0,,4.0,1.0,4.0,20.0,55.0,2.0,3.0,1.0,13.0,35.0,65.0,28.0,79.0,3.0,157.0,980,8.0,15.0,2.0,7.0,,22.0,12.0,18.0,2.0,17.0,3.0,33.0,50.0,20.0,72.0,2.0,,55.0,20.0,6.0,,6.0,8.0,14.0,4.0,4.0,4.0,,2.0,36.0,6.0,8.0,,46.0,21.0,5.0,72.0,14.0,86.0,2.0,11.0,4.0,7.0,5.0,,3.0,5.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,16.0,31.0,,,2.0,10.0,2.0,2.0,3.0,1.0,2.0,,,3.0,,,3.0,,,3.0,3.0,,,33.0,182.0,1.0,,0.7142857142857143,0.7352941176470589,0.8571428571428571,0.35443037974683544,0.2857142857142857,0.11764705882352941,0.35443037974683544,0.5384615384615384,0.5333333333333333,0.6666666666666666,0.5347222222222222,0.5,0.42857142857142855,0.5413793103448276,0.5,0.4583333333333333,0.5486111111111112,,0.09230769230769231,0.08108108108108109,0.15789473684210525,,,16.454352441613587,0.5,0.23809523809523808,,0.11931818181818182,0.04519774011299435,0.22885572139303484,0.02654867256637168,0.17771883289124668,0.034739454094292806,0.06349206349206349,0.024691358024691357,0.06060606060606061,0.023255813953488372,0.037037037037037035,0.08955223880597014,0.10526315789473684,0.21212121212121213,0.21818181818181817,0.2777777777777778,0.02666666666666667,1.0,0.2569444444444444,0.5945945945945946,0.6470588235294118,0.7272727272727273,0.13194444444444445,0.3684210526315789,0.4375,1.0,0.0625,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3819444444444444,0.36363636363636365,0.36363636363636365,0.8,0.45454545454545453,0.6,0.16666666666666666,0.18181818181818182,,,0.13636363636363635,0.6666666666666666,0.5,0.22857142857142856,0.75,0.11428571428571428,0.25,0.37142857142857144,0.07692307692307693,0.8055555555555556,0.36363636363636365,0.5510065972222224,0.5702450000000001,0.5338457142857141,0.013793103448275862,0.030303030303030304,,0.14012738853503184,0.21019108280254778,5.941538461538462,25.394936708860758,0.21770334928229665,12.0,,,,,,,,True,
201588,1610612749,George Hill,George Hill,201588,MIL,25435.0,424,269.0,865,854,298.0,208,102.0,1719,19.0,22.0,4.0,4.0,9.0,11.0,2.0,7.0,2.0,3.0,8.0,23.0,,1.0,1.0,3.0,4.0,19.0,1.0,3.0,1.0,6.0,23.0,32.0,12.0,42.0,25.0,107.0,809,4.0,5.0,1.0,4.0,4.0,15.0,9.0,12.0,2.0,9.0,16.0,40.0,24.0,22.0,36.0,4.0,,19.0,4.0,3.0,,9.0,16.0,25.0,12.0,4.0,5.0,1.0,3.0,66.0,7.0,6.0,,22.0,19.0,2.0,43.0,13.0,56.0,,19.0,10.0,9.0,4.0,,4.0,5.0,,,2.0,1.0,9.0,1.0,1.0,12.0,20.0,1.0,,1.0,28.0,2.0,4.0,29.0,2.0,5.0,,8.0,2.0,,,1.0,,1.0,2.0,1.0,,,40.0,291.0,1.0,8.0,0.5217391304347826,0.5714285714285714,1.0,0.2857142857142857,0.25,0.2222222222222222,0.2857142857142857,0.71875,0.8,0.75,0.5540540540540541,0.6111111111111112,0.5714285714285714,0.6,0.6818181818181818,0.6451612903225806,0.5675675675675675,,0.09375,0.09090909090909091,0.14285714285714285,,,9.611451942740286,0.4444444444444444,0.16666666666666666,,0.09644670050761421,0.03278688524590164,0.08396946564885496,0.03535353535353535,0.08932461873638345,0.03412073490813648,,0.06521739130434782,,0.047619047619047616,,0.08064516129032258,0.13333333333333333,0.044444444444444446,0.07246376811594203,0.12727272727272726,,0.5,0.2972972972972973,0.8636363636363636,0.95,0.5263157894736842,0.0945945945945946,0.2857142857142857,0.3333333333333333,0.5,0.04054054054054054,0.6666666666666666,0.6666666666666666,0.5,0.3108108108108108,0.34782608695652173,0.34782608695652173,1.0,0.25675675675675674,0.21052631578947367,0.21052631578947367,1.0,0.4444444444444444,1.0,0.25,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,1.0,0.5238095238095238,0.8181818181818182,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.8648648648648649,0.21052631578947367,0.5506020270270271,0.53225,0.5643452380952381,0.06493506493506493,0.14285714285714285,,0.14018691588785046,0.37383177570093457,4.581249999999999,24.79285714285714,0.3445086705202312,,,,1.0,5.0,,,,True,
203918,1610612749,Rodney Hood,Rodney Hood,203918,MIL,14177.0,236,57.0,480,479,114.0,102,45.0,959,5.0,6.0,,,,,2.0,5.0,,3.0,3.0,11.0,,2.0,,4.0,6.0,19.0,,4.0,2.0,3.0,7.0,14.0,9.0,30.0,4.0,45.0,491,,,,6.0,,,,1.0,2.0,7.0,2.0,8.0,10.0,4.0,24.0,,,19.0,6.0,,,6.0,7.0,13.0,6.0,1.0,5.0,1.0,,33.0,1.0,1.0,,18.0,7.0,,25.0,2.0,27.0,1.0,3.0,3.0,,,1.0,,2.0,,,1.0,,2.0,,1.0,4.0,8.0,,1.0,,6.0,1.0,,4.0,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,8.0,114.0,,1.0,0.7142857142857143,0.7142857142857143,0.8888888888888888,0.3,,0.2857142857142857,0.3,0.5,,,0.4659090909090909,,0.375,0.4891304347826087,,0.4444444444444444,0.6818181818181818,,,,,,,8.905380333951763,,,,0.06796116504854369,0.010752688172043012,0.13043478260869565,0.007751937984496124,0.1037344398340249,0.009009009009009009,,0.024390243902439025,,0.01,,0.12121212121212122,0.021739130434782608,0.08333333333333333,0.14285714285714285,0.09090909090909091,0.03571428571428571,1.0,0.13636363636363635,0.8333333333333334,0.8333333333333334,0.8,0.11363636363636363,0.4,0.4,0.5,0.06818181818181818,,,,0.25,0.2727272727272727,0.2727272727272727,1.0,0.4318181818181818,0.3157894736842105,0.3157894736842105,0.8333333333333334,,,,0.3333333333333333,,,0.6666666666666666,,,,,0.5,,0.375,0.6666666666666666,0.8181818181818182,0.3157894736842105,0.5554477272727273,0.5802750000000001,0.59531875,0.022222222222222223,0.06666666666666667,,,0.17777777777777778,7.9642857142857135,25.146666666666665,0.2375,3.0,,,1.0,,,,,True,
1628978,1610612749,Donte DiVincenzo,Donte DiVincenzo,1628978,MIL,9648.0,161,16.0,336,336,153.0,113,37.0,672,9.0,14.0,2.0,4.0,7.0,10.0,2.0,6.0,,2.0,2.0,11.0,,1.0,,3.0,8.0,18.0,,2.0,2.0,5.0,11.0,22.0,10.0,29.0,16.0,68.0,400,3.0,5.0,,3.0,3.0,9.0,8.0,13.0,2.0,8.0,11.0,33.0,18.0,4.0,18.0,4.0,,18.0,8.0,2.0,,9.0,5.0,14.0,2.0,3.0,8.0,1.0,,33.0,3.0,4.0,,12.0,11.0,,23.0,7.0,30.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,4.0,2.0,5.0,,,10.0,,4.0,3.0,6.0,1.0,,,13.0,2.0,2.0,19.0,,2.0,1.0,7.0,2.0,,,1.0,,1.0,2.0,1.0,,,30.0,149.0,,4.0,0.8181818181818182,1.0,0.6,0.3448275862068966,,0.25,0.3448275862068966,0.5,0.6,0.6153846153846154,0.5098039215686274,0.375,0.5238095238095238,0.5666666666666667,0.45,0.5892857142857143,0.5686274509803921,,0.09090909090909091,0.07142857142857142,0.16666666666666666,,,18.51851851851852,0.6,,,0.15942028985507245,0.05194805194805195,0.13333333333333333,0.0410958904109589,0.14465408805031446,0.04666666666666667,0.034482758620689655,0.1,,0.041666666666666664,0.04,0.06666666666666667,0.1935483870967742,0.17391304347826086,0.12121212121212122,0.16666666666666666,0.07142857142857142,0.5,0.27450980392156865,0.6428571428571429,0.6923076923076923,0.8888888888888888,0.11764705882352941,0.3333333333333333,0.4,0.5,0.0392156862745098,,,,0.21568627450980393,0.18181818181818182,0.18181818181818182,1.0,0.35294117647058826,0.4444444444444444,0.4444444444444444,0.5,0.5,0.5,0.5,0.125,,,0.25,,,0.47619047619047616,0.7,0.14285714285714285,,0.23809523809523808,0.4,0.8431372549019608,0.4444444444444444,0.5696254901960783,0.6050214285714286,0.5998142857142857,0.05660377358490566,0.08333333333333333,0.034482758620689655,0.1323529411764706,0.4852941176470588,4.336363636363637,25.34137931034483,0.45535714285714285,12.0,1.0,,,,,,,True,
1630572,1610612749,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,MIL,5963.0,99,-11.0,188,191,32.0,22,28.0,379,7.0,15.0,2.0,4.0,1.0,3.0,,3.0,,,1.0,5.0,,,,,2.0,5.0,,,,,7.0,18.0,3.0,10.0,3.0,26.0,208,2.0,6.0,,,2.0,6.0,1.0,4.0,,,1.0,3.0,12.0,2.0,9.0,2.0,,5.0,2.0,5.0,,,5.0,5.0,4.0,1.0,,,,15.0,3.0,8.0,,6.0,6.0,1.0,13.0,11.0,24.0,1.0,5.0,4.0,1.0,1.0,,1.0,1.0,,,,1.0,2.0,,,2.0,5.0,,,,6.0,3.0,,4.0,,2.0,,,1.0,,,1.0,,,1.0,1.0,,,3.0,32.0,1.0,,0.8571428571428571,1.0,1.0,0.3,,,0.3,0.3888888888888889,0.3333333333333333,0.25,0.4107142857142857,0.3333333333333333,0.25,0.43333333333333335,0.42857142857142855,0.3,0.35714285714285715,,0.2777777777777778,0.3333333333333333,,,,14.285714285714285,0.5,0.14285714285714285,,0.15,0.13114754098360656,0.12244897959183673,0.06,0.1348314606741573,0.0990990990990991,0.12,0.16666666666666666,0.08333333333333333,0.05,0.1,0.14285714285714285,0.21052631578947367,,0.07894736842105263,0.2727272727272727,0.08333333333333333,1.0,0.5357142857142857,0.4666666666666667,0.7,0.8571428571428571,0.10714285714285714,,,,,,,,0.17857142857142858,0.2,0.2,1.0,0.17857142857142858,0.4,0.4,1.0,0.6666666666666666,0.5,0.5,,,,,,,0.75,0.3333333333333333,,,,,0.8928571428571429,0.4,0.6070142857142857,0.5452,0.543275,0.06666666666666667,0.1,,0.23076923076923078,0.11538461538461539,2.216666666666667,24.740000000000002,0.1702127659574468,,,,,,,,,True,
