EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,Travels,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffFTReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Fg3aBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffLongMidRangeReboundPct,BlockedCorner3,on,HeaveMakes,BlockedLongMidRange,OffensiveGoaltends,Corner3PctBlocked
1626174,1610612745,Christian Wood,Christian Wood,1626174,HOU,10273.0,171,-72.0,356,359,158.0,126.0,38.0,715,18.0,31.0,3.0,5.0,9.0,14.0,9.0,18.0,2.0,3.0,1.0,8.0,26.0,4.0,14.0,29.0,52,8.0,27.0,29.0,111.0,450,4.0,8.0,7.0,15.0,12.0,21.0,4.0,14.0,15.0,51.0,28.0,30.0,15.0,9.0,6.0,1.0,25.0,8.0,7.0,10.0,5.0,15.0,4.0,1.0,9.0,1.0,35.0,2.0,7.0,19.0,15.0,6.0,40.0,9.0,49.0,2.0,9.0,6.0,3.0,3.0,1.0,1.0,5.0,2.0,8.0,1.0,4.0,6.0,18.0,2.0,1.0,2.0,2.0,39.0,5.0,50.0,1.0,19.0,7.0,5.0,2.0,3.0,5.0,3.0,1.0,51.0,158.0,2.0,6.0,0.4827586206896552,0.5384615384615384,0.625,0.2962962962962963,0.2857142857142857,0.3076923076923077,0.5576923076923077,0.5,0.5714285714285714,0.5189873417721519,0.5,0.5142857142857142,0.5336538461538461,0.5,0.53125,0.3417721518987341,0.1346153846153846,0.1612903225806451,0.1111111111111111,27.95969773299748,0.375,0.6666666666666666,0.2083333333333333,0.1029411764705882,0.2235294117647059,0.0238095238095238,0.2165605095541401,0.0592105263157894,0.131578947368421,0.1,0.0294117647058823,0.2258064516129032,0.24,0.125,0.2307692307692307,0.2,0.0588235294117647,0.6,0.3924050632911392,0.5806451612903226,0.6923076923076923,0.6111111111111112,0.2278481012658227,0.5,0.5625,0.3333333333333333,0.0379746835443038,0.6666666666666666,0.6666666666666666,0.0126582278481012,0.3291139240506329,0.3076923076923077,0.3076923076923077,0.625,0.625,0.6,0.4,0.6428571428571429,0.4,0.2857142857142857,0.7341772151898734,0.32,0.5286826923076924,0.5081833333333333,0.5230632352941176,0.1958762886597938,0.2714285714285714,0.1351351351351351,0.4594594594594595,4.667307692307693,27.125925925925927,0.4438202247191011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,4752.0,79,11.0,168,167,62.0,53.0,15.0,335,2.0,6.0,,,,3.0,1.0,2.0,2.0,2.0,6.0,2.0,5.0,1.0,3.0,5.0,10,3.0,11.0,4.0,23.0,189,1.0,1.0,,2.0,1.0,4.0,1.0,4.0,4.0,9.0,8.0,2.0,9.0,,,,5.0,2.0,1.0,3.0,3.0,6.0,3.0,,3.0,,15.0,1.0,,12.0,2.0,2.0,16.0,1.0,17.0,,2.0,2.0,,2.0,1.0,2.0,2.0,,4.0,,1.0,4.0,4.0,,,,,3.0,1.0,4.0,,,2.0,3.0,2.0,1.0,3.0,2.0,,9.0,62.0,,2.0,0.8,0.8,1.0,0.2727272727272727,0.25,0.2727272727272727,0.5,1.0,0.25,0.4523809523809524,0.5,0.3125,0.5,0.5,0.45,0.5238095238095238,0.1,,0.5,14.361702127659576,0.5,0.4,0.0666666666666666,,0.2608695652173913,0.0263157894736842,0.1842105263157894,0.0131578947368421,,,0.032258064516129,0.0714285714285714,,0.1666666666666666,0.303030303030303,0.1538461538461538,,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.0952380952380952,0.5,1.0,,0.0952380952380952,1.0,1.0,0.2857142857142857,0.238095238095238,0.4,0.4,1.0,,,0.375,,0.375,0.3333333333333333,0.8095238095238095,0.4,0.5765119047619047,0.6111,0.58484375,,,0.0869565217391304,0.391304347826087,6.17,25.00909090909091,0.369047619047619,1.0,1.0,1.0,1.0,1.0,1.0,0.1666666666666666,0.1666666666666666,1.0,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629717,1610612745,Armoni Brooks,Armoni Brooks,1629717,HOU,8124.0,135,-14.0,267,260,85.0,63.0,39.0,527,2.0,4.0,,,1.0,3.0,1.0,3.0,,,6.0,16.0,44.0,6.0,16.0,3.0,7,20.0,50.0,3.0,69.0,316,,,,6.0,2.0,5.0,6.0,17.0,1.0,23.0,2.0,4.0,51.0,9.0,,1.0,43.0,16.0,,9.0,,9.0,,,8.0,1.0,18.0,,,9.0,4.0,,13.0,,13.0,,4.0,3.0,1.0,6.0,1.0,3.0,2.0,3.0,8.0,1.0,4.0,4.0,7.0,,,,,4.0,1.0,4.0,,2.0,,,,,,,,23.0,85.0,,,0.3333333333333333,0.3333333333333333,0.85,0.4,0.3529411764705882,0.4081632653061224,0.4285714285714285,,0.4,0.5789473684210527,1.5,0.5,0.5847457627118644,1.5,0.5,0.8771929824561403,,,,21.47435897435897,0.75,,0.064516129032258,,0.1304347826086956,,0.099236641221374,,,,,,0.1428571428571428,0.0769230769230769,0.1481481481481481,0.0666666666666666,,,0.0701754385964912,0.5,0.5,,0.0526315789473684,0.3333333333333333,0.3333333333333333,1.0,,,,0.1052631578947368,0.7719298245614035,0.3636363636363636,0.3636363636363636,0.8125,,,0.1363636363636363,0.3333333333333333,0.7272727272727273,0.375,0.9473684210526316,0.3720930232558139,0.5382348214285715,,0.5201309523809524,0.0338983050847457,0.2222222222222222,0.0869565217391304,0.3333333333333333,4.1,26.81,0.3183520599250936,4.0,1.0,1.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.0454545454545454,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629726,1610612745,Garrison Mathews,Garrison Mathews,1629726,HOU,12555.0,209,-13.0,424,422,134.0,97.0,53.0,846,7.0,8.0,,,2.0,2.0,,3.0,,,17.0,12.0,41.0,2.0,9.0,7.0,11,12.0,58.0,15.0,65.0,477,,1.0,2.0,5.0,2.0,5.0,2.0,15.0,4.0,14.0,12.0,2.0,36.0,,,,41.0,12.0,,6.0,6.0,12.0,4.0,2.0,6.0,,30.0,4.0,,15.0,9.0,2.0,26.0,5.0,31.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,,5.0,1.0,1.0,14.0,26.0,,,1.0,,25.0,1.0,20.0,,4.0,1.0,3.0,2.0,1.0,4.0,3.0,,14.0,134.0,4.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.2068965517241379,0.1333333333333333,0.2068965517241379,0.6363636363636364,,0.4,0.3623188405797101,0.2142857142857142,0.25,0.422077922077922,0.3125,0.3181818181818182,0.8405797101449275,,,,17.012448132780083,0.2,0.1333333333333333,0.0978260869565217,,0.1485148514851485,0.0344827586206896,0.1243523316062176,0.0205128205128205,,,0.0365853658536585,0.0833333333333333,0.081081081081081,0.1578947368421052,0.1627906976744186,0.0666666666666666,0.0416666666666666,0.75,0.1159420289855072,0.875,0.875,0.8571428571428571,0.0434782608695652,,,,,,,0.2463768115942029,0.5942028985507246,0.2926829268292683,0.2926829268292683,1.0,,,0.1,1.0,0.45,0.2222222222222222,0.9565217391304348,0.2926829268292683,0.5439637681159419,0.5271,0.50807,0.0933333333333333,0.2666666666666666,0.0769230769230769,0.2153846153846154,3.1727272727272733,25.648275862068964,0.3160377358490566,,4.0,6.0,6.0,,,,,,0.5714285714285714,0.3,,1.0,2.0,1.0,8.0,0.1666666666666666,,,0.2857142857142857,0.5,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,0.0666666666666666,0.0294117647058823,0.05,,,,,,,,,,,,,,,True,,,,
201571,1610612745,D.J. Augustin,D.J. Augustin,201571,HOU,30589.0,510,-120.0,1042,1035,350.0,294.0,118.0,2077,13.0,26.0,1.0,1.0,4.0,7.0,2.0,8.0,1.0,6.0,15.0,31.0,81.0,8.0,27.0,16.0,40,39.0,96.0,33.0,182.0,1261,1.0,1.0,,5.0,6.0,16.0,10.0,30.0,16.0,58.0,12.0,20.0,90.0,27.0,,,81.0,31.0,4.0,41.0,33.0,74.0,27.0,6.0,33.0,7.0,181.0,6.0,1.0,19.0,15.0,,34.0,7.0,41.0,1.0,10.0,5.0,5.0,32.0,9.0,24.0,13.0,8.0,45.0,,11.0,8.0,17.0,,1.0,2.0,1.0,27.0,,38.0,2.0,7.0,8.0,,,,,,1.0,58.0,349.0,1.0,6.0,0.375,0.375,0.7692307692307693,0.40625,0.3333333333333333,0.40625,0.4,1.0,0.375,0.5477941176470589,0.3125,0.4565217391304347,0.5860927152317881,0.3125,0.5277777777777778,0.7058823529411765,0.1,0.1538461538461538,,16.567544604927782,0.7111111111111111,,0.0700934579439252,0.0048543689320388,0.07421875,0.0231660231660231,0.0723404255319148,0.0150537634408602,0.0084745762711864,,0.0253807106598984,0.0555555555555555,0.0853658536585365,0.0714285714285714,0.0746268656716417,0.0727272727272727,0.0136986301369863,,0.1911764705882352,0.5,0.5909090909090909,0.4615384615384615,0.0588235294117647,0.25,0.25,,0.0441176470588235,0.1666666666666666,0.1666666666666666,0.1102941176470588,0.5955882352941176,0.382716049382716,0.3875,0.7419354838709677,0.125,1.0,0.1521739130434782,0.5714285714285714,0.5869565217391305,0.2962962962962963,0.8970588235294118,0.382716049382716,0.5314514705882353,0.5228200000000001,0.4879413043478262,0.0629370629370629,0.1555555555555555,0.0274725274725274,0.3186813186813186,5.4925,25.7,0.3358925143953934,8.0,3.0,3.0,7.0,1.0,,0.5333333333333333,0.5333333333333333,0.875,0.375,0.0652173913043478,1.0,,4.0,1.0,1.0,0.1428571428571428,0.3333333333333333,1.0,0.5,,,,,,,2.0,,,,0.0161290322580645,0.0204081632653061,2.0,1.0,1.0,1.0,5.0,0.0104166666666666,0.0123456790123456,1.0,0.6666666666666666,,,,,,True,,,,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,20178.0,336,-64.0,693,682,242.0,211.0,87.0,1375,46.0,68.0,18.0,22.0,15.0,23.0,12.0,25.0,,3.0,,5.0,21.0,,4.0,58.0,96,5.0,21.0,46.0,177.0,828,19.0,24.0,3.0,41.0,20.0,32.0,,4.0,21.0,61.0,42.0,74.0,15.0,,20.0,3.0,18.0,5.0,11.0,21.0,23.0,44.0,18.0,5.0,17.0,3.0,111.0,12.0,21.0,25.0,30.0,2.0,57.0,34.0,91.0,5.0,13.0,5.0,8.0,17.0,5.0,8.0,22.0,9.0,39.0,7.0,12.0,25.0,55.0,2.0,,4.0,7.0,69.0,4.0,67.0,8.0,26.0,10.0,16.0,10.0,6.0,16.0,8.0,,61.0,242.0,5.0,10.0,0.3620689655172414,0.4375,1.0,0.238095238095238,,0.2777777777777778,0.6041666666666666,0.7916666666666666,0.625,0.5598290598290598,0.7916666666666666,0.5555555555555556,0.6061643835616438,0.7592592592592593,0.5980392156862745,0.1794871794871795,0.1145833333333333,0.1176470588235294,0.12,23.329129886506937,0.4358974358974359,0.125,0.2272727272727272,0.1478873239436619,0.1404494382022472,0.0697674418604651,0.1774193548387097,0.1050955414012738,0.1511627906976744,0.1904761904761904,0.0465116279069767,0.1785714285714285,0.2549019607843137,0.28,0.1532846715328467,0.0975609756097561,0.1282051282051282,0.5,0.5811965811965812,0.6764705882352942,0.7666666666666667,0.4130434782608695,0.2136752136752136,0.48,0.5454545454545454,0.1666666666666666,0.0256410256410256,,,,0.1794871794871795,0.238095238095238,0.238095238095238,1.0,0.9166666666666666,0.8181818181818182,0.6388888888888888,0.6521739130434783,0.1111111111111111,,0.7606837606837606,0.2777777777777778,0.5490635964912282,0.6180625000000001,0.5348128571428572,0.1985294117647058,0.2280701754385964,0.231638418079096,0.3446327683615819,3.559375,31.50952380952381,0.3492063492063492,,,,,1.0,,,,,,,,,,,4.0,,,,,,,1.0,3.0,5.0,,1.0,,,0.0333333333333333,0.1395348837209302,0.0454545454545454,,,1.0,,,,,0.2222222222222222,,2.0,4.0,,,,True,,,,
1630224,1610612745,Jalen Green,Jalen Green,1630224,HOU,4575.0,76,-100.0,161,160,50.0,51.0,15.0,321,6.0,10.0,,,1.0,1.0,,1.0,,5.0,1.0,4.0,21.0,2.0,10.0,6.0,16,4.0,22.0,7.0,31.0,238,,,,3.0,1.0,2.0,2.0,10.0,,8.0,4.0,8.0,9.0,3.0,,,21.0,4.0,2.0,6.0,4.0,10.0,3.0,1.0,6.0,,24.0,,,4.0,4.0,,8.0,,8.0,,,,,5.0,,5.0,4.0,,9.0,,2.0,1.0,2.0,,,,,7.0,,11.0,2.0,6.0,,,,,,,,8.0,50.0,,,0.3333333333333333,0.3333333333333333,0.75,0.1818181818181818,0.2,0.1818181818181818,0.375,,0.5,0.3157894736842105,1.5,0.3333333333333333,0.369047619047619,1.5,0.3333333333333333,0.5789473684210527,0.125,0.2,,28.491620111731844,0.5555555555555556,,0.1904761904761904,,0.1176470588235294,,0.1454545454545454,,,,,,0.25,0.3333333333333333,0.0454545454545454,0.25,,,0.2631578947368421,0.6,0.75,0.3333333333333333,0.0263157894736842,,,,0.131578947368421,,,0.0263157894736842,0.5526315789473685,0.1904761904761904,0.1904761904761904,0.75,,,0.0833333333333333,1.0,0.8333333333333334,0.2,0.8421052631578947,0.1904761904761904,0.5428578947368421,0.5379,0.5046125,0.1666666666666666,0.3,0.0967741935483871,0.2580645161290322,6.8,25.88181818181818,0.3105590062111801,,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,3.0,,1.0,1.0,,,,,0.0454545454545454,,,,1.0,,,,,,,,,,,True,,,,
1630231,1610612745,Kenyon Martin Jr.,Kenyon Martin Jr.,1630231,HOU,20081.0,335,-34.0,682,679,227.0,159.0,72.0,1361,39.0,61.0,12.0,18.0,17.0,26.0,5.0,14.0,,,11.0,8.0,19.0,2.0,7.0,44.0,75,10.0,30.0,21.0,139.0,812,12.0,19.0,5.0,29.0,19.0,31.0,2.0,9.0,8.0,52.0,52.0,36.0,30.0,,16.0,,19.0,8.0,14.0,12.0,14.0,26.0,7.0,7.0,9.0,2.0,66.0,5.0,12.0,27.0,9.0,6.0,42.0,17.0,59.0,1.0,5.0,5.0,,7.0,1.0,6.0,6.0,1.0,13.0,1.0,5.0,15.0,24.0,,,2.0,1.0,23.0,1.0,34.0,8.0,19.0,2.0,10.0,8.0,2.0,10.0,5.0,1.0,52.0,226.0,2.0,3.0,0.5909090909090909,0.7222222222222222,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5866666666666667,0.631578947368421,0.6129032258064516,0.5619047619047619,0.6,0.55,0.5889830508474576,0.6590909090909091,0.5777777777777777,0.2857142857142857,0.1866666666666666,0.180327868852459,0.2142857142857142,17.10182767624021,0.5384615384615384,0.4,0.0625,0.096,0.1560693641618497,0.03125,0.113564668769716,0.0596491228070175,0.0921052631578947,0.119047619047619,0.032258064516129,0.0163934426229508,0.0545454545454545,0.1785714285714285,0.1407407407407407,0.2105263157894736,0.0277777777777777,0.5,0.580952380952381,0.639344262295082,0.78,0.5897435897435898,0.1333333333333333,0.3571428571428571,0.4545454545454545,0.6,,,,0.1047619047619047,0.1809523809523809,0.4210526315789473,0.4210526315789473,1.0,0.9,0.6666666666666666,0.65,0.6538461538461539,0.175,0.2857142857142857,0.8666666666666667,0.4210526315789473,0.5756585714285715,0.6215791666666667,0.5526024999999999,0.1637931034482758,0.2209302325581395,0.2086330935251798,0.3741007194244604,2.352,25.15,0.3328445747800586,2.0,1.0,2.0,1.0,1.0,,0.1818181818181818,0.1818181818181818,1.0,0.05,0.05,,,,,1.0,,,,,,,,1.0,,,,,,,0.0277777777777777,,,,1.0,2.0,,,,0.25,,1.0,,,,,True,,,,
1630528,1610612745,Josh Christopher,Josh Christopher,1630528,HOU,9938.0,166,-18.0,321,319,92.0,85.0,40.0,640,13.0,18.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,3.0,6.0,5.0,17.0,1.0,7.0,17.0,26,9.0,23.0,8.0,69.0,402,5.0,6.0,2.0,12.0,4.0,8.0,2.0,8.0,3.0,17.0,16.0,18.0,27.0,,4.0,3.0,14.0,5.0,5.0,7.0,8.0,15.0,7.0,1.0,7.0,,38.0,4.0,3.0,10.0,2.0,,12.0,7.0,19.0,,5.0,3.0,2.0,4.0,1.0,4.0,8.0,,12.0,,1.0,6.0,11.0,,,,1.0,10.0,,11.0,1.0,6.0,,2.0,,2.0,2.0,1.0,,17.0,92.0,1.0,,0.4705882352941176,0.5333333333333333,1.0,0.391304347826087,0.25,0.45,0.6538461538461539,0.8333333333333334,0.5,0.6224489795918368,0.7142857142857143,0.4375,0.6388888888888888,0.75,0.4722222222222222,0.4693877551020408,0.1923076923076923,0.1111111111111111,0.4,18.08219178082192,0.3333333333333333,,0.0303030303030303,0.05,0.1149425287356321,0.0571428571428571,0.0784313725490196,0.0538461538461538,0.0285714285714285,,0.0357142857142857,0.0909090909090909,,,0.1044776119402985,0.15,,0.5,0.3673469387755102,0.7222222222222222,0.8125,0.6153846153846154,0.1020408163265306,0.6,1.0,,0.0612244897959183,0.3333333333333333,0.5,0.1224489795918367,0.3469387755102041,0.2941176470588235,0.2941176470588235,1.0,0.7142857142857143,0.8,0.25,0.75,0.4375,0.1428571428571428,0.8367346938775511,0.3571428571428571,0.5637119565217392,0.6002875,0.4815961538461538,0.1111111111111111,0.1935483870967742,0.1739130434782608,0.2463768115942029,4.1692307692307695,27.43478260869565,0.2866043613707165,4.0,,1.0,1.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,,0.0625,,,1.0,,1.0,,,,0.1428571428571428,,,,2.0,,,,,,,0.1428571428571428,,1.0,,,2.0,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,True,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,8288.0,138,-17.0,297,293,117.0,108.0,26.0,590,10.0,22.0,,1.0,5.0,9.0,4.0,7.0,2.0,3.0,5.0,13.0,23.0,3.0,8.0,16.0,32,17.0,28.0,13.0,96.0,344,,2.0,,,7.0,14.0,4.0,9.0,5.0,31.0,10.0,22.0,36.0,15.0,,,23.0,13.0,6.0,5.0,5.0,10.0,4.0,1.0,5.0,,25.0,1.0,1.0,3.0,2.0,,5.0,2.0,7.0,1.0,6.0,5.0,1.0,11.0,,4.0,4.0,7.0,15.0,1.0,6.0,3.0,6.0,,,,1.0,14.0,,21.0,1.0,10.0,1.0,1.0,1.0,,2.0,2.0,,29.0,116.0,1.0,,0.3125,0.3125,0.7058823529411765,0.6071428571428571,0.4444444444444444,0.6071428571428571,0.5,,0.5,0.6916666666666667,,0.5652173913043478,0.6857142857142857,,0.5740740740740741,0.4666666666666667,0.1875,0.2272727272727272,0.1428571428571428,26.07361963190184,0.7333333333333333,,0.0338983050847457,0.0158730158730158,0.0434782608695652,0.0169491525423728,0.0390625,0.0163934426229508,0.0238095238095238,,0.0208333333333333,,,0.1333333333333333,0.0185185185185185,0.1333333333333333,0.0476190476190476,1.0,0.3666666666666666,0.4545454545454545,0.5882352941176471,0.4,0.1166666666666666,0.5714285714285714,0.6666666666666666,,0.05,0.6666666666666666,0.6666666666666666,0.0833333333333333,0.3833333333333333,0.5652173913043478,0.5652173913043478,0.6923076923076923,0.5,,0.391304347826087,0.5555555555555556,0.3478260869565217,0.375,0.8333333333333334,0.5652173913043478,0.5328991666666666,0.4265,0.5098304347826087,0.144927536231884,0.2439024390243902,,0.3229166666666667,4.831249999999999,26.328571428571426,0.3939393939393939,4.0,,1.0,,1.0,0.5,0.8,0.8,0.75,,0.0434782608695652,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,True,,,,
