EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,Fg3aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,LongMidRangeAssists,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,AtRimPctBlocked,SecondChanceAtRimPctAssisted,PtsUnassisted3s,FTOffRebounds,SelfOReb,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,DefensiveGoaltends,HeaveAttempts,on,Travels,Technical Free Throw Trips,Charge Fouls,BlockedArc3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,2852.0,48,24,95,97,15.0,13.0,6.0,192,5.0,5.0,1.0,1.0,6.0,13.0,1.0,4.0,1.0,3.0,1.0,12.0,22,1.0,3,3.0,30.0,90,2.0,2.0,1.0,2.0,6.0,6.0,18.0,3.0,3.0,1.0,1.0,5.0,10.0,15.0,5.0,5.0,5.0,40.0,4,4.0,8,8,3.0,1.0,2.0,5.0,3.0,2.0,5.0,1.0,2.0,3.0,5.0,4.0,1.0,1.0,6.0,15.0,1.0,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,1.0,0.54,0.6666666666666666,0.5555555555555556,0.75,0.12,0.045454545454545456,0.07692307692307693,30.476190476190474,1.0,0.16666666666666666,0.12121212121212122,0.14035087719298245,0.2,0.09090909090909091,0.25,0.09523809523809523,0.16666666666666666,0.2,1.0,1.0,0.4,0.52,0.46153846153846156,0.5,0.16666666666666666,0.16,0.25,0.25,0.12,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.32,0.3333333333333333,0.45915799999999996,0.47586666666666666,0.038461538461538464,0.043478260869565216,0.2,7.959090909090907,27.366666666666664,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628964,1610612753,Mo Bamba,Mo Bamba,1628964,ORL,4015.0,67,6,130,133,31.0,27.0,12.0,263,3.0,4.0,,,,1.0,3.0,3.0,6.0,10.0,2.0,6.0,8,7.0,14,4.0,37.0,145,,,2.0,,3.0,6.0,6.0,21.0,10.0,6.0,,4.0,3.0,7.0,2.0,1.0,2.0,17.0,14,6.0,22,26,,,,1.0,1.0,,1.0,,5.0,6.0,3.0,5.0,3.0,,3.0,29.0,,0.5,0.6,1.0,0.5,0.5,0.75,,0.75,0.75,0.7708333333333334,0.75,0.6363636363636364,,,17.482517482517483,1.0,0.20689655172413793,0.3888888888888889,0.3076923076923077,0.4,0.13333333333333333,0.2222222222222222,0.43333333333333335,0.16666666666666666,0.18181818181818182,0.75,0.75,0.6666666666666666,0.045454545454545456,,,,0.13636363636363635,1.0,1.0,0.45454545454545453,0.6,0.6,1.0,,,1.0,0.8181818181818182,0.6,0.5215863636363636,0.5295,0.125,0.3,0.08108108108108109,9.5375,25.449999999999996,0.23846153846153847,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,0.5,1.0,1.0,1.0,0.4,0.07407407407407407,0.06451612903225806,0.06896551724137931,0.125,0.07692307692307693,0.047619047619047616,0.1,0.8,0.3333333333333333,0.18181818181818182,0.25,0.25,1.0,1.0,1.0,0.5,0.6011,0.05405405405405406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,5389.0,90,16,184,183,40.0,43.0,15.0,367,9.0,9.0,2.0,2.0,1.0,3.0,,1.0,3.0,9.0,1.0,10.0,13,4.0,12,5.0,37.0,199,2.0,3.0,2.0,1.0,8.0,18.0,2.0,12.0,9.0,3.0,2.0,2.0,6.0,8.0,5.0,1.0,1.0,22.0,17,8.0,25,29,1.0,,1.0,1.0,,1.0,6.0,1.0,6.0,10.0,10.0,7.0,2.0,2.0,8.0,40.0,,0.9,0.9,1.0,0.3333333333333333,0.3333333333333333,0.7692307692307693,0.6666666666666666,0.64,0.7,0.6379310344827587,0.6666666666666666,0.48,0.15384615384615385,0.6666666666666666,16.91542288557214,0.16666666666666666,0.2222222222222222,0.2982456140350877,0.26881720430107525,0.16666666666666666,0.26666666666666666,0.2222222222222222,0.2857142857142857,0.3333333333333333,0.36,1.0,1.0,0.8888888888888888,0.12,0.3333333333333333,1.0,1.0,0.04,,,0.36,0.3333333333333333,0.375,1.0,0.4,1.0,0.2,0.84,0.3333333333333333,0.539376,0.55,0.07407407407407407,0.13333333333333333,0.21621621621621623,4.107692307692308,25.13333333333333,0.21739130434782608,1.0,1.0,1.0,3.0,,1.0,1.0,3.0,1.0,,1.0,3.0,1.0,,4.0,1.0,,,,,,,,,,0.5,1.0,0.5,0.5,,0.025,0.061224489795918366,0.0449438202247191,,0.041666666666666664,0.05,0.1111111111111111,,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,0.62365,0.08108108108108109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,0.08333333333333333,0.1111111111111111,0.5,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629643,1610612753,Chuma Okeke,Chuma Okeke,1629643,ORL,3888.0,65,-17,137,137,33.0,54.0,11.0,274,1.0,1.0,,,,2.0,,,8.0,20.0,6.0,1.0,3,10.0,22,3.0,35.0,162,,1.0,6.0,,9.0,,2.0,30.0,20.0,8.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,13.0,4,4.0,13,14,5.0,4.0,1.0,,,,1.0,,,3.0,3.0,4.0,2.0,,9.0,31.0,1.0,,,1.0,0.45454545454545453,0.45454545454545453,0.3333333333333333,,0.64,0.6428571428571429,0.6481481481481481,0.6428571428571429,0.88,0.3333333333333333,0.5,18.91891891891892,,0.14285714285714285,0.13333333333333333,0.13793103448275862,0.1111111111111111,0.17647058823529413,,0.09523809523809523,0.2222222222222222,0.04,1.0,1.0,,0.08,,,,,,,0.8,0.4,0.4,1.0,,,0.8571428571428571,0.92,0.4,0.544554,0.5056,0.07407407407407407,0.4,0.2571428571428571,5.233333333333333,25.777272727272724,0.24087591240875914,,,2.0,2.0,3.0,,,,3.0,,,1.0,,5.0,1.0,,,1.0,,1.0,,,,1.0,1.0,0.5,,,,0.8333333333333334,,0.022727272727272728,0.014285714285714285,,,0.029411764705882353,,1.0,,0.08,1.0,1.0,1.0,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629962,1610612753,Devin Cannady,Devin Cannady,1629962,ORL,8672.0,145,-11,294,296,62.0,64.0,31.0,590,,2.0,,,,3.0,,2.0,8.0,25.0,7.0,,7,15.0,37,5.0,50.0,330,,1.0,8.0,2.0,8.0,,,45.0,25.0,8.0,1.0,5.0,5.0,10.0,2.0,3.0,3.0,25.0,4,1.0,5,6,5.0,1.0,4.0,3.0,2.0,1.0,5.0,1.0,3.0,9.0,3.0,7.0,,2.0,7.0,60.0,,,,1.0,0.40540540540540543,0.40540540540540543,,,0.5113636363636364,0.3333333333333333,0.5319148936170213,0.36363636363636365,0.8409090909090909,0.14285714285714285,0.3333333333333333,15.902140672782874,0.6,0.01639344262295082,0.04938271604938271,0.035211267605633804,,,0.06666666666666667,0.06557377049180328,,0.045454545454545456,,,,0.06818181818181818,,,,0.045454545454545456,,,0.5681818181818182,0.32,0.32,1.0,,,0.7777777777777778,0.8863636363636364,0.32,0.5369261363636363,0.5009611111111112,0.022222222222222223,,0.16,8.885714285714286,25.037837837837838,0.2108843537414966,,1.0,7.0,12.0,1.0,,1.0,7.0,2.0,,1.0,1.0,,,1.0,,,3.0,,,,,3.0,3.0,2.0,0.25,,0.5,0.5,,,0.011904761904761904,0.006578947368421052,,,,0.05263157894736842,0.6666666666666666,,0.2727272727272727,0.5833333333333334,0.7,1.0,0.16666666666666666,,0.14285714285714285,0.5798000000000001,0.14,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,,1.0,,,1.0,0.05405405405405406,,0.16666666666666666,0.1111111111111111,1.0,,1.0,1.0,4.0,2.0,1.0,2.0,1.0,0.4,0.16666666666666666,1.0,1.0,0.6666666666666666,0.25,1.0,0.02631578947368421,,,,,,,,,,,,True,,,,,,,,,,
1629678,1610612753,Admiral Schofield,Admiral Schofield,1629678,ORL,3182.0,53,-10,106,107,10.0,10.0,13.0,213,1.0,5.0,1.0,1.0,1.0,1.0,,,2.0,5.0,1.0,2.0,6,3.0,10,,13.0,112,1.0,1.0,2.0,,2.0,4.0,,9.0,5.0,2.0,1.0,,1.0,1.0,,1.0,,3.0,6,6.0,13,16,,,,1.0,1.0,,1.0,,2.0,4.0,1.0,,,,2.0,10.0,,1.0,1.0,1.0,0.3,0.3,0.3333333333333333,1.0,0.40625,0.3333333333333333,0.40625,0.3333333333333333,0.625,0.16666666666666666,,14.049586776859504,1.0,0.24,0.20689655172413793,0.2222222222222222,0.2857142857142857,0.1,0.375,0.2,0.2222222222222222,0.3125,0.2,0.25,1.0,0.0625,1.0,1.0,1.0,,,,0.3125,0.4,0.4,1.0,0.3333333333333333,1.0,0.3333333333333333,0.9375,0.4,0.56525625,0.6399,,,0.15384615384615385,2.716666666666667,24.9,0.09433962264150944,1.0,2.0,1.0,5.0,,1.0,2.0,2.0,,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.25,0.037037037037037035,0.05714285714285714,0.04838709677419355,,0.06666666666666667,0.07692307692307693,,,,0.3125,0.2,0.2,1.0,0.6666666666666666,0.5,,0.6349,0.15384615384615385,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,,,1.0,,,,,,0.3333333333333333,,,,1.0,0.2,1.0,,,,,,,,,True,,,,,,,,,,
203082,1610612753,Terrence Ross,Terrence Ross,203082,ORL,552.0,9,13,17,17,4.0,,1.0,34,,,,,,1.0,,,,2.0,1.0,,1,,2,2.0,2.0,16,,1.0,1.0,,,,,,2.0,,,1.0,1.0,2.0,1.0,,1.0,5.0,2,,2,2,,,,,,,,,,,1.0,2.0,1.0,,,4.0,,,,,,,,,,,0.25,,0.6666666666666666,,,21.05263157894737,,,0.2,0.16666666666666666,,,,0.125,0.5,,,,,0.3333333333333333,,,,,,,0.6666666666666666,,,,,,0.5,0.6666666666666666,,0.47646666666666665,0.487075,0.25,0.5,,7.4,29.0,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629649,1610612753,Ignas Brazdeikis,Ignas Brazdeikis,1629649,ORL,5593.0,93,-35,190,192,49.0,39.0,26.0,382,8.0,15.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,10.0,,13.0,22,5.0,16,7.0,48.0,230,3.0,6.0,2.0,,12.0,16.0,10.0,12.0,10.0,2.0,2.0,4.0,4.0,8.0,3.0,1.0,3.0,20.0,4,6.0,10,15,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,3.0,9.0,11.0,6.0,,12.0,47.0,,0.6153846153846154,0.6666666666666666,0.8,0.3125,0.3125,0.5909090909090909,0.5,0.5394736842105263,0.75,0.5581395348837209,0.6666666666666666,0.42105263157894735,0.09090909090909091,,20.930232558139537,1.0,0.14634146341463414,0.08888888888888889,0.11627906976744186,0.06666666666666667,0.23529411764705882,0.1111111111111111,0.08108108108108109,0.125,0.39473684210526316,0.5333333333333333,0.6153846153846154,0.625,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.5,0.10526315789473684,0.75,0.75,0.2631578947368421,0.2,0.2,0.5,0.375,0.3333333333333333,,0.8157894736842105,0.2,0.5190973684210526,0.4699,0.13953488372093023,0.2222222222222222,0.25,5.681818181818182,25.537499999999998,0.2578947368421053,2.0,2.0,3.0,6.0,,3.0,3.0,6.0,2.0,2.0,,2.0,2.0,,5.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,0.043478260869565216,0.03389830508474576,0.0380952380952381,,0.045454545454545456,0.043478260869565216,,,0.6666666666666666,0.15789473684210525,0.5,0.5,1.0,0.6666666666666666,1.0,,0.46799999999999997,0.125,,2.0,2.0,,,,,,,,,,,,,,0.25,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,0.13333333333333333,,3.0,1.0,1.0,0.125,0.16666666666666666,0.05555555555555555,,,True,,,,,,,,,,
1630591,1610612753,Jalen Suggs,Jalen Suggs,1630591,ORL,375.0,6,-1,14,15,,,,29,,1.0,,,,,,,,1.0,,,1,,1,,,14,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,3.0,1,,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,14.285714285714285,,,0.2,0.125,,,,0.5,,0.5,,,,,,,,,,,0.5,,,,,,,1.0,,0.487975,,,,,3.7,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,556.0,9,-1,18,17,5.0,3.0,,35,,,,,1.0,3.0,,,,1.0,,1.0,3,1.0,3,,5.0,20,,2.0,,,,,2.0,3.0,1.0,,,,1.0,1.0,1.0,,,3.0,1,,1,1,,,,,,,,,,1.0,1.0,,,,,5.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4166666666666667,,0.4166666666666667,,0.5,,,33.333333333333336,,,0.25,0.125,,,,0.3333333333333333,,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,0.16666666666666666,,,,,,,0.5,,0.448375,0.37725,,,,5.3,25.2,0.2777777777777778,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
