EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted3s,Travels,Technical Free Throw Trips,NonShootingFoulsDrawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,LongMidRangeAssists,OffensiveGoaltends,SecondChanceFg2Pct,AtRimPctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,FTDefRebounds,DefFTReboundPct,Fg3aBlocked,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,Corner3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls Drawn,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls,LongMidRangePctBlocked,Corner3PctBlocked,HeaveAttempts,DefensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,BlockedCorner3,3SecondViolations,HeaveMakes
203953,1610612738,Jabari Parker,Jabari Parker,203953,BOS,1120.0,19,12.0,36,40,20.0,27.0,5.0,76,2.0,3.0,5.0,3.0,35,1.0,3.0,1.0,4.0,6.0,7.0,2.0,20.0,0.375,20.454545454545453,0.2666666666666666,0.125,0.217391304347826,0.1428571428571428,,0.25,0.375,0.5,0.50646875,0.4133,10.04,27.266666666666666,0.5555555555555556,1.0,1.0,1.0,,,,,2.0,,,1.0,1.0,2.0,2.0,10.0,1.0,,,2.0,,1.0,,3.0,,6.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,2.0,,,1.0,2.0,,1.0,,,,,,3.0,,,,1.0,0.6666666666666666,,0.6666666666666666,0.2,,0.5,1.0,0.75,0.5555555555555556,1.0,0.75,,,,,0.0909090909090909,,0.05,0.5,,,0.6,,1.0,,,0.125,1.0,1.0,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,0.5,0.6666666666666666,0.8806,0.1111111111111111,0.1666666666666666,0.2,0.3,,2.0,,,,,0.25,,,,1.0,,1.0,2.0,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629641,1610612738,Romeo Langford,Romeo Langford,1629641,BOS,1508.0,25,-32.0,54,53,12.0,27.0,6.0,107,2.0,2.0,4.0,3.0,72,1.0,2.0,1.0,,1.0,1.0,,12.0,0.4285714285714285,11.290322580645162,,0.1111111111111111,0.04,,,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5151285714285715,0.3953,3.2750000000000004,26.0,0.2222222222222222,2.0,2.0,,,,1.0,,,,,1.0,3.0,,1.0,7.0,,,,,1.0,1.0,,2.0,4.0,,,1.0,,2.0,2.0,2.0,,6.0,,,,,,3.0,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,2.0,,0.6666666666666666,0.6666666666666666,,,,,0.75,1.0,0.4285714285714285,,0.5,0.5,,0.5,0.25,0.5,,,,,,,,,,,0.3333333333333333,,,0.2857142857142857,1.0,1.0,0.5,0.1428571428571428,,,,,,,,,,,0.5,,,0.1428571428571428,0.25,,0.2857142857142857,,,,,,,,,,,,1.0,,2.0,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,1468.0,24,-26.0,46,46,13.0,8.0,10.0,92,,3.0,1.0,5.0,74,,3.0,1.0,1.0,2.0,4.0,2.0,13.0,0.8333333333333334,13.333333333333334,0.1,0.125,0.1111111111111111,,0.1666666666666666,,0.5,0.8333333333333334,0.535275,,17.4,24.62,0.2826086956521739,,,,,,2.0,,1.0,,,,,2.0,2.0,8.0,,,,,,,2.0,2.0,,6.0,1.0,,,,,,,,,2.0,,2.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,3.0,2.0,,1.0,,,,,,2.0,,,,1.0,0.4,,0.4,,,0.5,,,0.5714285714285714,,1.0,,,1.0,,0.1666666666666666,,0.0769230769230769,0.25,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,,0.1428571428571428,0.5,,0.25,,1.0,,,,,0.1666666666666666,,,,,,,,,,,,,0.25,,,,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,445.0,7,8.0,14,14,4.0,,1.0,28,1.0,1.0,1.0,2.0,14,,1.0,,2.0,2.0,2.0,,4.0,0.6666666666666666,20.0,0.3333333333333333,,0.2,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5281833333333333,0.6159,9.5,24.35,0.2857142857142857,,,,,,1.0,1.0,,,,,1.0,1.0,,5.0,,,,,,1.0,,3.0,,3.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,3.0,,,,1.0,0.5,,0.5,1.0,,0.8333333333333334,,1.5,0.8333333333333334,,1.5,,,,,,,,,,,0.5,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,0.6,,,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,
1628981,1610612738,Bruno Fernando,Bruno Fernando,1628981,BOS,1096.0,18,-9.0,40,39,35.0,34.0,3.0,79,,,3.0,,44,3.0,,1.0,1.0,2.0,3.0,3.0,35.0,,13.043478260869565,0.0909090909090909,0.125,0.1052631578947368,,0.1428571428571428,,,1.0,0.7742666666666667,0.7742666666666667,0.8666666666666666,,0.875,2.0,3.0,2.0,2.0,3.0,,,,,,,2.0,,,4.0,2.0,,,2.0,2.0,,,4.0,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,3.0,,3.0,,2.0,,,2.0,,,,,1.0,1.0,,1.0,,4.0,1.0,0.5,0.5,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,,,,0.0714285714285714,0.0555555555555555,,,0.0833333333333333,0.1666666666666666,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,1.0,,,,1.0,0.6666666666666666,,,,0.7273,,,0.5,1.0,,,,,,,,,,,1.0,,1.0,2.0,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,459.0,8,-7.0,18,17,11.0,12.0,1.0,35,,2.0,,2.0,16,,2.0,1.0,1.0,2.0,2.0,1.0,11.0,1.0,10.526315789473683,0.1666666666666666,0.25,0.2,,,,1.0,1.0,0.45405,0.4791,,26.15,0.6111111111111112,,,,,,,,1.0,,,1.0,,1.0,,3.0,,,,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,0.75,,,0.75,,,,,,,,,,,,,0.2,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630271,1610612738,Brodric Thomas,Brodric Thomas,1630271,BOS,204.0,3,-2.0,7,6,3.0,6.0,,13,,,,,5,,,,,,,,3.0,,,,,,,,,,,,,,,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
101139,1610612738,CJ Miles,CJ Miles,101139,BOS,117.0,2,-5.0,5,5,5.0,4.0,,10,,,,,9,,,,,,,1.0,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
1628382,1610612738,Justin Jackson,Justin Jackson,1628382,BOS,117.0,2,-5.0,5,5,5.0,4.0,,10,,,1.0,,9,1.0,,,,,,,5.0,,40.0,,,,,,,,,0.3826,0.3826,21.0,,1.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
1628981,1610612738,Bruno Fernando,Bruno Fernando,1628981,BOS,2399.0,40,-24.0,94,94,82.0,69.0,10.0,188,2.0,1.0,10.0,1.0,113,8.0,1.0,2.0,2.0,6.0,12.0,3.0,82.0,0.0909090909090909,14.018691588785046,0.125,0.1111111111111111,0.1176470588235294,,0.0714285714285714,0.1818181818181818,0.0909090909090909,0.6363636363636364,0.5666272727272728,0.5328111111111111,5.74,26.5,0.8723404255319149,2.0,6.0,2.0,2.0,4.0,,,1.0,,,1.0,4.0,1.0,4.0,15.0,3.0,,,2.0,4.0,1.0,2.0,13.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,10.0,3.0,3.0,,6.0,1.0,,,,1.0,,1.0,1.0,2.0,,2.0,2.0,,,7.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,13.0,1.0,0.5,0.5,1.0,1.0,,1.0,0.4,0.5,0.5,,0.6111111111111112,0.5769230769230769,0.25,0.65,0.2,,0.5,,0.125,0.1666666666666666,0.1428571428571428,0.2,0.1,0.0769230769230769,0.2,0.3333333333333333,0.25,0.25,0.5,0.5454545454545454,0.3333333333333333,0.5,1.0,,1.0,1.0,1.0,0.6666666666666666,,,,0.4444444444444444,0.5,,0.1111111111111111,1.0,0.6496,0.1666666666666666,0.1818181818181818,0.1333333333333333,0.8666666666666667,1.0,2.0,,1.0,,1.0,0.1818181818181818,0.5,0.5,,,1.0,,4.0,,1.0,,,0.3333333333333333,,0.4,0.5,0.5,,,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,2.0,2.0,0.2857142857142857,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,55955.0,933,90.0,1865,1852,478.0,455.0,217.0,3717,32.0,177.0,114.0,218.0,2020,28.0,177.0,43.0,49.0,92.0,122.0,58.0,477.0,0.6566265060240963,17.63319189061763,0.0921052631578947,0.1048780487804878,0.0976645435244161,0.0662650602409638,0.1194968553459119,0.0963855421686747,0.5331325301204819,0.786144578313253,0.5094341867469881,0.5035776315789474,9.310526315789476,26.189449541284407,0.2563002680965147,23.0,43.0,4.0,8.0,16.0,41.0,7.0,65.0,4.0,14.0,41.0,56.0,89.0,15.0,394.0,15.0,5.0,16.0,29.0,11.0,48.0,13.0,92.0,42.0,222.0,65.0,11.0,54.0,71.0,125.0,46.0,40.0,321.0,21.0,9.0,,30.0,8.0,25.0,11.0,14.0,22.0,18.0,13.0,4.0,35.0,2.0,9.0,19.0,4.0,2.0,22.0,15.0,,3.0,4.0,1.0,3.0,5.0,3.0,90.0,5.0,0.375,0.3962264150943396,0.8314606741573034,0.4082568807339449,0.3125,0.4082568807339449,0.4912280701754385,0.3928571428571428,0.5707831325301205,0.4677419354838709,0.5197368421052632,0.5811209439528023,0.4677419354838709,0.5609756097560976,0.0964912280701754,0.15625,0.6285714285714286,,0.0214285714285714,0.0430327868852459,0.0330396475770925,0.015267175572519,0.0247524752475247,0.0472440944881889,0.1138211382113821,0.0833333333333333,0.0543478260869565,0.0467836257309941,0.6,0.1295180722891566,0.5348837209302325,0.6216216216216216,0.4782608695652174,0.1234939759036144,0.3672316384180791,0.3693181818181818,0.7692307692307693,0.1290322580645161,0.4516129032258064,0.2857142857142857,0.75,0.2105263157894736,0.5,0.0921052631578947,0.5394736842105263,0.3672316384180791,0.4817263157894736,0.0119402985074626,0.0256410256410256,0.0736040609137055,0.233502538071066,20.0,39.0,45.0,4.0,,4.0,0.1174698795180722,0.5128205128205128,0.5128205128205128,0.4,3.0,13.0,7.0,70.0,6.0,6.0,,0.4666666666666667,0.1395348837209302,0.0229885057471264,0.02803738317757,0.40625,0.4814814814814814,0.1538461538461538,0.75,24.0,2.0,17.0,19.0,25.0,8.0,1.0,3.0,,3.0,0.3958333333333333,0.5853658536585366,0.5853658536585366,0.2857142857142857,0.4146341463414634,,,,1.0,2.0,0.0045871559633027,0.0056497175141242,1.0,3.0,0.3333333333333333,False,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.064516129032258,0.5,1.0,0.0045871559633027,,,,,,,,,,
2207,1610612738,Joe Johnson,Joe Johnson,2207,BOS,117.0,2,-5.0,5,5,5.0,4.0,,10,,,1.0,,9,1.0,,,,,,,5.0,,20.0,,,,,,,,,0.3604,0.3604,18.1,,1.0,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
1626196,1610612738,Josh Richardson,Josh Richardson,1626196,BOS,64507.0,1075,74.0,2139,2137,635.0,572.0,247.0,4276,76.0,118.0,185.0,155.0,2335,47.0,118.0,38.0,53.0,97.0,123.0,81.0,626.0,0.4558823529411764,16.927512355848435,0.0926573426573426,0.0838852097130242,0.088780487804878,0.0647058823529411,0.0883977900552486,0.2235294117647059,0.3470588235294117,0.6058823529411764,0.4930632352941176,0.4801641975308643,9.844324324324324,25.695483870967745,0.2968676951846657,34.0,51.0,10.0,11.0,14.0,37.0,11.0,48.0,2.0,16.0,23.0,90.0,62.0,61.0,427.0,21.0,2.0,16.0,39.0,22.0,34.0,39.0,119.0,80.0,183.0,48.0,14.0,32.0,34.0,66.0,27.0,19.0,166.0,15.0,11.0,,26.0,5.0,34.0,22.0,12.0,22.0,16.0,17.0,6.0,39.0,4.0,12.0,39.0,3.0,2.0,61.0,71.0,3.0,23.0,21.0,12.0,8.0,23.0,14.0,117.0,13.0,0.4444444444444444,0.4597701149425287,0.9838709677419356,0.4,0.125,0.4,0.4864864864864865,0.4680851063829787,0.538235294117647,0.3783783783783784,0.4938271604938271,0.571236559139785,0.4534883720930232,0.5784313725490197,0.0756756756756756,0.0789473684210526,0.5641025641025641,,0.0215686274509803,0.0311203319502074,0.0262096774193548,0.0067567567567567,0.0257510729613733,0.0394736842105263,0.093984962406015,0.125,0.0659340659340659,0.029940119760479,0.6086956521739131,0.15,0.6666666666666666,0.7727272727272727,0.5294117647058824,0.1088235294117647,0.4067796610169492,0.4102564102564102,0.9791666666666666,0.2702702702702703,0.4324324324324324,0.125,1.0,0.1728395061728395,0.7857142857142857,0.1358024691358024,0.2839506172839506,0.4067796610169492,0.4949999999999999,0.0690607734806629,0.1121951219512195,0.0913348946135831,0.2786885245901639,26.0,58.0,3.0,3.0,2.0,10.0,0.1705882352941176,0.4482758620689655,0.4561403508771929,0.4230769230769231,5.0,30.0,11.0,100.0,6.0,4.0,,0.5238095238095238,0.1372549019607843,0.0310077519379844,,0.3947368421052631,0.4285714285714285,0.3666666666666666,0.5,14.0,3.0,9.0,12.0,7.0,9.0,3.0,3.0,1.0,8.0,0.3529411764705882,0.3783783783783784,0.4,0.2727272727272727,0.391304347826087,11.0,6.0,0.1395348837209302,3.0,6.0,0.0193548387096774,0.0084745762711864,1.0,4.0,0.4,False,,,,3.0,,2.0,2.0,2.0,,,,0.0127388535031847,1.0,0.0172413793103448,0.054054054054054,,,,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,131504.0,2192,456.0,4419,4398,959.0,965.0,468.0,8817,281.0,365.0,746.0,457.0,4657,154.0,363.0,173.0,153.0,348.0,399.0,163.0,944.0,0.3798836242726517,30.384847874269592,0.1281407035175879,0.1646051379638439,0.1452115812917594,0.1254019292604501,0.1607361963190184,0.2335827098919368,0.3034081463009144,0.6417290108063175,0.5068732083333333,0.5026029296874999,7.407372654155493,26.06061269146608,0.2170174247567323,227.0,315.0,27.0,55.0,74.0,92.0,21.0,134.0,15.0,35.0,83.0,407.0,165.0,235.0,1544.0,62.0,21.0,49.0,148.0,92.0,104.0,58.0,347.0,384.0,375.0,134.0,88.0,127.0,101.0,228.0,59.0,86.0,557.0,20.0,30.0,1.0,51.0,11.0,68.0,38.0,30.0,98.0,56.0,76.0,42.0,174.0,11.0,40.0,68.0,7.0,11.0,277.0,310.0,37.0,142.0,17.0,8.0,8.0,18.0,11.0,346.0,12.0,0.4717444717444717,0.4873096446700508,0.7575757575757576,0.3610503282275711,0.4285714285714285,0.3626373626373626,0.5455764075067024,0.5974025974025974,0.5440565253532834,0.581081081081081,0.560077519379845,0.5767790262172284,0.5975609756097561,0.588135593220339,0.1179624664879356,0.1743772241992882,0.5632183908045977,0.0114942528735632,0.0295566502463054,0.0194363459669582,0.0244618395303326,0.0461538461538461,0.0235042735042735,0.022077922077922,0.129783693843594,0.1276595744680851,0.1779661016949152,0.0207156308851224,0.6111111111111112,0.2618453865336658,0.7206349206349206,0.8107142857142857,0.5506607929515418,0.0764754779717373,0.3671232876712328,0.3701657458563536,0.7014925373134329,0.2432432432432432,0.3153153153153153,0.4285714285714285,0.6,0.2868217054263566,0.7432432432432432,0.0813953488372093,0.3217054263565891,0.3691460055096419,0.4719541666666667,0.1126331811263318,0.1668625146886016,0.0958549222797927,0.224740932642487,68.0,150.0,120.0,13.0,4.0,21.0,0.1246882793017456,0.4533333333333333,0.4657534246575342,0.3823529411764705,19.0,112.0,33.0,430.0,26.0,8.0,,0.532258064516129,0.1111111111111111,0.018018018018018,0.0115830115830115,0.398576512455516,0.4827586206896552,0.3660714285714285,0.7037037037037037,31.0,7.0,28.0,35.0,42.0,33.0,16.0,22.0,1.0,19.0,0.3365384615384615,0.3369565217391304,0.3369565217391304,0.3333333333333333,0.3373493975903614,19.0,22.0,0.2222222222222222,3.0,10.0,0.0065645514223194,0.0082191780821917,1.0,6.0,0.3684210526315789,False,6.0,14.0,2.0,6.0,,6.0,1.0,1.0,0.1261261261261261,0.4285714285714285,1.0,0.0129589632829373,7.0,0.0266666666666666,,2.0,1.0,1.0,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,162284.0,2705,673.0,5411,5391,1221.0,1130.0,593.0,10802,280.0,560.0,904.0,645.0,5717,189.0,558.0,260.0,233.0,520.0,605.0,174.0,1206.0,0.4163976759199483,32.06896551724138,0.1606896551724138,0.2065131056393963,0.1819859726836471,0.1237623762376237,0.2056737588652482,0.1807617817947062,0.3615235635894125,0.6901226597805036,0.5149817152103564,0.49019515625,7.49657079646018,25.898604651162778,0.2256514507484753,289.0,424.0,54.0,67.0,89.0,85.0,14.0,194.0,10.0,37.0,121.0,477.0,227.0,398.0,2033.0,86.0,14.0,48.0,166.0,104.0,135.0,152.0,480.0,408.0,384.0,194.0,80.0,168.0,164.0,332.0,106.0,111.0,828.0,40.0,45.0,,85.0,31.0,75.0,53.0,22.0,115.0,62.0,101.0,53.0,216.0,16.0,60.0,67.0,7.0,22.0,339.0,466.0,39.0,174.0,41.0,19.0,21.0,48.0,30.0,462.0,12.0,0.4276729559748428,0.4483516483516483,0.5638766519823789,0.351937984496124,0.2916666666666667,0.3530326594090202,0.5276548672566371,0.5502645502645502,0.5277598450613299,0.4776119402985074,0.5061728395061729,0.5761932144910868,0.5397350993377483,0.5891959798994975,0.0884955752212389,0.125,0.5324074074074074,,0.0374687760199833,0.0313971742543171,0.0343434343434343,0.0479616306954436,0.0378071833648393,0.0320910973084886,0.1597633136094674,0.2027027027027027,0.2095588235294117,0.0417789757412398,0.625,0.2737249838605552,0.6816037735849056,0.7585301837270341,0.4636678200692041,0.0548741123305358,0.3464285714285714,0.348294434470377,0.520618556701031,0.4029850746268656,0.2761194029850746,0.2702702702702703,0.7,0.2746913580246913,0.7528089887640449,0.0432098765432098,0.3734567901234568,0.3476702508960573,0.5308455696202532,0.1108490566037735,0.1674687199230028,0.0816527299557304,0.2361042793900639,78.0,200.0,297.0,6.0,35.0,43.0,0.1291155584247902,0.39,0.3939393939393939,0.4102564102564102,33.0,110.0,43.0,546.0,44.0,18.0,1.0,0.5,0.1014150943396226,0.0196078431372549,0.0292207792207792,0.3928571428571428,0.4489795918367347,0.3454545454545454,0.6111111111111112,33.0,6.0,34.0,40.0,58.0,39.0,37.0,18.0,1.0,30.0,0.2962962962962963,0.388235294117647,0.388235294117647,0.4285714285714285,0.2809917355371901,38.0,27.0,0.2673267326732673,3.0,11.0,0.0046511627906976,0.0053571428571428,0.8181818181818182,1.0,0.2121212121212121,False,4.0,11.0,,2.0,2.0,14.0,7.0,6.0,0.0820895522388059,0.3636363636363636,1.0,0.0213089802130898,11.0,0.01,,2.0,1.0,,1.0,1.0,,
