EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Offensive Fouls,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,DefensiveGoaltends,HeaveMakes,FTOffRebounds,Charge Fouls,Technical Free Throw Trips,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,Defensive 3 Seconds Violations,OffensiveGoaltends,3pt And 1 Free Throw Trips,on,BlockedCorner3,Clear Path Fouls
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,33930.0,566,21.0,1126,1131,252,218,107,2257,14.0,31.0,2.0,3.0,2.0,4.0,34.0,81.0,23.0,50.0,14.0,29.0,1.0,5.0,3.0,6.0,16.0,42.0,2.0,4.0,2.0,14.0,71.0,162.0,30.0,71.0,47.0,279.0,1270,6.0,10.0,3.0,9.0,21.0,10.0,21.0,5.0,20.0,17.0,52.0,40.0,102.0,63.0,27.0,6.0,42.0,16.0,8.0,41.0,29.0,70.0,21.0,8.0,30.0,7.0,4.0,169.0,2.0,10.0,26.0,20.0,2.0,48,12.0,60,1.0,18.0,13.0,5.0,26.0,4.0,19.0,6.0,1.0,7.0,1.0,32.0,1.0,8.0,9.0,37,1.0,50.0,1.0,2.0,55.0,4.0,23.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,52.0,251,1.0,4.0,0.28169014084507044,0.29411764705882354,0.7,0.4225352112676056,0.3333333333333333,0.25,0.4225352112676056,0.4382716049382716,0.6,0.47619047619047616,0.4978540772532189,0.5526315789473685,0.4268292682926829,0.5406976744186046,0.5526315789473685,0.5306122448979592,0.30472103004291845,0.04938271604938271,0.12903225806451613,0.04938271604938271,23.311897106109324,0.8125,0.05,0.06802721088435375,0.03546099290780142,0.09848484848484848,0.008032128514056224,0.08243727598566308,0.022598870056497175,0.056338028169014086,0.036231884057971016,0.0136986301369863,0.010050251256281407,0.06779661016949153,0.06422018348623854,0.07462686567164178,0.1,0.09375,0.008130081300813009,0.5,0.13304721030042918,0.45161290322580644,0.5185185185185185,0.21428571428571427,0.34763948497854075,0.41975308641975306,0.44155844155844154,0.38235294117647056,0.2145922746781116,0.46,0.46,0.17391304347826086,0.12446351931330472,0.4827586206896552,0.4827586206896552,0.9285714285714286,0.18025751072961374,0.38095238095238093,0.38095238095238093,0.5,0.15789473684210525,0.6666666666666666,0.2631578947368421,0.2,0.21052631578947367,0.5,0.5,0.0975609756097561,0.5,0.14634146341463414,0.5,0.34146341463414637,0.14285714285714285,0.43776824034334766,0.38095238095238093,0.487533261802575,0.5334458333333333,0.4722963414634147,0.09486166007905138,0.1270718232044199,0.013888888888888888,0.07526881720430108,0.1863799283154122,10.901851851851848,24.884507042253524,0.22380106571936056,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626153,1610612737,Delon Wright,Delon Wright,1626153,ATL,49949.0,832,64.0,1645,1663,452,442,156,3308,31.0,49.0,4.0,6.0,3.0,5.0,8.0,27.0,2.0,6.0,5.0,16.0,,1.0,3.0,6.0,23.0,53.0,2.0,8.0,6.0,14.0,41.0,82.0,28.0,69.0,29.0,195.0,1885,5.0,7.0,2.0,9.0,18.0,3.0,10.0,9.0,20.0,8.0,41.0,36.0,46.0,69.0,15.0,2.0,51.0,23.0,6.0,49.0,62.0,111.0,46.0,16.0,25.0,14.0,10.0,284.0,17.0,10.0,44.0,47.0,2.0,93,27.0,120,4.0,52.0,41.0,11.0,11.0,6.0,6.0,10.0,1.0,5.0,3.0,21.0,1.0,7.0,14.0,31,2.0,49.0,3.0,11.0,36.0,2.0,16.0,,3.0,9.0,3.0,5.0,10.0,5.0,41.0,451,2.0,3.0,0.43902439024390244,0.45,0.8214285714285714,0.4057971014492754,0.2222222222222222,0.45,0.417910447761194,0.5,0.7142857142857143,0.3,0.5496688741721855,0.5,0.55,0.5803571428571429,0.5294117647058824,0.5857142857142857,0.45695364238410596,0.07317073170731707,0.061224489795918366,0.1111111111111111,10.36184210526316,0.5238095238095238,0.043478260869565216,0.11435523114355231,0.025839793281653745,0.11891891891891893,0.04632152588555858,0.11651728553137004,0.03580901856763926,0.017857142857142856,0.028735632183908046,0.0297029702970297,0.046511627906976744,0.09210526315789473,0.09090909090909091,0.19148936170212766,0.11827956989247312,0.12087912087912088,0.056338028169014086,0.5,0.32450331125827814,0.6326530612244898,0.6739130434782609,0.4838709677419355,0.17880794701986755,0.2962962962962963,0.3333333333333333,0.25,0.039735099337748346,0.3333333333333333,0.3333333333333333,0.5,0.10596026490066225,0.3125,0.3125,1.0,0.3509933774834437,0.4339622641509434,0.4423076923076923,0.782608695652174,0.375,0.6666666666666666,0.0625,,0.5,0.25,,0.16666666666666666,0.6,0.2,0.5,0.4666666666666667,0.42857142857142855,0.7814569536423841,0.45098039215686275,0.5605898648648648,0.5599863636363637,0.5449944444444443,0.09696969696969697,0.16666666666666666,,0.09230769230769231,0.21025641025641026,4.653658536585366,25.898550724637687,0.27477203647416415,2.0,2.0,1.0,1.0,1.0,1.0,0.014492753623188406,0.018867924528301886,0.045454545454545456,0.75,,,,,,,,,,,,,,,,,True,,
1627789,1610612737,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,ATL,12208.0,203,-8.0,414,419,114,111,44,833,6.0,10.0,,,1.0,2.0,,3.0,2.0,2.0,7.0,15.0,1.0,1.0,2.0,5.0,5.0,19.0,1.0,2.0,1.0,4.0,8.0,15.0,12.0,34.0,5.0,57.0,495,1.0,2.0,2.0,3.0,8.0,1.0,3.0,3.0,9.0,,11.0,10.0,6.0,36.0,,,19.0,5.0,1.0,7.0,5.0,12.0,2.0,3.0,4.0,1.0,2.0,29.0,2.0,,11.0,7.0,1.0,19,2.0,21,,4.0,2.0,2.0,5.0,1.0,3.0,4.0,,2.0,1.0,9.0,,1.0,9.0,23,1.0,9.0,,3.0,7.0,1.0,4.0,,,,,,,,11.0,112,3.0,,0.625,0.625,1.0,0.35294117647058826,0.6666666666666666,0.3333333333333333,0.35294117647058826,0.5333333333333333,0.5,0.3333333333333333,0.5306122448979592,0.8,0.4583333333333333,0.5480769230769231,0.8,0.4583333333333333,0.6938775510204082,0.06666666666666667,0.1,,13.347921225382931,0.5555555555555556,0.058823529411764705,0.07368421052631578,,0.14285714285714285,0.021739130434782608,0.10465116279069768,0.010752688172043012,,,,0.02666666666666667,,0.09302325581395349,0.125,0.16666666666666666,0.058823529411764705,,,0.20408163265306123,0.6,0.6666666666666666,0.6666666666666666,0.061224489795918366,,,,0.04081632653061224,1.0,1.0,0.5,0.30612244897959184,0.4666666666666667,0.4666666666666667,1.0,0.3877551020408163,0.2631578947368421,0.2631578947368421,1.0,,,0.2,1.0,0.4,0.5,1.0,0.16666666666666666,0.5,0.4166666666666667,0.4,0.3333333333333333,0.25,0.8979591836734694,0.2631578947368421,0.5665,0.4355,0.5669749999999999,0.07692307692307693,0.2222222222222222,,0.14035087719298245,0.19298245614035087,5.2266666666666675,24.45294117647059,0.2753623188405797,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,True,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,23194.0,387,8.0,783,779,286,215,66,1562,64.0,77.0,10.0,13.0,27.0,32.0,15.0,36.0,6.0,16.0,3.0,8.0,,,,3.0,9.0,25.0,1.0,1.0,3.0,11.0,85.0,129.0,12.0,33.0,58.0,264.0,936,11.0,17.0,1.0,1.0,33.0,36.0,51.0,3.0,14.0,31.0,112.0,140.0,30.0,33.0,3.0,16.0,25.0,9.0,7.0,12.0,6.0,18.0,5.0,1.0,9.0,3.0,,42.0,5.0,15.0,37.0,28.0,12.0,77,20.0,97,3.0,7.0,3.0,4.0,8.0,,7.0,7.0,2.0,1.0,4.0,15.0,2.0,3.0,24.0,42,2.0,71.0,6.0,,75.0,7.0,25.0,,16.0,14.0,9.0,5.0,14.0,9.0,112.0,279,3.0,16.0,0.8235294117647058,0.9090909090909091,0.9166666666666666,0.36363636363636365,1.0,0.21428571428571427,0.36363636363636365,0.6589147286821705,0.6470588235294118,0.7058823529411765,0.6358024691358025,0.6944444444444444,0.6230769230769231,0.673469387755102,0.717391304347826,0.6666666666666666,0.2037037037037037,0.05426356589147287,0.05194805194805195,0.08333333333333333,24.765258215962444,0.5333333333333333,0.631578947368421,0.14736842105263157,0.08571428571428572,0.22023809523809523,0.03048780487804878,0.18156424581005587,0.058997050147492625,0.225,0.05747126436781609,0.020833333333333332,0.023255813953488372,0.19444444444444445,0.0945945945945946,0.1590909090909091,0.1889763779527559,0.3170731707317073,0.05172413793103448,0.6428571428571429,0.47530864197530864,0.8311688311688312,0.8767123287671232,0.859375,0.2222222222222222,0.4166666666666667,0.45454545454545453,0.7333333333333333,0.09876543209876543,0.375,0.375,0.6666666666666666,0.04938271604938271,0.375,0.375,1.0,0.15432098765432098,0.36,0.36,0.8888888888888888,0.7222222222222222,0.7692307692307693,,,0.05555555555555555,1.0,1.0,0.49230769230769234,0.84375,0.046153846153846156,,0.16923076923076924,0.2727272727272727,0.6790123456790124,0.36,0.5537793209876543,0.6176500000000001,0.5620284615384615,0.1388888888888889,0.17006802721088435,,0.125,0.42424242424242425,5.506201550387597,25.257575757575758,0.3652618135376756,8.0,,,,,,,,0.05714285714285714,0.2,,1.0,,5.0,1.0,,,,,,,,,,,,True,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,100328.0,1672,107.0,3389,3383,970,873,335,6772,53.0,79.0,9.0,14.0,13.0,19.0,42.0,103.0,52.0,121.0,18.0,38.0,1.0,3.0,9.0,15.0,94.0,256.0,8.0,25.0,29.0,61.0,147.0,303.0,112.0,294.0,141.0,771.0,3920,16.0,38.0,9.0,28.0,70.0,32.0,66.0,38.0,76.0,56.0,234.0,138.0,156.0,309.0,27.0,8.0,253.0,93.0,11.0,62.0,39.0,101.0,26.0,13.0,37.0,18.0,7.0,241.0,16.0,17.0,123.0,136.0,14.0,273,35.0,308,6.0,28.0,15.0,13.0,18.0,2.0,8.0,20.0,5.0,10.0,4.0,38.0,4.0,9.0,36.0,93,7.0,161.0,14.0,2.0,156.0,6.0,62.0,1.0,13.0,12.0,7.0,4.0,12.0,6.0,232.0,957,3.0,12.0,0.46938775510204084,0.4825174825174825,0.9196428571428571,0.38095238095238093,0.32142857142857145,0.5,0.3801369863013699,0.48514851485148514,0.42105263157894735,0.48484848484848486,0.5276381909547738,0.44696969696969696,0.6267605633802817,0.5719640179910045,0.4861111111111111,0.6754385964912281,0.49246231155778897,0.036303630363036306,0.0759493670886076,0.038834951456310676,18.67549668874172,0.47368421052631576,0.15384615384615385,0.1687344913151365,0.0208078335373317,0.16334661354581673,0.021505376344086023,0.16613213598460552,0.02114029468289558,0.03389830508474576,0.013440860215053764,0.019138755980861243,0.024916943521594685,0.15625,0.1762917933130699,0.1746031746031746,0.16055846422338568,0.17222222222222222,0.0189873417721519,0.5,0.1323283082077052,0.6708860759493671,0.726027397260274,0.6037735849056604,0.17252931323283083,0.4077669902912621,0.42424242424242425,0.35714285714285715,0.20268006700167504,0.4297520661157025,0.43333333333333335,0.4230769230769231,0.06365159128978225,0.47368421052631576,0.4864864864864865,1.0,0.4288107202680067,0.3671875,0.3671875,0.9042553191489362,0.21212121212121213,0.6428571428571429,0.045454545454545456,0.3333333333333333,0.3787878787878788,0.32,0.875,0.13380281690140844,0.6842105263157895,0.1056338028169014,0.6,0.4295774647887324,0.47540983606557374,0.6247906197654941,0.3675889328063241,0.4997271885521885,0.4876134146341463,0.4924053956834533,0.0963302752293578,0.17270194986072424,0.003389830508474576,0.0907911802853437,0.3035019455252918,11.17029702970297,25.789115646258512,0.28622012393036295,11.0,2.0,1.0,,,1.0,0.003401360544217687,,0.007042253521126761,0.5555555555555556,,6.0,1.0,3.0,,1.0,2.0,2.0,9.0,1.0,0.008264462809917356,0.02631578947368421,0.03225806451612903,,,,True,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,30200.0,503,94.0,1009,1005,292,271,100,2014,67.0,91.0,12.0,18.0,16.0,25.0,20.0,33.0,,,,,,,,,,,,,,,87.0,124.0,,,45.0,219.0,1125,13.0,20.0,,,35.0,20.0,31.0,,,14.0,54.0,148.0,26.0,,,22.0,,,14.0,8.0,16.0,24.0,13.0,3.0,5.0,2.0,1.0,64.0,25.0,30.0,46.0,37.0,6.0,89,55.0,144,4.0,14.0,10.0,4.0,12.0,,7.0,9.0,1.0,5.0,,21.0,2.0,5.0,54.0,87,7.0,49.0,4.0,1.0,63.0,11.0,33.0,,3.0,33.0,20.0,12.0,33.0,17.0,52.0,291,4.0,2.0,0.8505747126436781,0.9736842105263158,,,,,,0.7016129032258065,0.65,0.6451612903225806,0.7016129032258065,0.65,0.6451612903225806,0.7348993288590604,0.6730769230769231,0.7297297297297297,,0.11290322580645161,0.13186813186813187,0.06060606060606061,15.124555160142348,0.5714285714285714,0.18181818181818182,0.15289256198347106,0.13452914798206278,0.19574468085106383,0.11013215859030837,0.1740041928721174,0.12222222222222222,0.12162162162162163,0.14893617021276595,0.12727272727272726,0.11518324607329843,0.11363636363636363,0.16842105263157894,0.1864406779661017,0.22527472527472528,0.09433962264150944,0.19047619047619047,0.5151515151515151,0.7338709677419355,0.7362637362637363,0.8481012658227848,0.835820895522388,0.2661290322580645,0.6060606060606061,0.6451612903225806,0.9,,,,,,,,,,,,,0.9,0.6666666666666666,,,,,,0.8064516129032258,0.64,,,,,0.7338709677419355,,0.618516129032258,0.62895,0.6148322580645161,0.22602739726027396,0.22602739726027396,,0.1598173515981735,0.2465753424657534,2.708064516129032,,0.2893954410307235,9.0,,,,,1.0,,,0.08333333333333333,0.16666666666666666,,8.0,,,,,,,,,,,,,,,True,,
203476,1610612737,Gorgui Dieng,Gorgui Dieng,203476,ATL,7809.0,130,-25.0,256,263,75,81,33,519,1.0,2.0,,,1.0,1.0,,1.0,3.0,7.0,1.0,3.0,,,,,5.0,14.0,1.0,1.0,1.0,3.0,4.0,10.0,6.0,17.0,8.0,34.0,305,,,1.0,1.0,7.0,1.0,2.0,1.0,3.0,2.0,7.0,8.0,,18.0,,,14.0,5.0,2.0,6.0,5.0,11.0,3.0,2.0,4.0,1.0,1.0,27.0,5.0,9.0,17.0,8.0,4.0,29,14.0,43,,4.0,2.0,2.0,2.0,,2.0,5.0,,,2.0,7.0,1.0,1.0,11.0,26,4.0,12.0,,,11.0,1.0,5.0,,1.0,8.0,7.0,1.0,8.0,5.0,7.0,75,4.0,1.0,1.0,1.0,1.0,0.35294117647058826,1.0,0.3333333333333333,0.35294117647058826,0.4,,0.5,0.48148148148148145,1.5,0.5,0.53125,1.1666666666666667,0.5833333333333334,0.6296296296296297,0.2,0.5,1.0,13.356164383561644,0.2857142857142857,0.5,0.13793103448275862,0.1323529411764706,0.29310344827586204,0.07575757575757576,0.21551724137931033,0.1044776119402985,0.23076923076923078,0.1875,,0.05660377358490566,0.21052631578947367,0.125,0.06666666666666667,0.2558139534883721,0.4,,0.625,0.07407407407407407,0.5,1.0,1.0,0.037037037037037035,,,,0.25925925925925924,0.42857142857142855,0.42857142857142855,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.5185185185185185,0.35714285714285715,0.35714285714285715,1.0,,,,,1.0,1.0,1.0,0.2,1.0,,,0.6,0.3333333333333333,0.7037037037037037,0.35714285714285715,0.49124814814814816,,0.5077299999999999,0.16129032258064516,0.35714285714285715,,0.20588235294117646,0.20588235294117646,14.169999999999998,24.96470588235294,0.29296875,4.0,,,,,,,,0.15384615384615385,,,3.0,,1.0,,,,,,,,,,1.0,,,True,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,37897.0,632,23.0,1284,1292,283,287,132,2576,109.0,152.0,33.0,64.0,26.0,31.0,10.0,28.0,,,,,,,,,,,,,,,119.0,180.0,,,18.0,256.0,1500,35.0,68.0,,,74.0,28.0,36.0,,,2.0,58.0,172.0,66.0,,,56.0,,,9.0,14.0,9.0,23.0,4.0,5.0,6.0,4.0,4.0,55.0,25.0,66.0,82.0,86.0,18.0,186,91.0,277,19.0,20.0,14.0,6.0,9.0,1.0,4.0,4.0,,5.0,,13.0,3.0,2.0,26.0,50,11.0,41.0,3.0,1.0,41.0,7.0,23.0,,1.0,24.0,17.0,7.0,24.0,15.0,58.0,281,7.0,1.0,0.7226890756302521,0.945054945054945,,,,,,0.6611111111111111,0.5147058823529411,0.7777777777777778,0.6611111111111111,0.5147058823529411,0.7777777777777778,0.649746192893401,0.5068493150684932,0.7631578947368421,,0.05,0.046052631578947366,0.07142857142857142,14.53287197231834,0.6923076923076923,0.6206896551724138,0.2765273311897106,0.1924198250728863,0.28975265017667845,0.08992805755395683,0.2828282828282828,0.14653784219001612,0.32710280373831774,0.17197452229299362,0.05063291139240506,0.09009009009009009,0.17592592592592593,0.3458646616541353,0.3,0.29906542056074764,0.2608695652173913,0.36538461538461536,0.625,0.8444444444444444,0.7171052631578947,0.7517241379310344,0.7155963302752294,0.15555555555555556,0.35714285714285715,0.38461538461538464,0.8,,,,,,,,,,,,,0.9411764705882353,0.515625,,,,,,0.8611111111111112,0.8387096774193549,,,,,0.8444444444444444,,0.6320311111111111,0.5937033898305085,0.666477777777778,0.11734693877551021,0.11734693877551021,,0.2890625,0.2265625,1.8205555555555555,,0.220404984423676,4.0,,,,,,,,0.08928571428571429,0.12121212121212122,,1.0,,10.0,9.0,,,,,1.0,,,,,1.0,,True,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,56417.0,940,38.0,1931,1918,522,462,207,3849,27.0,43.0,2.0,3.0,9.0,10.0,29.0,70.0,15.0,38.0,22.0,54.0,,1.0,4.0,14.0,52.0,132.0,5.0,13.0,7.0,30.0,71.0,151.0,74.0,186.0,18.0,382.0,2266,5.0,10.0,5.0,14.0,26.0,17.0,31.0,11.0,44.0,5.0,72.0,80.0,62.0,195.0,27.0,4.0,132.0,52.0,14.0,48.0,40.0,88.0,29.0,11.0,26.0,14.0,8.0,216.0,8.0,7.0,51.0,42.0,7.0,100,15.0,115,4.0,18.0,15.0,3.0,30.0,3.0,22.0,11.0,1.0,8.0,3.0,41.0,4.0,10.0,39.0,81,,25.0,,3.0,25.0,1.0,7.0,2.0,4.0,7.0,2.0,4.0,7.0,5.0,70.0,511,8.0,1.0,0.5633802816901409,0.5797101449275363,0.8783783783783784,0.3978494623655914,0.35714285714285715,0.25,0.3978494623655914,0.47019867549668876,0.5,0.5483870967741935,0.5400593471810089,0.5208333333333334,0.44666666666666666,0.5488505747126436,0.5416666666666666,0.45569620253164556,0.5519287833827893,0.09271523178807947,0.16279069767441862,0.08571428571428572,17.852225791647545,0.7317073170731707,0.1590909090909091,0.09813084112149532,0.014285714285714285,0.1191588785046729,0.018691588785046728,0.10864485981308411,0.016339869281045753,0.006896551724137931,0.017937219730941704,0.01639344262295082,0.01764705882352941,0.050359712230215826,0.12234042553191489,0.1188118811881188,0.10574018126888217,0.16494845360824742,0.022727272727272728,0.7142857142857143,0.12759643916913946,0.627906976744186,0.75,0.7407407407407407,0.20771513353115728,0.4142857142857143,0.453125,0.4827586206896552,0.11275964391691394,0.39473684210526316,0.40540540540540543,0.4,0.16023738872403562,0.4074074074074074,0.41509433962264153,1.0,0.3916913946587537,0.3939393939393939,0.3939393939393939,0.8269230769230769,0.125,0.6666666666666666,0.041666666666666664,,0.5416666666666666,0.38461538461538464,0.8,0.13333333333333333,0.9,0.18666666666666668,0.2857142857142857,0.4,0.23333333333333334,0.6795252225519288,0.3939393939393939,0.5168627596439169,0.5085200000000001,0.522176,0.02616279069767442,0.044585987261146494,0.0106951871657754,0.06806282722513089,0.18848167539267016,9.17019867549669,25.393010752688173,0.2703262558259969,1.0,,1.0,,,1.0,0.005376344086021506,,0.022727272727272728,0.5,,1.0,,,,,,,,,0.02631578947368421,0.018518518518518517,,,,1.0,True,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,55326.0,922,98.0,1911,1892,682,616,182,3803,78.0,110.0,6.0,8.0,33.0,51.0,57.0,130.0,44.0,85.0,4.0,9.0,,3.0,1.0,2.0,88.0,210.0,4.0,8.0,36.0,77.0,179.0,325.0,92.0,219.0,209.0,843.0,2246,16.0,20.0,4.0,11.0,49.0,69.0,128.0,37.0,79.0,142.0,391.0,48.0,310.0,48.0,228.0,8.0,209.0,88.0,26.0,170.0,73.0,243.0,47.0,26.0,131.0,27.0,12.0,559.0,11.0,8.0,36.0,36.0,1.0,73,19.0,92,3.0,24.0,17.0,7.0,72.0,17.0,58.0,33.0,4.0,14.0,4.0,105.0,7.0,36.0,22.0,50,1.0,173.0,1.0,9.0,224.0,11.0,52.0,5.0,56.0,3.0,1.0,2.0,4.0,4.0,373.0,671,6.0,42.0,0.1340782122905028,0.13714285714285715,0.17391304347826086,0.4200913242009132,0.36363636363636365,0.46835443037974683,0.42201834862385323,0.5507692307692308,0.8,0.5390625,0.5827205882352942,0.7096774193548387,0.6014492753623188,0.6496124031007752,0.7424242424242424,0.7003610108303249,0.4025735294117647,0.08,0.07272727272727272,0.11538461538461539,35.37735849056604,0.6857142857142857,0.025,0.08275862068965517,0.018604651162790697,0.09045226130653267,0.02650602409638554,0.08643457382953182,0.022485207100591716,0.03225806451612903,0.010309278350515464,0.017857142857142856,0.023952095808383235,0.09032258064516129,0.03428571428571429,0.1523809523809524,0.09508196721311475,0.07526881720430108,0.012448132780082987,1.0,0.20220588235294118,0.7090909090909091,0.7647058823529411,0.15384615384615385,0.23897058823529413,0.43846153846153846,0.4956521739130435,0.12280701754385964,0.15625,0.5176470588235295,0.5365853658536586,0.11363636363636363,0.016544117647058824,0.4444444444444444,0.4444444444444444,1.0,0.3860294117647059,0.41904761904761906,0.4251207729468599,0.13636363636363635,0.25806451612903225,0.75,0.0967741935483871,,0.25806451612903225,0.5,0.5,0.2463768115942029,0.6470588235294118,0.00966183574879227,0.5,0.3719806763285024,0.4675324675324675,0.6047794117647058,0.42105263157894735,0.5036735404896422,0.49471052631578954,0.5035030150753771,0.0967741935483871,0.14207650273224043,0.02242152466367713,0.05812574139976275,0.4638196915776987,8.920923076923076,28.1013698630137,0.3568812140240712,5.0,1.0,3.0,1.0,1.0,,0.0136986301369863,0.014285714285714285,0.037037037037037035,0.3333333333333333,,2.0,,1.0,,,,2.0,6.0,,0.03529411764705882,,,,,1.0,True,,
