EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,ShortMidRangeAssists,SelfOReb,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,BlockedAtRim,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,OffArc3ReboundPct,on,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,HeaveAttempts,Fg3aBlocked,Travels,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes,Arc3PctBlocked
1626144,1610612758,Emmanuel Mudiay,Emmanuel Mudiay,1626144,SAC,265.0,4,1.0,10,11,10.0,11,1.0,21,3.0,3.0,13.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,10.0,1.0,0.75,0.75,27.272727272727273,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1627745,1610612758,Damian Jones,Damian Jones,1627745,SAC,967.0,16,10.0,31,31,19.0,15,7.0,62,2.0,4.0,31.0,2.0,2.0,,,,,,,1.0,,,,,,2.0,2.0,1.0,,2.0,19.0,,0.5,0.5,10.526315789473685,,0.25,0.3333333333333333,0.5,0.6129032258064516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.5,0.2222222222222222,0.4444444444444444,0.5,0.3076923076923077,0.3076923076923077,0.5,0.3333333333333333,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.4612,0.5161,0.5007,1.0,7.8,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1629663,1610612758,Louis King,Louis King,1629663,SAC,1637.0,27,3.0,58,58,33.0,41,11.0,116,1.0,18.0,67.0,,10.0,3.0,1.0,4.0,1.0,3.0,9.0,,,,,,,4.0,3.0,2.0,,10.0,33.0,,0.47368421052631576,0.45454545454545453,26.38888888888889,,0.10526315789473684,0.16666666666666666,0.5555555555555556,0.5689655172413793,1.0,1.0,,,4.0,5.0,3.0,4.0,11.0,7.0,,,,3.0,5.0,4.0,,5.0,,,2.0,1.0,,3.0,,3.0,,,,,,0.36363636363636365,,0.4722222222222222,1.5,1.5,0.3888888888888889,,,0.09090909090909091,,0.15384615384615385,0.125,,,,,0.2,,0.09090909090909091,0.5,0.05555555555555555,1.0,1.0,0.2222222222222222,0.2777777777777778,,,0.2727272727272727,0.4444444444444444,0.4151,0.52275,0.4576227272727273,0.16666666666666666,12.509090909090908,25.74285714285714,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,6.0,2.0,4.0,6.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.42857142857142855,1.0,0.4,0.42857142857142855,0.3333333333333333,0.45454545454545453,1.0,0.5,0.5,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.5,0.5,1.0,0.4,0.4,0.5,1.0,1.0,1.0,0.09090909090909091,1.0,0.18181818181818182,0.5,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630186,1610612758,Jahmi'us Ramsey,Jahmi'us Ramsey,1630186,SAC,2531.0,42,15.0,88,89,47.0,55,19.0,177,3.0,32.0,85.0,3.0,24.0,2.0,1.0,3.0,1.0,1.0,7.0,,,1.0,,2.0,,3.0,4.0,1.0,1.0,24.0,47.0,1.0,0.5925925925925926,0.9230769230769231,25.89285714285714,0.5,0.038461538461538464,0.047619047619047616,0.75,0.5340909090909091,6.0,12.0,3.0,4.0,5.0,4.0,3.0,10.0,20.0,5.0,4.0,5.0,,11.0,3.0,8.0,2.0,4.0,3.0,,2.0,3.0,,5.0,3.0,8.0,,,,,,0.5,0.8,0.58,0.7857142857142857,0.7857142857142857,0.2,,,0.14285714285714285,0.07317073170731707,0.1111111111111111,0.1282051282051282,0.057692307692307696,0.0625,0.18181818181818182,,0.1111111111111111,0.25,0.13333333333333333,,0.48,0.5,0.5,0.2,0.16,0.5714285714285714,0.75,0.2727272727272727,0.68,0.5132720000000001,0.6224785714285714,0.5966545454545454,0.34375,6.734999999999999,25.74,4.0,5.0,2.0,2.0,3.0,,1.0,,1.0,,,3.0,3.0,3.0,1.0,2.0,6.0,8.0,3.0,12.0,6.0,3.0,3.0,1.0,2.0,,,,,0.6,0.6666666666666666,0.6666666666666666,0.6,0.5,1.0,0.6,0.75,0.9545454545454546,0.5,0.4,0.4,0.5,0.12,0.6666666666666666,0.6666666666666666,0.04,,,,0.75,0.75,0.6666666666666666,0.14285714285714285,,,0.45454545454545453,0.8,,,1.0,0.75,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630218,1610612758,Robert Woodard II,Robert Woodard II,1630218,SAC,2531.0,42,15.0,88,89,47.0,55,19.0,177,2.0,7.0,85.0,,5.0,2.0,1.0,3.0,,2.0,7.0,1.0,1.0,1.0,,1.0,,3.0,2.0,1.0,,5.0,47.0,,0.20588235294117646,0.2777777777777778,16.07142857142857,1.0,0.058823529411764705,0.07692307692307693,0.7142857142857143,0.5340909090909091,1.0,5.0,,2.0,4.0,3.0,2.0,1.0,12.0,4.0,,2.0,,,2.0,,,3.0,3.0,1.0,4.0,2.0,,6.0,5.0,11.0,,1.0,1.0,,1.0,0.08333333333333333,,0.15625,,,0.25,,0.2,0.09523809523809523,0.07317073170731707,0.2222222222222222,0.15384615384615385,0.07692307692307693,,0.09090909090909091,0.14285714285714285,0.1111111111111111,,0.2,0.3333333333333333,0.3125,0.2,0.25,0.25,0.1875,1.0,,0.2222222222222222,0.5625,0.4794375,0.5758000000000001,0.47039444444444445,,8.674999999999999,25.0,1.0,3.0,,,3.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,7.0,1.0,2.0,3.0,,1.0,3.0,3.0,,1.0,,,1.0,1.0,1.0,0.25,,0.5,0.25,0.14285714285714285,0.2777777777777778,1.0,,,,0.1875,,,0.0625,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,,,,,,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.25,0.09090909090909091,0.3333333333333333,0.25,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630278,1610612758,Ade Murkey,Ade Murkey,1630278,SAC,88.0,1,-1.0,2,3,2.0,3,,5,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,45.0,1,,1,2,1.0,2,,3,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,100.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1629674,1610612758,Neemias Queta,Neemias Queta,1629674,SAC,1223.0,20,5.0,44,44,25.0,29,11.0,88,,8.0,42.0,,4.0,2.0,,2.0,,1.0,4.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,4.0,25.0,,0.36363636363636365,0.4,21.666666666666668,0.5,0.09090909090909091,0.09090909090909091,0.5,0.5681818181818182,2.0,7.0,2.0,7.0,2.0,,,4.0,11.0,,3.0,8.0,,6.0,,6.0,4.0,,6.0,1.0,1.0,,,1.0,8.0,9.0,,,3.0,2.0,3.0,0.36363636363636365,0.375,0.36363636363636365,0.375,0.375,,,0.3333333333333333,,0.25,0.1,0.047619047619047616,0.2413793103448276,0.45454545454545453,,0.1111111111111111,,,0.125,,0.6363636363636364,0.2857142857142857,0.3333333333333333,0.18181818181818182,,0.875,0.2857142857142857,,0.6363636363636364,0.5168363636363636,0.5376714285714286,0.50034,0.75,5.536363636363637,,1.0,3.0,2.0,,2.0,,,,,,,,,,,,2.0,5.0,,2.0,,,,,2.0,,,1.0,,0.25,0.5,,,,,,0.4,0.4,0.5,1.0,1.0,,0.18181818181818182,,,,,,,,,,,,,0.6,0.3333333333333333,,,,,,,,2.0,1.0,,,0.3333333333333333,,0.5,,,,1.0,,1.0,1.0,1.0,0.09090909090909091,0.14285714285714285,,0.2,,,0.3333333333333333,,1.0,1.0,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,
1630558,1610612758,Davion Mitchell,Davion Mitchell,1630558,SAC,1324.0,22,3.0,45,47,13.0,20,9.0,92,,7.0,42.0,,5.0,1.0,2.0,3.0,2.0,,8.0,1.0,,,,1.0,,,,,,5.0,13.0,,0.4375,0.625,16.666666666666664,,,,0.7142857142857143,0.28888888888888886,,1.0,,,,3.0,2.0,2.0,5.0,3.0,,,,,2.0,4.0,,3.0,,,1.0,,,1.0,,1.0,1.0,,,,,0.4,,0.4375,,,0.375,,,,,0.09090909090909091,0.043478260869565216,,,,,,,0.1111111111111111,,0.125,,,,0.375,,,0.5,0.5,0.422775,0.52515,0.4861375,,15.0,26.2,,1.0,,2.0,4.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,3.0,1.0,,,,,,,,,,0.3333333333333333,,0.5,0.3333333333333333,0.5,0.625,,,,,0.5,0.5,0.5,,,,,0.3333333333333333,0.3333333333333333,,,,,0.25,,,,0.5,0.3333333333333333,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,0.2,1.0,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,
1628963,1610612758,Marvin Bagley III,Marvin Bagley III,1628963,SAC,305.0,5,13.0,9,9,5.0,1,6.0,18,2.0,6.0,4.0,1.0,1.0,,,,,,,,,,,,,2.0,3.0,1.0,1.0,1.0,5.0,1.0,0.75,0.5,26.666666666666668,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5555555555555556,1.0,1.0,1.0,1.0,2.0,,,2.0,3.0,,1.0,1.0,2.0,4.0,,4.0,2.0,,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,,,0.25,0.25,,0.16666666666666666,0.16666666666666666,,0.5,,0.5,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,1.0,1.0,,0.3333333333333333,0.5172333333333333,0.7634,,0.6666666666666666,4.866666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
