EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,LostBallTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls,Charge Fouls Drawn,OffensiveGoaltends,SecondChanceCorner3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls,HeaveAttempts,3SecondViolations,on,HeaveMakes,BlockedCorner3
1626169,1610612747,Stanley Johnson,Stanley Johnson,1626169,LAL,30902.0,515,-11.0,1034,1059,195.0,189.0,83,2093,28.0,41.0,2.0,4.0,8.0,8.0,10.0,21.0,3.0,7.0,6.0,26.0,3.0,5.0,9.0,22.0,1.0,2.0,3.0,41.0,69,15.0,48.0,18.0,145.0,1246,2.0,4.0,4.0,2.0,6.0,9.0,11.0,2.0,8.0,4.0,28.0,54.0,28.0,42.0,3.0,4.0,22.0,9.0,7.0,18.0,18.0,36.0,12.0,6.0,14.0,1.0,3.0,90.0,6.0,6.0,20.0,28.0,1.0,49.0,12.0,61.0,1.0,26.0,16.0,10.0,3.0,2.0,3.0,7.0,1.0,2.0,1.0,10.0,1.0,4.0,31.0,67.0,4.0,1.0,24.0,1.0,1.0,27.0,3.0,13.0,2.0,6.0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,28.0,189.0,7.0,2.0,0.6585365853658537,0.6923076923076923,0.9333333333333333,0.3125,0.25,0.3125,0.5942028985507246,0.5,0.8181818181818182,0.5427350427350427,0.25,0.631578947368421,0.562015503875969,0.3333333333333333,0.6363636363636364,0.41025641025641024,0.10144927536231885,0.0975609756097561,0.09523809523809523,0.14285714285714285,12.246696035242291,0.3,0.03125,0.10606060606060606,0.02608695652173913,0.08888888888888889,0.027649769585253458,0.09815950920245399,0.026845637583892617,0.01904761904761905,0.047619047619047616,0.016129032258064516,0.034013605442176874,0.014285714285714285,0.1206896551724138,0.12121212121212122,0.04081632653061224,0.08888888888888889,0.08888888888888889,0.018518518518518517,0.3333333333333333,0.3504273504273504,0.6829268292682927,0.7567567567567568,0.6071428571428571,0.1794871794871795,0.47619047619047616,0.5263157894736842,0.8,0.05982905982905983,0.42857142857142855,0.5,0.6666666666666666,0.2222222222222222,0.23076923076923078,0.23076923076923078,0.8333333333333334,0.18803418803418803,0.4090909090909091,0.4090909090909091,1.0,0.5,0.5,0.375,0.125,0.42105263157894735,1.0,0.2631578947368421,0.15789473684210525,0.6666666666666666,0.7606837606837606,0.4090909090909091,0.5359739316239317,0.6188642857142856,0.5048,0.10236220472440945,0.16455696202531644,0.041379310344827586,0.19310344827586207,5.236231884057971,24.704166666666666,0.1885880077369439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628370,1610612747,Malik Monk,Malik Monk,1628370,LAL,61764.0,1029,11.0,2130,2108,489.0,531.0,190,4238,72.0,100.0,5.0,5.0,17.0,25.0,14.0,34.0,6.0,19.0,20.0,41.0,1.0,7.0,62.0,152.0,12.0,10.0,28.0,92.0,153,82.0,193.0,48.0,478.0,2513,8.0,13.0,13.0,3.0,34.0,22.0,36.0,13.0,35.0,11.0,94.0,122.0,62.0,219.0,27.0,8.0,152.0,62.0,11.0,56.0,34.0,90.0,23.0,11.0,49.0,4.0,3.0,214.0,4.0,10.0,60.0,40.0,2.0,102.0,16.0,118.0,5.0,29.0,22.0,7.0,35.0,9.0,30.0,16.0,3.0,,2.0,51.0,3.0,8.0,44.0,64.0,2.0,1.0,49.0,,,58.0,6.0,23.0,7.0,10.0,3.0,1.0,6.0,14.0,8.0,,,91.0,473.0,1.0,4.0,0.6630434782608695,0.6931818181818182,0.8902439024390244,0.42487046632124353,0.37142857142857144,0.42487046632124353,0.6013071895424836,0.6153846153846154,0.6111111111111112,0.6213872832369942,0.5961538461538461,0.5845070422535211,0.6418918918918919,0.6296296296296297,0.5886075949367089,0.5578034682080925,0.0718954248366013,0.06,0.14705882352941177,,17.968416559965856,0.6862745098039216,0.038461538461538464,0.07339449541284404,0.02288329519450801,0.1382488479262673,0.008298755186721992,0.10214504596527069,0.015233949945593036,0.035,0.027777777777777776,,0.008174386920980926,0.008695652173913044,0.11682242990654206,0.04017857142857143,0.056074766355140186,0.14285714285714285,0.12244897959183673,0.03205128205128205,0.5714285714285714,0.28901734104046245,0.72,0.7659574468085106,0.7222222222222222,0.09826589595375723,0.4117647058823529,0.4827586206896552,0.42857142857142855,0.05491329479768786,0.3157894736842105,0.3157894736842105,0.5,0.11849710982658959,0.4878048780487805,0.4878048780487805,0.85,0.4393063583815029,0.40789473684210525,0.40789473684210525,0.9032258064516129,0.19230769230769232,1.0,0.038461538461538464,0.46153846153846156,0.352112676056338,0.68,0.09859154929577464,0.39436619718309857,0.35714285714285715,0.846820809248555,0.40789473684210525,0.5484352601156068,0.5432115384615384,0.5384661971830986,0.06336088154269973,0.13529411764705881,0.07112970711297072,0.19665271966527198,5.2777777777777795,25.482901554404158,0.2295774647887324,1.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,0.38461538461538464,0.0392156862745098,0.2,1.0,0.3333333333333333,1.0,0.42857142857142855,,,,,,,,,,,,,,,True,,
1629117,1610612747,Wenyen Gabriel,Wenyen Gabriel,1629117,LAL,5480.0,91,,179,181,23.0,39.0,19,360,8.0,15.0,1.0,4.0,,2.0,1.0,2.0,,1.0,3.0,11.0,1.0,,,1.0,,,,9.0,18,3.0,12.0,5.0,32.0,222,1.0,4.0,1.0,,2.0,,2.0,,,,,14.0,4.0,9.0,,2.0,1.0,,4.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,5.0,1.0,8.0,,9.0,5.0,14.0,,2.0,2.0,,1.0,1.0,,1.0,,,,2.0,,,9.0,19.0,4.0,,7.0,1.0,,6.0,2.0,4.0,,2.0,1.0,,1.0,2.0,2.0,,,,21.0,2.0,,0.7777777777777778,0.875,1.0,0.25,,0.25,0.5,0.25,,0.45,0.2,,0.5,0.2,,0.4,0.2222222222222222,0.26666666666666666,,,16.831683168316832,0.5,,0.18181818181818182,0.125,0.029411764705882353,,0.11538461538461539,0.0625,0.11764705882352941,0.125,0.14285714285714285,,,0.14285714285714285,0.13333333333333333,0.26666666666666666,0.041666666666666664,,,1.0,0.5,0.5333333333333333,0.7272727272727273,0.75,0.06666666666666667,0.5,0.5,1.0,0.03333333333333333,,,,0.36666666666666664,0.2727272727272727,0.2727272727272727,1.0,0.03333333333333333,,,,0.8,0.25,0.2,,1.0,,,,,0.9,,0.5886766666666666,0.6136,0.5587,0.125,0.2,0.0625,,2.994444444444445,23.283333333333335,0.12849162011173185,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201566,1610612747,Russell Westbrook,Russell Westbrook,201566,LAL,83362.0,1389,-62.0,2867,2884,546.0,581.0,273,5751,152.0,265.0,14.0,27.0,31.0,48.0,36.0,96.0,25.0,78.0,13.0,36.0,2.0,9.0,14.0,79.0,8.0,,7.0,213.0,439,27.0,115.0,95.0,602.0,3314,16.0,33.0,10.0,12.0,56.0,38.0,66.0,1.0,16.0,39.0,118.0,134.0,292.0,63.0,18.0,16.0,79.0,14.0,41.0,171.0,96.0,267.0,63.0,33.0,143.0,13.0,15.0,630.0,26.0,32.0,94.0,93.0,31.0,218.0,60.0,278.0,6.0,37.0,25.0,12.0,88.0,17.0,67.0,40.0,10.0,5.0,,128.0,3.0,23.0,49.0,130.0,4.0,4.0,137.0,8.0,4.0,152.0,20.0,70.0,16.0,11.0,7.0,1.0,3.0,11.0,6.0,,,107.0,525.0,5.0,8.0,0.3145539906103286,0.32682926829268294,0.7777777777777778,0.23478260869565218,0.0625,0.23478260869565218,0.48519362186788156,0.48484848484848486,0.5757575757575758,0.4575812274368231,0.5116279069767442,0.4817073170731707,0.4854838709677419,0.56,0.5412844036697247,0.2075812274368231,0.09339407744874716,0.10566037735849057,0.13541666666666666,,23.43358395989975,0.6875,0.3974358974358974,0.133428981348637,0.04783258594917788,0.1501597444089457,0.04241435562805873,0.14134542705971279,0.0452418096723869,0.056856187290969896,0.03076923076923077,0.05142857142857143,0.040268456375838924,0.04819277108433735,0.10727969348659004,0.13541666666666666,0.17567567567567569,0.15132924335378323,0.145985401459854,0.022058823529411766,0.5454545454545454,0.47833935018050544,0.5735849056603773,0.6413502109704642,0.3815789473684211,0.17328519855595667,0.375,0.43373493975903615,0.16666666666666666,0.1407942238267148,0.32051282051282054,0.32051282051282054,0.12,0.06498194945848375,0.3611111111111111,0.3611111111111111,0.9230769230769231,0.14259927797833935,0.17721518987341772,0.17721518987341772,0.6428571428571429,0.627906976744186,0.5185185185185185,0.046511627906976744,0.18604651162790697,0.5853658536585366,0.6458333333333334,0.10975609756097561,0.08536585365853659,,0.6859205776173285,0.17721518987341772,0.5276168772563178,0.6160041666666666,0.561425,0.11589403973509933,0.14314928425357873,0.09302325581395349,0.19601328903654486,6.042141230068339,24.95304347826086,0.1904429717474712,1.0,1.0,3.0,4.0,2.0,21.0,,,,0.4,0.022727272727272728,0.14285714285714285,0.5,0.375,1.0,0.1111111111111111,2.0,2.0,1.0,1.0,,,,,,,,,,,True,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,125060.0,2084,-117.0,4280,4302,865.0,889.0,395,8582,361.0,478.0,43.0,56.0,83.0,117.0,54.0,136.0,64.0,159.0,11.0,36.0,3.0,5.0,150.0,412.0,25.0,25.0,81.0,479.0,773,161.0,448.0,254.0,1695.0,4977,54.0,86.0,28.0,26.0,161.0,99.0,167.0,26.0,86.0,82.0,358.0,390.0,568.0,270.0,213.0,50.0,412.0,150.0,44.0,204.0,145.0,349.0,93.0,52.0,163.0,29.0,12.0,843.0,17.0,42.0,172.0,198.0,26.0,396.0,63.0,459.0,19.0,73.0,50.0,23.0,116.0,35.0,79.0,79.0,8.0,4.0,12.0,195.0,7.0,47.0,59.0,121.0,8.0,11.0,306.0,8.0,3.0,336.0,56.0,153.0,27.0,59.0,34.0,2.0,23.0,59.0,36.0,4.0,1.0,350.0,844.0,6.0,19.0,0.407098121085595,0.42951541850220265,0.5590062111801242,0.359375,0.3023255813953488,0.359375,0.6196636481241915,0.627906976744186,0.592814371257485,0.5900900900900901,0.5921052631578947,0.5454545454545454,0.625,0.624031007751938,0.5930232558139535,0.3669123669123669,0.056921086675291076,0.05230125523012552,0.13970588235294118,,32.59400084495141,0.5948717948717949,0.24074074074074073,0.1876777251184834,0.04421052631578947,0.1857451403887689,0.017932489451476793,0.1867743563856638,0.03108535300316122,0.07506053268765134,0.03146853146853147,0.00796812749003984,0.019635343618513323,0.01276595744680851,0.17073170731707318,0.16822429906542055,0.25806451612903225,0.17198335644937587,0.23414634146341465,0.036053130929791274,0.6101694915254238,0.3914823914823915,0.7552301255230126,0.7969094922737306,0.4930747922437673,0.11138411138411139,0.39705882352941174,0.46153846153846156,0.16666666666666666,0.13022113022113022,0.4025157232704403,0.4025157232704403,0.125,0.029484029484029485,0.3055555555555556,0.3055555555555556,0.8181818181818182,0.33742833742833744,0.3640776699029126,0.36585365853658536,0.54,0.49122807017543857,0.7678571428571429,0.02631578947368421,0.21929824561403508,0.4624505928853755,0.7094017094017094,0.019762845849802372,0.3201581027667984,0.30864197530864196,0.7583947583947583,0.3640776699029126,0.5304985655737704,0.550221875,0.5190707509881424,0.11884935654806965,0.17586206896551723,0.09498525073746313,0.2112094395280236,6.3384217335058235,26.545758928571434,0.20210280373831777,1.0,1.0,8.0,9.0,4.0,37.0,14.0,,,0.32142857142857145,0.03389830508474576,0.2558139534883721,0.3333333333333333,0.32,0.875,0.2,7.0,15.0,1.0,1.0,2.0,1.0,4.0,0.004464285714285714,0.0048543689320388345,0.008869179600886918,,,,,True,,
201571,1610612747,D.J. Augustin,D.J. Augustin,201571,LAL,8166.0,136,-29.0,262,270,37.0,32.0,25,532,1.0,3.0,,1.0,,1.0,1.0,2.0,,,5.0,13.0,,1.0,9.0,15.0,,1.0,1.0,2.0,5,14.0,28.0,,46.0,337,,1.0,,,,,1.0,1.0,2.0,,3.0,,4.0,36.0,6.0,,15.0,9.0,2.0,4.0,6.0,10.0,5.0,1.0,1.0,2.0,1.0,26.0,,,2.0,2.0,,4.0,,4.0,,5.0,3.0,2.0,2.0,2.0,2.0,2.0,,,,4.0,,2.0,5.0,7.0,,,2.0,,,,,,,,,,,,,,,3.0,37.0,,,,,0.8571428571428571,0.5,0.5,0.5,0.4,,,0.696969696969697,,0.5,0.696969696969697,,0.5,0.8484848484848485,0.4,0.6666666666666666,,,12.847222222222223,0.5,,0.03125,,0.041666666666666664,,0.03571428571428571,,,,,,,0.045454545454545456,,0.058823529411764705,0.05263157894736842,,,,0.09090909090909091,0.3333333333333333,1.0,,0.06060606060606061,0.5,0.5,,,,,,0.3939393939393939,0.38461538461538464,0.38461538461538464,1.0,0.45454545454545453,0.6,0.6,0.7777777777777778,1.0,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.9393939393939394,0.6,0.5493939393939394,,0.5086666666666667,,,,0.06521739130434782,4.36,24.928571428571423,0.14122137404580154,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,
2546,1610612747,Carmelo Anthony,Carmelo Anthony,2546,LAL,46501.0,775,7.0,1614,1615,458.0,498.0,139,3229,21.0,34.0,6.0,9.0,6.0,7.0,19.0,36.0,17.0,45.0,23.0,46.0,2.0,14.0,56.0,138.0,12.0,21.0,45.0,57.0,115,79.0,184.0,48.0,399.0,1880,11.0,16.0,14.0,5.0,36.0,11.0,24.0,26.0,59.0,17.0,117.0,60.0,54.0,222.0,15.0,12.0,138.0,56.0,5.0,17.0,12.0,29.0,5.0,7.0,13.0,2.0,2.0,70.0,16.0,13.0,42.0,40.0,6.0,88.0,30.0,118.0,2.0,22.0,11.0,11.0,10.0,3.0,7.0,15.0,2.0,,2.0,25.0,4.0,7.0,44.0,76.0,2.0,8.0,40.0,2.0,1.0,59.0,2.0,16.0,3.0,23.0,11.0,1.0,11.0,23.0,10.0,1.0,1.0,115.0,450.0,11.0,2.0,0.5263157894736842,0.5882352941176471,0.9367088607594937,0.42934782608695654,0.4406779661016949,0.42934782608695654,0.4956521739130435,0.6875,0.4583333333333333,0.5869565217391305,0.5166666666666667,0.6024096385542169,0.6152647975077882,0.5625,0.6318681318681318,0.6153846153846154,0.043478260869565216,0.08823529411764706,0.05555555555555555,,19.48198198198198,0.4,0.13953488372093023,0.09569377990430622,0.040880503144654086,0.125,0.044444444444444446,0.10875331564986737,0.04277286135693215,0.058823529411764705,0.0375,0.011764705882352941,0.05102040816326531,0.015151515151515152,0.10179640718562874,0.08771929824561403,0.1,0.11940298507462686,0.14705882352941177,0.013605442176870748,0.43478260869565216,0.11371237458193979,0.6176470588235294,0.6774193548387096,0.5714285714285714,0.12040133779264214,0.5277777777777778,0.5588235294117647,0.2631578947368421,0.1505016722408027,0.37777777777777777,0.37777777777777777,0.7647058823529411,0.15384615384615385,0.5,0.5111111111111111,0.9565217391304348,0.46153846153846156,0.4057971014492754,0.4057971014492754,0.9285714285714286,0.3,0.6666666666666666,0.06666666666666667,0.4,0.08433734939759036,0.8571428571428571,0.1686746987951807,0.5421686746987951,0.4666666666666667,0.7290969899665551,0.4057971014492754,0.5059790268456376,0.49603611111111107,0.49963475609756114,0.07547169811320754,0.12403100775193798,0.09022556390977443,0.2932330827067669,10.717391304347824,25.23586956521739,0.28376703841387857,1.0,5.0,2.0,3.0,1.0,3.0,5.0,,,0.21428571428571427,0.02631578947368421,0.16666666666666666,0.5,0.16666666666666666,0.5,0.35714285714285715,,,,1.0,1.0,3.0,8.0,0.005434782608695652,,0.042328042328042326,0.021739130434782608,,,,True,,
1629659,1610612747,Talen Horton-Tucker,Talen Horton-Tucker,1629659,LAL,45597.0,760,-19.0,1555,1552,376.0,365.0,144,3107,53.0,90.0,5.0,7.0,9.0,15.0,14.0,36.0,7.0,21.0,3.0,18.0,,8.0,12.0,60.0,3.0,2.0,8.0,74.0,147,15.0,78.0,48.0,241.0,1773,5.0,11.0,3.0,7.0,20.0,13.0,29.0,2.0,16.0,17.0,49.0,76.0,72.0,42.0,3.0,4.0,60.0,12.0,14.0,43.0,42.0,85.0,30.0,12.0,35.0,3.0,5.0,212.0,13.0,6.0,36.0,33.0,5.0,74.0,21.0,95.0,2.0,30.0,13.0,17.0,24.0,4.0,20.0,14.0,2.0,1.0,3.0,38.0,1.0,9.0,37.0,79.0,3.0,3.0,49.0,3.0,1.0,65.0,3.0,27.0,6.0,15.0,7.0,,8.0,16.0,11.0,,,48.0,368.0,9.0,4.0,0.5135135135135135,0.5277777777777778,0.9333333333333333,0.19230769230769232,0.125,0.19230769230769232,0.5034013605442177,0.45454545454545453,0.4482758620689655,0.4288888888888889,0.4642857142857143,0.35555555555555557,0.4725490196078431,0.5263157894736842,0.44545454545454544,0.3466666666666667,0.09523809523809523,0.07777777777777778,0.16666666666666666,0.047619047619047616,16.996507566938302,0.631578947368421,0.1282051282051282,0.08638743455497382,0.01729106628242075,0.10619469026548672,0.037142857142857144,0.0957004160887656,0.027259684361549498,0.026845637583892617,0.008547008547008548,0.012345679012345678,0.036101083032490974,0.0410958904109589,0.09090909090909091,0.09826589595375723,0.05194805194805195,0.1220472440944882,0.058823529411764705,0.017094017094017096,0.6875,0.4,0.5888888888888889,0.6385542168674698,0.5660377358490566,0.16,0.3888888888888889,0.4666666666666667,0.5,0.09333333333333334,0.3333333333333333,0.35,0.14285714285714285,0.08,0.16666666666666666,0.16666666666666666,1.0,0.26666666666666666,0.2,0.2,0.9166666666666666,0.5,0.7142857142857143,,0.21428571428571427,0.3333333333333333,0.6,0.17777777777777778,0.17777777777777778,0.25,0.7466666666666667,0.2,0.5223273333333333,0.4553,0.47967777777777776,0.10843373493975904,0.15789473684210525,0.08298755186721991,0.2033195020746888,5.857823129251702,25.505128205128216,0.24180064308681673,,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.041666666666666664,0.4,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,1.0,,,True,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,41105.0,685,-19.0,1406,1415,281.0,247.0,126,2821,29.0,39.0,4.0,6.0,3.0,4.0,12.0,21.0,2.0,7.0,11.0,29.0,1.0,8.0,14.0,52.0,5.0,4.0,12.0,43.0,67,25.0,81.0,40.0,201.0,1631,4.0,7.0,6.0,3.0,14.0,6.0,10.0,8.0,20.0,16.0,52.0,64.0,22.0,75.0,,4.0,52.0,14.0,4.0,28.0,24.0,52.0,13.0,11.0,23.0,5.0,,128.0,12.0,8.0,38.0,25.0,5.0,68.0,21.0,89.0,1.0,17.0,14.0,3.0,14.0,,11.0,8.0,3.0,1.0,1.0,22.0,1.0,3.0,21.0,47.0,3.0,,55.0,3.0,7.0,45.0,5.0,20.0,4.0,14.0,7.0,1.0,6.0,14.0,7.0,,,52.0,276.0,4.0,4.0,0.7441860465116279,0.7804878048780488,1.0,0.30864197530864196,0.4,0.30864197530864196,0.6417910447761194,0.5714285714285714,0.6,0.543918918918919,0.4230769230769231,0.6,0.5988023952095808,0.5,0.6666666666666666,0.5472972972972973,0.05970149253731343,0.07692307692307693,0.047619047619047616,,12.201420271142673,0.6363636363636364,0.1724137931034483,0.07062146892655367,0.027303754266211604,0.13194444444444445,0.0364741641337386,0.09813084112149532,0.03215434083601286,0.015748031496062992,0.03409090909090909,0.038461538461538464,0.043137254901960784,0.013513513513513514,0.07142857142857142,0.055944055944055944,0.09859154929577464,0.12987012987012986,0.14035087719298245,0.014084507042253521,0.5,0.2635135135135135,0.7435897435897436,0.8055555555555556,0.7931034482758621,0.14189189189189189,0.5714285714285714,0.6,0.5833333333333334,0.0472972972972973,0.2857142857142857,0.2857142857142857,1.0,0.19594594594594594,0.3793103448275862,0.3793103448275862,1.0,0.35135135135135137,0.2692307692307692,0.2692307692307692,1.0,0.46153846153846156,0.6666666666666666,0.07692307692307693,0.38461538461538464,0.13333333333333333,0.75,0.26666666666666666,0.4,0.3333333333333333,0.8108108108108109,0.2692307692307692,0.5347982758620689,0.5864250000000001,0.48223214285714283,0.12883435582822086,0.24390243902439024,0.06965174129353234,0.25870646766169153,5.1268656716417915,25.628395061728398,0.19985775248933144,,4.0,1.0,1.0,1.0,3.0,1.0,,,0.16666666666666666,0.030303030303030304,0.5,,0.2,1.0,0.5,,8.0,1.0,,,1.0,1.0,,,0.012345679012345678,,,,,True,,
201954,1610612747,Darren Collison,Darren Collison,201954,LAL,957.0,16,1.0,36,37,9.0,14.0,2,73,2.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,2.0,3,,1.0,,4.0,47,,,,,,,,,,,,4.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,2.0,,3.0,,3.0,,1.0,1.0,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,9.0,,,1.0,1.0,,,,,0.6666666666666666,,,0.5,,,0.5,,,0.25,,,,,9.75609756097561,,,0.3333333333333333,,0.1,,0.1875,,,,,,,0.5,0.3333333333333333,,0.1111111111111111,,,,0.5,1.0,1.0,1.0,,,,,0.25,,,,0.25,,,,,,,,,,,,,,,,,0.75,,0.655625,,,,,,,6.966666666666666,23.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
