EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,FTDefRebounds,PenaltyFg2Pct,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,LongMidRangeFGA,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PtsUnassisted3s,Offensive Fouls Drawn,AtRimPctAssisted,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Fg2aBlocked,LostBallSteals,LostBallTurnovers,FG2APctBlocked,AtRimPctBlocked,NonShootingFoulsDrawn,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,DeadBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsPutbacks,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips
1627741,1610612754,Buddy Hield,Buddy Hield,1627741,IND,90.0,2,3.0,4,2,4,2,1.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51075,0.51075,0.51075,1.0,1.0,25.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628221,1610612754,Gabe York,Gabe York,1628221,IND,1277.0,21,-4.0,49,49,19,14,2.0,98,1.0,5.0,,,1.0,3.0,1.0,6.0,8.0,59,,,3.0,1.0,3.0,4.0,3.0,5.0,1.0,4.0,18,1.0,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.35714285714285715,1.0,0.5,0.4444444444444444,1.5,0.5,0.8571428571428571,19.607843137254903,0.7142857142857143,0.2,0.2,1.0,,,,1.0,0.3333333333333333,0.8571428571428571,0.2,0.4952571428571429,,0.45435000000000003,0.375,0.5,24.983333333333334,0.3877551020408163,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.125,0.15384615384615385,0.25,0.16666666666666666,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,1.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629052,1610612754,Oshae Brissett,Oshae Brissett,1629052,IND,447.0,7,-8.0,17,17,4,3,1.0,34,,,,,,,,,3.0,23,,,,,,2.0,,,,2.0,4,,,,,,1.0,,1.0,0.75,,1.0,,11.11111111111111,,,,,,,,,,1.0,,0.8802,,0.8802,,0.6666666666666666,,0.23529411764705882,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.5,0.5,0.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630169,1610612754,Tyrese Haliburton,Tyrese Haliburton,1630169,IND,476.0,8,9.0,17,17,9,3,2.0,34,,1.0,,,,1.0,,1.0,6.0,17,,,,,1.0,4.0,,1.0,,4.0,9,,,,,,0.75,,0.6666666666666666,0.75,,0.6666666666666666,0.25,26.31578947368421,0.25,,,,,,,0.3333333333333333,,0.5,,0.44358749999999997,,0.4447833333333333,,0.6666666666666666,26.0,0.5294117647058824,1.0,1.0,,3.0,3.0,,,,,,,2.0,3.0,,7.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,0.25,0.1111111111111111,,0.25,,0.25,1.0,1.0,,,,,9.466666666666667,1.0,1.0,1.0,1.0,2.0,2.0,6.0,,1.0,,0.25,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630613,1610612754,Duane Washington Jr.,Duane Washington Jr.,1630613,IND,887.0,15,6.0,36,37,17,12,2.0,73,1.0,3.0,,,,2.0,1.0,3.0,13.0,37,,,,,2.0,4.0,,3.0,1.0,4.0,16,,0.3333333333333333,,,0.3333333333333333,0.7222222222222222,,0.5,0.7222222222222222,,0.5,0.3333333333333333,23.684210526315788,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.5,,0.6666666666666666,0.3333333333333333,0.5392666666666667,,0.4583625,,0.3076923076923077,26.63333333333333,0.4722222222222222,2.0,3.0,,5.0,6.0,,,,,,8.0,1.0,2.0,,5.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,0.8,0.8,0.8333333333333334,,,,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,4.683333333333333,3.0,3.0,1.0,1.0,2.0,2.0,2.0,,1.0,,0.3333333333333333,1.0,1.0,0.25,1.0,,,1.0,1.0,1.0,,,,3.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630678,1610612754,Terry Taylor,Terry Taylor,1630678,IND,919.0,15,1.0,34,37,14,12,1.0,71,,1.0,,,,1.0,,2.0,2.0,41,,,,,1.0,2.0,,1.0,,2.0,13,,,,,,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.5,14.285714285714286,0.25,,,,,,,0.3333333333333333,,1.0,,0.568875,,0.5731999999999999,,1.0,24.25,0.4117647058823529,,,1.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.5,,1.0,,,,,,,,,,,0.25,0.25,0.5,2.15,1.0,2.0,1.0,2.0,1.0,2.0,,,0.5,,0.5,0.5,0.5,0.6666666666666666,0.5,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630543,1610612754,Isaiah Jackson,Isaiah Jackson,1630543,IND,923.0,15,-8.0,34,34,8,3,1.0,68,,,,,,,,,6.0,45,,,,,,,,,,,8,,,,,,1.0,,,1.0,,,,14.285714285714286,,,,,,,,,,1.0,,0.66065,,,,,,0.23529411764705882,,,,2.0,2.0,2.0,,,,,4.0,,,,,3.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.2,0.6,0.4,0.25,0.5,,,,,,,0.3333333333333333,0.3333333333333333,1.6500000000000001,2.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,0.25,0.1111111111111111,0.5,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,853.0,14,-10.0,34,33,10,10,,67,,,,,,,,,4.0,43,,,,,,,,,,,9,,,,,,0.2,,,0.3333333333333333,,,,23.52941176470588,,,,,,,,,,0.6,,0.5128,,,,,,0.29411764705882354,,,,1.0,5.0,2.0,,,,,,1.0,1.0,1.0,2.0,,,,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,0.2,,1.0,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,9.0,1.0,3.0,,,,,2.0,,,,0.6,0.3333333333333333,0.5,,,,2.0,,,,0.4,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,513.0,9,-9.0,20,19,10,11,,39,,,,,,,,,10.0,28,,,,,,6.0,,,,4.0,9,,,,,,0.75,,1.0,0.8333333333333334,,1.0,,30.0,,,,,,,,,,0.25,,0.50145,,0.56625,,0.6,,0.5,2.0,3.0,,3.0,4.0,4.0,,,,2.0,,,,,,1.0,,1.0,1.0,,,,,,3.0,3.0,2.0,4.0,,1.0,,,,,,,0.75,,,,0.5,0.5,,,,0.75,0.6666666666666666,0.6666666666666666,,,0.2,0.2,7.725,1.0,1.0,1.0,1.0,2.0,2.0,6.0,,1.0,,0.25,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626147,1610612754,Justin Anderson,Justin Anderson,1626147,IND,16155.0,269,-49.0,539,545,95,138,61.0,1084,5.0,34.0,,3.0,,7.0,13.0,53.0,89.0,675,,4.0,7.0,2.0,13.0,13.0,36.0,34.0,5.0,13.0,95,0.9230769230769231,0.24528301886792453,,0.15384615384615385,0.24528301886792453,0.4425287356321839,0.375,0.3,0.483695652173913,0.4375,0.30952380952380953,0.6091954022988506,16.225165562913908,0.39080459770114945,0.14705882352941177,0.14705882352941177,0.8,0.375,,,0.35,,0.7816091954022989,0.14705882352941177,0.5224293103448276,0.52405,0.5247225,0.07865168539325842,0.14606741573033707,25.379245283018868,0.17625231910946196,4.0,9.0,19.0,19.0,34.0,12.0,3.0,4.0,1.0,1.0,24.0,11.0,27.0,8.0,70.0,23.0,10.0,36.0,40.0,7.0,5.0,5.0,4.0,6.0,10.0,18.0,12.0,15.0,5.0,9.0,6.0,,6.0,4.0,0.631578947368421,0.631578947368421,0.5588235294117647,0.75,0.8333333333333334,0.09523809523809523,0.19491525423728814,0.14798206278026907,0.07894736842105263,0.16470588235294117,0.6666666666666666,0.10344827586206896,0.4444444444444444,0.5714285714285714,0.5,0.21839080459770116,0.0989010989010989,0.23684210526315788,8.1,10.0,15.0,3.0,5.0,3.0,7.0,14.0,3.0,0.42857142857142855,0.23076923076923078,0.1724137931034483,0.6666666666666666,0.8333333333333334,0.25,0.6,5.0,10.0,16.0,11.0,,0.11494252873563218,0.5,0.5,3.0,1.0,0.8,,,1.0,4.0,0.008064516129032258,0.012244897959183673,0.010416666666666666,0.2727272727272727,5.0,2.0,1.0,0.14705882352941177,0.2,1.0,False,2.0,3.0,8.0,1.0,2.0,6.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.2222222222222222,0.1111111111111111,0.01652892561983471,0.02631578947368421,0.034482758620689655,0.0851063829787234,0.15,0.02127659574468085,0.4,0.42105263157894735,0.42105263157894735,1.0,0.375,0.6666666666666666,0.5,0.125,0.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
