EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,PenaltyArc3FGA,FG2M,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShortMidRangeFGM,LongMidRangeAssists,DefTwoPtRebounds,BadPassSteals,LostBallTurnovers,Blocked2s,BlockedShortMidRange,Blocks,DefTwoPtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,HeaveAttempts,Blocked3s,BlockedCorner3,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedAtRim,3SecondViolations,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceTurnovers,Charge Fouls,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Offensive Fouls Drawn,DefensiveGoaltends,on,OffensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,Fg3aBlocked,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,BlockedLongMidRange
1628539,1610612748,Mychal Mulder,Mychal Mulder,1628539,MIA,976.0,16,-14.0,34,34,8.0,4,68,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,43,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.375,0.75,10.526315789473685,0.25,0.5,0.5,0.5,1.0,0.25,0.5,0.75,0.51995,0.504775,20.0,24.23333333333333,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,3050.0,51,,108,102,30.0,12,210,2.0,1.0,1.0,,6.0,8.0,4.0,7.0,18.0,105,2.0,1.0,9.0,6.0,2.0,8.0,1.0,18.0,30.0,0.75,0.5714285714285714,0.5714285714285714,0.6,0.6,0.4666666666666667,15.833333333333334,0.13333333333333333,0.06666666666666667,1.0,1.0,1.0,0.4,,0.8,0.5500866666666667,0.5329166666666666,6.775,26.0,0.2777777777777778,41.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,6.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.5,0.11538461538461539,0.04,0.06666666666666667,0.018867924528301886,0.1,0.125,0.1,0.3333333333333333,0.6,0.6,0.3333333333333333,0.06666666666666667,0.5,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,1121.0,19,-23.0,37,38,3.0,4,75,,,,,2.0,3.0,,2.0,2.0,48,,,,2.0,,1.0,,2.0,3.0,,,,0.2,0.2,0.4,14.285714285714286,,,,,,0.4,,0.8,0.56412,,2.6333333333333333,27.0,0.08108108108108109,13.0,,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,,1.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,,,1.0,,1.0,2.0,,,1.0,1.0,0.3333333333333333,1.0,0.07692307692307693,0.07142857142857142,0.10526315789473684,0.038461538461538464,,0.1,,0.4,,,,0.2,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1630606,1610612748,Javonte Smart,Javonte Smart,1630606,MIA,1342.0,22,-26.0,47,46,8.0,6,93,1.0,1.0,1.0,,7.0,5.0,4.0,8.0,16.0,62,1.0,2.0,9.0,6.0,,,,,8.0,0.75,0.5,0.5714285714285714,0.6153846153846154,0.6153846153846154,0.6153846153846154,28.30188679245283,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0,0.5384615384615384,,0.6923076923076923,0.4972958333333333,0.4517,7.4,29.375,0.1702127659574468,4.0,,1.0,,,3.0,3.0,2.0,2.0,,2.0,2.0,3.0,3.0,,,,,1.0,3.0,3.0,1.0,4.0,,,,2.0,,2.0,2.0,,1.0,1.0,,,0.5,0.5,0.4,,0.1875,0.058823529411764705,0.125,0.03333333333333333,,0.16666666666666666,0.25,0.07692307692307693,,,,0.23076923076923078,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,0.6666666666666666,0.5,2.0,,,,,,,1.0,,0.0625,,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,0.5,1.0,1.5,0.8333333333333334,1.5,0.8333333333333334,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.58815,0.375,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,4993.0,83,-15.0,176,170,57.0,20,346,7.0,1.0,3.0,1.0,1.0,27.0,1.0,4.0,32.0,181,10.0,1.0,3.0,1.0,2.0,4.0,2.0,10.0,57.0,1.0,0.25,0.25,0.46774193548387094,0.5,0.12903225806451613,18.781725888324875,0.22580645161290322,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.03225806451612903,0.09090909090909091,0.5483870967741935,0.5104145161290322,0.48945909090909095,7.114814814814816,24.4,0.32386363636363635,70.0,9.0,13.0,2.0,5.0,7.0,,,13.0,2.0,20.0,6.0,,,2.0,,2.0,,1.0,9.0,21.0,4.0,25.0,1.0,1.0,1.0,,1.0,4.0,5.0,3.0,8.0,15.0,6.0,1.0,0.7692307692307693,0.8333333333333334,0.48148148148148145,0.2,0.1956521739130435,0.024390243902439025,0.22784810126582278,0.045454545454545456,0.07692307692307693,0.16129032258064516,0.26666666666666666,0.41935483870967744,0.6923076923076923,0.8181818181818182,0.8888888888888888,0.22580645161290322,,,,1.0,0.45454545454545453,,,2.0,,9.0,,,1.0,,1.0,0.2727272727272727,,0.25,0.2857142857142857,0.3333333333333333,0.5,,,,,,,,4.0,5.0,,13.0,,,,1.0,13.0,,,0.5,0.5,0.45454545454545453,0.6666666666666666,0.5416666666666666,1.0,,,,,,,0.6294,0.125,0.40625,1.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.5,0.1111111111111111,0.15384615384615385,0.14285714285714285,0.5,0.06382978723404255,0.14285714285714285,0.05263157894736842,0.18181818181818182,0.4,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.5,0.5,0.8,0.0625,0.07142857142857142,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1630209,1610612748,Omer Yurtseven,Omer Yurtseven,1630209,MIA,1102.0,18,-9.0,41,40,14.0,9,81,,,,,2.0,8.0,,2.0,9.0,44,2.0,1.0,,2.0,1.0,1.0,,3.0,14.0,,,,0.4,0.4090909090909091,0.2,25.49019607843137,,,,,,0.2,,0.6,0.536205,0.42273333333333335,5.0125,25.95,0.34146341463414637,19.0,3.0,4.0,2.0,,4.0,,1.0,4.0,2.0,6.0,2.0,,,,1.0,,,4.0,3.0,6.0,7.0,13.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,0.75,1.0,0.5,,0.23076923076923078,0.2857142857142857,0.21052631578947367,0.2692307692307692,0.5,0.25,,0.4,0.75,0.75,0.6666666666666666,0.4,,,,1.0,,0.3333333333333333,,1.0,,1.0,1.0,,1.0,,1.0,0.16666666666666666,0.2,,0.25,0.3333333333333333,1.0,,,,,,,,2.0,1.0,,3.0,,,,1.0,3.0,,,0.5,0.5,0.3333333333333333,0.5,0.375,1.0,,,,,,,0.5399,0.2222222222222222,0.3333333333333333,1.0,,,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,2.0,2.0,,,,,2.0,,1.0,1.0,,0.5,0.125,,0.25,1.0,0.25,0.6666666666666666,0.2,0.5,,0.4,,,,0.5,,0.09090909090909091,0.1111111111111111,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203506,1610612748,Victor Oladipo,Victor Oladipo,203506,MIA,470.0,8,-13.0,17,17,3.0,1,34,1.0,,,,3.0,1.0,,3.0,2.0,22,,,,3.0,1.0,2.0,,5.0,3.0,,,,,0.2,0.75,38.88888888888889,0.25,,,,,0.75,,0.75,0.48658749999999995,,15.5,26.400000000000002,0.17647058823529413,,,,,,,,,,,,,,,1.0,1.0,1.0,,,5.0,5.0,,5.0,,,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.625,,0.5,,,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,2.0,,,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,0.2,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,1630.0,27,14.0,60,55,23.0,7,115,2.0,,2.0,1.0,2.0,5.0,1.0,4.0,11.0,41,1.0,2.0,3.0,1.0,1.0,4.0,,9.0,23.0,1.0,0.25,0.3333333333333333,0.6111111111111112,0.6111111111111112,0.4444444444444444,16.417910447761194,0.2222222222222222,0.2222222222222222,,,,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.532275,0.5059,8.540000000000001,29.025,0.38333333333333336,21.0,3.0,3.0,,,,1.0,1.0,4.0,1.0,6.0,2.0,,1.0,3.0,1.0,1.0,2.0,,3.0,4.0,,4.0,3.0,,1.0,,1.0,1.0,2.0,,1.0,5.0,,,0.75,0.75,0.8,0.5,0.2,,0.14285714285714285,,,0.2222222222222222,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,,0.5,0.5,1.0,,,0.3333333333333333,1.0,,,1.0,3.0,,1.0,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.5,0.5,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,1865.0,31,-14.0,66,65,26.0,7,131,,1.0,2.0,,6.0,1.0,3.0,8.0,12.0,73,1.0,3.0,9.0,6.0,2.0,3.0,2.0,8.0,26.0,1.0,0.375,0.375,0.6111111111111112,0.6666666666666666,0.8888888888888888,13.513513513513514,,0.2222222222222222,0.5,0.5,1.0,0.6666666666666666,,0.8888888888888888,0.49479999999999996,0.4317,5.7,25.4875,0.3939393939393939,33.0,,,,,1.0,2.0,3.0,1.0,,2.0,,,2.0,1.0,,1.0,,,,2.0,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,0.06896551724137931,,,,,,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,,,0.75,0.3333333333333333,1.0,,2.0,1.0,,,,,0.14285714285714285,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,4.0,1.0,2.0,8.0,,,,,8.0,0.5,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,,0.5,1.0,1.0,0.5,,0.6666666666666666,0.57945,0.3333333333333333,0.6666666666666666,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.4,,,,,,,,0.1111111111111111,,,,1.0,1.0,1.0,0.125,,,,,,True,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,2197.0,37,15.0,74,70,33.0,6,144,2.0,,,,3.0,11.0,2.0,3.0,17.0,66,4.0,1.0,,3.0,2.0,6.0,2.0,14.0,33.0,,0.6666666666666666,0.6666666666666666,0.5,0.5666666666666667,0.21428571428571427,23.75,0.14285714285714285,,,,,0.21428571428571427,,0.42857142857142855,0.4166884615384615,0.41622000000000003,8.063636363636363,32.96666666666667,0.44594594594594594,27.0,1.0,3.0,,1.0,6.0,2.0,1.0,4.0,,4.0,4.0,6.0,2.0,4.0,,4.0,,,3.0,7.0,,7.0,,,,2.0,,4.0,4.0,1.0,,2.0,5.0,,0.5,0.5,0.36363636363636365,,0.1875,,0.2,,,0.1,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,0.2,0.2,0.6666666666666666,2.0,,3.0,,,,,,0.21428571428571427,,0.25,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,1.0,,4.0,,,,,4.0,,,0.25,,0.2,,0.3333333333333333,,,,,,,,,,0.23529411764705882,,,1.0,3.0,,,2.0,,,,1.0,,,,1.0,,1.0,3.0,1.0,1.0,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,0.5,0.5,1.0,,,0.07142857142857142,0.09090909090909091,,,,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,
