EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Travels,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceAtRimFGA,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShortMidRangeFGM,AtRimAssists,FTDefRebounds,DefFTReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,BlockedShortMidRange,SecondChanceAtRimFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,LostBallOutOfBoundsTurnovers,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,LongMidRangeFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Corner3FGA,Corner3Frequency,Charge Fouls Drawn,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,StepOutOfBoundsTurnovers,Clear Path Fouls,BlockedArc3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,3SecondViolations,OffFTReboundPct,Corner3PctBlocked,HeaveAttempts
1627885,1610612751,Shaquille Harrison,Shaquille Harrison,1627885,BKN,593.0,10.0,12.0,24.0,23.0,14.0,10.0,1.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,16.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,14.0,0.5,1.0,0.5,1.0,0.5,1.0,16.0,0.5,0.3333333333333333,0.0909090909090909,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.55775,0.8247,1.0,4.35,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628975,1610612751,Jevon Carter,Jevon Carter,1628975,BKN,76.0,1.0,3.0,4.0,4.0,4.0,4.0,,8.0,,,,,,,,3.0,2.0,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,3.0,4.0,,,1.5,1.5,1.5,1.5,50.0,,,,,,,,,,,1.0,0.52305,0.52305,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629117,1610612751,Wenyen Gabriel,Wenyen Gabriel,1629117,BKN,76.0,1.0,3.0,4.0,4.0,4.0,4.0,,8.0,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,4.0,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203516,1610612751,James Ennis III,James Ennis III,203516,BKN,821.0,14.0,9.0,31.0,31.0,14.0,13.0,2.0,62.0,1.0,5.0,1.0,1.0,,1.0,5.0,5.0,28.0,1.0,1.0,5.0,,,,,,,,,3.0,5.0,1.0,,,,,,,,,,,5.0,14.0,0.2,1.0,0.3571428571428571,1.25,0.3571428571428571,1.25,20.0,,,0.2307692307692307,,0.7142857142857143,0.2,0.2,,0.5,1.0,1.0,0.6194357142857142,0.54655,1.0,1.2,0.4516129032258064,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,,0.5,1.0,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,1.0,0.5,26.15,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.25,0.1818181818181818,0.25,0.5,0.6666666666666666,0.25,0.2,1.0,1.0,1.0,1.0,0.64255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204038,1610612751,Langston Galloway,Langston Galloway,204038,BKN,484.0,8.0,,17.0,18.0,4.0,6.0,2.0,35.0,,,,,2.0,2.0,2.0,4.0,17.0,,,,2.0,1.0,1.0,2.0,1.0,,5.0,,2.0,2.0,,,,1.0,,1.0,1.0,,,,,,4.0,1.0,,1.0,,1.0,,14.285714285714286,,,0.1111111111111111,,,,,1.0,,,,0.4376,,,11.85,0.2352941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,0.5,0.5,,0.1428571428571428,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630556,1610612751,Kessler Edwards,Kessler Edwards,1630556,BKN,531.0,9.0,-2.0,19.0,18.0,5.0,9.0,2.0,37.0,1.0,1.0,,,2.0,1.0,3.0,2.0,22.0,,,,,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,5.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,13.043478260869565,,0.5,0.1428571428571428,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,,,0.3333333333333333,0.5043333333333333,,,5.366666666666667,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630561,1610612751,David Duke Jr.,David Duke Jr.,1630561,BKN,745.0,12.0,6.0,27.0,27.0,10.0,9.0,2.0,54.0,1.0,1.0,,,,1.0,2.0,4.0,26.0,,,2.0,2.0,,,,,,,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,10.0,0.5,,0.5,,0.6666666666666666,1.0,12.903225806451614,,,0.1,,0.5,1.0,1.0,,,,0.5,0.52795,,0.5,10.2,0.3703703703703703,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,0.125,0.125,0.0909090909090909,,,,0.25,,,,,1.0,0.6441,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612751,Patty Mills,Patty Mills,201988,BKN,348.0,6.0,1.0,12.0,12.0,5.0,7.0,1.0,24.0,,,,,1.0,1.0,2.0,8.0,15.0,,,3.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,3.0,5.0,0.5,,0.6666666666666666,1.5,0.6666666666666666,1.5,40.0,,,,,,,,0.1666666666666666,,,0.6666666666666666,0.5034583333333332,0.54315,0.375,13.7,0.4166666666666667,2.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,,3.0,2.0,,0.5,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,24.875,,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,0.1666666666666666,,,1.0,0.1666666666666666,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630560,1610612751,Cam Thomas,Cam Thomas,1630560,BKN,132.0,2.0,5.0,5.0,5.0,5.0,,,10.0,,,,,1.0,1.0,1.0,5.0,4.0,1.0,1.0,5.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,5.0,5.0,1.0,1.0,1.25,1.25,1.25,1.25,60.0,1.0,,1.0,,,,,0.5,,,0.5,0.476525,0.476525,1.0,5.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,25.8,,,2.0,3.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201933,1610612751,Blake Griffin,Blake Griffin,201933,BKN,299.0,5.0,8.0,12.0,13.0,5.0,3.0,,25.0,,,,,,,,4.0,8.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,1.0,,,,,,,,,,2.0,,1.0,5.0,,,1.5,,1.0,0.5,16.666666666666668,,,0.25,,,,,,,,1.0,0.55395,,0.25,,0.4166666666666667,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,24.6,,,,3.0,,1.0,,,,,,,,,,1.0,0.25,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
