EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,FG3A,FtPoints,PenaltyFG3A,PtsUnassisted2s,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG3APct,DefTwoPtReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Travels,PenaltyTurnovers,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,StepOutOfBoundsTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,ShortMidRangeFGM,LongMidRangeFGA,PtsAssisted3s,Corner3Assists,OffThreePtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls Drawn,Assisted3sPct,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3PctAssisted,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,BadPassSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,SelfOReb,Blocked3s,BlockedCorner3,OffShortMidRangeReboundPct,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,BadPassTurnovers,Technical Free Throw Trips,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangeAssists,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,SecondChanceCorner3FGA,Offensive Fouls Drawn,SecondChanceCorner3Frequency,OffLongMidRangeReboundPct,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,Loose Ball Fouls Drawn,BlockedShortMidRange,on,SecondChanceCorner3FGM,SecondChanceFtPoints,LongMidRangeAssists,SecondChanceTurnovers,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Defensive 3 Seconds Violations,LongMidRangePctBlocked,LongMidRangePctAssisted,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,3SecondViolations,OffFTReboundPct,Corner3PctBlocked,HeaveAttempts
1627761,1610612751,DeAndre' Bembry,DeAndre' Bembry,1627761,BKN,584.0,10,-4.0,19,20,13.0,2.0,2.0,39,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,23,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,10.0,0.1666666666666666,0.0666666666666666,0.25,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.4726,0.5459,1.0,5.25,0.6842105263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1628971,1610612751,Bruce Brown,Bruce Brown,1628971,BKN,859.0,14,2.0,32,33,12.0,10.0,3.0,65,3.0,3.0,,,,3.0,3.0,8.0,32,,,,4.0,,1.0,,3.0,4.0,5.0,5.0,,12.0,0.6666666666666666,0.6666666666666666,1.0,,0.75,,0.8,,17.142857142857142,0.3636363636363636,0.1923076923076923,0.2857142857142857,0.75,1.0,1.0,0.6666666666666666,,,,1.0,0.6642874999999999,0.56715,,1.6666666666666667,0.375,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,0.25,0.0666666666666666,0.1428571428571428,0.5,0.25,1.0,0.2,0.25,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1628975,1610612751,Jevon Carter,Jevon Carter,1628975,BKN,599.0,10,-8.0,19,22,12.0,14.0,4.0,41,,,,,,,,3.0,26,,,3.0,,,,,,2.0,3.0,3.0,3.0,12.0,,,,,0.375,0.5,0.375,0.5,22.727272727272727,0.3333333333333333,0.1764705882352941,0.4,,,,,,,,1.0,0.5274375,0.51255,1.0,,0.631578947368421,,,4.0,,3.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,0.0909090909090909,,,,,,,26.125,1.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.25,1.0,0.25,0.25,1.0,1.0,0.3333333333333333,0.25,0.528375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,975.0,16,8.0,34,32,7.0,5.0,3.0,66,3.0,3.0,2.0,2.0,2.0,3.0,5.0,6.0,29,2.0,2.0,4.0,6.0,1.0,2.0,1.0,5.0,,1.0,1.0,4.0,7.0,1.0,1.0,0.6,1.0,0.6,1.0,0.6,1.0,19.444444444444446,,0.0384615384615384,,0.6,1.0,1.0,1.0,0.4,1.0,1.0,0.6,0.5376799999999999,0.56115,0.6666666666666666,3.4799999999999995,0.2058823529411764,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,,,,0.0555555555555555,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,,,,,,,,0.5199,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
204038,1610612751,Langston Galloway,Langston Galloway,204038,BKN,3492.0,58,9.0,117,120,27.0,28.0,18.0,237,1.0,2.0,1.0,1.0,2.0,3.0,5.0,12.0,114,1.0,2.0,2.0,4.0,2.0,5.0,2.0,13.0,,7.0,8.0,2.0,27.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.4615384615384615,0.3333333333333333,0.4615384615384615,0.3333333333333333,12.67605633802817,,0.0714285714285714,,0.1538461538461538,0.5,0.5,1.0,0.1538461538461538,0.3333333333333333,1.0,0.7692307692307693,0.5603038461538462,0.5519,0.1666666666666666,9.18,0.2307692307692307,2.0,,8.0,,1.0,2.0,3.0,2.0,6.0,,,4.0,5.0,3.0,5.0,,,3.0,,,0.6153846153846154,0.1071428571428571,0.125,,0.1538461538461538,,,,25.1,2.0,6.0,1.0,,1.0,2.0,1.0,,3.0,6.0,2.0,,1.0,0.25,,0.25,0.0454545454545454,0.4615384615384615,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.2,0.3333333333333333,0.03125,0.0149253731343283,0.05,0.2,1.0,1.0,0.5,0.0769230769230769,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612751,James Harden,James Harden,201935,BKN,1086.0,18,-3.0,36,40,9.0,13.0,4.0,76,4.0,4.0,1.0,1.0,2.0,4.0,6.0,14.0,40,1.0,2.0,6.0,2.0,4.0,4.0,4.0,8.0,1.0,4.0,5.0,6.0,9.0,0.25,0.3333333333333333,0.6666666666666666,0.5,0.4444444444444444,0.3333333333333333,0.5833333333333334,0.6,29.26829268292683,0.0714285714285714,0.1034482758620689,0.1,0.4444444444444444,1.0,1.0,0.25,0.2222222222222222,0.3333333333333333,1.0,0.7777777777777778,0.5566,0.5558166666666667,0.4285714285714285,2.583333333333333,0.25,1.0,,3.0,6.0,1.0,6.0,,,2.0,1.0,,,,,3.0,,,3.0,6.0,1.0,0.3333333333333333,0.1333333333333333,,,0.1111111111111111,,0.1,0.1428571428571428,25.133333333333336,,2.0,1.0,,1.0,,1.0,,,2.0,,,,,,,0.25,0.2222222222222222,,,0.5,0.3333333333333333,,,0.520775,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,0.5,0.5,,0.5,1.0,,0.1428571428571428,,,,,,1.0,1.0,,,,,,,0.5,,0.0555555555555555,,0.25,,,,,,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612751,James Johnson,James Johnson,201949,BKN,986.0,16,2.0,34,37,21.0,17.0,5.0,71,4.0,4.0,2.0,2.0,1.0,4.0,5.0,8.0,36,2.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,6.0,7.0,4.0,21.0,0.5,0.5,0.8,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,15.384615384615383,0.25,0.2608695652173913,0.2,0.6666666666666666,1.0,1.0,0.5,0.1666666666666666,1.0,1.0,0.8333333333333334,0.5867916666666667,0.63775,0.5,3.02,0.6176470588235294,,,1.0,,,4.0,,,4.0,1.0,,,,,,,,,,,0.1666666666666666,0.2666666666666666,0.25,0.3333333333333333,,,,,24.6,,1.0,,,,,,,,1.0,,,,,,,0.2,0.1666666666666666,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0555555555555555,,0.5,,,,,,,,,1.0,1.0,,,,,,0.1666666666666666,,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612751,Patty Mills,Patty Mills,201988,BKN,1828.0,30,17.0,60,59,12.0,4.0,10.0,119,1.0,2.0,,,2.0,2.0,6.0,17.0,54,,,3.0,2.0,7.0,7.0,7.0,14.0,2.0,3.0,4.0,3.0,12.0,0.5,1.0,0.3333333333333333,,0.4444444444444444,0.375,0.4444444444444444,0.375,25.0,0.1818181818181818,0.073170731707317,0.25,0.1111111111111111,0.5,1.0,,0.1111111111111111,,,0.7777777777777778,0.5428472222222223,0.5812125,0.1764705882352941,10.1,0.2,5.0,2.0,12.0,1.0,4.0,2.0,,,1.0,,,,1.0,,,,,,1.0,,0.6666666666666666,0.0333333333333333,,,0.2777777777777778,0.5,,,24.308333333333337,3.0,7.0,,,2.0,4.0,,1.0,,7.0,3.0,,,0.3333333333333333,0.25,0.3333333333333333,0.0769230769230769,0.3888888888888889,0.4285714285714285,0.4285714285714285,,0.5,,0.4285714285714285,,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,0.1176470588235294,1.0,2.0,12.0,,1.0,,1.0,1.0,,,,1.0,1.0,,0.0434782608695652,0.0256410256410256,0.0666666666666666,,0.5,0.5,1.0,0.1111111111111111,1.0,,2.0,1.0,,,,,,0.1666666666666666,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.2,0.2,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201933,1610612751,Blake Griffin,Blake Griffin,201933,BKN,1183.0,20,14.0,39,40,10.0,14.0,5.0,79,6.0,10.0,2.0,5.0,,6.0,10.0,20.0,34,2.0,5.0,5.0,10.0,2.0,2.0,1.0,4.0,1.0,6.0,9.0,5.0,10.0,0.8333333333333334,1.0,0.6,0.4,0.6428571428571429,0.4,0.6666666666666666,0.4166666666666667,31.91489361702128,0.125,0.1785714285714285,0.2,0.7142857142857143,0.6,0.6,0.8333333333333334,,1.0,0.4,1.0,0.5955357142857143,0.5568,0.25,1.72,0.2564102564102564,,,4.0,2.0,,2.0,,,4.0,,,,,,1.0,,,4.0,3.0,1.0,0.2857142857142857,0.2,0.2857142857142857,,,,0.0714285714285714,0.1,24.975,2.0,4.0,,,,2.0,,,,4.0,2.0,,,0.5,,0.5,0.1818181818181818,0.2857142857142857,0.5,0.5,,,,0.5,0.5754,2.0,3.0,2.0,3.0,4.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,0.6666666666666666,0.5,0.2,,,6.0,,1.0,1.0,3.0,,,,1.0,1.0,,0.5,0.0714285714285714,0.15,,,,,,,1.0,1.0,2.0,,2.0,,1.0,,1.0,,,0.3333333333333333,0.4,2.0,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1627885,1610612751,Shaquille Harrison,Shaquille Harrison,1627885,BKN,746.0,12,-5.0,25,25,4.0,6.0,2.0,50,1.0,1.0,,,1.0,1.0,2.0,2.0,26,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,4.0,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,13.793103448275865,,0.0625,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.6666666666666666,0.53295,,,4.75,0.16,1.0,,1.0,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,0.3333333333333333,0.0909090909090909,,,0.3333333333333333,,,,23.2,,,,,,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
