EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsAssisted2s,LiveBallTurnovers,LostBallTurnovers,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,AtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyFg2Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,Steals,LostBallSteals,BadPassTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,LongMidRangeFGA,PtsUnassisted3s,Corner3Assists,BadPassSteals,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Charge Fouls,SecondChanceAtRimPctAssisted,Offensive Fouls,ShortMidRangePctBlocked,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,FTOffRebounds,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Arc3PctBlocked,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,HeaveMakes,LongMidRangePctBlocked,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,7.0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,7.0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629671,1610612762,Miye Oni,Miye Oni,1629671,UTA,2648.0,94,79,189,44.0,-32.0,95.0,59.0,7.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,8.0,5.0,114.0,1.0,1.0,7.0,3.0,2.0,3.0,2.0,1.0,4.0,5.0,4.0,1.0,14.0,1.0,2.0,3.0,1.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,3.0,59.0,1.0,1.0,0.125,0.14285714285714285,0.125,1.0,0.2777777777777778,0.21428571428571427,0.2777777777777778,0.21428571428571427,0.8888888888888888,9.70873786407767,0.14285714285714285,0.1875,0.07692307692307693,0.045454545454545456,0.11904761904761904,0.02702702702702703,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.045454545454545456,0.25,0.1111111111111111,1.0,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.2222222222222222,1.0,0.8571428571428571,0.16666666666666666,0.14285714285714285,1.0,0.5661055555555555,0.5443714285714286,0.1111111111111111,1.0,0.6,2.6,24.1375,0.6210526315789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,117.0,6,6,10,2.0,-4.0,4.0,4.0,,,,,,,,,1.0,1.0,,,,1.0,,8.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,25.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,0.5265,0.5265,,,,,25.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,257.0,8,4,16,4.0,-10.0,8.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,3.0,,,,,,1.0,1.0,,1.0,,,22.22222222222222,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.508,,,,,3.2,,0.375,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628962,1610612762,Udoka Azubuike,Udoka Azubuike,1628962,UTA,472.0,15,15,29,8.0,-2.0,14.0,5.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,12.0,,,,2.0,,,,,,,,,,1.0,3.0,,,3.0,1.0,4.0,1.0,,1.0,,,,,,,,2.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,,11.76470588235294,,,0.6,0.3333333333333333,0.3,0.14285714285714285,0.5,,,0.6,,1.0,1.0,1.0,,,,,,,,,,1.0,0.4172,0.4172,,,1.0,3.2,,0.35714285714285715,2.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629672,1610612762,Eric Paschall,Eric Paschall,1629672,UTA,2170.0,76,64,153,36.0,-21.0,77.0,43.0,6.0,1.0,4.0,,,,,,5.0,2.0,1.0,5.0,3.0,5.0,14.0,92.0,1.0,2.0,2.0,9.0,2.0,9.0,5.0,3.0,1.0,4.0,1.0,3.0,9.0,,1.0,4.0,1.0,6.0,1.0,7.0,,,3.0,2.0,1.0,2.0,2.0,4.0,,1.0,9.0,43.0,,1.0,0.6,1.0,0.6,0.2,0.55,0.75,0.5833333333333334,0.75,0.5,17.857142857142858,0.2,0.3076923076923077,0.041666666666666664,,0.13513513513513514,0.03225806451612903,,0.3333333333333333,0.5,0.05,,0.4,0.25,0.5,,,,,0.5,,,,0.5,0.9,0.4921749999999999,0.46645000000000003,0.09090909090909091,0.16666666666666666,0.6428571428571429,5.140000000000001,26.060000000000002,0.5584415584415584,,3.0,2.0,,,,1.0,,,1.0,,2.0,,,,0.25,,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4,0.5,0.07692307692307693,0.25,0.25,0.25,0.1,0.6,0.6,1.0,0.5,1.0,0.5,1.0,0.6,0.46835,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630215,1610612762,Jared Butler,Jared Butler,1630215,UTA,2148.0,77,66,154,36.0,-22.0,77.0,46.0,6.0,2.0,2.0,,1.0,,,,10.0,4.0,4.0,9.0,5.0,11.0,25.0,93.0,,2.0,4.0,14.0,6.0,12.0,10.0,2.0,2.0,4.0,1.0,2.0,10.0,,4.0,1.0,1.0,6.0,,6.0,,,3.0,1.0,2.0,6.0,1.0,3.0,,,14.0,46.0,1.0,0.8,0.45454545454545453,0.5,0.45454545454545453,0.4444444444444444,0.575,0.75,0.5952380952380952,0.7777777777777778,0.55,28.571428571428573,0.14285714285714285,0.07142857142857142,0.2,,0.14705882352941177,,,,,0.125,0.5,0.1,1.0,1.0,0.05,,,,0.5,,,,0.5,0.65,0.4796250000000001,0.51505,,,0.56,6.622222222222222,25.336363636363636,0.5974025974025974,2.0,3.0,2.0,,0.25,0.25,1.0,0.5,2.0,2.0,3.0,4.0,,1.0,0.75,0.25,1.0,,,6.0,5.0,,2.0,2.0,,,,2.0,,5.0,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,0.1111111111111111,,0.3,0.5,0.5,0.8,,,,0.5,0.5,,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.05,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630235,1610612762,Trent Forrest,Trent Forrest,1630235,UTA,2265.0,81,71,164,38.0,-17.0,83.0,53.0,6.0,3.0,3.0,,1.0,,,1.0,1.0,1.0,4.0,5.0,1.0,2.0,13.0,97.0,,1.0,2.0,7.0,4.0,3.0,1.0,2.0,3.0,5.0,2.0,2.0,13.0,1.0,3.0,,1.0,4.0,2.0,6.0,2.0,,2.0,1.0,,1.0,2.0,2.0,,,7.0,53.0,,1.0,0.5,0.5,0.5,0.8,0.7857142857142857,0.8333333333333334,0.8125,0.875,0.2857142857142857,11.11111111111111,0.2,,0.13043478260869565,0.058823529411764705,0.08333333333333333,0.06896551724137931,,,,0.10526315789473684,0.25,0.42857142857142855,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,,0.3333333333333333,,0.3333333333333333,0.7142857142857143,0.5207357142857143,0.5403166666666667,,,0.5384615384615384,4.319999999999999,24.450000000000003,0.6385542168674698,4.0,,,,0.5,0.5,,0.6666666666666666,1.0,1.0,1.0,1.0,2.0,,1.0,0.3333333333333333,1.0,,,2.0,1.0,,1.0,2.0,,,,2.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,0.08333333333333333,,,,0.2857142857142857,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,2.0,,,,,,,0.5,0.5,,0.14285714285714285,0.14285714285714285,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630190,1610612762,Elijah Hughes,Elijah Hughes,1630190,UTA,807.0,29,26,59,13.0,-22.0,30.0,28.0,2.0,1.0,2.0,,,,,,1.0,1.0,1.0,2.0,,1.0,4.0,43.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,2.0,,2.0,2.0,,2.0,1.0,2.0,,1.0,2.0,28.0,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,18.75,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,0.6161333333333333,0.6161333333333333,0.25,0.3333333333333333,0.5,1.9,26.2,0.9333333333333333,2.0,,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,,0.5,0.6666666666666666,0.5,1.0,1.0,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
