EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,Charge Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,DefensiveGoaltends,HeaveAttempts,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,BlockedLongMidRange,on,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,HeaveMakes
1626158,1610612758,Richaun Holmes,Richaun Holmes,1626158,SAC,2.0,-1,1,1.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,19834.0,-29,679,171.0,1365,777,331.0,686.0,181.0,84.0,18.0,28.0,3.0,5.0,5.0,7.0,4.0,13.0,5.0,11.0,11.0,20.0,4.0,6.0,2.0,4.0,35.0,107.0,5.0,11.0,13.0,27.0,27.0,52.0,46.0,127.0,11.0,203.0,5.0,7.0,9.0,17.0,1.0,38.0,7.0,13.0,15.0,31.0,6.0,65.0,34.0,20.0,126.0,12.0,2.0,107.0,35.0,6.0,4.0,13.0,10.0,23.0,8.0,2.0,9.0,2.0,2.0,56.0,5.0,3.0,23.0,20.0,43.0,8.0,51.0,2.0,9.0,5.0,4.0,10.0,3.0,7.0,6.0,3.0,1.0,1.0,16.0,8.0,9.0,16.0,1.0,11.0,1.0,1.0,13.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,65.0,181.0,1.0,0.6296296296296297,0.6538461538461539,0.9130434782608695,0.36220472440944884,0.5294117647058824,0.4838709677419355,0.36220472440944884,0.5192307692307693,0.7142857142857143,0.5384615384615384,0.5363128491620112,0.7708333333333334,0.6704545454545454,0.5441988950276243,0.7916666666666666,0.6777777777777778,0.7094972067039106,0.031496062992125984,0.11538461538461539,0.14285714285714285,0.15384615384615385,0.037383177570093455,25.19181585677749,0.625,0.12121212121212122,0.017341040462427744,0.1554054054054054,0.028089887640449437,0.13738019169329074,0.022792022792022793,0.024691358024691357,0.029411764705882353,0.03355704697986577,0.08333333333333333,0.11904761904761904,0.18181818181818182,0.17391304347826086,0.09090909090909091,0.02127659574468085,1.0,0.1564245810055866,0.6428571428571429,0.75,0.6666666666666666,0.07262569832402235,0.3076923076923077,0.36363636363636365,0.75,0.061452513966480445,0.45454545454545453,0.45454545454545453,0.4,0.11173184357541899,0.55,0.55,1.0,0.5977653631284916,0.32710280373831774,0.33980582524271846,0.8857142857142857,0.20833333333333334,0.6,0.6666666666666666,0.25,0.6666666666666666,1.0,0.4583333333333333,0.45454545454545453,1.0,0.1590909090909091,0.7142857142857143,0.09090909090909091,0.5,0.6136363636363636,0.48148148148148145,0.8659217877094972,0.32710280373831774,0.5353022346368717,0.560325,0.5154045454545454,0.016574585635359115,0.05555555555555555,0.18719211822660098,0.32019704433497537,7.209615384615385,25.754330708661413,0.26384839650145775,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,24592.0,-83,845,176.0,1698,1014,410.0,853.0,185.0,103.0,26.0,47.0,2.0,2.0,6.0,15.0,36.0,71.0,23.0,40.0,1.0,6.0,,1.0,,2.0,15.0,43.0,3.0,8.0,2.0,9.0,85.0,158.0,16.0,49.0,45.0,263.0,4.0,7.0,3.0,9.0,3.0,20.0,25.0,41.0,2.0,11.0,14.0,70.0,44.0,126.0,24.0,24.0,,43.0,15.0,11.0,,39.0,17.0,56.0,13.0,4.0,31.0,8.0,,129.0,3.0,3.0,14.0,19.0,35.0,8.0,43.0,2.0,18.0,6.0,12.0,20.0,1.0,11.0,6.0,9.0,,,26.0,9.0,12.0,35.0,2.0,47.0,,4.0,55.0,5.0,,26.0,2.0,,,1.0,2.0,1.0,70.0,185.0,3.0,0.25882352941176473,0.25882352941176473,0.5,0.32653061224489793,0.3333333333333333,0.18181818181818182,0.32653061224489793,0.5379746835443038,0.5714285714285714,0.6097560975609756,0.5265700483091788,0.53125,0.5384615384615384,0.5692640692640693,0.5882352941176471,0.603448275862069,0.23671497584541062,,0.06962025316455696,0.0851063829787234,0.08450704225352113,,26.522187822497422,0.7692307692307693,0.09134615384615384,0.012396694214876033,0.08045977011494253,0.015228426395939087,0.08638743455497382,0.01366742596810934,0.01694915254237288,,0.018292682926829267,0.09375,0.09782608695652174,0.07692307692307693,0.06870229007633588,0.11627906976744186,0.021505376344086023,0.5,0.22705314009661837,0.5531914893617021,0.6046511627906976,0.38461538461538464,0.34299516908212563,0.5070422535211268,0.5538461538461539,0.2222222222222222,0.1932367149758454,0.575,0.5897435897435898,0.17391304347826086,0.028985507246376812,0.16666666666666666,0.16666666666666666,1.0,0.20772946859903382,0.3488372093023256,0.3488372093023256,0.4666666666666667,0.125,1.0,1.0,0.0625,,,0.5,0.375,1.0,0.28846153846153844,0.4,0.038461538461538464,,0.17307692307692307,0.2222222222222222,0.463768115942029,0.3488372093023256,0.4958719806763285,0.5303818181818182,0.49335769230769233,0.11403508771929824,0.1452513966480447,0.07604562737642585,0.2661596958174905,8.94367088607595,25.281632653061227,0.21688159437280188,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.025,0.15384615384615385,0.1111111111111111,0.011111111111111112,,,,,,,,,,,True,,,,,
203084,1610612758,Harrison Barnes,Harrison Barnes,203084,SAC,21573.0,-46,750,143.0,1502,880,360.0,752.0,169.0,92.0,20.0,37.0,1.0,4.0,7.0,13.0,10.0,27.0,1.0,2.0,8.0,18.0,,1.0,1.0,1.0,13.0,42.0,3.0,5.0,4.0,9.0,31.0,66.0,21.0,60.0,28.0,153.0,2.0,7.0,3.0,6.0,8.0,21.0,10.0,24.0,5.0,10.0,11.0,46.0,32.0,30.0,60.0,3.0,4.0,42.0,13.0,7.0,,21.0,15.0,36.0,10.0,5.0,13.0,8.0,,87.0,10.0,8.0,33.0,23.0,62.0,18.0,80.0,3.0,13.0,10.0,3.0,9.0,3.0,6.0,7.0,3.0,1.0,,16.0,4.0,2.0,8.0,,31.0,2.0,1.0,36.0,9.0,2.0,19.0,1.0,,,,1.0,1.0,46.0,169.0,1.0,0.5161290322580645,0.5517241379310345,0.9523809523809523,0.35,0.5,0.5,0.35,0.4696969696969697,0.2857142857142857,0.4166666666666667,0.49603174603174605,0.5,0.5147058823529411,0.5503597122302158,0.5833333333333334,0.5609756097560976,0.47619047619047616,,0.10606060606060606,0.13513513513513514,0.07407407407407407,,18.011695906432745,0.5625,0.12041884816753927,0.03827751196172249,0.2037037037037037,0.05649717514124294,0.15864022662889518,0.046632124352331605,0.02912621359223301,0.034482758620689655,0.055944055944055944,0.11290322580645161,0.13793103448275862,0.09523809523809523,0.16393442622950818,0.325,0.04477611940298507,1.0,0.29365079365079366,0.5405405405405406,0.625,0.55,0.21428571428571427,0.37037037037037035,0.4,0.5,0.015873015873015872,0.5,0.5,,0.14285714285714285,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,0.30952380952380953,0.30952380952380953,0.9230769230769231,0.3076923076923077,0.25,,0.07692307692307693,,,0.38461538461538464,0.6,1.0,0.38235294117647056,0.5384615384615384,0.029411764705882353,1.0,0.2647058823529412,0.4444444444444444,0.7698412698412699,0.30952380952380953,0.5429226190476188,0.50264,0.504204411764706,0.13970588235294118,0.25,0.13725490196078433,0.3006535947712418,4.083333333333333,25.235000000000003,0.2247340425531915,,6.0,2.0,,1.0,2.0,3.0,1.0,,0.5454545454545454,,0.05194805194805195,1.0,2.0,0.058823529411764705,,,,,,,,True,,,,,
203458,1610612758,Alex Len,Alex Len,203458,SAC,37214.0,-75,1283,270.0,2566,1481,620.0,1283.0,287.0,144.0,58.0,84.0,18.0,26.0,11.0,17.0,30.0,70.0,,1.0,2.0,6.0,,,,1.0,4.0,15.0,,,1.0,4.0,88.0,155.0,6.0,21.0,41.0,235.0,21.0,36.0,,,10.0,52.0,13.0,26.0,1.0,5.0,11.0,40.0,136.0,40.0,18.0,,30.0,15.0,4.0,13.0,,17.0,28.0,45.0,19.0,9.0,8.0,8.0,1.0,118.0,11.0,41.0,40.0,64.0,109.0,52.0,161.0,8.0,13.0,9.0,4.0,20.0,3.0,11.0,23.0,9.0,,2.0,43.0,8.0,57.0,100.0,13.0,54.0,10.0,2.0,63.0,7.0,,29.0,25.0,,,14.0,25.0,14.0,40.0,287.0,3.0,0.7727272727272727,0.9315068493150684,1.0,0.2857142857142857,,0.2,0.2857142857142857,0.567741935483871,0.5833333333333334,0.5,0.5511363636363636,0.5833333333333334,0.46774193548387094,0.5759803921568627,0.6190476190476191,0.47619047619047616,0.11931818181818182,,0.08387096774193549,0.08333333333333333,0.08571428571428572,,17.093425605536332,0.46511627906976744,0.1893491124260355,0.12238805970149254,0.14814814814814814,0.03571428571428571,0.17105263157894737,0.08087091757387248,0.10897435897435898,0.09523809523809523,0.03937007874015748,0.22321428571428573,0.1724137931034483,0.1728395061728395,0.15311004784688995,0.13114754098360656,0.11594202898550725,0.56,0.4772727272727273,0.6904761904761905,0.7532467532467533,0.7068965517241379,0.3977272727272727,0.42857142857142855,0.46875,0.9,0.005681818181818182,,,,0.03409090909090909,0.3333333333333333,0.3333333333333333,1.0,0.08522727272727272,0.26666666666666666,0.26666666666666666,1.0,0.7222222222222222,0.6923076923076923,0.1111111111111111,,,,,,,0.5483870967741935,0.6470588235294118,0.03225806451612903,,0.12903225806451613,0.25,0.5965909090909091,0.26666666666666666,0.529325,0.5116290322580646,0.5370822580645161,0.14646464646464646,0.1638418079096045,0.22127659574468084,0.1702127659574468,4.601290322580644,24.69047619047619,0.22369446609508964,,5.0,2.0,7.0,1.0,9.0,6.0,11.0,,0.20833333333333334,,0.15517241379310345,,5.0,0.018518518518518517,2.0,,,,,,,True,,,,,
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,1074.0,-3,33,,66,44,18.0,33.0,,4.0,3.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,4.0,4.0,1.0,1.0,3.0,14.0,1.0,1.0,,,,2.0,,,,,,,2.0,6.0,3.0,,2.0,1.0,1.0,,,2.0,,2.0,,,2.0,,,4.0,1.0,1.0,3.0,2.0,6.0,2.0,8.0,,1.0,,1.0,1.0,,1.0,1.0,,,,2.0,,,1.0,,3.0,,,4.0,2.0,,3.0,1.0,,,1.0,1.0,,,,,0.25,0.3333333333333333,1.0,1.0,,,1.0,1.0,1.0,,1.1,1.0,,1.1666666666666667,1.0,,0.2,,,,,,21.62162162162162,0.5,0.2857142857142857,0.125,0.5,0.125,0.38461538461538464,0.125,,,,,0.3333333333333333,0.5,0.75,,,,0.6,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,,,,,,,,,,0.2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,0.8,1.0,0.501,0.5937,,0.5,0.6,0.14285714285714285,,2.4749999999999996,24.7,,,1.0,1.0,,,,,,,1.0,,0.25,,,1.0,,,,,,,,True,,,,,
1628978,1610612758,Donte DiVincenzo,Donte DiVincenzo,1628978,SAC,2738.0,4,93,13.0,185,104,46.0,92.0,25.0,6.0,3.0,5.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,2.0,8.0,,,1.0,3.0,4.0,7.0,3.0,9.0,2.0,19.0,,,,,,,1.0,1.0,1.0,3.0,,5.0,2.0,6.0,9.0,,,8.0,2.0,,,5.0,3.0,8.0,3.0,,4.0,1.0,,19.0,,1.0,2.0,3.0,6.0,1.0,7.0,,2.0,2.0,,2.0,,,,2.0,,,2.0,1.0,,1.0,,3.0,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,5.0,25.0,,0.25,0.25,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5714285714285714,,1.0,0.53125,,0.625,0.5588235294117647,,0.625,0.5625,,,,,,19.191919191919194,1.0,0.08571428571428572,0.047619047619047616,0.13333333333333333,,0.1,0.023809523809523808,,0.16666666666666666,,0.11764705882352941,0.125,,0.09090909090909091,0.25,,,0.3125,0.6,0.6,0.3333333333333333,0.125,0.5,0.5,,,,,,0.0625,1.0,1.0,1.0,0.5,0.25,0.25,1.0,,,,,,,,,,0.25,1.0,,,0.75,0.3333333333333333,0.875,0.25,0.53696875,,0.559175,0.058823529411764705,0.125,,0.2631578947368421,4.242857142857143,26.27777777777778,0.2717391304347826,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,True,,,,,
203200,1610612758,Justin Holiday,Justin Holiday,203200,SAC,1786.0,4,59,8.0,120,76,30.0,61.0,8.0,7.0,,,,,,,,,,1.0,1.0,2.0,,,,,1.0,4.0,,,1.0,1.0,,1.0,2.0,6.0,,6.0,,,,,,,,,1.0,1.0,,3.0,,,6.0,,,4.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,2.0,2.0,1.0,3.0,8.0,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,,,0.42857142857142855,,1.5,0.42857142857142855,,1.5,0.8571428571428571,,,,,,10.294117647058822,,0.125,,,,0.07692307692307693,,,,,0.1111111111111111,,0.25,,,,0.5,,,,,,,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,0.5714285714285714,0.25,0.25,1.0,,,,,,,,,,,,,,1.0,1.0,0.8571428571428571,0.25,0.5117714285714285,,0.5253,,,,0.5,18.1,24.416666666666668,0.13114754098360656,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630558,1610612758,Davion Mitchell,Davion Mitchell,1630558,SAC,18548.0,-50,643,160.0,1283,721,309.0,640.0,162.0,65.0,15.0,26.0,,1.0,2.0,7.0,8.0,17.0,12.0,31.0,1.0,2.0,,,,1.0,17.0,49.0,2.0,4.0,3.0,12.0,35.0,74.0,18.0,51.0,10.0,134.0,,1.0,2.0,4.0,,6.0,8.0,21.0,3.0,13.0,7.0,32.0,20.0,50.0,33.0,21.0,,48.0,17.0,2.0,1.0,25.0,12.0,37.0,9.0,3.0,12.0,12.0,1.0,86.0,5.0,2.0,14.0,8.0,22.0,7.0,29.0,1.0,8.0,5.0,3.0,9.0,1.0,7.0,5.0,2.0,,2.0,14.0,2.0,2.0,15.0,,14.0,1.0,2.0,15.0,1.0,,4.0,3.0,2.0,2.0,1.0,5.0,1.0,32.0,162.0,1.0,0.2857142857142857,0.2857142857142857,0.6111111111111112,0.35294117647058826,0.5,0.23076923076923078,0.36,0.47297297297297297,,0.38095238095238093,0.496,0.6,0.36764705882352944,0.5114503816793893,0.6,0.42105263157894735,0.408,0.0196078431372549,0.02702702702702703,0.07692307692307693,,,20.308123249299722,0.6428571428571429,0.04597701149425287,0.012195121951219513,0.10852713178294573,0.03225806451612903,0.07260726072607261,0.0219435736677116,,0.025,0.031496062992125984,0.016666666666666666,0.06756756756756757,0.05,0.0970873786407767,0.15384615384615385,0.014925373134328358,0.2,0.208,0.5769230769230769,0.625,0.5333333333333333,0.136,0.47058823529411764,0.47058823529411764,,0.248,0.3870967741935484,0.3870967741935484,0.16666666666666666,0.016,0.5,1.0,1.0,0.392,0.3469387755102041,0.3469387755102041,0.5882352941176471,0.2,,,,,,0.8,0.5,1.0,0.20588235294117646,0.2857142857142857,0.029411764705882353,,0.35294117647058826,0.25,0.616,0.3541666666666667,0.4906225806451612,0.484375,0.45701969696969696,0.03125,0.05194805194805195,0.04477611940298507,0.23880597014925373,10.364864864864863,26.278431372549022,0.253125,,,1.0,2.0,1.0,,3.0,2.0,,,,0.01818181818181818,,1.0,0.03571428571428571,,1.0,0.5,,,,,True,,,,,
203087,1610612758,Jeremy Lamb,Jeremy Lamb,203087,SAC,2382.0,20,83,17.0,164,86,40.0,81.0,23.0,6.0,3.0,3.0,,,2.0,2.0,2.0,4.0,,1.0,,,,,,,3.0,6.0,,,1.0,1.0,5.0,8.0,3.0,6.0,4.0,23.0,,,,,,,2.0,3.0,1.0,1.0,2.0,9.0,2.0,8.0,6.0,3.0,,6.0,3.0,,,4.0,,4.0,,,2.0,2.0,,8.0,,,3.0,4.0,7.0,,7.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,2.0,,3.0,,,5.0,1.0,,2.0,,,,,,,9.0,23.0,,0.2,0.2,0.6666666666666666,0.5,,1.0,0.5,0.625,,0.6666666666666666,0.6785714285714286,,0.875,0.71875,,0.9,0.42857142857142855,,,,,,19.318181818181817,1.0,0.13333333333333333,,0.23076923076923078,,0.16279069767441862,,,,,0.07142857142857142,,0.3333333333333333,0.2222222222222222,0.25,,,0.21428571428571427,1.0,1.0,0.3333333333333333,0.2857142857142857,0.5,0.5,,0.07142857142857142,,,,,,,,0.42857142857142855,0.5,0.5,0.6666666666666666,,,,,,,,,,0.5,1.0,,,0.25,1.0,0.6428571428571429,0.5,0.4884607142857143,,0.5101625,0.13333333333333333,0.2222222222222222,,0.391304347826087,8.4,26.150000000000002,0.2839506172839506,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,
