EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,LostBallTurnovers,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,FTDefRebounds,DefFTReboundPct,SecondChanceArc3PctAssisted,DefAtRimReboundPct,on,PtsPutbacks,HeaveAttempts,FTOffRebounds,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffFTReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Fg3aBlocked,Charge Fouls,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,BlockedArc3,LongMidRangePctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,Arc3PctBlocked,StepOutOfBoundsTurnovers,3SecondViolations
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,806.0,13,17.0,28,29,24.0,15.0,8.0,57,1.0,4.0,2.0,1.0,3.0,1.0,4.0,4.0,6.0,22.0,2.0,4.0,4.0,1.0,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,5.0,9.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,24.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,0.5,0.6,16.216216216216218,0.16666666666666666,0.4,0.4,0.3076923076923077,0.3125,1.0,0.3333333333333333,0.5,0.5,1.0,0.25,0.25,1.0,1.0,1.0,0.3333333333333333,1.0,0.69135,0.6798666666666667,0.2,0.2,0.6666666666666666,1.0,0.975,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629109,1610612740,Gary Clark,Gary Clark,1629109,NOP,2344.0,39,10.0,75,76,33.0,24.0,13.0,151,,3.0,2.0,,1.0,2.0,5.0,,19.0,96.0,2.0,,,,1.0,,3.0,4.0,2.0,5.0,,,13.0,2.0,2.0,2.0,3.0,4.0,7.0,,,1.0,,,,,3.0,33.0,,1.0,1.0,0.4,,0.6785714285714286,0.375,0.6785714285714286,,0.375,18.88888888888889,0.1111111111111111,0.10526315789473684,0.10526315789473684,0.0967741935483871,0.10810810810810811,,0.15384615384615385,,0.13333333333333333,0.21428571428571427,,,,0.6666666666666666,0.25,,0.8571428571428571,0.5599071428571429,0.60135,,,,0.15789473684210525,2.62,0.44,2.0,2.0,2.0,5.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,9.0,1.0,1.0,3.0,15.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.6428571428571429,0.3333333333333333,0.08333333333333333,0.09090909090909091,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.35714285714285715,0.4,0.4,1.0,0.2857142857142857,0.75,0.75,1.0,0.3333333333333333,0.25,0.5,0.5,0.75,0.6358,23.922222222222224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629607,1610612740,Jared Harper,Jared Harper,1629607,NOP,2573.0,43,7.0,83,84,35.0,26.0,14.0,167,2.0,5.0,,1.0,3.0,9.0,14.0,4.0,37.0,105.0,2.0,,10.0,5.0,8.0,3.0,22.0,6.0,3.0,14.0,2.0,,39.0,1.0,1.0,,,2.0,2.0,4.0,5.0,3.0,,4.0,1.0,,22.0,35.0,,0.3333333333333333,0.3333333333333333,0.6428571428571429,0.625,0.6346153846153846,0.7307692307692307,0.6851851851851852,1.0,0.7857142857142857,29.292929292929294,0.047619047619047616,,0.047619047619047616,,0.047619047619047616,,0.06666666666666667,,,0.19230769230769232,0.4,0.5,0.5,,0.23076923076923078,0.3333333333333333,0.6538461538461539,0.5252134615384615,0.5410307692307692,0.07407407407407407,0.07142857142857142,0.2702702702702703,0.5945945945945946,9.221428571428573,0.42168674698795183,4.0,5.0,1.0,1.0,1.0,1.0,4.0,11.0,2.0,4.0,5.0,12.0,3.0,3.0,5.0,9.0,11.0,4.0,11.0,9.0,2.0,1.0,,1.0,4.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,0.6,0.4166666666666667,0.6,0.4166666666666667,0.46153846153846156,0.5,,0.08333333333333333,,,0.1,0.19230769230769232,0.8,0.8,0.25,0.038461538461538464,1.0,1.0,1.0,0.4230769230769231,0.36363636363636365,0.36363636363636365,0.5,0.2,0.07692307692307693,0.3076923076923077,0.5,0.36363636363636365,0.5034333333333333,25.600000000000005,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,12.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.07142857142857142,0.2,0.15384615384615385,0.75,0.75,0.3333333333333333,1.0,1.0,0.4,0.5,1.0,0.07692307692307693,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612740,Garrett Temple,Garrett Temple,202066,NOP,1845.0,31,7.0,61,64,24.0,15.0,12.0,125,1.0,1.0,1.0,,,1.0,3.0,,14.0,78.0,1.0,,2.0,,,,3.0,,1.0,1.0,,,2.0,,,2.0,3.0,,3.0,,,1.0,,,,,3.0,24.0,,,,0.3333333333333333,,0.6363636363636364,0.375,0.6363636363636364,0.5,0.375,17.333333333333332,,0.1111111111111111,,0.11538461538461539,,,,,,0.09090909090909091,1.0,1.0,,0.5,,,0.8181818181818182,0.4903,0.4953375,,,0.14285714285714285,0.21428571428571427,12.066666666666668,0.39344262295081966,,1.0,1.0,3.0,1.0,2.0,3.0,5.0,1.0,2.0,4.0,8.0,1.0,1.0,4.0,12.0,5.0,3.0,,,,1.0,1.0,,,,,1.0,,,1.0,2.0,,,1.0,0.5,0.25,0.5,0.7272727272727273,0.5,0.125,,,0.25,,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.6,0.6,1.0,0.5,0.5,0.5,0.5,0.6,0.443275,24.125,,1.0,,,,,1.0,,2.0,,,,,,,,,,1.0,0.5,,,0.09090909090909091,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203503,1610612740,Tony Snell,Tony Snell,203503,NOP,1786.0,30,,58,60,24.0,15.0,11.0,118,3.0,3.0,,3.0,3.0,3.0,4.0,1.0,13.0,79.0,,,,3.0,4.0,1.0,7.0,2.0,1.0,3.0,1.0,,8.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,7.0,24.0,,0.3333333333333333,0.3333333333333333,0.75,0.75,0.6,0.6,0.65,,0.7,15.492957746478874,0.07142857142857142,0.06666666666666667,,0.045454545454545456,0.03225806451612903,,,,0.08333333333333333,0.3,1.0,1.0,0.3333333333333333,,0.6,1.0,0.9,0.5782550000000001,0.62938,0.1,0.25,,0.5384615384615384,2.85,0.41379310344827586,,1.0,1.0,2.0,,1.0,1.0,4.0,,,2.0,6.0,,,1.0,6.0,4.0,1.0,2.0,1.0,1.0,,,,2.0,2.0,,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.6,,,0.1111111111111111,,,,0.1,,,,0.2,0.5,0.5,1.0,0.4,0.25,0.25,1.0,,0.2,,,0.25,,24.46666666666667,,,,,,,,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,637.0,11,-9.0,19,19,,,4.0,38,2.0,3.0,1.0,,,2.0,4.0,2.0,6.0,38.0,1.0,,2.0,,,,,2.0,,1.0,,,3.0,,,,,,,,,2.0,,2.0,1.0,,,,,0.5,0.5,0.5,,0.3333333333333333,,0.42857142857142855,1.0,,29.166666666666668,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,,,0.8333333333333334,0.5611833333333333,,0.14285714285714285,0.2,0.3333333333333333,,5.825,,,,,,,,,2.0,,,,2.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,25.4,,1.0,,,,,1.0,,2.0,,,,,,,,,,1.0,1.0,,,0.16666666666666666,,,,,,,,,,1.0,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,1007.0,17,4.0,31,29,11.0,11.0,4.0,60,,,,,,,1.0,,3.0,39.0,,,3.0,,1.0,,,,2.0,2.0,1.0,,4.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,,11.0,,,,,,0.5,,0.5,1.5,,8.571428571428571,,0.2,,0.09090909090909091,,,,,0.25,,,,,,,,0.6666666666666666,0.47553333333333336,0.455075,,,1.0,,14.7,0.3548387096774194,,,,,,,1.0,2.0,,1.0,1.0,2.0,1.0,,1.0,3.0,2.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,0.5,,0.5,0.6666666666666666,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,0.5,,0.5,0.51645,27.65,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.5,,,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,639.0,11,-5.0,20,21,,,1.0,41,1.0,1.0,,,,2.0,3.0,,7.0,30.0,,,,,,,,4.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,0.6666666666666666,,0.875,,0.875,,,23.80952380952381,,,,0.16666666666666666,,,,,,0.25,1.0,1.0,1.0,,,,0.5,0.47868750000000004,,,,,,8.833333333333334,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,0.25,1.0,0.3333333333333333,,,,,0.25,1.0,1.0,1.0,,,,,0.25,1.0,1.0,1.0,,,,,1.0,,26.5,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629637,1610612740,Jaxson Hayes,Jaxson Hayes,1629637,NOP,595.0,10,,19,17,10.0,9.0,2.0,36,,1.0,,,1.0,1.0,2.0,2.0,4.0,22.0,,,,1.0,2.0,2.0,4.0,2.0,,,,,,,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,,4.0,10.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,,0.6666666666666666,14.285714285714286,0.14285714285714285,0.16666666666666666,,0.2222222222222222,0.1111111111111111,,,,0.2,0.5,,,,,0.5,,0.5,0.4392,0.4392,0.3333333333333333,0.3333333333333333,,1.0,6.4,0.5263157894736842,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,0.5,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203107,1610612740,Tomas Satoransky,Tomas Satoransky,203107,NOP,475.0,8,3.0,14,13,11.0,11.0,1.0,27,,1.0,,,,,2.0,,,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,13.333333333333334,,,,,,,,,,0.5,,,,,,,0.5,0.52675,0.4052,,,,,5.65,0.7857142857142857,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
