EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,on,Clear Path Fouls
1626149,1610612764,Montrezl Harrell,Montrezl Harrell,1626149,WAS,32976.0,550,20.0,1102,1092,368.0,306.0,122.0,2194,85.0,120.0,19.0,31.0,27.0,40.0,19.0,46.0,6.0,15.0,2.0,10.0,1.0,2.0,7.0,110.0,181.0,2.0,10.0,81.0,307.0,1186,22.0,35.0,1.0,16.0,60.0,35.0,56.0,2.0,7.0,29.0,105.0,138.0,82.0,6.0,38.0,1.0,3.0,6.0,1.0,14.0,37.0,12.0,49.0,9.0,3.0,22.0,10.0,5.0,110.0,18.0,34.0,34.0,58.0,10.0,102.0,52.0,154.0,6.0,7.0,6.0,1.0,18.0,4.0,7.0,13.0,3.0,11.0,1.0,31.0,1.0,8.0,17.0,46.0,3.0,6.0,2.0,93.0,7.0,5.0,1.0,114.0,20.0,58.0,9.0,12.0,2.0,2.0,5.0,7.0,14.0,11.0,1.0,1.0,103.0,361.0,5.0,7.0,0.6272727272727273,0.7582417582417582,1.0,0.2,0.2857142857142857,0.1428571428571428,0.6077348066298343,0.6285714285714286,0.625,0.5916230366492147,0.6111111111111112,0.6031746031746031,0.6449579831932774,0.6666666666666666,0.6481481481481481,0.0523560209424083,0.0773480662983425,0.1166666666666666,21.7461600646726,0.5806451612903226,0.4166666666666667,0.1841269841269841,0.1201413427561837,0.1497797356828193,0.081081081081081,0.1697416974169741,0.1029702970297029,0.1684210526315789,0.1111111111111111,0.0566037735849056,0.0867052023121387,0.0612244897959183,0.1016949152542373,0.2080924855491329,0.1927710843373494,0.1620111731843575,0.1041666666666666,0.0983606557377049,0.7857142857142857,0.6282722513089005,0.7083333333333334,0.8018867924528302,0.6588235294117647,0.2408376963350785,0.4130434782608695,0.4130434782608695,0.4736842105263157,0.0785340314136125,0.4,0.4,0.6666666666666666,0.0523560209424083,0.2,0.2,1.0,0.8611111111111112,0.6129032258064516,0.0526315789473684,0.0277777777777777,0.6349206349206349,0.675,0.1111111111111111,0.2857142857142857,0.680628272251309,0.1666666666666666,0.5157090425531913,0.5345637931034483,0.4972466666666666,0.2532751091703056,0.2648401826484018,0.1954397394136807,0.3420195439739413,4.767955801104972,33.82,0.3339382940108893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,50147.0,836,-119.0,1690,1688,370.0,307.0,177.0,3378,55.0,74.0,14.0,18.0,13.0,18.0,42.0,95.0,8.0,28.0,32.0,105.0,12.0,6.0,17.0,105.0,197.0,47.0,152.0,57.0,408.0,1923,18.0,30.0,16.0,5.0,62.0,18.0,32.0,12.0,29.0,24.0,96.0,102.0,108.0,135.0,22.0,,,105.0,32.0,11.0,43.0,27.0,70.0,15.0,12.0,38.0,3.0,2.0,167.0,16.0,20.0,73.0,110.0,9.0,192.0,36.0,228.0,5.0,16.0,9.0,7.0,32.0,7.0,17.0,25.0,5.0,15.0,5.0,57.0,3.0,17.0,34.0,51.0,4.0,2.0,2.0,61.0,,1.0,2.0,79.0,11.0,34.0,11.0,28.0,3.0,2.0,14.0,13.0,31.0,13.0,1.0,,91.0,358.0,4.0,7.0,0.4857142857142857,0.5425531914893617,0.9574468085106383,0.3092105263157895,0.4137931034482758,0.3092105263157895,0.5329949238578681,0.6,0.5625,0.502865329512894,0.6195652173913043,0.5901639344262295,0.5326370757180157,0.6326530612244898,0.6233766233766234,0.4355300859598854,0.0558375634517766,0.0675675675675675,23.20675105485232,0.5614035087719298,0.25,0.2022058823529411,0.0451467268623024,0.2218844984802431,0.0419947506561679,0.2096219931271477,0.0436893203883495,0.0546875,0.025,0.0695652173913043,0.029520295202952,0.0727272727272727,0.1329113924050632,0.2172284644194756,0.2605042016806723,0.2264150943396226,0.203125,0.0271739130434782,0.4193548387096774,0.2120343839541547,0.7432432432432432,0.7971014492753623,0.509090909090909,0.2722063037249284,0.4421052631578947,0.4615384615384615,0.4285714285714285,0.0802292263610315,0.2857142857142857,0.3076923076923077,0.625,0.3008595988538682,0.3047619047619048,0.3047619047619048,0.9375,0.391304347826087,0.7777777777777778,0.2142857142857142,0.2608695652173913,0.2950819672131147,0.7222222222222222,0.2786885245901639,0.3529411764705882,0.6475644699140402,0.3047619047619048,0.504211206896552,0.49657,0.4918166666666667,0.0913978494623656,0.1545454545454545,0.1519607843137254,0.2352941176470588,7.329949238578679,25.515789473684208,0.2189349112426035,15.0,47.0,2.0,4.0,6.0,12.0,5.0,7.0,6.0,1.0,2.0,1.0,1.0,0.4375,0.006578947368421,0.0421052631578947,0.0714285714285714,0.0212765957446808,0.1346704871060172,0.3191489361702128,0.3260869565217391,1.0,0.0869565217391304,0.5,1.0,0.4166666666666667,0.8,0.1967213114754098,0.5,,,,,,,,,,True,
1628988,1610612764,Aaron Holiday,Aaron Holiday,1628988,WAS,21300.0,355,-91.0,696,695,93.0,106.0,79.0,1391,20.0,31.0,1.0,1.0,3.0,4.0,20.0,38.0,3.0,9.0,9.0,33.0,2.0,1.0,5.0,43.0,78.0,12.0,41.0,12.0,134.0,793,2.0,3.0,2.0,,7.0,6.0,11.0,1.0,5.0,1.0,16.0,34.0,52.0,24.0,,,,33.0,9.0,4.0,16.0,13.0,29.0,7.0,6.0,13.0,,3.0,71.0,3.0,3.0,13.0,11.0,,24.0,6.0,30.0,,13.0,10.0,3.0,9.0,4.0,7.0,9.0,2.0,2.0,,18.0,,2.0,10.0,26.0,1.0,,,23.0,,,6.0,16.0,2.0,8.0,1.0,5.0,,,1.0,4.0,5.0,3.0,,,16.0,90.0,4.0,1.0,0.3953488372093023,0.3953488372093023,0.6666666666666666,0.2926829268292683,0.2,0.2926829268292683,0.5512820512820513,0.6666666666666666,0.5454545454545454,0.5126050420168067,0.7,0.46875,0.5317460317460317,0.7,0.4705882352941176,0.3445378151260504,0.0512820512820512,0.064516129032258,18.15889029003783,0.5,,0.0521327014218009,0.015,0.0902777777777777,0.0168539325842696,0.0676056338028169,0.0158730158730158,,0.0103092783505154,0.05,0.0070422535211267,0.0555555555555555,0.0363636363636363,0.0673076923076923,0.0384615384615384,0.0847457627118644,0.1153846153846153,,0.6,0.2605042016806723,0.6451612903225806,0.6896551724137931,0.4,0.3193277310924369,0.5263157894736842,0.5405405405405406,0.35,0.0756302521008403,0.3333333333333333,0.375,0.6666666666666666,0.2773109243697479,0.2727272727272727,0.28125,0.7777777777777778,0.2,1.0,,0.4,0.25,0.75,0.3125,0.2,0.6050420168067226,0.2727272727272727,0.4894159663865546,0.4483,0.452128125,0.064,0.0952380952380952,0.0522388059701492,0.1194029850746268,7.161538461538462,26.363414634146334,0.1336206896551724,3.0,8.0,,,,,1.0,1.0,12.0,1.0,1.0,,,0.5,0.024390243902439,0.0263157894736842,0.1111111111111111,,0.0672268907563025,0.375,0.375,0.3333333333333333,,,,0.5,,,,0.0303030303030303,,,,,,,,,True,
1630166,1610612764,Deni Avdija,Deni Avdija,1630166,WAS,29064.0,484,-14.0,956,965,240.0,199.0,103.0,1921,29.0,44.0,5.0,7.0,2.0,5.0,13.0,21.0,2.0,5.0,10.0,45.0,5.0,3.0,12.0,44.0,70.0,17.0,59.0,23.0,162.0,1067,6.0,11.0,6.0,1.0,13.0,4.0,10.0,5.0,16.0,9.0,32.0,56.0,32.0,48.0,8.0,,1.0,44.0,10.0,7.0,17.0,7.0,24.0,5.0,2.0,14.0,1.0,2.0,55.0,9.0,9.0,38.0,54.0,8.0,100.0,18.0,118.0,3.0,17.0,9.0,8.0,13.0,2.0,9.0,7.0,1.0,4.0,2.0,20.0,2.0,3.0,27.0,47.0,1.0,,1.0,26.0,,3.0,2.0,32.0,5.0,13.0,4.0,20.0,,,9.0,11.0,20.0,9.0,,,32.0,236.0,4.0,4.0,0.6363636363636364,0.7,0.9411764705882352,0.288135593220339,0.3125,0.293103448275862,0.6285714285714286,0.5454545454545454,0.4,0.5387596899224806,0.3529411764705882,0.4423076923076923,0.5704225352112676,0.3611111111111111,0.5,0.4573643410852713,0.1,0.1136363636363636,15.0278293135436,0.65,0.4705882352941176,0.192170818505338,0.0387931034482758,0.19,0.0424528301886792,0.1912681912681912,0.0405405405405405,0.0588235294117647,0.019047619047619,0.0476190476190476,0.0473372781065088,0.0232558139534883,0.1594202898550724,0.2080536912751678,0.1904761904761904,0.2012578616352201,0.1463414634146341,0.0526315789473684,0.45,0.3410852713178294,0.6590909090909091,0.7435897435897436,0.6206896551724138,0.1627906976744186,0.6190476190476191,0.6842105263157895,0.6923076923076923,0.0387596899224806,0.4,0.4,0.5,0.3488372093023256,0.2222222222222222,0.2325581395348837,0.9,0.4117647058823529,0.7142857142857143,,0.2941176470588235,0.1923076923076923,0.4,0.4615384615384615,0.25,0.7984496124031008,0.2272727272727272,0.5204933593749999,0.5139958333333333,0.466142,0.1014492753623188,0.1666666666666666,0.0802469135802469,0.1975308641975308,4.524285714285714,26.00677966101696,0.2510460251046025,7.0,14.0,,1.0,2.0,4.0,,,3.0,2.0,,,,,0.0338983050847457,0.0952380952380952,,,0.1085271317829457,0.5,0.5,1.0,0.0588235294117647,,,,,0.1538461538461538,0.5,0.0444444444444444,1.0,0.0166666666666666,,,,,,,True,
203915,1610612764,Spencer Dinwiddie,Spencer Dinwiddie,203915,WAS,79823.0,1330,-104.0,2668,2662,592.0,499.0,281.0,5330,51.0,89.0,4.0,9.0,12.0,18.0,48.0,126.0,16.0,51.0,60.0,194.0,15.0,18.0,56.0,115.0,266.0,70.0,226.0,116.0,556.0,2990,7.0,16.0,18.0,7.0,36.0,26.0,57.0,18.0,61.0,30.0,136.0,34.0,196.0,105.0,8.0,,1.0,193.0,60.0,25.0,164.0,92.0,256.0,63.0,29.0,107.0,40.0,17.0,604.0,11.0,24.0,61.0,109.0,1.0,171.0,36.0,207.0,20.0,27.0,19.0,8.0,45.0,11.0,37.0,28.0,2.0,8.0,2.0,73.0,3.0,19.0,40.0,107.0,,3.0,11.0,130.0,3.0,1.0,4.0,143.0,12.0,58.0,11.0,7.0,,,2.0,3.0,7.0,4.0,,,129.0,580.0,6.0,7.0,0.1478260869565217,0.1531531531531531,0.5,0.3097345132743362,0.2950819672131147,0.3111111111111111,0.4323308270676692,0.4375,0.4561403508771929,0.4471544715447154,0.4264705882352941,0.4491525423728814,0.4990958408679927,0.4487179487179487,0.5,0.4593495934959349,0.093984962406015,0.1235955056179775,20.887554220887555,0.6164383561643836,0.0169491525423728,0.1332518337408313,0.0349854227405247,0.1148775894538606,0.018363939899833,0.1260192735359525,0.0272373540856031,0.0233644859813084,0.048076923076923,0.025,0.0246085011185682,,0.1285714285714285,0.1238095238095238,0.1595744680851064,0.1111111111111111,0.1296296296296296,0.0727272727272727,0.5714285714285714,0.1808943089430894,0.5730337078651685,0.6538461538461539,0.1764705882352941,0.2560975609756097,0.3809523809523809,0.4285714285714285,0.125,0.1036585365853658,0.3137254901960784,0.3137254901960784,0.125,0.3943089430894309,0.3092783505154639,0.310880829015544,0.45,0.2647058823529412,0.4444444444444444,,0.4411764705882353,0.1525423728813559,0.6666666666666666,0.4745762711864407,0.3214285714285714,0.6402439024390244,0.310880829015544,0.4861097959183671,0.5111674999999999,0.4621170940170939,0.1143911439114391,0.1858974358974359,0.0647482014388489,0.2446043165467626,7.54285714285714,26.470796460177,0.2218890554722638,10.0,32.0,1.0,3.0,,5.0,4.0,5.0,105.0,1.0,2.0,,2.0,0.2777777777777778,0.0044247787610619,0.1111111111111111,,,0.065040650406504,0.3125,0.3125,0.8,0.088235294117647,0.3333333333333333,,0.2666666666666666,1.0,0.0423728813559322,,0.0051546391752577,4.0,0.017391304347826,1.0,5.0,0.015625,,,,True,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,23755.0,396,36.0,783,774,160.0,137.0,85.0,1557,20.0,24.0,4.0,7.0,,1.0,3.0,11.0,3.0,5.0,14.0,47.0,5.0,4.0,10.0,26.0,40.0,26.0,74.0,15.0,145.0,884,4.0,8.0,9.0,,17.0,,4.0,5.0,13.0,4.0,19.0,38.0,14.0,78.0,8.0,,,47.0,14.0,2.0,13.0,4.0,17.0,4.0,,8.0,3.0,2.0,38.0,1.0,7.0,19.0,23.0,1.0,43.0,8.0,51.0,1.0,3.0,2.0,1.0,5.0,1.0,2.0,4.0,1.0,3.0,1.0,9.0,1.0,2.0,10.0,19.0,,1.0,1.0,10.0,,,,16.0,,6.0,2.0,4.0,,,2.0,2.0,4.0,3.0,,,15.0,155.0,1.0,,0.7307692307692307,0.8636363636363636,1.0,0.3513513513513513,0.3846153846153846,0.3513513513513513,0.65,0.5,,0.5701754385964912,0.5,0.4411764705882353,0.5942622950819673,0.5,0.5,0.6491228070175439,0.05,,14.785553047404065,0.5555555555555556,0.0588235294117647,0.0982905982905982,0.0388888888888888,0.1130952380952381,0.0053475935828877,0.1044776119402985,0.0217983651226158,0.037037037037037,0.0454545454545454,0.0263157894736842,0.0068027210884353,,0.0344827586206896,0.1260504201680672,0.1052631578947368,0.1021897810218978,0.1612903225806451,0.0178571428571428,0.75,0.2105263157894736,0.8333333333333334,0.8333333333333334,0.75,0.0964912280701754,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.043859649122807,0.6,0.6,0.6666666666666666,0.4122807017543859,0.2978723404255319,0.3111111111111111,1.0,0.4117647058823529,0.5714285714285714,,0.2941176470588235,0.0588235294117647,,0.5882352941176471,0.4,0.8596491228070176,0.2978723404255319,0.5448956140350878,0.5393423076923077,0.520420588235294,0.05,0.1304347826086956,0.1172413793103448,0.1310344827586207,5.222500000000001,25.47297297297297,0.2043422733077905,12.0,27.0,1.0,4.0,1.0,3.0,2.0,3.0,,3.0,,,,0.3333333333333333,0.0405405405405405,0.1818181818181818,,0.037037037037037,0.2368421052631578,0.4444444444444444,0.4615384615384615,1.0,0.2352941176470588,0.25,1.0,0.4,1.0,0.1764705882352941,0.3333333333333333,0.0425531914893617,,,,,,,,,True,
203484,1610612764,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,WAS,52525.0,875,-96.0,1775,1773,364.0,300.0,175.0,3548,24.0,41.0,3.0,5.0,6.0,9.0,13.0,47.0,30.0,63.0,26.0,81.0,6.0,7.0,16.0,67.0,151.0,55.0,153.0,36.0,335.0,1976,7.0,13.0,10.0,1.0,30.0,7.0,19.0,12.0,28.0,13.0,63.0,90.0,44.0,162.0,4.0,,,81.0,26.0,9.0,37.0,8.0,45.0,5.0,3.0,24.0,9.0,4.0,98.0,5.0,5.0,50.0,35.0,2.0,87.0,11.0,98.0,5.0,28.0,20.0,8.0,17.0,3.0,10.0,12.0,4.0,7.0,2.0,29.0,2.0,1.0,29.0,54.0,1.0,2.0,2.0,43.0,1.0,,9.0,39.0,4.0,15.0,5.0,7.0,1.0,1.0,2.0,5.0,8.0,2.0,,,63.0,354.0,4.0,3.0,0.6716417910447762,0.6923076923076923,0.9818181818181818,0.3594771241830065,0.4285714285714285,0.3594771241830065,0.4437086092715231,0.5384615384615384,0.3684210526315789,0.4917763157894737,0.6304347826086957,0.5319148936170213,0.5203125,0.6521739130434783,0.5833333333333334,0.5032894736842105,0.0596026490066225,0.048780487804878,17.644084934277046,0.5862068965517241,0.048780487804878,0.0628366247755834,0.0106837606837606,0.1457725947521866,0.0129198966408268,0.0944444444444444,0.0116959064327485,0.0071942446043165,0.0144230769230769,0.0082644628099173,0.0072202166064981,0.0272727272727272,0.0413793103448275,0.0439189189189189,0.1379310344827586,0.1575091575091575,0.1,0.0294117647058823,0.25,0.1348684210526315,0.5853658536585366,0.6153846153846154,0.7916666666666666,0.1546052631578947,0.2765957446808511,0.3170731707317073,0.4615384615384615,0.2072368421052631,0.4761904761904761,0.4838709677419355,0.6666666666666666,0.2664473684210526,0.3209876543209876,0.3209876543209876,1.0,0.217391304347826,0.6,0.3333333333333333,0.2608695652173913,0.1914893617021276,0.6666666666666666,0.3404255319148936,0.4375,0.6381578947368421,0.3209876543209876,0.5137746710526315,0.5384607142857143,0.5166606382978725,0.0507936507936507,0.0925925925925925,0.0895522388059701,0.1880597014925373,10.858940397350992,24.924183006535944,0.2050704225352112,29.0,72.0,2.0,4.0,5.0,12.0,3.0,5.0,3.0,2.0,,,,0.5,0.0130718954248366,0.1276595744680851,0.0158730158730158,0.0277777777777777,0.2368421052631578,0.4027777777777778,0.4142857142857143,0.9655172413793104,0.1739130434782608,0.5,1.0,0.5,1.0,0.2553191489361702,0.4166666666666667,,1.0,0.0065359477124183,1.0,2.0,0.0294117647058823,1.0,,,True,
1629060,1610612764,Rui Hachimura,Rui Hachimura,1629060,WAS,5875.0,98,6.0,192,193,62.0,33.0,19.0,385,7.0,9.0,1.0,1.0,3.0,3.0,4.0,8.0,5.0,11.0,2.0,4.0,,,,16.0,28.0,4.0,7.0,8.0,52.0,196,1.0,1.0,1.0,,2.0,4.0,6.0,,,3.0,11.0,20.0,12.0,12.0,2.0,,,4.0,2.0,1.0,,4.0,4.0,2.0,2.0,,,,12.0,1.0,1.0,10.0,16.0,,26.0,2.0,28.0,,1.0,1.0,,2.0,1.0,2.0,3.0,,,,5.0,,2.0,2.0,5.0,1.0,,1.0,11.0,,,1.0,9.0,1.0,5.0,,3.0,,,2.0,1.0,3.0,3.0,,,11.0,62.0,,,0.625,0.6666666666666666,1.0,0.5714285714285714,,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,0.6285714285714286,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6875,0.2,0.0357142857142857,0.1111111111111111,20.46511627906977,0.4,,0.2666666666666666,0.02,0.217391304347826,0.024390243902439,0.2452830188679245,0.0219780219780219,0.0666666666666666,,,0.0285714285714285,,0.2666666666666666,0.2333333333333333,0.3333333333333333,0.21875,0.2142857142857142,,1.0,0.2571428571428571,0.7777777777777778,0.875,0.7142857142857143,0.2285714285714285,0.5,0.5,0.25,0.3142857142857143,0.4545454545454545,0.4545454545454545,0.8,0.1142857142857142,0.5,0.5,1.0,0.5,1.0,,,0.5,1.0,,,0.4571428571428571,0.5,0.4712171428571428,0.54975,0.4626166666666667,0.1282051282051282,0.15625,0.0384615384615384,0.2115384615384615,10.446428571428571,24.642857142857142,0.3229166666666667,2.0,3.0,,1.0,,,,,,,,,,,,,,,0.0857142857142857,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,True,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,35876.0,598,-66.0,1220,1218,302.0,221.0,127.0,2438,46.0,74.0,3.0,4.0,13.0,24.0,36.0,86.0,26.0,65.0,14.0,59.0,5.0,3.0,15.0,108.0,225.0,23.0,83.0,64.0,349.0,1346,11.0,19.0,9.0,4.0,35.0,23.0,64.0,6.0,21.0,19.0,83.0,88.0,128.0,39.0,8.0,,,59.0,14.0,14.0,54.0,42.0,96.0,20.0,22.0,36.0,13.0,5.0,234.0,4.0,13.0,31.0,34.0,1.0,66.0,17.0,83.0,8.0,11.0,9.0,2.0,33.0,12.0,19.0,28.0,5.0,14.0,1.0,61.0,3.0,17.0,29.0,39.0,2.0,,,64.0,2.0,2.0,5.0,75.0,7.0,28.0,6.0,4.0,2.0,2.0,,4.0,6.0,,,1.0,83.0,297.0,2.0,5.0,0.4074074074074074,0.4230769230769231,0.5652173913043478,0.2771084337349397,0.2857142857142857,0.2771084337349397,0.48,0.5789473684210527,0.359375,0.4626623376623376,0.5535714285714286,0.3764705882352941,0.507396449704142,0.5833333333333334,0.4301075268817204,0.2694805194805195,0.0622222222222222,0.081081081081081,28.999269539810083,0.5409836065573771,0.0303030303030303,0.0885416666666666,0.0404984423676012,0.1341991341991342,0.015267175572519,0.1056910569105691,0.0291595197255574,0.0476190476190476,0.0526315789473684,0.0120481927710843,0.0113636363636363,0.0232558139534883,0.0816326530612244,0.0980392156862745,0.073170731707317,0.1147540983606557,0.2083333333333333,0.050632911392405,,0.2402597402597402,0.6216216216216216,0.6764705882352942,0.5434782608695652,0.2792207792207792,0.4186046511627907,0.45,0.3333333333333333,0.211038961038961,0.4,0.4126984126984127,0.2692307692307692,0.1915584415584415,0.2372881355932203,0.2372881355932203,0.3571428571428571,0.1428571428571428,0.75,,0.1785714285714285,0.2823529411764706,0.5416666666666666,0.1764705882352941,0.2,0.5097402597402597,0.2372881355932203,0.4822039087947881,0.4534113636363636,0.4607339285714287,0.0933734939759036,0.1138211382113821,0.1002865329512893,0.2378223495702005,8.860888888888889,25.568674698795174,0.2475409836065573,9.0,24.0,2.0,4.0,3.0,6.0,1.0,3.0,30.0,1.0,5.0,,,0.3333333333333333,0.0120481927710843,0.0697674418604651,0.0307692307692307,0.0416666666666666,0.0779220779220779,0.375,0.391304347826087,0.8888888888888888,0.1428571428571428,0.5,1.0,0.2,1.0,0.0705882352941176,0.5,,3.0,0.0348837209302325,,7.0,,,,,True,
1629655,1610612764,Daniel Gafford,Daniel Gafford,1629655,WAS,35497.0,592,-87.0,1184,1189,123.0,99.0,120.0,2373,98.0,130.0,22.0,33.0,12.0,15.0,9.0,29.0,,4.0,,,,,,107.0,163.0,,,42.0,256.0,1367,22.0,37.0,,6.0,50.0,12.0,19.0,,,9.0,33.0,166.0,48.0,,40.0,,,,,16.0,12.0,14.0,26.0,9.0,5.0,5.0,2.0,5.0,66.0,19.0,40.0,41.0,53.0,15.0,109.0,59.0,168.0,4.0,13.0,10.0,3.0,15.0,3.0,5.0,18.0,4.0,10.0,,33.0,10.0,3.0,47.0,75.0,2.0,2.0,7.0,53.0,1.0,7.0,,54.0,9.0,29.0,3.0,40.0,1.0,,19.0,20.0,41.0,26.0,1.0,1.0,33.0,121.0,2.0,2.0,0.7757009345794392,0.9540229885057472,,,,,0.656441717791411,0.5945945945945946,0.631578947368421,0.656441717791411,0.5945945945945946,0.631578947368421,0.6881720430107527,0.625,0.717391304347826,,0.0981595092024539,0.0846153846153846,16.4033107599699,0.4545454545454545,0.4838709677419355,0.1331658291457286,0.130718954248366,0.1767241379310344,0.0722433460076045,0.1492063492063492,0.1036906854130052,0.1529411764705882,0.1560283687943262,0.0625,0.0710382513661202,0.075,0.1623931623931624,0.13,0.0987654320987654,0.1925133689839572,0.1111111111111111,0.1,0.6341463414634146,0.7975460122699386,0.7538461538461538,0.8235294117647058,0.7653061224489796,0.1779141104294478,0.3103448275862069,0.375,0.8888888888888888,0.0245398773006134,,,,,,,,0.8918918918918919,0.6666666666666666,0.0454545454545454,,0.7894736842105263,0.8,,,0.7975460122699386,,0.5652564417177913,0.5652448275862069,0.5847421052631578,0.1584699453551912,0.1584699453551912,0.1953125,0.12890625,3.0607361963190183,,0.1038851351351351,,,,,,,,,,,,1.0,1.0,,,0.1724137931034483,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,
