EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,OffTwoPtRebounds,OffRebounds,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,FTDefRebounds,ShootingFouls,DefFTReboundPct,Arc3FGM,Arc3FGA,FG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LongMidRangeFGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,ThreePtAssists,Arc3Assists,OffThreePtRebounds,LostBallTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Steals,BadPassSteals,LostBallSteals,StepOutOfBoundsTurnovers,Travels,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,LongMidRangeFGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,SelfOReb,3SecondViolations,SelfORebPct,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3PctBlocked,Clear Path Fouls
1627782,1610612752,Wayne Selden,Wayne Selden,1627782,NYK,174.0,3,5.0,6,5,2.0,3.0,11,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.25,33.333333333333336,0.5,0.25,0.5,1.0,0.406,0.5,0.5,7.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,1232.0,21,3.0,36,37,9.0,12.0,73,2.0,3.0,,4.0,42,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,9.0,0.5,10.0,0.25,0.14285714285714285,0.5,0.5,0.478075,,,7.5,0.25,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,0.25,0.3333333333333333,0.5,0.25,1.0,1.0,1.0,0.5,1.0,0.25,0.5,0.5,0.46625000000000005,0.5,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,774.0,13,1.0,22,22,2.0,4.0,44,,3.0,,6.0,25,,,,,,,1.0,,,,2.0,1.0,11.538461538461538,,,,,0.5321333333333333,,,2.1999999999999997,0.09090909090909091,3.0,3.0,3.0,,,,3.0,,,,,,6.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.09090909090909091,0.5,1.0,1.0,0.5506,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201959,1610612752,Taj Gibson,Taj Gibson,201959,NYK,278.0,5,2.0,9,10,2.0,5.0,19,,,,,8,,,,,,1.0,1.0,,,,2.0,,11.11111111111111,,,,,0.52605,,,,0.2222222222222222,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,22.9,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,988.0,16,,28,30,2.0,6.0,58,3.0,4.0,4.0,11.0,34,2.0,2.0,,4.0,1.0,5.0,5.0,5.0,7.0,4.0,2.0,0.55,34.375,0.16666666666666666,0.36363636363636365,0.3333333333333333,0.42857142857142855,0.43868571428571423,0.4,0.5714285714285714,7.2250000000000005,0.07142857142857142,3.0,,1.0,2.0,,,2.0,3.0,,,,,2.0,2.0,1.0,0.5,0.5,0.5,,0.5,,,0.42857142857142855,0.25,0.3333333333333333,0.14285714285714285,,,,0.6666666666666666,1.0,,,0.5714285714285714,,,26.0,,,,,2.0,,,2.0,,2.0,,,1.0,,,,,,,0.18181818181818182,1.0,2.0,0.3333333333333333,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6666666666666666,0.5,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,487.0,8,-2.0,14,14,,1.0,28,,,2.0,2.0,21,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,6.666666666666667,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202689,1610612752,Kemba Walker,Kemba Walker,202689,NYK,866.0,14,1.0,25,25,7.0,6.0,50,,4.0,2.0,15.0,31,3.0,4.0,,9.0,1.0,2.0,3.0,1.0,2.0,,7.0,0.7,39.285714285714285,0.16666666666666666,0.2222222222222222,,,0.54274,0.1,,8.725000000000001,0.28,2.0,2.0,2.0,,,,2.0,6.0,,1.0,1.0,,,4.0,,,,0.5,,0.65,,,0.6,,,0.2,1.0,1.0,,,,,,0.8,0.5367,,26.01666666666667,2.0,2.0,2.0,2.0,11.0,,1.0,,,11.0,1.0,1.0,1.1,,0.09090909090909091,,0.4,1.0,0.6049,0.7333333333333333,,,,3.0,6.0,3.0,1.0,,6.0,3.0,3.0,1.0,1.0,,1.0,,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,0.6,0.5,0.5,,0.5,2.0,1.0,2.0,3.0,2.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.14285714285714285,1.0,0.3333333333333333,0.2,0.5,0.6,0.6666666666666666,0.16666666666666666,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203095,1610612752,Evan Fournier,Evan Fournier,203095,NYK,395.0,7,-1.0,12,12,7.0,8.0,24,,,,,17,,,,,,,,,,,7.0,,,,,,,,,,,0.5833333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,535.0,9,4.0,15,16,7.0,8.0,31,1.0,3.0,,4.0,15,,,,,1.0,2.0,2.0,1.0,,,7.0,0.5,33.333333333333336,0.3333333333333333,0.16666666666666666,,0.25,0.53725,,,4.733333333333333,0.4666666666666667,2.0,1.0,2.0,1.0,,,2.0,1.0,,,,,4.0,,,1.0,1.0,0.6666666666666666,,0.5,,,0.25,,,0.5,0.5,0.5,1.0,1.0,1.0,,,0.75,,,24.6,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,1.0,,,,1.0,,,,1.0,,2.0,,,,,,0.5,,,,1.0,0.25,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,1.0,1.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630579,1610612752,Jericho Sims,Jericho Sims,1630579,NYK,431.0,7,2.0,13,14,7.0,7.0,27,,1.0,,2.0,15,,,,,1.0,1.0,1.0,,,,7.0,1.0,7.692307692307692,0.25,0.16666666666666666,,,0.5674,,,2.0,0.5384615384615384,,1.0,1.0,,,,1.0,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
