EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,FTDefRebounds,SelfOReb,Travels,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,PenaltyFg3Pct,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,Charge Fouls Drawn,Loose Ball Fouls Drawn,DefensiveGoaltends,OffFTReboundPct,HeaveAttempts,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Charge Fouls,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,on,LongMidRangePctBlocked,HeaveMakes,Clear Path Fouls,OffensiveGoaltends,BlockedCorner3
1626169,1610612747,Stanley Johnson,Stanley Johnson,1626169,LAL,8622.0,144,-49.0,291,293,76.0,61.0,36.0,584,4.0,6.0,1.0,1.0,2.0,3.0,5.0,9.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,6.0,10.0,16.0,1.0,11.0,10.0,33.0,387,2.0,2.0,1.0,1.0,2.0,9.0,5.0,8.0,3.0,3.0,13.0,10.0,10.0,3.0,2.0,6.0,1.0,1.0,11.0,1.0,12.0,1.0,9.0,1.0,1.0,25.0,2.0,2.0,7.0,7.0,14.0,4.0,18.0,6.0,5.0,1.0,5.0,2.0,4.0,3.0,1.0,1.0,8.0,1.0,3.0,6.0,10.0,10.0,12.0,2.0,6.0,1.0,13.0,76.0,1.0,0.5,0.5555555555555556,0.09090909090909091,1.0,0.09090909090909091,0.625,1.0,0.625,0.42592592592592593,1.1666666666666667,0.45454545454545453,0.515625,1.125,0.5416666666666666,0.4074074074074074,0.09090909090909091,0.0625,0.16666666666666666,0.2,12.048192771084338,0.625,0.11475409836065574,0.028169014084507043,0.11666666666666667,0.03508771929824561,0.11570247933884298,0.03125,0.0625,0.045454545454545456,0.18181818181818182,0.23529411764705882,0.10344827586206896,0.13333333333333333,0.06666666666666667,0.2222222222222222,0.6666666666666666,0.8,0.25,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.8,0.037037037037037035,1.0,1.0,0.18518518518518517,0.2,0.25,0.2222222222222222,0.3333333333333333,1.0,0.3333333333333333,1.0,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.6296296296296297,0.4993648148148147,0.520125,0.48829545454545453,0.1935483870967742,0.3,0.2727272727272727,0.3939393939393939,7.187500000000001,24.545454545454547,0.2611683848797251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628370,1610612747,Malik Monk,Malik Monk,1628370,LAL,34088.0,568,-7.0,1151,1155,205.0,237.0,128.0,2306,43.0,55.0,3.0,4.0,7.0,10.0,22.0,46.0,3.0,15.0,5.0,19.0,2.0,2.0,7.0,94.0,68.0,116.0,37.0,113.0,20.0,267.0,1374,3.0,12.0,5.0,11.0,3.0,24.0,13.0,19.0,27.0,,56.0,68.0,68.0,24.0,6.0,94.0,5.0,3.0,46.0,29.0,75.0,19.0,37.0,7.0,2.0,179.0,5.0,5.0,33.0,19.0,53.0,10.0,63.0,15.0,12.0,3.0,26.0,8.0,18.0,14.0,3.0,8.0,40.0,4.0,8.0,22.0,34.0,22.0,22.0,4.0,12.0,,56.0,205.0,,0.5,0.5230769230769231,0.3274336283185841,0.45454545454545453,0.3274336283185841,0.5862068965517241,0.25,0.6842105263157895,0.5393013100436681,0.45652173913043476,0.6086956521739131,0.5611814345991561,0.5,0.6086956521739131,0.49344978165938863,0.02654867256637168,0.04310344827586207,0.01818181818181818,,21.373456790123456,0.65,0.0673758865248227,0.01718213058419244,0.13692946058091288,0.02252252252252252,0.0994263862332696,0.01949317738791423,,0.012048192771084338,0.022727272727272728,0.08163265306122448,0.06557377049180328,0.12429378531073447,0.171875,0.24017467248908297,0.7818181818181819,0.7962962962962963,0.6511627906976745,0.20087336244541484,0.4782608695652174,0.5238095238095238,0.18181818181818182,0.06550218340611354,0.2,0.2,0.08296943231441048,0.2631578947368421,0.2631578947368421,0.4104803493449782,0.17391304347826086,0.75,0.08695652173913043,1.0,0.21739130434782608,0.7,0.15217391304347827,0.7336244541484717,0.5253635371179038,0.4881192307692307,0.5370760869565216,0.05063291139240506,0.0967741935483871,0.0898876404494382,0.20973782771535582,6.170689655172413,25.624778761061954,0.17810599478714162,3.0,32.0,3.0,9.0,7.0,20.0,10.0,87.0,32.0,10.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,6.0,3.0,3.0,0.7837837837837838,0.37037037037037035,0.08695652173913043,0.031914893617021274,0.02857142857142857,0.03361344537815126,0.02247191011235955,0.04838709677419355,0.02586206896551724,0.5,0.6666666666666666,0.8,0.3404255319148936,0.3516483516483517,0.78125,0.5,0.391304347826087,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.43478260869565216,0.35,0.3404255319148936,,,,,,,,,,,,,,,,True,,,,,
1629659,1610612747,Talen Horton-Tucker,Talen Horton-Tucker,1629659,LAL,21421.0,357,-57.0,725,723,141.0,165.0,103.0,1448,25.0,38.0,1.0,2.0,4.0,7.0,16.0,40.0,6.0,21.0,3.0,6.0,,,1.0,35.0,47.0,99.0,10.0,41.0,18.0,142.0,867,2.0,8.0,,1.0,4.0,8.0,10.0,20.0,6.0,1.0,27.0,24.0,70.0,3.0,2.0,35.0,8.0,,18.0,17.0,35.0,10.0,13.0,4.0,1.0,87.0,3.0,4.0,18.0,15.0,34.0,9.0,43.0,13.0,7.0,6.0,17.0,1.0,12.0,5.0,1.0,5.0,22.0,,9.0,11.0,26.0,19.0,23.0,1.0,12.0,,27.0,141.0,,0.2553191489361702,0.2608695652173913,0.24390243902439024,,0.24390243902439024,0.47474747474747475,0.25,0.5,0.44285714285714284,0.2222222222222222,0.5,0.47019867549668876,0.36363636363636365,0.5192307692307693,0.29285714285714287,,0.08080808080808081,0.07894736842105263,,20.669056152927123,0.7727272727272727,0.09554140127388536,0.0196078431372549,0.11320754716981132,0.02040816326530612,0.10443037974683544,0.019943019943019943,0.029411764705882353,,0.043478260869565216,0.08888888888888889,0.08,0.12295081967213115,0.08108108108108109,0.2714285714285714,0.6578947368421053,0.7142857142857143,0.36,0.2857142857142857,0.4,0.45714285714285713,0.1875,0.15,0.2857142857142857,0.2857142857142857,0.04285714285714286,0.5,0.5,0.25,0.2222222222222222,0.5,,,0.2692307692307692,0.5714285714285714,0.038461538461538464,0.5642857142857143,0.4846203571428573,0.42299375000000006,0.4468038461538461,0.07947019867549669,0.10909090909090909,0.056338028169014086,0.19014084507042253,7.800000000000001,25.790243902439027,0.19448275862068964,1.0,7.0,,1.0,1.0,5.0,2.0,27.0,7.0,7.0,1.0,,2.0,2.0,1.0,,,3.0,,,3.0,,3.0,,3.0,0.9,0.3333333333333333,0.125,,0.05,0.021739130434782608,0.016129032258064516,0.13513513513513514,,,,1.0,0.2,0.2,0.8571428571428571,,0.1111111111111111,,,1.0,0.19230769230769232,0.2,0.2,2.0,1.0,1.0,1.0,0.1,,,,,,,,,,,True,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,24009.0,400,-43.0,838,835,138.0,157.0,96.0,1673,13.0,18.0,1.0,1.0,1.0,1.0,11.0,21.0,3.0,9.0,5.0,9.0,1.0,1.0,4.0,35.0,27.0,48.0,18.0,44.0,25.0,133.0,964,1.0,2.0,3.0,6.0,1.0,12.0,2.0,5.0,12.0,13.0,29.0,34.0,20.0,,2.0,33.0,2.0,1.0,17.0,13.0,30.0,5.0,16.0,1.0,,73.0,6.0,1.0,21.0,12.0,33.0,8.0,41.0,7.0,5.0,2.0,8.0,1.0,6.0,2.0,,2.0,10.0,1.0,2.0,13.0,24.0,39.0,31.0,3.0,13.0,1.0,29.0,138.0,1.0,0.6296296296296297,0.6538461538461539,0.4090909090909091,0.5,0.42857142857142855,0.5625,0.5,0.4,0.5869565217391305,0.6875,0.47058823529411764,0.6346153846153846,0.6666666666666666,0.6304347826086957,0.4782608695652174,0.022727272727272728,0.041666666666666664,,,12.076271186440678,0.8,0.05581395348837209,0.004784688995215311,0.12352941176470589,0.03468208092485549,0.08571428571428572,0.01832460732984293,,0.017241379310344827,0.05555555555555555,0.08433734939759036,0.023255813953488372,0.11363636363636363,0.15789473684210525,0.1956521739130435,0.7222222222222222,0.7222222222222222,0.7692307692307693,0.22826086956521738,0.5238095238095238,0.5789473684210527,0.45454545454545453,0.09782608695652174,0.3333333333333333,0.3333333333333333,0.09782608695652174,0.5555555555555556,0.5555555555555556,0.3804347826086957,0.125,1.0,0.125,1.0,0.058823529411764705,1.0,0.23529411764705882,0.6739130434782609,0.5057883333333333,0.5687875,0.4822866666666667,0.13592233009708737,0.22413793103448276,0.09022556390977443,0.21804511278195488,7.906249999999999,27.122727272727275,0.16467780429594273,3.0,13.0,2.0,5.0,1.0,8.0,4.0,54.0,13.0,8.0,,,,,,6.0,1.0,4.0,,,2.0,1.0,4.0,3.0,,1.0,0.3333333333333333,0.09523809523809523,0.02857142857142857,,,0.029197080291970802,0.06521739130434782,,0.75,0.6666666666666666,1.0,0.37142857142857144,0.38235294117647056,1.0,1.0,0.625,0.4,1.0,0.75,0.47058823529411764,0.125,0.3939393939393939,1.0,6.0,2.0,,0.038461538461538464,2.0,1.0,1.0,1.0,0.022222222222222223,,,,,,True,,,,,
2730,1610612747,Dwight Howard,Dwight Howard,2730,LAL,58245.0,971,-128.0,1973,1985,328.0,373.0,236.0,3958,118.0,167.0,43.0,68.0,19.0,22.0,8.0,32.0,,5.0,2.0,2.0,,,2.0,13.0,126.0,204.0,8.0,15.0,96.0,372.0,2335,44.0,72.0,,2.0,41.0,129.0,21.0,25.0,4.0,13.0,67.0,170.0,82.0,3.0,74.0,13.0,22.0,,25.0,10.0,35.0,9.0,11.0,8.0,6.0,80.0,46.0,70.0,115.0,100.0,238.0,118.0,356.0,34.0,21.0,13.0,17.0,4.0,4.0,30.0,1.0,13.0,47.0,11.0,6.0,69.0,115.0,120.0,146.0,11.0,70.0,9.0,67.0,328.0,8.0,0.6746031746031746,0.9550561797752809,0.5333333333333333,,0.5333333333333333,0.6176470588235294,0.6111111111111112,0.84,0.6301369863013698,0.5945945945945946,0.9310344827586207,0.6480836236933798,0.6262135922330098,0.8589743589743589,0.0684931506849315,,0.10784313725490197,0.09580838323353294,,14.846188140882747,0.3617021276595745,0.2145922746781116,0.13539651837524178,0.26744186046511625,0.11442786069651742,0.23995535714285715,0.12622415669205658,0.18235294117647058,0.11029411764705882,0.11904761904761904,0.1524390243902439,0.25257731958762886,0.26851851851851855,0.2641509433962264,0.7625570776255708,0.7065868263473054,0.7814569536423841,0.652542372881356,0.1461187214611872,0.25,0.3076923076923077,1.0,0.0228310502283105,,,0.0091324200913242,1.0,1.0,0.0593607305936073,0.918918918918919,0.6323529411764706,,,0.7586206896551724,0.8636363636363636,0.06896551724137931,0.8310502283105022,0.5601878995433789,0.5719672727272728,0.551144827586207,0.2517985611510791,0.2661596958174905,0.3467741935483871,0.18010752688172044,2.949019607843136,25.82,0.16624429802331475,2.0,6.0,,2.0,2.0,2.0,4.0,21.0,6.0,1.0,23.0,11.0,1.0,8.0,17.0,3.0,,34.0,2.0,2.0,23.0,10.0,36.0,15.0,9.0,0.875,1.0,0.1875,,0.39655172413793105,0.11374407582938388,0.11320754716981132,0.24074074074074073,0.1746031746031746,0.4166666666666667,,1.0,0.46153846153846156,0.46153846153846156,0.8333333333333334,,0.02702702702702703,,,1.0,0.06896551724137931,1.0,0.46153846153846156,2.0,,23.0,5.0,0.038461538461538464,,,,1.0,,1.0,6.0,2.0,0.11627906976744186,,True,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,25843.0,431,-61.0,866,865,90.0,96.0,99.0,1731,60.0,76.0,4.0,5.0,7.0,9.0,16.0,35.0,19.0,41.0,2.0,9.0,,,1.0,94.0,95.0,152.0,42.0,103.0,25.0,341.0,1037,7.0,11.0,3.0,6.0,3.0,26.0,8.0,12.0,11.0,6.0,25.0,72.0,118.0,57.0,6.0,94.0,4.0,1.0,43.0,33.0,76.0,20.0,33.0,8.0,2.0,185.0,3.0,4.0,25.0,31.0,58.0,8.0,66.0,17.0,12.0,5.0,26.0,10.0,17.0,18.0,1.0,9.0,44.0,,5.0,7.0,17.0,40.0,41.0,9.0,17.0,3.0,25.0,90.0,3.0,0.37894736842105264,0.391304347826087,0.4077669902912621,0.5,0.4077669902912621,0.625,0.6363636363636364,0.6666666666666666,0.6196078431372549,0.6764705882352942,0.41304347826086957,0.6329588014981273,0.7222222222222222,0.46296296296296297,0.403921568627451,0.009708737864077669,0.02631578947368421,0.013157894736842105,,31.79959100204499,0.5909090909090909,0.15577889447236182,0.018691588785046728,0.13440860215053763,0.016483516483516484,0.14545454545454545,0.017676767676767676,,,,0.12903225806451613,0.13095238095238096,0.10638297872340426,0.2222222222222222,0.2980392156862745,0.7894736842105263,0.8,0.5,0.13725490196078433,0.45714285714285713,0.5,0.125,0.1607843137254902,0.4634146341463415,0.4634146341463415,0.03529411764705882,0.2222222222222222,0.2222222222222222,0.3686274509803922,0.29411764705882354,0.8,,,0.391304347826087,0.7777777777777778,0.043478260869565216,0.7019607843137254,0.5212807843137255,0.5367272727272727,0.5539304347826087,0.06818181818181818,0.10625,0.07624633431085044,0.07331378299120235,8.010526315789473,26.216504854368928,0.10392609699769054,,40.0,3.0,6.0,1.0,10.0,1.0,69.0,40.0,13.0,2.0,3.0,2.0,3.0,,1.0,5.0,7.0,,,5.0,2.0,7.0,3.0,1.0,0.5476190476190477,0.09090909090909091,0.08571428571428572,0.010638297872340425,0.1,0.05263157894736842,0.021739130434782608,0.22641509433962265,0.026785714285714284,0.42857142857142855,0.21052631578947367,1.0,0.425531914893617,0.43010752688172044,0.525,,0.35294117647058826,0.5,1.0,,0.43478260869565216,0.1,0.425531914893617,1.0,2.0,1.0,1.0,0.05555555555555555,,4.0,1.0,,0.009615384615384616,1.0,,,0.25,,True,,,,,
2546,1610612747,Carmelo Anthony,Carmelo Anthony,2546,LAL,19270.0,321,-44.0,645,654,123.0,149.0,68.0,1299,14.0,20.0,,1.0,2.0,2.0,21.0,36.0,15.0,31.0,8.0,16.0,,1.0,6.0,58.0,50.0,87.0,28.0,74.0,21.0,205.0,769,1.0,3.0,1.0,8.0,2.0,7.0,9.0,11.0,22.0,9.0,45.0,50.0,50.0,6.0,,58.0,3.0,,4.0,4.0,8.0,3.0,2.0,1.0,1.0,20.0,3.0,3.0,20.0,23.0,44.0,6.0,50.0,4.0,3.0,1.0,3.0,2.0,2.0,7.0,,1.0,10.0,,3.0,18.0,33.0,25.0,26.0,4.0,12.0,2.0,45.0,123.0,2.0,0.5,0.5,0.3783783783783784,0.125,0.3783783783783784,0.5747126436781609,0.3333333333333333,0.8181818181818182,0.5714285714285714,0.22727272727272727,0.5454545454545454,0.5964912280701754,0.2916666666666667,0.5945945945945946,0.45962732919254656,,0.034482758620689655,0.15,,24.794520547945208,0.3,0.1513157894736842,0.017857142857142856,0.12738853503184713,0.023809523809523808,0.13915857605177995,0.02040816326530612,0.05172413793103448,,,0.057692307692307696,0.203125,0.13333333333333333,0.10810810810810811,0.12422360248447205,0.7,0.8235294117647058,0.6428571428571429,0.2236024844720497,0.5833333333333334,0.5833333333333334,0.38095238095238093,0.19254658385093168,0.4838709677419355,0.4838709677419355,0.09937888198757763,0.5,0.5,0.36024844720496896,0.09090909090909091,,0.09090909090909091,,0.06060606060606061,1.0,0.18181818181818182,0.5838509316770186,0.49801894409937897,0.5028,0.5205272727272726,0.07692307692307693,0.12631578947368421,0.03414634146341464,0.21951219512195122,11.185057471264367,25.264864864864865,0.19069767441860466,4.0,20.0,1.0,7.0,2.0,16.0,6.0,78.0,20.0,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,4.0,,,1.0,3.0,4.0,2.0,2.0,0.9285714285714286,0.2727272727272727,,,0.043478260869565216,,0.02830188679245283,0.19444444444444445,,0.5,0.5333333333333333,1.0,0.3448275862068966,0.3448275862068966,0.9,,0.6363636363636364,0.14285714285714285,1.0,0.6666666666666666,0.48484848484848486,0.125,0.3448275862068966,,,,1.0,,,,1.0,,0.013513513513513514,,,,,1.0,True,,,,,
201566,1610612747,Russell Westbrook,Russell Westbrook,201566,LAL,39961.0,666,-82.0,1346,1364,187.0,217.0,164.0,2710,57.0,104.0,6.0,12.0,9.0,14.0,31.0,91.0,28.0,68.0,9.0,17.0,,,5.0,59.0,116.0,263.0,26.0,76.0,53.0,363.0,1577,8.0,17.0,3.0,5.0,9.0,34.0,16.0,38.0,12.0,13.0,54.0,50.0,182.0,21.0,2.0,59.0,17.0,,81.0,48.0,129.0,35.0,57.0,14.0,10.0,306.0,7.0,18.0,42.0,41.0,95.0,27.0,122.0,19.0,9.0,10.0,44.0,10.0,37.0,30.0,8.0,7.0,74.0,5.0,8.0,20.0,60.0,69.0,81.0,10.0,41.0,4.0,54.0,187.0,3.0,0.21551724137931033,0.21739130434782608,0.34210526315789475,0.6,0.34210526315789475,0.44106463878326996,0.47058823529411764,0.42105263157894735,0.45722713864306785,0.5681818181818182,0.41,0.4852941176470588,0.6296296296296297,0.46551724137931033,0.22418879056047197,,0.06463878326996197,0.09615384615384616,,29.0720311486048,0.5945945945945946,0.125,0.04986149584487535,0.14285714285714285,0.025925925925925925,0.13344051446945338,0.039619651347068144,0.08333333333333333,0.02127659574468085,0.05084745762711865,0.1440677966101695,0.08333333333333333,0.14746543778801843,0.12987012987012986,0.30678466076696165,0.5480769230769231,0.6063829787234043,0.3333333333333333,0.26843657817109146,0.34065934065934067,0.36904761904761907,0.06451612903225806,0.20058997050147492,0.4117647058823529,0.4117647058823529,0.05014749262536873,0.5294117647058824,0.5294117647058824,0.17404129793510326,0.5454545454545454,0.5,,,0.28,0.6428571428571429,0.1,0.5309734513274337,0.49016150442477857,0.5549058823529412,0.47486200000000006,0.11081081081081082,0.13945578231292516,0.09366391184573003,0.1487603305785124,8.250950570342207,25.173684210526318,0.13893016344725112,3.0,17.0,3.0,5.0,,7.0,3.0,57.0,17.0,13.0,12.0,6.0,,,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,0.7307692307692307,0.25,0.07692307692307693,,0.2926829268292683,0.04081632653061224,0.018957345971563982,0.16666666666666666,0.0335195530726257,0.4,0.14285714285714285,1.0,0.288135593220339,0.288135593220339,0.5882352941176471,,0.22727272727272727,0.6,1.0,0.6,0.14,,0.288135593220339,2.0,3.0,1.0,,0.05263157894736842,,4.0,,,,4.0,,,0.16666666666666666,,True,,,,,
201571,1610612747,D.J. Augustin,D.J. Augustin,201571,LAL,4666.0,78,-19.0,155,155,53.0,45.0,15.0,310,,,,,,,1.0,3.0,,1.0,3.0,6.0,,,1.0,7.0,1.0,4.0,6.0,13.0,1.0,21.0,180,,,,,,,,,1.0,,,,2.0,3.0,,7.0,1.0,,3.0,4.0,7.0,3.0,1.0,2.0,,18.0,1.0,,4.0,,4.0,1.0,5.0,2.0,2.0,,,1.0,,1.0,,,1.0,,1.0,3.0,7.0,3.0,1.0,1.0,1.0,,,53.0,,,,0.46153846153846156,,0.46153846153846156,0.25,,,0.5882352941176471,,,0.6176470588235294,,,0.7647058823529411,,0.25,,,10.526315789473685,,,,0.10810810810810811,0.02564102564102564,0.056338028169014086,0.014285714285714285,,,,,,0.10714285714285714,0.1111111111111111,,,,,0.17647058823529413,0.3333333333333333,0.5,,0.058823529411764705,,,0.35294117647058826,0.5,0.5,0.4117647058823529,,,,,,,1.0,0.7647058823529411,0.5280029411764706,,0.58395,0.058823529411764705,0.25,,,10.375,24.56923076923077,0.3419354838709677,,3.0,,,,,,15.0,3.0,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,0.8333333333333334,,0.3333333333333333,,,,0.04,,,1.0,,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,True,,,,,
202340,1610612747,Avery Bradley,Avery Bradley,202340,LAL,15100.0,252,-37.0,506,514,58.0,73.0,53.0,1020,6.0,11.0,3.0,6.0,1.0,1.0,4.0,10.0,4.0,7.0,11.0,22.0,1.0,3.0,3.0,17.0,14.0,28.0,18.0,39.0,2.0,84.0,593,3.0,7.0,2.0,5.0,,12.0,3.0,6.0,4.0,,9.0,14.0,14.0,,4.0,17.0,2.0,,4.0,1.0,5.0,1.0,4.0,,,11.0,,5.0,8.0,4.0,12.0,5.0,17.0,9.0,4.0,5.0,3.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,1.0,6.0,19.0,5.0,3.0,,,,9.0,58.0,,0.5,0.5833333333333334,0.46153846153846156,0.4,0.46153846153846156,0.5,0.42857142857142855,0.5,0.6119402985074627,0.5,0.45,0.6119402985074627,0.5,0.45,0.582089552238806,,0.07142857142857142,0.09090909090909091,,12.82952548330404,0.5,0.03669724770642202,0.034013605442176874,0.06722689075630252,,0.05263157894736842,0.02109704641350211,0.023255813953488372,0.024390243902439025,,0.02857142857142857,0.020833333333333332,0.08602150537634409,,0.16417910447761194,0.5454545454545454,0.6,0.3333333333333333,0.14925373134328357,0.4,0.4444444444444444,0.5,0.1044776119402985,0.5714285714285714,0.5714285714285714,0.3283582089552239,0.5,0.5,0.2537313432835821,0.5,0.5,0.25,0.3333333333333333,0.1,1.0,0.3,0.746268656716418,0.5377940298507463,0.5505444444444445,0.4667300000000001,,,0.14285714285714285,0.10714285714285714,8.792857142857143,24.433333333333337,0.11462450592885376,1.0,7.0,1.0,2.0,,1.0,1.0,54.0,7.0,,,,1.0,,,3.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,0.25,0.1,,,0.047619047619047616,,0.07692307692307693,,0.5,0.75,1.0,0.4117647058823529,0.4117647058823529,1.0,1.0,0.16666666666666666,0.5,1.0,0.3333333333333333,0.1,,0.4117647058823529,,,,,,,,,,,,,,,,True,,,,,
