EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedArc3,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,DefensiveGoaltends,Technical Free Throw Trips,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,HeaveAttempts,Corner3PctBlocked,3SecondViolations,on,FTOffRebounds,OffFTReboundPct
1627761,1610612751,DeAndre' Bembry,DeAndre' Bembry,1627761,BKN,11628.0,194,-72.0,388,399,98,149,42.0,787,19.0,32.0,2.0,4.0,5.0,7.0,5.0,10.0,3.0,5.0,1.0,1.0,3.0,9.0,1.0,24.0,42.0,6.0,14.0,5.0,71.0,500,2.0,5.0,1.0,1.0,1.0,8.0,5.0,7.0,1.0,1.0,11.0,36.0,12.0,18.0,4.0,9.0,3.0,4.0,7.0,8.0,15.0,6.0,2.0,3.0,3.0,1.0,38.0,4.0,4.0,9.0,5.0,14.0,8.0,22.0,2.0,7.0,5.0,2.0,3.0,1.0,2.0,3.0,1.0,6.0,6.0,23.0,1.0,1.0,1.0,6.0,7.0,1.0,4.0,8.0,1.0,3.0,1.0,1.0,4.0,9.0,4.0,11.0,98,2.0,0.75,0.8181818181818182,1.0,0.42857142857142855,1.0,0.42857142857142855,0.5714285714285714,0.4,0.7142857142857143,0.5892857142857143,0.5833333333333334,0.625,0.6016949152542372,0.5714285714285714,0.6111111111111112,0.25,0.09523809523809523,0.09375,0.1,14.840182648401827,0.5,0.05102040816326531,0.036036036036036036,0.10227272727272728,0.05555555555555555,0.07526881720430108,0.04371584699453552,0.05263157894736842,0.02127659574468085,0.038461538461538464,0.06451612903225806,0.1111111111111111,0.05555555555555555,0.1016949152542373,0.10344827586206896,0.09090909090909091,0.4444444444444444,0.5714285714285714,0.59375,0.6551724137931034,0.7894736842105263,0.17857142857142858,0.5,0.5555555555555556,0.6,0.08928571428571429,0.6,0.6,1.0,0.16071428571428573,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,0.875,0.7142857142857143,0.125,0.8214285714285714,0.3333333333333333,0.5732687499999999,0.65506,0.6364124999999999,0.06779661016949153,0.08888888888888889,0.11267605633802817,0.15492957746478872,2.783333333333333,24.514285714285716,0.25257731958762886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628971,1610612751,Bruce Brown,Bruce Brown,1628971,BKN,106439.0,1774,-45.0,3605,3653,863,1130,391.0,7258,154.0,234.0,27.0,47.0,29.0,50.0,62.0,164.0,26.0,64.0,2.0,3.0,12.0,30.0,8.0,218.0,412.0,38.0,94.0,97.0,647.0,4167,30.0,63.0,4.0,5.0,10.0,82.0,36.0,74.0,23.0,23.0,125.0,324.0,112.0,111.0,34.0,30.0,12.0,38.0,80.0,68.0,148.0,46.0,22.0,47.0,17.0,16.0,364.0,31.0,69.0,119.0,111.0,245.0,100.0,345.0,13.0,77.0,54.0,23.0,28.0,8.0,18.0,28.0,10.0,56.0,93.0,176.0,3.0,7.0,6.0,109.0,128.0,22.0,70.0,40.0,12.0,14.0,2.0,3.0,23.0,52.0,26.0,125.0,858,27.0,0.7431192660550459,0.8059701492537313,0.9736842105263158,0.40425531914893614,0.8,0.40425531914893614,0.529126213592233,0.47619047619047616,0.4864864864864865,0.5434782608695652,0.5294117647058824,0.5257731958762887,0.5797491039426523,0.5540540540540541,0.5580357142857143,0.1857707509881423,0.09223300970873786,0.12393162393162394,0.04878048780487805,15.019569471624266,0.5,0.11922663802363051,0.07270811380400422,0.14637146371463713,0.043356643356643354,0.13188073394495411,0.06009615384615385,0.07419354838709677,0.07211538461538461,0.07174887892376682,0.040892193308550186,0.12860892388451445,0.1694915254237288,0.15057283142389524,0.13366336633663367,0.0625,0.5,0.4624505928853755,0.6581196581196581,0.751219512195122,0.7077922077922078,0.3241106719367589,0.3780487804878049,0.3974358974358974,0.8387096774193549,0.12648221343873517,0.40625,0.40625,1.0,0.05928853754940711,0.4,0.4,0.9166666666666666,0.6911764705882353,0.574468085106383,0.04411764705882353,0.6666666666666666,1.0,0.5154639175257731,0.58,0.08247422680412371,0.6482213438735178,0.4,0.5337287549407114,0.5653346153846154,0.5313123711340207,0.1263537906137184,0.15217391304347827,0.1267387944358578,0.19319938176197837,4.889805825242719,24.00957446808511,0.23938973647711512,2.0,14.0,6.0,15.0,2.0,2.0,4.0,10.0,3.0,15.0,6.0,3.0,2.0,7.0,14.0,1.0,4.0,6.0,4.0,10.0,1.0,3.0,0.43478260869565216,0.07142857142857142,0.1744186046511628,0.05084745762711865,0.08579088471849866,0.02766798418972332,0.14285714285714285,0.15384615384615385,0.5,0.3333333333333333,0.029411764705882353,1.0,1.0,0.15463917525773196,0.4,0.5,,,,,,,,,,,,,,True,,
1628975,1610612751,Jevon Carter,Jevon Carter,1628975,BKN,12703.0,212,-60.0,415,421,140,177,56.0,836,1.0,5.0,,,1.0,3.0,1.0,3.0,7.0,15.0,3.0,7.0,9.0,37.0,15.0,7.0,21.0,16.0,52.0,5.0,67.0,490,,,4.0,12.0,,12.0,1.0,6.0,21.0,4.0,21.0,6.0,8.0,48.0,,37.0,9.0,2.0,10.0,4.0,14.0,4.0,,1.0,8.0,1.0,32.0,2.0,1.0,7.0,6.0,13.0,3.0,16.0,1.0,4.0,2.0,2.0,7.0,2.0,5.0,2.0,2.0,9.0,5.0,15.0,,2.0,,8.0,6.0,,,4.0,,3.0,,1.0,,4.0,2.0,21.0,140,2.0,0.42857142857142855,0.42857142857142855,1.0,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.3333333333333333,,0.16666666666666666,0.4246575342465753,0.5,0.3148148148148148,0.44666666666666666,0.5,0.3620689655172414,0.7123287671232876,0.09523809523809523,0.2,0.3333333333333333,17.248459958932237,0.7777777777777778,0.058823529411764705,0.008064516129032258,0.07526881720430108,0.020618556701030927,0.06666666666666667,0.013574660633484163,0.023255813953488372,,,0.02531645569620253,0.0851063829787234,0.1111111111111111,0.06557377049180328,0.09375,0.02127659574468085,0.5,0.0684931506849315,0.2,0.25,,0.0410958904109589,0.3333333333333333,0.5,1.0,0.2054794520547945,0.4666666666666667,0.4666666666666667,1.0,0.5068493150684932,0.24324324324324326,0.24324324324324326,1.0,,,0.5833333333333334,0.42857142857142855,1.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.7808219178082192,0.24324324324324326,0.522917361111111,0.5594699999999999,0.5185750000000001,,,0.1791044776119403,0.31343283582089554,13.328571428571431,25.396153846153847,0.3373493975903614,5.0,13.0,3.0,6.0,1.0,5.0,2.0,5.0,,,,,,,8.0,,,,2.0,,,2.0,0.23809523809523808,,,,,0.1780821917808219,0.38461538461538464,0.38461538461538464,0.4,,0.4166666666666667,0.2,1.0,0.2222222222222222,0.5,0.13333333333333333,,,,,,,,,,,,,,True,,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,19472.0,325,78.0,639,662,155,231,62.0,1301,58.0,69.0,11.0,16.0,15.0,18.0,3.0,12.0,,,,,,,,61.0,82.0,,,17.0,139.0,682,11.0,17.0,,,5.0,27.0,16.0,19.0,,9.0,41.0,100.0,22.0,,18.0,,,4.0,8.0,7.0,15.0,6.0,1.0,3.0,1.0,4.0,37.0,7.0,16.0,27.0,27.0,61.0,23.0,84.0,3.0,6.0,6.0,,4.0,1.0,2.0,10.0,2.0,14.0,15.0,32.0,,4.0,6.0,26.0,22.0,6.0,11.0,19.0,,7.0,,,12.0,19.0,9.0,41.0,154,3.0,0.819672131147541,0.9615384615384616,,,,,0.7439024390243902,0.6470588235294118,0.8421052631578947,0.7439024390243902,0.6470588235294118,0.8421052631578947,0.7722222222222223,0.675,0.8913043478260869,,0.04878048780487805,0.028985507246376812,0.16666666666666666,14.75177304964539,0.2857142857142857,0.14917127071823205,0.11188811188811189,0.16265060240963855,0.06363636363636363,0.15561959654178675,0.09090909090909091,0.09375,0.0975609756097561,0.1724137931034483,0.04938271604938271,0.15789473684210525,0.1282051282051282,0.15671641791044777,0.1875,0.1875,0.47368421052631576,0.8414634146341463,0.8405797101449275,0.8656716417910447,0.8275862068965517,0.14634146341463414,0.25,0.3,0.6666666666666666,,,,,,,,,0.9411764705882353,0.6875,,,,0.9473684210526315,0.8333333333333334,,0.8414634146341463,,0.6052499999999998,0.6205285714285714,0.6170842105263157,0.12643678160919541,0.12643678160919541,0.19424460431654678,0.2949640287769784,2.234146341463414,,0.24256651017214398,,1.0,,,,,,,,7.0,1.0,,2.0,,3.0,,3.0,4.0,3.0,,,3.0,,,0.5384615384615384,0.10344827586206896,0.15151515151515152,0.012195121951219513,,,,0.18181818181818182,,,,,,,1.0,,,,,,,,,,,,,True,,
1630560,1610612751,Cam Thomas,Cam Thomas,1630560,BKN,25178.0,420,-37.0,854,864,333,341,108.0,1718,12.0,20.0,1.0,1.0,5.0,8.0,34.0,55.0,5.0,10.0,1.0,1.0,14.0,59.0,27.0,71.0,128.0,19.0,69.0,37.0,236.0,988,5.0,7.0,4.0,9.0,7.0,29.0,24.0,44.0,29.0,19.0,94.0,64.0,78.0,39.0,,59.0,14.0,8.0,24.0,8.0,32.0,4.0,4.0,15.0,5.0,4.0,72.0,1.0,3.0,28.0,22.0,54.0,4.0,58.0,2.0,12.0,7.0,5.0,13.0,1.0,7.0,6.0,6.0,19.0,13.0,20.0,2.0,1.0,,32.0,43.0,3.0,18.0,2.0,,,,,2.0,2.0,2.0,94.0,332,,0.4507042253521127,0.4507042253521127,0.6842105263157895,0.2753623188405797,0.4444444444444444,0.2753623188405797,0.5546875,0.7142857142857143,0.5454545454545454,0.5050761421319797,0.6875,0.5136986301369864,0.5416666666666666,0.7368421052631579,0.5602409638554217,0.350253807106599,0.0625,0.2,0.07272727272727272,23.785425101214575,0.6842105263157895,0.1164021164021164,0.01282051282051282,0.13725490196078433,0.006024096385542169,0.1272264631043257,0.01,,0.022988505747126436,0.014925373134328358,0.007633587786259542,0.11392405063291139,0.2,0.13636363636363635,0.14,0.02040816326530612,1.0,0.10152284263959391,0.6,0.75,0.4166666666666667,0.27918781725888325,0.6181818181818182,0.6666666666666666,0.5,0.050761421319796954,0.5,0.5,1.0,0.29949238578680204,0.23728813559322035,0.23728813559322035,0.5714285714285714,0.0625,1.0,0.0625,1.0,1.0,0.1095890410958904,0.625,0.3698630136986301,0.4517766497461929,0.23728813559322035,0.4720403553299492,0.497825,0.4652554794520548,0.08490566037735849,0.1258741258741259,0.1228813559322034,0.3983050847457627,11.65234375,25.608695652173918,0.38992974238875877,25.0,53.0,2.0,2.0,3.0,8.0,7.0,9.0,18.0,4.0,2.0,,1.0,,9.0,,2.0,,4.0,,,2.0,0.3103448275862069,,0.17391304347826086,,0.08,0.26903553299492383,0.4716981132075472,0.4716981132075472,0.4,1.0,0.5,0.375,0.3333333333333333,0.0273972602739726,1.0,0.25925925925925924,1.0,2.0,,,,,,,,,,,,True,,
201142,1610612751,Kevin Durant,Kevin Durant,201142,BKN,60216.0,1004,112.0,2076,2104,500,708,193.0,4180,45.0,61.0,3.0,4.0,11.0,18.0,94.0,192.0,7.0,12.0,2.0,3.0,47.0,127.0,26.0,222.0,396.0,54.0,139.0,157.0,763.0,2326,16.0,29.0,5.0,9.0,9.0,56.0,44.0,97.0,29.0,76.0,194.0,234.0,210.0,93.0,2.0,127.0,47.0,19.0,129.0,50.0,179.0,30.0,20.0,92.0,33.0,4.0,408.0,10.0,4.0,82.0,92.0,179.0,14.0,193.0,5.0,24.0,19.0,5.0,77.0,10.0,55.0,33.0,22.0,110.0,31.0,57.0,2.0,1.0,8.0,144.0,171.0,12.0,53.0,18.0,1.0,9.0,,,9.0,19.0,12.0,190.0,498,1.0,0.527027027027027,0.5294117647058824,0.5740740740740741,0.38848920863309355,0.5555555555555556,0.38848920863309355,0.5606060606060606,0.5517241379310345,0.4536082474226804,0.5663551401869159,0.618421052631579,0.46825396825396826,0.6225328947368421,0.6666666666666666,0.5848484848484848,0.25981308411214954,0.047979797979797977,0.04918032786885246,0.07291666666666667,31.122670134373646,0.7,0.16696914700544466,0.007889546351084813,0.17484008528784648,0.026595744680851064,0.17058823529411765,0.015855039637599093,0.00641025641025641,0.008333333333333333,0.009009009009009009,0.03272727272727273,0.17889908256880735,0.1504424778761062,0.17759562841530055,0.1650485436893204,0.021367521367521368,0.631578947368421,0.11401869158878504,0.7377049180327869,0.7758620689655172,0.7111111111111111,0.35887850467289717,0.4895833333333333,0.5280898876404494,0.39361702127659576,0.022429906542056073,0.5833333333333334,0.5833333333333334,1.0,0.23738317757009345,0.3700787401574803,0.373015873015873,0.5106382978723404,0.10526315789473684,0.75,0.07894736842105263,0.6666666666666666,1.0,0.14285714285714285,0.6111111111111112,0.20634920634920634,0.37383177570093457,0.3700787401574803,0.4775119850187267,0.46046290322580646,0.4698623015873015,0.10309278350515463,0.12128146453089245,0.07339449541284404,0.254259501965924,11.460353535353534,25.693525179856113,0.24084778420038536,83.0,143.0,2.0,3.0,3.0,6.0,8.0,10.0,69.0,5.0,7.0,3.0,2.0,8.0,19.0,,10.0,2.0,26.0,1.0,1.0,22.0,0.3448275862068966,0.013986013986013986,0.1111111111111111,0.009900990099009901,0.16363636363636364,0.2672897196261682,0.5804195804195804,0.5886524822695035,0.5783132530120482,0.3333333333333333,0.15789473684210525,0.5,0.6666666666666666,0.023809523809523808,0.6666666666666666,0.3076923076923077,,6.0,1.0,1.0,1.0,7.0,0.007194244604316547,0.007874015748031496,0.04827586206896552,,,,,True,,
201935,1610612751,James Harden,James Harden,201935,BKN,35295.0,588,-89.0,1203,1233,233,349,111.0,2436,39.0,65.0,5.0,6.0,6.0,9.0,21.0,56.0,1.0,8.0,,1.0,36.0,112.0,24.0,62.0,129.0,37.0,120.0,101.0,336.0,1408,8.0,11.0,2.0,10.0,3.0,25.0,10.0,18.0,26.0,35.0,79.0,20.0,104.0,24.0,12.0,112.0,36.0,20.0,115.0,38.0,153.0,25.0,13.0,66.0,27.0,22.0,344.0,3.0,9.0,48.0,42.0,100.0,12.0,112.0,3.0,19.0,13.0,6.0,52.0,10.0,37.0,24.0,15.0,76.0,16.0,42.0,2.0,2.0,4.0,94.0,121.0,12.0,46.0,13.0,1.0,10.0,,1.0,2.0,14.0,6.0,77.0,232,3.0,0.16129032258064516,0.17857142857142858,0.21621621621621623,0.30833333333333335,0.2,0.30833333333333335,0.4806201550387597,0.7272727272727273,0.5555555555555556,0.4718875502008032,0.5238095238095238,0.5,0.5620805369127517,0.5681818181818182,0.6370967741935484,0.4819277108433735,0.15503875968992248,0.12307692307692308,0.17857142857142858,27.827380952380953,0.6842105263157895,0.134185303514377,0.029801324503311258,0.18181818181818182,0.011320754716981131,0.1559792027729636,0.021164021164021163,0.02727272727272727,0.03546099290780142,0.0196078431372549,,0.11009174311926606,0.19047619047619047,0.18137254901960784,0.18333333333333332,0.023255813953488372,0.42857142857142855,0.26104417670682734,0.6,0.6842105263157895,0.1794871794871795,0.2248995983935743,0.375,0.45652173913043476,0.14285714285714285,0.0321285140562249,0.125,0.125,,0.4497991967871486,0.32142857142857145,0.32432432432432434,0.2222222222222222,0.2857142857142857,0.8333333333333334,0.047619047619047616,,,0.20454545454545456,0.6666666666666666,0.5454545454545454,0.7429718875502008,0.32142857142857145,0.5260903614457831,0.4820714285714286,0.5312045454545455,0.19230769230769232,0.2822085889570552,0.0744047619047619,0.23511904761904762,5.158139534883721,25.984999999999996,0.1936824605153782,2.0,8.0,1.0,2.0,2.0,9.0,7.0,8.0,87.0,10.0,2.0,2.0,3.0,3.0,8.0,,1.0,,12.0,1.0,,10.0,0.3076923076923077,0.25,0.38461538461538464,0.04477611940298507,0.1276595744680851,0.0321285140562249,0.25,0.3333333333333333,,,0.42857142857142855,0.2222222222222222,,0.045454545454545456,0.5,0.2916666666666667,,2.0,1.0,,6.0,9.0,0.008333333333333333,0.008928571428571428,0.07317073170731707,,,,,True,,
204038,1610612751,Langston Galloway,Langston Galloway,204038,BKN,859.0,14,2.0,32,33,12,10,3.0,65,1.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,2.0,,1.0,2.0,1.0,3.0,,5.0,32,,,,,,,1.0,2.0,,,2.0,2.0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,3.0,3.0,4.0,,,1.0,,,,,,,,,,,,,2.0,12,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.5,,0.5,0.5,,0.5,0.6,,,,22.857142857142858,0.3333333333333333,,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,,,,,0.2,,,,0.4,0.5,0.5,1.0,,,,,,0.5,1.0,,0.8,0.5,0.5705399999999999,,0.5646,,,,0.4,10.799999999999999,25.333333333333332,0.375,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,True,,
1630549,1610612751,Day'Ron Sharpe,Day'Ron Sharpe,1630549,BKN,6837.0,114,-19.0,236,231,95,116,38.0,467,21.0,36.0,11.0,24.0,6.0,8.0,3.0,8.0,,,,,,2.0,2.0,24.0,45.0,,2.0,8.0,56.0,264,11.0,24.0,,,,22.0,8.0,12.0,2.0,,16.0,24.0,24.0,,18.0,2.0,,3.0,3.0,1.0,4.0,1.0,,1.0,2.0,,9.0,6.0,21.0,9.0,5.0,14.0,27.0,41.0,8.0,2.0,1.0,1.0,5.0,,2.0,4.0,3.0,9.0,13.0,24.0,,1.0,1.0,9.0,12.0,,5.0,5.0,,3.0,,,2.0,5.0,5.0,16.0,95,3.0,0.5,0.8,,,,,0.5333333333333333,0.4583333333333333,0.6666666666666666,0.5106382978723404,0.4583333333333333,0.5714285714285714,0.5283018867924528,0.44,0.5,0.0425531914893617,0.06666666666666667,0.027777777777777776,0.25,21.75438596491228,0.5555555555555556,0.09803921568627451,0.2916666666666667,0.15789473684210525,0.125,0.12962962962962962,0.225,0.3793103448275862,0.3076923076923077,0.11764705882352941,0.15384615384615385,0.08695652173913043,,0.1282051282051282,0.2222222222222222,0.4,1.0,0.7659574468085106,0.5833333333333334,0.6,0.47619047619047616,0.1702127659574468,0.375,0.5,0.6666666666666666,,,,,0.0425531914893617,,,,1.0,0.4583333333333333,,,,0.5714285714285714,0.75,0.14285714285714285,0.8085106382978723,,0.6070191489361701,0.6417421052631579,0.5965857142857143,0.09615384615384616,0.1,0.39285714285714285,0.2857142857142857,2.393333333333333,25.299999999999997,0.4025423728813559,,1.0,,,,,,,,,2.0,,,1.0,4.0,,2.0,,1.0,,,1.0,,,,,0.13636363636363635,0.02127659574468085,,,,0.18181818181818182,,,,,,,,,,,,,,,,1.0,,,,True,,
201949,1610612751,James Johnson,James Johnson,201949,BKN,22424.0,374,-77.0,723,757,201,230,85.0,1480,31.0,47.0,1.0,4.0,10.0,14.0,7.0,23.0,1.0,6.0,,,5.0,19.0,5.0,38.0,72.0,6.0,25.0,13.0,107.0,872,2.0,5.0,,3.0,,4.0,11.0,15.0,5.0,2.0,27.0,42.0,34.0,18.0,4.0,19.0,5.0,9.0,27.0,14.0,41.0,9.0,5.0,17.0,5.0,5.0,96.0,7.0,6.0,21.0,18.0,40.0,13.0,53.0,,9.0,4.0,5.0,9.0,,6.0,5.0,3.0,14.0,23.0,56.0,1.0,3.0,2.0,21.0,25.0,3.0,14.0,6.0,2.0,3.0,2.0,,3.0,8.0,4.0,27.0,198,8.0,0.5526315789473685,0.5833333333333334,1.0,0.24,,0.24,0.5277777777777778,0.4,0.7333333333333333,0.4845360824742268,0.25,0.625,0.49537037037037035,0.2222222222222222,0.6428571428571429,0.25773195876288657,0.125,0.0851063829787234,0.21739130434782608,14.69879518072289,0.6428571428571429,0.10526315789473684,0.028985507246376812,0.11666666666666667,0.046357615894039736,0.1111111111111111,0.036312849162011177,0.02564102564102564,0.024390243902439025,0.0425531914893617,0.044642857142857144,0.07692307692307693,0.25925925925925924,0.09090909090909091,0.1875,,0.5,0.4845360824742268,0.6595744680851063,0.7209302325581395,0.6451612903225806,0.23711340206185566,0.30434782608695654,0.3888888888888889,0.14285714285714285,0.061855670103092786,0.16666666666666666,0.16666666666666666,1.0,0.1958762886597938,0.2631578947368421,0.2631578947368421,1.0,0.5,0.25,,,,0.7,0.7142857142857143,0.25,0.7422680412371134,0.2631578947368421,0.5595226804123712,0.5709916666666667,0.6218449999999999,0.12962962962962962,0.1686746987951807,0.037383177570093455,0.2523364485981308,3.8958333333333335,25.42,0.27800829875518673,,2.0,,,,3.0,1.0,1.0,,1.0,,,1.0,,4.0,,1.0,,,,1.0,,0.2,,0.058823529411764705,0.05128205128205128,0.07575757575757576,0.020618556701030927,,,,,0.375,,,,,0.2,,,,,,,,,,,,,,True,,
