EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted2s,DefTwoPtRebounds,BadPassTurnovers,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefTwoPtReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,TwoPtAssists,AtRimAssists,DeadBallTurnovers,Travels,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PtsPutbacks,FTDefRebounds,SelfOReb,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,HeaveAttempts,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,OffTwoPtRebounds,BlockedShortMidRange,RecoveredBlocks,OffTwoPtReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShortMidRangeAssists,DefLongMidRangeReboundPct,on,Corner3Assists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,382.0,6.0,-2,13.0,12,1.0,25,2.0,3.0,1.0,2.0,4.0,2.0,6.0,14,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.6,33.333333333333336,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.75,0.6085499999999999,0.2,0.2,4.3500000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,769.0,13.0,3,24.0,26,4.0,50,3.0,4.0,,3.0,4.0,,9.0,26,6.0,1.0,1.0,1.0,3.0,,,,,,1.0,1.0,0.75,0.5625,0.5625,31.03448275862069,0.5,0.75,1.0,1.0,,1.0,0.6606375,,,1.4249999999999998,13.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,13.0,1.0,0.25,0.3333333333333333,0.25,0.5,0.5,0.5,0.5,0.25,0.25,1.0,0.5,0.625,0.1111111111111111,0.3846153846153846,0.0833333333333333,0.2,0.5714285714285714,1.0,0.25,0.25,0.5,0.5,1.0,0.4,0.5,0.2,0.4,0.5,0.5,0.65475,0.5555555555555556,24.575,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,920.0,15.0,15,34.0,31,1.0,65,1.0,1.0,,2.0,2.0,2.0,9.0,24,2.0,,,,,3.0,,1.0,2.0,,0.5,0.5,1.0,0.875,0.9,16.666666666666668,0.25,1.0,1.0,,,0.75,0.499625,,,10.95,15.0,8.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,3.0,2.0,1.0,,,,1.0,3.0,,3.0,2.0,1.0,1.0,1.0,,1.0,9.0,15.0,1.0,0.5,1.0,0.5,1.0,1.1666666666666667,1.125,0.5,,,1.0,,0.0909090909090909,,0.1666666666666666,,,0.1428571428571428,,,0.5,0.5,0.5,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,0.5,0.4921166666666667,1.0,27.6,0.4411764705882353,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.2857142857142857,0.5,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629308,1610612744,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,GSW,1468.0,24.0,13,51.0,51,4.0,102,,,2.0,2.0,2.0,3.0,10.0,47,,2.0,3.0,2.0,8.0,1.0,,2.0,4.0,2.0,,,1.0,0.875,0.8333333333333334,16.07142857142857,,,,,0.5,0.5,0.4781125,0.3333333333333333,0.5,6.0,28.0,19.0,,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,,,4.0,3.0,2.0,1.0,,1.0,,2.0,3.0,1.0,4.0,,,,2.0,,3.0,4.0,28.0,1.0,0.5,,0.5,1.0,1.0,1.0,0.5,,,0.6666666666666666,,0.1176470588235294,0.0833333333333333,0.1153846153846153,0.0526315789473684,0.125,0.1428571428571428,,,0.5,0.5,0.5,1.0,,,,,,0.5,0.4223,0.4,26.35,0.5490196078431373,,,,,2.0,4.0,1.0,2.0,1.0,,,0.1111111111111111,0.1428571428571428,,,,,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.4223,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630288,1610612744,Jeff Dowtin,Jeff Dowtin,1630288,GSW,1664.0,28.0,17,58.0,57,4.0,115,1.0,1.0,2.0,3.0,5.0,,6.0,49,,1.0,3.0,1.0,7.0,2.0,,1.0,,,,,0.6,0.5,0.5,11.11111111111111,0.1666666666666666,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.417725,,,11.78,28.0,19.0,1.0,1.0,1.0,,,,,,,1.0,2.0,3.0,,,4.0,,,,,1.0,,4.0,6.0,1.0,7.0,,,,1.0,1.0,1.0,4.0,28.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1666666666666666,,,1.0,,0.2,0.0714285714285714,0.1666666666666666,0.0476190476190476,,0.2142857142857142,0.1666666666666666,0.1666666666666666,,,,,0.3333333333333333,1.0,,,,,0.3745,0.6666666666666666,24.2,0.4827586206896552,1.0,2.0,,,,6.0,1.0,,,,,0.1,0.1428571428571428,0.3333333333333333,0.5,0.5,,,1.0,1.0,1.0,,2.0,2.0,2.0,,,1.0,1.0,1.0,0.5,0.5,,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630228,1610612744,Jonathan Kuminga,Jonathan Kuminga,1630228,GSW,1397.0,23.0,19,51.0,49,2.0,100,1.0,2.0,1.0,2.0,3.0,3.0,16.0,40,2.0,,2.0,,4.0,2.0,,3.0,5.0,2.0,0.5,0.5,0.6666666666666666,0.8125,0.8,26.41509433962264,0.25,0.5,0.5,,0.125,0.875,0.5102071428571429,0.2222222222222222,0.5,3.266666666666667,28.0,19.0,,1.0,,,3.0,5.0,2.0,4.0,3.0,5.0,,1.0,2.0,4.0,8.0,9.0,4.0,3.0,,,,1.0,1.0,,1.0,3.0,1.0,2.0,3.0,1.0,4.0,8.0,28.0,1.0,0.6,0.5,0.75,,0.6,0.5714285714285714,0.625,,,0.75,,0.0588235294117647,,0.04,,,0.0833333333333333,,,0.625,0.6,0.6,1.0,0.2,,,0.8,0.5,0.75,0.5475625000000001,0.5,37.32,0.5490196078431373,,,,,2.0,2.0,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,1260.0,21.0,20,45.0,44,3.0,89,1.0,1.0,1.0,2.0,2.0,1.0,5.0,31,,1.0,2.0,1.0,5.0,3.0,,2.0,1.0,1.0,,,1.0,0.2857142857142857,0.3571428571428571,14.583333333333334,0.1428571428571428,1.0,1.0,,0.1428571428571428,0.8571428571428571,0.5466857142857142,0.1428571428571428,0.5,3.8,28.0,17.0,1.0,1.0,1.0,1.0,,4.0,,2.0,,5.0,2.0,2.0,,3.0,5.0,,4.0,,,,,2.0,5.0,1.0,6.0,1.0,1.0,,,,,5.0,28.0,,,,,1.0,0.4,0.5,0.7142857142857143,,,,,0.125,,0.1739130434782608,0.0666666666666666,,0.1,0.1666666666666666,0.1428571428571428,0.5714285714285714,,,,0.2,1.0,0.2,0.4,,,0.5377799999999999,1.0,26.68,0.6222222222222222,,,,,1.0,4.0,2.0,,3.0,,,0.2857142857142857,0.4,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.5,1.0,1.0,0.7621,0.6,2.0,1.0,,,2.0,,2.0,,0.3333333333333333,,,,,,1.0,,1.0,1.0,1.0,2.0,2.0,0.25,0.5,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202357,1610612744,Nemanja Bjelica,Nemanja Bjelica,202357,GSW,126.0,2.0,2,3.0,3,1.0,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,334.0,6.0,-2,11.0,12,,23,,,1.0,1.0,2.0,,5.0,12,,1.0,2.0,1.0,5.0,1.0,,,,,,,0.5,0.5,0.5,45.45454545454545,,,,,0.2,0.6,0.44414,,,11.15,,8.0,,,,,1.0,3.0,,,1.0,3.0,,,,,,3.0,3.0,1.0,,,,3.0,4.0,,4.0,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.6,,,,,0.6,,0.6666666666666666,,,0.5,0.6666666666666666,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3333333333333333,,,28.9,,1.0,1.0,,,,2.0,1.0,,1.0,,,1.0,,0.2,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,103553.0,1726.0,170,3481.0,3527,418.0,7008,169.0,246.0,71.0,206.0,359.0,73.0,485.0,3864,302.0,69.0,164.0,56.0,397.0,214.0,32.0,102.0,123.0,59.0,0.7330097087378641,0.867816091954023,0.5738161559888579,0.5722222222222222,0.5815347721822542,12.200050517807526,0.6833333333333333,0.6869918699186992,0.7681818181818182,0.7159763313609467,0.1972222222222222,0.6861111111111111,0.5309229166666666,0.1439024390243902,0.1442542787286063,4.529247910863511,511.0,711.0,23.0,34.0,,,,1.0,,,,1.0,27.0,53.0,,,69.0,,1.0,,36.0,80.0,10.0,138.0,388.0,208.0,596.0,50.0,25.0,25.0,34.0,14.0,66.0,69.0,506.0,,,,,0.5094339622641509,0.5094339622641509,0.5307692307692308,0.0027777777777777,0.1002785515320334,0.1056910569105691,0.5151515151515151,0.131578947368421,0.1699507389162561,0.0961538461538461,0.2136258660508083,0.121996303142329,0.0787781350482315,0.1852459016393442,0.1237623762376237,,0.0027777777777777,,,,0.6415094339622641,0.6764705882352942,,,,,0.5102490566037736,0.1422680412371134,24.6,0.1467968974432634,10.0,42.0,,,15.0,110.0,232.0,20.0,113.0,7.0,5.0,0.2521739130434782,0.2685370741482966,0.1166666666666666,0.238095238095238,0.238095238095238,0.8,,27.0,56.0,103.0,23.0,135.0,95.0,41.0,32.0,1.0,0.5436893203883495,0.5436893203883495,0.5769230769230769,0.380281690140845,0.4426229508196721,0.5832632911392404,0.2783505154639175,64.0,18.0,18.0,9.0,50.0,23.0,52.0,18.0,0.2195121951219512,0.1476190476190476,0.1538461538461538,,25.0,5.0,9.0,0.8148148148148148,50.0,83.0,118.0,27.0,36.0,0.1491782553729456,0.209205020920502,0.6923076923076923,0.8058252427184466,0.6024096385542169,29.0,0.1612903225806451,False,13.0,3.0,2.0,12.0,3.0,16.0,1.0,13.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.1408450704225352,0.1486068111455108,0.0873362445414847,0.2893617021276595,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
