EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,FG2M,FG2A,PtsAssisted2s,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FtPoints,PenaltyFG2A,PenaltyFtPoints,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,AtRimAssists,DefTwoPtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFG2M,PtsUnassisted2s,Fg2aBlocked,BadPassTurnovers,DeadBallTurnovers,Travels,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGA,PenaltyArc3FGM,SecondChanceFG2A,HeaveMakes,HeaveAttempts,FTDefRebounds,StepOutOfBoundsTurnovers,ShortMidRangePctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,PtsUnassisted3s,BadPassSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,LongMidRangeAssists,SelfOReb,SecondChanceTurnovers,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,Corner3PctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,FTOffRebounds,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
1627863,1610612762,Danuel House Jr.,Danuel House Jr.,1627863,UTA,808.0,13.0,-12.0,28.0,28,10.0,13,1.0,56,1.0,2.0,1.0,1.0,1.0,2.0,3.0,38.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,1.0,0.5,1.0,0.5,0.75,1.5,0.75,1.5,1.0,6.451612903225807,0.125,0.0555555555555555,0.1666666666666666,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.633375,0.63405,1.0,22.65,0.3571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628962,1610612762,Udoka Azubuike,Udoka Azubuike,1628962,UTA,637.0,11.0,-11.0,20.0,20,,6,,40,,,,,,,2.0,27.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,5.0,0.1111111111111111,0.0666666666666666,,,,,,,,1.0,0.5995,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629672,1610612762,Eric Paschall,Eric Paschall,1629672,UTA,1141.0,19.0,-7.0,41.0,41,14.0,22,1.0,82,,2.0,,1.0,1.0,6.0,5.0,37.0,,2.0,2.0,3.0,1.0,,1.0,,,,2.0,1.0,2.0,2.0,1.0,,,,,2.0,14.0,1.0,0.1666666666666666,,0.1666666666666666,0.1363636363636363,,0.2083333333333333,0.25,0.5454545454545454,30.232558139534884,0.0555555555555555,0.0714285714285714,,0.1818181818181818,,,,0.3333333333333333,,0.6363636363636364,0.5075500000000001,0.5063333333333334,0.4,25.166666666666668,0.3414634146341463,,1.0,,5.0,,2.0,,1.0,,,,,,0.1,,0.0909090909090909,,,,0.0833333333333333,0.1666666666666666,8.52,3.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.1666666666666666,0.25,1.0,0.1,0.3333333333333333,0.2727272727272727,0.0909090909090909,0.3636363636363636,0.25,0.3333333333333333,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630235,1610612762,Trent Forrest,Trent Forrest,1630235,UTA,1428.0,24.0,-29.0,51.0,51,21.0,34,1.0,102,,,,,,,6.0,65.0,,,2.0,,2.0,2.0,4.0,2.0,,,10.0,1.0,1.0,1.0,,,,,,2.0,21.0,,,,,0.75,0.5,0.75,0.5,,11.320754716981131,0.0588235294117647,0.037037037037037,,,,,,,,0.75,0.553725,0.53765,0.3333333333333333,,0.4117647058823529,2.0,3.0,3.0,4.0,2.0,,,,,,0.3333333333333333,0.3333333333333333,0.75,0.125,,0.75,0.6666666666666666,1.0,0.5,,,4.075,1.0,,,,,,2.0,,,,,2.0,,1.0,,2.0,,,,,0.5,,,0.25,,,,,,,,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.5,0.25,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630238,1610612762,Malik Fitts,Malik Fitts,1630238,UTA,2091.0,35.0,-29.0,75.0,75,31.0,44,2.0,150,1.0,1.0,,,2.0,4.0,6.0,86.0,1.0,1.0,3.0,6.0,,,,,,,,5.0,10.0,10.0,,,,,,3.0,31.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.4444444444444444,13.924050632911392,0.2083333333333333,0.2093023255813953,0.2857142857142857,0.1111111111111111,1.0,1.0,1.0,,,0.6666666666666666,0.46915625,0.4531,0.5,30.425,0.4133333333333333,,2.0,,5.0,,,,,,,,,,0.1,,0.2222222222222222,,,,,,8.18,2.0,1.0,1.0,3.0,1.0,,2.0,,1.0,,,,4.0,1.0,,2.0,2.0,3.0,,,0.5,0.2105263157894736,,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,1.0,,,,1.0,1.0,1.0,,,0.2,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.4,1.0,1.0,0.5301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630190,1610612762,Elijah Hughes,Elijah Hughes,1630190,UTA,1497.0,25.0,-30.0,52.0,53,24.0,29,1.0,105,1.0,3.0,,2.0,2.0,7.0,14.0,66.0,,3.0,2.0,6.0,1.0,1.0,2.0,,1.0,1.0,5.0,4.0,5.0,5.0,2.0,,,,,2.0,24.0,1.0,0.2857142857142857,,0.2857142857142857,0.5,0.2,0.5384615384615384,0.2,0.5833333333333334,25.925925925925924,0.2666666666666666,0.1851851851851851,0.3,0.25,0.3333333333333333,0.3333333333333333,1.0,0.4,,0.8333333333333334,0.559225,0.5956699999999999,0.1428571428571428,24.62857142857143,0.4615384615384615,2.0,3.0,3.0,5.0,6.0,2.0,,1.0,,,1.0,1.0,0.6,0.2,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.0769230769230769,0.1666666666666666,6.98,1.0,1.0,1.0,4.0,1.0,2.0,2.0,,4.0,1.0,,,1.0,,,1.0,2.0,3.0,,,,0.0833333333333333,0.25,0.0833333333333333,0.0833333333333333,0.3333333333333333,0.25,0.25,1.0,0.2,0.25,1.0,2.0,1.0,1.0,,,,1.0,,0.5,,,1.0,1.0,0.4,0.5,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630215,1610612762,Jared Butler,Jared Butler,1630215,UTA,1455.0,24.0,-10.0,55.0,54,28.0,37,2.0,109,,,,,4.0,7.0,16.0,55.0,1.0,2.0,5.0,6.0,2.0,1.0,3.0,,1.0,,7.0,4.0,5.0,5.0,,,,,,5.0,28.0,0.5,0.5714285714285714,0.5,0.5714285714285714,0.7272727272727273,0.5,0.7272727272727273,0.5,0.6363636363636364,32.758620689655174,0.25,0.1333333333333333,0.1111111111111111,,,,,,,0.6363636363636364,0.4712636363636364,0.41784,0.3125,25.042857142857144,0.509090909090909,,,2.0,4.0,,,,,,,,,0.5,0.4285714285714285,,,,,,,,7.95,4.0,,4.0,7.0,2.0,,3.0,,7.0,4.0,,2.0,,3.0,1.0,8.0,1.0,4.0,,,0.375,,,0.3636363636363636,,0.6363636363636364,0.5714285714285714,0.5714285714285714,0.5,0.4,0.5714285714285714,,,2.0,1.0,4.0,,2.0,5.0,,0.3333333333333333,,,0.5,0.5,,,,1.0,,,,1.0,,,0.25,,,0.5,,,,,1.0,,2.0,4.0,1.0,,,,,,,,6.0,1.0,1.0,2.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202355,1610612762,Hassan Whiteside,Hassan Whiteside,202355,UTA,707.0,12.0,-5.0,25.0,25,13.0,10,1.0,50,,,,,,,5.0,26.0,,,2.0,,,,,,,,,,4.0,5.0,2.0,,2.0,,2.0,2.0,13.0,,,,,0.6666666666666666,0.5,0.625,0.5,,17.857142857142854,,0.1875,,,,,,,,0.6666666666666666,0.6135333333333333,0.7211,0.4,,0.52,1.0,2.0,2.0,3.0,4.0,2.0,,1.0,1.0,,1.0,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.5,0.5,1.0,0.25,0.25,2.4,1.0,,,,,1.0,2.0,,,,,,3.0,1.0,1.0,1.0,1.0,3.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,1.0,2.0,1.0,1.0,,,,,,0.5,,,1.0,1.0,1.0,0.5,1.0,,1.0,,,1.0,,,0.5,0.2,1.0,,0.5886,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.0769230769230769,0.25,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629671,1610612762,Miye Oni,Miye Oni,1629671,UTA,621.0,10.0,-9.0,25.0,25,14.0,22,1.0,50,,1.0,,1.0,,2.0,,27.0,,2.0,,,,2.0,2.0,2.0,,,6.0,1.0,2.0,3.0,,,,,,,14.0,,,,,,,,,1.0,7.692307692307692,0.1666666666666666,0.1,0.3333333333333333,0.5,,,,0.5,,1.0,0.453675,0.453675,,24.95,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,2.0,5.0,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,0.1111111111111111,,,1.0,0.1666666666666666,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,2.0,,-2.0,,1,,1,,1,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
