EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,PenaltyFG2A,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,OffTwoPtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SecondChanceShotQualityAvg,PenaltyArc3FGA,PenaltyFG3A,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,PenaltyArc3Frequency,PenaltyAtRimFGM,PenaltyFG2M,PtsAssisted2s,Fg2aBlocked,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,AtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,BadPassTurnovers,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,AtRimPctBlocked,on,LongMidRangeAssists,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedAtRim,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,66.0,1,2,2,2.0,2.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,50.0,0.5,0.5,0.5,1.0,1.0,1.0,0.4308,0.4308,3.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629619,1610612755,Myles Powell,Myles Powell,1629619,PHI,384.0,6,15,15,6.0,9.0,30,3.0,,4.0,,,,1.0,6.0,31.57894736842105,,,,0.6,,0.8,0.6027600000000001,,3.375,0.4,-5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,15.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,0.4,1.0,0.5,1.0,1.0,0.2,0.3333333333333333,0.1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2,0.2,1.0,1.0,0.3333333333333333,0.3333333333333333,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629646,1610612755,Charles Bassey,Charles Bassey,1629646,PHI,384.0,6,15,15,6.0,9.0,30,1.0,1.0,1.0,1.0,,1.0,3.0,6.0,5.2631578947368425,,0.1111111111111111,,1.0,1.0,1.0,0.6778,0.6778,,0.4,-5.0,3.0,,,1.0,,,,,,,15.0,,1.0,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,0.2,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.2,0.2857142857142857,0.25,0.3333333333333333,0.25,0.6778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630296,1610612755,Braxton Key,Braxton Key,1630296,PHI,384.0,6,15,15,6.0,9.0,30,1.0,,1.0,,1.0,1.0,2.0,6.0,21.05263157894737,0.25,0.1111111111111111,0.25,0.5,,1.0,0.577175,0.54615,,0.4,-5.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,15.0,1.0,1.0,2.0,,,2.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,0.5,1.0,0.5,1.0,,0.5,,0.1,,1.0,1.0,,0.5,1.0,1.0,1.0,,25.3,1.0,,1.0,1.0,1.0,,,,,0.1428571428571428,,0.3333333333333333,,0.6082,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630565,1610612755,Aaron Henry,Aaron Henry,1630565,PHI,317.0,5,13,13,6.0,9.0,26,1.0,1.0,3.0,2.0,,,,6.0,18.75,,,,0.3333333333333333,0.5,0.3333333333333333,0.5536,0.6463,7.433333333333334,0.4615384615384615,-7.0,2.0,1.0,,,2.0,,1.0,,,2.0,15.0,,,,,2.0,,,,,,1.0,,,,2.0,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.5,,,,,1.0,1.0,0.6666666666666666,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629718,1610612755,Charlie Brown Jr.,Charlie Brown Jr.,1629718,PHI,318.0,5,13,13,4.0,7.0,26,,,,,,1.0,1.0,4.0,11.76470588235294,,0.1428571428571428,,,,1.0,0.55545,,,0.3076923076923077,-5.0,3.0,,,,,1.0,,1.0,,,15.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,25.8,,1.0,,,,1.0,1.0,1.0,0.2,,,,,0.55545,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630198,1610612755,Isaiah Joe,Isaiah Joe,1630198,PHI,67.0,1,2,2,,,4,1.0,,1.0,,,,,,33.333333333333336,,,,1.0,,1.0,0.7713,,0.9,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626161,1610612755,Willie Cauley-Stein,Willie Cauley-Stein,1626161,PHI,340.0,6,12,14,12.0,14.0,26,,,,,1.0,2.0,2.0,12.0,,0.5,0.5,0.5,,,,,,,1.0,3.0,,,,,,,,,,,13.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,0.5,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,104184.0,1736,3481,3469,1116.0,1005.0,6950,82.0,16.0,176.0,43.0,79.0,178.0,203.0,1104.0,16.542703257245446,0.1015424164524421,0.0974880382775119,0.1022146507666098,0.1456483126110124,0.1038961038961039,0.8330373001776199,0.5303312277580073,0.513845779220779,5.53125,0.3205975294455616,67.0,350.0,52.0,1.0,5.0,83.0,260.0,90.0,387.0,52.0,700.0,3897.0,6.0,19.0,74.0,13.0,171.0,52.0,2.0,259.0,9.0,25.0,190.0,61.0,59.0,5.0,169.0,22.0,4.0,0.5113636363636364,0.3157894736842105,0.5754884547069272,0.6545454545454545,0.5938566552901023,0.6607142857142857,0.5277777777777778,0.6873889875666075,0.0121130551816958,0.0136054421768707,0.0094339622641509,0.6341463414634146,0.7428571428571429,0.147424511545293,0.4618117229129662,0.0909090909090909,0.2,0.1057142857142857,0.2442857142857142,25.297932816537475,13.0,84.0,30.0,19.0,87.0,13.0,7.0,13.0,0.0939597315436241,0.0148741418764302,0.0134228187919463,0.0167464114832535,0.0757575757575757,0.500087142857143,76.0,111.0,69.0,102.0,45.0,237.0,29.0,10.0,30.0,9.0,59.0,0.4915254237288136,0.4935064935064935,11.0,22.0,128.0,19.0,0.7111111111111111,0.7191011235955056,0.5116279069767442,0.512987012987013,0.1079545454545454,0.0843373493975903,0.7115384615384616,0.6875,23.0,36.0,20.0,7.0,0.1028938906752411,0.5384615384615384,0.4181818181818181,0.1463414634146341,False,10.0,34.0,4.0,11.0,46.0,127.0,8.0,13.0,9.0,35.0,110.0,12.0,29.0,156.0,20.0,2.0,38.0,459.0,9.0,1.0,110.0,8.0,33.0,16.0,17.0,14.0,3.0,15.0,4.0,11.0,4.0,3.0,4.0,2.0,11.0,2.0,12.0,6.0,3.0,2.0,8.0,7.0,4.0,25.0,6.0,1.0,0.9807692307692308,0.4031007751937984,0.5555555555555556,0.3423423423423423,0.4041450777202072,0.020671834625323,0.0314960629921259,0.0153846153846153,0.1546391752577319,0.037037037037037,0.0126582278481012,0.0187793427230046,0.1176470588235294,0.0994764397905759,0.0139860139860139,0.4096385542168674,0.4473684210526316,0.7058823529411765,0.019538188277087,0.3636363636363636,0.3636363636363636,0.75,0.2255772646536412,0.3622047244094488,0.3739837398373983,0.9782608695652174,0.4230769230769231,0.4296875,0.9818181818181818,0.2363636363636363,0.6153846153846154,0.875,0.5217391304347826,0.9166666666666666,0.2272727272727272,0.2571428571428571,0.3815789473684211,0.4247104247104247,0.0430292598967297,0.1288659793814432,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,84756.0,1413,2847,2849,837.0,736.0,5696,98.0,23.0,203.0,46.0,80.0,152.0,174.0,832.0,17.500786905886056,0.1259842519685039,0.1012472487160675,0.1198428290766208,0.208955223880597,0.1932773109243697,0.7761194029850746,0.530264239828694,0.5258444444444443,6.360591133004926,0.2939936775553214,31.0,290.0,67.0,4.0,9.0,75.0,202.0,105.0,266.0,68.0,509.0,3157.0,8.0,17.0,41.0,34.0,136.0,100.0,6.0,200.0,17.0,22.0,58.0,84.0,84.0,12.0,136.0,4.0,9.0,0.5172413793103449,0.4705882352941176,0.4701492537313433,0.425531914893617,0.5,0.4183673469387755,0.4857142857142857,0.5671641791044776,0.028052805280528,0.0164424514200298,0.0292134831460674,0.6836734693877551,0.7282608695652174,0.1599147121535181,0.4307036247334754,0.1914893617021276,0.4444444444444444,0.0805500982318271,0.2671905697445972,25.924436090225555,5.0,58.0,33.0,28.0,28.0,8.0,4.0,9.0,0.0796703296703296,0.0068306010928961,0.0116279069767441,0.006269592476489,0.0947712418300653,0.521125806451613,52.0,73.0,70.0,127.0,47.0,311.0,29.0,6.0,19.0,5.0,48.0,0.6041666666666666,0.4369747899159664,16.0,21.0,110.0,16.0,0.5238095238095238,0.5392156862745098,0.4565217391304347,0.4285714285714285,0.0788177339901477,0.1333333333333333,0.5522388059701493,0.6956521739130435,21.0,30.0,24.0,3.0,0.0446096654275092,0.3333333333333333,0.4468085106382978,0.0612244897959183,False,7.0,29.0,9.0,30.0,15.0,64.0,3.0,9.0,4.0,21.0,62.0,5.0,16.0,77.0,8.0,1.0,20.0,201.0,30.0,2.0,62.0,2.0,57.0,36.0,21.0,16.0,,14.0,10.0,5.0,4.0,1.0,7.0,,18.0,1.0,2.0,,2.0,2.0,8.0,4.0,,31.0,3.0,,0.8701298701298701,0.2894736842105263,0.2666666666666666,0.273972602739726,0.2916666666666667,0.0075187969924812,0.03125,,0.2258064516129032,,,0.0248447204968944,0.1111111111111111,0.1507936507936507,0.0380228136882129,0.3866666666666666,0.4461538461538462,0.3793103448275862,0.0639658848614072,0.3,0.3,0.7777777777777778,0.1364605543710021,0.234375,0.2419354838709677,1.0,0.3069306930693069,0.3069306930693069,0.8387096774193549,0.1914893617021276,0.3333333333333333,1.0,0.238095238095238,0.8,0.1764705882352941,0.1904761904761904,0.3076923076923077,0.31,0.0643863179074446,0.1347826086956521,1.0,1.0,1.0,1.0,1.0,0.0037453183520599,,,,,,,
