EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked,on,3SecondViolations,HeaveMakes
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,39540.0,659,55,1352,1364,137,176,150.0,2716,71.0,107.0,18.0,31.0,7.0,11.0,11.0,29.0,1.0,11.0,1.0,83.0,147,1.0,29.0,195.0,1489,22.0,41.0,7.0,51.0,8.0,15.0,2.0,18.0,122.0,44.0,26.0,1.0,12.0,29.0,22.0,51.0,19.0,3.0,11.0,7.0,11.0,124.0,29.0,43.0,4.0,51.0,85.0,5.0,141.0,76.0,217.0,5.0,13.0,9.0,4.0,11.0,3.0,9.0,11.0,2.0,22.0,3.0,2.0,51.0,87,6.0,7.0,37.0,1.0,2.0,51.0,3.0,26.0,1.0,26.0,13.0,13.0,26.0,19.0,1.0,18.0,137,5.0,1.0,0.7349397590361446,0.8714285714285714,0.564625850340136,0.5365853658536586,0.5333333333333333,0.5608108108108109,0.5365853658536586,0.5333333333333333,0.5668604651162791,0.5666666666666667,0.5294117647058824,0.006756756756756757,0.08163265306122448,0.09345794392523364,0.06896551724137931,12.688031393067366,0.5,0.17857142857142858,0.13793103448275862,0.22788203753351208,0.14285714285714285,0.16346153846153846,0.09446254071661238,0.19854014598540146,0.11842105263157894,0.17708333333333334,0.15873015873015872,0.0759493670886076,0.07272727272727272,0.14942528735632185,0.25842696629213485,0.24509803921568626,0.15,0.18487394957983194,0.0945945945945946,0.09615384615384616,0.7307692307692307,0.722972972972973,0.6635514018691588,0.7319587628865979,0.7323943661971831,0.19594594594594594,0.3793103448275862,0.4074074074074074,0.7272727272727273,0.07432432432432433,0.09090909090909091,0.09090909090909091,1.0,0.006756756756756757,0.7560975609756098,0.5806451612903226,0.16666666666666666,0.7333333333333333,0.6363636363636364,0.7297297297297297,0.5410584459459461,0.561614705882353,0.57256,0.15204678362573099,0.15294117647058825,0.26153846153846155,0.09230769230769231,3.9809523809523815,24.6,0.10133136094674557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,21863.0,364,78,744,757,165,263,78.0,1501,47.0,55.0,8.0,11.0,7.0,7.0,6.0,14.0,1.0,2.0,14.0,54.0,71,32.0,12.0,159.0,771,8.0,12.0,3.0,19.0,11.0,12.0,4.0,32.0,94.0,14.0,6.0,14.0,2.0,13.0,6.0,19.0,5.0,1.0,8.0,4.0,1.0,44.0,13.0,5.0,2.0,26.0,30.0,3.0,59.0,20.0,79.0,,30.0,14.0,16.0,4.0,,2.0,6.0,2.0,10.0,1.0,,9.0,45,4.0,5.0,14.0,,,18.0,2.0,9.0,1.0,2.0,,2.0,2.0,1.0,,32.0,163,8.0,1.0,0.8703703703703703,0.9215686274509803,0.7605633802816901,0.6666666666666666,0.9166666666666666,0.7135922330097088,0.5714285714285714,0.875,0.7162162162162162,0.59375,0.8888888888888888,0.3106796116504854,0.028169014084507043,0.03636363636363636,,14.595898673100121,0.4,0.15,0.14285714285714285,0.15463917525773196,0.03225806451612903,0.14942528735632185,0.07344632768361582,0.15217391304347827,0.05421686746987952,0.04,,0.08823529411764706,0.07801418439716312,0.05555555555555555,0.07142857142857142,0.2037037037037037,0.11363636363636363,0.15625,0.13043478260869565,,0.5,0.5339805825242718,0.8545454545454545,0.8867924528301887,0.8723404255319149,0.13592233009708737,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.019417475728155338,0.5,0.5,1.0,0.13592233009708737,0.7857142857142857,0.7272727272727273,0.625,0.4375,1.0,0.8446601941747572,0.5621058252427183,0.601375,0.5249250000000001,0.08181818181818182,0.11538461538461539,0.11949685534591195,0.20125786163522014,2.95774647887324,24.581249999999997,0.2217741935483871,7.0,18.0,1.0,2.0,6.0,2.0,1.0,2.0,13.0,2.0,2.0,4.0,39.0,6.0,1.0,2.0,1.0,0.40625,0.5,0.40625,0.17475728155339806,0.3888888888888889,0.3888888888888889,1.0,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,0.125,0.5,0.125,0.5,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,17975.0,300,54,627,617,179,166,55.0,1244,15.0,20.0,2.0,4.0,6.0,9.0,6.0,14.0,5.0,13.0,37.0,26.0,47,61.0,18.0,121.0,624,4.0,9.0,2.0,16.0,7.0,13.0,13.0,33.0,40.0,12.0,4.0,37.0,1.0,7.0,2.0,9.0,2.0,,6.0,1.0,,20.0,3.0,4.0,,16.0,25.0,1.0,42.0,7.0,49.0,1.0,7.0,6.0,1.0,3.0,,3.0,,,3.0,1.0,1.0,10.0,17,1.0,,18.0,1.0,2.0,18.0,1.0,5.0,5.0,2.0,2.0,,2.0,1.0,,29.0,173,3.0,2.0,0.7692307692307693,0.8333333333333334,0.5531914893617021,0.4444444444444444,0.5384615384615384,0.47685185185185186,0.4375,0.43478260869565216,0.5170940170940171,0.47058823529411764,0.55,0.5648148148148148,0.02127659574468085,,,17.321688500727802,1.0,0.07142857142857142,,0.17123287671232876,0.03305785123966942,0.1095890410958904,0.01910828025477707,0.1404109589041096,0.025179856115107913,0.05555555555555555,0.02127659574468085,0.02631578947368421,0.02702702702702703,,0.18421052631578946,0.12,0.2727272727272727,0.1282051282051282,0.034482758620689655,0.015873015873015872,0.5,0.18518518518518517,0.75,0.75,0.8,0.12962962962962962,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.12037037037037036,0.38461538461538464,0.4166666666666667,0.6,0.3425925925925926,0.25,0.5,,0.391304347826087,0.6666666666666666,0.75,0.534337962962963,0.529059090909091,0.5500565217391304,0.044642857142857144,0.09803921568627451,0.1322314049586777,0.2727272727272727,8.402127659574466,25.003278688524592,0.28548644338118023,5.0,24.0,1.0,1.0,12.0,5.0,1.0,9.0,17.0,7.0,2.0,10.0,51.0,12.0,,1.0,1.0,0.2786885245901639,0.2,0.2786885245901639,0.2222222222222222,0.20833333333333334,0.20833333333333334,1.0,0.32432432432432434,0.3333333333333333,1.0,0.3125,0.043478260869565216,1.0,0.391304347826087,0.1111111111111111,0.32432432432432434,1.0,2.0,1.0,2.0,1.0,0.2857142857142857,0.01639344262295082,0.07692307692307693,0.02702702702702703,0.125,0.5,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,True,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,57065.0,951,98,1984,1975,363,412,186.0,3959,60.0,82.0,2.0,2.0,14.0,17.0,30.0,69.0,10.0,32.0,208.0,100.0,183,252.0,103.0,558.0,2098,3.0,8.0,3.0,36.0,19.0,34.0,48.0,131.0,104.0,96.0,2.0,207.0,18.0,75.0,41.0,116.0,32.0,9.0,47.0,22.0,6.0,273.0,4.0,6.0,,54.0,42.0,2.0,98.0,10.0,108.0,5.0,30.0,20.0,10.0,37.0,14.0,25.0,40.0,12.0,77.0,6.0,12.0,38.0,95,4.0,6.0,91.0,1.0,1.0,111.0,9.0,32.0,19.0,10.0,4.0,6.0,10.0,6.0,,125.0,357,6.0,15.0,0.52,0.5252525252525253,0.546448087431694,0.375,0.5588235294117647,0.5229885057471264,0.6111111111111112,0.48823529411764705,0.5738045738045738,0.625,0.5963302752293578,0.5793103448275863,0.09836065573770492,0.08536585365853659,0.14492753623188406,25.283704039945526,0.4805194805194805,0.043478260869565216,,0.08139534883720931,0.014184397163120567,0.12471131639722864,0.008247422680412371,0.101159114857745,0.011013215859030838,0.014925373134328358,0.005235602094240838,0.030612244897959183,0.01092896174863388,,0.125,0.05673758865248227,0.09433962264150944,0.11403508771929824,0.16483516483516483,0.021739130434782608,0.6,0.18850574712643678,0.7317073170731707,0.8,0.55,0.15862068965517243,0.43478260869565216,0.5084745762711864,0.43333333333333335,0.0735632183908046,0.3125,0.3225806451612903,0.6,0.4781609195402299,0.07407407407407407,1.0,0.5,0.2,0.8235294117647058,0.767816091954023,0.5262573903002308,0.5301937499999999,0.5207969879518073,0.08008658008658008,0.1553398058252427,0.06451612903225806,0.23476702508960573,6.858469945355194,26.26031746031746,0.18296370967741934,16.0,44.0,1.0,4.0,69.0,14.0,14.0,47.0,85.0,19.0,15.0,51.0,213.0,69.0,,9.0,0.8352941176470589,0.3373015873015873,0.29411764705882354,0.3386454183266932,0.10114942528735632,0.36363636363636365,0.36363636363636365,1.0,0.3317307692307692,0.33495145631067963,0.7971014492753623,0.5185185185185185,0.047058823529411764,0.25,0.5529411764705883,0.2978723404255319,0.3333333333333333,4.0,5.0,5.0,9.0,2.0,0.47368421052631576,0.007936507936507936,0.03125,0.009615384615384616,0.18518518518518517,0.8,1.0,0.35714285714285715,0.6,42.0,1.0,8.0,5.0,2.0,1.0,1.0,6.0,5.0,1.0,0.01953125,,,,,,,True,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,79737.0,1329,191,2756,2753,547,653,271.0,5509,75.0,103.0,8.0,15.0,18.0,21.0,41.0,86.0,3.0,14.0,42.0,119.0,203,54.0,60.0,346.0,2885,12.0,26.0,2.0,29.0,24.0,37.0,20.0,77.0,170.0,68.0,14.0,38.0,14.0,182.0,138.0,320.0,108.0,30.0,121.0,40.0,21.0,778.0,17.0,28.0,,126.0,131.0,34.0,291.0,45.0,336.0,7.0,61.0,35.0,26.0,77.0,38.0,68.0,62.0,9.0,139.0,6.0,23.0,64.0,136,10.0,17.0,92.0,8.0,14.0,91.0,7.0,41.0,8.0,37.0,9.0,25.0,50.0,36.0,,73.0,534,6.0,6.0,0.7142857142857143,0.7589285714285714,0.5862068965517241,0.46153846153846156,0.6486486486486487,0.556420233463035,0.43548387096774194,0.57,0.5785953177257525,0.453125,0.6111111111111112,0.21011673151750973,0.06896551724137931,0.04854368932038835,0.08139534883720931,14.2578125,0.5539568345323741,0.5,,0.18607954545454544,0.04852686308492201,0.20063694267515925,0.025110782865583457,0.19294294294294295,0.03588516746411483,0.03208556149732621,0.04417670682730924,0.07801418439716312,0.01744186046511628,0.049689440993788817,0.17177914110429449,0.18925831202046037,0.19333333333333333,0.2012448132780083,0.19863013698630136,0.06862745098039216,0.72,0.40077821011673154,0.7281553398058253,0.7653061224489796,0.7333333333333333,0.3346303501945525,0.47674418604651164,0.5189873417721519,0.6829268292682927,0.054474708171206226,0.21428571428571427,0.25,0.6666666666666666,0.16342412451361868,0.4838709677419355,0.5333333333333333,0.125,0.42,0.8571428571428571,0.6108949416342413,0.5082942687747035,0.5107095238095238,0.5102404255319147,0.140893470790378,0.1729957805907173,0.0838150289017341,0.22254335260115607,5.1064039408867,27.601851851851848,0.19847605224963716,2.0,12.0,,1.0,14.0,5.0,3.0,12.0,16.0,5.0,3.0,13.0,48.0,14.0,,5.0,1.0,0.2962962962962963,0.23076923076923078,0.32,0.04669260700389105,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.34146341463414637,1.0,0.16129032258064516,0.02,,0.24,0.25,0.3684210526315789,,,1.0,1.0,1.0,0.2,0.018518518518518517,0.14285714285714285,0.023809523809523808,,,,0.2,1.0,,4.0,,3.0,2.0,,,,,,,13.0,8.0,5.0,3.0,1.0,,True,,
1629185,1610612744,Chris Chiozza,Chris Chiozza,1629185,GSW,3854.0,64,8,122,122,27,32,15.0,244,,3.0,,,,,2.0,3.0,1.0,2.0,7.0,3.0,8,10.0,1.0,13.0,116,1.0,2.0,,5.0,3.0,3.0,1.0,10.0,2.0,4.0,,7.0,2.0,3.0,3.0,6.0,3.0,,3.0,,,15.0,2.0,1.0,,1.0,2.0,,3.0,3.0,6.0,,4.0,4.0,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,6,,,2.0,,,1.0,1.0,1.0,,,,,,,,10.0,26,,,0.3333333333333333,0.3333333333333333,0.375,0.5,1.0,0.3333333333333333,0.4166666666666667,0.75,0.3611111111111111,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.25,0.6666666666666666,,15.000000000000002,0.6666666666666666,,,0.06451612903225806,0.034482758620689655,0.030303030303030304,0.05,0.046875,0.043478260869565216,0.08333333333333333,,,0.06451612903225806,,0.25,,0.16666666666666666,0.041666666666666664,,,,0.16666666666666666,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,0.5,0.5,,0.3888888888888889,,,,,,0.7222222222222222,0.5117333333333334,0.4827,0.48290833333333333,0.05555555555555555,0.125,0.38461538461538464,0.7692307692307693,8.487499999999999,24.869999999999997,0.22131147540983606,,3.0,,,2.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,6.0,2.0,,,1.0,0.2,0.3333333333333333,0.2,0.16666666666666666,,,,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,,0.5,0.3333333333333333,0.2857142857142857,,2.0,1.0,1.0,,0.25,,,,0.3333333333333333,,,0.5,1.0,,,,,,,,,,,,,,,,,,True,,
1629308,1610612744,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,GSW,10796.0,180,11,353,362,96,142,37.0,715,22.0,27.0,2.0,4.0,4.0,5.0,4.0,8.0,,,8.0,26.0,35,15.0,9.0,76.0,380,2.0,4.0,1.0,5.0,4.0,7.0,6.0,20.0,40.0,12.0,2.0,8.0,2.0,9.0,6.0,15.0,3.0,3.0,7.0,2.0,,36.0,4.0,3.0,,7.0,12.0,3.0,22.0,7.0,29.0,1.0,9.0,6.0,3.0,1.0,,1.0,4.0,,5.0,,2.0,10.0,20,1.0,,12.0,,,12.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,,18.0,94,1.0,1.0,0.7692307692307693,0.8,0.7428571428571429,0.5,0.5714285714285714,0.67,0.5,0.5833333333333334,0.6909090909090909,0.5,0.625,0.3,0.05714285714285714,0.037037037037037035,0.125,15.345268542199488,0.2,0.21428571428571427,,0.13636363636363635,0.046153846153846156,0.08974358974358974,0.04,0.1144578313253012,0.04242424242424243,0.1,0.04,,0.05128205128205128,,0.16666666666666666,0.11764705882352941,0.15789473684210525,0.06451612903225806,0.1875,0.058823529411764705,0.75,0.54,0.8148148148148148,0.8461538461538461,0.7272727272727273,0.16,0.5,0.5714285714285714,1.0,,,,,0.16,1.0,0.5,0.5,0.4166666666666667,0.8,0.84,0.5311030000000001,0.6257,0.5142458333333334,0.07692307692307693,0.10810810810810811,0.06578947368421052,0.2631578947368421,3.2942857142857145,24.473333333333336,0.2719546742209632,2.0,7.0,,2.0,3.0,,2.0,3.0,5.0,,2.0,5.0,15.0,3.0,,3.0,1.0,0.3333333333333333,0.4,0.3333333333333333,0.14,0.2857142857142857,0.2857142857142857,1.0,0.375,0.375,1.0,,0.16666666666666666,,0.25,0.6666666666666666,0.375,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,True,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,47717.0,795,245,1674,1658,311,339,175.0,3332,41.0,74.0,6.0,11.0,10.0,18.0,21.0,51.0,15.0,42.0,262.0,77.0,167,300.0,95.0,606.0,1687,8.0,13.0,9.0,55.0,14.0,31.0,36.0,133.0,58.0,96.0,4.0,261.0,15.0,93.0,41.0,134.0,24.0,17.0,65.0,24.0,4.0,309.0,4.0,11.0,,64.0,53.0,,117.0,15.0,132.0,5.0,33.0,19.0,14.0,47.0,13.0,33.0,34.0,14.0,81.0,3.0,20.0,18.0,45,1.0,3.0,77.0,2.0,3.0,105.0,5.0,26.0,10.0,9.0,1.0,8.0,9.0,4.0,1.0,127.0,303,3.0,5.0,0.37662337662337664,0.38666666666666666,0.46107784431137727,0.6153846153846154,0.45161290322580644,0.5471092077087795,0.6571428571428571,0.5773809523809523,0.5861386138613861,0.7051282051282052,0.64,0.6423982869379015,0.08982035928143713,0.12162162162162163,0.11764705882352941,31.186801490154338,0.5802469135802469,,,0.12740384615384615,0.03374233128834356,0.16326530612244897,0.00975609756097561,0.1448019801980198,0.020380434782608696,0.02459016393442623,0.0546875,0.013157894736842105,0.012987012987012988,,0.1414141414141414,0.11206896551724138,0.15294117647058825,0.17687074829931973,0.12244897959183673,0.0199203187250996,0.4444444444444444,0.15845824411134904,0.5540540540540541,0.6307692307692307,0.3902439024390244,0.10920770877944326,0.4117647058823529,0.4666666666666667,0.47619047619047616,0.08993576017130621,0.35714285714285715,0.35714285714285715,0.2,0.5610278372591007,0.3142857142857143,0.5454545454545454,0.16666666666666666,0.21428571428571427,0.5555555555555556,0.8008565310492506,0.522434623655914,0.5514694444444443,0.5044602409638554,0.06868686868686869,0.13829787234042554,0.09075907590759076,0.21947194719471946,7.653892215568865,26.80733333333333,0.1857825567502987,9.0,38.0,2.0,4.0,110.0,18.0,21.0,49.0,119.0,22.0,23.0,53.0,231.0,110.0,2.0,2.0,0.6470588235294118,0.39666666666666667,0.4339622641509434,0.3979933110367893,0.08137044967880086,0.23684210526315788,0.23684210526315788,0.7777777777777778,0.4198473282442748,0.4247104247104247,0.6363636363636364,0.5142857142857142,0.047619047619047616,0.5,0.5833333333333334,0.42857142857142855,0.421455938697318,,4.0,10.0,10.0,3.0,0.45454545454545453,0.01,,0.011450381679389313,0.11428571428571428,,,0.5555555555555556,0.6,126.0,1.0,5.0,6.0,2.0,1.0,1.0,16.0,8.0,,0.026058631921824105,,,,,,,True,,
203490,1610612744,Otto Porter Jr.,Otto Porter Jr.,203490,GSW,20427.0,340,91,723,699,178,232,75.0,1422,12.0,17.0,5.0,7.0,2.0,4.0,10.0,17.0,6.0,11.0,44.0,28.0,45,57.0,14.0,127.0,739,6.0,9.0,,21.0,3.0,8.0,6.0,18.0,42.0,14.0,8.0,44.0,2.0,9.0,15.0,24.0,11.0,4.0,7.0,2.0,,63.0,10.0,8.0,,30.0,31.0,4.0,65.0,18.0,83.0,1.0,16.0,11.0,5.0,5.0,,3.0,4.0,2.0,9.0,,2.0,10.0,22,2.0,3.0,18.0,,3.0,17.0,2.0,5.0,3.0,5.0,2.0,3.0,5.0,3.0,,18.0,170,3.0,3.0,0.75,0.875,0.6222222222222222,0.6666666666666666,0.375,0.553921568627451,0.5833333333333334,0.375,0.5825688073394495,0.5833333333333334,0.45,0.5588235294117647,0.044444444444444446,0.058823529411764705,0.058823529411764705,14.676616915422887,0.5555555555555556,0.2,,0.1781609195402299,0.055944055944055944,0.23622047244094488,0.055865921787709494,0.2026578073089701,0.055900621118012424,0.10810810810810811,0.04411764705882353,0.02631578947368421,0.050724637681159424,0.07317073170731707,0.23333333333333334,0.16981132075471697,0.15789473684210525,0.22448979591836735,0.27586206896551724,0.018867924528301886,0.6,0.16666666666666666,0.7058823529411765,0.75,0.5833333333333334,0.16666666666666666,0.5882352941176471,0.625,0.8,0.10784313725490197,0.5454545454545454,0.5454545454545454,1.0,0.43137254901960786,0.3888888888888889,0.7142857142857143,,0.25,0.5,0.7254901960784313,0.5185200980392156,0.5818464285714285,0.50413125,0.05660377358490566,0.10416666666666667,0.16535433070866143,0.14173228346456693,7.386666666666666,25.63157894736842,0.24619640387275243,4.0,13.0,1.0,2.0,15.0,7.0,1.0,6.0,19.0,9.0,2.0,8.0,54.0,15.0,,,0.9473684210526315,0.3333333333333333,0.25,0.3333333333333333,0.12745098039215685,0.3076923076923077,0.3076923076923077,1.0,0.3409090909090909,0.3409090909090909,0.9333333333333333,0.3888888888888889,0.125,0.5,0.375,0.16666666666666666,0.3409090909090909,1.0,2.0,2.0,3.0,,0.3333333333333333,,,,0.1111111111111111,0.5,1.0,0.2857142857142857,1.0,3.0,,,1.0,,,,,1.0,,0.017241379310344827,,,,,1.0,,True,,
203952,1610612744,Andrew Wiggins,Andrew Wiggins,203952,GSW,60113.0,1002,126,2080,2082,387,435,212.0,4162,79.0,108.0,13.0,20.0,13.0,15.0,43.0,109.0,18.0,54.0,112.0,140.0,271,170.0,69.0,580.0,2186,20.0,34.0,3.0,70.0,16.0,33.0,18.0,98.0,178.0,102.0,18.0,112.0,17.0,24.0,34.0,58.0,28.0,6.0,17.0,6.0,1.0,150.0,21.0,20.0,2.0,48.0,45.0,1.0,94.0,43.0,137.0,12.0,27.0,16.0,11.0,21.0,3.0,14.0,28.0,7.0,49.0,3.0,5.0,29.0,62,2.0,5.0,99.0,,9.0,100.0,14.0,52.0,5.0,17.0,4.0,9.0,19.0,12.0,,96.0,377,3.0,2.0,0.6357142857142857,0.6793893129770993,0.5166051660516605,0.5882352941176471,0.48484848484848486,0.5793650793650794,0.6442307692307693,0.6349206349206349,0.5991735537190083,0.6481481481481481,0.6712328767123288,0.3854875283446712,0.06273062730627306,0.08333333333333333,0.07339449541284404,22.836332476435306,0.42857142857142855,0.02040816326530612,0.041666666666666664,0.08302583025830258,0.04338394793926247,0.10062893081761007,0.04142011834319527,0.09126594700686948,0.042355371900826444,0.05263157894736842,0.04975124378109453,0.018518518518518517,0.03626943005181347,0.05785123966942149,0.04918032786885246,0.06578947368421052,0.16379310344827586,0.10382513661202186,0.09009009009009009,0.05853658536585366,0.631578947368421,0.24489795918367346,0.7314814814814815,0.797979797979798,0.6962025316455697,0.2471655328798186,0.3944954128440367,0.42574257425742573,0.5581395348837209,0.12244897959183673,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.25396825396825395,0.38461538461538464,0.65,0.38461538461538464,0.23809523809523808,0.8666666666666667,0.6303854875283447,0.5128439909297051,0.5273984848484848,0.5012428571428573,0.10855949895615867,0.16828478964401294,0.1206896551724138,0.16896551724137931,7.422878228782287,25.126470588235293,0.1860576923076923,28.0,58.0,3.0,9.0,49.0,13.0,13.0,21.0,77.0,18.0,16.0,30.0,210.0,49.0,2.0,2.0,0.9090909090909091,0.45294117647058824,0.5333333333333333,0.45294117647058824,0.13151927437641722,0.4827586206896552,0.49122807017543857,0.9642857142857143,0.4375,0.4375,0.8775510204081632,0.25,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.6190476190476191,0.4375,3.0,5.0,6.0,9.0,1.0,0.5,0.0058823529411764705,,,0.09615384615384616,0.6,1.0,0.46153846153846156,0.8333333333333334,21.0,,8.0,4.0,4.0,,,,,,,2.0,2.0,,4.0,,0.017241379310344827,True,,
