EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,SecondChanceFg3Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PtsUnassisted3s,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Charge Fouls,Blocked3s,BlockedCorner3,DefensiveGoaltends,BlockedArc3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,on,3SecondViolations
1626147,1610612754,Justin Anderson,Justin Anderson,1626147,IND,4741.0,79,-18,154,156,41.0,48.0,13.0,310,4.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,8.0,1.0,7.0,9.0,3.0,13.0,5.0,28.0,194,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,6.0,8.0,6.0,9.0,8.0,1.0,1.0,6.0,5.0,11.0,3.0,2.0,6.0,27.0,2.0,7.0,2.0,1.0,10.0,2.0,12.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,7.0,3.0,4.0,1.0,6.0,41.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.7777777777777778,1.0,0.5,0.5227272727272727,1.0,0.5,0.5833333333333334,1.5,0.5,0.5909090909090909,0.1111111111111111,0.2,15.384615384615385,1.0,0.16666666666666666,0.09523809523809523,0.04878048780487805,0.20588235294117646,0.16363636363636364,0.027777777777777776,0.1111111111111111,0.0625,0.125,0.125,0.1724137931034483,0.4,0.22727272727272727,0.8,1.0,0.75,0.045454545454545456,1.0,1.0,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,0.22727272727272727,0.4,0.4,1.0,0.36363636363636365,0.125,0.125,1.0,1.0,1.0,0.4,0.5,0.4,0.5,0.2,0.8181818181818182,0.125,0.5452136363636363,0.481,0.61725,0.17391304347826086,0.4,0.10714285714285714,0.21428571428571427,8.11111111111111,25.361538461538462,0.2662337662337662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,8646.0,144,-31,286,283,52.0,53.0,24.0,569,5.0,11.0,1.0,3.0,2.0,2.0,7.0,13.0,1.0,1.0,,3.0,,1.0,3.0,15.0,1.0,13.0,25.0,3.0,18.0,11.0,46.0,330,1.0,3.0,5.0,10.0,3.0,3.0,,2.0,2.0,8.0,20.0,6.0,9.0,15.0,3.0,2.0,3.0,4.0,7.0,2.0,2.0,2.0,18.0,4.0,12.0,10.0,1.0,23.0,8.0,31.0,7.0,3.0,,,,6.0,1.0,10.0,18.0,12.0,17.0,1.0,8.0,1.0,8.0,52.0,1.0,0.7692307692307693,0.8333333333333334,1.0,0.16666666666666666,,0.16666666666666666,0.52,0.3333333333333333,1.0,0.4069767441860465,0.5,0.6,0.45098039215686275,0.5555555555555556,0.6666666666666666,0.4186046511627907,0.08,0.18181818181818182,18.26923076923077,,0.25,0.13333333333333333,0.06666666666666667,0.2553191489361702,0.18032786885245902,0.06201550387596899,,0.125,0.13043478260869565,0.16666666666666666,0.275,0.14285714285714285,0.2558139534883721,0.45454545454545453,0.5555555555555556,0.8,0.3023255813953488,0.5384615384615384,0.5384615384615384,0.023255813953488372,1.0,1.0,,0.06976744186046512,,,,0.3488372093023256,0.2,0.2,1.0,0.6,0.3333333333333333,0.4,1.0,0.2,,0.2,0.6744186046511628,0.2,0.5225593023255813,0.5169833333333334,0.48016000000000003,0.16,0.25,0.21739130434782608,0.17391304347826086,5.139999999999999,25.744444444444444,0.18181818181818182,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,6.0,2.0,1.0,4.0,1.0,14.0,6.0,1.0,7.0,14.0,5.0,1.0,0.5,0.057971014492753624,0.08333333333333333,0.05172413793103448,0.09090909090909091,0.0625,0.08,0.35714285714285715,0.8571428571428571,0.4,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626208,1610612754,Keifer Sykes,Keifer Sykes,1626208,IND,33980.0,566,-69,1143,1128,339.0,314.0,128.0,2271,25.0,37.0,1.0,1.0,8.0,14.0,4.0,25.0,13.0,38.0,11.0,27.0,3.0,7.0,16.0,63.0,20.0,42.0,100.0,27.0,90.0,15.0,180.0,1326,2.0,6.0,,10.0,13.0,33.0,6.0,27.0,5.0,49.0,36.0,48.0,72.0,63.0,16.0,7.0,31.0,31.0,62.0,24.0,7.0,17.0,155.0,3.0,22.0,14.0,1.0,37.0,8.0,45.0,12.0,10.0,18.0,11.0,7.0,33.0,,15.0,51.0,17.0,17.0,1.0,3.0,3.0,49.0,335.0,2.0,0.42857142857142855,0.43902439024390244,0.8888888888888888,0.3,0.2222222222222222,0.3,0.42,0.3333333333333333,0.3939393939393939,0.4342105263157895,0.38461538461538464,0.36666666666666664,0.45153061224489793,0.38461538461538464,0.3888888888888889,0.47368421052631576,0.07,0.10810810810810811,17.793317793317794,0.5454545454545454,0.038461538461538464,0.05128205128205128,0.010869565217391304,0.09777777777777778,0.07228915662650602,0.015151515151515152,,,0.06930693069306931,0.03773584905660377,0.0898876404494382,0.1276595744680851,0.19473684210526315,0.6756756756756757,0.7575757575757576,0.56,0.13157894736842105,0.16,0.16666666666666666,0.2,0.34210526315789475,0.3611111111111111,0.23076923076923078,0.14210526315789473,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.33157894736842103,0.25396825396825395,0.25396825396825395,0.875,0.07692307692307693,1.0,0.23333333333333334,0.5714285714285714,0.11666666666666667,0.42857142857142855,0.3333333333333333,0.6684210526315789,0.25396825396825395,0.5122065789473683,0.48217272727272725,0.508265,0.02072538860103627,0.029411764705882353,0.05555555555555555,0.2722222222222222,9.940999999999997,25.443333333333335,0.29658792650918636,1.0,3.0,2.0,7.0,2.0,11.0,5.0,,2.0,5.0,15.0,14.0,,1.0,,4.0,2.0,,2.0,4.0,2.0,,0.2857142857142857,0.01984126984126984,0.03225806451612903,0.026041666666666668,,0.045454545454545456,,0.5,0.25,0.23076923076923078,0.3333333333333333,1.0,1.0,4.0,3.0,9.0,3.0,3.0,2.0,3.0,2.0,1.0,6.0,3.0,1.0,8.0,0.04,0.05263157894736842,0.3076923076923077,0.25,1.0,0.15,0.01098901098901099,,,,,,,,,,,,,,,,True,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,11191.0,187,-4,372,358,77.0,74.0,43.0,730,24.0,35.0,4.0,6.0,7.0,8.0,8.0,15.0,2.0,6.0,,,,,7.0,10.0,3.0,34.0,56.0,7.0,10.0,31.0,120.0,403,5.0,8.0,,10.0,8.0,9.0,1.0,3.0,5.0,24.0,50.0,18.0,21.0,10.0,7.0,3.0,18.0,12.0,30.0,8.0,4.0,13.0,72.0,7.0,22.0,25.0,4.0,51.0,9.0,60.0,3.0,1.0,15.0,8.0,7.0,19.0,2.0,4.0,8.0,32.0,45.0,3.0,19.0,5.0,24.0,76.0,5.0,0.7352941176470589,0.7575757575757576,1.0,0.7,0.3333333333333333,0.7,0.6071428571428571,0.625,0.8888888888888888,0.6742424242424242,0.625,0.7916666666666666,0.6896551724137931,0.625,0.6666666666666666,0.15151515151515152,0.05357142857142857,0.05714285714285714,25.35885167464115,0.7894736842105263,0.4444444444444444,0.26595744680851063,0.08433734939759036,0.3235294117647059,0.29012345679012347,0.04519774011299435,0.04,,0.24324324324324326,0.2702702702702703,0.35185185185185186,0.21428571428571427,0.5303030303030303,0.6857142857142857,0.7272727272727273,0.8333333333333334,0.22727272727272727,0.5333333333333333,0.5714285714285714,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,,,0.15151515151515152,0.7,0.7,1.0,0.75,0.6666666666666666,0.6666666666666666,0.875,,,0.25,0.6818181818181818,0.7,0.5815984848484848,0.6590714285714286,0.6157750000000001,0.23170731707317074,0.2638888888888889,0.08333333333333333,0.2,4.641071428571428,26.560000000000002,0.20698924731182797,,,,,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,,2.0,,3.0,3.0,,,3.0,2.0,,,0.010638297872340425,0.17647058823529413,,0.038461538461538464,0.3,0.09523809523809523,0.6666666666666666,0.375,,,,,,1.0,,3.0,1.0,,,1.0,3.0,1.0,,,,0.06666666666666667,,,,,0.3333333333333333,,1.0,0.08333333333333333,0.75,,,,,,,,,,,,,True,
1628470,1610612754,Torrey Craig,Torrey Craig,1628470,IND,8913.0,149,3,288,283,52.0,64.0,34.0,571,9.0,12.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,7.0,3.0,10.0,,,3.0,11.0,2.0,11.0,25.0,6.0,21.0,1.0,41.0,303,1.0,3.0,,2.0,3.0,5.0,1.0,2.0,1.0,10.0,14.0,8.0,18.0,10.0,3.0,2.0,2.0,6.0,8.0,3.0,3.0,2.0,22.0,,16.0,8.0,1.0,25.0,3.0,28.0,7.0,3.0,2.0,1.0,1.0,4.0,1.0,8.0,13.0,2.0,1.0,1.0,1.0,,10.0,51.0,,0.6363636363636364,0.7,1.0,0.2857142857142857,0.5,0.3,0.44,0.3333333333333333,0.6,0.43478260869565216,0.25,0.6428571428571429,0.44565217391304346,0.25,0.7142857142857143,0.45652173913043476,0.08,0.08333333333333333,15.479876160990711,0.5,0.14285714285714285,0.09876543209876543,,0.25806451612903225,0.16783216783216784,0.02127659574468085,,,0.03333333333333333,0.11428571428571428,0.2708333333333333,0.21428571428571427,0.2608695652173913,0.75,0.8181818181818182,0.6666666666666666,0.13043478260869565,0.16666666666666666,0.2,0.15217391304347827,0.14285714285714285,0.14285714285714285,,0.21739130434782608,0.3,0.3,1.0,0.2391304347826087,0.2727272727272727,0.2727272727272727,1.0,0.5,0.5,0.2857142857142857,0.5,,,0.2857142857142857,0.717391304347826,0.3,0.5330411111111111,0.4433,0.4955916666666667,0.021739130434782608,0.04,0.04878048780487805,0.24390243902439024,8.14,26.023809523809526,0.18055555555555555,,1.0,,1.0,2.0,,3.0,,4.0,,2.0,,,1.0,,1.0,1.0,,,1.0,,,,0.045454545454545456,,0.06382978723404255,,0.1875,,,1.0,0.25,,,,,1.0,,,,,1.0,,,,,,,0.16666666666666666,,,,,0.5,,,,,1.0,,,,,,,,,,,,True,
1630613,1610612754,Duane Washington Jr.,Duane Washington Jr.,1630613,IND,17968.0,299,-14,616,609,200.0,176.0,62.0,1225,18.0,31.0,2.0,2.0,7.0,12.0,9.0,26.0,7.0,16.0,11.0,21.0,4.0,6.0,11.0,45.0,19.0,34.0,73.0,22.0,66.0,23.0,157.0,707,3.0,4.0,,9.0,14.0,27.0,6.0,25.0,15.0,61.0,26.0,42.0,63.0,45.0,11.0,7.0,26.0,7.0,33.0,6.0,1.0,24.0,73.0,2.0,13.0,10.0,1.0,24.0,2.0,26.0,11.0,6.0,15.0,8.0,7.0,20.0,1.0,8.0,17.0,24.0,28.0,2.0,13.0,2.0,59.0,197.0,1.0,0.38235294117647056,0.3939393939393939,0.9545454545454546,0.3333333333333333,0.24,0.3333333333333333,0.4657534246575342,0.75,0.5185185185185185,0.48201438848920863,0.375,0.4423076923076923,0.5164473684210527,0.375,0.5083333333333333,0.4748201438848921,0.0958904109589041,0.06451612903225806,25.146198830409357,0.75,0.07142857142857142,0.06622516556291391,0.016666666666666666,0.10569105691056911,0.08394160583941605,0.007662835249042145,0.04081632653061224,,0.05555555555555555,0.05084745762711865,0.12371134020618557,0.038461538461538464,0.22302158273381295,0.5806451612903226,0.6206896551724138,0.3888888888888889,0.18705035971223022,0.34615384615384615,0.42857142857142855,0.11510791366906475,0.4375,0.4375,0.5714285714285714,0.1510791366906475,0.5238095238095238,0.5238095238095238,1.0,0.3237410071942446,0.24444444444444444,0.25,0.9090909090909091,0.16666666666666666,1.0,0.23076923076923078,0.5833333333333334,0.11538461538461539,0.6666666666666666,0.36538461538461536,0.697841726618705,0.24444444444444444,0.5185273381294964,0.49390833333333334,0.5245932692307693,0.08666666666666667,0.15476190476190477,0.05732484076433121,0.3885350318471338,7.638356164383564,25.212121212121218,0.3246753246753247,1.0,4.0,1.0,8.0,2.0,1.0,,2.0,5.0,3.0,5.0,7.0,,,,,,,,,,,0.125,,,,,0.10526315789473684,0.02857142857142857,,0.2222222222222222,0.3333333333333333,0.25,1.0,,4.0,2.0,3.0,1.0,2.0,,,2.0,1.0,2.0,,,2.0,0.19230769230769232,,0.3333333333333333,,,0.10526315789473684,,,,0.5,,1.0,0.015151515151515152,0.022222222222222223,,,,,,,,,True,
203200,1610612754,Justin Holiday,Justin Holiday,203200,IND,11719.0,195,-27,385,384,64.0,54.0,45.0,769,4.0,7.0,2.0,2.0,,1.0,1.0,2.0,1.0,4.0,4.0,12.0,2.0,3.0,16.0,37.0,2.0,6.0,13.0,20.0,49.0,8.0,80.0,430,2.0,2.0,4.0,17.0,,2.0,3.0,5.0,3.0,12.0,8.0,4.0,57.0,37.0,16.0,,8.0,5.0,13.0,3.0,2.0,4.0,31.0,4.0,8.0,8.0,1.0,17.0,4.0,21.0,6.0,1.0,8.0,6.0,2.0,10.0,,10.0,17.0,6.0,10.0,,1.0,2.0,9.0,60.0,,0.6666666666666666,1.0,0.95,0.40816326530612246,0.6,0.40816326530612246,0.46153846153846156,1.0,,0.5806451612903226,0.7222222222222222,0.6428571428571429,0.5984848484848485,0.7727272727272727,0.6666666666666666,0.7903225806451613,,,17.63341067285383,0.8,0.1111111111111111,0.08,0.04040404040404041,0.10810810810810811,0.09195402298850575,0.020942408376963352,0.05714285714285714,0.034482758620689655,0.07407407407407407,0.0851063829787234,0.10344827586206896,0.125,0.11290322580645161,0.5714285714285714,0.5714285714285714,0.5,0.03225806451612903,0.5,0.5,0.06451612903225806,0.25,0.25,1.0,0.1935483870967742,0.3333333333333333,0.36363636363636365,1.0,0.5967741935483871,0.43243243243243246,0.43243243243243246,0.9375,0.2222222222222222,1.0,0.14285714285714285,,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.9032258064516129,0.43243243243243246,0.5447879032258064,0.585,0.5245357142857143,0.03125,0.07142857142857142,0.2125,0.15,8.376923076923077,25.493877551020404,0.16623376623376623,3.0,3.0,3.0,7.0,4.0,4.0,,,5.0,2.0,2.0,1.0,,,,5.0,2.0,1.0,2.0,5.0,2.0,,0.42857142857142855,,0.02857142857142857,,,0.07692307692307693,,0.4,1.0,0.3333333333333333,1.0,1.0,,4.0,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,0.4444444444444444,,,0.5,0.02,,,,,1.0,0.02040816326530612,,0.08333333333333333,,,,,,,,True,
1629052,1610612754,Oshae Brissett,Oshae Brissett,1629052,IND,10032.0,167,-50,346,339,130.0,108.0,40.0,685,9.0,20.0,2.0,6.0,1.0,4.0,3.0,9.0,,2.0,1.0,7.0,,2.0,4.0,18.0,6.0,12.0,31.0,5.0,25.0,22.0,61.0,405,2.0,6.0,8.0,15.0,1.0,6.0,,8.0,8.0,10.0,12.0,12.0,15.0,18.0,4.0,5.0,4.0,3.0,7.0,3.0,,2.0,17.0,11.0,8.0,14.0,2.0,24.0,17.0,41.0,4.0,,1.0,1.0,,4.0,1.0,5.0,11.0,18.0,31.0,1.0,13.0,3.0,10.0,128.0,3.0,0.5,0.6,1.0,0.2,,0.2,0.3870967741935484,0.3333333333333333,0.16666666666666666,0.3482142857142857,0.3888888888888889,0.07142857142857142,0.4295774647887324,0.5769230769230769,0.25,0.44642857142857145,0.16129032258064516,0.1,18.987341772151897,0.25,0.25,0.1590909090909091,0.11702127659574468,0.125,0.14473684210526316,0.0963855421686747,0.14285714285714285,0.08333333333333333,0.1282051282051282,0.15625,0.11538461538461539,0.16666666666666666,0.35714285714285715,0.45,0.5,0.5555555555555556,0.16071428571428573,0.3333333333333333,0.5,0.03571428571428571,,,,0.125,0.14285714285714285,0.14285714285714285,1.0,0.32142857142857145,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.25,0.14285714285714285,,0.42857142857142855,0.8035714285714286,0.2222222222222222,0.5514285714285714,0.6045642857142857,0.5141964285714284,0.19117647058823528,0.3023255813953488,0.2459016393442623,0.16393442622950818,3.958064516129032,25.192000000000004,0.37572254335260113,1.0,2.0,1.0,3.0,4.0,,5.0,5.0,4.0,1.0,3.0,1.0,,,,2.0,1.0,,1.0,2.0,,,0.3333333333333333,0.06944444444444445,0.11428571428571428,0.09259259259259259,,0.23529411764705882,0.15151515151515152,,0.3333333333333333,0.2222222222222222,0.5,1.0,,1.0,,,2.0,1.0,,,,,1.0,,,1.0,0.3333333333333333,,0.1111111111111111,,,,,1.0,0.07142857142857142,,,,,,,,,,,,,,True,
1627741,1610612754,Buddy Hield,Buddy Hield,1627741,IND,5459.0,91,-22,182,184,47.0,40.0,15.0,366,5.0,9.0,,,1.0,3.0,3.0,7.0,3.0,6.0,3.0,5.0,1.0,1.0,10.0,13.0,1.0,11.0,22.0,13.0,18.0,2.0,63.0,226,,,,12.0,2.0,4.0,1.0,2.0,1.0,8.0,12.0,10.0,30.0,13.0,10.0,2.0,7.0,4.0,11.0,3.0,1.0,4.0,26.0,,3.0,8.0,,11.0,,11.0,1.0,1.0,4.0,2.0,2.0,4.0,,3.0,5.0,2.0,3.0,,1.0,,8.0,47.0,,0.5454545454545454,0.5454545454545454,0.7692307692307693,0.7222222222222222,0.5,0.7222222222222222,0.5,,0.5,0.7625,1.2,0.5833333333333334,0.7560975609756098,1.2,0.5714285714285714,0.45,0.09090909090909091,0.1111111111111111,22.167487684729068,1.0,,0.1702127659574468,,0.08823529411764706,0.13580246913580246,,,,0.05263157894736842,0.2857142857142857,0.1111111111111111,,0.225,0.5555555555555556,0.625,0.6,0.175,0.42857142857142855,0.5,0.15,0.5,0.5,0.3333333333333333,0.125,0.6,0.6,1.0,0.325,0.7692307692307693,0.7692307692307693,0.7,,,0.5,0.3333333333333333,0.16666666666666666,1.0,0.16666666666666666,0.675,0.7692307692307693,0.5072825000000002,0.49885,0.4712416666666667,0.024390243902439025,0.043478260869565216,0.19047619047619047,0.12698412698412698,8.704545454545455,25.62222222222222,0.25824175824175827,2.0,2.0,4.0,5.0,,2.0,,,,,,,,,,2.0,1.0,,1.0,2.0,1.0,,0.8,,,,,0.21428571428571427,,0.5,0.6666666666666666,0.4,1.0,1.0,2.0,3.0,,9.0,1.0,,,,,,1.0,1.0,,1.0,0.14285714285714285,,0.6,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,True,
1629048,1610612754,Goga Bitadze,Goga Bitadze,1629048,IND,9583.0,160,-4,320,320,101.0,101.0,38.0,640,20.0,25.0,5.0,7.0,7.0,7.0,,6.0,,1.0,,,,,7.0,18.0,7.0,20.0,32.0,7.0,18.0,17.0,78.0,381,5.0,8.0,3.0,13.0,7.0,8.0,3.0,7.0,12.0,35.0,30.0,10.0,21.0,18.0,7.0,2.0,7.0,4.0,11.0,3.0,1.0,4.0,26.0,8.0,10.0,10.0,1.0,21.0,11.0,32.0,3.0,,5.0,3.0,2.0,9.0,1.0,10.0,19.0,24.0,26.0,4.0,12.0,3.0,35.0,101.0,3.0,0.75,0.8823529411764706,1.0,0.3888888888888889,0.42857142857142855,0.3888888888888889,0.625,0.625,0.875,0.61,0.625,0.7666666666666667,0.639344262295082,0.65,0.7608695652173914,0.36,0.0625,,19.337016574585636,0.5555555555555556,0.125,0.13157894736842105,0.10256410256410256,0.14285714285714285,0.136986301369863,0.0763888888888889,0.058823529411764705,0.08,0.07692307692307693,0.13333333333333333,0.14814814814814814,0.125,0.5,0.8,0.8,0.75,0.12,,,0.02,,,,,,,,0.36,0.3888888888888889,0.3888888888888889,1.0,0.875,0.7142857142857143,0.4666666666666667,1.0,,,0.4666666666666667,0.86,0.3888888888888889,0.560536,0.6390857142857144,0.5403133333333333,0.20689655172413793,0.3,0.16666666666666666,0.44871794871794873,3.1281249999999994,26.305555555555557,0.315625,,,,,6.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,,1.0,,8.0,5.0,,3.0,9.0,7.0,,,0.045454545454545456,0.21052631578947367,0.02040816326530612,0.11764705882352941,0.2,0.09523809523809523,0.7777777777777778,,,,,,,3.0,,2.0,,,1.0,1.0,5.0,,,,2.0,0.3333333333333333,,,,,0.42857142857142855,,,,0.4,,,,,,1.0,1.0,1.0,2.0,,,,True,
