EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,LiveBallTurnoverPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChancePointsPct,OffThreePtRebounds,OffRebounds,Rebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceFtPoints,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,BlockedAtRim,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,Clear Path Fouls
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,177.0,3.0,-2.0,8.0,8,8.0,8.0,1.0,16,2.0,2.0,2.0,2.0,2.0,2.0,4.0,8.0,13.0,2.0,2.0,4.0,8.0,4.0,2.0,4.0,2.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.44444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8543,0.8543,0.5,0.5,1.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629681,1610612763,Killian Tillie,Killian Tillie,1629681,MEM,183.0,3.0,-2.0,8.0,9,8.0,9.0,1.0,17,,,,,,,1.0,1.0,13.0,,,1.0,1.0,,1.0,2.0,,1.0,8.0,,,,,,,0.25,0.25,22.22222222222222,,,,,,,1.0,0.4839,0.4839,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629783,1610612763,Shaq Buchanan,Shaq Buchanan,1629783,MEM,177.0,3.0,-2.0,8.0,8,8.0,8.0,1.0,16,,,,,,,,,13.0,,,,,,,,,,8.0,,,,,,,,,22.22222222222222,,,,,,,1.0,0.5481,0.5481,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,25.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630179,1610612763,Tyrell Terry,Tyrell Terry,1630179,MEM,183.0,3.0,-2.0,8.0,9,8.0,9.0,1.0,17,,,,,1.0,1.0,,2.0,13.0,1.0,1.0,,2.0,,,,,2.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0,11.11111111111111,,,,,,,,0.4823,0.4823,,,1.0,15.2,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630214,1610612763,Xavier Tillman,Xavier Tillman,1630214,MEM,177.0,3.0,-2.0,8.0,8,8.0,8.0,1.0,16,,,,,,,,,13.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629751,1610612763,Dakota Mathias,Dakota Mathias,1629751,MEM,6.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630270,1610612763,Xavier Sneed,Xavier Sneed,1630270,MEM,6.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630582,1610612763,Yves Pons,Yves Pons,1630582,MEM,6.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,92967.2,1549.0,255.0,3172.0,3183,867.0,728.0,439.0,6355,40.0,69.0,16.0,25.0,169.0,347.0,54.0,632.0,3432.0,53.0,100.0,26.0,186.0,124.0,73.0,66.0,19.0,180.0,856.0,0.3668639053254438,0.36904761904761907,0.48703170028818443,0.53,0.5235507246376812,0.5095541401273885,0.540587219343696,0.5441176470588235,16.901790558871404,0.125,0.5797101449275363,0.6779661016949152,0.425,0.1592356687898089,0.64,0.4963768115942029,0.49018956442831213,0.47290127388535036,0.03356890459363958,0.05263157894736842,0.29430379746835444,9.245244956772337,0.2733291298865069,160.0,45.0,205.0,57.0,160.0,180.0,324.0,95.0,792.0,66.0,51.0,13.0,6.0,0.3713768115942029,0.2898550724637681,0.28662420382165604,25.29707317073171,30.0,20.0,45.0,13.0,13.0,32.0,0.6666666666666666,26.0,54.0,20.0,29.0,85.0,214.0,2.0,0.6896551724137931,0.6640625,0.6640625,0.09782608695652174,0.48148148148148145,0.48148148148148145,0.13449367088607594,10.0,17.0,176.0,0.01483679525222552,0.010658307210031349,0.015625,False,5.0,5.0,103.0,224.0,17.0,45.0,2.0,11.0,2.0,12.0,63.0,13.0,24.0,16.0,80.0,15.0,35.0,18.0,201.0,39.0,2.0,63.0,16.0,2.0,144.0,97.0,47.0,68.0,17.0,7.0,84.0,73.0,2.0,159.0,4.0,15.0,7.0,15.0,2.0,10.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,5.0,6.0,2.0,2.0,2.0,2.0,0.8375,0.3902439024390244,0.42857142857142855,0.3157894736842105,0.3902439024390244,0.00975609756097561,0.04610951008645533,0.14492753623188406,0.026785714285714284,0.022222222222222223,0.00625,0.023529411764705882,0.08680142687277051,0.00760043431053203,0.12389380530973451,0.10335747202106649,0.0034482758620689655,0.009900990099009901,0.007936507936507936,0.012345679012345678,0.093841642228739,0.06128133704735376,0.1347517730496454,0.11837455830388692,0.15178571428571427,0.014285714285714285,1.0,0.4057971014492754,0.45982142857142855,0.4724770642201835,0.34951456310679613,0.34615384615384615,0.08152173913043478,0.37777777777777777,0.38636363636363635,1.0,0.39375,0.39622641509433965,0.7936507936507936,0.078125,1.0,0.4,0.171875,0.18181818181818182,1.0,0.375,0.5416666666666666,0.6153846153846154,0.07643312101910828,0.16666666666666666,0.35555555555555557,0.39375,0.4797038461538462,,,,,,,,,,,,,,,,,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,53101.0,885.0,206.0,1827.0,1832,374.0,345.0,261.0,3659,85.0,136.0,14.0,22.0,181.0,377.0,90.0,590.0,1982.0,30.0,60.0,19.0,103.0,170.0,109.0,106.0,47.0,101.0,366.0,0.4696132596685083,0.4913294797687861,0.48010610079575594,0.5,0.4752851711026616,0.45652173913043476,0.5176991150442478,0.51,28.894117647058824,0.2585551330798479,0.625,0.68,0.4823529411764706,0.2391304347826087,0.6363636363636364,0.5418250950570342,0.5003028680688334,0.48509044943820223,0.0873440285204991,0.11463414634146342,0.17457627118644067,8.209814323607423,0.2047071702244116,124.0,26.0,149.0,32.0,121.0,65.0,88.0,38.0,199.0,36.0,21.0,4.0,2.0,0.2832699619771863,0.23574144486692014,0.2826086956521739,26.034228187919467,23.0,8.0,50.0,12.0,46.0,105.0,0.46,31.0,73.0,20.0,35.0,54.0,192.0,9.0,0.5714285714285714,0.5444444444444444,0.5638297872340425,0.13878326996197718,0.4246575342465753,0.4305555555555556,0.09152542372881356,10.0,29.0,102.0,0.03067484662576687,0.032329988851727984,0.027450980392156862,False,9.0,16.0,65.0,168.0,9.0,25.0,,,2.0,6.0,37.0,3.0,10.0,6.0,46.0,3.0,10.0,8.0,114.0,24.0,16.0,37.0,26.0,1.0,23.0,18.0,5.0,25.0,2.0,19.0,35.0,37.0,1.0,73.0,9.0,15.0,2.0,27.0,9.0,15.0,4.0,6.0,5.0,4.0,2.0,1.0,16.0,14.0,6.0,8.0,4.0,8.0,4.0,0.8260869565217391,0.3087248322147651,0.3,0.25,0.3150684931506849,0.006711409395973154,0.06896551724137931,0.08088235294117647,0.08333333333333333,,0.008064516129032258,0.023809523809523808,0.07838983050847458,0.03327495621716287,0.09234828496042216,0.0846063454759107,0.032432432432432434,0.03278688524590164,0.037037037037037035,0.04225352112676056,0.0913978494623656,0.07106598984771574,0.06741573033707865,0.10031347962382445,0.05,0.03383458646616541,0.5,0.3193916349809886,0.3869047619047619,0.42207792207792205,0.38461538461538464,0.6129032258064516,0.04752851711026616,0.36,0.36,1.0,0.29838709677419356,0.3008130081300813,0.7837837837837838,0.35555555555555557,0.5625,0.2222222222222222,,,,0.2222222222222222,0.3,1.0,0.06521739130434782,0.3333333333333333,0.23076923076923078,0.30578512396694213,0.5025442857142858,5.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,0.0136986301369863,0.013245033112582781,,,,,,,,,,
