EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,FTDefRebounds,Travels,Technical Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,LongMidRangePctAssisted,3SecondViolations,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,on,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,HeaveMakes,OffensiveGoaltends
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,2771.0,46,-2.0,99,99,76,42.0,15.0,198,3.0,5.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,3.0,5.0,1.0,4.0,4.0,13.0,125,1.0,3.0,4.0,1.0,2.0,2.0,11.0,6.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,3.0,1.0,3.0,2.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,11.0,75,1.0,1.0,1.0,1.0,0.25,0.5,0.25,0.6,0.75,0.5,0.75,0.5909090909090909,0.7857142857142857,0.4444444444444444,0.2,0.2,11.965811965811966,0.07692307692307693,0.034482758620689655,0.2,0.2727272727272727,0.12195121951219512,0.1,0.09090909090909091,0.2,0.3333333333333333,0.4,0.18181818181818182,0.25,0.25,1.0,0.5555555555555556,0.6,0.75,1.0,0.4444444444444444,0.25,0.25,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.5,1.0,0.6175555555555555,0.6527333333333333,0.18181818181818182,0.2857142857142857,0.8461538461538461,1.98,22.975,0.7676767676767676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1627936,1610612741,Alex Caruso,Alex Caruso,1627936,CHI,7733.0,129,,258,265,67,60.0,18.0,523,3.0,5.0,2.0,2.0,2.0,,2.0,,1.0,4.0,8.0,1.0,10.0,3.0,14.0,288,2.0,2.0,2.0,,1.0,3.0,7.0,6.0,3.0,1.0,19.0,7.0,26.0,5.0,3.0,59.0,,2.0,6.0,4.0,10.0,2.0,12.0,,8.0,7.0,1.0,1.0,,5.0,,10.0,12.0,,6.0,,1.0,3.0,2.0,3.0,3.0,3.0,1.0,7.0,66,,0.75,0.75,1.0,0.1,,0.1111111111111111,0.5,1.0,0.3055555555555556,0.6666666666666666,0.3684210526315789,0.875,0.5555555555555556,0.125,0.2,8.571428571428571,0.06557377049180328,0.029411764705882353,0.11538461538461539,,0.08849557522123894,0.01694915254237288,,,,0.07142857142857142,0.10256410256410256,0.15384615384615385,,0.3333333333333333,0.2777777777777778,0.6,0.75,1.0,0.1111111111111111,,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.8333333333333334,0.5610441176470587,0.6408166666666667,0.10526315789473684,0.2222222222222222,0.5,6.525,27.23,0.2596899224806202,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,11.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.8,0.1111111111111111,0.03571428571428571,0.10526315789473684,0.05555555555555555,0.1111111111111111,0.5,0.5,0.4444444444444444,0.125,0.125,1.0,0.5,1.0,0.3333333333333333,0.14285714285714285,0.6584,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,9575.0,160,-27.0,313,309,78,37.0,43.0,622,3.0,6.0,2.0,1.0,1.0,,5.0,,1.0,10.0,25.0,12.0,40.0,5.0,61.0,379,2.0,4.0,9.0,4.0,8.0,3.0,23.0,6.0,36.0,,12.0,7.0,19.0,4.0,4.0,45.0,1.0,,10.0,9.0,19.0,1.0,20.0,1.0,4.0,3.0,2.0,5.0,1.0,10.0,1.0,5.0,15.0,,4.0,,1.0,6.0,1.0,,,,,23.0,78,,0.3,0.3,1.0,0.3,0.5,0.3,0.4,0.4444444444444444,0.4307692307692308,0.5882352941176471,0.4485294117647059,0.6052631578947368,0.6153846153846154,,,21.54696132596685,0.1267605633802817,,0.17543859649122806,0.017543859649122806,0.1484375,0.006493506493506494,,0.025,,0.058823529411764705,0.125,0.29411764705882354,0.023255813953488372,,0.09230769230769231,0.5,0.5,0.3333333333333333,0.07692307692307693,,,,0.2857142857142857,0.058823529411764705,1.0,0.058823529411764705,,0.7076923076923077,0.5028138461538461,0.44781764705882354,0.015151515151515152,0.038461538461538464,0.3770491803278688,9.98,25.685000000000002,0.24920127795527156,1.0,11.0,2.0,8.0,1.0,12.0,35.0,1.0,5.0,8.0,14.0,,35.0,12.0,3.0,5.0,3.0,1.0,5.0,4.0,1.0,,,0.5,0.5714285714285714,0.5714285714285714,0.5,,0.1,0.20833333333333334,0.16923076923076924,0.12307692307692308,0.25,0.25,0.5384615384615384,0.34285714285714286,0.34285714285714286,1.0,0.5,,0.14285714285714285,0.34285714285714286,0.5638166666666667,0.13114754098360656,5.0,2.0,4.0,4.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.4,0.45454545454545453,0.45454545454545453,0.4,0.5714285714285714,0.5,1.0,0.4117647058823529,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1630172,1610612741,Patrick Williams,Patrick Williams,1630172,CHI,25339.0,422,-56.0,854,857,209,145.0,84.0,1711,20.0,29.0,3.0,6.0,6.0,6.0,12.0,,3.0,39.0,73.0,15.0,29.0,30.0,153.0,996,7.0,12.0,21.0,2.0,7.0,15.0,45.0,52.0,42.0,7.0,9.0,6.0,15.0,4.0,,36.0,7.0,10.0,27.0,22.0,52.0,17.0,69.0,1.0,9.0,5.0,2.0,5.0,2.0,16.0,8.0,15.0,28.0,,31.0,3.0,4.0,41.0,18.0,9.0,7.0,9.0,6.0,45.0,206,2.0,0.6666666666666666,0.7027027027027027,0.9333333333333333,0.5172413793103449,0.2857142857142857,0.5172413793103449,0.5342465753424658,0.5714285714285714,0.6029411764705882,0.5357142857142857,0.6386554621848739,0.6111111111111112,0.28431372549019607,0.0958904109589041,0.10344827586206896,14.16579223504722,0.10526315789473684,0.04,0.16875,0.0457516339869281,0.13279132791327913,0.04218362282878412,0.011904761904761904,0.044642857142857144,0.04878048780487805,0.14893617021276595,0.19327731092436976,0.0975609756097561,0.024390243902439025,0.6666666666666666,0.28431372549019607,0.6896551724137931,0.7692307692307693,0.6,0.11764705882352941,0.5,0.5,1.0,0.3333333333333333,0.21428571428571427,1.0,0.10714285714285714,,0.5686274509803921,0.5286823529411765,0.5180678571428572,0.15517241379310345,0.20689655172413793,0.29411764705882354,8.689041095890408,24.62758620689655,0.24473067915690866,2.0,21.0,9.0,23.0,1.0,9.0,17.0,3.0,2.0,9.0,26.0,,17.0,9.0,2.0,8.0,1.0,4.0,11.0,7.0,4.0,,4.0,0.42857142857142855,0.3333333333333333,0.4090909090909091,0.6875,0.05,0.09782608695652174,0.08571428571428572,0.20588235294117646,0.22549019607843138,0.391304347826087,0.42857142857142855,0.16666666666666666,0.5294117647058824,0.5294117647058824,0.8888888888888888,0.6666666666666666,,0.1111111111111111,0.5294117647058824,0.47576666666666667,0.058823529411764705,10.0,,1.0,2.0,4.0,,,1.0,,2.0,3.0,3.0,,0.47619047619047616,0.5263157894736842,0.7,0.1111111111111111,,,0.14285714285714285,0.5,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,0.09523809523809523,0.08695652173913043,0.25,0.05813953488372093,0.7777777777777778,,,,,,,,,True,,,,,,,,,,,,
202696,1610612741,Nikola Vucevic,Nikola Vucevic,202696,CHI,15250.0,254,-38.0,517,516,105,59.0,42.0,1033,17.0,35.0,13.0,2.0,2.0,1.0,5.0,1.0,2.0,42.0,90.0,7.0,27.0,6.0,111.0,578,16.0,4.0,9.0,2.0,5.0,4.0,18.0,54.0,21.0,7.0,18.0,9.0,27.0,8.0,8.0,63.0,1.0,13.0,23.0,28.0,57.0,14.0,71.0,4.0,10.0,10.0,1.0,3.0,1.0,13.0,4.0,14.0,17.0,,14.0,1.0,,8.0,3.0,6.0,5.0,6.0,4.0,18.0,104,,0.6428571428571429,0.7714285714285715,1.0,0.25925925925925924,0.4,0.25925925925925924,0.4666666666666667,0.4444444444444444,0.44871794871794873,0.5,0.4625,0.5625,0.23076923076923078,0.07777777777777778,0.14285714285714285,23.539823008849556,0.21705426356589147,0.08904109589041095,0.23232323232323232,0.009433962264150943,0.2236842105263158,0.05555555555555555,0.046511627906976744,,0.03333333333333333,0.19444444444444445,0.2631578947368421,0.13043478260869565,0.06557377049180328,0.6666666666666666,0.29914529914529914,0.4857142857142857,0.5666666666666667,0.29411764705882354,0.042735042735042736,0.2,0.2,1.0,0.7222222222222222,0.14285714285714285,1.0,0.14285714285714285,0.5,0.5299145299145299,0.5029867521367521,0.48367499999999997,0.025423728813559324,0.03296703296703297,0.16216216216216217,7.222222222222222,25.03333333333333,0.20309477756286268,8.0,39.0,8.0,16.0,1.0,6.0,22.0,9.0,2.0,19.0,30.0,,22.0,6.0,1.0,6.0,4.0,,10.0,5.0,5.0,,2.0,0.5625,0.5,0.5277777777777778,0.7692307692307693,0.10416666666666667,0.13725490196078433,0.3333333333333333,0.3333333333333333,0.13675213675213677,0.5,0.5,0.18803418803418803,0.2727272727272727,0.2727272727272727,1.0,0.6153846153846154,0.125,0.05555555555555555,0.2727272727272727,0.587759375,0.17117117117117117,17.0,,1.0,1.0,3.0,,,,,,2.0,2.0,,0.4358974358974359,0.4594594594594595,0.8235294117647058,0.05555555555555555,,,0.21428571428571427,0.3333333333333333,1.0,,14.0,6.0,,,1.0,,0.05128205128205128,,0.6,0.10909090909090909,1.0,1.0,,,,,,,,True,,,,,,,,,,,,
1628396,1610612741,Tony Bradley,Tony Bradley,1628396,CHI,1033.0,17,-7.0,38,39,29,20.0,9.0,77,2.0,5.0,4.0,2.0,5.0,,,,,4.0,8.0,,,2.0,10.0,49,5.0,4.0,8.0,,,1.0,9.0,4.0,,2.0,1.0,,1.0,,,2.0,1.0,5.0,2.0,,2.0,7.0,9.0,1.0,,,,3.0,1.0,3.0,1.0,3.0,5.0,2.0,3.0,,,4.0,2.0,,,,,9.0,29,,0.5,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,0.25,0.4,25.0,,0.35714285714285715,0.4,0.2,0.13333333333333333,0.3157894736842105,0.3333333333333333,0.25,,,0.6666666666666666,,0.5,,0.625,0.4,0.6666666666666666,,,,,,0.8,0.625,0.4,,,0.625,0.4952,0.4952,0.2,0.2,0.9,4.15,,0.7631578947368421,2.0,2.0,1.0,1.0,,,,2.0,,6.0,4.0,,,,,,1.0,,,,,,,0.4,0.4,0.42857142857142855,,,,,0.25,0.125,1.0,1.0,,,,,0.5,,,,0.55165,0.6,1.0,,,,,,,1.0,,,,,,0.5,0.5,1.0,,,,,,2.0,,4.0,,,,,,,,,0.5714285714285714,1.0,,1.0,0.25,,,,,,True,,,,,,,,,,,,
1628972,1610612741,Troy Brown Jr.,Troy Brown Jr.,1628972,CHI,4728.0,79,7.0,164,163,78,45.0,18.0,327,7.0,10.0,2.0,1.0,4.0,2.0,5.0,1.0,3.0,8.0,13.0,3.0,12.0,2.0,27.0,189,2.0,1.0,5.0,1.0,7.0,1.0,6.0,8.0,9.0,1.0,8.0,2.0,10.0,2.0,1.0,22.0,1.0,1.0,5.0,8.0,13.0,3.0,16.0,,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,,1.0,,,3.0,1.0,1.0,,1.0,,6.0,77,1.0,0.5,0.6666666666666666,1.0,0.25,0.14285714285714285,0.25,0.6153846153846154,0.2,0.5,0.20833333333333334,0.5,0.20833333333333334,0.48,0.07692307692307693,0.1,15.591397849462364,0.18181818181818182,0.023809523809523808,0.16666666666666666,0.05,0.17567567567567569,0.03225806451612903,,0.06666666666666667,,0.4,0.13043478260869565,0.2857142857142857,,,0.4,0.7,0.7777777777777778,0.42857142857142855,0.2,0.4,0.4,1.0,0.5,0.3333333333333333,0.25,0.25,0.3333333333333333,0.88,0.6001700000000001,0.5707583333333334,0.038461538461538464,0.07142857142857142,0.2222222222222222,4.084615384615385,24.591666666666665,0.47560975609756095,2.0,2.0,,1.0,1.0,1.0,7.0,2.0,2.0,7.0,8.0,,7.0,1.0,,6.0,1.0,1.0,1.0,1.0,,,,1.0,0.875,0.875,0.3333333333333333,,0.13636363636363635,0.17647058823529413,0.08,0.04,,,0.28,0.14285714285714285,0.14285714285714285,1.0,1.0,,0.25,0.14285714285714285,0.5983666666666667,0.25925925925925924,1.0,,1.0,,4.0,1.0,,,,,,,0.5,0.5,0.5,1.0,0.25,,,0.3333333333333333,,,,4.0,,,1.0,1.0,,,,,0.07692307692307693,,,1.0,0.2,1.0,1.0,1.0,,,True,,,,,,,,,,,,
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,11520.0,192,-56.0,394,393,96,81.0,37.0,787,18.0,24.0,1.0,5.0,5.0,2.0,6.0,,1.0,27.0,39.0,6.0,16.0,7.0,79.0,467,1.0,7.0,9.0,2.0,4.0,3.0,23.0,30.0,18.0,4.0,17.0,4.0,21.0,3.0,2.0,46.0,2.0,2.0,6.0,9.0,15.0,4.0,19.0,,7.0,4.0,,2.0,1.0,10.0,2.0,7.0,13.0,,7.0,,,9.0,4.0,1.0,1.0,1.0,,22.0,95,1.0,0.5555555555555556,0.5555555555555556,1.0,0.375,0.5,0.375,0.6923076923076923,0.7777777777777778,0.6545454545454545,0.7692307692307693,0.6810344827586207,0.7666666666666667,0.2909090909090909,0.10256410256410256,0.125,15.596330275229356,0.10588235294117647,0.018018018018018018,0.0821917808219178,0.03125,0.0949367088607595,0.022857142857142857,,0.043478260869565216,,,0.08163265306122448,0.08333333333333333,,,0.43636363636363634,0.75,0.8571428571428571,0.5,0.10909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.38461538461538464,1.0,0.07692307692307693,,0.7272727272727273,0.5961772727272728,0.5866923076923078,0.07142857142857142,0.1,0.2911392405063291,6.053846153846154,24.23125,0.2436548223350254,,7.0,5.0,8.0,1.0,4.0,10.0,,2.0,3.0,24.0,,10.0,4.0,1.0,8.0,7.0,3.0,8.0,4.0,4.0,,3.0,,0.5,0.5,0.8,0.02631578947368421,0.09375,0.21428571428571427,0.12727272727272726,0.14545454545454545,0.625,0.625,0.18181818181818182,0.4,0.4,1.0,,,0.3333333333333333,0.4,0.6254,0.0379746835443038,4.0,,1.0,2.0,3.0,1.0,,,,,2.0,1.0,0.5,0.5714285714285714,0.6666666666666666,0.75,0.3333333333333333,,,0.23076923076923078,0.6666666666666666,,,,,1.0,,,1.0,0.14285714285714285,,,0.02857142857142857,0.6,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,,
1630792,1610612741,Malcolm Hill,Malcolm Hill,1630792,CHI,464.0,8,-16.0,14,17,10,7.0,4.0,31,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,5.0,0.6666666666666666,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1629076,1610612741,Tyler Cook,Tyler Cook,1629076,CHI,218.0,4,4.0,7,6,1,,,13,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,3.0,6,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,1.0,,,1.0,1.0,,,,,,1,,1.0,1.0,,,,,0.5,,0.5,,0.75,,,,,28.57142857142857,0.3333333333333333,,,,0.2,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,0.48365,,0.5,0.5,,3.9,,0.14285714285714285,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
