EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceFG2M,SecondChanceFG2A,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceFg2Pct,AtRimPctBlocked,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,SelfOReb,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Charge Fouls,OffFTReboundPct,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,on,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,HeaveMakes,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3
1626169,1610612747,Stanley Johnson,Stanley Johnson,1626169,LAL,4260.0,71,-41,143,143,63,46,8.0,286,4.0,8.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,7.0,12.0,6.0,5.0,19.0,179,4.0,5.0,2.0,8.0,6.0,8.0,5.0,3.0,3.0,6.0,1.0,2.0,3.0,15.0,1.0,1.0,2.0,6.0,8.0,2.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,9.0,1.0,5.0,6.0,3.0,1.0,1.0,1.0,8.0,63,1.0,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.8,0.3888888888888889,0.5714285714285714,0.4523809523809524,0.5714285714285714,0.3333333333333333,15.789473684210526,0.6666666666666666,0.13953488372093023,0.03571428571428571,0.06060606060606061,0.02564102564102564,0.10526315789473684,0.029850746268656716,0.09090909090909091,0.1111111111111111,0.1111111111111111,0.17647058823529413,0.125,0.07407407407407407,0.4444444444444444,0.5,0.5,0.25,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.05555555555555555,1.0,1.0,1.0,0.05555555555555555,0.2777777777777778,0.5714285714285714,0.75,0.2857142857142857,0.7777777777777778,0.5139777777777778,0.5455214285714285,0.14285714285714285,0.2,0.42105263157894735,4.050000000000001,25.849999999999998,0.4405594405594406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628370,1610612747,Malik Monk,Malik Monk,1628370,LAL,9294.0,155,7,339,337,82,74,38.0,676,8.0,12.0,2.0,3.0,6.0,9.0,2.0,5.0,2.0,32.0,6.0,16.0,26.0,34.0,3.0,68.0,365,6.0,7.0,7.0,15.0,12.0,20.0,32.0,10.0,7.0,17.0,2.0,5.0,6.0,41.0,1.0,1.0,12.0,3.0,15.0,2.0,17.0,1.0,1.0,,4.0,2.0,1.0,2.0,,5.0,,5.0,6.0,,6.0,6.0,3.0,,,,15.0,82,,0.375,0.375,0.6153846153846154,0.8571428571428571,0.5416666666666666,0.5357142857142857,0.5396825396825397,0.5357142857142857,0.5666666666666667,17.61658031088083,0.8,0.041666666666666664,0.011494252873563218,0.1643835616438356,0.013157894736842105,0.10344827586206896,0.012269938650306749,0.029411764705882353,,0.058823529411764705,0.037037037037037035,,0.14754098360655737,0.2,0.6666666666666666,0.6666666666666666,0.625,0.15,0.6666666666666666,0.75,0.16666666666666666,0.08333333333333333,0.4,0.4,,0.03333333333333333,0.5333333333333333,0.21428571428571427,0.6666666666666666,0.42857142857142855,0.7666666666666667,0.5224633333333334,0.49948571428571437,0.047619047619047616,0.10344827586206896,0.22058823529411764,6.761538461538461,26.658823529411766,0.24188790560471976,1.0,11.0,1.0,6.0,1.0,11.0,1.0,6.0,1.0,4.0,1.0,27.0,6.0,11.0,1.0,3.0,1.0,1.0,1.0,0.8181818181818182,0.3235294117647059,0.16666666666666666,0.14285714285714285,0.3235294117647059,0.25,0.2857142857142857,0.038461538461538464,0.1111111111111111,0.015384615384615385,0.25,0.34375,0.34375,0.8181818181818182,1.0,0.16666666666666666,1.0,0.07142857142857142,0.16666666666666666,0.34375,0.48835,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629659,1610612747,Talen Horton-Tucker,Talen Horton-Tucker,1629659,LAL,5686.0,95,-13,193,191,76,51,24.0,384,15.0,17.0,2.0,4.0,3.0,8.0,2.0,4.0,1.0,17.0,8.0,20.0,29.0,18.0,7.0,56.0,211,4.0,10.0,8.0,14.0,8.0,32.0,17.0,2.0,3.0,5.0,3.0,,2.0,13.0,2.0,,3.0,4.0,9.0,2.0,11.0,4.0,3.0,1.0,6.0,4.0,3.0,2.0,,9.0,2.0,1.0,2.0,,6.0,8.0,4.0,,,,14.0,76,,0.2,0.2,0.6896551724137931,0.4,0.5212765957446809,0.3888888888888889,0.5490196078431373,0.3888888888888889,0.3829787234042553,27.777777777777775,0.6666666666666666,0.09090909090909091,,0.061224489795918366,0.04,0.07526881720430108,0.021052631578947368,,0.125,0.05,0.125,0.125,0.07142857142857142,0.3617021276595745,0.8823529411764706,0.9375,0.2,0.1702127659574468,0.375,0.375,0.3333333333333333,0.0851063829787234,0.5,0.5,,0.02127659574468085,0.3617021276595745,0.2222222222222222,0.5,0.4444444444444444,0.7446808510638298,0.5058436170212766,0.4706916666666667,0.0784313725490196,0.12121212121212122,0.25,5.841379310344828,26.85,0.39378238341968913,,2.0,,1.0,2.0,3.0,,1.0,1.0,3.0,2.0,3.0,6.0,2.0,1.0,,,,1.0,0.3333333333333333,0.16666666666666666,,0.25,0.16666666666666666,0.5,0.5,0.034482758620689655,,0.023809523809523808,,0.11764705882352941,0.11764705882352941,,0.5,,,,0.25,0.11764705882352941,0.8493,0.05357142857142857,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.058823529411764705,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,8082.0,135,-37,273,282,98,89,20.0,555,10.0,13.0,5.0,7.0,3.0,5.0,,,2.0,16.0,6.0,13.0,18.0,18.0,8.0,49.0,323,7.0,10.0,8.0,22.0,10.0,16.0,15.0,3.0,5.0,8.0,3.0,2.0,3.0,21.0,1.0,2.0,9.0,6.0,15.0,3.0,18.0,5.0,4.0,1.0,5.0,4.0,1.0,1.0,1.0,6.0,2.0,4.0,9.0,1.0,11.0,10.0,4.0,2.0,,2.0,22.0,98,3.0,0.38461538461538464,0.45454545454545453,0.7222222222222222,0.7,0.5694444444444444,0.4722222222222222,0.6153846153846154,0.55,0.5,15.100671140939598,0.8333333333333334,0.08823529411764706,0.03225806451612903,0.15517241379310345,0.01694915254237288,0.11904761904761904,0.024793388429752067,0.038461538461538464,,0.07142857142857142,0.125,0.0625,0.12244897959183673,0.3611111111111111,0.7692307692307693,0.9090909090909091,0.3,0.1388888888888889,0.6,0.6,0.6666666666666666,,,,,0.05555555555555555,0.4444444444444444,0.3888888888888889,0.7142857142857143,0.3333333333333333,0.8611111111111112,0.5280157142857143,0.50805,0.10810810810810811,0.21052631578947367,0.4489795918367347,3.5999999999999996,27.50555555555556,0.358974358974359,2.0,5.0,,,1.0,5.0,,1.0,,8.0,1.0,15.0,,5.0,2.0,,,,,1.0,0.2777777777777778,,0.125,0.29411764705882354,0.8,0.8,0.1111111111111111,,0.02040816326530612,0.3333333333333333,0.3125,0.3125,1.0,,,,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.5618333333333333,0.16326530612244897,3.0,3.0,,4.0,4.0,,,,1.0,0.15384615384615385,,,,,0.6,1.0,1.0,5.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,0.058823529411764705,0.06666666666666667,0.5,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203145,1610612747,Kent Bazemore,Kent Bazemore,203145,LAL,32674.0,545,-119,1145,1152,299,241,112.0,2297,9.0,26.0,2.0,2.0,4.0,17.0,3.0,16.0,44.0,36.0,11.0,16.0,59.0,80.0,13.0,132.0,1288,4.0,12.0,19.0,39.0,26.0,6.0,34.0,20.0,14.0,34.0,12.0,2.0,17.0,82.0,4.0,9.0,23.0,27.0,56.0,13.0,69.0,25.0,11.0,14.0,16.0,13.0,5.0,3.0,1.0,21.0,4.0,37.0,70.0,2.0,24.0,17.0,7.0,9.0,2.0,9.0,39.0,298,5.0,0.8125,0.8125,0.2711864406779661,0.3333333333333333,0.42805755395683454,0.5161290322580645,0.4489795918367347,0.5571428571428572,0.5755395683453237,13.043478260869565,0.7619047619047619,0.1,0.02875399361022364,0.0888030888030888,0.015810276679841896,0.0945179584120983,0.022968197879858657,0.015748031496062992,,0.1440677966101695,0.05825242718446602,0.08163265306122448,0.1,0.18705035971223022,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.1223021582733813,0.23529411764705882,0.23529411764705882,0.75,0.11510791366906475,0.1875,0.1875,0.6666666666666666,0.31654676258992803,0.2589928057553957,0.06451612903225806,1.0,0.3548387096774194,0.762589928057554,0.5341790441176472,0.4865216666666666,0.04827586206896552,0.1076923076923077,0.29545454545454547,8.106779661016946,25.39250000000001,0.2611353711790393,8.0,12.0,,1.0,5.0,29.0,1.0,3.0,3.0,6.0,8.0,81.0,6.0,12.0,,1.0,2.0,2.0,5.0,0.9310344827586207,0.3625,0.3333333333333333,0.42105263157894735,0.3717948717948718,0.15,0.25,,,0.020512820512820513,0.04081632653061224,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.1,,,0.25806451612903225,0.45454545454545453,0.35294117647058826,0.5047928571428572,0.045454545454545456,,4.0,17.0,,7.0,6.0,1.0,,,,0.17647058823529413,0.38636363636363635,0.38636363636363635,1.0,0.4,,2.0,7.0,,2.0,2.0,1.0,1.0,,2.0,7.0,2.0,2.0,0.04040404040404041,0.02197802197802198,0.2222222222222222,,0.2,1.0,3.0,1.0,1.0,4.0,0.034482758620689655,0.5,1.0,0.375,,,,,,,,,,,True,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,12340.0,206,-56,432,437,77,63,42.0,869,31.0,43.0,6.0,8.0,3.0,14.0,7.0,17.0,3.0,47.0,12.0,41.0,74.0,50.0,20.0,147.0,503,8.0,14.0,12.0,37.0,28.0,54.0,47.0,16.0,12.0,28.0,4.0,8.0,13.0,68.0,,2.0,17.0,14.0,35.0,2.0,37.0,12.0,8.0,4.0,15.0,11.0,6.0,4.0,,21.0,3.0,5.0,12.0,1.0,30.0,26.0,9.0,6.0,2.0,6.0,37.0,76,2.0,0.34146341463414637,0.35,0.5540540540540541,0.5714285714285714,0.5120967741935484,0.5961538461538461,0.5370370370370371,0.6166666666666667,0.4032258064516129,32.5,0.7142857142857143,0.14285714285714285,0.017241379310344827,0.17708333333333334,,0.15979381443298968,0.009615384615384616,0.043478260869565216,,0.16666666666666666,0.11764705882352941,0.125,0.17105263157894737,0.3467741935483871,0.7209302325581395,0.775,0.3870967741935484,0.11290322580645161,0.21428571428571427,0.25,0.3333333333333333,0.13709677419354838,0.4117647058823529,0.4117647058823529,0.14285714285714285,0.024193548387096774,0.3790322580645161,0.3076923076923077,0.75,0.46153846153846156,0.75,0.5424670731707317,0.5265076923076923,0.07518796992481203,0.10975609756097561,0.25170068027210885,6.4837837837837835,26.550000000000008,0.17824074074074073,,15.0,1.0,2.0,5.0,15.0,1.0,3.0,3.0,12.0,5.0,21.0,24.0,15.0,5.0,2.0,1.0,1.0,1.0,0.4666666666666667,0.3,0.3333333333333333,0.4166666666666667,0.3,0.75,0.75,0.06756756756756757,0.14285714285714285,,0.2,0.3191489361702128,0.3191489361702128,0.4666666666666667,0.3333333333333333,0.5,1.0,,0.4166666666666667,0.3191489361702128,0.7014625,0.08163265306122448,3.0,3.0,,3.0,3.0,4.0,3.0,,1.0,0.06976744186046512,0.36363636363636365,,,,0.5,1.0,1.0,6.0,2.0,,1.0,4.0,1.0,2.0,2.0,4.0,4.0,2.0,,0.015873015873015872,0.6666666666666666,0.3333333333333333,0.16666666666666666,,,1.0,2.0,,,,,,1.0,0.0196078431372549,,,,,,,,,True,,,,,,,,,,,
201566,1610612747,Russell Westbrook,Russell Westbrook,201566,LAL,18258.0,304,-114,648,657,128,116,67.0,1305,37.0,62.0,10.0,13.0,6.0,24.0,8.0,28.0,6.0,25.0,4.0,51.0,114.0,31.0,32.0,164.0,765,10.0,20.0,6.0,38.0,26.0,76.0,25.0,42.0,19.0,61.0,15.0,4.0,29.0,141.0,2.0,10.0,25.0,14.0,46.0,14.0,60.0,9.0,7.0,2.0,27.0,22.0,12.0,5.0,,39.0,9.0,7.0,21.0,2.0,39.0,44.0,21.0,2.0,1.0,2.0,38.0,127,,0.2549019607843137,0.26,0.4473684210526316,0.5,0.45517241379310347,0.5,0.5,0.5428571428571428,0.21379310344827587,27.248322147651006,0.6923076923076923,0.09271523178807947,0.04975124378109453,0.16556291390728478,0.015503875968992248,0.1291390728476821,0.03636363636363636,0.047619047619047616,,0.06557377049180328,0.07936507936507936,0.18518518518518517,0.15126050420168066,0.42758620689655175,0.5967741935483871,0.6727272727272727,0.2972972972972973,0.16551724137931034,0.25,0.3,,0.19310344827586207,0.2857142857142857,0.2857142857142857,0.25,0.041379310344827586,0.1724137931034483,0.5,0.7692307692307693,0.15384615384615385,0.6413793103448275,0.5243751724137931,0.5284980769230768,0.13125,0.16279069767441862,0.23170731707317074,7.322807017543858,25.26451612903226,0.19753086419753085,2.0,7.0,,3.0,1.0,10.0,,3.0,1.0,13.0,2.0,18.0,12.0,7.0,11.0,6.0,7.0,9.0,1.0,0.6,0.3225806451612903,,0.3333333333333333,0.3225806451612903,0.3333333333333333,0.34210526315789475,0.09649122807017543,0.16666666666666666,0.021505376344086023,0.21875,0.28,0.28,0.5714285714285714,0.16666666666666666,,,0.07692307692307693,0.25,0.28,0.5993266666666666,0.07926829268292683,5.0,12.0,3.0,6.0,15.0,7.0,1.0,1.0,0.4,0.11290322580645161,0.3684210526315789,0.5,0.5,0.6666666666666666,0.6666666666666666,0.4166666666666667,,12.0,2.0,,1.0,1.0,6.0,,4.0,1.0,1.0,3.0,0.05555555555555555,0.0136986301369863,0.5,0.6,,,1.0,4.0,,,0.047619047619047616,,,0.5,,,2.0,1.0,0.09523809523809523,,,,,,True,,,,,,,,,,,
202340,1610612747,Avery Bradley,Avery Bradley,202340,LAL,10096.0,168,-54,353,354,82,98,40.0,707,3.0,10.0,1.0,1.0,4.0,6.0,4.0,9.0,12.0,13.0,5.0,11.0,25.0,25.0,,43.0,381,2.0,3.0,6.0,13.0,12.0,10.0,13.0,6.0,,6.0,,,4.0,12.0,1.0,2.0,10.0,4.0,15.0,3.0,18.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,,5.0,1.0,1.0,11.0,,1.0,,,,,,13.0,82,2.0,0.5454545454545454,0.6666666666666666,0.44,0.6666666666666666,0.43,0.7222222222222222,0.43,0.7222222222222222,0.5,13.546798029556651,0.4,0.05333333333333334,0.01680672268907563,0.12195121951219512,0.013513513513513514,0.08917197452229299,0.015544041450777202,0.03773584905660377,,0.0967741935483871,0.03125,,0.140625,0.2,0.3,0.375,0.3333333333333333,0.12,0.6666666666666666,0.6666666666666666,0.5,0.18,0.4444444444444444,0.4444444444444444,0.75,0.24,0.26,0.1111111111111111,1.0,0.5555555555555556,0.7,0.5246679999999999,0.5049277777777778,,,0.3023255813953488,9.448,24.616,0.23229461756373937,1.0,4.0,2.0,2.0,2.0,7.0,2.0,3.0,,10.0,3.0,21.0,,4.0,2.0,,2.0,2.0,1.0,1.0,0.28,0.6666666666666666,0.5,0.28,0.7142857142857143,0.7142857142857143,0.08,,0.02,0.05555555555555555,0.3076923076923077,0.3076923076923077,1.0,0.2857142857142857,1.0,1.0,0.1111111111111111,0.4,0.3076923076923077,0.5653250000000001,0.23255813953488372,2.0,4.0,3.0,2.0,4.0,1.0,,,0.5,0.2,0.07142857142857142,0.25,0.25,1.0,0.5714285714285714,0.5,1.0,,4.0,,,,,,,,,,,,,,0.14285714285714285,,1.0,,1.0,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
2546,1610612747,Carmelo Anthony,Carmelo Anthony,2546,LAL,11179.0,186,-26,390,392,111,94,32.0,782,9.0,14.0,3.0,4.0,6.0,16.0,6.0,15.0,8.0,32.0,11.0,21.0,45.0,40.0,16.0,118.0,460,5.0,12.0,12.0,37.0,20.0,22.0,32.0,6.0,4.0,10.0,3.0,1.0,5.0,24.0,2.0,2.0,16.0,9.0,27.0,4.0,31.0,8.0,4.0,4.0,2.0,2.0,9.0,,1.0,11.0,3.0,7.0,16.0,,13.0,16.0,3.0,5.0,3.0,5.0,35.0,110,,0.47619047619047616,0.5,0.4666666666666667,0.4166666666666667,0.6,0.5208333333333334,0.6304347826086957,0.6166666666666667,0.47058823529411764,23.569794050343248,0.18181818181818182,0.1111111111111111,0.019801980198019802,0.1553398058252427,0.027777777777777776,0.1358695652173913,0.023121387283236993,0.024390243902439025,,0.14285714285714285,0.11538461538461539,0.05,0.13580246913580246,0.16470588235294117,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.18823529411764706,0.375,0.375,0.16666666666666666,0.17647058823529413,0.4,0.4,0.5,0.09411764705882353,0.3764705882352941,0.16666666666666666,0.75,0.4583333333333333,0.6352941176470588,0.49474176470588216,0.48225416666666665,0.03409090909090909,0.0625,0.3135593220338983,10.151111111111113,25.44,0.2846153846153846,1.0,15.0,,1.0,5.0,20.0,,1.0,2.0,6.0,5.0,54.0,6.0,15.0,1.0,,1.0,2.0,,0.9,0.5,,0.4166666666666667,0.5,0.4,0.5,0.022222222222222223,,0.03508771929824561,0.22727272727272727,0.46875,0.46875,0.8666666666666667,0.2,,,0.041666666666666664,0.45454545454545453,0.46875,0.4918166666666666,0.05084745762711865,1.0,2.0,5.0,2.0,4.0,2.0,,,0.5,0.07142857142857142,0.18181818181818182,0.625,0.625,1.0,0.4,0.5,,12.0,2.0,,,,,2.0,4.0,2.0,2.0,3.0,0.03225806451612903,,0.4,,,,,,6.0,1.0,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,
201571,1610612747,D.J. Augustin,D.J. Augustin,201571,LAL,2703.0,45,-13,91,88,33,11,8.0,179,1.0,2.0,,1.0,,1.0,,,1.0,7.0,2.0,1.0,3.0,8.0,,5.0,113,,2.0,2.0,,,2.0,7.0,4.0,5.0,9.0,5.0,,1.0,23.0,1.0,,1.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,,,,,,,,1.0,1.0,,2.0,,,,,,,33,,,,0.3333333333333333,,0.22727272727272727,,0.22727272727272727,,0.7272727272727273,10.784313725490195,,0.08695652173913043,,0.07142857142857142,0.038461538461538464,0.08108108108108109,0.023809523809523808,,0.14285714285714285,,0.1111111111111111,0.2,0.07692307692307693,0.18181818181818182,0.5,1.0,,0.09090909090909091,,,,,,,,0.09090909090909091,0.6363636363636364,0.25,,0.5,0.9090909090909091,0.526259090909091,0.42451250000000007,,,,3.5333333333333337,26.312499999999996,0.3626373626373626,,1.0,,,,1.0,,,,,,3.0,,1.0,1.0,2.0,1.0,,,1.0,0.125,,,0.125,,,0.3333333333333333,,,,0.14285714285714285,0.14285714285714285,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
