EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,SecondChanceCorner3FGA,FG3A,OpponentPoints,SecondChanceFG3A,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Corner3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,LongMidRangePctBlocked,on,Clear Path Fouls
1627782,1610612752,Wayne Selden,Wayne Selden,1627782,NYK,543.0,9,-7.0,17,17,7.0,5.0,2.0,34,1.0,1.0,1.0,23,1.0,1.0,7.0,1.0,5.0,1.0,1.0,1.0,0.61395,22.9,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,77738.0,1296,-98.0,2590,2572,569.0,481.0,359.0,5162,,,,2994,,132.0,566.0,,10.796401199600133,,,0.9574468085106383,0.659996595744681,,0.21969111969111968,177.0,225.0,87.0,111.0,23.0,33.0,5.0,10.0,182.0,235.0,53.0,417.0,90.0,116.0,27.0,207.0,24.0,37.0,13.0,61.0,176.0,188.0,162.0,18.0,15.0,17.0,32.0,12.0,5.0,13.0,1.0,1.0,81.0,63.0,136.0,5.0,98.0,119.0,6.0,223.0,204.0,427.0,8.0,40.0,34.0,6.0,23.0,1.0,8.0,15.0,1.0,15.0,1.0,38.0,13.0,7.0,84.0,5.0,9.0,93.0,1.0,13.0,1.0,117.0,15.0,59.0,7.0,92.0,6.0,5.0,53.0,1.0,5.0,34.0,98.0,56.0,7.0,2.0,3.0,61.0,7.0,6.0,0.4835164835164835,0.8712871287128713,0.774468085106383,0.7758620689655172,0.6486486486486487,0.774468085106383,0.7758620689655172,0.6486486486486487,0.7290209790209791,0.7340425531914894,0.5865384615384616,0.07659574468085106,0.06666666666666667,0.3,0.6052631578947368,0.11764705882352941,0.05434782608695652,0.19412724306688417,0.19540229885057472,0.1568,0.10063897763578275,0.1752827140549273,0.15052950075642965,0.19767441860465115,0.23214285714285715,0.12658227848101267,0.09054325955734406,0.13953488372093023,0.18025751072961374,0.21982758620689655,0.17567567567567569,0.15565031982942432,0.16025641025641027,0.22857142857142856,0.5714285714285714,0.9574468085106383,0.7866666666666666,0.8428571428571429,0.4858757062146893,0.0425531914893617,0.5,0.7142857142857143,0.4,0.9568965517241379,0.7837837837837838,0.034482758620689655,0.8918918918918919,0.696969696969697,0.6116351648351648,0.6009513513513514,0.2114695340501792,0.2114695340501792,0.49640287769784175,0.14628297362110312,1.1702127659574468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,74519.0,1242,50.0,2499,2481,675.0,591.0,333.0,4980,45.0,6.0,199.0,2776,18.0,110.0,663.0,0.5437158469945356,16.07638888888889,0.12295081967213115,0.20689655172413793,0.6994535519125683,0.5131209016393443,25.18693467336683,0.27010804321728693,24.0,57.0,4.0,5.0,5.0,14.0,27.0,79.0,60.0,167.0,96.0,435.0,5.0,11.0,12.0,40.0,8.0,38.0,39.0,103.0,40.0,80.0,6.0,11.0,72.0,55.0,127.0,44.0,11.0,51.0,14.0,7.0,309.0,10.0,13.0,1.0,120.0,62.0,8.0,190.0,24.0,214.0,6.0,40.0,31.0,9.0,32.0,5.0,24.0,17.0,3.0,8.0,3.0,49.0,5.0,11.0,57.0,5.0,4.0,114.0,,5.0,10.0,119.0,10.0,38.0,14.0,10.0,1.0,1.0,5.0,,,5.0,11.0,7.0,,,,98.0,9.0,11.0,0.3333333333333333,0.3508771929824561,0.3592814371257485,0.45454545454545453,0.21052631578947367,0.46311475409836067,0.4827586206896552,0.3595505617977528,0.5193236714975845,0.5428571428571428,0.4590909090909091,0.0658682634730539,0.14035087719298245,0.0379746835443038,0.6530612244897959,0.11594202898550725,0.012987012987012988,0.10973451327433628,0.01911764705882353,0.20168067226890757,0.017035775127768313,0.15689655172413794,0.018153117600631413,0.019157088122605363,0.02112676056338028,0.014814814814814815,0.017738359201773836,0.014705882352941176,0.11904761904761904,0.09859154929577464,0.11267605633802817,0.1860986547085202,0.2483221476510067,0.027649769585253458,0.6363636363636364,0.1557377049180328,0.42105263157894735,0.4897959183673469,0.4166666666666667,0.21584699453551912,0.34177215189873417,0.35526315789473684,0.2222222222222222,0.1724137931034483,0.8,,0.15730337078651685,0.35714285714285715,0.5243119047619047,0.4871134831460674,0.115,0.19487179487179487,0.09195402298850575,0.2367816091954023,8.377844311377244,9.0,31.0,13.0,2.0,1.0,10.0,60.0,154.0,4.0,12.0,15.0,41.0,73.0,6.0,16.0,51.0,177.0,42.0,154.0,60.0,1.0,2.0,5.0,8.0,0.8082191780821918,0.36683417085427134,0.3333333333333333,0.3137254901960784,0.36683417085427134,0.08469945355191257,0.2903225806451613,0.2903225806451613,0.4444444444444444,0.28888888888888886,0.28888888888888886,1.0,0.4207650273224044,0.38961038961038963,0.38961038961038963,0.7666666666666667,0.3333333333333333,1.0,0.41379310344827586,0.3333333333333333,1.0,0.11235955056179775,0.1,0.4606741573033708,0.36585365853658536,0.38961038961038963,0.03902439024390244,,,,,,,,,True,
203095,1610612752,Evan Fournier,Evan Fournier,203095,NYK,141493.0,2358,-93.0,4747,4717,1300.0,1187.0,592.0,9464,178.0,17.0,619.0,5391,45.0,180.0,1284.0,0.6414507772020726,20.52796750969171,0.1844559585492228,0.22077922077922077,0.7481865284974093,0.5262072320499479,25.137802907915997,0.2738571729513377,57.0,103.0,10.0,15.0,15.0,24.0,62.0,148.0,161.0,346.0,80.0,1125.0,16.0,32.0,5.0,79.0,39.0,81.0,32.0,284.0,154.0,168.0,8.0,28.0,99.0,72.0,171.0,54.0,18.0,71.0,18.0,10.0,414.0,13.0,20.0,1.0,107.0,66.0,3.0,176.0,34.0,210.0,8.0,79.0,49.0,30.0,70.0,9.0,46.0,35.0,9.0,24.0,5.0,105.0,6.0,25.0,75.0,5.0,4.0,98.0,1.0,1.0,8.0,113.0,13.0,42.0,7.0,20.0,,,12.0,,1.0,7.0,20.0,10.0,,,,284.0,19.0,7.0,0.4782608695652174,0.49044585987261147,0.4653179190751445,0.5,0.48148148148148145,0.5414507772020726,0.4805194805194805,0.5384615384615384,0.5561072492552135,0.49375,0.5573122529644269,0.08092485549132948,0.10679611650485436,0.11486486486486487,0.6666666666666666,0.025423728813559324,0.0072992700729927005,0.05956678700361011,0.016286644951140065,0.09419014084507042,0.01138353765323993,0.07709447415329768,0.013924050632911392,0.010869565217391304,0.024390243902439025,0.010869565217391304,0.009060022650056626,0.019305019305019305,0.057777777777777775,0.05970149253731343,0.0625,0.09176470588235294,0.10139860139860139,0.015355086372360844,0.5,0.10673575129533679,0.5533980582524272,0.6195652173913043,0.42105263157894735,0.1533678756476684,0.4189189189189189,0.4732824427480916,0.5161290322580645,0.19480519480519481,0.6666666666666666,0.4,0.10256410256410256,0.625,0.5351234042553192,0.5206482683982685,0.049,0.112,0.07022222222222223,0.25244444444444447,9.591040462427744,42.0,95.0,78.0,7.0,20.0,53.0,163.0,441.0,7.0,28.0,38.0,100.0,241.0,14.0,58.0,153.0,636.0,87.0,438.0,163.0,6.0,1.0,9.0,7.0,0.8796680497925311,0.3893376413570275,0.3111111111111111,0.3790849673202614,0.3912337662337662,0.09844559585492228,0.4421052631578947,0.4421052631578947,0.5,0.43820224719101125,0.4406779661016949,0.9487179487179487,0.45699481865284974,0.36961451247165533,0.3712984054669704,0.8466257668711656,0.4117647058823529,1.0,0.36363636363636365,0.25,1.0,0.2264957264957265,0.37735849056603776,0.42735042735042733,0.38,0.3721461187214612,0.0112,3.0,3.0,1.0,0.004846526655896607,0.0056179775280898875,0.0045351473922902496,,,True,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,119143.0,1986,-76.0,4003,3973,1079.0,979.0,505.0,7976,39.0,1.0,306.0,4536,29.0,152.0,1063.0,0.3081570996978852,28.44959545156353,0.03927492447129909,0.0078125,0.5861027190332326,0.5137155589123866,25.391503267973864,0.2695478391206595,166.0,276.0,38.0,66.0,59.0,100.0,78.0,215.0,311.0,687.0,227.0,1122.0,52.0,99.0,35.0,160.0,94.0,207.0,122.0,340.0,226.0,396.0,54.0,46.0,105.0,199.0,304.0,149.0,50.0,63.0,25.0,17.0,807.0,33.0,57.0,4.0,215.0,194.0,49.0,458.0,94.0,552.0,15.0,36.0,24.0,12.0,94.0,33.0,50.0,89.0,11.0,44.0,8.0,183.0,8.0,53.0,58.0,15.0,21.0,254.0,,10.0,5.0,292.0,38.0,128.0,34.0,29.0,1.0,,25.0,1.0,2.0,2.0,30.0,18.0,1.0,1.0,2.0,335.0,12.0,28.0,0.3633440514469453,0.397887323943662,0.45269286754002913,0.5252525252525253,0.45410628019323673,0.45065458207452164,0.48828125,0.41923076923076924,0.5008944543828264,0.5369127516778524,0.5074850299401198,0.06695778748180495,0.11231884057971014,0.05581395348837209,0.5136612021857924,0.48514851485148514,0.035398230088495575,0.20292887029288703,0.05465004793863854,0.22466039707419017,0.03444676409185804,0.2138003136434919,0.044977511244377814,0.07989690721649484,0.05301204819277108,0.016666666666666666,0.039735099337748346,0.014778325123152709,0.15656565656565657,0.21637426900584794,0.26605504587155965,0.22299168975069253,0.2297872340425532,0.02824858757062147,0.6,0.27794561933534745,0.6014492753623188,0.6775510204081633,0.46987951807228917,0.21651560926485397,0.3627906976744186,0.3842364532019704,0.15384615384615385,0.515625,0.5757575757575758,0.13157894736842105,0.38461538461538464,0.59,0.5409244444444445,0.5105303846153847,0.11900369003690037,0.16473616473616473,0.14260249554367202,0.30303030303030304,8.68238719068413,67.0,196.0,12.0,1.0,,4.0,79.0,267.0,6.0,28.0,10.0,49.0,91.0,7.0,10.0,53.0,222.0,51.0,267.0,79.0,8.0,,3.0,1.0,0.8131868131868132,0.2973856209150327,0.2413793103448276,0.18867924528301888,0.2973856209150327,0.1973816717019134,0.34183673469387754,0.3471502590673575,0.34328358208955223,0.3076923076923077,0.3076923076923077,0.75,0.2688821752265861,0.2958801498127341,0.2958801498127341,0.8227848101265823,1.0,1.0,0.21875,0.21428571428571427,0.6666666666666666,0.015384615384615385,,0.18846153846153846,0.20408163265306123,0.2958801498127341,0.003257328990228013,,,1.0,,,,1.0,0.015306122448979591,True,
201959,1610612752,Taj Gibson,Taj Gibson,201959,NYK,24369.0,406,3.0,814,815,279.0,310.0,98.0,1629,14.0,,17.0,931,,66.0,275.0,0.22666666666666666,10.691144708423327,0.18666666666666668,,0.7333333333333333,0.5762160000000001,23.611764705882354,0.34275184275184273,26.0,38.0,10.0,18.0,8.0,11.0,8.0,16.0,36.0,58.0,19.0,115.0,11.0,19.0,6.0,28.0,10.0,16.0,10.0,36.0,50.0,22.0,16.0,4.0,7.0,12.0,19.0,9.0,3.0,5.0,2.0,,50.0,10.0,28.0,1.0,25.0,25.0,2.0,52.0,39.0,91.0,4.0,7.0,2.0,5.0,2.0,2.0,1.0,11.0,,1.0,,13.0,4.0,4.0,24.0,8.0,6.0,22.0,3.0,5.0,,24.0,2.0,9.0,4.0,14.0,1.0,,9.0,1.0,1.0,4.0,15.0,11.0,,,,36.0,9.0,4.0,0.6944444444444444,0.8928571428571429,0.6206896551724138,0.5789473684210527,0.625,0.64,0.5789473684210527,0.65,0.6686046511627907,0.6086956521739131,0.6923076923076923,0.06896551724137931,0.10526315789473684,,0.15384615384615385,0.07407407407407407,0.058823529411764705,0.13966480446927373,0.13333333333333333,0.11682242990654206,0.05102040816326531,0.1272264631043257,0.09359605911330049,0.1625,0.13924050632911392,0.0784313725490196,0.0410958904109589,0.08,0.15,0.1774193548387097,0.05405405405405406,0.12101910828025478,0.10526315789473684,0.15384615384615385,0.7333333333333333,0.5066666666666667,0.6842105263157895,0.7647058823529411,0.6923076923076923,0.21333333333333335,0.5,0.5,0.625,0.9473684210526315,0.5555555555555556,0.2,0.55,0.7272727272727273,0.6250235294117648,0.575445,0.10975609756097561,0.13846153846153847,0.24347826086956523,0.3130434782608696,4.377586206896551,2.0,4.0,7.0,,2.0,4.0,1.0,3.0,,,,,8.0,,2.0,4.0,24.0,,3.0,1.0,,,,,1.0,0.47058823529411764,,0.5,0.47058823529411764,0.05333333333333334,0.5,0.5,1.0,0.5,0.5,1.0,0.04,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.2,0.5,,,0.3333333333333333,,,,1.0,,,,1.0,,True,
203457,1610612752,Nerlens Noel,Nerlens Noel,203457,NYK,19669.0,328,-50.0,667,661,172.0,140.0,57.0,1328,1.0,,1.0,733,,36.0,168.0,0.03225806451612903,6.198347107438017,0.03225806451612903,,0.5483870967741935,0.5375290322580645,23.3,0.25787106446776614,8.0,16.0,3.0,7.0,2.0,3.0,6.0,12.0,16.0,30.0,8.0,40.0,6.0,10.0,1.0,13.0,4.0,5.0,7.0,15.0,24.0,8.0,8.0,4.0,8.0,5.0,13.0,4.0,1.0,6.0,1.0,1.0,31.0,8.0,12.0,,23.0,23.0,3.0,49.0,20.0,69.0,1.0,16.0,8.0,8.0,2.0,,1.0,7.0,3.0,1.0,,9.0,2.0,3.0,17.0,4.0,3.0,20.0,1.0,6.0,2.0,13.0,3.0,5.0,3.0,23.0,,,18.0,,,5.0,23.0,10.0,1.0,,,15.0,3.0,3.0,0.75,1.0,0.5333333333333333,0.6,0.8,0.5161290322580645,0.6,0.6666666666666666,0.5555555555555556,0.5909090909090909,0.8333333333333334,0.13333333333333333,0.125,0.16666666666666666,0.2222222222222222,0.15,,0.13690476190476192,0.07100591715976332,0.14556962025316456,0.052980132450331126,0.1411042944785276,0.0625,0.08620689655172414,0.07246376811594203,0.047619047619047616,0.042735042735042736,0.08823529411764706,0.0963855421686747,0.15254237288135594,0.23076923076923078,0.125,0.21052631578947367,0.09090909090909091,0.43478260869565216,0.5161290322580645,0.5,0.5714285714285714,0.75,0.3870967741935484,0.5,0.6,0.6666666666666666,0.7,0.42857142857142855,0.3333333333333333,0.5,0.6666666666666666,0.5448555555555555,0.5992666666666667,0.15151515151515152,0.15625,0.325,0.375,5.096666666666667,2.0,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.06451612903225806,1.0,1.0,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,1.0,,,,,,True,
1627853,1610612752,Ryan Arcidiacono,Ryan Arcidiacono,1627853,NYK,660.0,11,-24.0,24,24,8.0,6.0,3.0,48,1.0,,3.0,31,,,8.0,0.75,14.814814814814813,0.25,,0.75,0.5094124999999999,25.566666666666666,0.3333333333333333,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,0.25,,0.5,0.25,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,0.47845,,,,1.0,10.1,,,,,,1.0,,2.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,,,,,,,,,,,True,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,25786.0,430,49.0,857,838,377.0,326.0,107.0,1695,11.0,2.0,86.0,961,7.0,30.0,370.0,0.5276073619631901,20.102564102564102,0.06748466257668712,0.2,0.6871165644171779,0.5065708588957055,25.573255813953494,0.43990665110851807,14.0,26.0,,,6.0,10.0,14.0,42.0,31.0,77.0,37.0,198.0,2.0,3.0,5.0,18.0,11.0,31.0,27.0,82.0,22.0,40.0,,11.0,41.0,29.0,70.0,17.0,12.0,28.0,8.0,5.0,169.0,6.0,2.0,,27.0,24.0,1.0,52.0,8.0,60.0,1.0,16.0,12.0,4.0,8.0,4.0,6.0,8.0,,2.0,1.0,16.0,1.0,8.0,8.0,1.0,2.0,32.0,,1.0,4.0,41.0,3.0,9.0,9.0,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,78.0,4.0,6.0,0.3548387096774194,0.3548387096774194,0.4025974025974026,0.6666666666666666,0.3548387096774194,0.4938650306748466,0.65,0.4365079365079365,0.5472222222222223,0.6923076923076923,0.5394736842105263,0.14285714285714285,0.11538461538461539,0.16666666666666666,0.5,0.04,,0.12244897959183673,0.0091324200913242,0.14285714285714285,0.028985507246376812,0.13246753246753246,0.018779342723004695,0.012658227848101266,,0.02127659574468085,0.025806451612903226,0.038461538461538464,0.07692307692307693,0.12643678160919541,0.18181818181818182,0.1417910447761194,0.14545454545454545,0.011627906976744186,,0.15950920245398773,0.5384615384615384,0.6086956521739131,0.2857142857142857,0.25766871165644173,0.3333333333333333,0.4,0.35714285714285715,,,,0.15873015873015872,0.6,0.49040000000000006,0.5007428571428572,0.07017543859649122,0.10843373493975904,0.09090909090909091,0.41414141414141414,8.06103896103896,3.0,9.0,3.0,,2.0,5.0,30.0,75.0,3.0,5.0,9.0,27.0,33.0,3.0,11.0,32.0,48.0,51.0,75.0,30.0,,1.0,1.0,3.0,0.48484848484848486,0.38372093023255816,0.42857142857142855,0.34375,0.38372093023255816,0.05521472392638037,0.3333333333333333,0.375,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.4601226993865031,0.4,0.4,0.4666666666666667,,,0.5,0.6,0.6666666666666666,0.07936507936507936,0.4,0.42857142857142855,0.3333333333333333,0.4,0.03409090909090909,,,1.0,,,,,0.1111111111111111,True,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,21940.0,366,27.0,736,735,225.0,192.0,82.0,1471,25.0,1.0,52.0,824,2.0,27.0,225.0,0.416,18.094089264173704,0.2,0.0625,0.88,0.6047795999999999,24.551923076923075,0.30570652173913043,47.0,58.0,10.0,12.0,11.0,15.0,4.0,9.0,53.0,73.0,20.0,186.0,11.0,14.0,5.0,27.0,14.0,20.0,6.0,52.0,88.0,18.0,12.0,4.0,8.0,17.0,25.0,8.0,9.0,2.0,5.0,1.0,67.0,15.0,2.0,,29.0,24.0,5.0,58.0,17.0,75.0,,5.0,3.0,2.0,7.0,1.0,3.0,7.0,1.0,4.0,,14.0,1.0,3.0,14.0,2.0,2.0,27.0,,4.0,1.0,27.0,4.0,14.0,1.0,4.0,,,3.0,,1.0,,4.0,1.0,1.0,1.0,,52.0,1.0,1.0,0.8301886792452831,0.9361702127659575,0.726027397260274,0.7857142857142857,0.7,0.664,0.6875,0.6571428571428571,0.6838235294117647,0.75,0.7027027027027027,0.0547945205479452,0.05172413793103448,0.1111111111111111,0.5,0.3125,,0.1509433962264151,0.012121212121212121,0.1657142857142857,0.08333333333333333,0.15868263473053892,0.04927536231884058,0.014705882352941176,0.015151515151515152,,0.08661417322834646,0.07547169811320754,0.04918032786885246,0.19607843137254902,0.23404255319148937,0.18110236220472442,0.125,,0.25,0.464,0.8103448275862069,0.8545454545454545,0.8297872340425532,0.072,0.4444444444444444,0.5,0.75,0.75,0.8333333333333334,0.4,0.42857142857142855,0.7333333333333333,0.5612999999999999,0.5772714285714285,0.1111111111111111,0.1686746987951807,0.14516129032258066,0.27956989247311825,3.2054794520547945,2.0,6.0,11.0,,2.0,6.0,9.0,27.0,,1.0,4.0,9.0,20.0,,6.0,15.0,60.0,,27.0,9.0,2.0,1.0,,1.0,1.0,0.38461538461538464,,0.4,0.38461538461538464,0.048,0.3333333333333333,0.3333333333333333,1.0,0.44,0.44,1.0,0.216,0.3333333333333333,0.3333333333333333,1.0,,,0.0625,,,0.17142857142857143,0.3333333333333333,0.2571428571428571,0.4444444444444444,0.3333333333333333,0.019230769230769232,,,,,,,,,True,
