EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Fouls,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGA,FG2A,PenaltyFG2A,DefTwoPtRebounds,DefRebounds,Rebounds,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,Points,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyPointsPct,TwoPtAssists,Assists,AtRimAssists,AssistPoints,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,StepOutOfBoundsTurnovers,Travels,Clear Path Fouls,Offensive Fouls Drawn,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,88.0,1,1,3,2,3,2,5,1,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630206,1610612746,Jay Scrubb,Jay Scrubb,1630206,LAC,88.0,1,1,3,2,3,2,5,1,3,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630527,1610612746,Brandon Boston Jr.,Brandon Boston Jr.,1630527,LAC,88.0,1,1,3,2,3,2,5,1,3,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,33.333333333333336,1.0,1.0,1.0,1.0,0.333,0.333,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630553,1610612746,Keon Johnson,Keon Johnson,1630553,LAC,88.0,1,1,3,2,3,2,5,1,3,1.0,,,,1.0,1.0,,,,33.333333333333336,,,,,0.4681,0.4681,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630589,1610612746,Moses Wright,Moses Wright,1630589,LAC,88.0,1,1,3,2,3,2,5,1,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626159,1610612746,Justise Winslow,Justise Winslow,1626159,LAC,28770.0,480,38,1013,1018,333,373,2031,1050,328,0.3287265547877591,46.0,5.0,44.0,112.0,32.0,45.0,103.0,133.0,17.491166077738516,0.1530612244897959,0.1799628942486085,0.1666666666666666,0.3120567375886525,0.5097395683453236,0.5209112499999999,5.126785714285712,39.0,59.0,10.0,18.0,58.0,156.0,16.0,48.0,78.0,47.0,0.6724137931034483,0.7647058823529411,0.5178571428571429,0.5,0.4645390070921986,0.4268292682926829,0.484472049689441,0.4615384615384615,0.4184397163120567,0.6610169491525424,0.7358490566037735,0.6666666666666666,0.4390243902439024,0.5555555555555556,0.624113475177305,0.3076923076923077,28.0,52.0,17.0,128.0,False,102.0,8.0,16.0,18.0,1.0,9.0,4.0,15.0,3.0,6.0,1.0,14.0,1.0,1.0,3.0,5.0,29.0,25.0,9.0,21.0,4.0,8.0,26.0,1.0,9.0,13.0,38.0,15.0,14.0,2.0,12.0,1.0,13.0,1.0,24.0,15.0,9.0,10.0,1.0,8.0,22.0,52.0,6.0,30.0,4.0,21.0,15.0,6.0,28.0,4.0,17.0,9.0,1.0,11.0,37.0,3.0,11.0,20.0,1.0,2.0,3.0,31.0,1.0,2.0,41.0,1.0,18.0,3.0,17.0,1.0,1.0,10.0,7.0,18.0,10.0,1.0,1.0,1.0,0.1724137931034483,0.1111111111111111,0.1851851851851851,0.4285714285714285,0.36,0.4482758620689655,0.2056737588652482,0.0344827586206896,0.1160714285714285,0.1016949152542373,0.1363636363636363,0.1111111111111111,0.0714285714285714,0.7567567567567568,0.24,0.0849420849420849,0.2122448979591836,0.038647342995169,0.0643776824034334,0.1219512195121951,0.0714285714285714,0.0615384615384615,0.0372670807453416,0.0434782608695652,0.1287878787878787,0.2,0.1910112359550561,0.2686567164179104,0.0689655172413793,0.5555555555555556,0.4090909090909091,0.4736842105263157,0.6666666666666666,0.0638297872340425,0.1111111111111111,0.125,1.0,0.1063829787234042,0.2666666666666666,0.2666666666666666,1.0,0.0992907801418439,0.0714285714285714,0.0769230769230769,1.0,0.64,0.5,0.125,0.12,0.04,0.1463414634146341,0.073170731707317,0.3333333333333333,0.0833333333333333,0.53471,0.1139240506329113,0.1395348837209302,0.1666666666666666,26.531034482758628,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,111113.0,1852,-129,3716,3713,523,545,7429,4246,521,0.1407427341227126,203.0,8.0,171.0,495.0,56.0,238.0,427.0,644.0,17.138742198751803,0.232421875,0.2164383561643835,0.2245762711864407,0.3454545454545454,0.5488446464646463,0.5345267857142857,3.43090909090909,224.0,317.0,20.0,34.0,310.0,785.0,31.0,112.0,446.0,109.0,0.7193548387096774,0.8814229249011858,0.6262626262626263,0.5535714285714286,0.6262626262626263,0.5535714285714286,0.6541666666666667,0.6292134831460674,0.6404040404040404,0.7066246056782335,0.7724137931034483,0.7008928571428571,0.6071428571428571,0.5882352941176471,0.6404040404040404,0.1426751592356687,72.0,120.0,31.0,288.0,False,385.0,66.0,115.0,85.0,1.0,7.0,,,,,,,,,,,,165.0,77.0,130.0,,34.0,188.0,,,50.0,174.0,,114.0,,,,43.0,,48.0,31.0,17.0,21.0,20.0,66.0,151.0,157.0,32.0,217.0,19.0,36.0,27.0,9.0,58.0,10.0,26.0,56.0,7.0,32.0,114.0,16.0,19.0,126.0,2.0,13.0,21.0,205.0,1.0,29.0,227.0,15.0,98.0,22.0,75.0,2.0,1.0,52.0,22.0,77.0,56.0,3.0,19.0,,,,,0.5923076923076923,0.5923076923076923,0.6064516129032258,,,0.0868686868686868,0.085173501577287,0.0935672514619883,,,0.5087719298245614,0.4444444444444444,0.1463178294573643,0.1960049937578027,0.0870712401055409,0.1212290502793296,0.2105263157894736,0.1538461538461538,0.0815709969788519,0.0827702702702702,0.1024096385542168,0.2407932011331444,0.236180904522613,0.1848341232227488,0.238095238095238,0.1347517730496454,0.7272727272727273,0.4970760233918128,0.5483870967741935,0.7764705882352941,0.0141414141414141,0.1428571428571428,0.1428571428571428,,,,,,,,,,0.8846153846153846,0.5739130434782609,0.0757575757575757,,,,,,,0.585913,0.1695501730103806,0.1695501730103806,0.2394904458598726,,1.0,4.0,1.0,5.0,1.0,1.0,1.0,8.0,6.0,,,,,,,,,,,,,,,,,,
1628379,1610612746,Luke Kennard,Luke Kennard,1628379,LAC,115153.0,1919,183,3872,3838,934,1035,7710,4176,921,0.2412190082644628,101.0,9.0,81.0,216.0,36.0,109.0,209.0,229.0,16.543948458352506,0.0960352422907489,0.1036960985626283,0.0745967741935483,0.1267605633802817,0.5088678403755869,0.4956995833333333,10.961574074074075,26.0,49.0,3.0,3.0,97.0,833.0,20.0,173.0,128.0,171.0,0.6597938144329897,0.6736842105263158,0.449074074074074,0.5555555555555556,0.5978090766823161,0.6416666666666667,0.6189393939393939,0.6692913385826772,0.0766823161189358,0.5306122448979592,0.65,0.6923076923076923,0.025,1.0,0.7386541471048513,0.2076830732292917,85.0,146.0,58.0,353.0,False,407.0,4.0,8.0,39.0,32.0,86.0,30.0,64.0,8.0,15.0,160.0,359.0,34.0,30.0,69.0,190.0,423.0,69.0,11.0,25.0,42.0,6.0,85.0,38.0,84.0,19.0,66.0,522.0,4.0,,359.0,160.0,16.0,1.0,61.0,37.0,24.0,22.0,5.0,11.0,9.0,93.0,7.0,20.0,5.0,42.0,31.0,11.0,35.0,13.0,25.0,25.0,4.0,10.0,60.0,1.0,12.0,37.0,1.0,10.0,5.0,52.0,1.0,2.0,77.0,4.0,12.0,6.0,6.0,,,2.0,4.0,6.0,2.0,,4.0,0.9157894736842104,0.4491725768321513,0.4523809523809524,0.4491725768321513,0.44,0.5895522388059702,0.6071428571428571,0.6619718309859155,0.0023640661938534,0.074074074074074,0.1836734693877551,0.0617283950617283,0.0232558139534883,0.0027855153203342,0.5833333333333334,0.0721649484536082,0.0091277890466531,0.1143911439114391,0.0132530120481927,0.0110132158590308,0.0124610591900311,0.0123762376237623,,0.013953488372093,0.0108108108108108,0.1142241379310344,0.1085714285714285,0.113237639553429,0.1182795698924731,0.015015015015015,0.3333333333333333,0.4814814814814814,0.5131578947368421,0.5897435897435898,0.1345852895148669,0.3720930232558139,0.3809523809523809,0.71875,0.1001564945226917,0.46875,0.46875,0.9666666666666668,0.5618153364632238,0.4456824512534819,0.4469273743016759,0.90625,0.1194029850746268,0.5,0.25,0.1194029850746268,0.5074626865671642,0.125,0.575,0.4347826086956521,0.4456824512534819,0.5002260869565219,0.0351681957186544,0.0535714285714285,0.1020408163265306,25.83877068557921,1.0,1.0,1.0,2.0,,,,,1.0,4.0,8.0,15.0,19.0,48.0,4.0,19.0,11.0,0.4523809523809524,0.5,0.75,0.4411764705882353,0.8666666666666667,0.5333333333333333,0.0255813953488372,,,
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,93948.0,1566,-49,3180,3210,715,905,6390,3635,697,0.2248427672955975,87.0,7.0,82.0,212.0,39.0,79.0,171.0,197.0,15.887850467289718,0.0892655367231638,0.102498398462524,0.0736040609137055,0.1759656652360515,0.527599676724138,0.5234913978494622,6.5037735849056615,72.0,100.0,14.0,19.0,115.0,619.0,25.0,131.0,136.0,126.0,0.591304347826087,0.6017699115044248,0.5424528301886793,0.6410256410256411,0.555793991416309,0.5,0.5998062015503876,0.5745614035087719,0.2145922746781116,0.72,0.8,0.6666666666666666,0.2,0.7368421052631579,0.759656652360515,0.2116316639741518,65.0,124.0,33.0,307.0,False,306.0,9.0,13.0,34.0,9.0,30.0,30.0,81.0,7.0,14.0,66.0,173.0,13.0,12.0,42.0,96.0,254.0,101.0,14.0,20.0,20.0,7.0,59.0,15.0,56.0,36.0,94.0,270.0,4.0,2.0,171.0,66.0,24.0,4.0,59.0,40.0,19.0,23.0,9.0,12.0,13.0,81.0,11.0,26.0,9.0,38.0,29.0,9.0,27.0,4.0,14.0,18.0,3.0,13.0,45.0,3.0,8.0,41.0,2.0,2.0,2.0,95.0,3.0,2.0,117.0,13.0,55.0,7.0,14.0,1.0,1.0,7.0,6.0,15.0,11.0,,3.0,0.9375,0.3779527559055118,0.2678571428571428,0.3809523809523809,0.7,0.65,0.6704545454545454,0.5450643776824035,0.0157480314960629,0.1132075471698113,0.1,0.1707317073170731,,0.0115606936416184,0.6,0.1358024691358024,0.0160493827160493,0.1198224852071005,0.0186046511627906,0.0171821305841924,0.0269058295964125,0.0142045454545454,0.0085106382978723,0.0137795275590551,0.0364963503649635,0.081081081081081,0.1455696202531645,0.1104536489151873,0.1479289940828402,0.0405405405405405,0.7333333333333333,0.4146341463414634,0.5,0.4411764705882353,0.0643776824034334,0.3,0.3,0.5555555555555556,0.1738197424892703,0.3703703703703703,0.379746835443038,1.0,0.371244635193133,0.3815028901734104,0.3859649122807017,0.9090909090909092,0.325,0.6923076923076923,0.4444444444444444,0.175,0.325,0.1473684210526315,0.4421052631578947,0.2857142857142857,0.3859649122807017,0.5428851851851851,0.111984282907662,0.2165354330708661,0.0953150242326332,25.34645669291338,4.0,2.0,,8.0,,1.0,,,,3.0,3.0,5.0,8.0,18.0,1.0,,2.0,0.4,0.4285714285714285,1.0,0.3846153846153846,1.0,0.2142857142857142,0.0078431372549019,1.0,0.0246913580246913,0.0135135135135135
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,81635.0,1361,-40,2759,2765,499,557,5524,3014,492,0.1808626313881841,85.0,9.0,104.0,305.0,66.0,69.0,154.0,182.0,20.420711974110034,0.0938775510204081,0.1101511879049676,0.093093093093093,0.2222222222222222,0.5083180257510732,0.4987795918367347,7.829508196721307,80.0,132.0,21.0,29.0,146.0,534.0,32.0,119.0,88.0,117.0,0.3013698630136986,0.3055555555555556,0.4786885245901639,0.4848484848484848,0.4754273504273504,0.44,0.5184466019417475,0.5129310344827587,0.282051282051282,0.6060606060606061,0.6557377049180327,0.3375,0.29,0.7241379310344828,0.6303418803418803,0.2228464419475655,125.0,225.0,68.0,550.0,False,284.0,5.0,7.0,45.0,21.0,69.0,7.0,22.0,1.0,4.0,44.0,141.0,12.0,8.0,30.0,51.0,163.0,89.0,7.0,16.0,13.0,1.0,27.0,8.0,34.0,31.0,204.0,138.0,4.0,2.0,139.0,44.0,18.0,1.0,100.0,72.0,28.0,38.0,19.0,10.0,18.0,84.0,1.0,28.0,6.0,69.0,53.0,16.0,73.0,17.0,49.0,43.0,11.0,24.0,116.0,7.0,15.0,25.0,5.0,5.0,5.0,146.0,5.0,4.0,117.0,23.0,61.0,9.0,17.0,2.0,1.0,12.0,5.0,19.0,10.0,,6.0,0.9019607843137256,0.3128834355828221,0.2352941176470588,0.3167701863354037,0.4375,0.4482758620689655,0.45,0.3482905982905983,0.0061349693251533,0.0590163934426229,0.0757575757575757,0.0673076923076923,0.0144927536231884,0.0070921985815602,0.6293103448275862,0.0196078431372549,0.0248275862068965,0.128440366972477,0.0163666121112929,0.0209580838323353,0.0486725663716814,0.0139860139860139,0.0140845070422535,0.0207468879668049,,0.0855018587360594,0.112781954887218,0.1414141414141414,0.0880503144654088,0.0241935483870967,0.5263157894736842,0.4326923076923077,0.4639175257731959,0.2888888888888888,0.1474358974358974,0.3043478260869565,0.3088235294117647,0.1904761904761904,0.047008547008547,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.3012820512820512,0.3120567375886525,0.3142857142857143,0.9090909090909092,0.2413793103448276,0.7142857142857143,0.4,0.0344827586206896,0.4137931034482758,0.04,0.3,0.2666666666666666,0.316546762589928,0.5010281249999999,0.1205533596837944,0.1778425655976676,0.0505617977528089,26.10122699386503,,3.0,1.0,18.0,1.0,,,,1.0,,,4.0,4.0,15.0,,,,0.3076923076923077,,,0.3333333333333333,1.0,,,,,
