EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LongMidRangeFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,BlockedArc3,PenaltyFg3Pct,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedLongMidRange,3SecondViolations,OffFTReboundPct,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,on,HeaveMakes,OffensiveGoaltends
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,11141.0,186,14,391,393,140.0,166,50.0,784,27.0,37.0,13.0,16.0,6.0,10.0,4.0,8.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,3.0,31.0,45.0,2.0,10.0,14.0,82.0,434,15.0,19.0,1.0,2.0,2.0,35.0,9.0,14.0,5.0,8.0,26.0,34.0,28.0,6.0,24.0,4.0,5.0,1.0,5.0,4.0,9.0,2.0,2.0,1.0,3.0,1.0,22.0,5.0,15.0,5.0,12.0,3.0,20.0,20.0,40.0,1.0,7.0,5.0,2.0,5.0,2.0,2.0,8.0,3.0,1.0,13.0,2.0,6.0,9.0,28.0,1.0,1.0,4.0,18.0,3.0,21.0,5.0,9.0,4.0,7.0,2.0,6.0,2.0,1.0,9.0,5.0,26.0,137.0,7.0,4.0,0.5483870967741935,0.8947368421052632,1.0,0.2,0.5,0.2,0.6888888888888889,0.7894736842105263,0.6428571428571429,0.6181818181818182,0.7857142857142857,0.47368421052631576,0.6507936507936508,0.7954545454545454,0.5652173913043478,0.18181818181818182,0.1,0.1111111111111111,0.05405405405405406,0.375,0.25,17.194570135746606,0.38461538461538464,0.3,0.12903225806451613,0.14423076923076922,0.06756756756756757,0.08196721311475409,0.10179640718562874,0.12121212121212122,0.14285714285714285,0.14285714285714285,0.14814814814814814,0.06818181818181818,0.11764705882352941,0.08888888888888889,0.14285714285714285,0.2,0.06666666666666667,0.07142857142857142,0.0625,0.5555555555555556,0.6727272727272727,0.7297297297297297,0.7714285714285715,0.5185185185185185,0.14545454545454545,0.5,0.8,0.75,0.10909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.07272727272727272,0.7619047619047619,0.8125,0.15384615384615385,0.047619047619047616,1.0,1.0,0.047619047619047616,0.5263157894736842,0.6,0.10526315789473684,0.15789473684210525,0.8545454545454545,0.5666963636363637,0.611329411764706,0.5296368421052632,0.15254237288135594,0.1836734693877551,0.4268292682926829,0.3170731707317073,2.2355555555555555,23.82,0.35805626598465473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627936,1610612741,Alex Caruso,Alex Caruso,1627936,CHI,22857.0,381,14,762,772,156.0,193,83.0,1534,17.0,35.0,2.0,5.0,5.0,7.0,4.0,13.0,3.0,13.0,,,3.0,28.0,2.0,5.0,21.0,53.0,13.0,41.0,15.0,96.0,846,3.0,7.0,,2.0,2.0,8.0,6.0,9.0,8.0,6.0,18.0,26.0,16.0,36.0,2.0,28.0,6.0,1.0,39.0,13.0,52.0,9.0,4.0,29.0,7.0,3.0,117.0,6.0,7.0,17.0,17.0,3.0,37.0,13.0,50.0,3.0,23.0,20.0,3.0,12.0,3.0,8.0,5.0,4.0,,17.0,1.0,2.0,15.0,32.0,,,,35.0,3.0,23.0,3.0,11.0,2.0,4.0,,4.0,,,4.0,1.0,18.0,150.0,5.0,2.0,0.6190476190476191,0.65,0.9230769230769231,0.3170731707317073,,0.3170731707317073,0.39622641509433965,0.42857142857142855,0.6666666666666666,0.4308510638297872,0.3333333333333333,0.35294117647058826,0.46153846153846156,0.36363636363636365,0.42857142857142855,0.43617021276595747,0.024390243902439025,0.11320754716981132,0.08571428571428572,0.23076923076923078,0.03571428571428571,14.037122969837588,0.7058823529411765,0.17647058823529413,0.09239130434782608,0.03153153153153153,0.10365853658536585,0.04054054054054054,0.09770114942528736,0.03513513513513514,0.06315789473684211,,0.01694915254237288,0.05504587155963303,,0.039473684210526314,0.15584415584415584,0.06451612903225806,0.10256410256410256,0.10638297872340426,0.058823529411764705,0.25,0.3723404255319149,0.4857142857142857,0.53125,0.6470588235294118,0.13829787234042554,0.3076923076923077,0.4,0.5,0.13829787234042554,0.23076923076923078,0.23076923076923078,1.0,0.2978723404255319,0.5555555555555556,0.4,0.5,,,,0.2222222222222222,0.4117647058823529,0.7142857142857143,0.17647058823529413,0.29411764705882354,0.8085106382978723,0.5453500000000001,0.5672166666666667,0.5577382352941177,0.10784313725490197,0.18032786885245902,0.08333333333333333,0.1875,4.996226415094339,25.34146341463414,0.2047244094488189,5.0,10.0,3.0,10.0,1.0,2.0,11.0,0.05319148936170213,0.35714285714285715,0.37037037037037035,0.9,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628366,1610612741,Lonzo Ball,Lonzo Ball,1628366,CHI,22886.0,381,38,793,797,117.0,131,72.0,1590,11.0,24.0,,1.0,,1.0,1.0,7.0,12.0,23.0,,4.0,3.0,63.0,6.0,6.0,15.0,46.0,41.0,86.0,7.0,160.0,868,,2.0,4.0,10.0,2.0,14.0,1.0,6.0,9.0,2.0,13.0,12.0,18.0,96.0,,63.0,7.0,2.0,41.0,25.0,66.0,19.0,6.0,29.0,7.0,5.0,157.0,2.0,5.0,31.0,19.0,4.0,54.0,7.0,61.0,1.0,21.0,15.0,6.0,20.0,4.0,18.0,7.0,2.0,1.0,27.0,1.0,1.0,14.0,29.0,,1.0,1.0,10.0,,8.0,,3.0,1.0,9.0,2.0,6.0,1.0,3.0,11.0,8.0,11.0,111.0,2.0,,0.4,0.4,0.7804878048780488,0.47674418604651164,0.4,0.47674418604651164,0.32608695652173914,,0.16666666666666666,0.5795454545454546,0.5,0.36666666666666664,0.5882352941176471,0.5384615384615384,0.40625,0.6515151515151515,0.023255813953488372,0.15217391304347827,0.25,0.14285714285714285,0.015873015873015872,18.62857142857143,0.7407407407407407,0.2857142857142857,0.09947643979057591,0.022222222222222223,0.1781609195402299,0.0136986301369863,0.136986301369863,0.018867924528301886,0.022222222222222223,0.02666666666666667,0.016666666666666666,0.01834862385321101,,0.11688311688311688,0.08571428571428572,0.09090909090909091,0.17164179104477612,0.2,0.014925373134328358,0.7272727272727273,0.18181818181818182,0.4583333333333333,0.6111111111111112,0.45454545454545453,0.05303030303030303,0.14285714285714285,0.16666666666666666,,0.17424242424242425,0.5217391304347826,0.5454545454545454,1.0,0.4772727272727273,0.08333333333333333,,,0.3333333333333333,,,0.5,0.06666666666666667,,0.2,0.4,0.8333333333333334,0.5612647727272727,0.5391214285714286,0.5203400000000001,0.022222222222222223,0.061224489795918366,0.0875,0.08125,7.978260869565218,25.32674418604651,0.14754098360655737,15.0,29.0,27.0,29.0,1.0,1.0,1.0,0.11363636363636363,0.4603174603174603,0.46774193548387094,0.6896551724137931,0.4603174603174603,3.0,1.0,4.0,2.0,3.0,1.0,0.3333333333333333,0.043478260869565216,0.2,0.2,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,True,,
1629750,1610612741,Javonte Green,Javonte Green,1629750,CHI,91145.0,1519,20,3087,3122,515.0,599,304.0,6209,125.0,182.0,28.0,50.0,17.0,27.0,15.0,42.0,27.0,65.0,1.0,2.0,6.0,36.0,2.0,8.0,140.0,224.0,36.0,101.0,80.0,468.0,3577,28.0,54.0,2.0,4.0,17.0,79.0,18.0,35.0,14.0,22.0,70.0,190.0,90.0,108.0,44.0,36.0,16.0,1.0,37.0,23.0,60.0,10.0,13.0,26.0,7.0,4.0,143.0,32.0,58.0,92.0,76.0,17.0,185.0,91.0,276.0,5.0,67.0,42.0,25.0,13.0,3.0,6.0,17.0,7.0,2.0,30.0,2.0,6.0,68.0,132.0,3.0,7.0,2.0,83.0,10.0,96.0,8.0,47.0,5.0,31.0,1.0,21.0,,9.0,32.0,17.0,65.0,504.0,9.0,2.0,0.6785714285714286,0.8050847457627118,1.0,0.3564356435643564,0.5,0.3564356435643564,0.625,0.5185185185185185,0.5142857142857142,0.5969230769230769,0.5344827586206896,0.4897959183673469,0.6341463414634146,0.5895522388059702,0.5737704918032787,0.31076923076923074,0.009900990099009901,0.07142857142857142,0.06043956043956044,0.11904761904761904,,11.646234676007007,0.43333333333333335,0.2786885245901639,0.09429280397022333,0.0676779463243874,0.14241486068111456,0.06060606060606061,0.11570247933884298,0.06498194945848375,0.08304498269896193,0.0657439446366782,0.053763440860215055,0.05235602094240838,0.0821917808219178,0.08484848484848485,0.10264900662251655,0.09770114942528736,0.13034623217922606,0.18064516129032257,0.0390625,0.53125,0.56,0.6868131868131868,0.7309941520467836,0.664,0.12923076923076923,0.35714285714285715,0.40540540540540543,0.8,0.2,0.4153846153846154,0.421875,1.0,0.11076923076923077,0.8620689655172413,0.56,0.10714285714285714,0.034482758620689655,0.5,1.0,0.034482758620689655,0.5510204081632653,0.6296296296296297,0.12244897959183673,0.16326530612244897,0.8707692307692307,0.6158519999999997,0.602940425531915,0.5794183673469387,0.12912087912087913,0.17870722433460076,0.16880341880341881,0.14957264957264957,2.3553571428571436,24.163366336633665,0.16682863621639132,,9.0,,9.0,3.0,3.0,9.0,,0.25,0.25,1.0,0.25,,1.0,1.0,3.0,4.0,1.0,0.2857142857142857,0.015384615384615385,,,,0.5,1.0,0.16666666666666666,0.375,1.0,3.0,1.0,1.0,0.01639344262295082,,,,,,,,,True,,
201942,1610612741,DeMar DeRozan,DeMar DeRozan,201942,CHI,64241.0,1071,24,2169,2206,329.0,395,205.0,4375,71.0,109.0,7.0,9.0,10.0,16.0,83.0,152.0,6.0,25.0,,,3.0,37.0,1.0,10.0,253.0,482.0,23.0,62.0,207.0,782.0,2541,16.0,31.0,1.0,1.0,5.0,40.0,38.0,83.0,13.0,67.0,158.0,116.0,390.0,66.0,8.0,36.0,28.0,,80.0,74.0,154.0,53.0,21.0,47.0,23.0,10.0,382.0,7.0,16.0,58.0,54.0,4.0,116.0,23.0,139.0,10.0,28.0,20.0,8.0,49.0,8.0,32.0,26.0,17.0,5.0,75.0,1.0,12.0,29.0,63.0,3.0,1.0,5.0,162.0,,230.0,30.0,108.0,16.0,9.0,,6.0,,3.0,9.0,6.0,150.0,319.0,2.0,10.0,0.22924901185770752,0.23293172690763053,0.9565217391304348,0.3709677419354839,1.0,0.3770491803278688,0.524896265560166,0.5161290322580645,0.4578313253012048,0.5284926470588235,0.546875,0.4739583333333333,0.6073667711598746,0.5714285714285714,0.6141732283464567,0.11397058823529412,,0.058091286307053944,0.14678899082568808,0.039473684210526314,,29.646569646569645,0.6533333333333333,0.07692307692307693,0.09310344827586207,0.025806451612903226,0.1309255079006772,0.020114942528735632,0.10948191593352884,0.023760330578512397,0.050761421319796954,0.014285714285714285,0.014084507042253521,0.024691358024691357,0.009523809523809525,0.048582995951417005,0.11734693877551021,0.1386861313868613,0.12084592145015106,0.16071428571428573,0.04219409282700422,0.6666666666666666,0.20036764705882354,0.6513761467889908,0.7634408602150538,0.323943661971831,0.27941176470588236,0.5460526315789473,0.5684931506849316,0.10843373493975904,0.04595588235294118,0.24,0.24,1.0,0.06801470588235294,0.28125,0.7777777777777778,0.14285714285714285,,,,0.03125,0.16666666666666666,0.625,0.03125,0.10416666666666667,0.31433823529411764,0.47548278084714557,0.478134,0.4613395833333333,0.17684887459807075,0.19285714285714287,0.05115089514066496,0.2020460358056266,11.605809128630705,25.124193548387094,0.15168280313508528,221.0,17.0,3.0,17.0,4.0,1.0,4.0,0.40625,0.4594594594594595,0.4594594594594595,0.9411764705882353,0.4722222222222222,99.0,1.0,1.0,4.0,5.0,,0.38461538461538464,,0.4479638009049774,0.4604651162790698,0.26262626262626265,1.0,1.0,0.3333333333333333,0.4,,,,,,1.0,2.0,8.0,2.0,1.0,0.027149321266968326,0.03225806451612903,,True,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,60390.0,1006,-5,2047,2060,283.0,372,187.0,4107,106.0,146.0,6.0,8.0,15.0,24.0,20.0,72.0,20.0,36.0,,2.0,4.0,156.0,8.0,24.0,168.0,318.0,80.0,192.0,107.0,683.0,2367,10.0,20.0,2.0,10.0,6.0,32.0,28.0,53.0,28.0,37.0,126.0,114.0,222.0,138.0,4.0,156.0,27.0,,92.0,45.0,137.0,30.0,15.0,46.0,31.0,15.0,319.0,3.0,9.0,61.0,58.0,2.0,121.0,12.0,133.0,5.0,17.0,14.0,3.0,42.0,7.0,16.0,24.0,26.0,5.0,66.0,3.0,6.0,33.0,60.0,4.0,2.0,,91.0,1.0,127.0,15.0,52.0,10.0,14.0,,6.0,,7.0,14.0,9.0,124.0,277.0,2.0,9.0,0.3392857142857143,0.3433734939759036,0.575,0.4166666666666667,0.2,0.4166666666666667,0.5283018867924528,0.5,0.5283018867924528,0.5647058823529412,0.43333333333333335,0.5493827160493827,0.6030465949820788,0.48484848484848486,0.6224489795918368,0.3764705882352941,,0.08490566037735849,0.0958904109589041,0.16666666666666666,,27.684117125110916,0.6363636363636364,0.05128205128205128,0.10740740740740741,0.016216216216216217,0.13555555555555557,0.00804289544235925,0.1202020202020202,0.01293103448275862,0.0335195530726257,0.015306122448979591,,0.007462686567164179,0.009523809523809525,0.055299539170506916,0.11374407582938388,0.19642857142857142,0.13793103448275862,0.12745098039215685,0.021739130434782608,0.6428571428571429,0.28627450980392155,0.726027397260274,0.803030303030303,0.44339622641509435,0.1411764705882353,0.2777777777777778,0.3333333333333333,0.2,0.07058823529411765,0.5555555555555556,0.5555555555555556,0.8,0.3058823529411765,0.26666666666666666,0.75,0.6666666666666666,0.06666666666666667,,,0.26666666666666666,0.2962962962962963,0.625,0.04938271604938271,0.2962962962962963,0.6627450980392157,0.5276402941176471,0.5107166666666667,0.5085740740740742,0.09671532846715329,0.14647887323943662,0.04685212298682284,0.18448023426061494,8.473270440251572,25.816145833333337,0.13825109916951636,100.0,60.0,102.0,60.0,4.0,,,0.19607843137254902,0.38461538461538464,0.38461538461538464,0.5,0.38461538461538464,42.0,3.0,2.0,8.0,11.0,,0.39285714285714285,,0.42,0.42424242424242425,0.14285714285714285,0.25,1.0,0.75,0.3333333333333333,,3.0,1.0,,,,,13.0,1.0,,0.01,0.0051813471502590676,,True,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,31160.0,519,55,1040,1054,181.0,213,113.0,2094,29.0,48.0,3.0,5.0,1.0,5.0,5.0,20.0,14.0,26.0,2.0,3.0,6.0,95.0,7.0,13.0,43.0,90.0,47.0,121.0,31.0,258.0,1203,3.0,7.0,3.0,10.0,3.0,18.0,1.0,11.0,19.0,11.0,40.0,46.0,40.0,117.0,2.0,94.0,10.0,1.0,37.0,14.0,51.0,8.0,6.0,21.0,5.0,11.0,116.0,2.0,1.0,29.0,30.0,,59.0,4.0,63.0,1.0,10.0,5.0,5.0,14.0,3.0,8.0,12.0,6.0,,26.0,1.0,3.0,24.0,41.0,4.0,,1.0,32.0,,37.0,,10.0,5.0,4.0,,2.0,,2.0,4.0,2.0,38.0,180.0,5.0,2.0,0.5348837209302325,0.5476190476190477,0.8297872340425532,0.3884297520661157,0.3,0.39166666666666666,0.4777777777777778,0.42857142857142855,0.09090909090909091,0.5379146919431279,0.4411764705882353,0.48333333333333334,0.5635964912280702,0.5,0.5405405405405406,0.5734597156398105,0.008264462809917356,0.1111111111111111,0.14583333333333334,0.15,0.010526315789473684,21.783876500857634,0.5384615384615384,,0.10416666666666667,0.003663003663003663,0.12340425531914893,0.010810810810810811,0.11281070745697896,0.006550218340611353,0.01098901098901099,,,0.014492753623188406,,0.07207207207207207,0.1206896551724138,0.13114754098360656,0.1270718232044199,0.1111111111111111,0.009174311926605505,0.5,0.22748815165876776,0.6041666666666666,0.7073170731707317,0.5862068965517241,0.0947867298578199,0.25,0.29411764705882354,0.4,0.12322274881516587,0.5384615384615384,0.5384615384615384,0.9285714285714286,0.45023696682464454,0.29411764705882354,0.6,0.6666666666666666,0.17647058823529413,0.6666666666666666,0.5,0.4117647058823529,0.16666666666666666,0.2,0.2,0.43333333333333335,0.8009478672985783,0.5364680952380954,0.534076923076923,0.5110689655172413,0.053811659192825115,0.1,0.06976744186046512,0.15503875968992248,7.354444444444444,25.475206611570243,0.17403846153846153,22.0,33.0,24.0,33.0,2.0,2.0,4.0,0.10426540284360189,0.3473684210526316,0.35106382978723405,0.7878787878787878,0.35106382978723405,9.0,5.0,1.0,4.0,9.0,,0.47368421052631576,,0.4090909090909091,0.4090909090909091,0.4444444444444444,0.14285714285714285,1.0,0.8333333333333334,0.3076923076923077,1.0,1.0,,,0.04,1.0,,1.0,2.0,,,0.016260162601626018,,True,,
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,45675.0,761,-54,1566,1571,271.0,289,150.0,3137,44.0,70.0,1.0,5.0,6.0,11.0,8.0,33.0,14.0,32.0,2.0,3.0,10.0,39.0,6.0,5.0,67.0,128.0,25.0,71.0,17.0,226.0,1819,4.0,10.0,4.0,9.0,1.0,21.0,11.0,21.0,15.0,1.0,38.0,70.0,64.0,75.0,2.0,39.0,10.0,1.0,89.0,24.0,113.0,13.0,11.0,54.0,19.0,16.0,250.0,2.0,8.0,31.0,38.0,,69.0,10.0,79.0,2.0,20.0,9.0,11.0,27.0,9.0,21.0,18.0,6.0,4.0,45.0,3.0,13.0,24.0,64.0,2.0,3.0,,22.0,,24.0,4.0,13.0,1.0,10.0,,8.0,,1.0,10.0,5.0,37.0,268.0,7.0,,0.5223880597014925,0.5303030303030303,1.0,0.352112676056338,0.4444444444444444,0.352112676056338,0.5234375,0.4,0.5238095238095238,0.5251256281407035,0.5263157894736842,0.5138888888888888,0.5406698564593302,0.525,0.5135135135135135,0.35678391959798994,0.014084507042253521,0.078125,0.11428571428571428,0.06060606060606061,,14.707585408222352,0.6,,0.09595959595959595,0.01809954751131222,0.09904153354632587,0.00784313725490196,0.09732016925246827,0.014347202295552367,0.007142857142857143,0.03289473684210526,0.013333333333333334,0.010810810810810811,,0.10975609756097561,0.0472972972972973,0.15476190476190477,0.1038961038961039,0.08536585365853659,0.021052631578947368,0.5,0.35175879396984927,0.6285714285714286,0.7096774193548387,0.4318181818181818,0.1658291457286432,0.24242424242424243,0.25806451612903225,0.875,0.16080402010050251,0.4375,0.45161290322580644,1.0,0.19597989949748743,0.2631578947368421,0.2,,0.15789473684210525,0.6666666666666666,1.0,0.3157894736842105,0.3055555555555556,0.5454545454545454,0.2777777777777778,0.1388888888888889,0.7085427135678392,0.56,0.544335,0.5631652777777778,0.0625,0.0948905109489051,0.09292035398230089,0.168141592920354,6.168749999999999,24.528169014084508,0.17305236270753513,25.0,11.0,,11.0,3.0,1.0,1.0,0.12562814070351758,0.28205128205128205,0.28205128205128205,1.0,0.28205128205128205,15.0,4.0,2.0,1.0,5.0,,0.3333333333333333,0.03125,0.6,0.6,0.6,0.3333333333333333,1.0,0.4,0.2,,,1.0,,,,,,,,,,2.0,True,,
1628972,1610612741,Troy Brown Jr.,Troy Brown Jr.,1628972,CHI,14596.0,243,36,498,507,94.0,122,49.0,1005,16.0,24.0,3.0,4.0,,4.0,1.0,2.0,9.0,15.0,1.0,1.0,2.0,15.0,2.0,1.0,17.0,27.0,16.0,30.0,1.0,83.0,584,3.0,4.0,1.0,3.0,,9.0,,4.0,3.0,,3.0,22.0,12.0,45.0,6.0,15.0,5.0,,8.0,8.0,16.0,6.0,2.0,5.0,3.0,,40.0,3.0,3.0,13.0,21.0,1.0,35.0,6.0,41.0,,10.0,5.0,5.0,2.0,1.0,2.0,2.0,,,4.0,1.0,,13.0,20.0,,,,3.0,,1.0,1.0,1.0,,,,,,,,,3.0,92.0,3.0,,0.6470588235294118,0.7857142857142857,0.9375,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.6296296296296297,0.75,,0.7192982456140351,0.6428571428571429,0.21428571428571427,0.7280701754385965,0.6428571428571429,0.21428571428571427,0.5263157894736842,,0.18518518518518517,0.16666666666666666,0.5,,11.090909090909092,0.5,0.1111111111111111,0.15328467153284672,0.024793388429752067,0.13402061855670103,0.043478260869565216,0.1452991452991453,0.031578947368421054,,0.025,0.047619047619047616,0.04081632653061224,0.05,0.13793103448275862,0.125,0.2608695652173913,0.12658227848101267,0.16666666666666666,,,0.42105263157894735,0.6666666666666666,0.8,0.625,0.03508771929824561,0.5,1.0,1.0,0.2631578947368421,0.6,0.6,1.0,0.2631578947368421,0.5714285714285714,0.75,,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5714285714285714,,0.2857142857142857,0.14285714285714285,0.9473684210526315,0.5906842105263158,0.55959,0.6183571428571428,0.017543859649122806,0.037037037037037035,0.10843373493975904,0.03614457831325301,2.681481481481481,24.459999999999997,0.18875502008032127,1.0,7.0,3.0,7.0,1.0,1.0,,0.017543859649122806,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.4666666666666667,,1.0,,,1.0,,0.3333333333333333,,,,,,,0.5,,,,,,,,,,,,,,,True,,
1628396,1610612741,Tony Bradley,Tony Bradley,1628396,CHI,5284.0,88,-23,181,188,34.0,33,16.0,369,5.0,6.0,2.0,3.0,2.0,3.0,4.0,6.0,,,,,,,,,11.0,15.0,,,5.0,27.0,220,2.0,3.0,,,1.0,5.0,4.0,5.0,,,8.0,16.0,6.0,,4.0,,1.0,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,1.0,8.0,10.0,11.0,,21.0,9.0,30.0,,,,,2.0,2.0,1.0,4.0,1.0,,6.0,1.0,,9.0,11.0,,,2.0,8.0,,11.0,1.0,6.0,,7.0,,6.0,,1.0,7.0,2.0,8.0,34.0,,,0.7272727272727273,0.8888888888888888,,,,,0.7333333333333333,0.6666666666666666,0.8,0.7333333333333333,0.6666666666666666,0.8,0.675,0.5,0.8,,,0.06666666666666667,0.16666666666666666,,,13.06532663316583,0.3333333333333333,,0.21153846153846154,0.14545454545454545,0.23255813953488372,0.047619047619047616,0.22105263157894736,0.11842105263157894,0.16666666666666666,0.13043478260869565,0.15,0.06666666666666667,,0.20833333333333334,0.3333333333333333,0.07692307692307693,0.2571428571428571,0.125,,0.2857142857142857,0.4,0.8333333333333334,1.0,0.4,0.4,0.6666666666666666,0.6666666666666666,1.0,,,,,,1.0,0.6666666666666666,,,,,,0.6,0.6666666666666666,,,0.4,0.4913933333333333,0.6763333333333333,0.45884,0.3,0.3,0.18518518518518517,0.2962962962962963,6.946666666666666,,0.1878453038674033,3.0,,,,,,,0.2,,,,,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,True,,
