EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,PenaltyFg3Pct,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,ThreePtShootingFoulsDrawn,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,HeaveAttempts,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,on,HeaveMakes,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,3pt And 1 Free Throw Trips
1626149,1610612764,Montrezl Harrell,Montrezl Harrell,1626149,WAS,20259.0,338,-5.0,662,663,112.0,124.0,71.0,1325,66.0,85.0,18.0,24.0,12.0,19.0,12.0,31.0,3.0,9.0,1.0,4.0,1.0,2.0,81.0,125.0,1.0,4.0,45.0,210.0,716,19.0,26.0,1.0,10.0,48.0,12.0,21.0,2.0,11.0,35.0,102.0,60.0,3.0,38.0,4.0,1.0,5.0,18.0,9.0,27.0,8.0,1.0,9.0,7.0,2.0,63.0,12.0,25.0,27.0,30.0,6.0,63.0,37.0,100.0,5.0,6.0,5.0,1.0,7.0,4.0,2.0,8.0,1.0,5.0,1.0,15.0,1.0,3.0,10.0,18.0,1.0,2.0,1.0,53.0,2.0,4.0,1.0,61.0,9.0,30.0,5.0,9.0,3.0,6.0,9.0,5.0,1.0,35.0,112.0,3.0,5.0,0.6296296296296297,0.8225806451612904,1.0,0.25,0.25,0.648,0.7307692307692307,0.5714285714285714,0.6395348837209303,0.7037037037037037,0.5217391304347826,0.6774193548387096,0.7272727272727273,0.5833333333333334,0.0310077519379844,0.04,0.0588235294117647,22.75769745649264,0.4666666666666667,0.3157894736842105,0.1587301587301587,0.1366120218579235,0.1888111888111888,0.0869565217391304,0.1716867469879518,0.1152647975077881,0.1911764705882352,0.1022727272727272,0.1111111111111111,0.0803571428571428,0.1153846153846153,0.1,0.1651376146788991,0.2,0.1949152542372881,0.16,0.119047619047619,0.5555555555555556,0.6589147286821705,0.7764705882352941,0.825,0.6515151515151515,0.2403100775193798,0.3870967741935484,0.3870967741935484,0.5833333333333334,0.0697674418604651,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0310077519379844,0.25,0.25,1.0,0.8888888888888888,0.75,0.037037037037037,0.8260869565217391,0.631578947368421,0.0869565217391304,0.689922480620155,0.25,0.5407600775193798,0.579895238095238,0.5708065217391304,0.2,0.2054794520547945,0.2285714285714285,0.1666666666666666,4.264,26.8,0.1691842900302115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,20938.0,349,-96.0,683,694,82.0,92.0,62.0,1377,16.0,24.0,1.0,3.0,2.0,4.0,16.0,35.0,5.0,13.0,16.0,54.0,3.0,5.0,37.0,72.0,22.0,66.0,22.0,162.0,817,2.0,6.0,3.0,,4.0,3.0,7.0,6.0,11.0,26.0,46.0,28.0,57.0,2.0,54.0,16.0,7.0,13.0,8.0,21.0,5.0,3.0,9.0,3.0,1.0,50.0,6.0,1.0,34.0,47.0,6.0,87.0,7.0,94.0,1.0,9.0,4.0,5.0,14.0,1.0,9.0,5.0,1.0,5.0,2.0,19.0,1.0,1.0,17.0,21.0,,,,23.0,,1.0,,32.0,2.0,13.0,4.0,11.0,6.0,5.0,12.0,3.0,1.0,23.0,79.0,1.0,2.0,0.6216216216216216,0.6388888888888888,0.8636363636363636,0.3333333333333333,0.3333333333333333,0.5138888888888888,0.3333333333333333,0.4285714285714285,0.5072463768115942,0.2222222222222222,0.5769230769230769,0.5294117647058824,0.2222222222222222,0.6190476190476191,0.4782608695652174,0.0972222222222222,0.1666666666666666,22.691292875989447,0.7368421052631579,0.5,0.2435233160621761,0.0056497175141242,0.2411347517730496,0.0389610389610389,0.2425149700598802,0.0211480362537764,0.0204081632653061,,,0.0341880341880341,0.054054054054054,0.1132075471698113,0.2473118279569892,0.3829787234042553,0.2396694214876033,0.25,0.0140845070422535,0.25,0.1739130434782608,0.6666666666666666,0.8,0.6875,0.2536231884057971,0.4571428571428571,0.5,0.5625,0.0942028985507246,0.3846153846153846,0.3846153846153846,0.6,0.391304347826087,0.2962962962962963,0.2962962962962963,0.8125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.5,0.3846153846153846,0.6521739130434783,0.2962962962962963,0.50329598540146,0.533875,0.4710833333333333,0.087248322147651,0.1566265060240964,0.0246913580246913,0.1604938271604938,7.795833333333332,26.475757575757576,0.1200585651537335,6.0,12.0,1.0,1.0,2.0,3.0,9.0,1.0,1.0,1.0,0.5,0.0857142857142857,0.0869565217391304,0.5,0.5,1.0,0.0769230769230769,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628988,1610612764,Aaron Holiday,Aaron Holiday,1628988,WAS,39755.0,663,-86.0,1314,1319,275.0,246.0,135.0,2633,30.0,51.0,1.0,2.0,8.0,12.0,44.0,84.0,3.0,12.0,18.0,54.0,3.0,11.0,77.0,147.0,23.0,67.0,28.0,251.0,1475,3.0,6.0,5.0,2.0,14.0,17.0,28.0,11.0,8.0,60.0,56.0,98.0,51.0,,54.0,18.0,9.0,47.0,31.0,78.0,21.0,10.0,35.0,6.0,6.0,187.0,5.0,4.0,29.0,29.0,,58.0,9.0,67.0,1.0,24.0,17.0,7.0,20.0,6.0,13.0,19.0,5.0,7.0,3.0,39.0,,8.0,28.0,60.0,1.0,1.0,1.0,44.0,,2.0,7.0,35.0,3.0,14.0,4.0,9.0,3.0,6.0,9.0,4.0,1.0,60.0,272.0,8.0,3.0,0.3636363636363636,0.3636363636363636,0.7391304347826086,0.3432835820895522,0.3432835820895522,0.5238095238095238,0.5,0.6071428571428571,0.5210280373831776,0.5454545454545454,0.6666666666666666,0.5456521739130434,0.5833333333333334,0.6818181818181818,0.3130841121495327,0.0612244897959183,0.0980392156862745,18.206521739130437,0.5128205128205128,,0.078590785907859,0.0112676056338028,0.1086142322097378,0.0171821305841924,0.0911949685534591,0.0139318885448916,,0.0111111111111111,0.0327868852459016,0.0131578947368421,0.0317460317460317,0.0476190476190476,0.0904522613065326,0.0813953488372093,0.1085972850678733,0.108695652173913,0.0097087378640776,0.4444444444444444,0.2383177570093458,0.5882352941176471,0.6521739130434783,0.4,0.3925233644859813,0.5238095238095238,0.5432098765432098,0.3181818181818182,0.0560747663551401,0.25,0.2727272727272727,0.6666666666666666,0.2523364485981308,0.3333333333333333,0.3396226415094339,0.7777777777777778,0.1818181818181818,0.5,0.2727272727272727,0.3076923076923077,0.6666666666666666,0.282051282051282,0.5514018691588785,0.3333333333333333,0.4826044392523364,0.51108125,0.4685807692307692,0.0663716814159292,0.0886075949367088,0.0557768924302788,0.2390438247011952,6.896598639455783,26.21940298507463,0.2092846270928462,5.0,13.0,,,6.0,6.0,18.0,1.0,,,0.5454545454545454,0.0357142857142857,0.0607476635514018,0.3846153846153846,0.3846153846153846,0.6,,,0.5454545454545454,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.4,0.0149253731343283,0.0833333333333333,0.0185185185185185,0.1818181818181818,0.5,1.0,0.3333333333333333,0.0147058823529411,,,,,,,,,True,,,,,,
1629060,1610612764,Rui Hachimura,Rui Hachimura,1629060,WAS,875.0,15,11.0,33,30,17.0,,3.0,63,1.0,2.0,,,1.0,1.0,,2.0,,1.0,,,,,1.0,5.0,1.0,2.0,1.0,6.0,22,,1.0,,,,1.0,4.0,1.0,1.0,6.0,2.0,,3.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,6.0,17.0,,,1.0,1.0,1.0,0.5,0.5,0.2,,0.25,0.3571428571428571,,0.5,0.4285714285714285,,0.6,0.2857142857142857,0.2,0.5,19.444444444444446,,,0.2,,,0.125,0.0769230769230769,0.0666666666666666,,,,0.1428571428571428,,,0.25,,,,,,0.2857142857142857,0.5,1.0,1.0,0.2857142857142857,,,,0.1428571428571428,,,,,,,,,,,0.2,1.0,,0.5714285714285714,,0.5086857142857143,,0.50794,0.1428571428571428,0.2,,1.0,6.2,23.65,0.5151515151515151,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,,0.2857142857142857,0.5,0.5,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,14723.0,245,25.0,489,488,133.0,99.0,54.0,977,17.0,23.0,5.0,8.0,7.0,10.0,3.0,8.0,5.0,8.0,6.0,29.0,5.0,9.0,25.0,39.0,10.0,44.0,12.0,92.0,511,5.0,9.0,6.0,,13.0,9.0,15.0,11.0,6.0,27.0,42.0,8.0,30.0,8.0,29.0,6.0,2.0,7.0,4.0,11.0,4.0,,6.0,1.0,,26.0,,10.0,10.0,11.0,2.0,23.0,10.0,33.0,,6.0,5.0,1.0,3.0,1.0,1.0,3.0,,2.0,2.0,6.0,1.0,2.0,5.0,12.0,,1.0,,13.0,,,1.0,15.0,3.0,8.0,1.0,3.0,1.0,2.0,3.0,2.0,,25.0,131.0,1.0,,0.84,1.0,1.0,0.2272727272727272,0.2272727272727272,0.6410256410256411,0.5555555555555556,0.6,0.4819277108433735,0.4333333333333333,0.4038461538461538,0.5168539325842697,0.4333333333333333,0.4655172413793103,0.5301204819277109,0.0512820512820512,0.0434782608695652,17.117117117117118,0.5,0.1818181818181818,0.0839694656488549,0.075187969924812,0.0909090909090909,,0.0871369294605809,0.0411522633744856,0.0638297872340425,0.0588235294117647,0.1666666666666666,,,0.0666666666666666,0.1014492753623188,0.0625,0.0842105263157894,0.1333333333333333,,0.6666666666666666,0.2771084337349397,0.7391304347826086,0.7727272727272727,0.7647058823529411,0.0963855421686747,0.375,0.4285714285714285,1.0,0.0963855421686747,0.625,0.625,1.0,0.3493975903614458,0.2068965517241379,0.2142857142857142,1.0,0.5333333333333333,0.625,0.3333333333333333,0.3846153846153846,0.7,0.3461538461538461,0.8072289156626506,0.2068965517241379,0.5360427710843374,0.525765,0.5444653846153846,0.0909090909090909,0.1818181818181818,0.1413043478260869,0.2934782608695652,6.043589743589744,25.65454545454545,0.2719836400817996,4.0,15.0,,2.0,1.0,1.0,,,,,0.0909090909090909,0.125,0.180722891566265,0.2666666666666666,0.2857142857142857,1.0,0.0769230769230769,,0.1111111111111111,,1.0,1.0,1.0,2.0,,,0.1666666666666666,0.0454545454545454,,0.0344827586206896,0.0666666666666666,,,0.2,,0.0666666666666666,0.2,1.0,,,,,,True,,,,,,
1630166,1610612764,Deni Avdija,Deni Avdija,1630166,WAS,19052.0,318,-2.0,630,635,185.0,140.0,72.0,1265,15.0,27.0,2.0,3.0,5.0,7.0,10.0,20.0,2.0,4.0,9.0,38.0,3.0,13.0,27.0,51.0,13.0,45.0,19.0,112.0,672,3.0,5.0,4.0,1.0,7.0,6.0,13.0,15.0,6.0,27.0,32.0,22.0,36.0,4.0,37.0,9.0,4.0,15.0,5.0,20.0,3.0,2.0,9.0,2.0,4.0,45.0,7.0,5.0,17.0,33.0,5.0,55.0,12.0,67.0,1.0,9.0,5.0,4.0,7.0,1.0,6.0,4.0,,1.0,2.0,11.0,,1.0,21.0,33.0,,,1.0,25.0,,2.0,,31.0,3.0,14.0,3.0,15.0,7.0,8.0,15.0,6.0,,27.0,183.0,,3.0,0.5925925925925926,0.64,0.9230769230769232,0.2888888888888888,0.2954545454545454,0.5294117647058824,0.6,0.4615384615384615,0.484375,0.3333333333333333,0.375,0.509090909090909,0.35,0.4090909090909091,0.46875,0.0784313725490196,0.1111111111111111,16.97054698457223,0.6363636363636364,0.3846153846153846,0.1813186813186813,0.0304878048780487,0.1382113821138211,0.0514705882352941,0.1639344262295081,0.04,0.0151515151515151,0.0266666666666666,0.0869565217391304,0.0560747663551401,0.0344827586206896,0.1351351351351351,0.1904761904761904,0.2,0.14,0.1304347826086956,0.0208333333333333,0.4,0.28125,0.5555555555555556,0.625,0.6,0.2083333333333333,0.5,0.5263157894736842,0.6,0.0416666666666666,0.5,0.5,0.5,0.3958333333333333,0.2368421052631578,0.25,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.7142857142857143,0.4642857142857143,0.75,0.2432432432432432,0.4947315789473684,0.4824285714285714,0.4609351851851852,0.1308411214953271,0.2258064516129032,0.0625,0.2410714285714285,5.074509803921568,26.493333333333336,0.2936507936507936,4.0,7.0,2.0,2.0,1.0,3.0,3.0,,,,0.2,0.05,0.0729166666666666,0.5714285714285714,0.5714285714285714,1.0,0.0714285714285714,1.0,0.0769230769230769,,1.0,,,2.0,,,,0.0444444444444444,,0.0526315789473684,0.1111111111111111,,,,,,,,1.0,,,,,True,,,,,,
202722,1610612764,Davis Bertans,Davis Bertans,202722,WAS,9406.0,157,-47.0,316,309,92.0,71.0,35.0,625,2.0,3.0,,,2.0,2.0,1.0,3.0,1.0,1.0,6.0,39.0,1.0,11.0,4.0,7.0,7.0,46.0,13.0,42.0,369,,1.0,4.0,2.0,5.0,2.0,3.0,13.0,3.0,13.0,6.0,2.0,21.0,,39.0,6.0,,6.0,1.0,7.0,1.0,,5.0,1.0,,15.0,1.0,1.0,2.0,5.0,,7.0,2.0,9.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,,1.0,,5.0,,1.0,12.0,22.0,,2.0,1.0,9.0,1.0,,1.0,14.0,,2.0,,1.0,1.0,,1.0,1.0,,13.0,92.0,2.0,,0.75,0.75,1.0,0.1521739130434782,0.1521739130434782,0.5714285714285714,,0.6666666666666666,0.2735849056603773,0.3,0.3125,0.3620689655172414,0.4166666666666667,0.3823529411764705,0.8679245283018868,,,17.746478873239436,0.6,,0.0568181818181818,0.0111111111111111,0.0344827586206896,0.0135135135135135,0.047945205479452,0.0121951219512195,,0.0212765957446808,,,0.0909090909090909,0.0833333333333333,0.0638297872340425,0.0344827586206896,,0.1333333333333333,0.024390243902439,1.0,0.0566037735849056,0.6666666666666666,0.6666666666666666,1.0,0.0566037735849056,0.3333333333333333,0.3333333333333333,,0.0188679245283018,1.0,1.0,1.0,0.7358490566037735,0.1538461538461538,0.1538461538461538,1.0,,,0.2,0.125,1.0,0.6875,0.9245283018867924,0.1538461538461538,0.5179415094339622,0.5069100000000001,0.51005,0.0862068965517241,0.2222222222222222,0.119047619047619,0.3095238095238095,7.9,26.541304347826088,0.2911392405063291,1.0,7.0,1.0,2.0,1.0,2.0,,,,,0.1538461538461538,,0.1320754716981132,0.1428571428571428,0.1428571428571428,1.0,0.125,0.5,0.0909090909090909,1.0,3.0,,1.0,,3.0,,0.25,,,,0.6,0.3333333333333333,1.0,,0.0612244897959183,,,,,1.0,,,,True,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,8375.0,140,19.0,277,277,50.0,43.0,31.0,554,10.0,16.0,2.0,3.0,,3.0,15.0,31.0,8.0,13.0,4.0,9.0,,1.0,33.0,60.0,4.0,14.0,16.0,94.0,308,5.0,7.0,1.0,,10.0,1.0,6.0,2.0,7.0,9.0,16.0,50.0,6.0,2.0,9.0,4.0,4.0,15.0,6.0,21.0,2.0,4.0,10.0,5.0,,48.0,1.0,3.0,7.0,10.0,,17.0,4.0,21.0,2.0,2.0,,2.0,5.0,2.0,5.0,6.0,1.0,,,11.0,1.0,2.0,6.0,13.0,2.0,1.0,1.0,15.0,1.0,1.0,1.0,17.0,,6.0,1.0,2.0,1.0,1.0,2.0,1.0,,9.0,50.0,,1.0,0.2424242424242424,0.25,0.5,0.2857142857142857,0.2857142857142857,0.55,0.7142857142857143,0.1666666666666666,0.527027027027027,0.625,0.125,0.5617283950617284,0.625,0.3636363636363636,0.1891891891891892,0.0666666666666666,0.0625,29.487179487179485,0.4545454545454545,,0.1388888888888889,0.0379746835443038,0.1228070175438596,0.0238095238095238,0.1317829457364341,0.0330578512396694,,0.0681818181818181,,,0.0769230769230769,0.2352941176470588,0.0952380952380952,0.1538461538461538,0.1041666666666666,0.2222222222222222,0.0606060606060606,0.5,0.2162162162162162,0.625,0.6666666666666666,0.4,0.4189189189189189,0.4838709677419355,0.5357142857142857,0.1333333333333333,0.1756756756756756,0.6153846153846154,0.6153846153846154,0.25,0.1216216216216216,0.4444444444444444,0.4444444444444444,0.5,0.375,0.6666666666666666,,0.375,,0.125,0.4054054054054054,0.4444444444444444,0.4802898648648647,0.5062714285714287,0.47163125,0.075,0.0909090909090909,0.1063829787234042,0.0957446808510638,9.031666666666665,25.357142857142858,0.1805054151624548,,5.0,,1.0,,,6.0,,,,,0.0967741935483871,0.0675675675675675,,,,0.125,,,,1.0,,,,,,,,,,0.125,,,,,,,,,3.0,,,,True,,,,,,
203484,1610612764,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,WAS,18185.0,303,-78.0,606,610,88.0,93.0,54.0,1216,5.0,14.0,2.0,4.0,1.0,1.0,2.0,18.0,9.0,19.0,10.0,32.0,1.0,4.0,16.0,51.0,16.0,53.0,11.0,91.0,698,3.0,7.0,3.0,1.0,7.0,1.0,6.0,7.0,,11.0,22.0,10.0,42.0,,32.0,10.0,5.0,13.0,2.0,15.0,1.0,1.0,5.0,5.0,3.0,32.0,1.0,2.0,18.0,11.0,2.0,31.0,4.0,35.0,2.0,6.0,3.0,3.0,7.0,2.0,4.0,4.0,1.0,3.0,1.0,11.0,,,5.0,17.0,,,,17.0,,,6.0,12.0,1.0,6.0,,1.0,1.0,,1.0,,,11.0,87.0,1.0,,0.6875,0.6875,0.875,0.3018867924528302,0.3018867924528302,0.3137254901960784,0.4285714285714285,0.1666666666666666,0.3846153846153846,0.3,0.4230769230769231,0.4128440366972477,0.35,0.4230769230769231,0.5096153846153846,0.0980392156862745,0.2142857142857142,17.991004497751124,0.6363636363636364,0.25,0.0643274853801169,0.0121212121212121,0.1512605042016806,0.0076335877862595,0.1,0.0101351351351351,,0.0240963855421686,,0.0101010101010101,,0.0714285714285714,0.0736842105263157,0.0294117647058823,0.173469387755102,0.0476190476190476,0.0303030303030303,,0.1346153846153846,0.3571428571428571,0.4545454545454545,0.6,0.173076923076923,0.1111111111111111,0.125,0.5,0.1826923076923076,0.4736842105263157,0.4736842105263157,0.7777777777777778,0.3076923076923077,0.3125,0.3125,0.8,0.4,0.5,0.1,0.0769230769230769,1.0,0.3076923076923077,0.6442307692307693,0.3125,0.5094524038461539,0.52185,0.5078346153846155,0.055045871559633,0.1071428571428571,0.0769230769230769,0.1208791208791208,10.503921568627453,25.018867924528305,0.1452145214521452,6.0,21.0,1.0,3.0,2.0,3.0,6.0,,,,0.4285714285714285,0.1111111111111111,0.2019230769230769,0.2857142857142857,0.3,1.0,0.2307692307692307,0.3333333333333333,0.5,,2.0,,,1.0,,,,0.0188679245283018,,,0.2,,,,,0.0476190476190476,0.5,,,1.0,1.0,0.1111111111111111,,True,,,,,,
203526,1610612764,Raul Neto,Raul Neto,203526,WAS,5678.0,95,-3.0,190,200,70.0,75.0,17.0,390,4.0,5.0,,,2.0,2.0,9.0,21.0,1.0,2.0,3.0,3.0,1.0,1.0,14.0,28.0,3.0,4.0,10.0,47.0,200,,,1.0,,3.0,4.0,8.0,2.0,8.0,19.0,8.0,20.0,6.0,,3.0,3.0,1.0,4.0,6.0,10.0,6.0,,4.0,,,26.0,,1.0,3.0,6.0,,9.0,1.0,10.0,,8.0,4.0,4.0,6.0,2.0,6.0,4.0,,,,10.0,1.0,2.0,,7.0,,2.0,1.0,12.0,,,1.0,13.0,,3.0,2.0,,,,,,,19.0,70.0,3.0,2.0,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.75,0.75,0.5,,0.5,0.578125,1.5,0.55,0.618421052631579,1.5,0.6333333333333333,0.125,0.0357142857142857,,23.188405797101453,0.6,,0.1071428571428571,0.0208333333333333,0.088235294117647,,0.1,0.0123456790123456,,0.0344827586206896,,,,,0.131578947368421,0.0833333333333333,0.0714285714285714,0.1666666666666666,,,0.15625,0.8,0.8,0.25,0.65625,0.4285714285714285,0.45,0.2222222222222222,0.0625,0.5,0.5,1.0,0.09375,1.0,1.0,0.6666666666666666,,,1.0,0.2,1.0,0.1,0.28125,1.0,0.45075,0.5577,0.460745,0.1111111111111111,0.0967741935483871,0.0638297872340425,0.4042553191489361,8.889285714285714,25.225,0.3684210526315789,,1.0,,1.0,1.0,1.0,3.0,,,,0.5,0.0476190476190476,0.03125,,,,0.1,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,0.2,,,1.0,,,,,,True,,,,,,
