EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,Corner3Assists,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,Loose Ball Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFtPoints,OffThreePtRebounds,FTOffRebounds,LostBallTurnovers,BlockedAtRim,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Travels,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,PtsPutbacks,OffensiveGoaltends,Technical Free Throw Trips,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,412.0,7,-5.0,17,17,10.0,7.0,34,4.0,4.0,21,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,10.0,1.0,1.0,11.76470588235294,0.6666666666666666,0.5,0.25,1.0,1.0,1.0,0.5,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1628366,1610612741,Lonzo Ball,Lonzo Ball,1628366,CHI,1443.0,24,-15.0,43,44,13.0,6.0,87,2.0,13.0,57,,3.0,1.0,1.0,1.0,2.0,,,,,,,1.0,2.0,1.0,3.0,13.0,0.5,0.75,28.846153846153847,,,,,0.07692307692307693,0.3333333333333333,0.23076923076923078,0.3023255813953488,7.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,2.0,1.0,2.0,1.0,2.0,3.0,10.0,2.0,1.0,2.0,2.0,6.0,3.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3,0.5,0.3,0.5,0.4583333333333333,0.75,0.8333333333333334,0.1,0.5,1.0,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,0.16666666666666666,0.5,1.0,1.0,0.6666666666666666,0.25,0.25,0.5,1.0,1.0,0.5,0.9166666666666666,0.25,0.5410291666666667,0.4911,0.5513250000000001,8.2,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1628972,1610612741,Troy Brown Jr.,Troy Brown Jr.,1628972,CHI,3371.0,56,-1.0,119,116,62.0,46.0,235,1.0,18.0,125,1.0,11.0,5.0,7.0,3.0,16.0,5.0,2.0,13.0,14.0,,3.0,4.0,1.0,1.0,11.0,62.0,0.5,0.6875,15.441176470588234,0.3333333333333333,0.23809523809523808,0.20754716981132076,0.125,0.05555555555555555,0.1111111111111111,0.6111111111111112,0.5210084033613446,14.0,4.0,7.0,1.0,1.0,6.0,2.0,3.0,,2.0,3.0,4.0,9.0,3.0,9.0,,2.0,5.0,6.0,9.0,,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,,3.0,0.75,0.75,1.0,0.3333333333333333,0.4,0.3333333333333333,0.4444444444444444,0.4722222222222222,0.625,0.5,0.1111111111111111,0.16666666666666666,0.6666666666666666,0.3888888888888889,0.5714285714285714,0.6666666666666666,0.75,0.05555555555555555,0.3333333333333333,0.16666666666666666,0.2,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,,0.375,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.5918277777777778,0.63405,0.6086687500000001,4.522222222222222,24.333333333333332,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.1111111111111111,0.14285714285714285,0.1875,0.043478260869565216,0.02040816326530612,0.14285714285714285,0.15384615384615385,0.16666666666666666,0.2857142857142857,0.3076923076923077,1.0,0.05555555555555555,0.6666666666666666,0.375,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1629653,1610612741,Devon Dotson,Devon Dotson,1629653,CHI,5111.0,85,-2.0,175,169,83.0,62.0,344,5.0,29.0,196,5.0,16.0,7.0,15.0,4.0,38.0,2.0,,8.0,9.0,4.0,11.0,7.0,9.0,3.0,16.0,83.0,0.5370370370370371,0.5,15.841584158415841,,0.0625,0.11764705882352941,0.09090909090909091,0.12,0.1875,0.5517241379310345,0.4742857142857143,23.0,9.0,11.0,1.0,,3.0,2.0,6.0,,1.0,3.0,9.0,14.0,2.0,9.0,,1.0,6.0,10.0,6.0,,6.0,2.0,,1.0,,1.0,1.0,5.0,2.0,2.0,0.5555555555555556,0.5555555555555556,1.0,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.6428571428571429,0.5217391304347826,0.4583333333333333,0.391304347826087,,,0.2,0.4782608695652174,0.8181818181818182,1.0,0.5555555555555556,0.043478260869565216,0.13043478260869565,,,,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,,0.25,0.3333333333333333,0.8695652173913043,0.3333333333333333,0.603708695652174,0.644,0.607425,3.764285714285715,25.400000000000002,1.0,4.0,5.0,2.0,3.0,2.0,4.0,6.0,8.0,2.0,8.0,5.0,2.0,1.0,6.0,1.0,4.0,,1.0,1.0,,,,,2.0,0.6666666666666666,0.14285714285714285,0.18181818181818182,0.16666666666666666,0.02564102564102564,0.012987012987012988,,0.07142857142857142,0.15384615384615385,0.3333333333333333,0.047619047619047616,,0.08695652173913043,0.5,0.4166666666666667,0.8,0.25,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.5,0.3333333333333333,0.0625,1.0,1.0,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,1901.0,32,12.0,69,66,37.0,25.0,135,3.0,17.0,62,3.0,7.0,2.0,3.0,2.0,7.0,,,1.0,2.0,,2.0,3.0,4.0,1.0,7.0,37.0,0.85,0.875,14.864864864864865,,,0.030303030303030304,,0.1111111111111111,0.16666666666666666,0.4117647058823529,0.5362318840579711,6.0,4.0,4.0,1.0,,,2.0,3.0,1.0,,,4.0,5.0,2.0,3.0,1.0,,,6.0,6.0,,3.0,2.0,,,,1.0,1.0,1.0,,1.0,0.75,0.75,1.0,0.6666666666666666,,0.6666666666666666,0.8,0.875,1.0,0.375,,,1.0,0.5,1.0,1.0,0.75,0.125,,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.5,,,0.875,0.6666666666666666,0.56309375,0.2733,0.65155,5.02,26.066666666666666,,2.0,2.0,,,1.0,2.0,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,0.045454545454545456,0.125,0.043478260869565216,,,0.1,,,,,,1.0,1.0,,,,3.0,,,,,1.0,1.0,1.0,,0.75,0.75,1.0,,,0.17647058823529413,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1628396,1610612741,Tony Bradley,Tony Bradley,1628396,CHI,1811.0,30,9.0,67,61,36.0,30.0,128,4.0,12.0,60,2.0,6.0,2.0,2.0,2.0,4.0,5.0,,8.0,13.0,1.0,2.0,5.0,4.0,2.0,6.0,36.0,0.6666666666666666,0.6,13.924050632911392,,0.35714285714285715,0.32,0.25,0.2222222222222222,0.2222222222222222,0.5,0.5373134328358209,10.0,2.0,3.0,2.0,,,,,,,,4.0,7.0,,,,,,8.0,,,,,,,,1.0,,2.0,,,1.0,1.0,,,,,0.5714285714285714,0.5714285714285714,0.5,,,,0.5,0.42857142857142855,0.6666666666666666,1.0,1.0,0.2857142857142857,,,,,,,,,,,,0.42857142857142855,,0.5501285714285714,,0.560875,7.385714285714286,,1.0,1.0,2.0,2.0,,1.0,2.0,4.0,,2.0,,,,,3.0,5.0,1.0,,1.0,,2.0,,2.0,2.0,,0.5,0.2857142857142857,0.3333333333333333,0.2727272727272727,,0.10344827586206896,,0.16666666666666666,0.4,,0.4,1.0,0.2857142857142857,1.0,0.5,0.5,,,,2.0,,,,,1.0,,,,,0.5,,,,0.16666666666666666,,,,,,,1.0,1.0,2.0,3.0,2.0,1.0,2.0,0.5,0.5,0.2,0.09090909090909091,0.5,0.5,1.0,1.0,0.5,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,763.0,13,-9.0,24,23,10.0,4.0,47,4.0,17.0,33,2.0,7.0,,1.0,,3.0,1.0,,1.0,1.0,,,3.0,5.0,3.0,7.0,10.0,0.7727272727272727,0.7,44.827586206896555,,0.14285714285714285,0.1111111111111111,1.0,0.2727272727272727,0.5,0.4117647058823529,0.4166666666666667,4.0,1.0,3.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,4.0,3.0,5.0,,1.0,2.0,,3.0,6.0,5.0,3.0,,,,2.0,1.0,2.0,,,,,0.3333333333333333,0.6,0.5,0.6,0.5,0.7222222222222222,0.625,0.5555555555555556,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.1111111111111111,,,,,0.5555555555555556,0.6,0.6,0.3333333333333333,,0.5,0.5,0.8888888888888888,0.6,0.59715,0.7264,0.6619375,5.424999999999999,25.98,1.0,1.0,2.0,,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,0.5,0.5,0.6666666666666666,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1629744,1610612741,Matt Thomas,Matt Thomas,1629744,CHI,2141.0,36,12.0,80,77,46.0,27.0,157,3.0,16.0,71,,4.0,3.0,3.0,2.0,6.0,,1.0,4.0,4.0,1.0,1.0,2.0,3.0,,4.0,46.0,0.5333333333333333,0.4,18.478260869565215,0.16666666666666666,,0.07317073170731707,,0.06666666666666667,,0.25,0.575,11.0,,,3.0,,1.0,3.0,8.0,1.0,,1.0,2.0,5.0,3.0,9.0,1.0,,2.0,4.0,6.0,3.0,8.0,3.0,1.0,2.0,,1.0,1.0,2.0,1.0,,1.0,1.0,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.4,0.4642857142857143,0.4,0.6428571428571429,0.1111111111111111,,0.5,,,,,0.21428571428571427,0.07142857142857142,,,,0.5714285714285714,0.375,0.42857142857142855,0.6666666666666666,1.0,0.2,,0.6428571428571429,0.375,0.45573214285714286,0.4524,0.4622,15.319999999999999,25.88888888888889,,,,2.0,1.0,,2.0,3.0,,,,,1.0,,3.0,,1.0,,,,,,,,,0.6666666666666666,,,0.12,,,,0.2222222222222222,,0.14285714285714285,,,0.14285714285714285,,,,0.2,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.125,0.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1630644,1610612741,Mac McClung,Mac McClung,1630644,CHI,153.0,3,-2.0,6,6,6.0,3.0,12,,2.0,8,,2.0,,,,,,,,,,,,,,2.0,6.0,1.0,1.0,33.333333333333336,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.4404,,0.4404,16.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1630250,1610612741,Marko Simonovic,Marko Simonovic,1630250,CHI,1836.0,31,3.0,63,62,34.0,24.0,125,8.0,17.0,66,6.0,12.0,,,,,3.0,,5.0,10.0,3.0,5.0,7.0,11.0,4.0,12.0,34.0,0.4473684210526316,0.375,25.64102564102564,,0.23076923076923078,0.15151515151515152,0.3333333333333333,0.23529411764705882,0.3333333333333333,0.7058823529411765,0.5396825396825397,12.0,3.0,6.0,2.0,,,1.0,5.0,,,4.0,3.0,9.0,1.0,5.0,,,4.0,4.0,3.0,,5.0,1.0,,1.0,1.0,,,1.0,,,0.6666666666666666,1.0,1.0,0.2,,0.2,0.3333333333333333,0.32142857142857145,0.25,0.35714285714285715,,,,0.42857142857142855,0.5,0.75,0.6666666666666666,0.14285714285714285,,,,,0.35714285714285715,0.2,0.2,1.0,,0.3333333333333333,,0.7857142857142857,0.2,0.5544714285714286,0.6289,0.5761958333333334,5.466666666666667,25.52,4.0,3.0,6.0,1.0,,4.0,3.0,8.0,2.0,3.0,,,,4.0,2.0,5.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.375,0.3333333333333333,0.3333333333333333,0.1,0.21052631578947367,0.11428571428571428,0.125,0.3333333333333333,,,0.14285714285714285,1.0,0.07142857142857142,1.0,0.5,0.5,,1.0,1.0,3.0,,,,,,2.0,2.0,0.25,0.25,0.375,0.375,0.25,,0.17647058823529413,,,,,,,,,1.0,,1.0,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,2.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,
