EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,Fg3aBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,3SecondViolations,on
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,69289.0,1155,157.0,2274,2275,507,481.0,239,4549,150.0,216.0,38.0,48.0,33.0,44.0,84.0,191.0,27.0,70.0,4.0,1.0,2.0,261.0,477.0,4.0,162.0,684.0,2429,48.0,70.0,1.0,14.0,110.0,52.0,80.0,2.0,56.0,160.0,296.0,226.0,56.0,2.0,2.0,31.0,56.0,59.0,115.0,41.0,18.0,32.0,20.0,4.0,289.0,42.0,59.0,134.0,113.0,23.0,270,101.0,371,15.0,54.0,42.0,12.0,44.0,16.0,24.0,58.0,8.0,20.0,3.0,4.0,102.0,8.0,25.0,41.0,108,8.0,7.0,18.0,188.0,1.0,10.0,3.0,213.0,35.0,111.0,12.0,28.0,1.0,13.0,1.0,15.0,29.0,15.0,6.0,1.0,158.0,499,7.0,11.0,0.5670498084291188,0.6351931330472103,0.5471698113207547,0.6857142857142857,0.65,0.5426195426195426,0.676056338028169,0.6341463414634146,0.6010544815465729,0.6962025316455697,0.7079646017699115,0.008316008316008316,0.0649895178197065,0.08796296296296297,0.06282722513089005,26.29310344827586,0.43137254901960786,0.45098039215686275,0.2310838445807771,0.10946196660482375,0.2255892255892256,0.0821917808219178,0.22807017543859648,0.09619047619047619,0.14772727272727273,0.10887096774193548,0.05217391304347826,0.09253731343283582,0.0625,0.16279069767441862,0.2548076923076923,0.29357798165137616,0.2408256880733945,0.18354430379746836,0.08108108108108109,0.5172413793103449,0.4490644490644491,0.6944444444444444,0.7614213197969543,0.6333333333333333,0.3970893970893971,0.4397905759162304,0.4692737430167598,0.4523809523809524,0.14553014553014554,0.38571428571428573,0.38571428571428573,0.5555555555555556,0.008316008316008316,0.676056338028169,0.7916666666666666,0.2631578947368421,0.014084507042253521,0.5365853658536586,0.75,0.024390243902439025,0.4573804573804574,0.5112381002087683,0.538713,0.52968625,0.1992818671454219,0.2007233273056058,0.1608187134502924,0.23391812865497075,6.719077568134172,48.474999999999994,0.22295514511873352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,11040.0,184,23.0,365,378,85,106.0,47,743,19.0,28.0,4.0,6.0,4.0,6.0,1.0,4.0,3.0,6.0,10.0,1.0,1.0,23.0,38.0,20.0,15.0,91.0,413,4.0,6.0,1.0,1.0,12.0,4.0,7.0,2.0,6.0,17.0,34.0,12.0,2.0,,10.0,2.0,2.0,5.0,7.0,3.0,2.0,,2.0,,19.0,7.0,3.0,13.0,7.0,,20,10.0,30,1.0,7.0,6.0,1.0,3.0,,1.0,4.0,,2.0,,2.0,7.0,,1.0,9.0,18,1.0,2.0,1.0,12.0,1.0,,2.0,15.0,1.0,6.0,2.0,4.0,1.0,2.0,1.0,2.0,5.0,1.0,,,15.0,80,1.0,1.0,0.7391304347826086,0.7727272727272727,0.6052631578947368,0.6666666666666666,0.5714285714285714,0.6551724137931034,0.7857142857142857,0.6111111111111112,0.7,0.8571428571428571,0.7083333333333334,0.3448275862068966,0.05263157894736842,0.03571428571428571,0.25,17.224880382775122,0.42857142857142855,,0.09210526315789473,0.03333333333333333,0.13131313131313133,0.08641975308641975,0.11428571428571428,0.05847953216374269,0.02564102564102564,0.058823529411764705,,0.08620689655172414,0.08695652173913043,0.07407407407407407,0.09090909090909091,0.125,0.1111111111111111,0.18518518518518517,0.043478260869565216,0.2,0.4827586206896552,0.6785714285714286,0.7037037037037037,0.6842105263157895,0.06896551724137931,0.25,0.3333333333333333,1.0,0.10344827586206896,0.5,0.5,1.0,0.1724137931034483,0.8571428571428571,0.6666666666666666,0.75,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.8275862068965517,0.5834413793103448,0.667125,0.5695944444444445,0.09523809523809523,0.13953488372093023,0.13186813186813187,0.18681318681318682,5.276315789473683,24.36,0.2328767123287671,6.0,10.0,1.0,1.0,4.0,1.0,10.0,1.0,1.0,27.0,3.0,4.0,0.9,0.5,1.0,0.5,0.5,0.1724137931034483,0.6,0.6,1.0,0.4,0.4,0.75,1.0,1.0,0.1111111111111111,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,True
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,80048.0,1334,174.0,2614,2600,476,407.0,297,5214,24.0,41.0,1.0,2.0,2.0,3.0,10.0,20.0,3.0,8.0,310.0,23.0,37.0,37.0,69.0,415.0,40.0,567.0,2805,2.0,4.0,40.0,5.0,39.0,4.0,6.0,59.0,17.0,106.0,60.0,14.0,,,310.0,8.0,55.0,29.0,84.0,16.0,13.0,30.0,22.0,3.0,197.0,8.0,8.0,64.0,57.0,4.0,125,17.0,142,6.0,26.0,21.0,5.0,22.0,4.0,16.0,17.0,3.0,6.0,1.0,6.0,39.0,5.0,6.0,69.0,139,1.0,8.0,2.0,62.0,6.0,2.0,7.0,49.0,1.0,5.0,7.0,11.0,,5.0,,6.0,11.0,7.0,1.0,,104.0,473,12.0,6.0,0.8108108108108109,0.8108108108108109,0.5362318840579711,0.5,0.6666666666666666,0.5444214876033058,0.38636363636363635,0.6846153846153846,0.56187624750499,0.42391304347826086,0.726027397260274,0.8574380165289256,0.11594202898550725,0.17073170731707318,0.05,18.28029790115098,0.5641025641025641,0.06557377049180328,0.10052910052910052,0.012759170653907496,0.09343065693430656,0.012578616352201259,0.09664536741214058,0.012668250197941409,0.018691588785046728,0.010452961672473868,0.007936507936507936,0.016786570743405275,0.0045662100456621,0.10144927536231885,0.10526315789473684,0.08849557522123894,0.07959183673469387,0.1282051282051282,0.02142857142857143,0.6363636363636364,0.08471074380165289,0.5853658536585366,0.7058823529411765,0.875,0.04132231404958678,0.5,0.5263157894736842,0.6,0.01652892561983471,0.375,0.375,1.0,0.640495867768595,0.045454545454545456,0.5,1.0,0.5227272727272727,0.046153846153846156,0.6666666666666666,0.5692307692307692,0.9421487603305785,0.5584748966942147,0.5723703703703703,0.5512038461538461,0.030364372469635626,0.0684931506849315,0.06878306878306878,0.18694885361552027,5.111594202898551,25.5122891566265,0.1820964039785769,41.0,105.0,12.0,22.0,110.0,6.0,151.0,10.0,27.0,438.0,15.0,110.0,0.9668874172185431,0.363855421686747,0.25,0.4576271186440678,0.363855421686747,0.21694214876033058,0.3904761904761905,0.39805825242718446,1.0,0.3548387096774194,0.36065573770491804,0.9545454545454546,0.2608695652173913,1.0,0.3384615384615385,0.5454545454545454,0.3548387096774194,4.0,17.0,15.0,7.0,1.0,4.0,4.0,10.0,1.0,0.016867469879518072,0.01904761904761905,0.016129032258064516,0.02040816326530612,0.38636363636363635,0.23529411764705882,1.0,0.40540540540540543,0.023752969121140142,,,,,True
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,35669.0,594,74.0,1166,1156,227,259.0,135,2322,19.0,39.0,2.0,3.0,4.0,8.0,9.0,18.0,8.0,20.0,99.0,13.0,16.0,36.0,77.0,134.0,12.0,237.0,1247,2.0,5.0,16.0,,16.0,7.0,14.0,21.0,6.0,41.0,32.0,40.0,4.0,3.0,96.0,7.0,37.0,28.0,65.0,15.0,13.0,21.0,11.0,5.0,158.0,5.0,6.0,19.0,16.0,2.0,37,11.0,48,2.0,23.0,11.0,12.0,29.0,9.0,22.0,17.0,,7.0,1.0,2.0,46.0,1.0,10.0,32.0,66,1.0,3.0,4.0,30.0,5.0,2.0,5.0,18.0,3.0,7.0,2.0,5.0,2.0,3.0,1.0,2.0,7.0,,,,39.0,222,4.0,1.0,0.4444444444444444,0.47058823529411764,0.4675324675324675,0.4,0.5,0.533175355450237,0.38095238095238093,0.5,0.5435779816513762,0.38095238095238093,0.5394736842105263,0.6350710900473934,0.09090909090909091,0.10256410256410256,0.16666666666666666,20.076045627376427,0.6304347826086957,0.06060606060606061,0.06153846153846154,0.022900763358778626,0.06529209621993128,0.01718213058419244,0.06352087114337568,0.019891500904159132,0.02127659574468085,0.009345794392523364,0.04918032786885246,0.021621621621621623,0.009433962264150943,0.05813953488372093,0.07692307692307693,0.03508771929824561,0.05853658536585366,0.08139534883720931,0.017699115044247787,,0.1848341232227488,0.48717948717948717,0.5428571428571428,0.42105263157894735,0.08530805687203792,0.5,0.6,0.6666666666666666,0.0947867298578199,0.4,0.4,0.25,0.46919431279620855,0.14285714285714285,0.6666666666666666,,0.6190476190476191,0.22857142857142856,0.5,0.45714285714285713,0.8199052132701422,0.5307016826923078,0.5384111111111111,0.50451875,0.037037037037037035,0.08641975308641975,0.06751054852320675,0.1729957805907173,7.801298701298702,26.371641791044773,0.1946826758147513,14.0,35.0,2.0,5.0,37.0,3.0,51.0,4.0,7.0,123.0,30.0,37.0,0.803921568627451,0.3805970149253731,0.25,0.3333333333333333,0.3893129770992366,0.16587677725118483,0.4,0.4117647058823529,0.9285714285714286,0.37373737373737376,0.37373737373737376,0.7567567567567568,0.23076923076923078,0.6666666666666666,0.14285714285714285,0.4,0.3854166666666667,1.0,3.0,5.0,1.0,,,,1.0,,0.007462686567164179,0.02857142857142857,,,0.14285714285714285,0.3333333333333333,1.0,0.3125,0.007407407407407408,1.0,,,,True
200782,1610612748,P.J. Tucker,P.J. Tucker,200782,MIA,118856.0,1981,230.0,3895,3905,887,929.0,441,7800,63.0,106.0,22.0,36.0,14.0,25.0,59.0,118.0,5.0,11.0,20.0,3.0,3.0,127.0,235.0,193.0,45.0,539.0,4265,27.0,47.0,21.0,6.0,90.0,24.0,46.0,32.0,29.0,113.0,208.0,46.0,28.0,,20.0,14.0,64.0,85.0,149.0,60.0,25.0,45.0,14.0,5.0,383.0,47.0,52.0,140.0,121.0,26.0,287,100.0,387,12.0,58.0,32.0,26.0,32.0,6.0,24.0,34.0,3.0,8.0,3.0,4.0,66.0,10.0,23.0,70.0,161,,9.0,16.0,92.0,10.0,12.0,10.0,61.0,3.0,15.0,17.0,15.0,,10.0,,5.0,15.0,7.0,,,106.0,874,17.0,13.0,0.8188976377952756,0.9203539823008849,0.5404255319148936,0.574468085106383,0.5217391304347826,0.5771028037383178,0.6176470588235294,0.5384615384615384,0.5897155361050328,0.6164383561643836,0.5947368421052631,0.45093457943925236,0.059574468085106386,0.10377358490566038,0.025423728813559324,11.908014571948998,0.48484848484848486,0.2765957446808511,0.14473684210526316,0.05621621621621622,0.14014014014014015,0.05298759864712514,0.1422343324250681,0.054635761589403975,0.0440251572327044,0.055288461538461536,0.07853403141361257,0.06132879045996593,0.03666666666666667,0.1254355400696864,0.15846994535519127,0.14754098360655737,0.13983050847457626,0.140893470790378,0.05970149253731343,0.4666666666666667,0.24766355140186916,0.5943396226415094,0.6631578947368421,0.746031746031746,0.2757009345794392,0.5,0.5130434782608696,0.8983050847457628,0.02570093457943925,0.45454545454545453,0.45454545454545453,0.8,0.04672897196261682,0.5294117647058824,0.6111111111111112,0.3181818181818182,0.04411764705882353,0.32051282051282054,0.56,0.038461538461538464,0.6985981308411215,0.5266081775700934,0.5434300000000001,0.5160461538461537,0.03409090909090909,0.06072874493927125,0.16697588126159554,0.20964749536178107,5.771914893617024,23.480829015544053,0.22772785622593067,71.0,173.0,10.0,29.0,9.0,,80.0,10.0,12.0,237.0,3.0,9.0,0.9875,0.41450777202072536,0.47619047619047616,0.375,0.41450777202072536,0.40420560747663553,0.41040462427745666,0.42011834319526625,1.0,0.45,0.45,0.8888888888888888,,,0.3717948717948718,0.3448275862068966,0.45,10.0,18.0,2.0,4.0,1.0,,,,1.0,0.02072538860103627,0.023121387283236993,,0.011904761904761904,0.2647058823529412,0.5555555555555556,1.0,0.6666666666666666,,,,,,True
1629657,1610612748,Kyle Guy,Kyle Guy,1629657,MIA,1814.0,30,-9.0,64,64,19,18.0,6,128,2.0,3.0,,,1.0,1.0,,1.0,,,7.0,,2.0,2.0,4.0,10.0,2.0,18.0,70,,,,,,1.0,1.0,2.0,2.0,7.0,,4.0,,,7.0,1.0,,1.0,1.0,1.0,,,,,3.0,,,3.0,,,3,,3,,,,,1.0,,1.0,,,,,,1.0,,,1.0,1,,,,2.0,,,1.0,2.0,,,1.0,,,,,,,,,,7.0,17,,,,,0.5,,1.0,0.5714285714285714,,0.8333333333333334,0.6,,0.875,0.7142857142857143,0.25,0.3333333333333333,,22.535211267605636,1.0,,,,0.1875,,0.10344827586206896,,,,,,,,,,0.15384615384615385,0.3333333333333333,,,0.21428571428571427,0.6666666666666666,1.0,,0.07142857142857142,,,,,,,,0.5,,,,,0.3333333333333333,1.0,0.6666666666666666,0.9285714285714286,0.5409678571428571,,0.5995666666666667,,,,0.3888888888888889,3.95,25.32,0.296875,2.0,3.0,,,2.0,,4.0,,1.0,9.0,3.0,2.0,0.75,0.4,,0.5,0.4,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,0.5,,,,,0.2857142857142857,,,1.0,,,,,,,,,,,,,,0.5,,,,,,True
200768,1610612748,Kyle Lowry,Kyle Lowry,200768,MIA,74619.0,1244,155.0,2480,2480,505,553.0,268,4960,37.0,57.0,2.0,4.0,12.0,19.0,17.0,40.0,16.0,43.0,194.0,19.0,44.0,70.0,140.0,234.0,89.0,514.0,2700,4.0,9.0,22.0,6.0,44.0,16.0,35.0,50.0,46.0,132.0,50.0,90.0,4.0,,194.0,8.0,179.0,95.0,274.0,49.0,46.0,111.0,52.0,16.0,643.0,10.0,5.0,97.0,49.0,3.0,149,16.0,165,1.0,37.0,21.0,16.0,60.0,18.0,53.0,33.0,3.0,7.0,2.0,2.0,93.0,5.0,21.0,54.0,104,,7.0,7.0,126.0,15.0,8.0,10.0,103.0,6.0,28.0,21.0,6.0,1.0,2.0,,3.0,7.0,4.0,,,130.0,497,11.0,20.0,0.35714285714285715,0.36764705882352944,0.5,0.4444444444444444,0.45714285714285713,0.5681818181818182,0.6129032258064516,0.5058823529411764,0.611904761904762,0.6285714285714286,0.6,0.6256684491978609,0.05714285714285714,0.10526315789473684,,18.426724137931036,0.6451612903225806,0.05660377358490566,0.0958904109589041,0.008665511265164644,0.1537242472266244,0.0176678445229682,0.12784588441331,0.013123359580052493,0.014423076923076924,0.003952569169960474,0.008620689655172414,0.01871657754010695,0.015625,0.07303370786516854,0.0958904109589041,0.13157894736842105,0.15022421524663676,0.16216216216216217,0.005050505050505051,0.5714285714285714,0.15240641711229946,0.6491228070175439,0.7254901960784313,0.40540540540540543,0.10695187165775401,0.425,0.425,0.4117647058823529,0.11497326203208556,0.37209302325581395,0.3902439024390244,0.1875,0.5187165775401069,0.12903225806451613,0.5,,0.6129032258064516,0.2235294117647059,0.631578947368421,0.5176470588235295,0.7780748663101604,0.5251541443850265,0.5214366666666667,0.5122011764705883,0.08040201005025126,0.1728395061728395,0.08560311284046693,0.25680933852140075,9.528571428571432,26.162820512820513,0.20362903225806453,15.0,40.0,1.0,6.0,80.0,9.0,95.0,10.0,18.0,183.0,102.0,80.0,0.6421052631578947,0.405982905982906,0.45454545454545453,0.36,0.405982905982906,0.10695187165775401,0.375,0.375,0.9333333333333333,0.41237113402061853,0.41450777202072536,0.5875,0.47368421052631576,0.6666666666666666,0.07058823529411765,0.16666666666666666,0.41237113402061853,1.0,3.0,17.0,1.0,1.0,2.0,,5.0,1.0,0.004273504273504274,,0.005154639175257732,0.017543859649122806,0.0967741935483871,0.3333333333333333,1.0,0.38636363636363635,0.01694915254237288,1.0,1.0,0.046511627906976744,,True
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,76610.0,1277,175.0,2501,2506,638,606.0,276,5007,140.0,210.0,21.0,31.0,36.0,50.0,79.0,190.0,21.0,66.0,41.0,6.0,10.0,240.0,466.0,76.0,264.0,783.0,2739,23.0,42.0,11.0,31.0,86.0,53.0,115.0,19.0,88.0,197.0,190.0,290.0,32.0,1.0,40.0,26.0,91.0,109.0,200.0,61.0,48.0,54.0,29.0,8.0,509.0,19.0,43.0,88.0,63.0,1.0,152,62.0,214,17.0,60.0,37.0,23.0,50.0,11.0,34.0,28.0,3.0,16.0,,4.0,78.0,10.0,21.0,18.0,58,2.0,4.0,8.0,214.0,2.0,8.0,6.0,301.0,19.0,130.0,19.0,14.0,4.0,9.0,4.0,5.0,18.0,8.0,,,193.0,631,7.0,15.0,0.3958333333333333,0.42410714285714285,0.5150214592274678,0.5476190476190477,0.4608695652173913,0.47878228782287824,0.5188679245283019,0.40671641791044777,0.5690936106983655,0.6159420289855072,0.5388888888888889,0.14022140221402213,0.055793991416309016,0.05238095238095238,0.07894736842105263,26.690391459074732,0.6410256410256411,0.016666666666666666,0.11819887429643527,0.0701468189233279,0.13836477987421383,0.036893203883495145,0.12917023096663816,0.0549645390070922,0.11057692307692307,0.0683453237410072,0.007874015748031496,0.037900874635568516,0.03488372093023256,0.14054054054054055,0.09292035398230089,0.13114754098360656,0.15384615384615385,0.09944751381215469,0.06666666666666667,0.4444444444444444,0.3874538745387454,0.6666666666666666,0.7035175879396985,0.4857142857142857,0.3505535055350554,0.41578947368421054,0.4514285714285714,0.25316455696202533,0.12177121771217712,0.3181818181818182,0.3181818181818182,0.3333333333333333,0.07564575645756458,0.5849056603773585,0.6774193548387096,0.14285714285714285,0.11320754716981132,0.373134328358209,0.72,0.07462686567164178,0.5276752767527675,0.49804380776340096,0.513790243902439,0.48664924812030075,0.20030581039755352,0.22530329289428075,0.10983397190293742,0.2515964240102171,6.856223175965665,25.13026315789474,0.2550979608156737,6.0,35.0,,9.0,7.0,2.0,13.0,3.0,1.0,33.0,6.0,7.0,0.8461538461538461,0.17105263157894737,0.2727272727272727,0.05263157894736842,0.17333333333333334,0.06457564575645756,0.17142857142857143,0.18181818181818182,0.8333333333333334,0.17073170731707318,0.175,0.8571428571428571,0.3333333333333333,1.0,0.06716417910447761,,0.175,1.0,5.0,1.0,3.0,,,20.0,1.0,,0.039473684210526314,0.05714285714285714,0.024390243902439025,,0.09433962264150944,0.2,1.0,0.1,0.012987012987012988,,,,,True
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,30201.0,503,29.0,981,999,257,298.0,110,1980,17.0,27.0,,,2.0,4.0,3.0,7.0,1.0,3.0,119.0,13.0,28.0,21.0,37.0,155.0,17.0,233.0,1134,1.0,1.0,15.0,,20.0,3.0,7.0,36.0,2.0,50.0,34.0,8.0,,1.0,118.0,2.0,21.0,10.0,31.0,5.0,5.0,7.0,13.0,1.0,72.0,2.0,1.0,27.0,31.0,1.0,59,3.0,62,,8.0,4.0,4.0,12.0,,9.0,9.0,4.0,3.0,3.0,,21.0,2.0,6.0,27.0,51,1.0,,1.0,26.0,5.0,1.0,1.0,20.0,3.0,7.0,1.0,3.0,2.0,2.0,1.0,,5.0,3.0,,,48.0,252,7.0,,0.8095238095238095,0.8095238095238095,0.5675675675675675,1.0,0.42857142857142855,0.5625,0.625,0.5581395348837209,0.585427135678392,0.625,0.5681818181818182,0.8072916666666666,0.05405405405405406,0.07407407407407407,,19.963702359346644,0.5714285714285714,0.047619047619047616,0.15270935960591134,0.004608294930875576,0.1062992125984252,0.008928571428571428,0.12691466083150985,0.006802721088435374,0.012345679012345678,,,0.01282051282051282,,0.14285714285714285,0.12359550561797752,0.21568627450980393,0.12352941176470589,0.07142857142857142,,0.6,0.140625,0.6296296296296297,0.68,0.8235294117647058,0.036458333333333336,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.015625,0.3333333333333333,0.3333333333333333,1.0,0.6197916666666666,,,,0.8125,0.09302325581395349,0.5,0.6511627906976745,0.9479166666666666,0.5469712041884819,0.5652600000000001,0.5186952380952381,0.050505050505050504,0.17073170731707318,0.08583690987124463,0.2145922746781116,4.159459459459458,25.963870967741943,0.2619775739041794,15.0,36.0,3.0,8.0,43.0,5.0,58.0,6.0,14.0,171.0,3.0,43.0,0.9827586206896551,0.3741935483870968,0.4,0.3888888888888889,0.37662337662337664,0.1875,0.4166666666666667,0.42857142857142855,1.0,0.36134453781512604,0.3644067796610169,0.9767441860465116,0.38461538461538464,1.0,0.18604651162790697,0.375,0.3644067796610169,1.0,2.0,11.0,2.0,,1.0,,3.0,,0.012903225806451613,0.027777777777777776,0.008403361344537815,,0.125,0.5,1.0,0.39285714285714285,0.01910828025477707,1.0,1.0,,,True
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,49147.0,819,80.0,1603,1616,475,593.0,193,3219,46.0,67.0,3.0,4.0,11.0,15.0,41.0,102.0,31.0,71.0,131.0,6.0,35.0,118.0,240.0,177.0,57.0,497.0,1799,8.0,16.0,14.0,5.0,36.0,33.0,64.0,46.0,29.0,143.0,90.0,146.0,2.0,3.0,128.0,21.0,55.0,28.0,83.0,15.0,13.0,38.0,15.0,2.0,194.0,8.0,8.0,62.0,41.0,2.0,105,16.0,121,7.0,16.0,13.0,3.0,35.0,14.0,22.0,29.0,4.0,13.0,5.0,3.0,64.0,7.0,13.0,20.0,44,1.0,2.0,1.0,56.0,1.0,2.0,5.0,63.0,1.0,17.0,10.0,4.0,,1.0,,3.0,4.0,3.0,1.0,,141.0,469,7.0,6.0,0.3813559322033898,0.38461538461538464,0.49166666666666664,0.5,0.515625,0.5275779376498801,0.5166666666666667,0.5181818181818182,0.5571748878923767,0.5454545454545454,0.572,0.4244604316546763,0.0875,0.14925373134328357,0.0784313725490196,27.857142857142858,0.546875,0.044444444444444446,0.11452513966480447,0.020100502512562814,0.1546134663341646,0.02359882005899705,0.13570487483530963,0.021709633649932156,0.00847457627118644,0.015873015873015872,0.04395604395604396,0.02702702702702703,0.017094017094017096,0.09322033898305085,0.09090909090909091,0.2,0.14982578397212543,0.16666666666666666,0.035897435897435895,0.75,0.1606714628297362,0.6865671641791045,0.8070175438596491,0.43478260869565216,0.2446043165467626,0.4019607843137255,0.43617021276595747,0.4146341463414634,0.17026378896882494,0.43661971830985913,0.45588235294117646,0.25806451612903225,0.31414868105515587,0.13333333333333333,0.75,0.3333333333333333,0.2,0.13636363636363635,0.7333333333333333,0.3181818181818182,0.5851318944844125,0.4985298053527982,0.5304975000000001,0.48338271028037394,0.05045871559633028,0.06640625,0.07243460764587525,0.28772635814889336,9.645,26.309039548022596,0.29631940112289457,18.0,46.0,4.0,11.0,50.0,2.0,68.0,5.0,16.0,162.0,42.0,50.0,0.7941176470588235,0.384180790960452,0.35714285714285715,0.34782608695652173,0.39080459770114945,0.11031175059952038,0.391304347826087,0.42857142857142855,1.0,0.3816793893129771,0.390625,0.72,0.3333333333333333,,0.1,0.36363636363636365,0.390625,3.0,8.0,12.0,7.0,,2.0,,5.0,,0.03954802259887006,0.08695652173913043,0.022900763358778626,,0.26666666666666666,0.375,1.0,0.34285714285714286,0.027777777777777776,,,0.04225352112676056,,True
