EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFG3A,ShootingFouls,PenaltyFg3Pct,OffArc3ReboundPct,LongMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChancePoints,Arc3Assists,BadPassSteals,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,RecoveredBlocks,SecondChanceTsPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChancePointsPct,SecondChanceAtRimFGA,Fg2aBlocked,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceFG2M,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,on,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyArc3FGA,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,924.0,15.0,6.0,34.0,33,7.0,6.0,67,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,11.0,27,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.75,1.0,0.75,1.0,0.7857142857142857,1.0,0.3333333333333333,20.0,0.5,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.0,1.0,1.0,0.1666666666666666,1.0,1.0,0.8333333333333334,0.6382916666666666,0.8105,0.1428571428571428,0.2,0.1818181818181818,2.5,24.2,0.2058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,520.0,9.0,8.0,19.0,19,1.0,3.0,38,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0526315789473684,1.0,1.0,1.0,1.0,2.0,0.25,0.125,0.125,0.1111111111111111,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,22.0,,-2.0,1.0,1,1.0,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612748,Kyle Lowry,Kyle Lowry,200768,MIA,1305.0,22.0,12.0,47.0,47,4.0,9.0,94,1.0,1.0,,,4.0,,,4.0,3.0,7.0,1.0,4.0,,9.0,41,,1.0,,,6.0,3.0,4.0,,1.0,,1.0,,3.0,1.0,1.0,,4.0,,,1.0,0.25,0.25,0.4285714285714285,,0.4090909090909091,,0.4090909090909091,,0.3636363636363636,21.05263157894737,0.0909090909090909,1.0,1.0,,0.3636363636363636,,,,,0.3636363636363636,,,0.4545454545454545,0.4702454545454546,0.3858,0.0909090909090909,0.1428571428571428,,10.94285714285714,27.45,0.0851063829787234,,1.0,3.0,1.0,4.0,0.1,,0.12,0.0416666666666666,,0.1666666666666666,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1333333333333333,0.125,1.0,0.0909090909090909,0.25,0.25,0.25,0.1818181818181818,0.5,0.5,0.25,0.25,1.0,0.5,0.25,0.4893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203917,1610612748,Nik Stauskas,Nik Stauskas,203917,MIA,1422.0,24.0,16.0,52.0,51,7.0,9.0,103,,1.0,,,1.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,3.0,11.0,43,,1.0,3.0,2.0,,6.0,1.0,,,,1.0,,3.0,4.0,2.0,3.0,7.0,1.0,1.0,1.0,0.5,0.5,0.25,,0.5,0.75,0.55,0.75,0.5,16.129032258064516,0.125,,,,0.125,0.375,0.6666666666666666,0.6666666666666666,1.0,0.125,,,0.625,0.545775,0.52685,0.2,0.3333333333333333,0.2727272727272727,10.8,23.95,0.1346153846153846,,,2.0,1.0,3.0,,,0.074074074074074,0.0384615384615384,,,,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,3.0,1.0,2.0,,,,,1.0,,,,,,0.1176470588235294,0.125,,0.1538461538461538,,,,0.25,0.5,0.5,,,,,,0.4573,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629657,1610612748,Kyle Guy,Kyle Guy,1629657,MIA,1400.0,23.0,18.0,51.0,50,6.0,9.0,101,1.0,1.0,,,2.0,,,2.0,3.0,5.0,,2.0,1.0,7.0,41,,,,,6.0,,2.0,1.0,1.0,,2.0,,2.0,2.0,1.0,,6.0,,,,,,0.6,,0.4285714285714285,,0.4375,,0.2857142857142857,14.754098360655735,0.1428571428571428,1.0,1.0,,0.2857142857142857,,,,,0.2857142857142857,,,0.4285714285714285,0.4888714285714286,,0.125,0.1666666666666666,,10.14,24.85,0.1176470588235294,1.0,1.0,4.0,1.0,5.0,0.1,0.0555555555555555,0.1481481481481481,0.0384615384615384,0.2,,,2.0,2.0,,1.0,,1.0,,5.0,2.0,7.0,1.0,5.0,,,16.0,,3.0,2.0,1.0,,,1.0,,1.0,,1.0,,0.1764705882352941,,,0.2307692307692307,,,,0.2857142857142857,1.0,1.0,,,,1.0,,0.52755,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,0.1428571428571428,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629735,1610612748,Chris Silva,Chris Silva,1629735,MIA,546.0,9.0,-5.0,20.0,19,,7.0,39,2.0,4.0,,,1.0,,,,2.0,5.0,,,3.0,7.0,20,,,,4.0,,,,2.0,2.0,,3.0,,4.0,3.0,2.0,,,1.0,1.0,,,,0.4,,0.4,,0.5833333333333334,,,29.629629629629623,0.8,0.5,0.6666666666666666,1.0,0.2,,,,,,,,0.8,0.47452,,0.3333333333333333,0.3333333333333333,,3.58,,,1.0,,1.0,2.0,3.0,,0.125,0.1428571428571428,0.1333333333333333,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,0.1666666666666666,0.1428571428571428,,,0.5,,,,,,,,,,,0.4212,,,,,1.0,,0.1666666666666666,,,,2.0,2.0,,,,,,,0.5,,,0.2857142857142857,1.0,1.0,2.0,1.0,1.0,0.2,0.25,0.2,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630209,1610612748,Omer Yurtseven,Omer Yurtseven,1630209,MIA,854.0,14.0,23.0,31.0,31,6.0,2.0,62,4.0,6.0,1.0,1.0,4.0,,,,6.0,10.0,,,,12.0,21,1.0,1.0,2.0,10.0,2.0,,,,1.0,,,,,,,2.0,6.0,0.8333333333333334,0.8333333333333334,,,,0.6,1.0,0.6,1.0,0.6,1.0,,32.35294117647059,0.6,0.6666666666666666,0.6666666666666666,1.0,0.4,,,,,,1.0,1.0,0.6,0.5053,0.8516,,,0.1666666666666666,4.680000000000001,,0.1935483870967742,2.0,4.0,9.0,2.0,11.0,0.4444444444444444,0.2,0.45,0.1818181818181818,,0.4,2.0,,,,,2.0,,,,,,,,,,,,5.0,,,1.0,1.0,,,,,,1.0,0.4545454545454545,,,0.3333333333333333,1.0,0.5,0.5,,,,,,,,,0.4674,,,,,,,,,,,,2.0,,,,,,,0.5,0.5,,0.1666666666666666,1.0,,,,,,,0.3333333333333333,0.5,1.0,1.0,0.5,0.5,0.5,0.25,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,117.0,2.0,4.0,5.0,4,3.0,,9,1.0,1.0,,,1.0,,,,1.0,2.0,,,,2.0,2,,1.0,,,2.0,,,,,,,,,,,,3.0,,,,,,0.5,,0.5,,0.5,,,40.0,0.5,1.0,1.0,,0.5,,,,,,,,0.5,0.38185,0.4105,,,,7.35,,0.6,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,109517.0,1825.0,300.0,3627.0,3605,802.0,353.0,7232,238.0,325.0,54.0,67.0,296.0,,,6.0,406.0,723.0,,6.0,256.0,1068.0,3880,90.0,139.0,255.0,494.0,318.0,,3.0,87.0,148.0,11.0,171.0,13.0,304.0,340.0,173.0,249.0,781.0,0.6083743842364532,0.6693766937669376,,,,0.5615491009681881,0.6474820143884892,0.5569272976680384,0.6293706293706294,0.6109839816933639,0.6781914893617021,0.0082304526748971,25.378693816737023,0.4458161865569273,0.7323076923076923,0.7906976744186046,0.6596638655462185,0.4060356652949246,,,,,0.0082304526748971,0.4685314685314685,0.8059701492537313,0.4540466392318244,0.5095841597796142,0.5121174999999999,0.202576112412178,0.2040094339622641,0.2387640449438202,6.679944674965421,43.85,0.221119382409705,81.0,174.0,427.0,137.0,564.0,0.2236503856041131,0.0975903614457831,0.2296037296037296,0.0854114713216957,0.1515151515151515,0.26,132.0,36.0,102.0,,1.0,89.0,1.0,,90.0,100.0,190.0,28.0,60.0,23.0,7.0,480.0,56.0,220.0,80.0,20.0,61.0,34.0,6.0,48.0,43.0,18.0,44.0,0.4121621621621621,0.2345415778251599,0.0723514211886304,0.0532786885245901,0.2409288824383164,0.216867469879518,0.4459459459459459,0.4714285714285714,0.139917695473251,0.3529411764705882,0.3529411764705882,,,,0.0111111111111111,,0.53648671875,,,,4.0,72.0,,0.0811320754716981,0.6666666666666666,,,20.0,142.0,72.0,60.0,4.0,10.0,,26.0,0.696078431372549,0.2422360248447205,0.5909090909090909,0.1329588014981273,61.0,40.0,25.0,2.0,16.0,0.0553250345781466,0.0738461538461538,0.0824742268041237,0.6777777777777778,61.0,20.0,0.6853932584269663,0.6777777777777778,0.1647940074906367,0.0727272727272727,0.5,False,764.0,49.0,4.0,75.0,74.0,3.0,33.0,25.0,12.0,27.0,6.0,31.0,20.0,1.0,1.0,25.0,7.0,1.0,1.0,7.0,15.0,0.054054054054054,0.4024390243902439,0.0505617977528089,0.8032786885245902,0.2653061224489796,0.0279720279720279,,,,,,,,,,,,,,,,,,,,,,,,,,,
