EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PtsAssisted3s,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,Assisted3sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PtsPutbacks,SelfOReb,SecondChanceTurnovers,LongMidRangePctBlocked,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,Charge Fouls,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,Loose Ball Fouls Drawn,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,StepOutOfBoundsTurnovers,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,BlockedCorner3,Clear Path Fouls
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,4445.0,74,-10,151,150,35.0,32,15,301,7.0,11.0,1.0,1.0,1.0,4.0,13.0,3.0,11.0,1.0,4.0,2.0,14.0,35.0,1.0,4.0,5.0,36.0,175,2.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,26.0,3.0,1.0,3.0,1.0,4.0,17.0,6.0,23.0,4.0,2.0,13.0,3.0,1.0,52.0,8.0,5.0,13.0,13,4.0,2.0,2.0,9.0,1.0,2.0,2.0,7.0,1.0,11.0,4.0,4.0,4.0,7.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,35.0,0.07142857142857142,0.07142857142857142,0.25,0.3333333333333333,0.4,0.6666666666666666,0.3974358974358974,0.6666666666666666,0.45,0.8333333333333334,0.16666666666666666,0.10256410256410256,0.11428571428571428,0.18181818181818182,0.15384615384615385,29.824561403508774,0.8181818181818182,0.14705882352941177,0.21621621621621623,0.18309859154929578,0.1,0.11764705882352941,0.2857142857142857,0.25,0.1111111111111111,1.0,0.28205128205128205,0.6363636363636364,0.7777777777777778,0.14285714285714285,0.3333333333333333,0.3076923076923077,0.36363636363636365,0.28205128205128205,0.2727272727272727,0.2727272727272727,0.10256410256410256,0.25,0.25,0.3333333333333333,1.0,1.0,0.2,0.4,0.38461538461538464,0.3333333333333333,0.45003552631578936,0.4793,0.46420000000000006,0.07692307692307693,0.08571428571428572,0.1388888888888889,0.05555555555555555,9.26,37.625,0.23178807947019867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,7737.0,129,44,266,262,73.0,73,37,528,16.0,20.0,3.0,5.0,6.0,,2.0,,,12.0,29.0,5.0,16.0,22.0,13.0,32.0,14.0,85.0,276,3.0,5.0,2.0,8.0,6.0,7.0,,17.0,26.0,6.0,,,29.0,12.0,3.0,10.0,4.0,14.0,2.0,2.0,3.0,5.0,2.0,32.0,17.0,11.0,29.0,34,1.0,1.0,,2.0,,,2.0,2.0,1.0,4.0,2.0,5.0,12.0,16.0,14.0,4.0,9.0,,1.0,,1.0,1.0,17.0,73.0,0.8125,0.8125,0.40625,0.40625,0.7272727272727273,0.6,0.6574074074074074,0.5,0.7203389830508474,0.6666666666666666,0.6538461538461539,0.5925925925925926,0.13636363636363635,0.1,0.5,20.521172638436482,0.5,0.1864406779661017,0.2328767123287671,0.21212121212121213,0.07142857142857142,0.20689655172413793,0.25,0.2692307692307692,0.14285714285714285,1.0,0.37037037037037035,0.8,0.8888888888888888,0.8125,0.037037037037037035,,,,,,0.5370370370370371,0.41379310344827586,0.41379310344827586,0.8333333333333334,0.6,0.6666666666666666,0.46153846153846156,0.38461538461538464,0.9629629629629629,0.41379310344827586,0.5598657407407407,0.5494,0.5959846153846153,0.15254237288135594,0.3333333333333333,0.09411764705882353,0.2,2.5272727272727273,25.281249999999996,0.2744360902255639,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,39.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6538461538461539,0.25,0.3333333333333333,0.043478260869565216,0.014084507042253521,0.02857142857142857,0.043478260869565216,0.02857142857142857,0.09090909090909091,0.017241379310344827,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,0.6666666666666666,0.15384615384615385,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629649,1610612753,Ignas Brazdeikis,Ignas Brazdeikis,1629649,ORL,8609.0,143,-4,303,302,70.0,64,40,605,11.0,20.0,2.0,4.0,3.0,2.0,6.0,2.0,3.0,5.0,17.0,4.0,15.0,29.0,9.0,25.0,10.0,67.0,347,3.0,5.0,,6.0,6.0,5.0,,7.0,20.0,10.0,3.0,,17.0,5.0,3.0,7.0,4.0,11.0,4.0,,7.0,,,26.0,6.0,8.0,17.0,26,5.0,4.0,1.0,4.0,,4.0,1.0,,1.0,5.0,,6.0,11.0,11.0,15.0,1.0,8.0,,1.0,,1.0,1.0,7.0,70.0,0.6666666666666666,0.7142857142857143,0.36,0.36,0.5172413793103449,0.6,0.5277777777777778,0.5,0.5491803278688525,0.5,0.3181818181818182,0.46296296296296297,0.10344827586206896,0.1,,19.130434782608695,0.8,0.10256410256410256,0.07894736842105263,0.09090909090909091,0.13043478260869565,0.058823529411764705,0.14285714285714285,0.05555555555555555,0.13636363636363635,1.0,0.37037037037037035,0.55,0.6111111111111112,0.6363636363636364,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.6666666666666666,1.0,0.3148148148148148,0.29411764705882354,0.29411764705882354,0.6666666666666666,0.5,,0.2727272727272727,0.36363636363636365,0.8333333333333334,0.29411764705882354,0.541210185185185,0.52356,0.49026363636363635,0.13114754098360656,0.2222222222222222,0.08955223880597014,0.1044776119402985,4.058620689655172,25.223999999999997,0.23102310231023102,1.0,4.0,8.0,1.0,1.0,,,1.0,2.0,1.0,24.0,3.0,5.0,1.0,3.0,9.0,2.0,,,1.0,1.0,1.0,0.8888888888888888,0.2,0.3333333333333333,0.3181818181818182,0.5,0.09090909090909091,0.056818181818181816,0.05,0.05405405405405406,0.11764705882352941,0.023809523809523808,,0.061224489795918366,0.14814814814814814,0.5,0.5,1.0,0.8,,0.3333333333333333,0.09090909090909091,1.0,,1.0,2.0,3.0,1.0,0.3333333333333333,0.1111111111111111,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1630591,1610612753,Jalen Suggs,Jalen Suggs,1630591,ORL,6092.0,102,-39,207,209,53.0,57,18,416,7.0,16.0,,,3.0,,6.0,3.0,8.0,5.0,14.0,6.0,10.0,30.0,5.0,17.0,8.0,43.0,234,,1.0,1.0,1.0,7.0,6.0,4.0,14.0,6.0,14.0,9.0,,14.0,5.0,4.0,8.0,6.0,14.0,2.0,4.0,3.0,5.0,,34.0,9.0,5.0,15.0,18,9.0,5.0,4.0,4.0,1.0,1.0,5.0,3.0,,9.0,4.0,4.0,11.0,12.0,12.0,,2.0,2.0,2.0,,2.0,2.0,14.0,53.0,0.3,0.3,0.29411764705882354,0.29411764705882354,0.3333333333333333,,0.3723404255319149,,0.4215686274509804,0.25,0.4375,0.3617021276595745,0.13333333333333333,0.125,0.16666666666666666,26.200873362445414,0.4444444444444444,0.07936507936507936,0.17647058823529413,0.12280701754385964,0.043478260869565216,0.07407407407407407,0.15384615384615385,0.1891891891891892,0.14285714285714285,1.0,0.3404255319148936,0.4375,0.5,0.14285714285714285,0.1276595744680851,,,0.1702127659574468,0.375,0.42857142857142855,0.2978723404255319,0.35714285714285715,0.35714285714285715,,,,0.23076923076923078,0.46153846153846156,0.7021276595744681,0.35714285714285715,0.5252968085106383,0.3602,0.48653076923076927,0.04081632653061224,0.0625,0.023255813953488372,0.32558139534883723,7.000000000000001,26.458823529411767,0.2560386473429952,2.0,,3.0,,,1.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,,1.0,3.0,,,,1.0,1.0,,0.4,0.3333333333333333,0.2857142857142857,0.38461538461538464,0.25,,0.016666666666666666,0.043478260869565216,0.02830188679245283,,,0.1111111111111111,0.02631578947368421,0.06382978723404255,,,,0.4,0.5,0.6666666666666666,,,0.3333333333333333,,,,,0.125,,,0.6666666666666666,,1.0,2.0,1.0,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201577,1610612753,Robin Lopez,Robin Lopez,201577,ORL,36716.0,612,-65,1250,1238,276.0,280,152,2488,47.0,71.0,22.0,35.0,15.0,60.0,119.0,1.0,3.0,1.0,5.0,2.0,108.0,193.0,2.0,6.0,32.0,254.0,1387,28.0,51.0,8.0,64.0,31.0,3.0,10.0,51.0,112.0,104.0,,1.0,4.0,1.0,5.0,35.0,19.0,54.0,15.0,4.0,23.0,7.0,5.0,127.0,19.0,38.0,58.0,126,2.0,1.0,1.0,18.0,,9.0,26.0,9.0,5.0,44.0,10.0,36.0,67.0,59.0,54.0,6.0,24.0,6.0,18.0,,18.0,12.0,51.0,274.0,0.5185185185185185,0.6222222222222222,0.3333333333333333,0.4,0.5595854922279793,0.5490196078431373,0.5577889447236181,0.5384615384615384,0.5695067264573991,0.5614035087719298,0.5930232558139535,0.03015075376884422,0.025906735751295335,0.028169014084507043,0.025210084033613446,18.69747899159664,0.4090909090909091,0.11838006230529595,0.06375838926174497,0.09208400646203554,0.16037735849056603,0.1111111111111111,0.075,0.06074766355140187,0.07142857142857142,0.6666666666666666,0.35678391959798994,0.6619718309859155,0.6811594202898551,0.40425531914893614,0.5979899497487438,0.5042016806722689,0.5172413793103449,0.01507537688442211,0.3333333333333333,0.3333333333333333,0.02512562814070352,0.2,0.2,0.6730769230769231,0.6285714285714286,0.045454545454545456,0.4411764705882353,0.058823529411764705,0.3869346733668342,0.25,0.46526590909090915,0.5124188888888889,0.49792500000000006,0.11059907834101383,0.11374407582938388,0.25196850393700787,0.20078740157480315,5.504663212435235,28.650000000000002,0.2208,12.0,1.0,1.0,1.0,1.0,1.0,,1.0,19.0,1.0,6.0,15.0,53.0,,1.0,68.0,5.0,17.0,1.0,1.0,13.0,3.0,1.0,0.3333333333333333,0.6129032258064516,0.6029411764705882,0.05,,0.14560439560439561,0.051194539249146756,0.1035007610350076,0.1865671641791045,0.0935672514619883,0.2033898305084746,0.0546218487394958,0.005025125628140704,1.0,1.0,1.0,1.0,0.019230769230769232,0.8,0.029411764705882353,1.0,,,36.0,7.0,3.0,,0.08641975308641975,0.6,1.0,,2.0,,5.0,6.0,0.03636363636363636,10.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,True,,
203082,1610612753,Terrence Ross,Terrence Ross,203082,ORL,14043.0,234,-59,480,471,133.0,126,71,951,9.0,16.0,1.0,1.0,5.0,7.0,14.0,3.0,11.0,16.0,41.0,12.0,19.0,41.0,20.0,49.0,22.0,120.0,558,2.0,2.0,1.0,20.0,14.0,13.0,9.0,25.0,22.0,16.0,12.0,1.0,40.0,16.0,4.0,14.0,4.0,18.0,4.0,,11.0,3.0,,40.0,18.0,7.0,26.0,30,5.0,1.0,4.0,4.0,2.0,3.0,6.0,1.0,1.0,10.0,4.0,5.0,14.0,14.0,27.0,1.0,7.0,2.0,1.0,,2.0,2.0,25.0,133.0,0.5789473684210527,0.5789473684210527,0.40816326530612246,0.4166666666666667,0.4634146341463415,1.0,0.5444444444444444,0.95,0.594059405940594,1.0,0.4032258064516129,0.5444444444444444,0.0975609756097561,0.125,0.14285714285714285,19.856887298747765,0.4,0.056,0.16666666666666666,0.1072961373390558,0.05263157894736842,0.03773584905660377,0.08823529411764706,0.18292682926829268,0.11538461538461539,1.0,0.17777777777777778,0.5625,0.6428571428571429,0.5555555555555556,0.15555555555555556,0.5,0.5833333333333334,0.12222222222222222,0.2727272727272727,0.2727272727272727,0.45555555555555555,0.3902439024390244,0.3902439024390244,0.1,1.0,1.0,0.18518518518518517,0.4444444444444444,0.7222222222222222,0.4,0.5056713483146068,0.5796142857142856,0.47911538461538467,0.1111111111111111,0.14893617021276595,0.16666666666666666,0.20833333333333334,8.717073170731709,26.728571428571428,0.27708333333333335,3.0,4.0,8.0,,1.0,6.0,2.0,8.0,5.0,2.0,48.0,1.0,3.0,,1.0,4.0,2.0,1.0,,,1.0,2.0,0.8,0.15384615384615385,0.35714285714285715,0.2962962962962963,0.16666666666666666,,0.019867549668874173,0.009009009009009009,0.015267175572519083,0.03508771929824561,0.015151515151515152,,0.011111111111111112,0.08888888888888889,0.5,0.5,1.0,0.75,0.6,0.6,0.037037037037037035,,0.16666666666666666,2.0,,,,,,0.5714285714285714,0.6666666666666666,0.2,2.0,,,1.0,,,,,,1.0,4.0,5.0,1.0,4.0,1.0,1.0,0.625,0.5,1.0,0.6666666666666666,0.75,0.07692307692307693,,,,,,,,True,,
1629678,1610612753,Admiral Schofield,Admiral Schofield,1629678,ORL,5614.0,94,20,194,191,55.0,43,21,385,4.0,9.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,9.0,2.0,8.0,14.0,7.0,18.0,7.0,44.0,209,1.0,2.0,,2.0,4.0,5.0,4.0,14.0,8.0,8.0,,,9.0,2.0,1.0,,1.0,1.0,,1.0,,,,3.0,12.0,6.0,21.0,26,1.0,1.0,,2.0,,1.0,,1.0,,2.0,1.0,5.0,7.0,8.0,9.0,1.0,5.0,,2.0,,2.0,,14.0,55.0,0.5,0.5714285714285714,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.5,0.578125,0.3333333333333333,0.6111111111111112,0.3333333333333333,0.6363636363636364,0.5625,0.07142857142857142,0.1111111111111111,,17.59259259259259,1.0,0.11764705882352941,0.24,0.1782178217821782,0.1875,0.05,0.13333333333333333,0.21621621621621623,0.3076923076923077,,0.28125,0.4444444444444444,0.5,0.75,0.125,0.75,0.75,0.03125,1.0,1.0,0.28125,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.5,,0.2222222222222222,0.2222222222222222,0.84375,0.2222222222222222,0.537696875,0.6349,0.4735388888888889,0.1388888888888889,0.2777777777777778,0.045454545454545456,0.3181818181818182,4.799999999999999,24.34444444444445,0.28350515463917525,1.0,5.0,9.0,2.0,3.0,1.0,,1.0,2.0,2.0,21.0,4.0,1.0,,3.0,5.0,,,,1.0,2.0,,1.0,0.4,0.5,0.5555555555555556,0.42857142857142855,,0.020833333333333332,0.10810810810810811,0.058823529411764705,,0.047619047619047616,,0.0967741935483871,0.28125,0.5555555555555556,0.5555555555555556,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,,,2.0,,1.0,,,0.3333333333333333,,,,,,,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629962,1610612753,Devin Cannady,Devin Cannady,1629962,ORL,2701.0,45,5,94,93,20.0,16,16,187,,1.0,,1.0,,,2.0,,,1.0,8.0,3.0,,3.0,5.0,13.0,3.0,18.0,105,,1.0,,6.0,,3.0,,,,,,,8.0,1.0,,2.0,2.0,4.0,,2.0,1.0,,1.0,10.0,2.0,1.0,3.0,3,2.0,,2.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,5.0,1.0,3.0,,,,,,,,,20.0,,,0.38461538461538464,0.38461538461538464,,,0.46875,0.75,0.5294117647058824,0.75,,0.8125,,,,17.117117117117115,0.5,0.058823529411764705,0.07692307692307693,0.06976744186046512,,,0.16666666666666666,0.1,,,0.0625,,,,0.125,,,,,,0.5,0.125,0.125,0.25,,,,1.0,0.875,0.125,0.556178125,0.651625,0.5325000000000001,0.058823529411764705,,0.3333333333333333,,7.166666666666667,24.653846153846153,0.2127659574468085,,4.0,5.0,,,2.0,,3.0,,,15.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.3125,0.8,0.8,1.0,1.0,0.5,,,,,1.0,,,,,,,,0.25,,,,,,,,,,1.0,1.0,2.0,,1.0,,,0.6666666666666666,1.0,1.0,0.5,1.0,0.07142857142857142,,,,,,,,True,,
1630181,1610612753,R.J. Hampton,R.J. Hampton,1630181,ORL,11709.0,195,-48,401,404,120.0,160,59,805,9.0,21.0,1.0,3.0,8.0,3.0,23.0,,6.0,8.0,27.0,7.0,12.0,50.0,10.0,32.0,8.0,62.0,464,1.0,3.0,1.0,9.0,15.0,10.0,2.0,10.0,6.0,18.0,3.0,,27.0,8.0,12.0,11.0,19.0,30.0,12.0,7.0,5.0,4.0,2.0,79.0,17.0,15.0,32.0,37,6.0,3.0,3.0,7.0,,3.0,2.0,4.0,,9.0,3.0,4.0,10.0,13.0,12.0,2.0,7.0,,3.0,1.0,3.0,3.0,10.0,120.0,0.25,0.2727272727272727,0.3125,0.3125,0.24,0.3333333333333333,0.32926829268292684,0.5,0.3563218390804598,0.5,0.18518518518518517,0.3902439024390244,0.24,0.38095238095238093,0.17391304347826086,20.689655172413794,0.7777777777777778,0.15,0.17525773195876287,0.16243654822335024,0.13333333333333333,0.125,0.22727272727272727,0.16883116883116883,0.2,1.0,0.25609756097560976,0.42857142857142855,0.6923076923076923,0.2222222222222222,0.2804878048780488,0.13043478260869565,0.15789473684210525,0.07317073170731707,,,0.32926829268292684,0.2962962962962963,0.2962962962962963,0.375,0.3333333333333333,,0.32,0.28,0.6463414634146342,0.2962962962962963,0.49416219512195125,0.5520666666666667,0.4712919999999999,0.08045977011494253,0.12727272727272726,0.14516129032258066,0.16129032258064516,5.996,26.265625,0.29925187032418954,1.0,2.0,5.0,,3.0,4.0,2.0,5.0,1.0,2.0,27.0,1.0,4.0,,,5.0,,,,,2.0,1.0,0.9,0.2,0.06666666666666667,0.16,,,0.03225806451612903,0.009615384615384616,0.021929824561403508,0.023255813953488372,0.046875,,0.011627906976744186,0.06097560975609756,0.4,0.4,1.0,0.875,0.5,0.125,0.12,,0.2857142857142857,1.0,2.0,2.0,,,0.043478260869565216,0.3333333333333333,,0.125,1.0,,,,,1.0,,1.0,,,2.0,2.0,,,,,0.4,,,0.5,1.0,,2.0,,,,,,,True,,
1630288,1610612753,Jeff Dowtin,Jeff Dowtin,1630288,ORL,1009.0,17,5,32,33,2.0,6,6,65,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,3.0,,1.0,,2.0,33,1.0,1.0,,2.0,2.0,,,2.0,,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,1,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,0.3333333333333333,1.0,0.25,1.0,0.25,1.0,0.5,0.25,,,,10.256410256410255,,,,,,,,,,,0.25,,,,0.25,,,0.25,1.0,1.0,0.25,,,,,,,,0.5,,0.4159625,0.3996,0.3775,,,1.0,1.0,10.6,26.5,0.0625,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,0.5,0.5,,,0.09090909090909091,,0.05263157894736842,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
