EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,PtsUnassisted2s,OffThreePtRebounds,Offensive Fouls Drawn,Fg2Pct,EfgPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFtPoints,HeaveAttempts,DeadBallTurnovers,Charge Fouls,PenaltyFg2Pct,PenaltyAtRimAccuracy,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,ThreePtAssists,Arc3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,Loose Ball Fouls,BlockedAtRim,DefArc3ReboundPct,LongMidRangeAssists,SecondChanceFtPoints,Offensive Fouls,on,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,3SecondViolations
1627767,1610612765,Cheick Diallo,Cheick Diallo,1627767,DET,779.0,13,-13,26,27,4,13.0,4.0,53,4.0,3.0,1.0,4.0,1.0,1.0,34,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,4,0.1,0.25,0.25,16.666666666666668,0.5,0.16666666666666666,0.16666666666666666,0.25,0.2,0.11764705882352941,0.2,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.46855,0.50765,0.4743,0.2,0.2,2.5999999999999996,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628402,1610612765,Frank Jackson,Frank Jackson,1628402,DET,424.0,7,-7,14,14,4,8.0,3.0,28,1.0,,,3.0,,2.0,20,,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,4,0.3333333333333333,0.3333333333333333,,17.64705882352941,,,,,,0.1111111111111111,,,,,0.3333333333333333,,,0.3333333333333333,0.4463333333333334,,0.3924,,,8.9,0.2857142857142857,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628476,1610612765,Derrick Walton Jr.,Derrick Walton Jr.,1628476,DET,355.0,6,-10,14,14,4,7.0,1.0,28,,,,2.0,,,16,,1.0,,,,,,,,,,,1.0,,,4,,,,20.0,,,,,,,,,,,,,,,0.3752,,0.37,,,11.7,0.2857142857142857,,1.0,1.0,,,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629686,1610612765,Deividas Sirvydis,Deividas Sirvydis,1629686,DET,1596.0,27,-28,58,59,25,30.0,6.0,117,2.0,,1.0,3.0,,3.0,69,,1.0,1.0,,2.0,4.0,,6.0,,6.0,1.0,4.0,1.0,,,25,0.15,0.3333333333333333,0.5,15.625,,0.26666666666666666,,0.2222222222222222,0.25,,,,0.42857142857142855,0.4,0.2,,0.2,0.9,0.47698,0.40185,0.4901,,,3.4,0.43103448275862066,,1.0,,,,,1.0,,0.15,,,,,,0.1,,3.0,3.0,,,,,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,4.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.14285714285714285,0.25,0.14285714285714285,0.3,0.3,0.7,0.14285714285714285,1.0,0.1,0.6,0.16666666666666666,0.16666666666666666,1.0,1.0,0.2,0.6,0.3333333333333333,0.16666666666666666,1.0,26.314285714285717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630180,1610612765,Saddiq Bey,Saddiq Bey,1630180,DET,1005.0,17,-13,37,38,17,24.0,5.0,75,1.0,,1.0,2.0,2.0,4.0,40,,2.0,,,,2.0,3.0,5.0,,5.0,,2.0,2.0,2.0,1.0,17,0.2857142857142857,,,19.047619047619047,0.75,0.2222222222222222,,,0.14285714285714285,,,,0.25,,0.16666666666666666,,0.5,0.8333333333333334,0.48156999999999994,,0.43179999999999996,0.14285714285714285,0.3333333333333333,6.2,0.4594594594594595,1.0,1.0,,1.0,2.0,,,0.5,0.16666666666666666,,,,1.0,1.0,0.16666666666666666,,,,,,1.0,,,,,4.0,,,,,4.0,,,,4.0,,3.0,,1.0,1.0,1.0,2.0,,,,,4.0,1.0,,,,,0.5,0.6666666666666666,0.6666666666666666,0.2,,,0.6666666666666666,,,,,,,,,1.0,34.875,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628977,1610612765,Hamidou Diallo,Hamidou Diallo,1628977,DET,1167.0,19,-21,43,42,22,20.0,4.0,85,5.0,,1.0,10.0,,17.0,54,1.0,5.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,22,0.7727272727272727,0.1,,36.17021276595745,,,,0.16666666666666666,0.0625,,,,,0.25,0.45454545454545453,,0.2,0.5454545454545454,0.49978636363636364,,0.46997999999999995,0.09090909090909091,0.1,8.88,0.5116279069767442,4.0,1.0,4.0,7.0,4.0,,,0.7,0.7727272727272727,,,,0.8,0.8,0.09090909090909091,0.36363636363636365,1.0,,3.0,1.0,6.0,0.5,,,1.0,1.0,,,,1.0,1.0,,,,8.0,,1.0,1.0,,1.0,,3.0,1.0,1.0,1.0,,8.0,,,1.0,,1.0,0.8,0.8,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,,,,,,1.0,0.47058823529411764,26.0,1.0,4.0,,,3.0,,0.8,1.0,1.0,2.0,1.0,2.0,10.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,0.25,0.75,1.0,1.0,0.5,0.6666666666666666,1.0,0.11764705882352941,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630199,1610612765,Cassius Stanley,Cassius Stanley,1630199,DET,1112.0,19,-17,41,42,25,27.0,3.0,83,2.0,,1.0,5.0,,6.0,48,,1.0,,,1.0,1.0,,2.0,1.0,3.0,1.0,2.0,2.0,,,25,0.5,,,15.909090909090908,,0.1,,0.14285714285714285,0.11764705882352941,0.043478260869565216,,,,,0.3333333333333333,,0.5,0.5,0.4368916666666667,,0.422825,,,8.94,0.6097560975609756,2.0,2.0,1.0,3.0,6.0,1.0,1.0,0.6,0.5,,0.125,0.14285714285714285,1.0,1.0,0.3333333333333333,0.16666666666666666,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,1.0,2.0,,1.0,,,1.0,,3.0,1.0,,1.0,1.0,2.0,1.0,,,,,0.5,0.5,0.16666666666666666,0.2,1.0,,0.16666666666666666,,,,,,0.5,,,0.3333333333333333,27.7,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,0.5,,,,,1.0,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629620,1610612765,Justin Robinson,Justin Robinson,1629620,DET,541.0,9,-13,19,20,3,2.0,1.0,39,1.0,,1.0,3.0,,3.0,20,,1.0,,,,,,,,,1.0,1.0,2.0,,,3,0.375,,,20.0,,,,,,,,,,,0.25,,1.0,0.5,0.4521,,0.4821,,,9.1,0.15789473684210525,,1.0,1.0,,,,1.0,,0.375,,,,,,0.25,0.25,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,0.25,,,,0.25,1.0,1.0,1.0,,,,,1.0,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630691,1610612765,Jamorko Pickett,Jamorko Pickett,1630691,DET,510.0,8,-7,20,20,14,15.0,2.0,40,,,,1.0,,,22,,1.0,,,,,,,,,,,,,,14,,,,9.090909090909092,,,,,,,,,,,,,,0.5,0.463175,,0.463175,,,20.2,0.7,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,0.5,,,,0.5,,,,,,0.5,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630568,1610612765,Luka Garza,Luka Garza,1630568,DET,218.0,4,-4,9,8,4,4.0,1.0,17,,,,2.0,1.0,5.0,13,,,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4,0.625,,,40.0,,,0.5,,,0.3333333333333333,1.0,,,,,,,0.3333333333333333,0.42396666666666666,,0.441,0.25,0.3333333333333333,12.15,0.4444444444444444,,1.0,1.0,2.0,4.0,,,1.0,0.6666666666666666,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,1.0,,,,26.3,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,0.5,,,1.0,1.0,1.0,1.0,,0.2,1.0,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
