EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Corner3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Charge Fouls,HeaveAttempts,Clear Path Fouls,on,Corner3PctBlocked
1627782,1610612752,Wayne Selden,Wayne Selden,1627782,NYK,612.0,10,-4.0,21,21,9.0,8.0,1.0,42,2.0,1.0,1.0,2.0,1.0,2.0,2.0,21,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,9.0,0.2,0.3333333333333333,0.5,0.5,22.727272727272727,0.25,0.09090909090909091,0.5,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.4768833333333333,0.4107,0.4,0.5,6.75,22.9,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,774.0,13,1.0,22,22,2.0,4.0,3.0,44,2.0,1.0,1.0,3.0,1.0,,4.0,25,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,2.0,0.5,0.25,0.3333333333333333,0.5,15.384615384615383,0.25,0.125,0.5,0.5,0.25,0.5,0.5,0.478075,,,,7.5,22.4,0.09090909090909091,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.5,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,0.25,1.0,1.0,1.0,0.5,1.0,0.46625000000000005,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,110908.0,1848,-79.0,3666,3662,825.0,719.0,520.0,7328,12.0,,,343.0,,88.0,610.0,4158,,63.0,29.0,16.0,38.0,1.0,98.0,171.0,322.0,617.0,195.0,144.0,181.0,91.0,819.0,0.7227488151658767,,0.08454810495626822,0.25,11.277491810949929,0.19213483146067414,0.1751126126126126,0.17727272727272728,0.03498542274052478,,,0.9650145772594753,0.6605411078717204,0.6213650793650795,0.22141119221411193,0.22141119221411193,1.1402332361516037,,0.22504091653027825,255.0,331.0,6.0,261.0,120.0,163.0,287.0,270.0,252.0,0.5172413793103449,0.8881578947368421,0.760932944606414,0.7361963190184049,0.760932944606414,0.7361963190184049,0.7034313725490197,0.9650145772594753,0.770392749244713,0.8360655737704918,0.5215686274509804,0.5,0.6666666666666666,0.6049914728682171,0.4704918032786885,117.0,157.0,43.0,58.0,47.0,44.0,24.0,112.0,218.0,22.0,16.0,6.0,14.0,1.0,90.0,194.0,11.0,140.0,11.0,295.0,15.0,58.0,46.0,12.0,28.0,1.0,11.0,32.0,1.0,17.0,1.0,60.0,18.0,13.0,121.0,7.0,20.0,1.0,20.0,3.0,23.0,11.0,125.0,8.0,7.0,74.0,1.0,6.0,45.0,133.0,80.0,8.0,2.0,6.0,3.0,112.0,9.0,10.0,0.6984126984126984,0.6984126984126984,0.6436781609195402,0.07854984894259819,0.4666666666666667,0.13253012048192772,0.08088235294117647,0.19917864476386038,0.1580135440180587,0.10112359550561797,0.15236051502145923,0.21798365122615804,0.21271393643031786,0.13636363636363635,0.09272467902995721,0.13227513227513227,0.18658892128279883,0.20795107033639143,0.15279878971255673,0.17333333333333334,0.2830188679245283,0.6015037593984962,0.3333333333333333,0.9631901840490797,0.7452229299363057,0.03418803418803419,0.9206349206349206,0.7413793103448276,0.18360655737704917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201959,1610612752,Taj Gibson,Taj Gibson,201959,NYK,4934.0,82,-9.0,156,152,43.0,45.0,27.0,308,8.0,7.0,,14.0,11.0,2.0,19.0,179,,1.0,1.0,1.0,2.0,1.0,5.0,5.0,11.0,14.0,11.0,3.0,2.0,1.0,43.0,0.36538461538461536,0.44,0.07142857142857142,,13.829787234042554,0.17857142857142858,0.1388888888888889,,0.32,0.28,,0.6,0.49135799999999996,0.5303,0.038461538461538464,0.06666666666666667,7.585714285714286,24.354545454545452,0.27564102564102566,,4.0,4.0,4.0,,3.0,,6.0,2.0,0.75,0.75,0.2857142857142857,,0.34,,,0.16,,,,0.5,0.5,0.62515,,,3.0,,,,,2.0,5.0,,1.0,1.0,,,,1.0,2.0,,5.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,5.0,1.0,,,0.5,0.625,0.25,,0.16666666666666666,,0.034482758620689655,0.11363636363636363,0.029411764705882353,0.03260869565217391,0.09090909090909091,,,0.041666666666666664,,0.16666666666666666,0.3333333333333333,0.15151515151515152,,0.058823529411764705,1.0,0.75,1.0,,,,,0.2631578947368421,2.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,9.0,4.0,1.0,1.0,0.2727272727272727,0.5,0.2727272727272727,0.08,0.2857142857142857,0.2857142857142857,1.0,0.16,0.25,0.25,1.0,0.6666666666666666,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,60386.0,1006,39.0,1990,1989,446.0,361.0,301.0,3979,80.0,37.0,5.0,140.0,169.0,88.0,382.0,2246,15.0,25.0,15.0,60.0,101.0,10.0,243.0,63.0,165.0,183.0,99.0,115.0,114.0,41.0,441.0,0.5294943820224719,0.5469255663430421,0.10714285714285714,0.0875,16.659547202050405,0.1290983606557377,0.16701902748414377,0.128,0.2588996763754045,0.11974110032362459,0.22727272727272727,0.6731391585760518,0.5010733009708739,0.48065254237288124,0.13872832369942195,0.23699421965317918,8.527142857142856,25.092899408284026,0.2241206030150754,17.0,39.0,25.0,51.0,5.0,7.0,45.0,34.0,68.0,0.3333333333333333,0.34,0.36428571428571427,0.7142857142857143,0.47572815533980584,0.7045454545454546,0.7678571428571429,0.1262135922330097,0.4358974358974359,0.53125,0.4117647058823529,0.3125,0.3424657534246575,0.52357,0.11780104712041885,2.0,2.0,4.0,8.0,14.0,7.0,32.0,82.0,2.0,41.0,31.0,10.0,44.0,6.0,6.0,10.0,2.0,95.0,7.0,18.0,5.0,35.0,25.0,10.0,22.0,6.0,17.0,12.0,2.0,5.0,,34.0,4.0,8.0,51.0,4.0,3.0,,7.0,10.0,8.0,10.0,10.0,2.0,1.0,5.0,1.0,1.0,4.0,12.0,9.0,,,,,79.0,7.0,8.0,0.28,0.423728813559322,0.5194805194805194,0.1794871794871795,0.6470588235294118,0.125,0.02564102564102564,0.017953321364452424,0.2074235807860262,0.013363028953229399,0.015904572564612324,0.00966183574879227,0.028112449799196786,0.009900990099009901,0.013966480446927373,0.01098901098901099,0.14835164835164835,0.11049723756906077,0.21098265895953758,0.19642857142857142,0.028409090909090908,0.75,0.24,0.09090909090909091,1.0,0.5,0.13559322033898305,0.5,0.21465968586387435,21.0,14.0,4.0,10.0,50.0,132.0,64.0,12.0,34.0,147.0,132.0,50.0,0.765625,0.378698224852071,0.35294117647058826,0.378698224852071,0.06796116504854369,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.42718446601941745,0.3787878787878788,0.3816793893129771,0.72,0.1694915254237288,0.4,0.3787878787878788,9.0,2.0,5.0,10.0,8.0,24.0,7.0,45.0,1.0,3.0,5.0,7.0,0.4666666666666667,0.005917159763313609,0.047619047619047616,0.007575757575757576,0.42857142857142855,0.45,0.4444444444444444,0.4,1.0,0.45454545454545453,0.5,0.8,0.4067796610169492,0.3333333333333333,0.04046242774566474,,,,,True,
202689,1610612752,Kemba Walker,Kemba Walker,202689,NYK,37679.0,628,-98.0,1253,1252,205.0,208.0,153.0,2505,42.0,9.0,1.0,114.0,126.0,38.0,270.0,1439,9.0,23.0,10.0,47.0,90.0,6.0,223.0,30.0,62.0,74.0,17.0,59.0,46.0,16.0,204.0,0.5193050193050193,0.525,0.08771929824561403,0.047619047619047616,19.88834612700628,0.1016949152542373,0.1008130081300813,0.07042253521126761,0.175,0.0375,0.06666666666666667,0.6875,0.5163727083333333,0.5094914634146341,0.07782101167315175,0.12598425196850394,8.703508771929824,25.651587301587302,0.1636073423782921,17.0,39.0,19.0,47.0,2.0,6.0,16.0,20.0,74.0,0.2127659574468085,0.2127659574468085,0.41228070175438597,0.3333333333333333,0.48333333333333334,0.5333333333333333,0.5333333333333333,0.1625,0.4358974358974359,0.53125,0.23529411764705882,0.4523809523809524,0.475,0.55221875,0.05925925925925926,2.0,3.0,2.0,9.0,,8.0,5.0,48.0,,43.0,32.0,11.0,32.0,9.0,5.0,7.0,,32.0,,12.0,4.0,16.0,12.0,4.0,17.0,3.0,13.0,9.0,2.0,4.0,1.0,26.0,1.0,5.0,8.0,,,7.0,2.0,7.0,3.0,2.0,5.0,,,4.0,,,1.0,5.0,2.0,,,,,48.0,1.0,2.0,0.34782608695652173,0.524390243902439,0.5333333333333333,0.1794871794871795,0.6538461538461539,,,0.021806853582554516,0.1,0.015337423312883436,0.01854714064914992,0.044642857142857144,0.016129032258064516,,0.01509433962264151,0.01639344262295082,0.11206896551724138,0.1111111111111111,0.11203319502074689,0.06329113924050633,0.02962962962962963,0.4,0.21052631578947367,0.2,0.6666666666666666,,0.21951219512195122,0.2222222222222222,0.17777777777777778,33.0,5.0,1.0,1.0,41.0,117.0,46.0,9.0,18.0,75.0,117.0,41.0,0.5434782608695652,0.36507936507936506,0.5,0.36507936507936506,0.1375,0.5555555555555556,0.5555555555555556,1.0,0.4875,0.3504273504273504,0.35344827586206895,0.4878048780487805,0.024390243902439025,1.0,0.3504273504273504,11.0,,4.0,8.0,8.0,17.0,4.0,63.0,1.0,,1.0,4.0,0.4444444444444444,0.007936507936507936,0.030303030303030304,0.008547008547008548,0.3333333333333333,0.34375,0.18181818181818182,,,0.5333333333333333,0.5,0.75,0.4146341463414634,0.47058823529411764,0.03076923076923077,2.0,,,,True,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,84241.0,1404,-107.0,2796,2784,671.0,560.0,390.0,5580,143.0,30.0,2.0,455.0,219.0,130.0,722.0,3191,27.0,114.0,38.0,71.0,201.0,15.0,532.0,135.0,311.0,379.0,109.0,150.0,172.0,74.0,666.0,0.48133333333333334,0.3249258160237389,0.08351648351648351,0.07692307692307693,27.107692307692307,0.20119225037257824,0.20715350223546944,0.2603550295857988,0.21216617210682492,0.04451038575667656,0.020202020202020204,0.586053412462908,0.5117895400593473,0.5079347682119207,0.10273972602739725,0.1450980392156863,8.897802197802198,25.33607305936073,0.2399856938483548,99.0,176.0,48.0,197.0,37.0,72.0,124.0,144.0,250.0,0.36548223350253806,0.4090909090909091,0.432967032967033,0.5138888888888888,0.4391691394658754,0.46464646464646464,0.5254237288135594,0.26112759643916916,0.5625,0.66,0.3838383838383838,0.3356643356643357,0.36363636363636365,0.5400849999999999,0.17174515235457063,29.0,49.0,30.0,55.0,32.0,53.0,70.0,206.0,42.0,130.0,96.0,34.0,47.0,9.0,27.0,38.0,3.0,143.0,33.0,68.0,9.0,19.0,14.0,5.0,66.0,23.0,36.0,65.0,6.0,30.0,8.0,131.0,10.0,33.0,45.0,8.0,16.0,,7.0,3.0,19.0,20.0,20.0,1.0,,17.0,1.0,1.0,2.0,21.0,11.0,,1.0,,1.0,205.0,7.0,18.0,0.4649122807017544,0.4503311258278146,0.533678756476684,0.14772727272727273,0.5038167938931297,0.5409836065573771,0.0297029702970297,0.05080213903743316,0.21311475409836064,0.039473684210526314,0.04539106145251397,0.07011070110701106,0.04807692307692308,0.024242424242424242,0.04181818181818182,0.029850746268656716,0.15748031496062992,0.2056451612903226,0.208,0.22807017543859648,0.024861878453038673,0.5238095238095238,0.25,0.494949494949495,0.5918367346938775,0.06896551724137931,0.36423841059602646,0.5454545454545454,0.2853185595567867,136.0,9.0,1.0,5.0,57.0,189.0,66.0,10.0,37.0,159.0,189.0,57.0,0.803030303030303,0.3013698630136986,0.2702702702702703,0.3013698630136986,0.20178041543026706,0.3,0.3,0.7777777777777778,0.28041543026706234,0.30158730158730157,0.30158730158730157,0.8070175438596491,0.033112582781456956,0.2,0.30158730158730157,50.0,1.0,5.0,25.0,9.0,32.0,6.0,39.0,,,,1.0,0.2222222222222222,,0.007352941176470588,,0.36764705882352944,0.37037037037037035,0.44,0.5,1.0,0.25252525252525254,0.2,0.6,0.2119205298013245,0.28125,0.004545454545454545,1.0,5.0,,,True,
203095,1610612752,Evan Fournier,Evan Fournier,203095,NYK,77738.0,1296,-98.0,2590,2572,569.0,481.0,359.0,5162,84.0,81.0,7.0,205.0,334.0,49.0,649.0,2994,20.0,42.0,19.0,54.0,91.0,10.0,219.0,35.0,92.0,110.0,93.0,56.0,69.0,26.0,566.0,0.5734513274336284,0.6196660482374768,0.09268292682926829,0.11904761904761904,20.893035654781738,0.057096247960848286,0.07350565428109855,0.08108108108108109,0.15584415584415584,0.150278293135436,0.2,0.7309833024118738,0.5243024208566107,0.5141975490196079,0.05693950177935943,0.11659192825112108,10.040975609756096,25.216167664670657,0.21969111969111968,29.0,60.0,32.0,87.0,6.0,15.0,33.0,76.0,98.0,0.4367816091954023,0.4418604651162791,0.424390243902439,0.4,0.5565862708719852,0.4714285714285714,0.4714285714285714,0.11131725417439703,0.48333333333333334,0.5686274509803921,0.4827586206896552,0.38095238095238093,0.43243243243243246,0.5360113636363637,0.05084745762711865,4.0,7.0,7.0,11.0,,17.0,19.0,134.0,2.0,37.0,29.0,8.0,38.0,6.0,5.0,13.0,,56.0,1.0,18.0,5.0,41.0,27.0,14.0,42.0,5.0,27.0,20.0,3.0,15.0,3.0,62.0,3.0,12.0,38.0,4.0,3.0,,1.0,2.0,8.0,3.0,10.0,,,5.0,,1.0,4.0,10.0,3.0,,,,,134.0,10.0,3.0,0.40476190476190477,0.5528846153846154,0.5826086956521739,0.15,0.6774193548387096,0.0196078431372549,,0.01867816091954023,0.0896,0.007987220447284345,0.01361573373676248,0.011627906976744186,0.025,0.0189873417721519,0.006036217303822937,0.015503875968992248,0.05150214592274678,0.04741379310344827,0.08955223880597014,0.08974358974358974,0.017361111111111112,0.3,0.40625,0.2,0.5714285714285714,0.5,0.10576923076923077,0.6363636363636364,0.20647149460708783,61.0,41.0,11.0,20.0,101.0,253.0,142.0,27.0,62.0,378.0,252.0,101.0,0.8873239436619719,0.4251497005988024,0.43548387096774194,0.4264264264264264,0.11317254174397032,0.5061728395061729,0.5061728395061729,0.9512195121951219,0.46938775510204084,0.39920948616600793,0.4007936507936508,0.8613861386138614,0.19230769230769232,0.55,0.4007936507936508,26.0,4.0,3.0,13.0,16.0,42.0,7.0,48.0,1.0,1.0,3.0,6.0,0.35,0.0029940119760479044,,0.003952569169960474,0.4262295081967213,0.4262295081967213,0.4230769230769231,0.5714285714285714,1.0,0.37142857142857144,0.23076923076923078,1.0,0.40384615384615385,0.38095238095238093,0.017699115044247787,,5.0,1.0,,True,
1627853,1610612752,Ryan Arcidiacono,Ryan Arcidiacono,1627853,NYK,776.0,13,-4.0,23,24,7.0,1.0,3.0,47,1.0,,,1.0,,,2.0,26,,,,1.0,1.0,,2.0,,1.0,1.0,,,,,7.0,1.0,,,,7.692307692307692,,0.08333333333333333,,1.0,,,,0.4005,,,,9.4,,0.30434782608695654,,,1.0,1.0,,,,2.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.1,,,,,,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,80706.0,1345,-125.0,2678,2675,613.0,519.0,388.0,5353,154.0,61.0,6.0,415.0,227.0,174.0,758.0,3073,27.0,96.0,59.0,65.0,111.0,5.0,268.0,62.0,182.0,223.0,73.0,173.0,241.0,118.0,608.0,0.5060080106809078,0.35358255451713394,0.14216867469879518,0.16233766233766234,26.882409484139696,0.09702660406885759,0.13416536661466458,0.18064516129032257,0.2398753894080997,0.09501557632398754,0.10344827586206896,0.7024922118380063,0.541421339563863,0.5306006849315068,0.16032608695652173,0.2318271119842829,5.487228915662651,24.937444933920702,0.22890216579536968,129.0,224.0,43.0,184.0,12.0,31.0,64.0,136.0,232.0,0.3695652173913043,0.38202247191011235,0.4433734939759036,0.3870967741935484,0.45482866043613707,0.46551724137931033,0.5,0.34890965732087226,0.5758928571428571,0.675392670157068,0.4186046511627907,0.2792207792207792,0.3333333333333333,0.49417702702702704,0.08443271767810026,9.0,16.0,37.0,55.0,10.0,51.0,62.0,209.0,12.0,46.0,36.0,10.0,51.0,9.0,20.0,20.0,1.0,110.0,10.0,41.0,14.0,30.0,22.0,8.0,56.0,16.0,33.0,34.0,4.0,23.0,3.0,90.0,11.0,21.0,37.0,1.0,2.0,2.0,2.0,8.0,24.0,13.0,8.0,,,6.0,,,2.0,8.0,6.0,,,,,206.0,4.0,10.0,0.53125,0.5034246575342466,0.5648648648648649,0.14732142857142858,0.6222222222222222,0.16666666666666666,0.009523809523809525,0.027932960893854747,0.17107309486780714,0.030959752321981424,0.02936857562408223,0.028268551236749116,0.034013605442176874,0.014388489208633094,0.0321285140562249,0.02702702702702703,0.06451612903225806,0.07627118644067797,0.1797520661157025,0.14465408805031446,0.043343653250773995,0.75,0.27906976744186046,0.27586206896551724,0.5625,0.3333333333333333,0.3767123287671233,0.6727272727272727,0.2757255936675462,37.0,21.0,5.0,15.0,51.0,166.0,72.0,15.0,50.0,198.0,166.0,51.0,0.9166666666666666,0.31718061674008813,0.3,0.31718061674008813,0.05763239875389408,0.3442622950819672,0.3442622950819672,0.9523809523809523,0.2585669781931464,0.3072289156626506,0.3072289156626506,0.9019607843137255,0.10273972602739725,0.3333333333333333,0.3072289156626506,12.0,3.0,7.0,21.0,10.0,35.0,10.0,18.0,,,,,0.37037037037037035,,0.02702702702702703,,0.32432432432432434,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.3620689655172414,0.3333333333333333,1.0,0.23972602739726026,0.2857142857142857,,5.0,4.0,,,True,
