EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Travels,Loose Ball Fouls Drawn,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,Arc3PctBlocked,on,HeaveMakes
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,56032.0,934,16.0,1929,1941,291.0,241.0,238.0,3870,64.0,105.0,5.0,13.0,12.0,20.0,59.0,152.0,36.0,88.0,12.0,29.0,1.0,3.0,3.0,5.0,24.0,87.0,2.0,5.0,4.0,15.0,159.0,345.0,36.0,116.0,45.0,471.0,2156,9.0,26.0,3.0,8.0,4.0,31.0,33.0,61.0,7.0,20.0,13.0,100.0,74.0,244.0,84.0,24.0,8.0,87.0,24.0,25.0,150.0,71.0,221.0,52.0,19.0,77.0,63.0,10.0,513.0,13.0,26.0,84.0,83.0,11.0,178.0,39.0,217.0,12.0,55.0,32.0,23.0,49.0,11.0,42.0,22.0,4.0,7.0,2.0,71.0,5.0,14.0,15.0,50.0,3.0,3.0,2.0,66.0,1.0,3.0,62.0,7.0,28.0,1.0,5.0,8.0,5.0,3.0,8.0,6.0,1.0,1.0,95.0,284.0,2.0,1.0,0.2327044025157232,0.2387096774193548,0.7777777777777778,0.3103448275862069,0.375,0.35,0.3103448275862069,0.4608695652173913,0.3461538461538461,0.5409836065573771,0.4620390455531453,0.3970588235294117,0.5370370370370371,0.4825819672131147,0.4189189189189189,0.5494505494505495,0.2516268980477223,0.072463768115942,0.1142857142857142,0.0723684210526315,0.0227272727272727,25.43221110100091,0.6901408450704225,0.3142857142857143,0.1580952380952381,0.0456942003514938,0.2115869017632241,0.0335051546391752,0.1811279826464208,0.0407523510971786,0.0585106382978723,0.0346020761245674,0.0543478260869565,0.023728813559322,0.064516129032258,0.1244444444444444,0.1707317073170731,0.2105263157894736,0.2186495176848874,0.1860465116279069,0.0502092050209205,0.75,0.227765726681128,0.6095238095238096,0.6881720430107527,0.375,0.3297180043383948,0.3881578947368421,0.4184397163120567,0.1525423728813559,0.1908893709327548,0.4090909090909091,0.4186046511627907,0.1111111111111111,0.0629067245119305,0.4137931034482758,0.4137931034482758,1.0,0.1887201735357917,0.2758620689655172,0.2758620689655172,0.6666666666666666,0.3823529411764705,0.3846153846153846,0.088235294117647,0.3333333333333333,1.0,0.1470588235294117,0.4,0.5,0.2469135802469135,0.6,0.0617283950617283,0.6,0.1851851851851851,0.2666666666666666,0.4793926247288503,0.2758620689655172,0.5064723427331889,0.5328115384615384,0.4897222222222223,0.0580912863070539,0.0765027322404371,0.0658174097664543,0.2123142250530785,8.761449275362319,25.31034482758621,0.150855365474339,,,,,,,,,,,,,,,,,,,,,True,
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,53966.0,899,95.0,1855,1842,235.0,234.0,251.0,3697,127.0,169.0,39.0,59.0,12.0,16.0,68.0,134.0,2.0,6.0,,,,,,,,,,,,,197.0,309.0,,,36.0,430.0,2056,42.0,71.0,,,10.0,94.0,19.0,32.0,,,2.0,40.0,294.0,100.0,,,70.0,,,16.0,58.0,33.0,91.0,27.0,6.0,31.0,18.0,9.0,215.0,41.0,91.0,49.0,114.0,3.0,166.0,133.0,299.0,15.0,22.0,15.0,7.0,29.0,4.0,22.0,26.0,3.0,7.0,1.0,55.0,9.0,5.0,57.0,85.0,2.0,2.0,11.0,86.0,2.0,3.0,86.0,10.0,44.0,,4.0,53.0,38.0,15.0,53.0,38.0,,,40.0,230.0,1.0,3.0,0.7461928934010152,0.9074074074074074,,,,,,0.6375404530744336,0.5915492957746479,0.59375,0.6375404530744336,0.5915492957746479,0.59375,0.6195965417867435,0.573170731707317,0.5263157894736842,,0.0517799352750809,0.0710059171597633,0.0298507462686567,,18.785046728971963,0.5272727272727272,0.0857142857142857,0.2091743119266055,0.1691449814126394,0.1445427728613569,0.1078947368421052,0.1843891402714932,0.1437908496732026,0.2333333333333333,0.1563636363636363,0.072289156626506,0.1068965517241379,0.1111111111111111,0.1784037558685446,0.25,0.18,0.1547169811320754,0.1081081081081081,0.1578947368421052,0.7169811320754716,0.5469255663430421,0.7514792899408284,0.8089171974522293,0.7007874015748031,0.4336569579288026,0.5074626865671642,0.5230769230769231,0.8235294117647058,0.0194174757281553,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8309859154929577,0.6610169491525424,,,,,,,0.5,0.75,,,,,0.5469255663430421,,0.5308333333333332,0.5877854545454546,0.483509375,0.1282798833819242,0.1282798833819242,0.2186046511627907,0.0930232558139534,4.731391585760516,,0.1266846361185983,1.0,3.0,12.0,1.0,1.0,0.0204081632653061,0.1025641025641025,,,,,,,,,,,,,,True,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,13183.0,220,-41.0,459,443,104.0,120.0,50.0,902,5.0,5.0,,,2.0,2.0,5.0,17.0,6.0,19.0,5.0,11.0,1.0,1.0,1.0,1.0,12.0,35.0,3.0,4.0,2.0,7.0,16.0,41.0,17.0,46.0,18.0,101.0,500,1.0,3.0,4.0,5.0,,14.0,4.0,9.0,3.0,8.0,8.0,25.0,24.0,8.0,51.0,,,35.0,12.0,2.0,8.0,2.0,10.0,,2.0,6.0,2.0,,22.0,,,9.0,14.0,,23.0,,23.0,,3.0,2.0,1.0,4.0,2.0,3.0,7.0,,1.0,2.0,11.0,,,3.0,14.0,,,1.0,15.0,,1.0,21.0,,5.0,3.0,,2.0,1.0,1.0,2.0,1.0,,,25.0,104.0,1.0,,0.75,0.75,1.0,0.3695652173913043,0.8,0.375,0.3695652173913043,0.3902439024390244,0.3333333333333333,0.4444444444444444,0.4770114942528735,0.875,0.5,0.5263157894736842,0.875,0.625,0.5287356321839081,0.048780487804878,,0.0588235294117647,0.0526315789473684,20.463320463320464,0.3636363636363636,,0.1308411214953271,,0.0967741935483871,,0.115,,,,,,,0.1224489795918367,0.1707317073170731,0.0588235294117647,0.1052631578947368,0.0588235294117647,,0.5,0.057471264367816,1.0,1.0,0.8,0.1954022988505747,0.2941176470588235,0.3125,0.8,0.2183908045977011,0.3157894736842105,0.3333333333333333,0.6666666666666666,0.1264367816091954,0.4545454545454545,0.4545454545454545,1.0,0.4022988505747126,0.3428571428571428,0.3428571428571428,1.0,,,0.125,1.0,1.0,0.5,0.75,1.0,0.1176470588235294,1.0,0.0588235294117647,1.0,0.4117647058823529,0.2857142857142857,0.5862068965517241,0.3428571428571428,0.4915747126436783,0.480025,0.4551794117647058,0.0744680851063829,0.108695652173913,0.1386138613861386,0.2475247524752475,12.226829268292686,25.65,0.2265795206971677,,2.0,,,,,,2.0,0.0416666666666666,,,,,,,,,,,,True,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,89140.0,1486,32.0,3066,3075,536.0,488.0,377.0,6141,76.0,130.0,5.0,11.0,13.0,21.0,73.0,147.0,13.0,35.0,11.0,51.0,,6.0,,10.0,70.0,207.0,7.0,24.0,15.0,37.0,162.0,312.0,81.0,258.0,139.0,706.0,3358,13.0,28.0,7.0,30.0,8.0,55.0,30.0,53.0,15.0,47.0,36.0,141.0,116.0,208.0,198.0,45.0,6.0,207.0,70.0,18.0,191.0,83.0,274.0,56.0,27.0,110.0,73.0,8.0,631.0,9.0,14.0,65.0,72.0,11.0,148.0,25.0,173.0,11.0,49.0,28.0,21.0,57.0,14.0,35.0,30.0,5.0,22.0,1.0,87.0,6.0,17.0,63.0,116.0,1.0,5.0,3.0,185.0,19.0,18.0,160.0,17.0,70.0,1.0,12.0,40.0,20.0,18.0,42.0,24.0,,,135.0,529.0,8.0,8.0,0.3580246913580246,0.3647798742138364,0.8148148148148148,0.313953488372093,0.2333333333333333,0.3191489361702128,0.313953488372093,0.5192307692307693,0.4642857142857143,0.5660377358490566,0.4973684210526315,0.4051724137931034,0.525,0.5487421383647799,0.4435483870967742,0.5932203389830508,0.4526315789473684,0.0576923076923076,0.0769230769230769,0.0544217687074829,,20.698539937016893,0.6551724137931034,0.1594202898550724,0.0821917808219178,0.0156599552572706,0.1031746031746031,0.0145395799676898,0.0909694555112881,0.0152015862524785,0.0137457044673539,0.0156950672645739,0.019108280254777,0.0169491525423728,0.0068027210884353,0.081967213114754,0.0904109589041095,0.0620689655172413,0.1046277665995975,0.0977443609022556,0.0361842105263157,0.5714285714285714,0.2280701754385964,0.5846153846153846,0.6333333333333333,0.3947368421052631,0.2578947368421053,0.4965986394557823,0.5251798561151079,0.3287671232876712,0.0614035087719298,0.3714285714285714,0.3714285714285714,0.3076923076923077,0.0894736842105263,0.2156862745098039,0.22,1.0,0.3631578947368421,0.3381642512077294,0.3381642512077294,0.7857142857142857,0.1896551724137931,0.4545454545454545,0.1034482758620689,,,0.4137931034482758,0.2916666666666667,0.7142857142857143,0.21,0.6190476190476191,0.1,,0.37,0.4054054054054054,0.6807017543859649,0.3381642512077294,0.5101035964912286,0.5238988372093021,0.4881280000000001,0.1137820512820512,0.1917808219178082,0.0779036827195467,0.1997167138810198,6.723717948717951,25.487984496124035,0.1748206131767775,2.0,5.0,1.0,,,0.0259740259740259,0.2,8.0,0.0038610038610038,1.0,1.0,2.0,1.0,1.0,2.0,0.003875968992248,0.0196078431372549,,,,True,
1628966,1610612759,Keita Bates-Diop,Keita Bates-Diop,1628966,SAS,16867.0,281,16.0,563,571,120.0,81.0,88.0,1134,32.0,49.0,12.0,17.0,6.0,14.0,,8.0,,4.0,2.0,7.0,,,1.0,1.0,1.0,8.0,,3.0,,2.0,32.0,61.0,3.0,15.0,16.0,89.0,595,12.0,19.0,,3.0,4.0,28.0,6.0,15.0,1.0,3.0,2.0,17.0,44.0,20.0,9.0,,16.0,8.0,1.0,8.0,5.0,3.0,8.0,1.0,2.0,1.0,4.0,,19.0,5.0,19.0,19.0,26.0,4.0,49.0,24.0,73.0,1.0,9.0,6.0,3.0,4.0,1.0,1.0,6.0,2.0,3.0,,10.0,1.0,4.0,7.0,18.0,1.0,,1.0,16.0,,,20.0,4.0,11.0,,1.0,5.0,2.0,3.0,5.0,4.0,,,17.0,120.0,2.0,1.0,0.6875,0.9166666666666666,1.0,0.2,,0.3333333333333333,0.2,0.5245901639344263,0.631578947368421,0.4,0.4802631578947368,0.5454545454545454,0.4166666666666667,0.5297619047619048,0.56,0.425,0.1973684210526315,0.1311475409836065,0.1224489795918367,0.25,,14.09295352323838,0.4,0.1818181818181818,0.1452513966480447,0.1073446327683615,0.1623931623931624,0.043859649122807,0.152027027027027,0.0824742268041237,0.1428571428571428,0.1046511627906976,0.0357142857142857,0.0549450549450549,,0.1323529411764706,0.1298701298701298,0.2058823529411764,0.1702127659574468,0.1304347826086956,0.032258064516129,0.8,0.6447368421052632,0.6530612244897959,0.7441860465116279,0.6875,0.1052631578947368,,,,0.0526315789473684,,,,0.0921052631578947,0.2857142857142857,0.2857142857142857,1.0,0.1052631578947368,0.125,0.125,1.0,0.7727272727272727,0.7058823529411765,,,,0.1363636363636363,,,0.7777777777777778,0.4285714285714285,0.0555555555555555,1.0,0.1111111111111111,,0.8421052631578947,0.125,0.582396710526316,0.5879388888888889,0.5920916666666667,0.1325301204819277,0.1617647058823529,0.3146067415730337,0.1910112359550561,3.149180327868852,25.113333333333337,0.2131438721136767,,1.0,1.0,,,,0.25,,,,,,,,,,,,,,True,
1629022,1610612759,Lonnie Walker IV,Lonnie Walker IV,1629022,SAS,28098.0,468,,961,965,269.0,222.0,100.0,1926,20.0,36.0,1.0,1.0,3.0,7.0,17.0,39.0,14.0,36.0,9.0,22.0,2.0,2.0,3.0,6.0,17.0,69.0,2.0,6.0,4.0,20.0,51.0,111.0,26.0,91.0,23.0,203.0,1050,2.0,5.0,4.0,8.0,3.0,19.0,11.0,23.0,7.0,26.0,9.0,52.0,52.0,50.0,75.0,3.0,,68.0,17.0,9.0,30.0,20.0,50.0,12.0,8.0,20.0,7.0,3.0,120.0,2.0,1.0,27.0,25.0,4.0,56.0,4.0,60.0,1.0,16.0,12.0,4.0,10.0,5.0,6.0,15.0,,4.0,6.0,25.0,1.0,7.0,15.0,26.0,1.0,,,20.0,,,31.0,1.0,13.0,,2.0,8.0,5.0,1.0,9.0,4.0,,,52.0,265.0,3.0,1.0,0.5098039215686274,0.5098039215686274,0.9615384615384616,0.2857142857142857,0.5,0.2692307692307692,0.2888888888888888,0.4594594594594595,0.4,0.4782608695652174,0.4455445544554455,0.6153846153846154,0.4387755102040816,0.4699074074074074,0.6785714285714286,0.4727272727272727,0.4504950495049505,0.081081081081081,0.1388888888888889,0.1025641025641025,,22.48134328358209,0.4,0.1739130434782608,0.0871080139372822,0.003831417624521,0.1298076923076923,0.0104712041884816,0.105050505050505,0.0066371681415929,,0.008,,0.0141843971631205,,0.056910569105691,0.1138211382113821,0.0975609756097561,0.1296296296296296,0.1304347826086956,0.0087719298245614,0.4444444444444444,0.1782178217821782,0.5555555555555556,0.6451612903225806,0.65,0.193069306930693,0.4358974358974359,0.4857142857142857,0.5294117647058824,0.1782178217821782,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.1089108910891089,0.4090909090909091,0.4090909090909091,1.0,0.3415841584158416,0.2463768115942029,0.2463768115942029,0.9411764705882352,0.0769230769230769,1.0,0.1538461538461538,1.0,1.0,0.4615384615384615,0.3333333333333333,1.0,0.1428571428571428,0.4285714285714285,0.1224489795918367,0.5,0.4081632653061224,0.2,0.6287128712871287,0.25,0.5097009950248756,0.526665,0.5014062499999999,0.0607476635514018,0.1056910569105691,0.0935960591133004,0.2561576354679803,9.069369369369369,25.754945054945058,0.2799167533818938,1.0,2.0,,,,0.037037037037037,1.0,,,,,1.0,1.0,,2.0,,,1.0,,,True,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,65174.0,1086,43.0,2246,2261,322.0,308.0,275.0,4507,65.0,111.0,8.0,20.0,11.0,18.0,57.0,147.0,12.0,25.0,25.0,45.0,4.0,4.0,2.0,5.0,39.0,106.0,4.0,8.0,5.0,13.0,134.0,283.0,64.0,151.0,80.0,540.0,2451,13.0,30.0,8.0,12.0,10.0,60.0,18.0,37.0,7.0,18.0,16.0,73.0,178.0,90.0,189.0,3.0,12.0,106.0,39.0,30.0,37.0,28.0,65.0,18.0,10.0,21.0,11.0,5.0,158.0,11.0,23.0,77.0,88.0,11.0,176.0,35.0,211.0,6.0,30.0,17.0,13.0,24.0,3.0,17.0,17.0,4.0,7.0,,41.0,4.0,5.0,39.0,70.0,5.0,3.0,3.0,78.0,1.0,4.0,111.0,7.0,50.0,2.0,6.0,4.0,2.0,2.0,5.0,3.0,,1.0,73.0,315.0,4.0,6.0,0.664179104477612,0.6953125,0.984375,0.423841059602649,0.6666666666666666,0.3888888888888889,0.423841059602649,0.4734982332155477,0.4333333333333333,0.4864864864864865,0.5299539170506913,0.5952380952380952,0.5181818181818182,0.5567010309278351,0.6,0.5289855072463768,0.347926267281106,0.1060070671378091,0.0990990990990991,0.1156462585034013,0.08,20.587084148727985,0.5853658536585366,0.2340425531914893,0.1351766513056835,0.0340236686390532,0.1621052631578947,0.0248306997742663,0.1465364120781527,0.0303842716711349,0.0186046511627906,0.0489913544668587,0.0175438596491228,0.0233236151603498,0.03,0.1245421245421245,0.1259259259259259,0.1851851851851851,0.1538461538461538,0.1938775510204081,0.0295566502463054,0.6,0.2557603686635945,0.5855855855855856,0.65,0.7076923076923077,0.3387096774193548,0.3877551020408163,0.4384615384615384,0.631578947368421,0.0576036866359447,0.48,0.5217391304347826,0.5833333333333334,0.1036866359447004,0.5555555555555556,0.5681818181818182,1.0,0.2442396313364055,0.3679245283018867,0.3679245283018867,0.9743589743589745,0.4761904761904761,0.4,0.0952380952380952,1.0,1.0,0.1904761904761904,0.5,1.0,0.3272727272727272,0.6111111111111112,0.0909090909090909,0.4,0.2363636363636363,0.3846153846153846,0.6036866359447005,0.3679245283018867,0.5120270737327188,0.5467171875,0.5122300000000001,0.1085594989561586,0.1533742331288343,0.1111111111111111,0.1351851851851851,6.290812720848055,25.10596026490067,0.1433659839715049,1.0,1.0,4.0,,,0.0192307692307692,0.25,,0.0130718954248366,1.0,,1.0,1.0,,,0.0066225165562913,0.0222222222222222,,,,True,
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,31431.0,524,48.0,1082,1082,269.0,262.0,140.0,2164,17.0,30.0,2.0,9.0,5.0,7.0,29.0,49.0,13.0,29.0,9.0,32.0,,2.0,1.0,5.0,20.0,67.0,1.0,6.0,4.0,13.0,59.0,108.0,29.0,99.0,18.0,223.0,1158,6.0,17.0,1.0,8.0,2.0,17.0,19.0,24.0,5.0,18.0,2.0,55.0,84.0,34.0,87.0,,4.0,65.0,20.0,7.0,19.0,17.0,36.0,12.0,5.0,9.0,8.0,2.0,89.0,6.0,8.0,39.0,50.0,4.0,93.0,14.0,107.0,4.0,19.0,10.0,9.0,12.0,,8.0,1.0,1.0,4.0,,13.0,,3.0,19.0,39.0,,,,29.0,1.0,1.0,22.0,4.0,11.0,,2.0,16.0,11.0,4.0,16.0,8.0,,,55.0,266.0,4.0,1.0,0.711864406779661,0.7368421052631579,1.0,0.2929292929292929,0.125,0.2777777777777778,0.2989690721649484,0.5462962962962963,0.3529411764705882,0.7916666666666666,0.4951690821256038,0.3,0.6309523809523809,0.5162037037037037,0.3269230769230769,0.625,0.4782608695652174,0.0648148148148148,0.1333333333333333,0.0408163265306122,0.0344827586206896,18.5125303152789,0.9230769230769232,0.1666666666666666,0.15625,0.0262295081967213,0.1839622641509433,0.0275229357798165,0.1672932330827067,0.0267686424474187,0.0103092783505154,0.0340136054421768,0.0327868852459016,0.0245398773006134,0.0363636363636363,0.1764705882352941,0.0714285714285714,0.3636363636363636,0.1886792452830188,0.1698113207547169,0.0373831775700934,0.5,0.144927536231884,0.5666666666666667,0.6538461538461539,0.4705882352941176,0.2367149758454106,0.5918367346938775,0.6170212765957447,0.8275862068965517,0.1400966183574879,0.4482758620689655,0.4642857142857143,0.7692307692307693,0.1545893719806763,0.28125,0.28125,1.0,0.323671497584541,0.2985074626865671,0.2985074626865671,1.0,0.36,0.2222222222222222,0.08,,,0.24,0.1666666666666666,1.0,0.1666666666666666,0.7142857142857143,0.119047619047619,0.2,0.3095238095238095,0.3076923076923077,0.6231884057971014,0.3076923076923077,0.509068780487805,0.517778125,0.4892375,0.0514018691588785,0.0956521739130434,0.0762331838565022,0.2466367713004484,9.438888888888886,25.685858585858583,0.2486136783733826,,,3.0,,,,,,,,2.0,,,,1.0,,,2.0,,,True,
203926,1610612759,Doug McDermott,Doug McDermott,203926,SAS,41328.0,689,-1.0,1434,1435,127.0,119.0,168.0,2869,37.0,55.0,7.0,11.0,1.0,3.0,19.0,46.0,6.0,14.0,14.0,32.0,1.0,5.0,3.0,6.0,49.0,123.0,5.0,12.0,8.0,10.0,62.0,115.0,63.0,155.0,10.0,323.0,1607,12.0,21.0,6.0,17.0,3.0,45.0,2.0,6.0,11.0,16.0,3.0,40.0,102.0,22.0,189.0,,10.0,123.0,49.0,15.0,21.0,11.0,32.0,5.0,6.0,13.0,6.0,2.0,75.0,3.0,5.0,22.0,35.0,3.0,60.0,8.0,68.0,1.0,6.0,4.0,2.0,13.0,1.0,7.0,9.0,3.0,6.0,2.0,22.0,1.0,3.0,26.0,49.0,1.0,4.0,1.0,17.0,,1.0,14.0,,3.0,3.0,,,,,,,,1.0,40.0,127.0,1.0,,0.8225806451612904,0.8947368421052632,1.0,0.4064516129032258,0.3529411764705882,0.6875,0.4064516129032258,0.5391304347826087,0.5714285714285714,0.3333333333333333,0.5796296296296296,0.5526315789473685,0.8409090909090909,0.5854545454545454,0.5641025641025641,0.8478260869565217,0.5740740740740741,0.1304347826086956,0.1272727272727272,0.1521739130434782,0.0714285714285714,18.28817733990148,0.5909090909090909,0.1153846153846153,0.08816120906801,0.0121654501216545,0.0750853242320819,0.0098684210526315,0.0826086956521739,0.0111888111888111,0.0145985401459854,0.0144927536231884,,0.0128755364806866,,0.0952380952380952,0.0700636942675159,0.1111111111111111,0.0798319327731092,0.0545454545454545,0.0077519379844961,,0.2037037037037037,0.6727272727272727,0.7708333333333334,0.7837837837837838,0.1703703703703703,0.4130434782608695,0.4871794871794871,0.8421052631578947,0.0518518518518518,0.4285714285714285,0.4615384615384615,1.0,0.1185185185185185,0.4375,0.4375,1.0,0.4555555555555555,0.3983739837398374,0.4016393442622951,1.0,0.2894736842105263,0.6363636363636364,0.131578947368421,0.2,1.0,0.3157894736842105,0.4166666666666667,1.0,0.1363636363636363,0.3333333333333333,0.2727272727272727,0.5,0.4545454545454545,0.8,0.7777777777777778,0.3983739837398374,0.5376959259259256,0.5244120689655172,0.5128727272727273,0.0218181818181818,0.0254237288135593,0.1393188854489164,0.1238390092879257,6.142608695652175,25.475483870967743,0.0885634588563458,,1.0,,,,,0.4285714285714285,1.0,0.019108280254777,1.0,,,,,,0.0064516129032258,,,1.0,0.008130081300813,True,
1630200,1610612759,Tre Jones,Tre Jones,1630200,SAS,11795.0,197,11.0,401,406,95.0,104.0,49.0,807,11.0,21.0,3.0,5.0,1.0,3.0,14.0,24.0,2.0,3.0,1.0,3.0,,,,,,2.0,,,,1.0,27.0,48.0,1.0,5.0,7.0,64.0,433,5.0,8.0,,,,10.0,3.0,8.0,,1.0,,6.0,30.0,24.0,3.0,,2.0,2.0,,2.0,12.0,15.0,27.0,14.0,1.0,5.0,7.0,,69.0,2.0,2.0,14.0,6.0,,20.0,4.0,24.0,2.0,4.0,3.0,1.0,7.0,2.0,5.0,2.0,,2.0,,9.0,2.0,2.0,6.0,14.0,,,,16.0,,4.0,7.0,3.0,5.0,,,,,,,,,1.0,6.0,94.0,1.0,,0.5555555555555556,0.5769230769230769,1.0,0.2,,,0.2,0.5625,0.625,0.375,0.5377358490566038,0.625,0.3333333333333333,0.5818181818181818,0.625,0.3333333333333333,0.0943396226415094,0.0416666666666666,0.0952380952380952,,,14.035087719298248,0.7777777777777778,,0.0504201680672268,0.018018018018018,0.1728395061728395,0.0263157894736842,0.1,0.0213903743315508,0.0277777777777777,0.0178571428571428,,0.0169491525423728,0.0588235294117647,0.0681818181818181,0.0350877192982456,0.0555555555555555,0.1746031746031746,0.1666666666666666,0.0909090909090909,,0.3962264150943396,0.5238095238095238,0.5789473684210527,0.7272727272727273,0.4528301886792453,0.5833333333333334,0.5833333333333334,0.5,0.0566037735849056,0.6666666666666666,0.6666666666666666,,0.0566037735849056,0.3333333333333333,0.3333333333333333,1.0,0.0377358490566037,,,,0.625,0.6,,,,,,,0.3333333333333333,0.3333333333333333,,,0.1111111111111111,,0.490566037735849,,0.4928415094339622,0.53118,0.4680388888888889,0.0909090909090909,0.1,0.15625,0.09375,5.962500000000001,26.18,0.2369077306733167,,,2.0,,,,0.3333333333333333,,,,,,,,,,,,,,True,
