EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ShootingFouls,SecondChanceFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsUnassisted3s,Blocked2s,BlockedAtRim,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedShortMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,Charge Fouls,on,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,BlockedCorner3,Clear Path Fouls
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,2284.0,38,9,82,83,17.0,12.0,5.0,165,5.0,8.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,5.0,1.0,6.0,13.0,1.0,9.0,2.0,17.0,96,2.0,4.0,4.0,1.0,4.0,2.0,2.0,6.0,6.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,2.0,12.0,4.0,16.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,17.0,1.0,0.5,0.75,1.0,0.1111111111111111,0.1111111111111111,0.46153846153846156,0.5,0.25,0.3409090909090909,0.5,0.16666666666666666,0.3695652173913043,0.5,0.16666666666666666,0.4090909090909091,29.885057471264368,0.3333333333333333,0.4,0.6666666666666666,0.20833333333333334,0.08333333333333333,0.23809523809523808,0.05,0.2222222222222222,0.0625,0.2,0.0625,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.625,0.625,0.6,0.09090909090909091,0.5,0.5,0.13636363636363635,0.18181818181818182,0.22727272727272727,0.2,0.2,1.0,1.0,0.5,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.7727272727272727,0.2,0.5530272727272728,0.41500000000000004,0.49185000000000006,0.043478260869565216,0.07142857142857142,0.23529411764705882,0.11764705882352941,5.9692307692307685,25.022222222222222,0.2073170731707317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,972.0,16,-10,35,32,12.0,13.0,4.0,67,,1.0,,,,,,,,1.0,,1.0,6.0,1.0,,1.0,2.0,7.0,,6.0,52,,,3.0,,,1.0,,,,6.0,,6.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,12.0,,,,1.0,0.2857142857142857,0.2857142857142857,,,,0.375,1.5,,0.375,1.5,,0.875,20.51282051282051,,,,,,0.25,,0.1,,,,,,,,0.125,,,,,,,,0.125,0.75,0.16666666666666666,0.16666666666666666,1.0,,,,,,1.0,1.0,0.16666666666666666,0.5296375,0.4806,0.47835,,,0.5,,2.7,26.3,0.34285714285714286,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,1157.0,19,-9,45,45,10.0,14.0,4.0,90,1.0,1.0,,,,,1.0,2.0,,,,3.0,4.0,1.0,2.0,3.0,3.0,4.0,,13.0,55,,,,,1.0,1.0,,2.0,2.0,9.0,,4.0,3.0,,,,,,,,2.0,1.0,,3.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,10.0,,0.5,0.5,1.0,0.75,0.75,0.6666666666666666,,,0.9285714285714286,,,0.9285714285714286,,,0.5714285714285714,14.285714285714286,,,,0.08333333333333333,,0.2,,0.13636363636363635,,,,,0.2,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,1.0,,,0.5714285714285714,0.75,0.75,1.0,,,,,,0.5,0.7142857142857143,0.75,0.5357642857142857,,0.51805,,,,,5.166666666666667,25.925,0.2222222222222222,,,,,,,,0.3333333333333333,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629623,1610612749,Lindell Wigginton,Lindell Wigginton,1629623,MIL,11947.0,199,-47,427,425,143.0,103.0,41.0,852,14.0,24.0,,1.0,6.0,9.0,3.0,11.0,,8.0,5.0,4.0,18.0,4.0,17.0,35.0,9.0,26.0,19.0,80.0,516,,2.0,,7.0,11.0,9.0,31.0,26.0,8.0,27.0,,18.0,4.0,18.0,23.0,16.0,51.0,1.0,2.0,,11.0,11.0,,22.0,3.0,25.0,5.0,5.0,,6.0,4.0,6.0,,2.0,12.0,6.0,17.0,,31.0,35.0,11.0,31.0,143.0,3.0,0.7647058823529411,0.7647058823529411,1.0,0.34615384615384615,0.34615384615384615,0.4857142857142857,,0.6363636363636364,0.5,,0.65,0.5263157894736842,,0.6458333333333334,0.4262295081967213,18.64406779661017,0.5,,,0.10476190476190476,0.021739130434782608,0.13414634146341464,0.012345679012345678,0.11764705882352941,0.017341040462427744,,,0.12903225806451613,0.09090909090909091,0.10526315789473684,0.13114754098360656,0.39344262295081966,0.5833333333333334,0.6363636363636364,0.7142857142857143,0.18032786885245902,0.2727272727272727,0.375,,0.13114754098360656,0.29508196721311475,0.2222222222222222,0.2222222222222222,1.0,0.5,,0.45,0.6666666666666666,0.25,0.2,0.819672131147541,0.2222222222222222,0.5807909836065575,0.4572,0.5810074999999999,0.20270270270270271,0.24444444444444444,,0.3875,3.0514285714285716,25.63076923076923,0.33489461358313816,5.0,,,,,11.0,,0.14285714285714285,0.625,0.7142857142857143,1.0,,,,5.0,0.14285714285714285,0.2727272727272727,2.0,2.0,4.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.4444444444444444,0.038461538461538464,0.08333333333333333,0.125,0.058823529411764705,0.058823529411764705,0.034482758620689655,1.0,1.0,0.4,0.5,0.13793103448275862,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629670,1610612749,Jordan Nwora,Jordan Nwora,1629670,MIL,8772.0,146,-29,311,314,99.0,77.0,33.0,625,11.0,21.0,3.0,5.0,1.0,5.0,4.0,16.0,10.0,8.0,3.0,7.0,23.0,5.0,20.0,47.0,10.0,31.0,15.0,85.0,372,3.0,5.0,10.0,3.0,10.0,8.0,22.0,20.0,20.0,18.0,4.0,23.0,7.0,2.0,10.0,2.0,28.0,2.0,3.0,,9.0,7.0,2.0,18.0,5.0,23.0,2.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,10.0,5.0,10.0,,12.0,17.0,8.0,22.0,99.0,,0.5,0.5555555555555556,0.6,0.3225806451612903,0.3225806451612903,0.425531914893617,0.6,0.3,0.44871794871794873,0.75,0.3333333333333333,0.5,0.8333333333333334,0.4782608695652174,0.3974358974358974,27.298850574712645,0.8,0.13333333333333333,,0.1,0.04225352112676056,0.15254237288135594,0.034482758620689655,0.12403100775193798,0.03875968992248062,0.03225806451612903,0.022222222222222223,0.17647058823529413,0.0975609756097561,,0.08888888888888889,0.2692307692307692,0.5238095238095238,0.6111111111111112,0.5454545454545454,0.20512820512820512,0.25,0.3076923076923077,0.1282051282051282,0.10256410256410256,0.2948717948717949,0.30434782608695654,0.30434782608695654,0.42857142857142855,0.8333333333333334,0.6,0.2777777777777778,0.2,0.16666666666666666,0.2777777777777778,0.6666666666666666,0.30434782608695654,0.5247224358974361,0.5947125,0.5565333333333333,0.0963855421686747,0.15384615384615385,0.11764705882352941,0.25882352941176473,7.221276595744682,25.735483870967734,0.3183279742765273,3.0,,,1.0,1.0,7.0,1.0,0.35714285714285715,0.375,0.375,1.0,,,,6.0,0.1276595744680851,0.1875,2.0,,2.0,10.0,,8.0,5.0,3.0,,,,6.0,,,,,1.0,,3.0,,,2.0,,,2.0,2.0,,2.0,0.25,,0.14285714285714285,,0.038461538461538464,0.07692307692307693,,1.0,0.75,0.6666666666666666,,,5.0,1.0,1.0,1.0,12.0,2.0,2.0,0.07142857142857142,0.5,0.5,0.2,0.16666666666666666,1.0,1.0,,,,,,True,,,,,,,,,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,3010.0,50,-25,105,107,26.0,27.0,10.0,212,1.0,2.0,,,1.0,1.0,,2.0,7.0,2.0,,1.0,4.0,,2.0,11.0,1.0,6.0,4.0,11.0,139,,,,1.0,3.0,,6.0,2.0,2.0,3.0,,4.0,1.0,7.0,9.0,6.0,20.0,1.0,,,3.0,2.0,1.0,6.0,1.0,7.0,2.0,,2.0,1.0,,,,,1.0,,3.0,,4.0,4.0,,6.0,26.0,,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.18181818181818182,,0.3333333333333333,0.20588235294117646,,0.3333333333333333,0.2894736842105263,,0.6,0.35294117647058826,16.80672268907563,1.0,0.14285714285714285,,0.08695652173913043,,0.125,0.05555555555555555,0.10638297872340426,0.02,,,0.1111111111111111,0.125,,0.17647058823529413,0.11764705882352941,0.5,0.5,1.0,0.11764705882352941,,,0.4117647058823529,0.11764705882352941,0.23529411764705882,0.25,0.25,1.0,,,0.3333333333333333,1.0,,,0.47058823529411764,0.25,0.4990676470588235,,0.5095333333333333,,,,0.5454545454545454,13.763636363636362,24.96666666666667,0.24761904761904763,,,,,1.0,3.0,,,,,,,,,,,,,,,4.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,2.0,,,,,,0.16666666666666666,0.07142857142857142,,,,,,1.0,,1.0,,,,,,0.14285714285714285,0.14285714285714285,,1.0,,,,,,,,True,,,,,,,,,
201586,1610612749,Serge Ibaka,Serge Ibaka,201586,MIL,3450.0,58,9,129,124,44.0,29.0,12.0,253,3.0,4.0,2.0,3.0,2.0,2.0,3.0,5.0,,,,2.0,5.0,2.0,6.0,9.0,2.0,5.0,,18.0,142,2.0,3.0,4.0,3.0,3.0,2.0,12.0,6.0,6.0,6.0,4.0,5.0,2.0,4.0,4.0,3.0,8.0,1.0,2.0,,8.0,6.0,1.0,15.0,3.0,18.0,,,,1.0,,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,,,12.0,44.0,,0.5,0.75,1.0,0.4,0.4,0.6666666666666666,0.6666666666666666,1.0,0.6428571428571429,0.6666666666666666,1.2,0.6428571428571429,0.6666666666666666,1.2,0.35714285714285715,12.056737588652483,0.3333333333333333,0.25,,0.18181818181818182,0.09090909090909091,0.26666666666666666,0.043478260869565216,0.2222222222222222,0.06666666666666667,0.1111111111111111,0.05,0.25,0.16666666666666666,,0.2916666666666667,0.2857142857142857,0.75,0.75,,0.35714285714285715,0.6,0.75,,,0.35714285714285715,0.4,0.4,1.0,1.0,0.6666666666666666,0.4,1.0,,0.4,0.6428571428571429,0.4,0.5090321428571429,0.5835,0.54152,,,0.2222222222222222,0.6666666666666666,4.277777777777778,27.639999999999997,0.34108527131782945,,,,,,6.0,,0.16666666666666666,,,,,,,1.0,0.1111111111111111,0.2,,2.0,2.0,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,0.1111111111111111,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,2691.0,45,3,101,99,32.0,23.0,7.0,200,6.0,8.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,,,2.0,6.0,3.0,12.0,15.0,2.0,6.0,22.0,52.0,118,2.0,3.0,6.0,2.0,3.0,3.0,13.0,2.0,22.0,6.0,4.0,6.0,2.0,4.0,11.0,2.0,29.0,1.0,2.0,,5.0,4.0,1.0,10.0,3.0,13.0,1.0,,1.0,3.0,,2.0,,2.0,5.0,2.0,3.0,,14.0,25.0,10.0,13.0,32.0,,0.08333333333333333,0.1,1.0,0.3333333333333333,0.3333333333333333,0.8,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.8387096774193549,1.0,0.65,0.2857142857142857,33.33333333333333,0.6,0.3333333333333333,,0.17391304347826086,0.16666666666666666,0.23809523809523808,0.045454545454545456,0.20454545454545456,0.08823529411764706,0.25,,,0.13333333333333333,0.3333333333333333,0.25,0.38095238095238093,0.75,0.75,0.16666666666666666,0.19047619047619047,0.75,0.75,0.14285714285714285,,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,,0.5,0.6666666666666666,0.3333333333333333,0.488665,0.6273,0.43054000000000003,0.3333333333333333,0.4166666666666667,0.11538461538461539,0.25,5.806666666666667,28.466666666666665,0.31683168316831684,,,,,,,,0.2222222222222222,,,,,,,,,,,,,9.0,,7.0,3.0,4.0,2.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,0.25,0.25,1.0,,,,,3.0,,,2.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,True,,,,,,,,,
1630572,1610612749,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,MIL,5671.0,95,-40,201,198,73.0,43.0,24.0,399,9.0,12.0,1.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,1.0,4.0,6.0,1.0,12.0,18.0,4.0,8.0,5.0,41.0,254,2.0,2.0,5.0,6.0,7.0,2.0,16.0,18.0,6.0,12.0,2.0,6.0,4.0,5.0,8.0,4.0,19.0,3.0,2.0,,6.0,11.0,,17.0,5.0,22.0,1.0,,1.0,3.0,,1.0,,,4.0,1.0,6.0,,5.0,6.0,4.0,16.0,73.0,1.0,0.75,0.8181818181818182,1.0,0.5,0.5,0.6666666666666666,1.0,0.8571428571428571,0.6923076923076923,1.0,0.8333333333333334,0.7321428571428571,0.8333333333333334,0.8888888888888888,0.3076923076923077,13.973799126637555,0.75,,,0.22448979591836735,0.03773584905660377,0.18181818181818182,0.08108108108108109,0.2073170731707317,0.05555555555555555,0.045454545454545456,0.07407407407407407,0.07692307692307693,0.24,0.36363636363636365,0.16,0.46153846153846156,0.75,0.8181818181818182,0.7777777777777778,0.15384615384615385,0.5,0.5,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5555555555555556,0.8,0.1111111111111111,0.1111111111111111,0.7692307692307693,0.6666666666666666,0.5702192307692309,0.5074000000000001,0.6090444444444444,0.14285714285714285,0.2,0.12195121951219512,0.3902439024390244,4.444444444444444,26.2125,0.36318407960199006,,,,,,4.0,,0.25,,,,,,,1.0,0.05555555555555555,,,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,,1.0,3.0,,1.0,,,1.0,,2.0,,,,,,3.0,1.0,,,0.5,,0.08333333333333333,,0.05,0.1,0.1111111111111111,0.3333333333333333,0.5,,1.0,,1.0,,,1.0,,3.0,1.0,,0.5,0.5,1.0,,,,2.0,,,,,True,,,,,,,,,
201588,1610612749,George Hill,George Hill,201588,MIL,840.0,14,-14,29,28,13.0,8.0,5.0,57,,1.0,,,,1.0,1.0,2.0,,,,,1.0,,1.0,3.0,,1.0,,2.0,40,,,,1.0,2.0,,2.0,,2.0,,,1.0,,2.0,3.0,1.0,7.0,,,,2.0,,,2.0,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,2.0,13.0,,,,,,,0.3333333333333333,,0.5,0.25,,0.5,0.25,,0.5,0.25,14.705882352941176,,,,,,0.3333333333333333,,0.16666666666666666,,,,,,,0.4,0.25,,,,0.5,0.5,0.5,,,0.25,,,,,,0.5,,,,0.5,,0.4403,,0.41625,,,,1.0,6.266666666666667,27.3,0.4482758620689655,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
