EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,Offensive Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,Travels,PenaltyCorner3Accuracy,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,BlockedArc3,LongMidRangePctBlocked,BlockedLongMidRange,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,3SecondViolations,on,Clear Path Fouls,HeaveMakes,3pt And 1 Free Throw Trips,DefensiveGoaltends
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,17381.0,290,36.0,605,606,254.0,253.0,91.0,1211,49.0,77.0,19.0,35.0,16.0,28.0,18.0,37.0,2.0,1.0,1.0,2.0,6.0,1.0,2.0,67.0,116.0,2.0,7.0,50.0,190.0,655,22.0,39.0,7.0,51.0,21.0,39.0,1.0,3.0,32.0,77.0,96.0,38.0,6.0,26.0,1.0,5.0,2.0,11.0,18.0,2.0,20.0,2.0,11.0,6.0,1.0,42.0,12.0,30.0,1.0,28.0,39.0,4.0,71.0,43.0,114,8.0,11.0,6.0,5.0,6.0,2.0,5.0,9.0,1.0,15.0,4.0,10.0,27.0,4.0,6.0,42.0,2.0,63.0,7.0,2.0,27.0,7.0,7.0,1.0,5.0,1.0,2.0,8.0,5.0,1.0,77.0,254.0,3.0,7.0,0.7164179104477612,0.8888888888888888,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5775862068965517,0.5641025641025641,0.5384615384615384,0.5691056910569106,0.5641025641025641,0.5357142857142857,0.6266666666666667,0.5930232558139535,0.635593220338983,0.056910569105691054,0.09482758620689655,0.11688311688311688,0.05405405405405406,23.141654978962134,0.4,0.26666666666666666,0.05,0.291044776119403,0.16666666666666666,0.22950819672131148,0.1,0.26171875,0.14,0.2289156626506024,0.11940298507462686,0.1,0.07142857142857142,0.16666666666666666,0.2711864406779661,0.34782608695652173,0.2413793103448276,0.20202020202020202,0.34782608695652173,0.1951219512195122,0.625,0.6260162601626016,0.6363636363636364,0.7205882352941176,0.7142857142857143,0.3008130081300813,0.4864864864864865,0.5142857142857142,0.7222222222222222,0.016260162601626018,0.008130081300813009,0.04878048780487805,0.3333333333333333,0.3333333333333333,1.0,0.8974358974358975,0.5428571428571428,0.3157894736842105,0.6666666666666666,0.5714285714285714,0.023809523809523808,0.047619047619047616,0.5,0.6829268292682927,0.4,0.5511668032786884,0.5903617647058823,0.5498146341463415,0.1888111888111888,0.19852941176470587,0.26842105263157895,0.4052631578947368,3.5853448275862068,28.157142857142862,0.41983471074380163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,6900.0,115,7.0,227,228,65.0,65.0,36.0,455,16.0,22.0,6.0,6.0,4.0,6.0,1.0,6.0,2.0,2.0,,,3.0,,2.0,17.0,30.0,1.0,5.0,8.0,45.0,266,6.0,8.0,,12.0,4.0,8.0,,2.0,4.0,12.0,26.0,8.0,3.0,8.0,,3.0,,1.0,1.0,4.0,5.0,3.0,,1.0,,14.0,4.0,6.0,,4.0,9.0,2.0,15.0,10.0,25,1.0,3.0,3.0,,4.0,,3.0,,1.0,4.0,1.0,5.0,11.0,,,7.0,1.0,8.0,,,3.0,1.0,6.0,,2.0,,4.0,6.0,3.0,,12.0,65.0,1.0,1.0,0.7647058823529411,1.0,1.0,0.2,,0.2,0.5666666666666667,0.75,0.5,0.5285714285714286,0.75,0.4,0.5769230769230769,0.75,0.5,0.14285714285714285,0.03333333333333333,0.045454545454545456,,16.165413533834585,1.0,1.0,,0.16071428571428573,0.1111111111111111,0.1,0.08333333333333333,0.13541666666666666,0.09803921568627451,0.14285714285714285,0.06896551724137931,0.25,0.1111111111111111,,0.09090909090909091,0.20833333333333334,0.2,0.0967741935483871,0.1111111111111111,0.0625,0.5,0.6285714285714286,0.7272727272727273,0.7619047619047619,0.75,0.17142857142857143,0.16666666666666666,0.16666666666666666,1.0,0.05714285714285714,0.05714285714285714,0.08571428571428572,,,,0.75,1.0,0.3333333333333333,0.6,0.6666666666666666,,0.2,,0.7714285714285715,,0.5826971428571428,0.6434,0.5740799999999999,0.07894736842105263,0.09090909090909091,0.26666666666666666,0.26666666666666666,3.8600000000000003,24.96,0.28634361233480177,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627820,1610612740,Tyrone Wallace,Tyrone Wallace,1627820,NOP,2830.0,47,6.0,100,99,51.0,39.0,13.0,199,2.0,4.0,,,1.0,3.0,,1.0,1.0,2.0,1.0,,1.0,,,2.0,6.0,1.0,3.0,,7.0,105,,,,,1.0,4.0,1.0,1.0,,5.0,4.0,,3.0,,,1.0,,,,1.0,1.0,1.0,,,,3.0,,,,2.0,3.0,,5.0,,5,,3.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,5.0,51.0,,,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,0.25,0.3888888888888889,,0.5,0.35,,0.5,0.3333333333333333,,,,10.434782608695652,0.5,,,0.16666666666666666,,0.11764705882352941,,0.14285714285714285,,,,,,,0.2,,0.3333333333333333,0.13333333333333333,,,1.0,0.4444444444444444,0.5,0.5,1.0,0.1111111111111111,,,,0.1111111111111111,0.2222222222222222,0.1111111111111111,,,,,,,0.6,0.3333333333333333,0.2,,,0.7777777777777778,,0.570238888888889,,0.56542,0.1,0.14285714285714285,,0.7142857142857143,5.533333333333332,23.966666666666665,0.51,1.0,,,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,17319.0,289,59.0,607,599,230.0,215.0,89.0,1206,11.0,26.0,3.0,6.0,4.0,8.0,2.0,10.0,4.0,21.0,9.0,17.0,42.0,8.0,18.0,15.0,40.0,30.0,63.0,19.0,139.0,640,5.0,11.0,9.0,34.0,5.0,10.0,14.0,27.0,6.0,58.0,22.0,8.0,90.0,6.0,,42.0,17.0,3.0,6.0,6.0,12.0,6.0,5.0,1.0,,30.0,7.0,10.0,,12.0,15.0,3.0,30.0,17.0,47,5.0,9.0,4.0,5.0,3.0,2.0,1.0,3.0,2.0,6.0,5.0,13.0,21.0,,,12.0,1.0,22.0,,4.0,9.0,,4.0,,3.0,,1.0,4.0,4.0,,58.0,230.0,2.0,,0.7333333333333333,0.9166666666666666,1.0,0.47619047619047616,0.5185185185185185,0.47619047619047616,0.375,0.45454545454545453,0.5,0.5825242718446602,0.7352941176470589,0.7027027027027027,0.6026785714285714,0.7727272727272727,0.7073170731707317,0.6116504854368932,0.075,0.07692307692307693,0.1,16.59634317862166,0.5,0.21428571428571427,,0.11278195488721804,0.06172839506172839,0.10084033613445378,0.05555555555555555,0.10714285714285714,0.059027777777777776,0.0963855421686747,0.017857142857142856,0.043478260869565216,0.06315789473684211,0.03225806451612903,0.07272727272727272,0.16279069767441862,0.11428571428571428,0.1111111111111111,0.05,0.09615384615384616,1.0,0.2524271844660194,0.4230769230769231,0.4583333333333333,0.6363636363636364,0.0970873786407767,0.2,0.2222222222222222,1.0,0.038834951456310676,0.20388349514563106,0.4077669902912621,0.40476190476190477,0.40476190476190477,1.0,0.35294117647058826,0.5,,0.21621621621621623,0.5,0.24324324324324326,0.4864864864864865,0.4444444444444444,0.8640776699029126,0.40476190476190477,0.55153786407767,0.5048291666666668,0.5589783783783784,0.08035714285714286,0.1836734693877551,0.2446043165467626,0.4172661870503597,4.632500000000001,25.47619047619047,0.37891268533772654,13.0,,1.0,0.6190476190476191,0.65,1.0,6.0,,0.6666666666666666,2.0,1.0,1.0,4.0,5.0,5.0,6.0,1.0,1.0,1.0,0.8333333333333334,0.015873015873015872,0.047619047619047616,0.5,0.5,1.0,0.058823529411764705,1.0,1.0,0.29411764705882354,0.8,1.0,,,,,,,,,,,,,True,,,,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,50034.0,834,143.0,1711,1701,722.0,671.0,232.0,3412,48.0,83.0,5.0,8.0,22.0,38.0,42.0,78.0,23.0,27.0,16.0,23.0,83.0,5.0,32.0,99.0,184.0,32.0,110.0,36.0,330.0,1825,12.0,18.0,5.0,44.0,37.0,66.0,11.0,48.0,24.0,131.0,60.0,138.0,93.0,4.0,1.0,82.0,23.0,19.0,102.0,50.0,152.0,27.0,71.0,23.0,8.0,354.0,8.0,17.0,,42.0,33.0,,75.0,25.0,100,7.0,71.0,32.0,39.0,26.0,8.0,18.0,14.0,8.0,40.0,16.0,34.0,73.0,3.0,2.0,52.0,1.0,53.0,4.0,1.0,20.0,7.0,5.0,2.0,2.0,,3.0,7.0,3.0,,131.0,721.0,14.0,5.0,0.30303030303030304,0.30927835051546393,0.96875,0.2909090909090909,0.22916666666666666,0.29357798165137616,0.5380434782608695,0.6666666666666666,0.5606060606060606,0.5,0.6724137931034483,0.4692982456140351,0.5205047318611987,0.7096774193548387,0.5038461538461538,0.3741496598639456,0.10326086956521739,0.0963855421686747,0.11538461538461539,18.012108980827445,0.65,,,0.09141274238227147,0.03935185185185185,0.11382113821138211,0.021917808219178082,0.10273972602739725,0.03136762860727729,0.021164021164021163,0.07017543859649122,0.013888888888888888,0.014814814814814815,0.042105263157894736,0.09154929577464789,0.08695652173913043,0.09876543209876543,0.1103202846975089,0.125,0.051094890510948905,0.42857142857142855,0.282312925170068,0.5783132530120482,0.64,0.3333333333333333,0.2653061224489796,0.5384615384615384,0.6086956521739131,0.2619047619047619,0.0782312925170068,0.09183673469387756,0.282312925170068,0.27710843373493976,0.27710843373493976,0.9565217391304348,0.27586206896551724,0.625,0.4,0.3333333333333333,0.5789473684210527,0.14035087719298245,0.2807017543859649,0.15625,0.6564625850340136,0.2804878048780488,0.5114742320819115,0.5116722222222223,0.5249707964601771,0.06451612903225806,0.1,0.13333333333333333,0.396969696969697,6.199456521739128,25.902727272727276,0.42197545295149036,9.0,23.0,12.0,0.3333333333333333,0.3333333333333333,1.0,6.0,,0.375,9.0,1.0,4.0,4.0,7.0,5.0,11.0,,,1.0,0.45454545454545453,,,0.391304347826087,0.42857142857142855,0.3333333333333333,0.13793103448275862,0.25,1.0,0.2413793103448276,0.5714285714285714,0.75,3.0,3.0,2.0,2.0,2.0,0.08695652173913043,,,,,,,True,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,17889.0,298,91.0,632,622,313.0,266.0,93.0,1254,28.0,54.0,2.0,7.0,11.0,21.0,13.0,21.0,7.0,12.0,4.0,8.0,39.0,6.0,18.0,42.0,82.0,12.0,51.0,41.0,161.0,638,3.0,8.0,4.0,19.0,19.0,37.0,7.0,22.0,25.0,84.0,40.0,44.0,27.0,4.0,,39.0,8.0,10.0,21.0,7.0,28.0,3.0,14.0,5.0,2.0,63.0,2.0,10.0,1.0,25.0,13.0,4.0,42.0,13.0,55,2.0,7.0,5.0,2.0,10.0,4.0,7.0,9.0,3.0,19.0,7.0,13.0,23.0,,3.0,37.0,1.0,53.0,1.0,,23.0,4.0,2.0,,1.0,,,2.0,2.0,,84.0,313.0,2.0,4.0,0.47619047619047616,0.5,0.75,0.23529411764705882,0.3181818181818182,0.23529411764705882,0.5121951219512195,0.375,0.5135135135135135,0.45112781954887216,0.46875,0.5,0.5062893081761006,0.5277777777777778,0.56,0.38345864661654133,0.12195121951219512,0.16666666666666666,0.047619047619047616,23.98921832884097,0.5263157894736842,0.25,0.037037037037037035,0.1015625,0.06134969325153374,0.176056338028169,0.016,0.14074074074074075,0.041666666666666664,0.0641025641025641,0.06451612903225806,0.043478260869565216,0.021739130434782608,,0.10416666666666667,0.045454545454545456,0.16666666666666666,0.17757009345794392,0.17142857142857143,0.028985507246376812,1.0,0.40601503759398494,0.5185185185185185,0.6222222222222222,0.5357142857142857,0.15789473684210525,0.6190476190476191,0.65,0.38461538461538464,0.05263157894736842,0.09022556390977443,0.2932330827067669,0.20512820512820512,0.20512820512820512,0.625,0.4375,0.2857142857142857,0.5,0.3559322033898305,0.5238095238095238,0.06779661016949153,0.3050847457627119,0.3333333333333333,0.7894736842105263,0.20512820512820512,0.5305684210526315,0.5296772727272727,0.5086728813559321,0.14838709677419354,0.22115384615384615,0.11801242236024845,0.5217391304347826,4.815853658536587,25.311764705882364,0.495253164556962,4.0,4.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.25,1.0,1.0,3.0,2.0,5.0,3.0,8.0,,,,0.375,,,0.14285714285714285,0.14285714285714285,,0.1875,0.3333333333333333,1.0,0.3125,0.4,1.0,9.0,1.0,1.0,2.0,,,1.0,,,,,,True,,,,
203468,1610612740,CJ McCollum,CJ McCollum,203468,NOP,10204.0,170,4.0,351,352,141.0,126.0,48.0,703,6.0,15.0,1.0,1.0,2.0,6.0,15.0,31.0,22.0,1.0,,10.0,37.0,6.0,14.0,36.0,68.0,11.0,38.0,18.0,123.0,412,4.0,4.0,1.0,18.0,15.0,30.0,6.0,14.0,5.0,53.0,18.0,54.0,18.0,,,37.0,10.0,6.0,19.0,10.0,29.0,6.0,11.0,6.0,2.0,68.0,,3.0,,8.0,6.0,1.0,15.0,3.0,18,2.0,8.0,5.0,3.0,7.0,1.0,3.0,7.0,4.0,14.0,7.0,2.0,11.0,1.0,4.0,20.0,1.0,25.0,2.0,,10.0,2.0,1.0,,,,1.0,1.0,1.0,,53.0,140.0,,2.0,0.25,0.25,0.5454545454545454,0.2894736842105263,0.42857142857142855,0.2894736842105263,0.5294117647058824,1.0,0.5,0.49528301886792453,0.9444444444444444,0.5454545454545454,0.5256410256410257,0.9,0.5408163265306123,0.3584905660377358,0.08823529411764706,0.4,,32.34567901234568,0.5,0.1,,0.08955223880597014,0.031578947368421054,0.10666666666666667,,0.09859154929577464,0.019230769230769232,,0.04878048780487805,0.058823529411764705,,,0.06896551724137931,0.12,0.07692307692307693,0.05555555555555555,0.23809523809523808,0.038461538461538464,1.0,0.14150943396226415,0.4,0.6666666666666666,0.5,0.29245283018867924,0.4838709677419355,0.4838709677419355,0.3333333333333333,0.20754716981132076,0.009433962264150943,0.3490566037735849,0.2702702702702703,0.2702702702702703,0.5,0.1111111111111111,1.0,1.0,0.13636363636363635,0.3333333333333333,,0.3181818181818182,0.42857142857142855,0.5,0.2702702702702703,0.4792783018867925,0.48660000000000003,0.4533613636363636,0.09565217391304348,0.13157894736842105,0.14634146341463414,0.43089430894308944,10.310294117647059,25.534210526315793,0.4017094017094017,1.0,4.0,,1.0,1.0,1.0,,,,15.0,1.0,1.0,2.0,4.0,3.0,5.0,,,,0.6,,,0.6818181818181818,0.6818181818181818,0.06666666666666667,0.1111111111111111,1.0,1.0,0.4444444444444444,0.5,0.5,15.0,,2.0,1.0,,,,2.0,1.0,0.02564102564102564,,,True,,,,
1630529,1610612740,Herbert Jones,Herbert Jones,1630529,NOP,19690.0,328,20.0,660,656,241.0,189.0,87.0,1316,25.0,33.0,4.0,5.0,10.0,15.0,1.0,14.0,6.0,18.0,5.0,5.0,14.0,3.0,5.0,29.0,53.0,11.0,32.0,25.0,116.0,725,5.0,9.0,2.0,12.0,13.0,23.0,4.0,10.0,10.0,48.0,38.0,20.0,33.0,6.0,,14.0,5.0,10.0,14.0,9.0,23.0,6.0,11.0,2.0,1.0,55.0,9.0,6.0,,14.0,12.0,2.0,28.0,15.0,43,2.0,18.0,11.0,7.0,8.0,2.0,4.0,9.0,4.0,17.0,8.0,11.0,32.0,2.0,3.0,26.0,3.0,29.0,2.0,3.0,11.0,3.0,5.0,2.0,4.0,2.0,1.0,7.0,5.0,1.0,48.0,240.0,3.0,3.0,0.6551724137931034,0.7307692307692307,1.0,0.34375,0.4,0.34375,0.5471698113207547,0.5555555555555556,0.5652173913043478,0.5352941176470588,0.45454545454545453,0.5757575757575758,0.5824742268041238,0.5,0.6052631578947368,0.3764705882352941,0.18867924528301888,0.12121212121212122,0.35714285714285715,15.059445178335535,0.47058823529411764,0.25,,0.08955223880597014,0.033707865168539325,0.09655172413793103,0.06818181818181818,0.0931899641577061,0.04838709677419355,0.013888888888888888,0.06666666666666667,,0.061224489795918366,0.08823529411764706,0.06666666666666667,0.10416666666666667,0.11538461538461539,0.11214953271028037,0.05263157894736842,0.05714285714285714,0.7142857142857143,0.38823529411764707,0.7575757575757576,0.8620689655172413,0.6,0.16470588235294117,0.07142857142857142,0.1111111111111111,1.0,0.07058823529411765,0.21176470588235294,0.16470588235294117,0.35714285714285715,0.35714285714285715,1.0,0.45454545454545453,0.8,,0.45454545454545453,0.6666666666666666,0.15151515151515152,0.15151515151515152,0.6,0.7647058823529411,0.35714285714285715,0.5715705882352942,0.4824,0.5782757575757577,0.11702127659574468,0.1774193548387097,0.10344827586206896,0.41379310344827586,4.947169811320755,24.396875,0.36515151515151517,6.0,3.0,4.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.2,3.0,,1.0,,1.0,,2.0,,2.0,,,,,0.5,0.6,1.0,0.09090909090909091,,,0.09090909090909091,,,,,1.0,1.0,,0.16666666666666666,,,,,,,True,,,,
203503,1610612740,Tony Snell,Tony Snell,203503,NOP,5837.0,97,28.0,202,195,77.0,99.0,27.0,397,6.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,11.0,2.0,7.0,12.0,4.0,6.0,7.0,11.0,11.0,23.0,,47.0,197,1.0,2.0,,5.0,1.0,2.0,5.0,8.0,,17.0,12.0,2.0,33.0,,,12.0,7.0,,1.0,2.0,3.0,1.0,1.0,,,8.0,1.0,,,6.0,4.0,2.0,12.0,1.0,13,,2.0,,2.0,2.0,,2.0,1.0,,3.0,1.0,9.0,16.0,,,,,,,,,,,,,,,,,,17.0,77.0,2.0,,0.8571428571428571,0.8571428571428571,1.0,0.4782608695652174,0.625,0.4782608695652174,0.6363636363636364,0.5,0.5,0.6911764705882353,0.625,0.85,0.6911764705882353,0.625,0.85,0.6764705882352942,,,,15.546218487394958,0.6666666666666666,0.18181818181818182,,0.06451612903225806,,0.18181818181818182,0.02,0.10526315789473684,0.00980392156862745,,,,0.02631578947368421,,,0.10344827586206896,0.0625,0.14285714285714285,0.25,,,0.20588235294117646,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.029411764705882353,0.3235294117647059,0.35294117647058826,0.5833333333333334,0.5833333333333334,1.0,0.25,1.0,1.0,0.1,1.0,0.2,0.6,0.6666666666666666,0.8823529411764706,0.5833333333333334,0.5547735294117646,0.6168,0.53769,,,0.10638297872340426,0.3617021276595745,4.836363636363636,24.665217391304356,0.3811881188118812,4.0,1.0,,0.36363636363636365,0.36363636363636365,1.0,1.0,,0.5,,1.0,2.0,,,1.0,2.0,,1.0,,0.5,,,,,,0.5,0.5,1.0,,,,,,1.0,,,,,,,,,,True,,,,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,11284.0,188,81.0,379,375,181.0,170.0,38.0,754,13.0,16.0,,,7.0,8.0,12.0,27.0,34.0,3.0,2.0,7.0,19.0,5.0,10.0,45.0,77.0,8.0,22.0,38.0,152.0,384,2.0,5.0,,7.0,20.0,38.0,6.0,12.0,20.0,78.0,26.0,64.0,21.0,,1.0,18.0,7.0,3.0,24.0,21.0,45.0,15.0,17.0,7.0,,111.0,3.0,,,15.0,11.0,,26.0,3.0,29,1.0,6.0,4.0,2.0,9.0,4.0,6.0,10.0,3.0,19.0,8.0,8.0,18.0,1.0,2.0,30.0,1.0,45.0,1.0,4.0,14.0,7.0,2.0,2.0,2.0,1.0,,4.0,3.0,,78.0,181.0,1.0,7.0,0.28888888888888886,0.28888888888888886,0.875,0.36363636363636365,0.5,0.38095238095238093,0.5844155844155844,0.4,0.5263157894736842,0.5757575757575758,0.5,0.58,0.6218487394957983,0.5,0.625,0.2222222222222222,0.03896103896103896,0.0625,0.07407407407407407,32.54716981132076,0.47368421052631576,,,0.14102564102564102,,0.18292682926829268,0.03896103896103896,0.1625,0.01910828025477707,,,,0.057692307692307696,,0.12903225806451613,0.2,0.058823529411764705,0.1875,0.16666666666666666,0.025,0.75,0.16161616161616163,0.8125,0.8666666666666667,0.5384615384615384,0.2727272727272727,0.4444444444444444,0.48,0.16666666666666666,0.3434343434343434,0.030303030303030304,0.1919191919191919,0.3684210526315789,0.3888888888888889,0.8571428571428571,,,,0.16,0.875,0.04,0.2,0.5,0.3838383838383838,0.3888888888888889,0.4625357142857143,0.40284,0.4531887755102041,0.125,0.15555555555555556,0.046052631578947366,0.5131578947368421,11.685714285714289,27.663636363636364,0.47757255936675463,1.0,6.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,20.0,,,1.0,2.0,1.0,2.0,1.0,1.0,,0.5,0.045454545454545456,,0.5882352941176471,0.5882352941176471,0.2,,,,0.2857142857142857,0.5,1.0,3.0,2.0,2.0,,1.0,,,,,,0.05263157894736842,,True,,,,
