EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimFGM,PenaltyAtRimFGA,FG2M,PenaltyFG2A,PtsUnassisted2s,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,Fg2Pct,AtRimPctBlocked,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChancePointsPct,LongMidRangeFGM,PenaltyArc3FGM,FTOffRebounds,Blocked2s,BlockedShortMidRange,Blocks,OffFTReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Accuracy,LostBallTurnovers,Offensive Fouls,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,2pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,SelfOReb,SelfORebPct,Charge Fouls Drawn,BadPassSteals,Travels,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3FGA,PtsUnassisted3s,SecondChanceCorner3Frequency,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimFGA,OffAtRimReboundPct,SecondChanceAtRimFrequency,on,SecondChanceAtRimFGM,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,Fg3aBlocked,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Loose Ball Fouls Drawn,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations
1628778,1610612760,Paul Watson,Paul Watson,1628778,OKC,1292.0,22,-16.0,46,45,7.0,17.0,2.0,91,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,65.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,0.08333333333333333,0.5,0.6,0.5,1.0,14.285714285714286,1.0,0.5,0.07692307692307693,0.1,0.05,0.05,0.1,0.1,0.2,0.2,0.6,0.5,0.8,0.50387,0.54675,1.0,4.6,25.599999999999998,0.15217391304347827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,157.0,3,-3.0,6,6,,,,12,,,1.0,,,1.0,,3.0,10.0,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.5,,1.0,,,16.666666666666668,,,1.0,,1.0,,,1.0,,,1.0,,1.0,0.3081,,,,25.4,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,793.0,13,-11.0,30,30,7.0,6.0,1.0,60,3.0,,2.0,,3.0,2.0,3.0,8.0,39.0,,,,,2.0,2.0,2.0,2.0,2.0,6.0,,1.0,,1.0,,1.0,,,1.0,,1.0,2.0,4.0,,,7.0,,0.5714285714285714,,0.4,0.6666666666666666,,25.806451612903228,,,0.1111111111111111,,0.06666666666666667,,,0.14285714285714285,0.6,,0.4,,1.0,0.52435,,,2.3666666666666667,24.85,0.23333333333333334,1.0,1.0,3.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,0.4117,0.2857142857142857,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630466,1610612760,Gabriel Deck,Gabriel Deck,1630466,OKC,3336.0,56,-14.0,116,117,34.0,35.0,10.0,233,5.0,3.0,2.0,,10.0,4.0,,18.0,134.0,2.0,,,12.0,2.0,,3.0,5.0,2.0,13.0,,1.0,,5.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,,,,12.0,34.0,,0.6428571428571429,0.8571428571428571,0.2857142857142857,,,12.307692307692307,0.5,,0.03571428571428571,,0.0847457627118644,0.018518518518518517,,0.043478260869565216,0.35714285714285715,0.21428571428571427,0.14285714285714285,,0.6428571428571429,0.55265,0.3213,0.6666666666666666,6.889999999999999,24.375000000000004,0.29310344827586204,,2.0,6.0,,1.0,0.5,0.5,0.6428571428571429,,,,,3.0,3.0,6.0,4.0,4.0,1.0,,,0.6,,0.6,0.6,0.42857142857142855,0.5926071428571429,,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.5,0.75,0.5,0.8571428571428571,0.5,0.12903225806451613,0.034482758620689655,0.07692307692307693,0.14285714285714285,0.09090909090909091,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.6666666666666666,0.2857142857142857,1.0,0.14285714285714285,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630526,1610612760,Jeremiah Robinson-Earl,Jeremiah Robinson-Earl,1630526,OKC,767.0,13,,27,27,11.0,4.0,4.0,54,,1.0,3.0,1.0,2.0,3.0,3.0,8.0,33.0,1.0,1.0,,5.0,3.0,1.0,,,,,,1.0,,5.0,3.0,8.0,,,,1.0,1.0,2.0,4.0,,5.0,11.0,,0.5714285714285714,1.25,0.6,0.5,1.0,21.875,,,0.2,,0.35714285714285715,0.18181818181818182,,0.2,,0.2,0.6,0.5,0.6,0.49974999999999997,0.6078,0.625,11.0,25.5,0.4074074074074074,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,1.0,1.0,,,,2.0,0.5,,,,,0.4333,0.2857142857142857,0.5,,,1.0,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,2.0,4.0,,,,,1.0,1.0,1.0,,1.0,,1.25,,0.4444444444444444,0.3333333333333333,0.5,0.6666666666666666,,,,,,,0.2,,,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629676,1610612760,Isaiah Roby,Isaiah Roby,1629676,OKC,1382.0,23,-12.0,49,48,22.0,11.0,4.0,97,1.0,3.0,4.0,,4.0,4.0,2.0,9.0,55.0,,,,2.0,4.0,,,1.0,,2.0,,2.0,,4.0,,4.0,1.0,,2.0,1.0,2.0,4.0,2.0,,2.0,22.0,,0.5,0.25,0.5,,,20.37037037037037,0.5,,0.18181818181818182,,0.18181818181818182,,,0.1,0.125,0.375,0.5,,0.625,0.46933125,,0.2222222222222222,6.0,25.424999999999997,0.4489795918367347,1.0,1.0,3.0,1.0,1.0,0.25,0.25,0.4375,0.25,0.25,1.0,0.25,1.0,1.0,2.0,2.0,,1.0,,1.0,0.5,,1.0,1.0,0.25,0.4360625,0.1111111111111111,0.2,1.0,1.0,,,,,,2.0,,,1.0,,2.0,4.0,,1.0,,1.0,,,2.0,,,,1.0,1.0,1.0,,,0.5,,0.25,,0.18181818181818182,,,0.25,0.2,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,0.5,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630544,1610612760,Tre Mann,Tre Mann,1630544,OKC,1107.0,18,-13.0,38,40,9.0,17.0,5.0,78,1.0,2.0,3.0,1.0,4.0,3.0,1.0,14.0,49.0,1.0,1.0,,2.0,3.0,,1.0,1.0,1.0,3.0,,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,3.0,5.0,,2.0,9.0,,0.7777777777777778,1.0,0.42857142857142855,,,21.73913043478261,1.0,,0.1111111111111111,,0.1,0.05263157894736842,,0.125,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5,0.5714285714285714,0.4439428571428571,0.433175,0.14285714285714285,10.925,26.366666666666664,0.23684210526315788,3.0,3.0,9.0,3.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,,,3.0,0.5,,1.0,1.0,1.0,0.6506,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,1.0,6.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.25,1.0,1.0,0.09090909090909091,0.09090909090909091,,0.25,,,,0.5,0.5,,0.14285714285714285,,,,,1.0,,,,0.42857142857142855,,,,1.0,,1.0,,0.3333333333333333,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630197,1610612760,Aleksej Pokusevski,Aleksej Pokusevski,1630197,OKC,1046.0,17,7.0,39,38,15.0,10.0,3.0,77,1.0,1.0,2.0,,4.0,2.0,2.0,6.0,34.0,,,2.0,4.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,4.0,15.0,,0.42857142857142855,1.0,0.3333333333333333,0.25,,18.6046511627907,1.0,1.0,0.25,0.09090909090909091,0.21052631578947367,0.1,0.09090909090909091,0.375,0.16666666666666666,0.16666666666666666,0.3333333333333333,,0.5,0.355875,,0.6666666666666666,13.950000000000001,25.35,0.38461538461538464,,,,,,,,0.3333333333333333,,,,,,,2.0,1.0,4.0,,,1.0,0.5,1.0,,,,0.4104,0.14285714285714285,0.2,,,2.0,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,0.14285714285714285,0.1111111111111111,0.16666666666666666,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612760,Mike Muscala,Mike Muscala,203488,OKC,877.0,15,-15.0,30,31,2.0,14.0,1.0,61,1.0,1.0,3.0,,3.0,3.0,1.0,9.0,41.0,,,,,3.0,,,,,,,4.0,,4.0,,4.0,,,,1.0,1.0,3.0,1.0,,,2.0,,0.75,,0.5,,,18.18181818181818,,,0.4444444444444444,,0.26666666666666666,,,0.6,0.16666666666666666,0.16666666666666666,0.5,,0.6666666666666666,0.4194333333333333,,,8.433333333333332,24.96666666666667,0.06666666666666667,2.0,2.0,6.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,1.0,,,,,1.0,0.3333333333333333,,,,,,0.16666666666666666,0.3333333333333333,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629660,1610612760,Ty Jerome,Ty Jerome,1629660,OKC,2070.0,34,-12.0,70,70,23.0,26.0,6.0,140,1.0,8.0,3.0,,9.0,3.0,2.0,13.0,83.0,,,2.0,7.0,3.0,1.0,4.0,7.0,2.0,18.0,,1.0,1.0,4.0,,4.0,4.0,2.0,5.0,,1.0,1.0,2.0,1.0,7.0,23.0,1.0,0.5,1.1666666666666667,0.25,0.1111111111111111,0.125,23.076923076923077,0.8,0.3333333333333333,0.07142857142857142,,0.09375,,,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.25,,0.3333333333333333,0.41349166666666665,,0.5384615384615384,8.611111111111109,25.599999999999998,0.32857142857142857,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4583333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,4.0,1.0,8.0,1.0,,,0.4444444444444444,,1.0,1.0,,0.465125,,,,3.0,,,,,,1.0,,,1.0,1.0,1.0,,,3.0,2.0,2.0,1.0,,2.0,2.0,1.0,,1.0,,,1.0,,1.0,,1.25,,0.1111111111111111,,,0.16666666666666666,,0.25,,0.375,0.42857142857142855,,,,,,,,,,0.5,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
