EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,FTDefRebounds,LostBallTurnovers,ShootingFouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PenaltyPointsPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,HeaveAttempts,Charge Fouls,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,LongMidRangePctAssisted,StepOutOfBoundsTurnovers,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,on,SecondChanceArc3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,BlockedArc3,DefensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends,3SecondViolations
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,3116.0,52,-5.0,108,109,1,6,10,217,2.0,1.0,2.0,2.0,5.0,3.0,6.0,1.0,3.0,9.0,3.0,6.0,2.0,17.0,113,2.0,2.0,1.0,6.0,3.0,6.0,6.0,3.0,11.0,10.0,21.0,8.0,2.0,7.0,2.0,2.0,52.0,1.0,1.0,5.0,2.0,7.0,2.0,9.0,1.0,5.0,2.0,3.0,6.0,3.0,6.0,3.0,9.0,1.0,5.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,1,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.53125,1.0,0.4,21.008403361344538,0.6666666666666666,0.07692307692307693,0.03225806451612903,0.23809523809523808,0.058823529411764705,0.14893617021276595,0.041666666666666664,0.0625,0.08333333333333333,0.16666666666666666,0.23076923076923078,0.25,0.125,0.13333333333333333,0.13333333333333333,0.5,0.5,0.3333333333333333,0.4,0.4,0.4,0.5,0.5,0.3333333333333333,1.0,0.5333333333333333,0.5,0.4623366666666667,0.20595,0.0625,0.1,0.11764705882352941,11.711111111111112,26.866666666666664,0.009259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626163,1610612756,Frank Kaminsky,Frank Kaminsky,1626163,PHX,3123.0,52,-3.0,119,118,11,45,11,237,9.0,5.0,9.0,,,1.0,8.0,,8.0,18.0,1.0,8.0,2.0,21.0,100,2.0,8.0,,10.0,3.0,,8.0,1.0,,1.0,1.0,1.0,,,,,3.0,3.0,3.0,1.0,7.0,9.0,6.0,15.0,1.0,2.0,,2.0,1.0,,,,1.0,,4.0,1.0,4.0,3.0,2.0,1.0,,,1.0,11,1.0,0.125,0.125,0.4444444444444444,0.36538461538461536,0.3888888888888889,0.8,0.3076923076923077,21.538461538461537,1.0,0.21875,0.10344827586206896,0.041666666666666664,0.10344827586206896,0.14285714285714285,0.10344827586206896,0.15384615384615385,0.08695652173913043,0.18181818181818182,,0.1111111111111111,0.07142857142857142,0.34615384615384615,0.34615384615384615,0.5555555555555556,0.5555555555555556,,,,0.3076923076923077,0.125,0.125,1.0,,0.6538461538461539,0.125,0.5392096153846154,0.5183,0.07407407407407407,0.10526315789473684,0.38095238095238093,3.722222222222223,25.9375,0.09243697478991597,3.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,6.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.375,0.6,0.75,0.75,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.14285714285714285,0.09090909090909091,0.16666666666666666,0.21428571428571427,0.2857142857142857,0.3333333333333333,0.375,0.3333333333333333,0.4,0.75,0.6666666666666666,0.5,0.57065,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,4646.0,77,3.0,169,168,39,73,19,337,17.0,2.0,7.0,1.0,3.0,3.0,15.0,4.0,15.0,27.0,4.0,16.0,7.0,49.0,162,,6.0,4.0,30.0,6.0,6.0,15.0,3.0,5.0,5.0,10.0,1.0,4.0,4.0,1.0,,25.0,1.0,2.0,2.0,4.0,6.0,3.0,9.0,2.0,1.0,1.0,,7.0,1.0,4.0,6.0,13.0,1.0,7.0,,9.0,10.0,4.0,1.0,,1.0,2.0,37,0.5,0.25,0.25,0.5555555555555556,0.4883720930232558,0.5212765957446809,0.6,0.37209302325581395,31.914893617021278,0.5384615384615384,0.09302325581395349,0.05,0.05405405405405406,0.02857142857142857,0.075,0.04,,,0.16666666666666666,0.07142857142857142,,0.09523809523809523,0.3953488372093023,0.16279069767441862,0.2857142857142857,0.4,0.06976744186046512,0.3333333333333333,0.3333333333333333,0.3488372093023256,0.2,0.2,0.3333333333333333,0.3076923076923077,0.7674418604651163,0.2,0.5447534883720929,0.5432730769230769,0.08888888888888889,0.13793103448275862,0.12244897959183673,4.718518518518518,26.2375,0.23076923076923078,12.0,3.0,3.0,7.0,3.0,4.0,9.0,3.0,15.0,,4.0,2.0,,3.0,3.0,,2.0,,13.0,,,0.75,0.6,0.5,0.07407407407407407,,,0.11764705882352941,0.1,0.058823529411764705,,0.7058823529411765,0.7058823529411765,,,0.6,1.0,0.5384615384615384,0.57202,0.30612244897959184,6.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.46153846153846156,0.2857142857142857,1.0,0.023255813953488372,1.0,1.0,1.0,0.2,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1627846,1610612756,Abdel Nader,Abdel Nader,1627846,PHX,8712.0,145,-2.0,315,315,50,98,32,630,12.0,,9.0,,,3.0,9.0,1.0,8.0,21.0,4.0,14.0,6.0,34.0,313,2.0,6.0,2.0,8.0,12.0,,8.0,3.0,1.0,6.0,7.0,2.0,4.0,,1.0,,20.0,2.0,2.0,12.0,7.0,23.0,4.0,27.0,1.0,8.0,5.0,3.0,6.0,3.0,5.0,5.0,11.0,2.0,20.0,1.0,14.0,10.0,4.0,4.0,1.0,1.0,4.0,48,1.0,0.2857142857142857,0.3076923076923077,0.38095238095238093,0.4,0.425,1.0,0.4,14.61318051575931,0.5454545454545454,0.09090909090909091,0.02531645569620253,0.17647058823529413,0.03389830508474576,0.1310344827586207,0.028985507246376812,0.05714285714285714,0.046511627906976744,0.030303030303030304,0.20833333333333334,0.1,0.05263157894736842,0.34285714285714286,0.2571428571428571,,,,,,0.2571428571428571,0.3333333333333333,0.3333333333333333,1.0,0.5,0.7428571428571429,0.375,0.5720378787878788,0.53895,0.10256410256410256,0.16,0.17647058823529413,2.9523809523809526,27.814285714285713,0.15873015873015872,8.0,2.0,2.0,,2.0,2.0,,,3.0,8.0,4.0,2.0,4.0,1.0,6.0,3.0,,2.0,3.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.09523809523809523,0.08333333333333333,0.4,,,0.10714285714285714,0.1875,0.6666666666666666,0.7272727272727273,0.5,,1.0,1.0,,0.6167,0.08823529411764706,,1.0,5.0,,,,1.0,,2.0,,,1.0,,,2.0,2.0,,,0.75,0.1111111111111111,0.5,0.14285714285714285,0.2,0.2,1.0,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629661,1610612756,Cameron Johnson,Cameron Johnson,1629661,PHX,7575.0,126,-20.0,269,270,42,82,27,539,9.0,1.0,5.0,,2.0,6.0,17.0,2.0,8.0,16.0,13.0,29.0,5.0,60.0,280,,3.0,5.0,4.0,39.0,,17.0,6.0,4.0,4.0,8.0,1.0,3.0,3.0,1.0,,20.0,,,6.0,10.0,17.0,,17.0,,6.0,4.0,2.0,4.0,,4.0,2.0,6.0,,9.0,,6.0,5.0,3.0,1.0,,,1.0,42,1.0,0.4482758620689655,0.4482758620689655,0.5,0.6111111111111112,0.6382978723404256,0.5,0.6444444444444445,17.78523489932886,0.6666666666666666,0.15384615384615385,,0.10909090909090909,,0.13333333333333333,,,,0.20689655172413793,0.15,,,0.2,0.1111111111111111,0.2,0.2,0.044444444444444446,,,0.37777777777777777,0.35294117647058826,0.35294117647058826,1.0,0.2857142857142857,0.8444444444444444,0.35294117647058826,0.5580877777777777,0.6175214285714284,0.06382978723404255,0.16666666666666666,0.05,5.35625,25.165517241379312,0.15613382899628253,7.0,,1.0,2.0,,1.0,2.0,,10.0,12.0,,1.0,1.0,,6.0,1.0,1.0,1.0,10.0,0.75,0.75,,0.5,0.7142857142857143,0.0625,0.1111111111111111,0.1111111111111111,,,0.13043478260869565,0.07692307692307693,0.7777777777777778,0.875,0.7142857142857143,1.0,0.3333333333333333,,0.2857142857142857,0.55155,0.16666666666666666,2.0,7.0,12.0,1.0,2.0,2.0,2.0,,1.0,,1.0,,,,,,,1.0,0.7142857142857143,,,0.26666666666666666,0.5833333333333334,0.5833333333333334,1.0,0.3333333333333333,1.0,2.0,3.0,2.0,,,0.4,0.42857142857142855,0.6666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629013,1610612756,Landry Shamet,Landry Shamet,1629013,PHX,6620.0,110,-9.0,236,236,38,67,22,472,6.0,3.0,5.0,,3.0,8.0,16.0,3.0,4.0,14.0,13.0,28.0,5.0,52.0,243,,,6.0,4.0,36.0,3.0,16.0,8.0,8.0,2.0,10.0,2.0,,6.0,1.0,1.0,22.0,,1.0,6.0,5.0,11.0,1.0,12.0,1.0,2.0,2.0,,3.0,1.0,3.0,1.0,4.0,,9.0,,5.0,5.0,1.0,1.0,,,1.0,38,0.9230769230769231,0.4642857142857143,0.4642857142857143,0.2857142857142857,0.5595238095238095,0.5909090909090909,,0.6666666666666666,18.46153846153846,0.75,0.08771929824561403,0.017241379310344827,0.125,,0.10476190476190476,0.009523809523809525,,,0.14814814814814814,0.11764705882352941,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.11904761904761904,0.6,0.6,0.07142857142857142,,,0.38095238095238093,0.5,0.5,0.875,0.42857142857142855,0.8095238095238095,0.5,0.5331464285714286,0.5180357142857143,0.045454545454545456,0.06666666666666667,,6.485714285714286,25.089285714285715,0.16101694915254236,1.0,,,,,,1.0,,6.0,4.0,,3.0,,,2.0,1.0,,1.0,6.0,0.5,0.5,,,0.42857142857142855,0.21428571428571427,0.5,,,,0.05555555555555555,,0.16666666666666666,0.3333333333333333,,0.6666666666666666,,,,0.4329,0.11538461538461539,,5.0,12.0,,1.0,,,,,,,,,,1.0,1.0,,,0.42857142857142855,,1.0,0.2857142857142857,0.4166666666666667,0.4166666666666667,1.0,,,1.0,3.0,2.0,,,0.3333333333333333,0.42857142857142855,0.3333333333333333,,1.0,,,1.0,,,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.034482758620689655,,,,,,,True,,,,,,,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,685.0,11,11.0,25,23,1,10,4,48,3.0,,1.0,,1.0,,,,3.0,5.0,,,1.0,7.0,21,,,,4.0,,,,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,,1.0,,,,1.0,1.0,,,,,3.0,,3.0,,3.0,1.0,,,1.0,1.0,1.0,,,,,1,,,,0.6,0.6,0.7,,,27.586206896551726,1.0,,0.14285714285714285,,,,0.1111111111111111,0.2,,,,,,0.6,0.2,,,0.2,,,,,,,,0.6,,0.6214000000000001,,0.2,0.2,,6.040000000000001,,0.04,3.0,,,,,,,,,2.0,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201580,1610612756,JaVale McGee,JaVale McGee,201580,PHX,4579.0,76,8.0,157,155,27,44,19,312,24.0,1.0,6.0,3.0,3.0,,,,20.0,33.0,,,3.0,43.0,175,,10.0,,10.0,,,,,2.0,1.0,3.0,1.0,,2.0,,,7.0,2.0,8.0,11.0,8.0,21.0,10.0,31.0,3.0,1.0,1.0,,2.0,,,6.0,8.0,,14.0,2.0,8.0,7.0,4.0,2.0,,1.0,2.0,27,,,,0.6060606060606061,0.6060606060606061,0.5972222222222222,0.5555555555555556,,24.719101123595504,0.25,0.24242424242424243,0.18604651162790697,0.3142857142857143,0.09090909090909091,0.27941176470588236,0.15384615384615385,0.2222222222222222,0.0625,0.25,0.32,0.3,0.2727272727272727,0.7272727272727273,0.18181818181818182,0.16666666666666666,0.2,0.09090909090909091,1.0,1.0,,,,,,0.7272727272727273,,0.5890333333333333,0.5282749999999999,0.1111111111111111,0.1111111111111111,0.23255813953488372,3.9606060606060605,,0.17197452229299362,16.0,4.0,8.0,2.0,5.0,9.0,4.0,1.0,5.0,30.0,6.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,5.0,0.75,0.8823529411764706,0.5555555555555556,0.5555555555555556,0.5,0.06060606060606061,0.041666666666666664,0.5,0.17647058823529413,0.16666666666666666,0.1,0.42857142857142855,0.6666666666666666,0.6956521739130435,0.75,1.0,0.8888888888888888,0.5,0.5,0.5874,0.11627906976744186,2.0,,,,,2.0,,1.0,,5.0,,,,,2.0,1.0,,0.5,0.5,0.16666666666666666,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.125,,,1.0,0.6666666666666666,,,,,True,,,,,,,,,,,,,,,
203109,1610612756,Jae Crowder,Jae Crowder,203109,PHX,828.0,14,1.0,27,29,1,3,4,56,1.0,,,,,,1.0,,,1.0,,1.0,2.0,2.0,27,,,,,,,1.0,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,2.0,,2.0,2.0,1.0,1.0,,,1.0,1,,,,,,0.3333333333333333,,0.5,9.67741935483871,,,,0.3333333333333333,,0.125,,,,,0.5,,,0.5,,,,,,,0.5,,,,,1.0,,0.5255,,0.3333333333333333,0.5,,2.9,26.3,0.037037037037037035,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,545.0,9,-6.0,20,23,4,8,1,43,1.0,,,,1.0,,,,,2.0,,,,,22,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,4,,,,,,,,,14.285714285714286,1.0,0.3333333333333333,,0.25,,0.3,,,,0.25,0.3333333333333333,,,0.5,,,,0.5,,,,,,,,0.5,,0.47215,0.5245,,,,8.55,,0.2,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
