EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,ShortMidRangePctBlocked,SelfORebPct,Fg3aBlocked,Charge Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,LongMidRangePctAssisted,SecondChanceFtPoints,Charge Fouls Drawn,OffLongMidRangeReboundPct,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,3SecondViolations,Corner3PctBlocked,on,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,HeaveMakes,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,14849.0,247,-46.0,479,480,135,130,51,959,17.0,25.0,1.0,1.0,3.0,5.0,4.0,11.0,1.0,3.0,5.0,9.0,1.0,1.0,1.0,1.0,13.0,49.0,2.0,5.0,5.0,17.0,22.0,39.0,18.0,58.0,17.0,115.0,597,1.0,1.0,3.0,6.0,11.0,6.0,10.0,6.0,18.0,10.0,40.0,30.0,14.0,45.0,9.0,2.0,49.0,13.0,4.0,18.0,11.0,29.0,5.0,6.0,12.0,5.0,1.0,69.0,1.0,2.0,4.0,4.0,1.0,9.0,3.0,12.0,3.0,1.0,2.0,9.0,6.0,4.0,3.0,1.0,13.0,1.0,5.0,8.0,26.0,1.0,1.0,2.0,18.0,25.0,1.0,8.0,5.0,1.0,1.0,1.0,1.0,40.0,135,3.0,5.0,0.6818181818181818,0.7142857142857143,0.8333333333333334,0.3103448275862069,0.5,0.3333333333333333,0.3103448275862069,0.5641025641025641,1.0,0.6,0.5051546391752577,0.7857142857142857,0.5357142857142857,0.5275229357798165,0.7857142857142857,0.5714285714285714,0.5979381443298969,0.10256410256410256,0.16,22.426470588235293,0.6923076923076923,0.1,0.038834951456310676,0.01680672268907563,0.04081632653061224,0.010416666666666666,0.03980099502487562,0.013953488372093023,0.018867924528301886,0.02127659574468085,0.013157894736842105,0.02040816326530612,0.05128205128205128,0.06666666666666667,0.029850746268656716,0.06451612903225806,1.0,0.25773195876288657,0.68,0.8095238095238095,0.7647058823529411,0.1134020618556701,0.36363636363636365,0.36363636363636365,0.5,0.030927835051546393,0.3333333333333333,0.3333333333333333,0.09278350515463918,0.5555555555555556,0.5555555555555556,1.0,0.5051546391752577,0.2653061224489796,0.2653061224489796,0.7692307692307693,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.7142857142857143,0.4,1.0,0.17857142857142858,0.6,0.03571428571428571,1.0,0.6071428571428571,0.29411764705882354,0.8556701030927835,0.2653061224489796,0.5406109374999999,0.56619,0.48407222222222224,0.07692307692307693,0.17391304347826086,0.09565217391304348,0.34782608695652173,4.684615384615385,26.358620689655172,0.2818371607515658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,3597.0,60,-55.0,119,119,42,20,18,238,5.0,9.0,1.0,1.0,2.0,3.0,6.0,17.0,,2.0,,,,,,,2.0,8.0,1.0,1.0,,3.0,11.0,28.0,2.0,8.0,6.0,34.0,169,2.0,4.0,1.0,1.0,7.0,4.0,7.0,,3.0,4.0,12.0,8.0,14.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,7.0,9.0,7.0,,2.0,,,25.0,1.0,2.0,3.0,2.0,,5.0,3.0,8.0,2.0,1.0,1.0,2.0,,2.0,2.0,,4.0,,1.0,3.0,4.0,,1.0,,5.0,6.0,,2.0,1.0,1.0,1.0,1.0,,12.0,42,,1.0,0.36363636363636365,0.4,0.5,0.25,1.0,,0.25,0.39285714285714285,0.5,0.5714285714285714,0.3888888888888889,0.7,0.4,0.4358974358974359,0.7,0.5,0.2222222222222222,0.03571428571428571,,30.281690140845072,0.5,,0.13333333333333333,0.05128205128205128,0.10344827586206896,0.037037037037037035,0.11363636363636363,0.045454545454545456,0.06666666666666667,0.05263157894736842,0.045454545454545456,0.2,,0.2,0.1,0.1111111111111111,,0.25,0.5555555555555556,0.5555555555555556,0.4,0.4722222222222222,0.35294117647058826,0.375,0.3333333333333333,0.05555555555555555,,,,,,,0.2222222222222222,0.25,0.25,0.5,0.2,1.0,,,,0.2,1.0,1.0,0.3,0.6666666666666666,,,0.3,,0.4722222222222222,0.25,0.5016236111111112,0.4696666666666666,0.546195,0.05263157894736842,0.06666666666666667,0.20588235294117646,0.35294117647058826,7.478571428571428,25.65,0.35294117647058826,1.0,1.0,1.0,0.058823529411764705,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628374,1610612739,Lauri Markkanen,Lauri Markkanen,1628374,CLE,9659.0,161,6.0,309,318,97,56,39,627,6.0,11.0,2.0,3.0,2.0,3.0,2.0,9.0,2.0,3.0,1.0,4.0,,,,1.0,13.0,31.0,,3.0,3.0,9.0,10.0,23.0,14.0,35.0,12.0,74.0,344,2.0,3.0,,3.0,4.0,2.0,4.0,3.0,10.0,9.0,22.0,12.0,8.0,42.0,,4.0,31.0,13.0,4.0,6.0,2.0,8.0,1.0,1.0,3.0,2.0,1.0,18.0,2.0,3.0,15.0,14.0,1.0,30.0,5.0,35.0,1.0,,1.0,5.0,4.0,4.0,1.0,,9.0,,1.0,3.0,6.0,,,,14.0,14.0,,3.0,2.0,3.0,2.0,3.0,,22.0,93,,2.0,0.6,0.75,1.0,0.4,,0.3,0.4,0.43478260869565216,0.6666666666666666,0.5,0.5344827586206896,0.3333333333333333,0.4642857142857143,0.578125,0.3333333333333333,0.5789473684210527,0.603448275862069,0.17391304347826086,0.2727272727272727,20.563380281690144,0.5555555555555556,0.25,0.14432989690721648,0.04054054054054054,0.21739130434782608,0.02702702702702703,0.1746987951807229,0.033783783783783786,0.037037037037037035,0.05263157894736842,0.03508771929824561,0.15,0.1794871794871795,0.05555555555555555,0.1282051282051282,0.3333333333333333,,0.1896551724137931,0.5454545454545454,0.75,0.6666666666666666,0.15517241379310345,0.2222222222222222,0.25,1.0,0.05172413793103448,0.6666666666666666,0.6666666666666666,0.06896551724137931,0.25,0.25,1.0,0.5344827586206896,0.41935483870967744,0.43333333333333335,1.0,0.5,0.6666666666666666,,,,0.5,,,0.21428571428571427,0.6666666666666666,0.07142857142857142,,0.6428571428571429,0.3333333333333333,0.7931034482758621,0.41935483870967744,0.5233431034482758,0.5346333333333334,0.5295178571428572,0.06451612903225806,0.11538461538461539,0.05405405405405406,0.2972972972972973,5.443478260869565,26.634285714285717,0.313915857605178,1.0,3.0,,0.1111111111111111,0.03571428571428571,1.0,1.0,2.0,1.0,1.0,1.0,0.02857142857142857,0.03225806451612903,0.027777777777777776,,,,,,,,,,,,,,,,True,,,,,,,,
1629164,1610612739,Brandon Goodwin,Brandon Goodwin,1629164,CLE,30095.0,502,-53.0,973,973,305,236,118,1946,29.0,49.0,3.0,4.0,6.0,10.0,14.0,40.0,2.0,10.0,2.0,8.0,,,,1.0,17.0,47.0,1.0,4.0,6.0,17.0,45.0,99.0,19.0,55.0,24.0,171.0,1126,3.0,7.0,1.0,4.0,9.0,11.0,24.0,6.0,18.0,8.0,48.0,22.0,68.0,36.0,21.0,2.0,45.0,17.0,15.0,53.0,38.0,91.0,30.0,8.0,38.0,9.0,6.0,220.0,9.0,5.0,30.0,22.0,1.0,53.0,14.0,67.0,25.0,15.0,10.0,26.0,23.0,10.0,3.0,,36.0,,8.0,7.0,39.0,,1.0,1.0,36.0,38.0,7.0,16.0,5.0,1.0,1.0,1.0,,46.0,301,5.0,3.0,0.24444444444444444,0.25,0.631578947368421,0.34545454545454546,0.25,0.3333333333333333,0.3584905660377358,0.45454545454545453,0.42857142857142855,0.4583333333333333,0.4772727272727273,0.4090909090909091,0.47619047619047616,0.5059171597633136,0.4090909090909091,0.47058823529411764,0.35714285714285715,0.15151515151515152,0.16326530612244897,18.385650224215247,0.7222222222222222,0.07142857142857142,0.0912863070539419,0.0199203187250996,0.14150943396226415,0.04433497536945813,0.11479028697571744,0.030837004405286344,0.009523809523809525,0.03669724770642202,0.018633540372670808,0.08181818181818182,0.10526315789473684,0.08333333333333333,0.14184397163120568,0.14084507042253522,,0.3181818181818182,0.5918367346938775,0.7073170731707317,0.3103448275862069,0.2597402597402597,0.35,0.42424242424242425,0.14285714285714285,0.06493506493506493,0.2,0.2,0.05194805194805195,0.25,0.25,1.0,0.3051948051948052,0.3617021276595745,0.3695652173913043,0.5882352941176471,0.36363636363636365,0.75,,,,0.36363636363636365,0.25,1.0,0.23809523809523808,0.6,0.023809523809523808,,0.40476190476190477,0.35294117647058826,0.6753246753246753,0.37777777777777777,0.5231291390728476,0.488975,0.4931075000000001,0.10365853658536585,0.14814814814814814,0.05263157894736842,0.2807017543859649,6.567676767676767,27.01272727272727,0.31346351490236385,1.0,5.0,,0.175,0.014492753623188406,1.0,2.0,5.0,,1.0,,0.01818181818181818,0.02127659574468085,0.017857142857142856,2.0,1.0,2.0,0.14285714285714285,0.3333333333333333,,,,,,,,,,,True,,,,,,,,
1630205,1610612739,Lamar Stevens,Lamar Stevens,1630205,CLE,9722.0,162,-72.0,316,316,122,103,32,632,16.0,26.0,2.0,3.0,9.0,14.0,3.0,8.0,4.0,8.0,1.0,5.0,,,,3.0,,6.0,,1.0,,3.0,23.0,42.0,1.0,11.0,5.0,54.0,392,2.0,5.0,,1.0,4.0,12.0,24.0,,6.0,2.0,26.0,22.0,24.0,3.0,,2.0,6.0,,4.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,1.0,2.0,8.0,6.0,,14.0,3.0,17.0,4.0,1.0,3.0,6.0,2.0,1.0,4.0,,7.0,1.0,1.0,6.0,12.0,,1.0,,5.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,,26.0,122,1.0,1.0,0.4782608695652174,0.5,1.0,0.09090909090909091,,,0.09090909090909091,0.5476190476190477,0.4,0.5,0.46226415094339623,0.3333333333333333,0.4,0.4909090909090909,0.3333333333333333,0.41935483870967744,0.20754716981132076,0.09523809523809523,0.15384615384615385,17.663817663817664,0.8571428571428571,,0.08955223880597014,0.02666666666666667,0.10810810810810811,0.015151515151515152,0.09929078014184398,0.02127659574468085,0.06451612903225806,,0.017857142857142856,0.034482758620689655,0.16666666666666666,,0.15555555555555556,0.034482758620689655,,0.49056603773584906,0.6153846153846154,0.7272727272727273,0.5625,0.1509433962264151,0.375,0.375,0.3333333333333333,0.1509433962264151,0.5,0.5,0.09433962264150944,0.2,0.2,1.0,0.11320754716981132,,,,0.5,0.6666666666666666,,,,0.16666666666666666,,,0.4666666666666667,0.6428571428571429,0.1,,0.1,,0.6981132075471698,,0.5739047169811321,0.535925,0.5965516666666667,0.037037037037037035,0.046511627906976744,0.07407407407407407,0.48148148148148145,6.033333333333334,24.70909090909091,0.3860759493670886,1.0,,,,0.04,,,1.0,,,1.0,,,,,1.0,,,0.5,1.0,0.25,,,,,,,,,True,,,,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,1735.0,29,-7.0,57,59,25,18,5,116,2.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,,1.0,,1.0,,1.0,,4.0,,,,3.0,5.0,10.0,,5.0,3.0,13.0,67,1.0,1.0,,1.0,2.0,2.0,4.0,,4.0,2.0,6.0,2.0,8.0,,,2.0,4.0,,2.0,3.0,2.0,5.0,2.0,,2.0,1.0,,12.0,,1.0,2.0,2.0,,4.0,1.0,5.0,,,,1.0,1.0,1.0,,,2.0,,,,1.0,,1.0,,3.0,3.0,1.0,1.0,1.0,,,,,6.0,25,,1.0,0.2,0.25,,,,,,0.5,1.0,0.5,0.3333333333333333,0.5,0.25,0.40625,0.5,0.3333333333333333,0.3333333333333333,0.2,0.25,28.571428571428573,0.5,,0.09523809523809523,0.08333333333333333,0.25,,0.13793103448275862,0.041666666666666664,0.16666666666666666,,,,0.18181818181818182,,0.4,,,0.26666666666666666,0.5,0.6666666666666666,,0.3333333333333333,0.4,0.5,,0.06666666666666667,1.0,1.0,0.06666666666666667,,,,0.26666666666666666,,,,0.5,1.0,0.5,,,,,,0.25,0.5,0.125,,0.375,,0.6,,0.4923833333333333,0.725175,0.45501875,0.06666666666666667,0.1,0.15384615384615385,0.46153846153846156,5.890000000000001,25.98,0.43859649122807015,,,,0.2,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,True,,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,17716.0,295,-11.0,587,569,194,120,66,1156,15.0,22.0,9.0,12.0,3.0,6.0,8.0,16.0,4.0,12.0,6.0,15.0,,2.0,,2.0,28.0,78.0,1.0,6.0,9.0,24.0,27.0,50.0,34.0,93.0,40.0,196.0,685,10.0,15.0,1.0,8.0,29.0,9.0,17.0,9.0,26.0,23.0,68.0,26.0,28.0,96.0,6.0,12.0,78.0,28.0,3.0,25.0,9.0,34.0,6.0,3.0,17.0,6.0,2.0,77.0,7.0,9.0,33.0,31.0,3.0,67.0,16.0,83.0,2.0,1.0,1.0,7.0,6.0,12.0,1.0,,19.0,1.0,7.0,5.0,13.0,,,2.0,42.0,49.0,4.0,12.0,8.0,1.0,1.0,1.0,,68.0,192,,8.0,0.48148148148148145,0.6190476190476191,0.9411764705882353,0.3655913978494624,0.125,0.34615384615384615,0.3655913978494624,0.54,0.6666666666666666,0.5294117647058824,0.5454545454545454,0.5,0.5232558139534884,0.5925925925925926,0.5576923076923077,0.6203703703703703,0.6503496503496503,0.06,0.09090909090909091,27.218045112781954,0.3684210526315789,0.375,0.23134328358208955,0.06818181818181818,0.25,0.05511811023622047,0.24060150375939848,0.06177606177606178,0.03278688524590164,0.09433962264150944,0.0594059405940594,0.25,0.24074074074074073,0.16666666666666666,0.2261904761904762,0.2916666666666667,,0.15384615384615385,0.6818181818181818,0.75,0.4,0.11188811188811189,0.5,0.5333333333333333,0.375,0.08391608391608392,0.3333333333333333,0.3333333333333333,0.1048951048951049,0.4,0.4,1.0,0.5454545454545454,0.358974358974359,0.3684210526315789,0.9285714285714286,0.5217391304347826,0.75,0.08695652173913043,,,0.2608695652173913,0.16666666666666666,1.0,0.13953488372093023,0.5,0.046511627906976744,,0.5581395348837209,0.375,0.8041958041958042,0.358974358974359,0.5247342657342657,0.5244269230769231,0.4886313953488373,0.09740259740259741,0.20689655172413793,0.14795918367346939,0.3469387755102041,7.598000000000001,26.418279569892483,0.33049403747870526,,6.0,2.0,0.0625,,2.0,1.0,,4.0,3.0,,0.021505376344086023,0.02564102564102564,0.03125,,1.0,5.0,0.038461538461538464,0.1111111111111111,,1.0,6.0,10.0,0.1111111111111111,,,,,,True,,,,,,,,
1629650,1610612739,Moses Brown,Moses Brown,1629650,CLE,2590.0,43,-30.0,88,86,23,21,12,174,8.0,13.0,1.0,3.0,1.0,3.0,3.0,4.0,,1.0,,,,,,,,,,,,,11.0,18.0,,,3.0,25.0,106,2.0,4.0,,,6.0,2.0,5.0,,,1.0,5.0,22.0,,,,,,,,,,,,,,,,,,3.0,4.0,4.0,1.0,9.0,5.0,14.0,2.0,1.0,1.0,,,,,,,,,6.0,8.0,,,,5.0,6.0,,2.0,1.0,1.0,1.0,1.0,,5.0,23,,1.0,1.0,1.0,,,,,,0.6111111111111112,0.5,0.4,0.6111111111111112,0.5,0.4,0.5952380952380952,0.5,0.35714285714285715,,,,20.0,,0.3333333333333333,0.2222222222222222,0.10344827586206896,0.18181818181818182,,0.2,0.06666666666666667,0.25,0.07142857142857142,,0.25,0.25,,0.17647058823529413,0.2,,0.7222222222222222,0.6153846153846154,0.6153846153846154,1.0,0.2222222222222222,0.75,0.75,1.0,0.05555555555555555,,,,,,,,,,,0.75,0.3333333333333333,,,,,,,0.6,0.3333333333333333,,,,,0.7222222222222222,,0.6237722222222222,0.7202999999999999,0.5355800000000001,0.1,0.1,0.24,0.2,3.0944444444444446,,0.26136363636363635,2.0,,,,0.3333333333333333,,,,,,,,,,,,1.0,,1.0,,,2.0,,,2.0,0.6666666666666666,,,,True,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,12479.0,208,-11.0,388,401,86,70,55,789,14.0,24.0,1.0,3.0,3.0,3.0,,4.0,,,6.0,14.0,2.0,3.0,3.0,4.0,,1.0,,,,,14.0,28.0,6.0,15.0,13.0,59.0,454,1.0,5.0,2.0,3.0,11.0,3.0,3.0,3.0,4.0,5.0,20.0,10.0,18.0,18.0,,2.0,1.0,,3.0,10.0,4.0,14.0,3.0,1.0,7.0,2.0,1.0,32.0,6.0,3.0,5.0,7.0,,12.0,9.0,21.0,4.0,4.0,,4.0,3.0,,1.0,,4.0,2.0,2.0,11.0,20.0,,2.0,,16.0,17.0,1.0,8.0,1.0,,,,,20.0,84,1.0,1.0,0.35714285714285715,0.38461538461538464,1.0,0.4,0.6666666666666666,0.75,0.4,0.5,0.2,1.0,0.5348837209302325,0.5,1.0714285714285714,0.5784313725490197,0.55,1.0,0.3488372093023256,0.10714285714285714,0.125,12.061403508771932,1.0,,0.0673076923076923,0.02608695652173913,0.058823529411764705,0.07228915662650602,0.06349206349206349,0.045454545454545456,0.041666666666666664,0.018867924528301886,0.078125,0.08333333333333333,,0.2,0.0847457627118644,,,0.5581395348837209,0.5833333333333334,0.6666666666666666,0.35714285714285715,0.09302325581395349,,,,,,,0.32558139534883723,0.42857142857142855,0.42857142857142855,1.0,0.023255813953488372,,,,0.375,0.3333333333333333,0.375,0.6666666666666666,1.0,,,,0.42857142857142855,1.0,0.5714285714285714,0.75,,,0.9069767441860465,,0.638836046511628,0.4971625,0.6582571428571429,0.16,0.22857142857142856,0.1864406779661017,0.3389830508474576,2.117857142857143,23.59333333333333,0.22164948453608246,3.0,,,,0.15,,,3.0,,,,,,,,,1.0,0.05263157894736842,,,,3.0,,,,,,,,True,,,,,,,,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,18426.0,307,-14.0,595,599,174,127,78,1194,31.0,50.0,11.0,17.0,6.0,10.0,19.0,46.0,6.0,15.0,,2.0,,1.0,,1.0,2.0,9.0,,1.0,,3.0,56.0,111.0,2.0,11.0,27.0,145.0,689,13.0,22.0,,2.0,27.0,11.0,20.0,,4.0,9.0,31.0,46.0,66.0,6.0,,16.0,9.0,2.0,8.0,16.0,8.0,24.0,7.0,1.0,15.0,1.0,,56.0,7.0,13.0,19.0,32.0,2.0,53.0,21.0,74.0,3.0,2.0,1.0,13.0,5.0,10.0,8.0,,23.0,3.0,7.0,15.0,25.0,,2.0,1.0,30.0,38.0,3.0,16.0,4.0,17.0,12.0,17.0,14.0,29.0,170,4.0,3.0,0.4107142857142857,0.4791666666666667,1.0,0.18181818181818182,,,0.18181818181818182,0.5045045045045045,0.5909090909090909,0.55,0.48360655737704916,0.5416666666666666,0.4583333333333333,0.5179856115107914,0.54,0.4838709677419355,0.09016393442622951,0.07207207207207207,0.1,23.615160349854225,0.5652173913043478,0.25,0.2077922077922078,0.08333333333333333,0.15702479338842976,0.058333333333333334,0.18545454545454546,0.07246376811594203,0.11594202898550725,0.07462686567164178,0.03296703296703297,0.2028985507246377,0.22950819672131148,0.16666666666666666,0.16455696202531644,0.14285714285714285,0.8235294117647058,0.4098360655737705,0.62,0.6888888888888889,0.45161290322580644,0.3770491803278688,0.41304347826086957,0.4418604651162791,0.47368421052631576,0.12295081967213115,0.4,0.4,0.01639344262295082,,,,0.07377049180327869,0.2222222222222222,0.2222222222222222,1.0,0.7083333333333334,0.6470588235294118,0.041666666666666664,,,0.041666666666666664,,,0.4166666666666667,0.6,0.041666666666666664,,0.125,,0.5,0.2222222222222222,0.5119840163934426,0.5466888888888888,0.5203208333333333,0.11851851851851852,0.12903225806451613,0.18620689655172415,0.21379310344827587,6.478378378378378,24.96363636363636,0.292436974789916,4.0,1.0,3.0,0.06521739130434782,0.07142857142857142,,1.0,1.0,1.0,,4.0,,,,,2.0,,0.13793103448275862,0.18181818181818182,1.0,,1.0,,,1.0,0.043478260869565216,1.0,1.0,,True,,,,,,,,
