EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,DefTwoPtRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,DefTwoPtReboundPct,DefShortMidRangeReboundPct,PenaltyArc3Frequency,Arc3FGM,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Steals,LostBallSteals,PenaltyFg3Pct,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,Loose Ball Fouls,LongMidRangeAssists,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsPutbacks,HeaveAttempts,Fg3aBlocked,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,3SecondViolations,HeaveMakes
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,302.0,5,-3,10,9,1.0,9.0,2.0,19,1.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,4.0,10.0,15,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.6,0.7142857142857143,58.333333333333336,0.5,0.3333333333333333,0.5,0.2,1.0,1.0,1.0,0.4,0.5,0.5,0.4,0.5,0.5,0.2,0.45964,0.2857142857142857,0.2857142857142857,11.78,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629004,1610612761,Svi Mykhailiuk,Svi Mykhailiuk,1629004,TOR,873.0,15,-18,30,31,7.0,15.0,3.0,61,1.0,2.0,,,,,1.0,2.0,,2.0,42,2.0,,1.0,1.0,1.0,,,,7.0,1.0,1.0,0.5,0.25,0.25,12.121212121212121,0.1111111111111111,0.0625,,0.5,0.5,1.0,1.0,,,,,,,1.0,0.63975,,,1.2000000000000002,0.23333333333333334,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,0.5,0.5,0.5,0.16666666666666666,0.25,0.25,1.0,1.0,1.0,0.703,1.0,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,332.0,6,-3,12,10,1.0,10.0,2.0,22,,,,,,1.0,,1.0,,,15,,,,1.0,1.0,,,,1.0,,,,,,21.428571428571427,,0.25,,,,,,,,,0.5,,,0.5,0.4474,,,14.7,0.08333333333333333,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,2.0,,,,0.5,,,,,0.5,,,,,,37.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629139,1610612761,Yuta Watanabe,Yuta Watanabe,1629139,TOR,844.0,14,-16,29,30,15.0,16.0,4.0,59,1.0,1.0,3.0,4.0,1.0,2.0,5.0,7.0,,13.0,48,4.0,6.0,2.0,3.0,5.0,,,,15.0,0.4,0.4,0.7142857142857143,0.8125,0.8125,33.33333333333333,0.2222222222222222,0.25,,0.125,1.0,1.0,,0.5,0.75,0.75,0.25,0.5,0.5,0.25,0.47931875,,,10.37142857142857,0.5172413793103449,,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,3.0,,,,0.125,,,0.2222222222222222,,0.125,,,,0.4198,,28.2,,,1.0,1.0,,3.0,1.0,1.0,0.3333333333333333,,,1.0,1.0,3.0,3.0,6.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.4,0.18181818181818182,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.41853333333333337,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630187,1610612761,Daniel Oturu,Daniel Oturu,1630187,TOR,1637.0,27,-24,58,58,19.0,28.0,5.0,116,3.0,4.0,,1.0,,,3.0,5.0,3.0,9.0,79,2.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,19.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.5625,12.698412698412698,0.1875,0.16,0.25,0.6666666666666666,0.75,1.0,0.3333333333333333,0.16666666666666666,,,,,,0.8333333333333334,0.511575,0.375,0.42857142857142855,2.84,0.3275862068965517,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,1.0,1.0,0.16666666666666666,0.4,0.25,0.16666666666666666,,0.16666666666666666,1.0,1.0,,0.42,0.2222222222222222,26.8,1.0,1.0,1.0,,,,1.0,1.0,0.1111111111111111,,0.3333333333333333,,,1.0,2.0,3.0,,,,1.0,1.0,,,,,,,3.0,,,,0.5,0.3333333333333333,0.375,,0.07692307692307693,0.04,,,,,,,,,,0.4692833333333333,0.3333333333333333,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.25,0.25,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629682,1610612761,Tremont Waters,Tremont Waters,1629682,TOR,1373.0,23,-17,46,47,13.0,19.0,3.0,93,,,,1.0,,1.0,,2.0,,6.0,63,,,,1.0,1.0,1.0,,,13.0,,,,0.3,0.3,24.489795918367346,,0.045454545454545456,,,,,,0.1,,,0.1,,,0.8,0.49082777777777786,,,15.3,0.2826086956521739,,,2.0,6.0,8.0,,,,6.0,,4.0,,4.0,,4.0,8.0,,,,0.8,,,,0.2,0.6,,,,0.5829,,27.387500000000003,3.0,3.0,1.0,1.0,,2.0,1.0,1.0,0.14285714285714285,,1.0,2.0,2.0,,,3.0,3.0,2.0,,,,,1.0,1.0,1.0,,,3.0,0.5,0.25,0.25,,0.5,0.5,0.5,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.4985,0.5,,,,,,,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628391,1610612761,D.J. Wilson,D.J. Wilson,1628391,TOR,509.0,8,-3,18,18,3.0,8.0,1.0,36,2.0,2.0,,,,,2.0,2.0,2.0,6.0,17,4.0,,2.0,4.0,4.0,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,21.05263157894737,0.3333333333333333,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.9378,,,0.5,0.16666666666666666,,,,,,,,2.0,,,,,,,,,,,1.0,,,,0.2,,,,,,,0.3333333333333333,,,,2.0,,,1.0,1.0,1.0,0.4,1.0,,,,,,2.0,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629752,1610612761,Juwan Morgan,Juwan Morgan,1629752,TOR,1166.0,19,-16,40,41,13.0,13.0,2.0,81,1.0,1.0,,,,,1.0,1.0,,5.0,54,2.0,,,,,,,,13.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,7.142857142857143,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,1.0,0.6092166666666666,,,0.5,0.325,,,,2.0,2.0,,,,2.0,,1.0,,1.0,,,2.0,,,,0.6666666666666666,,,,,0.6666666666666666,,,,,,25.25,1.0,1.0,,,,,1.0,2.0,,,1.0,1.0,1.0,,,3.0,3.0,1.0,,,,,,,,,,3.0,1.0,0.5,0.5,,1.5,1.5,,,,,,,,,0.5,0.5,1.0,0.5,0.5577,0.6,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,331.0,6,-7,12,11,,1.0,,23,,1.0,,,,,,1.0,1.0,1.0,15,,,,,,1.0,2.0,1.0,,,,,,0.16666666666666666,33.333333333333336,,,,0.5,,,,,,,,,,1.0,0.71685,0.3333333333333333,0.5,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,0.5,,,,,0.5,,,,,,26.5,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630201,1610612761,Malachi Flynn,Malachi Flynn,1630201,TOR,157.0,3,-5,8,8,5.0,6.0,1.0,16,,1.0,,,,,,1.0,,,10,,,,,,,,,5.0,,,,,,22.22222222222222,,,,0.5,,,,,,,,,,1.0,0.56365,,,2.0,0.625,,,,1.0,1.0,,,,1.0,,,,,,,,,,,0.5,,,,,0.5,,,,,,25.9,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
