EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,DefensiveGoaltends,on,Clear Path Fouls,3SecondViolations
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,2313.0,39.0,21.0,75,74,10.0,11.0,6.0,149,5.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,10.0,55.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,4.0,1.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,10.0,1.0,1.0,0.7142857142857143,1.0,0.625,1.0,0.625,1.0,0.125,0.14285714285714285,0.16666666666666666,13.414634146341465,0.3333333333333333,0.5,0.12,0.05,0.08888888888888889,0.2,0.1,0.1,0.05555555555555555,0.75,0.8333333333333334,1.0,1.0,0.125,0.125,1.0,1.0,1.0,0.875,0.6091,0.664,0.2,4.285714285714286,25.3,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,53897.0,898.0,82.0,1743,1730,466.0,415.0,199.0,3473,58.0,80.0,14.0,19.0,22.0,3.0,79.0,68.0,108.0,139.0,323.0,1921.0,16.0,20.0,26.0,77.0,100.0,77.0,7.0,24.0,29.0,53.0,18.0,17.0,135.0,2.0,35.0,45.0,84.0,52.0,136.0,23.0,14.0,9.0,,11.0,1.0,1.0,20.0,7.0,30.0,62.0,8.0,27.0,75.0,456.0,0.7352941176470589,0.847457627118644,0.6296296296296297,0.7692307692307693,0.6093117408906883,0.6730769230769231,0.6187739463601533,0.6754385964912281,0.562753036437247,0.06481481481481481,0.05,14.344053088310362,0.45,0.03773584905660377,0.09533898305084745,0.08816120906801007,0.09205983889528194,0.11320754716981132,0.07389162561576355,0.10909090909090909,0.07718120805369127,0.32388663967611336,0.725,0.7631578947368421,0.7413793103448276,0.012145748987854251,0.31983805668016196,0.4,0.4230769230769231,0.8636363636363636,0.8866396761133604,0.574505918367347,0.600244117647059,0.23839009287925697,3.3638888888888885,25.101438848920864,0.26735513482501433,8.0,9.0,25.0,1.0,27.0,60.0,1.0,6.0,3.0,11.0,28.0,2.0,13.0,7.0,15.0,55.0,22.0,9.0,3.0,19.0,1.0,28.0,10.0,26.0,7.0,36.0,162.0,3.0,18.0,2.0,28.0,2.0,11.0,5.0,2.0,29.0,21.0,4.0,9.0,9.0,8.0,2.0,5.0,2.0,1.0,3.0,3.0,33.0,5.0,14.0,5.0,9.0,8.0,1.0,9.0,4.0,1.0,1.0,7.0,3.0,0.9818181818181818,0.39568345323741005,0.15789473684210525,0.38461538461538464,0.40145985401459855,0.5625,0.38571428571428573,0.3888888888888889,0.014388489208633094,0.12,0.02531645569620253,0.08,0.06325301204819277,0.05894308943089431,0.06067961165048544,0.11458333333333333,0.05142857142857143,0.01639344262295082,0.05234159779614325,0.07751937984496124,0.12121212121212122,0.08108108108108109,0.4444444444444444,0.10121457489878542,0.36,0.4090909090909091,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.242914979757085,0.45,0.45,1.0,0.35443037974683544,0.36363636363636365,0.9642857142857143,0.5714285714285714,0.17142857142857143,0.16666666666666666,1.0,0.37142857142857144,0.15384615384615385,0.5,0.21153846153846154,0.2727272727272727,0.28846153846153844,0.4666666666666667,0.36363636363636365,0.577004347826087,0.0546875,0.11965811965811966,0.08668730650154799,,,,,,,,,,,,,,,True,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,86988.0,1450.0,120.0,2840,2832,794.0,693.0,295.0,5672,51.0,65.0,14.0,11.0,19.0,14.0,194.0,58.0,99.0,255.0,411.0,3063.0,18.0,13.0,25.0,97.0,98.0,193.0,12.0,32.0,36.0,68.0,20.0,11.0,172.0,4.0,109.0,150.0,280.0,70.0,350.0,30.0,23.0,22.0,1.0,25.0,11.0,7.0,47.0,3.0,76.0,137.0,6.0,88.0,95.0,784.0,0.8448275862068966,0.9423076923076923,0.5858585858585859,0.52,0.5155367231638418,0.4868421052631579,0.53515625,0.5271739130434783,0.7203389830508474,0.12121212121212122,0.1076923076923077,13.621997471554993,0.46808510638297873,0.05263157894736842,0.19404915912031048,0.1719242902208202,0.18407960199004975,0.17786561264822134,0.1875,0.23214285714285715,0.15845824411134904,0.18361581920903955,0.7846153846153846,0.8793103448275862,0.8431372549019608,0.03954802259887006,0.5480225988700564,0.3783783783783784,0.25,0.5789473684210527,0.903954802259887,0.5539686079545455,0.5513433333333334,0.2360097323600973,5.262626262626263,25.509019607843143,0.2795774647887324,12.0,4.0,20.0,3.0,20.0,61.0,3.0,5.0,3.0,11.0,63.0,2.0,14.0,13.0,40.0,83.0,46.0,13.0,5.0,19.0,7.0,48.0,16.0,51.0,23.0,18.0,246.0,3.0,12.0,1.0,63.0,2.0,16.0,16.0,5.0,35.0,31.0,21.0,5.0,7.0,11.0,,2.0,16.0,10.0,11.0,10.0,65.0,5.0,21.0,14.0,54.0,31.0,22.0,58.0,32.0,,1.0,5.0,12.0,0.9879518072289156,0.3254901960784314,0.2631578947368421,0.3137254901960784,0.32677165354330706,0.7222222222222222,0.5540540540540541,0.5853658536585366,0.00784313725490196,0.2,0.010309278350515464,0.25,0.05516014234875445,0.04424778761061947,0.04878048780487805,0.08024691358024691,0.050724637681159424,0.03225806451612903,0.037606837606837605,0.06310679611650485,0.20958083832335328,0.02564102564102564,0.5517241379310345,0.05649717514124294,0.2,0.25,1.0,0.21428571428571427,0.23076923076923078,0.6666666666666666,0.17231638418079095,0.32786885245901637,0.32786885245901637,1.0,0.3247422680412371,0.328125,0.9841269841269841,0.8571428571428571,0.13513513513513514,0.6,1.0,0.3783783783783784,0.14285714285714285,1.0,0.14473684210526316,0.2727272727272727,0.5263157894736842,0.325,0.32642487046632124,0.5893416666666665,0.05675675675675676,0.1826086956521739,0.11678832116788321,4.0,10.0,4.0,3.0,1.0,1.0,0.07142857142857142,0.4166666666666667,,,,,,,True,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,55361.0,923.0,26.0,1812,1812,560.0,457.0,187.0,3624,74.0,95.0,12.0,29.0,36.0,39.0,226.0,185.0,330.0,244.0,767.0,2012.0,22.0,61.0,97.0,274.0,40.0,226.0,14.0,109.0,102.0,211.0,67.0,85.0,524.0,1.0,93.0,97.0,207.0,21.0,228.0,29.0,20.0,78.0,22.0,41.0,27.0,4.0,119.0,9.0,23.0,59.0,2.0,167.0,271.0,551.0,0.10810810810810811,0.11235955056179775,0.5606060606060606,0.6288659793814433,0.5287456445993032,0.5754189944134078,0.5754147812971342,0.6238532110091743,0.4250871080139373,0.04242424242424243,0.031578947368421054,38.770451165096674,0.6554621848739496,0.01818181818181818,0.19675456389452334,0.22794117647058823,0.21087680355160932,0.1875,0.19111111111111112,0.2222222222222222,0.22666666666666666,0.16550522648083624,0.7789473684210526,0.8043478260869565,0.17567567567567569,0.06794425087108014,0.39372822299651566,0.3076923076923077,0.2011173184357542,0.8055555555555556,0.5905923344947736,0.49267015706806266,0.48430870786516866,0.35723598435462844,7.931515151515152,26.83565573770493,0.3090507726269316,10.0,97.0,196.0,14.0,5.0,18.0,1.0,2.0,1.0,3.0,74.0,4.0,15.0,27.0,79.0,79.0,160.0,11.0,5.0,17.0,10.0,47.0,28.0,82.0,68.0,330.0,45.0,192.0,14.0,,74.0,2.0,35.0,18.0,6.0,9.0,11.0,17.0,8.0,9.0,51.0,3.0,4.0,38.0,5.0,5.0,1.0,209.0,27.0,91.0,25.0,15.0,8.0,7.0,17.0,10.0,,,6.0,21.0,0.189873417721519,0.3237704918032787,0.29411764705882354,0.34146341463414637,0.3237704918032787,0.5,0.47435897435897434,0.5108695652173914,0.00819672131147541,0.05102040816326531,0.008849557522123894,0.3695652173913043,0.03216374269005848,0.01782178217821782,0.023612750885478158,0.009900990099009901,0.05649717514124294,,0.01907356948228883,0.014492753623188406,0.23148148148148148,0.028169014084507043,0.5882352941176471,0.34146341463414637,0.49489795918367346,0.521505376344086,0.07216494845360824,0.358974358974359,0.3684210526315789,,0.0313588850174216,0.2777777777777778,0.2777777777777778,0.6,0.3274336283185841,0.33035714285714285,0.16216216216216217,0.8333333333333334,0.05128205128205128,0.5,1.0,0.38461538461538464,0.26666666666666666,0.5,0.01675977653631285,0.3333333333333333,0.441340782122905,0.34177215189873417,0.3274336283185841,0.5283409090909091,0.1426332288401254,0.23096446700507614,0.061277705345501955,3.0,,2.0,1.0,1.0,,0.02564102564102564,0.2,4.0,,,,,,True,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,24339.0,406.0,46.0,772,777,212.0,195.0,82.0,1549,11.0,21.0,2.0,1.0,2.0,33.0,87.0,29.0,69.0,113.0,209.0,861.0,8.0,5.0,13.0,68.0,32.0,87.0,6.0,17.0,11.0,28.0,9.0,12.0,67.0,1.0,24.0,31.0,58.0,8.0,66.0,9.0,5.0,9.0,,1.0,4.0,,10.0,,9.0,25.0,3.0,30.0,66.0,208.0,0.5517241379310345,0.5517241379310345,0.42028985507246375,0.38461538461538464,0.5054945054945055,0.6111111111111112,0.5333333333333333,0.6568627450980392,0.6208791208791209,0.08695652173913043,0.23809523809523808,23.754345307068363,0.9,0.041666666666666664,0.14220183486238533,0.13714285714285715,0.13994910941475827,0.12,0.12222222222222222,0.20754716981132076,0.16535433070866143,0.11538461538461539,0.5238095238095238,0.6875,0.6363636363636364,0.1813186813186813,0.47802197802197804,0.08333333333333333,0.044444444444444446,0.5,0.7362637362637363,0.5149348066298343,0.49593522727272726,0.3253588516746411,10.99565217391304,25.638053097345125,0.27461139896373055,1.0,3.0,15.0,15.0,8.0,26.0,2.0,4.0,2.0,8.0,34.0,5.0,12.0,13.0,24.0,42.0,25.0,2.0,7.0,16.0,,25.0,15.0,32.0,13.0,26.0,102.0,24.0,,,34.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,1.0,4.0,5.0,,1.0,5.0,,2.0,1.0,31.0,2.0,10.0,4.0,3.0,2.0,1.0,4.0,3.0,,,6.0,3.0,0.8095238095238095,0.37168141592920356,0.4375,0.46875,0.37168141592920356,0.25,0.5208333333333334,0.5208333333333334,0.008849557522123894,,0.011494252873563218,0.12,0.02531645569620253,0.014084507042253521,0.018867924528301886,0.022727272727272728,0.014492753623188406,0.044444444444444446,0.0189873417721519,,0.0625,0.009900990099009901,0.75,0.08241758241758242,0.2,0.2,0.6666666666666666,0.45454545454545453,0.46875,0.4666666666666667,0.14285714285714285,0.3076923076923077,0.3076923076923077,1.0,0.39080459770114945,0.3953488372093023,0.7647058823529411,0.5,0.16666666666666666,0.5,1.0,0.5,0.4166666666666667,1.0,0.17777777777777778,0.25,0.5333333333333333,0.5416666666666666,0.39080459770114945,0.4966807692307692,0.06282722513089005,0.12987012987012986,0.11961722488038277,,2.0,1.0,1.0,,,0.030303030303030304,1.0,1.0,1.0,2.0,0.017543859649122806,,,True,,
1628373,1610612742,Frank Ntilikina,Frank Ntilikina,1628373,DAL,7224.0,120.0,61.0,244,237,71.0,52.0,20.0,481,3.0,5.0,1.0,1.0,1.0,6.0,13.0,10.0,18.0,23.0,46.0,214.0,2.0,3.0,4.0,17.0,8.0,13.0,1.0,7.0,8.0,15.0,6.0,5.0,38.0,,6.0,5.0,11.0,2.0,13.0,5.0,3.0,3.0,1.0,2.0,,,5.0,,5.0,15.0,2.0,3.0,17.0,71.0,0.4,0.4444444444444444,0.5555555555555556,0.75,0.5365853658536586,0.8333333333333334,0.5476190476190477,0.85,0.5609756097560976,0.05555555555555555,0.2,17.60299625468165,0.6,,0.07692307692307693,0.11320754716981132,0.09322033898305085,,0.07142857142857142,0.1875,0.09523809523809523,0.12195121951219512,0.6,0.75,,0.14634146341463414,0.3170731707317073,0.16666666666666666,0.1111111111111111,1.0,0.6829268292682927,0.5106378048780488,0.47363888888888883,0.3695652173913043,9.35,24.543478260869566,0.29098360655737704,1.0,5.0,7.0,2.0,3.0,10.0,,2.0,1.0,1.0,5.0,2.0,2.0,2.0,4.0,8.0,2.0,2.0,2.0,4.0,,10.0,3.0,5.0,2.0,12.0,24.0,,2.0,,5.0,,2.0,2.0,,2.0,,,1.0,2.0,3.0,,,1.0,,,1.0,2.0,,1.0,,2.0,1.0,1.0,2.0,2.0,,,3.0,,1.0,0.34782608695652173,0.5,0.6,0.34782608695652173,1.0,0.8333333333333334,0.8333333333333334,,,,,,0.03076923076923077,0.017391304347826087,,,,0.020833333333333332,0.058823529411764705,0.18181818181818182,0.047619047619047616,1.0,0.17073170731707318,0.7142857142857143,0.7142857142857143,0.4,0.3333333333333333,0.3333333333333333,1.0,0.24390243902439024,0.3,0.3,1.0,0.38461538461538464,0.38461538461538464,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.1111111111111111,1.0,0.4444444444444444,0.5,0.38461538461538464,0.4365666666666666,0.023809523809523808,0.05263157894736842,0.21739130434782608,1.0,,,,,,,,,,,,,,True,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,55396.0,923.0,41.0,1794,1781,402.0,362.0,190.0,3575,44.0,71.0,10.0,14.0,20.0,52.0,56.0,146.0,277.0,78.0,411.0,1949.0,24.0,37.0,70.0,107.0,72.0,56.0,15.0,67.0,72.0,139.0,54.0,54.0,350.0,3.0,49.0,40.0,90.0,20.0,110.0,26.0,20.0,30.0,4.0,20.0,11.0,2.0,50.0,3.0,26.0,65.0,3.0,96.0,105.0,397.0,0.2465753424657534,0.2517482517482518,0.5270758122743683,0.5285714285714286,0.504225352112676,0.4777777777777778,0.5368421052631579,0.5245098039215687,0.21971830985915494,0.05415162454873646,0.08450704225352113,21.42501245640259,0.6,0.0625,0.08196721311475409,0.1206896551724138,0.09955257270693513,0.032467532467532464,0.08583690987124463,0.1485148514851485,0.1292517006802721,0.2,0.6197183098591549,0.676923076923077,0.25,0.14647887323943662,0.15774647887323945,0.30303030303030304,0.2222222222222222,0.7,0.4197183098591549,0.4705164788732394,0.46371777777777784,0.26034063260340634,8.527075812274374,25.2051282051282,0.22408026755852842,7.0,83.0,154.0,19.0,8.0,22.0,2.0,3.0,2.0,8.0,14.0,1.0,6.0,2.0,12.0,22.0,53.0,12.0,3.0,9.0,,33.0,4.0,20.0,21.0,220.0,54.0,12.0,6.0,,14.0,,18.0,8.0,5.0,10.0,7.0,1.0,8.0,6.0,19.0,3.0,1.0,14.0,6.0,4.0,11.0,61.0,8.0,26.0,7.0,,,,,,,,5.0,6.0,0.8181818181818182,0.28205128205128205,0.3333333333333333,0.2,0.28205128205128205,0.5,0.5,0.5,,0.05844155844155844,,0.022222222222222223,0.018276762402088774,0.020080321285140562,0.019296254256526674,0.017699115044247787,0.020942408376963352,0.012658227848101266,0.021505376344086023,0.015873015873015872,0.09821428571428571,0.04790419161676647,,0.43380281690140843,0.538961038961039,0.5724137931034483,0.2289156626506024,0.36538461538461536,0.36538461538461536,0.3157894736842105,0.061971830985915494,0.36363636363636365,0.36363636363636365,1.0,0.25,0.25,0.7142857142857143,0.7,0.09090909090909091,0.6666666666666666,1.0,0.18181818181818182,0.16666666666666666,1.0,0.08888888888888889,0.25,0.13333333333333333,0.16666666666666666,0.25,0.5024666666666666,0.06970509383378017,0.08813559322033898,0.08029197080291971,3.0,9.0,,,,,,0.2857142857142857,3.0,,,,,,True,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,21802.0,363.0,43.0,736,732,236.0,193.0,69.0,1468,22.0,28.0,,7.0,8.0,1.0,9.0,31.0,50.0,28.0,97.0,764.0,2.0,12.0,17.0,34.0,60.0,9.0,5.0,15.0,10.0,25.0,5.0,13.0,60.0,1.0,20.0,16.0,38.0,9.0,47.0,13.0,7.0,9.0,1.0,9.0,,,18.0,2.0,20.0,46.0,2.0,12.0,34.0,235.0,0.967741935483871,0.967741935483871,0.62,0.7058823529411765,0.5897435897435898,0.6111111111111112,0.5987654320987654,0.6071428571428571,0.358974358974359,0.1,0.14285714285714285,12.207151664611592,0.5,0.058823529411764705,0.08695652173913043,0.12903225806451613,0.10619469026548672,0.09803921568627451,0.03333333333333333,0.18604651162790697,0.11504424778761062,0.358974358974359,0.7857142857142857,0.9166666666666666,0.9545454545454546,0.01282051282051282,0.11538461538461539,,0.2962962962962963,0.875,0.717948717948718,0.5508256410256408,0.5138037037037037,0.35051546391752575,4.974,23.996428571428574,0.32065217391304346,,9.0,21.0,,7.0,19.0,,1.0,1.0,6.0,3.0,,1.0,2.0,4.0,10.0,5.0,,,2.0,2.0,2.0,3.0,10.0,1.0,2.0,30.0,,,,3.0,,5.0,1.0,1.0,6.0,2.0,2.0,,6.0,9.0,1.0,1.0,5.0,3.0,1.0,3.0,7.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,,,6.0,1.0,1.0,0.35714285714285715,,0.3,0.35714285714285715,,,0.2,,0.047619047619047616,,0.1,0.014084507042253521,0.03125,0.023952095808383235,0.05128205128205128,,,0.027972027972027972,0.04081632653061224,0.16666666666666666,,0.6666666666666666,0.2692307692307692,0.42857142857142855,0.45,1.0,,,,0.24358974358974358,0.3684210526315789,0.3684210526315789,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.25,,,0.25,,,0.2222222222222222,0.16666666666666666,0.14814814814814814,0.5,0.3333333333333333,0.46665,0.0375,0.057692307692307696,0.020618556701030927,2.0,1.0,,,,,,,,,,,,,True,,
203493,1610612742,Reggie Bullock,Reggie Bullock,203493,DAL,37120.0,619.0,45.0,1218,1224,380.0,321.0,144.0,2442,4.0,6.0,2.0,2.0,4.0,8.0,80.0,14.0,24.0,144.0,192.0,1307.0,9.0,5.0,10.0,59.0,22.0,80.0,3.0,18.0,10.0,28.0,3.0,11.0,66.0,,40.0,30.0,74.0,12.0,86.0,8.0,6.0,9.0,,5.0,1.0,,14.0,3.0,9.0,32.0,3.0,8.0,58.0,375.0,0.7857142857142857,0.8461538461538461,0.5833333333333334,0.5,0.5386904761904762,0.5098039215686274,0.5436046511627907,0.5277777777777778,0.8571428571428571,0.125,0.16666666666666666,13.49380014587892,0.6428571428571429,,0.08849557522123894,0.14814814814814814,0.11494252873563218,0.09523809523809523,0.07738095238095238,0.10606060606060606,0.15458937198067632,0.03571428571428571,0.6666666666666666,0.8,0.5,0.047619047619047616,0.47619047619047616,0.0625,0.0784313725490196,0.5,0.8928571428571429,0.5495982035928142,0.5517880000000001,0.3072916666666667,10.187500000000002,24.680555555555557,0.31198686371100165,1.0,6.0,10.0,4.0,25.0,64.0,5.0,9.0,9.0,22.0,26.0,7.0,14.0,5.0,19.0,51.0,11.0,4.0,12.0,23.0,3.0,47.0,14.0,41.0,7.0,6.0,147.0,6.0,2.0,,26.0,3.0,7.0,6.0,1.0,5.0,7.0,4.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,,3.0,15.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,,,,4.0,2.0,0.9607843137254902,0.3541666666666667,0.5217391304347826,0.34146341463414637,0.3541666666666667,0.4444444444444444,0.6875,0.6818181818181818,0.020833333333333332,0.2,0.025,0.0975609756097561,0.030303030303030304,0.013774104683195593,0.020202020202020204,0.03125,0.017241379310344827,0.058823529411764705,0.011111111111111112,0.021505376344086023,0.12698412698412698,0.021052631578947368,,0.05952380952380952,0.6,0.75,0.8333333333333334,0.5,0.5,1.0,0.38095238095238093,0.390625,0.3968253968253968,1.0,0.325,0.3333333333333333,0.9230769230769231,0.5,0.28125,0.5555555555555556,1.0,0.4375,0.5,0.7142857142857143,0.43137254901960786,0.4090909090909091,0.37254901960784315,0.2631578947368421,0.325,0.500859375,0.005952380952380952,0.041666666666666664,0.24479166666666666,,,,,,,,,7.0,,,,0.015625,,True,,
1628425,1610612742,Sterling Brown,Sterling Brown,1628425,DAL,9605.0,160.0,4.0,317,311,118.0,105.0,31.0,628,9.0,13.0,3.0,4.0,6.0,3.0,16.0,11.0,17.0,27.0,42.0,334.0,3.0,5.0,8.0,25.0,16.0,15.0,1.0,3.0,2.0,5.0,,2.0,12.0,,16.0,13.0,33.0,6.0,39.0,2.0,2.0,6.0,,,3.0,,6.0,,4.0,13.0,2.0,4.0,25.0,117.0,0.7272727272727273,0.8,0.6470588235294118,0.625,0.42045454545454547,0.5238095238095238,0.45652173913043476,0.5681818181818182,0.6136363636363636,0.058823529411764705,0.07692307692307693,14.689265536723164,1.0,,0.14285714285714285,0.23880597014925373,0.18354430379746836,0.1,0.21621621621621623,0.07142857142857142,0.24,0.29545454545454547,0.6923076923076923,0.75,0.7777777777777778,0.06818181818181818,0.36363636363636365,0.75,0.2857142857142857,0.6666666666666666,0.9090909090909091,0.5577686046511627,0.5555619047619048,0.5952380952380952,4.694117647058825,25.962962962962965,0.3722397476340694,1.0,1.0,1.0,1.0,2.0,11.0,,,1.0,4.0,3.0,1.0,1.0,3.0,9.0,5.0,5.0,1.0,1.0,1.0,2.0,7.0,4.0,13.0,3.0,6.0,15.0,,2.0,1.0,3.0,2.0,2.0,1.0,,3.0,3.0,4.0,3.0,,3.0,,,1.0,,,,5.0,1.0,3.0,,2.0,1.0,1.0,2.0,,,,1.0,,1.0,0.18518518518518517,1.0,0.3076923076923077,0.19230769230769232,0.3333333333333333,0.625,0.7,0.07407407407407407,,0.125,0.23529411764705882,0.047619047619047616,0.031578947368421054,0.0379746835443038,0.10526315789473684,,0.05555555555555555,0.014492753623188406,0.07692307692307693,0.23529411764705882,0.12,,0.022727272727272728,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.18181818181818182,0.18181818181818182,1.0,0.1875,0.21428571428571427,1.0,0.3333333333333333,,,,0.25,1.0,1.0,0.19047619047619047,0.25,0.42857142857142855,0.3333333333333333,0.2,0.529575,0.06521739130434782,0.15789473684210525,0.16666666666666666,,,,,,,,,,,,,,,True,,
