EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,LongMidRangeFrequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,SelfOReb,DefensiveGoaltends,OffensiveGoaltends,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangeFGM,ThreePtShootingFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Fg3aBlocked,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Charge Fouls Drawn,LongMidRangePctBlocked,Corner3PctBlocked,on,Clear Path Fouls,FTOffRebounds,3SecondViolations,OffFTReboundPct,HeaveAttempts
1627761,1610612751,DeAndre' Bembry,DeAndre' Bembry,1627761,BKN,11505.0,192,-35,380,385,54.0,70,49.0,765,16.0,30.0,1.0,3.0,1.0,1.0,5.0,9.0,3.0,4.0,1.0,1.0,1.0,1.0,21.0,39.0,4.0,5.0,2.0,56.0,456,2.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,4.0,30.0,12.0,12.0,4.0,1.0,1.0,6.0,9.0,3.0,12.0,3.0,7.0,1.0,1.0,27.0,4.0,4.0,12.0,5.0,2.0,19,8.0,27,13.0,12.0,1.0,5.0,3.0,2.0,2.0,1.0,7.0,2.0,1.0,10.0,22.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,1.0,3.0,6.0,3.0,4.0,53.0,1.0,0.7142857142857143,0.7894736842105263,1.0,0.8,1.0,0.8,0.5384615384615384,0.5,0.5,0.6136363636363636,0.7,0.5,0.6222222222222222,0.7,0.6666666666666666,0.11363636363636363,0.15384615384615385,0.1,0.3333333333333333,11.981566820276498,0.7142857142857143,0.18181818181818182,0.047619047619047616,0.0380952380952381,0.11320754716981132,0.05194805194805195,0.08056872037914692,0.04395604395604396,0.025,0.0625,0.05,0.058823529411764705,0.05128205128205128,0.04878048780487805,0.04,0.10344827586206896,0.15789473684210525,0.5,0.6818181818181818,0.5333333333333333,0.5925925925925926,0.75,0.20454545454545456,0.5555555555555556,0.8333333333333334,0.6,0.09090909090909091,0.75,0.75,1.0,0.022727272727272728,1.0,1.0,1.0,0.6,0.3333333333333333,0.2,1.0,1.0,0.5,1.0,0.7954545454545454,1.0,0.5950272727272728,0.48406666666666665,0.5008,0.125,0.07142857142857142,2.9794871794871796,22.999999999999996,0.14210526315789473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628971,1610612751,Bruce Brown,Bruce Brown,1628971,BKN,19472.0,325,78,639,662,155.0,231,62.0,1301,33.0,36.0,5.0,6.0,6.0,6.0,13.0,31.0,4.0,11.0,1.0,1.0,3.0,7.0,46.0,68.0,7.0,18.0,24.0,137.0,682,5.0,9.0,2.0,2.0,17.0,7.0,9.0,8.0,31.0,76.0,16.0,18.0,2.0,7.0,3.0,2.0,20.0,17.0,37.0,14.0,13.0,4.0,3.0,91.0,6.0,4.0,33.0,15.0,3.0,51,10.0,61,16.0,10.0,6.0,6.0,2.0,9.0,4.0,2.0,15.0,1.0,2.0,20.0,41.0,2.0,4.0,24.0,,30.0,1.0,6.0,,1.0,5.0,9.0,5.0,31.0,154.0,,0.8260869565217391,0.8444444444444444,0.8571428571428571,0.3888888888888889,1.0,0.3888888888888889,0.6764705882352942,0.5555555555555556,0.7777777777777778,0.6569767441860465,0.7272727272727273,0.8214285714285714,0.6989795918367347,0.7083333333333334,0.8611111111111112,0.20930232558139536,0.029411764705882353,,0.06451612903225806,16.02836879432624,0.4,0.23076923076923078,0.08287292817679558,0.027972027972027972,0.19879518072289157,0.05454545454545454,0.138328530259366,0.039525691699604744,0.03125,0.036585365853658534,0.04938271604938271,0.06896551724137931,0.07575757575757576,0.039473684210526314,0.1794871794871795,0.21641791044776118,0.125,0.5555555555555556,0.4186046511627907,0.9166666666666666,0.9166666666666666,0.7878787878787878,0.36046511627906974,0.41935483870967744,0.4482758620689655,0.9230769230769231,0.12790697674418605,0.36363636363636365,0.36363636363636365,1.0,0.08139534883720931,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5454545454545454,0.8333333333333334,0.09090909090909091,1.0,1.0,0.42857142857142855,1.0,0.627906976744186,0.42857142857142855,0.5255970930232559,0.6251916666666667,0.548325,0.12408759124087591,0.22627737226277372,4.800000000000002,24.255555555555556,0.24256651017214398,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,6.0,17.0,3.0,2.0,1.0,8.0,0.6,0.011627906976744186,0.6,0.09090909090909091,1.0,1.0,0.21428571428571427,0.3333333333333333,0.14285714285714285,1.0,0.17525773195876287,0.21518987341772153,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628975,1610612751,Jevon Carter,Jevon Carter,1628975,BKN,2658.0,44,-38,92,90,10.0,6,9.0,182,,1.0,,,,,,1.0,,4.0,,,1.0,4.0,,5.0,1.0,8.0,,3.0,109,,1.0,,,,,,,,,,3.0,,4.0,1.0,1.0,3.0,,3.0,,1.0,1.0,1.0,6.0,1.0,,5.0,3.0,,8,1.0,9,2.0,2.0,,3.0,3.0,1.0,,,4.0,1.0,,1.0,4.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,10.0,,,,1.0,0.125,,0.125,,,,0.11538461538461539,,,0.11538461538461539,,,0.6153846153846154,0.2,1.0,,16.504854368932037,0.75,,0.15,,0.2,0.05,0.17777777777777778,0.02040816326530612,,,0.06666666666666667,,0.25,0.2,,0.16666666666666666,0.2857142857142857,,0.07692307692307693,,,,0.07692307692307693,,,,0.3076923076923077,,,,0.3076923076923077,0.25,0.25,1.0,,,,,,,,0.6923076923076923,0.25,0.5471961538461538,,0.54345,,,13.2,24.025,0.10869565217391304,3.0,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,0.23076923076923078,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,58447.0,974,-29,1976,2001,441.0,555,209.0,3977,163.0,206.0,43.0,59.0,29.0,40.0,15.0,57.0,,,,,,,178.0,264.0,,,54.0,410.0,2254,44.0,66.0,,,95.0,33.0,47.0,16.0,82.0,262.0,94.0,,66.0,,,20.0,25.0,18.0,43.0,15.0,11.0,5.0,9.0,104.0,38.0,53.0,78.0,74.0,21.0,173,91.0,264,24.0,17.0,7.0,13.0,4.0,25.0,9.0,5.0,38.0,3.0,7.0,59.0,110.0,,15.0,90.0,5.0,93.0,6.0,48.0,25.0,1.0,22.0,51.0,24.0,82.0,437.0,5.0,0.7359550561797753,0.903448275862069,,,,,0.6742424242424242,0.6666666666666666,0.7021276595744681,0.6742424242424242,0.6666666666666666,0.7021276595744681,0.6765676567656765,0.6597222222222222,0.7192982456140351,,0.07575757575757576,0.04854368932038835,0.17543859649122806,15.471869328493648,0.34210526315789475,0.3888888888888889,0.1420345489443378,0.1079429735234216,0.15821501014198783,0.09895833333333333,0.14990138067061143,0.104,0.0821917808219178,0.1308016877637131,0.10299003322259136,0.08433734939759036,0.12568306010928962,0.1615720524017467,0.12844036697247707,0.1640625,0.13761467889908258,0.47058823529411764,0.7803030303030303,0.7912621359223301,0.8316326530612245,0.7361963190184049,0.2159090909090909,0.2631578947368421,0.3191489361702128,0.7333333333333333,,,,,,,,,0.8939393939393939,0.7288135593220338,,,,0.851063829787234,0.725,0.7803030303030303,,0.6008939393939395,0.6024755555555557,0.6170510638297874,0.23170731707317074,0.2,2.4477272727272714,,0.22317813765182187,1.0,,,,,,,7.0,,,,3.0,3.0,1.0,12.0,13.0,15.0,48.0,3.0,,3.0,8.0,,0.003787878787878788,0.13953488372093023,,,,,,,,0.16161616161616163,0.16161616161616163,3.0,12.0,3.0,1.0,0.09259259259259259,0.18461538461538463,,,,,,,,,,,,,,,,True,,,,,
1630560,1610612751,Cam Thomas,Cam Thomas,1630560,BKN,13561.0,226,-51,462,465,167.0,170,50.0,927,2.0,6.0,,,1.0,2.0,10.0,24.0,2.0,5.0,,,7.0,20.0,23.0,53.0,9.0,25.0,18.0,91.0,551,,1.0,1.0,1.0,5.0,6.0,13.0,3.0,30.0,22.0,24.0,24.0,,20.0,7.0,4.0,7.0,5.0,12.0,3.0,4.0,2.0,1.0,29.0,1.0,2.0,14.0,8.0,3.0,25,3.0,28,4.0,4.0,,6.0,4.0,3.0,2.0,1.0,9.0,,2.0,10.0,17.0,1.0,,13.0,1.0,21.0,,1.0,,,1.0,2.0,,30.0,166.0,,0.4782608695652174,0.4782608695652174,0.8888888888888888,0.36,1.0,0.36,0.4339622641509434,,0.46153846153846156,0.46794871794871795,0.75,0.6428571428571429,0.5229885057471264,0.8333333333333334,0.6521739130434783,0.32051282051282054,0.07547169811320754,0.5,0.041666666666666664,18.640776699029125,0.6666666666666666,0.2727272727272727,0.07339449541284404,0.016260162601626018,0.12389380530973451,0.011363636363636364,0.0990990990990991,0.014218009478672985,0.027777777777777776,,0.014285714285714285,,0.029411764705882353,0.09803921568627451,0.08333333333333333,0.13186813186813187,0.09090909090909091,,0.07692307692307693,0.3333333333333333,0.6666666666666666,1.0,0.3076923076923077,0.4166666666666667,0.43478260869565216,0.6,0.0641025641025641,0.4,0.4,1.0,0.2564102564102564,0.35,0.35,0.8571428571428571,,,,,,0.09523809523809523,0.5,0.3974358974358974,0.35,0.4679429487179487,,0.46113809523809524,0.054945054945054944,0.32967032967032966,11.879245283018866,25.296,0.36147186147186144,23.0,,,1.0,1.0,5.0,8.0,2.0,5.0,8.0,3.0,2.0,1.0,,,1.0,1.0,8.0,1.0,1.0,,3.0,0.625,0.2948717948717949,,0.5,1.0,1.0,,,0.38095238095238093,0.625,0.11494252873563218,0.13333333333333333,,,,,0.030303030303030304,,11.0,2.0,0.4782608695652174,0.4782608695652174,0.2727272727272727,0.07407407407407407,,,,,,,,,,True,,,,,
201142,1610612751,Kevin Durant,Kevin Durant,201142,BKN,34317.0,572,58,1180,1198,337.0,421,120.0,2378,23.0,30.0,1.0,1.0,6.0,8.0,58.0,108.0,3.0,4.0,1.0,1.0,26.0,90.0,127.0,221.0,29.0,94.0,105.0,446.0,1298,7.0,12.0,2.0,7.0,23.0,34.0,66.0,56.0,148.0,120.0,134.0,51.0,2.0,90.0,26.0,6.0,76.0,34.0,110.0,23.0,60.0,14.0,2.0,254.0,4.0,3.0,42.0,64.0,6.0,112,7.0,119,16.0,13.0,3.0,35.0,24.0,16.0,11.0,,51.0,3.0,16.0,19.0,31.0,,,96.0,1.0,115.0,22.0,17.0,10.0,,7.0,19.0,12.0,146.0,334.0,21.0,0.47244094488188976,0.47619047619047616,0.5862068965517241,0.30851063829787234,0.2857142857142857,0.30851063829787234,0.5746606334841629,0.5833333333333334,0.5151515151515151,0.5412698412698412,0.5263157894736842,0.4791666666666667,0.605191256830601,0.5476190476190477,0.5887096774193549,0.2984126984126984,0.027149321266968326,,0.05555555555555555,31.978527607361965,0.6862745098039216,0.15789473684210525,0.20382165605095542,0.011235955056179775,0.14432989690721648,0.017543859649122806,0.17520661157024794,0.014141414141414142,0.028169014084507043,0.007633587786259542,0.016853932584269662,0.02,0.19298245614035087,0.21897810218978103,0.19047619047619047,0.13839285714285715,0.16417910447761194,0.631578947368421,0.09523809523809523,0.7666666666666667,0.7666666666666667,0.5652173913043478,0.34285714285714286,0.5370370370370371,0.5686274509803921,0.39655172413793105,0.012698412698412698,0.75,0.75,1.0,0.2857142857142857,0.28888888888888886,0.28888888888888886,0.5384615384615384,0.05263157894736842,1.0,0.05263157894736842,1.0,1.0,0.08333333333333333,0.75,0.39365079365079364,0.28888888888888886,0.47753,0.46354666666666666,0.46731927083333336,0.0515695067264574,0.33183856502242154,11.583257918552032,25.742553191489353,0.28559322033898304,83.0,1.0,1.0,1.0,6.0,7.0,29.0,3.0,8.0,30.0,36.0,11.0,6.0,2.0,2.0,5.0,8.0,35.0,2.0,,2.0,1.0,0.26666666666666666,0.2634920634920635,,0.3157894736842105,0.16666666666666666,1.0,0.010416666666666666,1.0,0.3020833333333333,0.2413793103448276,0.10755813953488372,0.14112903225806453,6.0,2.0,,,,0.013245033112582781,46.0,2.0,0.5542168674698795,0.5542168674698795,0.5217391304347826,0.020833333333333332,3.0,,,,,,,,,True,,,,,
201935,1610612751,James Harden,James Harden,201935,BKN,22955.0,383,-84,765,776,88.0,136,80.0,1541,30.0,47.0,5.0,7.0,5.0,7.0,16.0,54.0,,1.0,,,21.0,75.0,49.0,107.0,21.0,76.0,79.0,240.0,909,8.0,11.0,2.0,6.0,27.0,6.0,15.0,20.0,38.0,20.0,78.0,12.0,8.0,75.0,21.0,13.0,67.0,25.0,92.0,17.0,48.0,12.0,7.0,209.0,5.0,8.0,34.0,37.0,2.0,73,13.0,86,11.0,7.0,4.0,36.0,27.0,13.0,9.0,1.0,49.0,1.0,2.0,14.0,24.0,,3.0,67.0,1.0,93.0,5.0,10.0,6.0,,4.0,10.0,1.0,34.0,85.0,3.0,0.20408163265306123,0.2222222222222222,0.19047619047619047,0.27631578947368424,0.3333333333333333,0.27631578947368424,0.45794392523364486,0.7272727272727273,0.4,0.43989071038251365,0.6470588235294118,0.28125,0.536036036036036,0.7105263157894737,0.4418604651162791,0.41530054644808745,0.12149532710280374,0.10638297872340426,0.14814814814814814,31.733021077283375,0.7346938775510204,0.13333333333333333,0.17703349282296652,0.041884816753926704,0.16585365853658537,0.029940119760479042,0.17149758454106281,0.036312849162011177,0.03076923076923077,0.061224489795918366,0.023255813953488372,0.05263157894736842,0.17073170731707318,0.15584415584415584,0.22,0.16666666666666666,0.16279069767441862,0.1,0.2568306010928962,0.6382978723404256,0.7142857142857143,0.26666666666666666,0.29508196721311475,0.2962962962962963,0.34782608695652173,0.125,0.00546448087431694,,,,0.4098360655737705,0.28,0.2876712328767123,0.19047619047619047,0.4117647058823529,0.7142857142857143,,,,0.21875,0.7142857142857143,0.6721311475409836,0.28,0.5234224043715847,0.4850318181818182,0.5196171875,0.1125,0.15833333333333333,5.526168224299066,26.025000000000002,0.11503267973856209,6.0,,,2.0,6.0,2.0,17.0,5.0,2.0,17.0,51.0,8.0,8.0,1.0,2.0,,6.0,35.0,,,,,0.11764705882352941,0.03278688524590164,,0.35294117647058826,0.3333333333333333,0.5,,,0.53125,0.11764705882352941,0.1889400921658986,0.25735294117647056,1.0,4.0,,,,0.04081632653061224,3.0,6.0,0.5,0.5,,0.07407407407407407,3.0,2.0,1.0,1.0,0.02631578947368421,0.02666666666666667,,,,True,,,,,
204038,1610612751,Langston Galloway,Langston Galloway,204038,BKN,975.0,16,8,34,32,7.0,5,3.0,66,,1.0,,,,,,,,1.0,,,2.0,3.0,,2.0,2.0,4.0,,6.0,29,,,,,,,1.0,,,,,3.0,,3.0,2.0,,,1.0,1.0,,,,,3.0,,,,2.0,,2,,2,,,,,,2.0,,,2.0,,,1.0,3.0,,,1.0,,,,,,,,,,,7.0,,,,0.5,0.5,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,,,22.22222222222222,,,0.1111111111111111,,,,0.07692307692307693,,,,,,0.25,,,,,,0.16666666666666666,,,,,,,,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,0.8333333333333334,0.6666666666666666,0.5876,,0.4173,,,10.25,25.325,0.20588235294117646,1.0,,,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630556,1610612751,Kessler Edwards,Kessler Edwards,1630556,BKN,13166.0,219,26,452,457,107.0,107,60.0,909,10.0,14.0,6.0,6.0,2.0,3.0,7.0,10.0,9.0,20.0,1.0,3.0,7.0,15.0,20.0,28.0,16.0,35.0,5.0,93.0,531,6.0,6.0,1.0,3.0,15.0,3.0,4.0,4.0,16.0,24.0,16.0,48.0,8.0,15.0,7.0,3.0,3.0,6.0,9.0,4.0,1.0,,2.0,24.0,3.0,4.0,21.0,16.0,1.0,38,7.0,45,7.0,5.0,2.0,12.0,10.0,4.0,2.0,1.0,16.0,,4.0,15.0,21.0,,1.0,7.0,1.0,6.0,,3.0,1.0,1.0,1.0,3.0,1.0,16.0,106.0,,0.6,0.75,1.0,0.45714285714285713,0.3333333333333333,0.45714285714285713,0.7142857142857143,1.0,0.75,0.6984126984126984,0.8333333333333334,0.75,0.7153846153846154,0.8333333333333334,0.8,0.5555555555555556,0.10714285714285714,0.14285714285714285,0.1,15.69767441860465,0.75,0.05555555555555555,0.15384615384615385,0.03571428571428571,0.1891891891891892,0.041666666666666664,0.17209302325581396,0.03804347826086957,0.05405405405405406,0.04,0.05454545454545454,,0.1,0.19230769230769232,0.13636363636363635,0.175,0.22580645161290322,0.3333333333333333,0.2222222222222222,0.7142857142857143,0.8333333333333334,0.6,0.15873015873015872,0.7,0.7777777777777778,0.7142857142857143,0.31746031746031744,0.45,0.45,1.0,0.23809523809523808,0.4666666666666667,0.4666666666666667,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.375,0.6666666666666666,0.7777777777777778,0.4666666666666667,0.5608301587301587,0.60354,0.6048250000000001,0.16129032258064516,0.17204301075268819,6.046428571428571,24.18857142857143,0.23672566371681417,4.0,1.0,1.0,,,1.0,3.0,,2.0,4.0,,2.0,1.0,,,,2.0,4.0,,,,,0.5,0.06349206349206349,0.3333333333333333,,,,0.125,1.0,0.375,0.3333333333333333,0.06153846153846154,0.13333333333333333,2.0,3.0,,,,0.125,3.0,,0.75,0.75,0.3333333333333333,,,,,,,,,,,True,,,,,
201988,1610612751,Patty Mills,Patty Mills,201988,BKN,37378.0,623,3,1263,1265,226.0,307,132.0,2528,7.0,12.0,,,1.0,3.0,5.0,13.0,19.0,40.0,,3.0,44.0,110.0,22.0,50.0,63.0,150.0,5.0,238.0,1440,2.0,2.0,5.0,11.0,19.0,3.0,7.0,1.0,31.0,26.0,18.0,180.0,,110.0,44.0,3.0,35.0,6.0,41.0,2.0,21.0,11.0,3.0,88.0,,2.0,24.0,17.0,1.0,42,2.0,44,15.0,6.0,9.0,13.0,8.0,6.0,5.0,,19.0,2.0,4.0,11.0,32.0,,,18.0,7.0,7.0,1.0,2.0,,,2.0,4.0,1.0,30.0,224.0,,0.5909090909090909,0.5909090909090909,0.9523809523809523,0.42,0.45454545454545453,0.42,0.44,1.0,0.42857142857142855,0.5825,0.7307692307692307,0.4838709677419355,0.5862068965517241,0.7307692307692307,0.484375,0.75,0.06,0.08333333333333333,0.07692307692307693,15.722379603399434,0.6842105263157895,0.034482758620689655,0.05029585798816568,0.006349206349206349,0.07741935483870968,,0.06327160493827161,0.003552397868561279,,0.006329113924050633,,,0.035398230088495575,0.04487179487179487,0.08695652173913043,0.06694560669456066,0.11267605633802817,0.25,0.06,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.065,0.38461538461538464,0.4166666666666667,0.2,0.2,0.475,0.475,1.0,0.55,0.4,0.4074074074074074,0.9318181818181818,,,0.23076923076923078,,,0.0967741935483871,0.3333333333333333,0.81,0.4,0.5364027500000002,0.5256642857142858,0.5272919354838708,0.07983193277310924,0.13025210084033614,11.566,24.98866666666667,0.1789390340459224,25.0,4.0,8.0,5.0,8.0,4.0,16.0,,8.0,24.0,9.0,4.0,2.0,2.0,1.0,,,1.0,2.0,2.0,,4.0,0.3333333333333333,0.125,,0.6153846153846154,0.625,1.0,0.25806451612903225,0.5,0.5161290322580645,0.25,0.009900990099009901,0.0196078431372549,1.0,,,,0.01694915254237288,,10.0,1.0,0.4,0.4166666666666667,0.9,0.006622516556291391,,2.0,,,0.013333333333333334,0.01818181818181818,1.0,0.04,,True,,,,,
