EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Charge Fouls Drawn,Corner3PctBlocked,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,3SecondViolations,DefensiveGoaltends,on
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,6059.0,101,36.0,204,201,51.0,33.0,24.0,405,7.0,9.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,8.0,13.0,1.0,2.0,19.0,208,1.0,4.0,2.0,2.0,3.0,4.0,14.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,15.0,1.0,5.0,1.0,6.0,7.0,1.0,14.0,7.0,21.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,51.0,0.875,1.0,1.0,0.5,0.5,0.6153846153846154,0.25,0.6666666666666666,0.6333333333333333,0.25,0.6666666666666666,0.6333333333333333,0.25,0.6666666666666666,0.13333333333333333,0.07692307692307693,0.1111111111111111,6.866952789699571,0.2,0.25,0.14,0.10416666666666667,0.14634146341463414,0.018518518518518517,0.14285714285714285,0.058823529411764705,0.047619047619047616,0.3333333333333333,0.023809523809523808,0.11538461538461539,0.25,0.12121212121212122,0.25,0.2,1.0,0.6,0.7777777777777778,0.875,0.8571428571428571,0.2,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,0.13333333333333333,0.5,0.5,1.0,0.5,0.5,1.0,0.6666666666666666,0.7333333333333333,0.5,0.5949066666666667,0.47573333333333334,0.6727,0.10526315789473684,0.21052631578947367,4.084615384615384,26.35,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,109911.0,1832,250.0,3558,3536,773.0,728.0,366.0,7094,92.0,135.0,15.0,27.0,22.0,30.0,10.0,27.0,10.0,54.0,165.0,104.0,172.0,110.0,288.0,580.0,3989,16.0,31.0,60.0,22.0,33.0,112.0,160.0,48.0,324.0,22.0,163.0,54.0,13.0,57.0,47.0,104.0,30.0,17.0,38.0,13.0,6.0,255.0,40.0,39.0,2.0,84.0,70.0,11.0,165.0,81.0,246.0,16.0,51.0,35.0,24.0,5.0,51.0,6.0,61.0,136.0,16.0,30.0,23.0,30.0,13.0,108.0,753.0,0.7692307692307693,0.8602150537634409,0.9818181818181818,0.3819444444444444,0.38461538461538464,0.6046511627906976,0.5161290322580645,0.6666666666666666,0.5847826086956521,0.45901639344262296,0.5764705882352941,0.5930470347648262,0.46875,0.5833333333333334,0.6260869565217392,0.0755813953488372,0.07407407407407407,13.6226034308779,0.12087912087912088,0.021505376344086023,0.07567567567567568,0.051587301587301584,0.10619469026548672,0.04689331770222743,0.08974358974358974,0.049098819142324425,0.10599078341013825,0.02425876010781671,0.04983922829581994,0.0539906103286385,0.09090909090909091,0.09797297297297297,0.1306532663316583,0.07017543859649122,0.43333333333333335,0.29347826086956524,0.6814814814814815,0.736,0.7717391304347826,0.058695652173913045,0.37037037037037035,0.4166666666666667,0.7,0.021739130434782608,0.358695652173913,0.32727272727272727,0.3312883435582822,0.9814814814814815,0.4426229508196721,0.5555555555555556,0.35294117647058826,0.7333333333333333,0.9195652173913044,0.3312883435582822,0.5784318777292574,0.5932662790697674,0.5927089285714287,0.10344827586206896,0.19310344827586207,3.5691860465116276,24.90659722222223,0.21725688589094996,2.0,56.0,123.0,4.0,6.0,11.0,28.0,4.0,24.0,7.0,24.0,42.0,8.0,30.0,4.0,18.0,52.0,14.0,6.0,2.0,2.0,16.0,27.0,6.0,19.0,8.0,5.0,7.0,1.0,4.0,50.0,2.0,2.0,64.0,6.0,28.0,7.0,7.0,2.0,10.0,4.0,0.26666666666666666,0.34615384615384615,0.006944444444444444,0.1111111111111111,0.012121212121212121,0.5294117647058824,0.041666666666666664,0.03896103896103896,0.09655172413793103,0.2,0.2,1.0,0.2673913043478261,0.45528455284552843,0.45528455284552843,0.9821428571428571,0.2,0.09836065573770492,0.6666666666666666,0.75,0.39344262295081966,0.16666666666666666,1.0,0.32941176470588235,0.39285714285714285,0.2823529411764706,0.2916666666666667,0.058091286307053944,0.14432989690721648,,,,,,,,,,,,,,,,,True
1628373,1610612742,Frank Ntilikina,Frank Ntilikina,1628373,DAL,23881.0,398,94.0,780,782,176.0,164.0,83.0,1562,7.0,19.0,1.0,4.0,,3.0,13.0,26.0,13.0,15.0,47.0,24.0,58.0,24.0,69.0,133.0,846,3.0,8.0,12.0,3.0,9.0,27.0,28.0,20.0,63.0,,45.0,15.0,5.0,22.0,9.0,31.0,6.0,3.0,15.0,6.0,1.0,71.0,3.0,,1.0,21.0,13.0,,34.0,4.0,38.0,,15.0,9.0,5.0,,16.0,,16.0,33.0,3.0,3.0,1.0,3.0,3.0,25.0,174.0,0.5833333333333334,0.5833333333333334,0.875,0.34782608695652173,0.3582089552238806,0.41379310344827586,0.375,0.3333333333333333,0.47244094488188976,0.42857142857142855,0.525,0.5037878787878788,0.42857142857142855,0.5869565217391305,0.5433070866141733,0.08620689655172414,0.21052631578947367,16.894977168949772,,0.058823529411764705,0.06878306878306878,,0.12209302325581395,0.016129032258064516,0.09418282548476455,0.008021390374331552,,,0.007462686567164179,0.054945054945054944,0.13157894736842105,0.10294117647058823,0.19444444444444445,,1.0,0.14960629921259844,0.3684210526315789,0.4666666666666667,0.42857142857142855,0.2047244094488189,0.5,0.52,0.5384615384615384,0.10236220472440945,0.3700787401574803,0.3191489361702128,0.3191489361702128,0.8666666666666667,0.2857142857142857,0.25,0.15,,0.6929133858267716,0.3333333333333333,0.5067120000000002,0.4548785714285714,0.4539210526315789,0.09022556390977443,0.20300751879699247,8.405172413793103,25.366666666666667,0.22564102564102564,4.0,9.0,22.0,,3.0,1.0,1.0,2.0,3.0,4.0,10.0,13.0,2.0,6.0,,5.0,11.0,6.0,9.0,2.0,1.0,6.0,11.0,2.0,9.0,2.0,,3.0,1.0,2.0,21.0,3.0,2.0,13.0,1.0,5.0,1.0,2.0,,3.0,,0.3333333333333333,0.45454545454545453,0.014492753623188406,0.038461538461538464,,0.6875,,0.038461538461538464,0.05,0.3076923076923077,0.3076923076923077,1.0,0.1732283464566929,0.4090909090909091,0.42857142857142855,0.8888888888888888,1.0,0.21428571428571427,,,0.21428571428571427,0.6666666666666666,1.0,0.05,1.0,0.5,0.4,0.03816793893129771,0.08064516129032258,2.0,0.045454545454545456,,,,,,,,,,,,,,,True
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,151442.0,2524,231.0,4930,4914,1076.0,1035.0,507.0,9844,135.0,201.0,14.0,21.0,39.0,49.0,191.0,374.0,181.0,56.0,174.0,412.0,756.0,94.0,252.0,1285.0,5499,36.0,61.0,107.0,91.0,154.0,310.0,216.0,608.0,228.0,6.0,174.0,56.0,38.0,186.0,191.0,377.0,132.0,59.0,126.0,37.0,23.0,945.0,23.0,17.0,3.0,136.0,126.0,4.0,266.0,43.0,309.0,12.0,66.0,49.0,42.0,7.0,124.0,8.0,60.0,151.0,9.0,3.0,3.0,3.0,2.0,300.0,1056.0,0.2621359223300971,0.26405867970660146,0.8085106382978723,0.373015873015873,0.373015873015873,0.544973544973545,0.5901639344262295,0.5909090909090909,0.5486111111111112,0.5706521739130435,0.5469483568075117,0.5831050228310503,0.5752688172043011,0.6039215686274509,0.25,0.05026455026455026,0.07960199004975124,22.119229371137767,0.03225806451612903,0.02459016393442623,0.09866875489428348,0.015342960288808664,0.12454212454212454,0.019230769230769232,0.11059518784297172,0.017361111111111112,0.012618296529968454,0.020370370370370372,0.022701475595913734,0.1065989847715736,0.14181818181818182,0.12285012285012285,0.12949640287769784,0.026785714285714284,0.6666666666666666,0.19940476190476192,0.6716417910447762,0.7297297297297297,0.22962962962962963,0.37103174603174605,0.5106951871657754,0.53954802259887,0.2617801047120419,0.17956349206349206,0.17261904761904762,0.3218390804597701,0.3218390804597701,0.7142857142857143,0.22826086956521738,0.6666666666666666,0.2300469483568075,0.7959183673469388,0.4494047619047619,0.3218390804597701,0.4715871031746031,0.500650847457627,0.4646544600938966,0.08326848249027237,0.24124513618677043,9.080291005291002,25.108730158730154,0.21825557809330629,86.0,38.0,78.0,7.0,13.0,6.0,17.0,4.0,18.0,11.0,42.0,179.0,11.0,31.0,2.0,17.0,59.0,77.0,54.0,,,17.0,82.0,11.0,60.0,22.0,2.0,33.0,3.0,11.0,265.0,10.0,27.0,213.0,26.0,78.0,30.0,,,14.0,22.0,0.3548387096774194,0.288135593220339,,0.053475935828877004,,0.6612903225806451,0.00796812749003984,0.009523809523809525,0.058394160583941604,0.47513812154696133,0.48044692737430167,0.313953488372093,0.07738095238095238,0.48717948717948717,0.48717948717948717,0.9473684210526315,0.35714285714285715,0.14130434782608695,0.5384615384615384,0.8571428571428571,0.1956521739130435,0.2222222222222222,1.0,0.07981220657276995,0.35294117647058826,0.19718309859154928,0.2619047619047619,0.07793427230046948,0.09653465346534654,17.0,,7.0,1.0,10.0,5.0,0.011049723756906077,0.019455252918287938,,,,,,,,,True
203493,1610612742,Reggie Bullock,Reggie Bullock,203493,DAL,74121.0,1235,207.0,2411,2397,522.0,498.0,257.0,4808,25.0,35.0,2.0,5.0,7.0,9.0,8.0,23.0,16.0,49.0,142.0,41.0,74.0,94.0,262.0,388.0,2644,4.0,15.0,60.0,13.0,19.0,72.0,60.0,22.0,276.0,6.0,142.0,49.0,5.0,38.0,15.0,53.0,8.0,7.0,22.0,12.0,4.0,121.0,9.0,8.0,,69.0,64.0,10.0,143.0,17.0,160.0,3.0,29.0,19.0,11.0,,28.0,4.0,30.0,70.0,1.0,6.0,2.0,7.0,3.0,72.0,515.0,0.7317073170731707,0.7894736842105263,0.9787234042553191,0.35877862595419846,0.35877862595419846,0.5540540540540541,0.26666666666666666,0.6842105263157895,0.5416666666666666,0.6145833333333334,0.5603448275862069,0.5495626822157434,0.6122448979591837,0.5819672131147541,0.7797619047619048,0.06756756756756757,0.08571428571428572,13.698630136986301,0.15625,,0.09667673716012085,0.015355086372360844,0.13663366336633664,0.01468189233278956,0.11396743787489289,0.014991181657848324,0.03205128205128205,0.007575757575757576,0.008948545861297539,0.08414239482200647,0.1223021582733813,0.13440860215053763,0.14285714285714285,0.015706806282722512,0.42857142857142855,0.10416666666666667,0.7142857142857143,0.78125,0.68,0.06845238095238096,0.34782608695652173,0.38095238095238093,0.75,0.047619047619047616,0.4226190476190476,0.34507042253521125,0.35,0.9591836734693877,0.10416666666666667,0.4,0.15517241379310345,0.7777777777777778,0.8839285714285714,0.34507042253521125,0.5586802985074627,0.5199729166666666,0.5459224137931034,0.15463917525773196,0.18556701030927836,7.21756756756757,24.64312977099236,0.21650767316466196,8.0,45.0,120.0,8.0,16.0,7.0,23.0,9.0,17.0,6.0,16.0,24.0,17.0,33.0,1.0,13.0,39.0,7.0,6.0,,3.0,10.0,17.0,3.0,16.0,1.0,5.0,6.0,1.0,,17.0,,5.0,28.0,3.0,7.0,3.0,4.0,,5.0,2.0,0.5151515151515151,0.3333333333333333,0.011450381679389313,0.08695652173913043,0.014084507042253521,0.6071428571428571,0.009900990099009901,0.030120481927710843,0.09813084112149532,0.5,0.5,0.875,0.35714285714285715,0.375,0.37815126050420167,1.0,,0.3333333333333333,0.5,1.0,0.3541666666666667,0.5294117647058824,0.7777777777777778,0.39655172413793105,0.30434782608695654,0.27586206896551724,0.375,0.020588235294117647,0.08974358974358974,,0.008333333333333333,1.0,,12.0,,,,1.0,1.0,1.0,,,,,,True
1628425,1610612742,Sterling Brown,Sterling Brown,1628425,DAL,22567.0,376,6.0,737,740,185.0,175.0,89.0,1477,13.0,25.0,3.0,10.0,4.0,7.0,4.0,9.0,6.0,9.0,28.0,21.0,40.0,15.0,53.0,93.0,822,3.0,10.0,13.0,5.0,9.0,21.0,32.0,10.0,39.0,6.0,27.0,9.0,6.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,1.0,50.0,10.0,7.0,2.0,34.0,32.0,4.0,70.0,19.0,89.0,4.0,8.0,6.0,2.0,1.0,11.0,,14.0,35.0,2.0,3.0,,3.0,2.0,21.0,184.0,0.7619047619047619,0.8888888888888888,0.8666666666666667,0.2830188679245283,0.28846153846153844,0.525,0.3,0.5555555555555556,0.46774193548387094,0.34615384615384615,0.38095238095238093,0.484375,0.43333333333333335,0.45652173913043476,0.5698924731182796,0.15,0.2,12.753277711561381,0.18181818181818182,0.1111111111111111,0.17582417582417584,0.035897435897435895,0.2,0.05747126436781609,0.1875,0.04607046070460705,0.05,0.037037037037037035,0.05970149253731343,0.17857142857142858,0.1111111111111111,0.21374045801526717,0.15384615384615385,0.08333333333333333,0.6666666666666666,0.26881720430107525,0.52,0.65,0.6923076923076923,0.0967741935483871,0.4444444444444444,0.5,0.75,0.06451612903225806,0.3010752688172043,0.32142857142857145,0.36,0.7777777777777778,0.7692307692307693,0.3,0.3333333333333333,0.5714285714285714,0.8387096774193549,0.3333333333333333,0.5505364130434784,0.6085375,0.5514761904761906,0.13978494623655913,0.22580645161290322,5.477499999999999,25.147169811320754,0.2510176390773406,4.0,6.0,25.0,,1.0,,3.0,1.0,2.0,2.0,9.0,6.0,1.0,3.0,4.0,2.0,12.0,5.0,6.0,1.0,3.0,2.0,9.0,,3.0,6.0,,2.0,1.0,,6.0,,,7.0,1.0,4.0,,3.0,,2.0,,0.3333333333333333,0.16666666666666666,0.05660377358490566,0.1111111111111111,0.10714285714285714,0.8181818181818182,0.018518518518518517,0.05,0.20967741935483872,0.6666666666666666,0.6666666666666666,1.0,0.26881720430107525,0.24,0.24,1.0,,0.07692307692307693,,,0.15384615384615385,0.5,1.0,0.14285714285714285,,0.42857142857142855,0.2222222222222222,0.041666666666666664,0.09302325581395349,,,,,,,,,,,,,,,,,True
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,41293.0,688,40.0,1357,1350,410.0,387.0,132.0,2707,25.0,38.0,1.0,3.0,7.0,9.0,16.0,35.0,44.0,45.0,139.0,59.0,117.0,55.0,171.0,328.0,1526,4.0,12.0,12.0,11.0,25.0,71.0,74.0,44.0,129.0,,136.0,45.0,10.0,40.0,18.0,58.0,14.0,4.0,28.0,8.0,4.0,134.0,2.0,5.0,1.0,42.0,39.0,5.0,86.0,8.0,94.0,2.0,18.0,12.0,8.0,1.0,20.0,2.0,14.0,43.0,4.0,1.0,1.0,2.0,1.0,68.0,401.0,0.6271186440677966,0.6271186440677966,0.7818181818181819,0.3216374269005848,0.3273809523809524,0.5042735042735043,0.3333333333333333,0.44,0.4913194444444444,0.22,0.4264705882352941,0.529126213592233,0.23076923076923078,0.4666666666666667,0.59375,0.08547008547008547,0.13157894736842105,21.716171617161717,0.11627906976744186,0.02631578947368421,0.11239193083573487,0.015822784810126583,0.13636363636363635,0.0061162079510703364,0.12366412213740458,0.01088646967340591,0.01098901098901099,0.007194244604316547,0.007936507936507936,0.06962025316455696,0.17105263157894737,0.15966386554621848,0.05714285714285714,0.012578616352201259,0.5,0.13194444444444445,0.6578947368421053,0.7575757575757576,0.72,0.12152777777777778,0.45714285714285713,0.5,0.625,0.1527777777777778,0.4826388888888889,0.3237410071942446,0.3237410071942446,0.7555555555555555,0.12,0.3333333333333333,0.1323529411764706,0.7777777777777778,0.7256944444444444,0.33088235294117646,0.5187640845070424,0.47661111111111115,0.5047923076923078,0.036585365853658534,0.21646341463414634,10.06923076923077,26.334502923976608,0.3021370670596905,18.0,10.0,32.0,,2.0,2.0,11.0,1.0,11.0,10.0,32.0,45.0,1.0,13.0,1.0,12.0,43.0,13.0,36.0,3.0,1.0,6.0,12.0,1.0,7.0,5.0,2.0,9.0,,1.0,42.0,2.0,4.0,54.0,7.0,19.0,6.0,,,8.0,4.0,0.07692307692307693,0.27906976744186046,0.005847953216374269,0.08571428571428572,,0.6,0.03488372093023256,,0.13274336283185842,0.4090909090909091,0.42857142857142855,0.5,0.1111111111111111,0.3125,0.3225806451612903,0.9,1.0,0.08,,,0.44,0.09090909090909091,1.0,0.16176470588235295,0.18181818181818182,0.47058823529411764,0.3125,0.07590759075907591,0.14728682170542637,,0.03125,3.0,,1.0,4.0,0.045454545454545456,0.022988505747126436,1.0,1.0,,1.0,,,,,True
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,78953.0,1316,104.0,2574,2569,592.0,564.0,255.0,5143,91.0,129.0,11.0,15.0,22.0,31.0,140.0,298.0,69.0,117.0,305.0,250.0,496.0,122.0,325.0,1081.0,2927,15.0,36.0,68.0,49.0,104.0,269.0,56.0,444.0,96.0,24.0,305.0,117.0,30.0,186.0,129.0,315.0,71.0,58.0,152.0,27.0,7.0,759.0,15.0,20.0,1.0,133.0,152.0,24.0,309.0,36.0,345.0,16.0,41.0,29.0,51.0,5.0,159.0,10.0,36.0,81.0,3.0,20.0,11.0,24.0,13.0,262.0,573.0,0.112,0.11764705882352941,0.26229508196721313,0.37538461538461537,0.37538461538461537,0.5040322580645161,0.4166666666666667,0.47115384615384615,0.5274056029232643,0.47368421052631576,0.5456989247311828,0.5670538542766631,0.5151515151515151,0.5911111111111111,0.39585870889159563,0.06048387096774194,0.08527131782945736,38.71193559677984,0.39344262295081966,0.013888888888888888,0.21965317919075145,0.038535645472061654,0.23581560283687944,0.023809523809523808,0.2269108280254777,0.030461270670147953,0.007142857142857143,0.06934306569343066,0.022222222222222223,0.2161290322580645,0.27388535031847133,0.23990498812351543,0.22377622377622378,0.03902439024390244,0.5416666666666666,0.15712545676004872,0.7054263565891473,0.7711864406779662,0.18681318681318682,0.3629719853836784,0.4697986577181208,0.49645390070921985,0.06428571428571428,0.08404384896467722,0.37149817295980514,0.3836065573770492,0.3848684210526316,0.2564102564102564,0.2631578947368421,0.7333333333333333,0.16666666666666666,0.7096774193548387,0.5529841656516443,0.3836065573770492,0.48663567931456553,0.5152406249999999,0.47597744565217387,0.06290471785383904,0.2488436632747456,8.213508064516128,26.84769230769231,0.22999222999222999,19.0,5.0,20.0,2.0,4.0,2.0,3.0,6.0,17.0,33.0,79.0,215.0,8.0,21.0,14.0,35.0,82.0,66.0,270.0,,1.0,12.0,108.0,25.0,80.0,28.0,5.0,33.0,4.0,5.0,223.0,2.0,2.0,291.0,30.0,132.0,23.0,9.0,,7.0,18.0,0.38095238095238093,0.4268292682926829,0.003076923076923077,0.053691275167785234,0.003278688524590164,0.6792452830188679,,0.027777777777777776,0.18666666666666668,0.2753623188405797,0.2878787878787879,0.10526315789473684,0.024360535931790498,0.25,0.25,0.4,,0.07017543859649122,0.5,0.5,0.2982456140350877,0.35294117647058826,0.6666666666666666,0.016129032258064516,0.6666666666666666,0.42473118279569894,0.4177215189873418,0.14393939393939395,0.22073578595317725,,,5.0,,8.0,1.0,0.043478260869565216,0.003067484662576687,4.0,3.0,,,1.0,,,,True
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,5849.0,97,-23.0,185,186,35.0,30.0,13.0,371,3.0,6.0,,,1.0,2.0,4.0,8.0,10.0,1.0,12.0,11.0,24.0,4.0,15.0,35.0,234,,,,4.0,6.0,11.0,6.0,16.0,9.0,,12.0,1.0,,7.0,3.0,10.0,2.0,1.0,5.0,1.0,1.0,23.0,,,,5.0,3.0,,8.0,,8.0,,2.0,1.0,3.0,,3.0,,5.0,7.0,,,,,,11.0,35.0,0.2727272727272727,0.2727272727272727,0.75,0.26666666666666666,0.26666666666666666,0.4583333333333333,,0.6666666666666666,0.4358974358974359,,0.6111111111111112,0.4375,,0.6111111111111112,0.38461538461538464,,,21.608040201005025,,,0.07142857142857142,,0.14285714285714285,,0.1038961038961039,,,,,0.15789473684210525,,0.125,0.18181818181818182,,,0.15384615384615385,0.5,0.5,0.6666666666666666,0.20512820512820512,0.5,0.5,,0.2564102564102564,0.3076923076923077,0.08333333333333333,0.09090909090909091,,,,0.2222222222222222,0.5,0.5384615384615384,0.08333333333333333,0.46961282051282055,0.5064,0.46812777777777786,,0.3142857142857143,11.095833333333331,25.493333333333332,0.1891891891891892,4.0,3.0,3.0,,,,,,2.0,1.0,3.0,1.0,,2.0,,1.0,3.0,,3.0,,1.0,1.0,,2.0,,,,,,,6.0,,,2.0,,1.0,,,,,,,0.3333333333333333,0.06666666666666667,,0.08333333333333333,,,,,0.4,0.4,0.25,0.07692307692307693,1.0,1.0,1.0,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,0.025,0.04,,,1.0,,,,,,,,,,,,,,True
204001,1610612742,Kristaps Porzingis,Kristaps Porzingis,204001,DAL,38143.0,636,-9.0,1257,1237,274.0,272.0,131.0,2494,65.0,90.0,15.0,23.0,12.0,17.0,40.0,82.0,43.0,32.0,116.0,122.0,215.0,33.0,119.0,436.0,1399,18.0,30.0,53.0,23.0,41.0,103.0,180.0,64.0,99.0,22.0,116.0,32.0,10.0,29.0,16.0,45.0,11.0,5.0,15.0,10.0,4.0,106.0,19.0,21.0,2.0,54.0,64.0,12.0,130.0,42.0,172.0,7.0,15.0,14.0,14.0,,33.0,4.0,27.0,62.0,7.0,41.0,19.0,42.0,29.0,101.0,273.0,0.7377049180327869,0.8108108108108109,1.0,0.2773109243697479,0.2773109243697479,0.5674418604651162,0.6,0.5609756097560976,0.5134730538922155,0.5357142857142857,0.48484848484848486,0.5623342175066313,0.5760869565217391,0.5872093023255814,0.3562874251497006,0.046511627906976744,0.05555555555555555,29.05740609496811,0.42857142857142855,0.1,0.20382165605095542,0.06796116504854369,0.18,0.059375,0.19218241042345277,0.06359300476947535,0.09302325581395349,0.06944444444444445,0.05179282868525897,0.21710526315789475,0.22388059701492538,0.16589861751152074,0.21686746987951808,0.042682926829268296,0.6904761904761905,0.2694610778443114,0.7222222222222222,0.7647058823529411,0.7230769230769231,0.24550898203592814,0.4878048780487805,0.5194805194805194,0.7,0.12874251497005987,0.3473053892215569,0.27586206896551724,0.27586206896551724,1.0,0.5476190476190477,0.6521739130434783,0.25757575757575757,0.7058823529411765,0.625748502994012,0.27586206896551724,0.5138466867469879,0.5489620689655172,0.4892617187500001,0.12155963302752294,0.23623853211009174,7.713953488372093,27.203361344537818,0.21797931583134447,17.0,1.0,3.0,,,,,3.0,12.0,6.0,25.0,93.0,3.0,12.0,8.0,6.0,25.0,39.0,,,,1.0,19.0,2.0,12.0,7.0,,10.0,1.0,6.0,82.0,13.0,,105.0,5.0,39.0,9.0,19.0,1.0,4.0,8.0,0.25,0.24,,0.06097560975609756,,0.5757575757575758,0.0379746835443038,0.08695652173913043,0.16842105263157894,0.3953488372093023,0.3953488372093023,0.8823529411764706,0.008982035928143712,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,,,,0.2857142857142857,0.25,1.0,,,0.3787878787878788,0.24,0.10597826086956522,0.1566265060240964,,,3.0,,14.0,,,,1.0,1.0,1.0,,,3.0,1.0,,True
